------Generation 0------
Rule  1: 1551222d2111c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 1111211111512, Class:  1, CF:0.669704, Len: 13, Fitness_tra: 0
Rule 32: 325515112c511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1131214113221, Class:  1, CF:0.902027, Len: 13, Fitness_tra: 0
Rule 34: 34121dd25cd19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0000400400d50, Class:  0, CF:0.303944, Len:  4, Fitness_tra: 0
Rule 36: c23142c522112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 2155258112152, Class:  1, CF:0.741762, Len: 13, Fitness_tra: 0
Rule 38: 11518841c5221, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 1111215111192, Class:  0, CF:0.970064, Len: 13, Fitness_tra: 0
Rule 40: 1155227125118, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 3152219111191, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 42: 311185d11151d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1c11151151111, Class:  1, CF:0.987336, Len: 13, Fitness_tra: 0
Rule 44: 1151121315118, Class:  0, CF:0.989628, Len: 13, Fitness_tra: 0
Rule 45: 11511212c1241, Class:  1, CF:0.134816, Len: 13, Fitness_tra: 0
Rule 46: 8215211151211, Class:  0, CF:0.660791, Len: 13, Fitness_tra: 0
Rule 47: 11152c712121c, Class:  0, CF:0.343415, Len: 13, Fitness_tra: 0
Rule 48: 1111531111111, Class:  2, CF:0.23597, Len: 13, Fitness_tra: 0
Rule 49: 1211211112131, Class:  2, CF:0.957295, Len: 13, Fitness_tra: 0
Rule 50: 11151c2189211, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 1153251112517, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 52: 1291218114512, Class:  0, CF:0.927168, Len: 13, Fitness_tra: 0
Rule 53: 1152111151291, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 1150118100d50, Class:  1, CF:0.017662, Len:  9, Fitness_tra: 0
Rule 55: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: ec11113155159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: e000807e40000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1515111111111, Class:  2, CF:0.378564, Len: 13, Fitness_tra: 0
Rule 59: 00d00070c0405, Class:  0, CF:0.995459, Len:  5, Fitness_tra: 0
Rule 60: 111d135111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 12112c2184151, Class:  0, CF:0.682583, Len: 13, Fitness_tra: 0
Rule 62: 8000000030002, Class:  2, CF:0.0989503, Len:  3, Fitness_tra: 0
Rule 63: 1111118122511, Class:  1, CF:0.358941, Len: 13, Fitness_tra: 0
Rule 64: 5115112111211, Class:  1, CF:0.704052, Len: 13, Fitness_tra: 0
Rule 65: e851131811551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: e191115551153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 3235115511115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 3812195112831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 825141c512511, Class:  0, CF:0.856072, Len: 13, Fitness_tra: 0
Rule 70: 0000807040000, Class:  0, CF:0.162683, Len:  3, Fitness_tra: 0
Rule 71: 325215d151113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 32515d5b1e181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1111121181111, Class:  1, CF:0.587488, Len: 13, Fitness_tra: 0
Rule 74: 1c11151151611, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: 1551187348281, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 1511121121221, Class:  1, CF:0.60641, Len: 13, Fitness_tra: 0
Rule 77: 1151118112152, Class:  0, CF:0.940581, Len: 13, Fitness_tra: 0
Rule 78: 1215455124112, Class:  0, CF:0.532857, Len: 13, Fitness_tra: 0
Rule 79: 0c00008004554, Class:  0, CF:0.049995, Len:  6, Fitness_tra: 0
Rule 80: 0000000000200, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1111111111191, Class:  1, CF:0.585274, Len: 13, Fitness_tra: 0
Rule 83: 000008c084550, Class:  0, CF:0.16833, Len:  6, Fitness_tra: 0
Rule 84: 111d111112194, Class:  1, CF:0.995753, Len: 13, Fitness_tra: 0
Rule 85: 0000400400d50, Class:  0, CF:0.303944, Len:  0, Fitness_tra: 0
Rule 86: 0050400000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000fe60000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 8000000030002, Class:  2, CF:0.0989503, Len:  0, Fitness_tra: 0
Rule 89: 0000000400d50, Class:  0, CF:0.000686502, Len:  3, Fitness_tra: 0
Rule 90: 1131522111221, Class:  1, CF:0.967756, Len: 13, Fitness_tra: 0
Rule 91: 25511b1131011, Class:  2, CF:0.960011, Len: 12, Fitness_tra: 0
Rule 92: 0052200000031, Class:  2, CF:0.924154, Len:  5, Fitness_tra: 2
Rule 93: 111082b312002, Class:  2, CF:0.440658, Len: 10, Fitness_tra: 0
Rule 94: 0006000030093, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 95: 00080310002ba, Class:  2, CF:0.174799, Len:  6, Fitness_tra: 0
Rule 96: 2010100122910, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 97: 0011003050500, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 98: 0c001981d4554, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: 10010b1000200, Class:  1, CF:0.320504, Len:  5, Fitness_tra: 3
Rule100: 1151891115517, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:11.2676
------Result------
Miss_rate(tra)	:11.2676
Miss_rate(tst)	:22.2222
ARL				:10.0133

------Generation 300------
Rule  1: 0000008004000, Class:  0, CF:0.760018, Len:  2, Fitness_tra: 36
Rule  2: 0000007000000, Class:  1, CF:0.0703449, Len:  1, Fitness_tra: 28
Rule  3: 8000000004007, Class:  2, CF:0.252218, Len:  3, Fitness_tra: 24
Rule  4: 2000000004007, Class:  2, CF:0.151798, Len:  3, Fitness_tra: 6
Rule  5: 00008040c0000, Class:  0, CF:0.778977, Len:  3, Fitness_tra: 3
Rule  6: 000800c000500, Class:  1, CF:0.628497, Len:  3, Fitness_tra: 3
Rule  7: 10010b1000200, Class:  1, CF:0.320504, Len:  5, Fitness_tra: 3
Rule  8: 000000c000500, Class:  1, CF:0.287822, Len:  2, Fitness_tra: 2
Rule  9: 0052200000031, Class:  2, CF:0.924154, Len:  5, Fitness_tra: 2
Rule 10: 0000000055012, Class:  2, CF:0.763296, Len:  4, Fitness_tra: 1
Rule 11: 0052209010001, Class:  1, CF:0.990033, Len:  6, Fitness_tra: 1
Rule 12: 000080b040000, Class:  2, CF:0.434483, Len:  3, Fitness_tra: 1
Rule 13: 0900008000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 14: 02080310002b0, Class:  2, CF:0.759934, Len:  6, Fitness_tra: 0
Rule 15: 1412155188513, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 11512cb18111c, Class:  0, CF:0.672905, Len: 13, Fitness_tra: 0
Rule 17: 1c1c21d11c535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 12d1112312552, Class:  0, CF:0.934884, Len: 13, Fitness_tra: 0
Rule 19: 1111112111111, Class:  1, CF:0.383964, Len: 13, Fitness_tra: 0
Rule 20: 1cd5122124551, Class:  1, CF:0.994342, Len: 13, Fitness_tra: 0
Rule 21: 511112b312121, Class:  0, CF:0.264719, Len: 13, Fitness_tra: 0
Rule 22: 511112412c112, Class:  0, CF:0.987855, Len: 13, Fitness_tra: 0
Rule 23: 111111212121c, Class:  0, CF:0.520205, Len: 13, Fitness_tra: 0
Rule 24: e252199815111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 3212515115831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 511111112522c, Class:  0, CF:0.561144, Len: 13, Fitness_tra: 0
Rule 27: 12d11112d8111, Class:  2, CF:0.879314, Len: 13, Fitness_tra: 0
Rule 28: 1115c1d111132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 3418563215531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 12311131111d1, Class:  1, CF:0.986979, Len: 13, Fitness_tra: 0
Rule 31: 1111211111512, Class:  1, CF:0.669704, Len: 13, Fitness_tra: 0
Rule 32: 325515112c511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1131214113221, Class:  1, CF:0.902027, Len: 13, Fitness_tra: 0
Rule 34: 34121dd25cd19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0000400400d50, Class:  0, CF:0.303944, Len:  4, Fitness_tra: 0
Rule 36: c23142c522112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 2155258112152, Class:  1, CF:0.741762, Len: 13, Fitness_tra: 0
Rule 38: 11518841c5221, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 1111215111192, Class:  0, CF:0.970064, Len: 13, Fitness_tra: 0
Rule 40: 1155227125118, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 3152219111191, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 42: 311185d11151d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1c11151151111, Class:  1, CF:0.987336, Len: 13, Fitness_tra: 0
Rule 44: 1151121315118, Class:  0, CF:0.989628, Len: 13, Fitness_tra: 0
Rule 45: 11511212c1241, Class:  1, CF:0.134816, Len: 13, Fitness_tra: 0
Rule 46: 8215211151211, Class:  0, CF:0.660791, Len: 13, Fitness_tra: 0
Rule 47: 11152c712121c, Class:  0, CF:0.343415, Len: 13, Fitness_tra: 0
Rule 48: 1111531111111, Class:  2, CF:0.23597, Len: 13, Fitness_tra: 0
Rule 49: 1211211112131, Class:  2, CF:0.957295, Len: 13, Fitness_tra: 0
Rule 50: 11151c2189211, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 1153251112517, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 52: 1291218114512, Class:  0, CF:0.927168, Len: 13, Fitness_tra: 0
Rule 53: 1152111151291, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 1150118100d50, Class:  1, CF:0.017662, Len:  9, Fitness_tra: 0
Rule 55: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: ec11113155159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: e000807e40000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1515111111111, Class:  2, CF:0.378564, Len: 13, Fitness_tra: 0
Rule 59: 00d00070c0405, Class:  0, CF:0.995459, Len:  5, Fitness_tra: 0
Rule 60: 111d135111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 12112c2184151, Class:  0, CF:0.682583, Len: 13, Fitness_tra: 0
Rule 62: 8000000030002, Class:  2, CF:0.0989503, Len:  3, Fitness_tra: 0
Rule 63: 1111118122511, Class:  1, CF:0.358941, Len: 13, Fitness_tra: 0
Rule 64: 5115112111211, Class:  1, CF:0.704052, Len: 13, Fitness_tra: 0
Rule 65: e851131811551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: e191115551153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 3235115511115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 3812195112831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 825141c512511, Class:  0, CF:0.856072, Len: 13, Fitness_tra: 0
Rule 70: 0000807040000, Class:  0, CF:0.162683, Len:  3, Fitness_tra: 0
Rule 71: 325215d151113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 32515d5b1e181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1111121181111, Class:  1, CF:0.587488, Len: 13, Fitness_tra: 0
Rule 74: 1c11151151611, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: 1551187348281, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 1511121121221, Class:  1, CF:0.60641, Len: 13, Fitness_tra: 0
Rule 77: 1151118112152, Class:  0, CF:0.940581, Len: 13, Fitness_tra: 0
Rule 78: 1215455124112, Class:  0, CF:0.532857, Len: 13, Fitness_tra: 0
Rule 79: 0c00008004554, Class:  0, CF:0.049995, Len:  6, Fitness_tra: 0
Rule 80: 0000000000200, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000000400d50, Class:  0, CF:0.000686502, Len:  3, Fitness_tra: 0
Rule 82: 1211211152151, Class:  1, CF:0.170035, Len: 13, Fitness_tra: 0
Rule 83: 0000000000002, Class:  0, CF:0.174114, Len:  0, Fitness_tra: 0
Rule 84: 0000000000002, Class:  0, CF:0.174114, Len:  0, Fitness_tra: 0
Rule 85: 8228118112111, Class:  0, CF:0.409988, Len: 13, Fitness_tra: 0
Rule 86: 2111251114191, Class:  0, CF:0.975154, Len: 13, Fitness_tra: 0
Rule 87: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1111211111191, Class:  1, CF:0.0805836, Len: 13, Fitness_tra: 0
Rule 89: 8000000030002, Class:  2, CF:0.0989503, Len:  0, Fitness_tra: 0
Rule 90: 0000400400d50, Class:  0, CF:0.303944, Len:  0, Fitness_tra: 0
Rule 91: 0155227111111, Class:  2, CF:0.451434, Len: 12, Fitness_tra: 0
Rule 92: 11311b12b1111, Class:  1, CF:0.137799, Len: 13, Fitness_tra: 0
Rule 93: 12011010d8087, Class:  0, CF:0.979184, Len:  9, Fitness_tra: 0
Rule 94: e052209115191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 325b00e001113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: e10801c101210, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 97: 1c11113105100, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 12d21111511b1, Class:  2, CF:0.658184, Len: 13, Fitness_tra: 0
Rule 99: 12112c2181151, Class:  0, CF:0.201246, Len: 13, Fitness_tra: 0
Rule100: 000000040005b, Class:  1, CF:0.442901, Len:  3, Fitness_tra: 7
------Current------
Miss_rate(tra)	:8.4507
------Result------
Miss_rate(tra)	:8.4507
Miss_rate(tst)	:22.2222
ARL				:10.1081

------Generation 400------
Rule  1: 0000008004000, Class:  0, CF:0.760018, Len:  2, Fitness_tra: 36
Rule  2: 0000007000000, Class:  1, CF:0.0703449, Len:  1, Fitness_tra: 26
Rule  3: 8000000004007, Class:  2, CF:0.252218, Len:  3, Fitness_tra: 24
Rule  4: 000000040005b, Class:  1, CF:0.442901, Len:  3, Fitness_tra: 7
Rule  5: 2000000004007, Class:  2, CF:0.151798, Len:  3, Fitness_tra: 6
Rule  6: 000800c000500, Class:  1, CF:0.628497, Len:  3, Fitness_tra: 3
Rule  7: 10010b1000200, Class:  1, CF:0.320504, Len:  5, Fitness_tra: 3
Rule  8: 00008040c0000, Class:  0, CF:0.778977, Len:  3, Fitness_tra: 4
Rule  9: 000000c000500, Class:  1, CF:0.287822, Len:  2, Fitness_tra: 2
Rule 10: 0052200000031, Class:  2, CF:0.924154, Len:  5, Fitness_tra: 2
Rule 11: 0000000055012, Class:  2, CF:0.763296, Len:  4, Fitness_tra: 1
Rule 12: 000080b040000, Class:  2, CF:0.434483, Len:  3, Fitness_tra: 1
Rule 13: 0900008000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 14: 0052209010001, Class:  1, CF:0.990033, Len:  6, Fitness_tra: 1
Rule 15: 02080310002b0, Class:  2, CF:0.759934, Len:  6, Fitness_tra: 0
Rule 16: 11512cb18111c, Class:  0, CF:0.672905, Len: 13, Fitness_tra: 0
Rule 17: 1c1c21d11c535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 12d1112312552, Class:  0, CF:0.934884, Len: 13, Fitness_tra: 0
Rule 19: 1111112111111, Class:  1, CF:0.383964, Len: 13, Fitness_tra: 0
Rule 20: 1cd5122124551, Class:  1, CF:0.994342, Len: 13, Fitness_tra: 0
Rule 21: 511112b312121, Class:  0, CF:0.264719, Len: 13, Fitness_tra: 0
Rule 22: 511112412c112, Class:  0, CF:0.987855, Len: 13, Fitness_tra: 0
Rule 23: 111111212121c, Class:  0, CF:0.520205, Len: 13, Fitness_tra: 0
Rule 24: e252199815111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 3212515115831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 511111112522c, Class:  0, CF:0.561144, Len: 13, Fitness_tra: 0
Rule 27: 12d11112d8111, Class:  2, CF:0.879314, Len: 13, Fitness_tra: 0
Rule 28: 1115c1d111132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 3418563215531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 12311131111d1, Class:  1, CF:0.986979, Len: 13, Fitness_tra: 0
Rule 31: 1111211111512, Class:  1, CF:0.669704, Len: 13, Fitness_tra: 0
Rule 32: 325515112c511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1131214113221, Class:  1, CF:0.902027, Len: 13, Fitness_tra: 0
Rule 34: 34121dd25cd19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0000400400d50, Class:  0, CF:0.303944, Len:  4, Fitness_tra: 0
Rule 36: c23142c522112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 2155258112152, Class:  1, CF:0.741762, Len: 13, Fitness_tra: 0
Rule 38: 11518841c5221, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 1111215111192, Class:  0, CF:0.970064, Len: 13, Fitness_tra: 0
Rule 40: 1155227125118, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 3152219111191, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 42: 311185d11151d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1c11151151111, Class:  1, CF:0.987336, Len: 13, Fitness_tra: 0
Rule 44: 1151121315118, Class:  0, CF:0.989628, Len: 13, Fitness_tra: 0
Rule 45: 11511212c1241, Class:  1, CF:0.134816, Len: 13, Fitness_tra: 0
Rule 46: 8215211151211, Class:  0, CF:0.660791, Len: 13, Fitness_tra: 0
Rule 47: 11152c712121c, Class:  0, CF:0.343415, Len: 13, Fitness_tra: 0
Rule 48: 1111531111111, Class:  2, CF:0.23597, Len: 13, Fitness_tra: 0
Rule 49: 1211211112131, Class:  2, CF:0.957295, Len: 13, Fitness_tra: 0
Rule 50: 11151c2189211, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 1153251112517, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 52: 1291218114512, Class:  0, CF:0.927168, Len: 13, Fitness_tra: 0
Rule 53: 1152111151291, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 1150118100d50, Class:  1, CF:0.017662, Len:  9, Fitness_tra: 0
Rule 55: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: ec11113155159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: e000807e40000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1515111111111, Class:  2, CF:0.378564, Len: 13, Fitness_tra: 0
Rule 59: 00d00070c0405, Class:  0, CF:0.995459, Len:  5, Fitness_tra: 0
Rule 60: 111d135111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 12112c2184151, Class:  0, CF:0.682583, Len: 13, Fitness_tra: 0
Rule 62: 8000000030002, Class:  2, CF:0.0989503, Len:  3, Fitness_tra: 0
Rule 63: 1111118122511, Class:  1, CF:0.358941, Len: 13, Fitness_tra: 0
Rule 64: 5115112111211, Class:  1, CF:0.704052, Len: 13, Fitness_tra: 0
Rule 65: e851131811551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: e191115551153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 3235115511115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 3812195112831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 825141c512511, Class:  0, CF:0.856072, Len: 13, Fitness_tra: 0
Rule 70: 0000807040000, Class:  0, CF:0.162683, Len:  3, Fitness_tra: 0
Rule 71: 325215d151113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 32515d5b1e181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1111121181111, Class:  1, CF:0.587488, Len: 13, Fitness_tra: 0
Rule 74: 1c11151151611, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: 1551187348281, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 1511121121221, Class:  1, CF:0.60641, Len: 13, Fitness_tra: 0
Rule 77: 1151118112152, Class:  0, CF:0.940581, Len: 13, Fitness_tra: 0
Rule 78: 1215455124112, Class:  0, CF:0.532857, Len: 13, Fitness_tra: 0
Rule 79: 0c00008004554, Class:  0, CF:0.049995, Len:  6, Fitness_tra: 0
Rule 80: 0000000000200, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000f660000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 2000000030002, Class:  2, CF:0.0477309, Len:  3, Fitness_tra: 0
Rule 83: 1211112112512, Class:  0, CF:0.205378, Len: 13, Fitness_tra: 0
Rule 84: 0000000400d50, Class:  0, CF:0.000686502, Len:  3, Fitness_tra: 0
Rule 85: 1111811114192, Class:  0, CF:0.999517, Len: 13, Fitness_tra: 0
Rule 86: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000400400d50, Class:  0, CF:0.303944, Len:  0, Fitness_tra: 0
Rule 88: 1111211251111, Class:  1, CF:0.957366, Len: 13, Fitness_tra: 0
Rule 89: 0000000000002, Class:  0, CF:0.174114, Len:  0, Fitness_tra: 0
Rule 90: 0000000000002, Class:  0, CF:0.174114, Len:  0, Fitness_tra: 0
Rule 91: 111101141056b, Class:  1, CF:  1, Len: 11, Fitness_tra: 0
Rule 92: 120110b018081, Class:  2, CF:0.920637, Len:  9, Fitness_tra: 0
Rule 93: 0150048000050, Class:  0, CF:0.752794, Len:  5, Fitness_tra: 0
Rule 94: 51c1126004002, Class:  2, CF:0.982213, Len:  9, Fitness_tra: 0
Rule 95: 1151118112652, Class:  1, CF:0.0459612, Len: 13, Fitness_tra: 0
Rule 96: 000805c000500, Class:  1, CF:0.39209, Len:  4, Fitness_tra: 0
Rule 97: 0000000000002, Class:  0, CF:0.174114, Len:  0, Fitness_tra: 0
Rule 98: 000e0040c0000, Class:  1, CF:0.972851, Len:  3, Fitness_tra: 3
Rule 99: e00185d14b510, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 1555115341211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.74648
------Result------
Miss_rate(tra)	:7.74648
Miss_rate(tst)	:22.2222
ARL				:9.59459

------Generation 500------
Rule  1: 0000008004000, Class:  0, CF:0.760018, Len:  2, Fitness_tra: 37
Rule  2: 0000007000000, Class:  1, CF:0.0703449, Len:  1, Fitness_tra: 5
Rule  3: 8000000004007, Class:  2, CF:0.252218, Len:  3, Fitness_tra: 23
Rule  4: 000000040005b, Class:  1, CF:0.442901, Len:  3, Fitness_tra: 3
Rule  5: 2000000004007, Class:  2, CF:0.151798, Len:  3, Fitness_tra: 4
Rule  6: 00008040c0000, Class:  0, CF:0.778977, Len:  3, Fitness_tra: 4
Rule  7: 000800c000500, Class:  1, CF:0.628497, Len:  3, Fitness_tra: 2
Rule  8: 10010b1000200, Class:  1, CF:0.320504, Len:  5, Fitness_tra: 1
Rule  9: 000e0040c0000, Class:  1, CF:0.972851, Len:  3, Fitness_tra: 2
Rule 10: 000000c000500, Class:  1, CF:0.287822, Len:  2, Fitness_tra: 0
Rule 11: 0052200000031, Class:  2, CF:0.924154, Len:  5, Fitness_tra: 2
Rule 12: 0000000055012, Class:  2, CF:0.763296, Len:  4, Fitness_tra: 1
Rule 13: 0900008000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 14: 0052209010001, Class:  1, CF:0.990033, Len:  6, Fitness_tra: 1
Rule 15: 000080b040000, Class:  2, CF:0.434483, Len:  3, Fitness_tra: 1
Rule 16: 02080310002b0, Class:  2, CF:0.759934, Len:  6, Fitness_tra: 0
Rule 17: 1c1c21d11c535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 12d1112312552, Class:  0, CF:0.934884, Len: 13, Fitness_tra: 0
Rule 19: 1111112111111, Class:  1, CF:0.383964, Len: 13, Fitness_tra: 0
Rule 20: 1cd5122124551, Class:  1, CF:0.994342, Len: 13, Fitness_tra: 0
Rule 21: 511112b312121, Class:  0, CF:0.264719, Len: 13, Fitness_tra: 0
Rule 22: 511112412c112, Class:  0, CF:0.987855, Len: 13, Fitness_tra: 0
Rule 23: 111111212121c, Class:  0, CF:0.520205, Len: 13, Fitness_tra: 0
Rule 24: e252199815111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 3212515115831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 511111112522c, Class:  0, CF:0.561144, Len: 13, Fitness_tra: 0
Rule 27: 12d11112d8111, Class:  2, CF:0.879314, Len: 13, Fitness_tra: 0
Rule 28: 1115c1d111132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 3418563215531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 12311131111d1, Class:  1, CF:0.986979, Len: 13, Fitness_tra: 0
Rule 31: 1111211111512, Class:  1, CF:0.669704, Len: 13, Fitness_tra: 0
Rule 32: 325515112c511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1131214113221, Class:  1, CF:0.902027, Len: 13, Fitness_tra: 0
Rule 34: 34121dd25cd19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0000400400d50, Class:  0, CF:0.303944, Len:  4, Fitness_tra: 0
Rule 36: c23142c522112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 2155258112152, Class:  1, CF:0.741762, Len: 13, Fitness_tra: 0
Rule 38: 11518841c5221, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 1111215111192, Class:  0, CF:0.970064, Len: 13, Fitness_tra: 0
Rule 40: 1155227125118, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 3152219111191, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 42: 311185d11151d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1c11151151111, Class:  1, CF:0.987336, Len: 13, Fitness_tra: 0
