------Generation 0------
Rule  1: b4122a44bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: 73c1c5b61c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 92: 1c21dd1c22, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: b212c114b7, Class:  1, CF:0.833759, Len: 10, Fitness_tra: 0
Rule 94: 4ab1d13e48, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0108281a37, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 96: cb1711115d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1b1111145b, Class:  1, CF:  1, Len: 10, Fitness_tra: 30
Rule 98: 442bc34714, Class:  1, CF:0.947761, Len: 10, Fitness_tra: 0
Rule 99: b4b1a67b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 81dc81ae54, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:19.8061
------Result------
Miss_rate(tra)	:19.8061
Miss_rate(tst)	:2.01097
ARL				:9.72727

------Generation 200------
Rule  1: 11171d1a31, Class:  0, CF:0.874179, Len: 10, Fitness_tra: 0
Rule  2: 1114151131, Class:  0, CF:0.940302, Len: 10, Fitness_tra: -8
Rule  3: 1017c91a61, Class:  0, CF:0.942769, Len:  9, Fitness_tra: 479
Rule  4: bb718e1b41, Class:  1, CF:0.998213, Len: 10, Fitness_tra: 491
Rule  5: 0080000000, Class:  1, CF:0.987336, Len:  1, Fitness_tra: 449
Rule  6: 3241111227, Class:  1, CF:0.995469, Len: 10, Fitness_tra: 283
Rule  7: 1241191447, Class:  1, CF:0.969477, Len: 10, Fitness_tra: 288
Rule  8: 4741191421, Class:  1, CF:0.998839, Len: 10, Fitness_tra: 163
Rule  9: 1e121d1161, Class:  0, CF:0.999807, Len: 10, Fitness_tra: 34
Rule 10: 1bb125b4bb, Class:  1, CF:0.996469, Len: 10, Fitness_tra: 31
Rule 11: 1b1111145b, Class:  1, CF:  1, Len: 10, Fitness_tra: 32
Rule 12: b212111261, Class:  0, CF:0.0670241, Len: 10, Fitness_tra: 0
Rule 13: 000c0d0000, Class:  0, CF:  1, Len:  2, Fitness_tra: 26
Rule 14: 1e12131141, Class:  0, CF:0.982501, Len: 10, Fitness_tra: 0
Rule 15: bb7a1b1b41, Class:  1, CF:0.412494, Len: 10, Fitness_tra: 21
Rule 16: 1e111d1b41, Class:  0, CF:0.694734, Len: 10, Fitness_tra: 5
Rule 17: 11bba67141, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 18: 2112161b17, Class:  0, CF:0.938504, Len: 10, Fitness_tra: 0
Rule 19: 4147d11471, Class:  1, CF:0.994307, Len: 10, Fitness_tra: 1
Rule 20: 117421141c, Class:  1, CF:0.98774, Len: 10, Fitness_tra: 1
Rule 21: 73112d214c, Class:  1, CF:0.999975, Len: 10, Fitness_tra: 1
Rule 22: 1191114155, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 23: b2141111b7, Class:  0, CF:0.400056, Len: 10, Fitness_tra: 0
Rule 24: b092c1b711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1412161142, Class:  0, CF:0.991196, Len: 10, Fitness_tra: 0
Rule 26: 7b22421147, Class:  1, CF:0.99388, Len: 10, Fitness_tra: 0
Rule 27: 147b8514b2, Class:  1, CF:0.714855, Len: 10, Fitness_tra: 0
Rule 28: 7412c1142b, Class:  1, CF:0.967992, Len: 10, Fitness_tra: 0
Rule 29: 4b11412242, Class:  1, CF:0.996899, Len: 10, Fitness_tra: 0
Rule 30: b7711d47b2, Class:  1, CF:0.988731, Len: 10, Fitness_tra: 0
Rule 31: 2b411d7171, Class:  1, CF:0.994081, Len: 10, Fitness_tra: 0
Rule 32: bc211d7442, Class:  1, CF:0.991289, Len: 10, Fitness_tra: 0
Rule 33: b211314251, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: bd711d4bb2, Class:  1, CF:0.660806, Len: 10, Fitness_tra: 0
Rule 35: b21183b7b7, Class:  1, CF:0.935204, Len: 10, Fitness_tra: 0
Rule 36: 7141412142, Class:  1, CF:0.988392, Len: 10, Fitness_tra: 0
Rule 37: bb47111b44, Class:  1, CF:0.98677, Len: 10, Fitness_tra: 0
Rule 38: 131b5241f2, Class:  0, CF:0.571928, Len: 10, Fitness_tra: 0
Rule 39: 1c21dd4242, Class:  1, CF:0.997807, Len: 10, Fitness_tra: 0
Rule 40: 4311712242, Class:  1, CF:0.994163, Len: 10, Fitness_tra: 0
Rule 41: 1c4151b151, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 42: 4111117152, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 43: 00081d1a31, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 44: 1bb1ae7b41, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 45: 1144d34118, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 46: 2627b14b7c, Class:  1, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 47: b717c3b714, Class:  1, CF:0.954656, Len: 10, Fitness_tra: 0
Rule 48: cb57111144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 22171d4b1b, Class:  1, CF:0.458787, Len: 10, Fitness_tra: 0
Rule 50: 242bc34114, Class:  1, CF:0.96936, Len: 10, Fitness_tra: 0
Rule 51: c241d94221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: bb2b2a7b1b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 4414194221, Class:  1, CF:0.976656, Len: 10, Fitness_tra: 0
Rule 54: 717b867417, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: 1a911d41e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 221726441b, Class:  0, CF:0.787723, Len: 10, Fitness_tra: 0
Rule 57: 252b111d52, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 4c175f74b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 4b2b29774b, Class:  1, CF:0.998297, Len: 10, Fitness_tra: 0
Rule 60: 412b112224, Class:  1, CF:0.997169, Len: 10, Fitness_tra: 0
Rule 61: 4117894474, Class:  1, CF:0.989913, Len: 10, Fitness_tra: 0
Rule 62: 1124152511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 241b314181, Class:  1, CF:0.992741, Len: 10, Fitness_tra: 0
Rule 64: 224b1f7721, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 4144391282, Class:  1, CF:0.999973, Len: 10, Fitness_tra: 0
Rule 66: 212b297122, Class:  1, CF:0.99172, Len: 10, Fitness_tra: 0
Rule 67: 41bb41b742, Class:  1, CF:0.971356, Len: 10, Fitness_tra: 0
Rule 68: 1b27d14224, Class:  1, CF:0.999766, Len: 10, Fitness_tra: 0
Rule 69: 7b742e7114, Class:  1, CF:0.983366, Len: 10, Fitness_tra: 0
Rule 70: 284b152174, Class:  1, CF:0.802534, Len: 10, Fitness_tra: 0
Rule 71: b244512717, Class:  1, CF:0.91892, Len: 10, Fitness_tra: 0
Rule 72: 2214d61121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 14145178cc, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 722b517c22, Class:  1, CF:0.998936, Len: 10, Fitness_tra: 0
Rule 75: 81d7894a3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b117d12412, Class:  1, CF:0.99043, Len: 10, Fitness_tra: 0
Rule 77: 7b1256bb47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 11b253bb71, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: b142254b72, Class:  1, CF:0.940232, Len: 10, Fitness_tra: 0
Rule 80: 1ad2552361, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 15212d1318, Class:  1, CF:0.876336, Len: 10, Fitness_tra: 2
Rule 82: 25171db111, Class:  0, CF:0.621162, Len: 10, Fitness_tra: 0
Rule 83: 21c751711d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 4187217115, Class:  1, CF:0.733432, Len: 10, Fitness_tra: 0
Rule 85: 1114554184, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: bb72fa71b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: 111121b517, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 88: 1114812531, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 2847ea115c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 424b3f44b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: 11045111d1, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 92: 7514564bc2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0117101331, Class:  0, CF:0.882105, Len:  8, Fitness_tra: 1130
Rule 94: 224b1f7721, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 95: 2214c3b194, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: b1121111d1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: 1cbba67041, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 98: b797191444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: b311232147, Class:  1, CF:0.949997, Len: 10, Fitness_tra: 0
Rule100: 2267264415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:19.3265
------Result------
Miss_rate(tra)	:19.3265
Miss_rate(tst)	:2.19378
ARL				:9.70588

------Generation 300------
Rule  1: 00011d1a31, Class:  0, CF:0.403456, Len:  7, Fitness_tra: 431
Rule  2: 0117101331, Class:  0, CF:0.882105, Len:  8, Fitness_tra: -186
Rule  3: 0080000000, Class:  1, CF:0.987336, Len:  1, Fitness_tra: 448
Rule  4: bb718e1b41, Class:  1, CF:0.998213, Len: 10, Fitness_tra: 1
Rule  5: 1017c91a61, Class:  0, CF:0.942769, Len:  9, Fitness_tra: 10
Rule  6: 1141191437, Class:  1, CF:0.966174, Len: 10, Fitness_tra: 0
Rule  7: 3241111227, Class:  1, CF:0.995469, Len: 10, Fitness_tra: 83
Rule  8: 1241191447, Class:  1, CF:0.969477, Len: 10, Fitness_tra: 4
Rule  9: 4741191421, Class:  1, CF:0.998839, Len: 10, Fitness_tra: 0
Rule 10: 000c0d0000, Class:  0, CF:  1, Len:  2, Fitness_tra: 26
Rule 11: 1b1111145b, Class:  1, CF:  1, Len: 10, Fitness_tra: 11
Rule 12: 2211d11227, Class:  1, CF:0.999281, Len: 10, Fitness_tra: 7
Rule 13: 1bb125b4bb, Class:  1, CF:0.996469, Len: 10, Fitness_tra: 0
Rule 14: bb7a1b1b41, Class:  1, CF:0.412494, Len: 10, Fitness_tra: 20
Rule 15: 1e111d1b41, Class:  0, CF:0.694734, Len: 10, Fitness_tra: 0
Rule 16: 1248194a31, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 17: 10101d5b01, Class:  0, CF:  1, Len:  7, Fitness_tra: 1
Rule 18: 4891111152, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 19: 00081d1a31, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 20: 4041191128, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 21: 1191114155, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 22: 11bba67141, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: b2141111b7, Class:  0, CF:0.400056, Len: 10, Fitness_tra: 0
Rule 24: b092c1b711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1412161142, Class:  0, CF:0.991196, Len: 10, Fitness_tra: 0
Rule 26: 7b22421147, Class:  1, CF:0.99388, Len: 10, Fitness_tra: 0
Rule 27: 147b8514b2, Class:  1, CF:0.714855, Len: 10, Fitness_tra: 0
Rule 28: 7412c1142b, Class:  1, CF:0.967992, Len: 10, Fitness_tra: 0
Rule 29: 4b11412242, Class:  1, CF:0.996899, Len: 10, Fitness_tra: 0
Rule 30: b7711d47b2, Class:  1, CF:0.988731, Len: 10, Fitness_tra: 0
Rule 31: 2b411d7171, Class:  1, CF:0.994081, Len: 10, Fitness_tra: 0
Rule 32: bc211d7442, Class:  1, CF:0.991289, Len: 10, Fitness_tra: 0
Rule 33: b211314251, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: bd711d4bb2, Class:  1, CF:0.660806, Len: 10, Fitness_tra: 0
Rule 35: b21183b7b7, Class:  1, CF:0.935204, Len: 10, Fitness_tra: 0
Rule 36: 7141412142, Class:  1, CF:0.988392, Len: 10, Fitness_tra: 0
Rule 37: bb47111b44, Class:  1, CF:0.98677, Len: 10, Fitness_tra: 0
Rule 38: 131b5241f2, Class:  0, CF:0.571928, Len: 10, Fitness_tra: 0
Rule 39: 1c21dd4242, Class:  1, CF:0.997807, Len: 10, Fitness_tra: 0
Rule 40: 4311712242, Class:  1, CF:0.994163, Len: 10, Fitness_tra: 0
Rule 41: 1c4151b151, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 42: 4111117152, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 43: 73112d214c, Class:  1, CF:0.999975, Len: 10, Fitness_tra: 0
Rule 44: 1bb1ae7b41, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 45: 1144d34118, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 46: 2627b14b7c, Class:  1, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 47: b717c3b714, Class:  1, CF:0.954656, Len: 10, Fitness_tra: 0
Rule 48: cb57111144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 22171d4b1b, Class:  1, CF:0.458787, Len: 10, Fitness_tra: 0
Rule 50: 242bc34114, Class:  1, CF:0.96936, Len: 10, Fitness_tra: 0
Rule 51: c241d94221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: bb2b2a7b1b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 4414194221, Class:  1, CF:0.976656, Len: 10, Fitness_tra: 0
Rule 54: 717b867417, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: 1a911d41e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 221726441b, Class:  0, CF:0.787723, Len: 10, Fitness_tra: 0
Rule 57: 252b111d52, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 4c175f74b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 4b2b29774b, Class:  1, CF:0.998297, Len: 10, Fitness_tra: 0
Rule 60: 412b112224, Class:  1, CF:0.997169, Len: 10, Fitness_tra: 0
Rule 61: 4117894474, Class:  1, CF:0.989913, Len: 10, Fitness_tra: 0
Rule 62: 1124152511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 241b314181, Class:  1, CF:0.992741, Len: 10, Fitness_tra: 0
Rule 64: 224b1f7721, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 4144391282, Class:  1, CF:0.999973, Len: 10, Fitness_tra: 0
Rule 66: 212b297122, Class:  1, CF:0.99172, Len: 10, Fitness_tra: 0
Rule 67: 41bb41b742, Class:  1, CF:0.971356, Len: 10, Fitness_tra: 0
Rule 68: 1b27d14224, Class:  1, CF:0.999766, Len: 10, Fitness_tra: 0
Rule 69: 7b742e7114, Class:  1, CF:0.983366, Len: 10, Fitness_tra: 0
Rule 70: 284b152174, Class:  1, CF:0.802534, Len: 10, Fitness_tra: 0
Rule 71: b244512717, Class:  1, CF:0.91892, Len: 10, Fitness_tra: 0
Rule 72: 2214d61121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 14145178cc, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 722b517c22, Class:  1, CF:0.998936, Len: 10, Fitness_tra: 0
Rule 75: 81d7894a3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b117d12412, Class:  1, CF:0.99043, Len: 10, Fitness_tra: 0
Rule 77: 7b1256bb47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 11b253bb71, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: b142254b72, Class:  1, CF:0.940232, Len: 10, Fitness_tra: 0
Rule 80: 1ad2552361, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1112117991, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 1214914412, Class:  1, CF:0.513869, Len: 10, Fitness_tra: 0
Rule 83: 4817137c22, Class:  1, CF:0.984452, Len: 10, Fitness_tra: 0
Rule 84: 19db8db195, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 242b1a222b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: c3c45eb19d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1c241f2391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 124b534555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 4c2251b195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 4222117111, Class:  1, CF:0.495115, Len: 10, Fitness_tra: 0
Rule 91: b011c11225, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 92: bb718eab41, Class:  1, CF:0.99821, Len: 10, Fitness_tra: 0
Rule 93: bb11161b41, Class:  0, CF:0.641426, Len: 10, Fitness_tra: 0
Rule 94: 22178d43b7, Class:  1, CF:0.681326, Len: 10, Fitness_tra: 0
Rule 95: 1511111d02, Class:  1, CF:  1, Len:  9, Fitness_tra: 13
Rule 96: 0000151101, Class:  0, CF:0.518604, Len:  5, Fitness_tra: 208
Rule 97: 2217892417, Class:  1, CF:0.877854, Len: 10, Fitness_tra: 0
Rule 98: 4891111152, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 99: 4c14194121, Class:  1, CF:0.408624, Len: 10, Fitness_tra: 0
Rule100: 0147101321, Class:  1, CF:0.30707, Len:  8, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.28571
------Result------
Miss_rate(tra)	:7.28571
Miss_rate(tst)	:2.19378
ARL				:9.54651

------Generation 400------
Rule  1: 0080000000, Class:  1, CF:0.987336, Len:  1, Fitness_tra: 448
Rule  2: 00011d1a31, Class:  0, CF:0.403456, Len:  7, Fitness_tra: 520
Rule  3: 0000151101, Class:  0, CF:0.518604, Len:  5, Fitness_tra: 311
Rule  4: 3241111227, Class:  1, CF:0.995469, Len: 10, Fitness_tra: 45
Rule  5: 000c0d0000, Class:  0, CF:  1, Len:  2, Fitness_tra: 24
Rule  6: bb7a1b1b41, Class:  1, CF:0.412494, Len: 10, Fitness_tra: -1
Rule  7: 1511111d02, Class:  1, CF:  1, Len:  9, Fitness_tra: 13
Rule  8: 1b1111145b, Class:  1, CF:  1, Len: 10, Fitness_tra: 9
Rule  9: 1017c91a61, Class:  0, CF:0.942769, Len:  9, Fitness_tra: 10
Rule 10: 2211d11227, Class:  1, CF:0.999281, Len: 10, Fitness_tra: 5
Rule 11: 1241191447, Class:  1, CF:0.969477, Len: 10, Fitness_tra: 4
Rule 12: bb718e1b41, Class:  1, CF:0.998213, Len: 10, Fitness_tra: 1
Rule 13: 4891111152, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 14: 10101d5b01, Class:  0, CF:  1, Len:  7, Fitness_tra: 1
Rule 15: 0147101321, Class:  1, CF:0.30707, Len:  8, Fitness_tra: 0
Rule 16: 1248194a31, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 17: 1141191437, Class:  1, CF:0.966174, Len: 10, Fitness_tra: 0
Rule 18: 1bb125b4bb, Class:  1, CF:0.996469, Len: 10, Fitness_tra: 0
Rule 19: 00081d1a31, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 20: 4041191128, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 21: 1191114155, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 22: 11bba67141, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: b2141111b7, Class:  0, CF:0.400056, Len: 10, Fitness_tra: 0
Rule 24: b092c1b711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1412161142, Class:  0, CF:0.991196, Len: 10, Fitness_tra: 0
Rule 26: 7b22421147, Class:  1, CF:0.99388, Len: 10, Fitness_tra: 0
Rule 27: 147b8514b2, Class:  1, CF:0.714855, Len: 10, Fitness_tra: 0
Rule 28: 7412c1142b, Class:  1, CF:0.967992, Len: 10, Fitness_tra: 0
Rule 29: 4b11412242, Class:  1, CF:0.996899, Len: 10, Fitness_tra: 0
Rule 30: b7711d47b2, Class:  1, CF:0.988731, Len: 10, Fitness_tra: 0
Rule 31: 2b411d7171, Class:  1, CF:0.994081, Len: 10, Fitness_tra: 0
Rule 32: bc211d7442, Class:  1, CF:0.991289, Len: 10, Fitness_tra: 0
Rule 33: b211314251, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: bd711d4bb2, Class:  1, CF:0.660806, Len: 10, Fitness_tra: 0
Rule 35: b21183b7b7, Class:  1, CF:0.935204, Len: 10, Fitness_tra: 0
Rule 36: 7141412142, Class:  1, CF:0.988392, Len: 10, Fitness_tra: 0
Rule 37: bb47111b44, Class:  1, CF:0.98677, Len: 10, Fitness_tra: 0
Rule 38: 131b5241f2, Class:  0, CF:0.571928, Len: 10, Fitness_tra: 0
Rule 39: 1c21dd4242, Class:  1, CF:0.997807, Len: 10, Fitness_tra: 0
Rule 40: 4311712242, Class:  1, CF:0.994163, Len: 10, Fitness_tra: 0
Rule 41: 1c4151b151, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 42: 4111117152, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 43: 73112d214c, Class:  1, CF:0.999975, Len: 10, Fitness_tra: 0
Rule 44: 1bb1ae7b41, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 45: 1144d34118, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 46: 2627b14b7c, Class:  1, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 47: b717c3b714, Class:  1, CF:0.954656, Len: 10, Fitness_tra: 0
Rule 48: cb57111144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 22171d4b1b, Class:  1, CF:0.458787, Len: 10, Fitness_tra: 0
Rule 50: 242bc34114, Class:  1, CF:0.96936, Len: 10, Fitness_tra: 0
Rule 51: c241d94221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: bb2b2a7b1b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 4414194221, Class:  1, CF:0.976656, Len: 10, Fitness_tra: 0
Rule 54: 717b867417, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: 1a911d41e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 221726441b, Class:  0, CF:0.787723, Len: 10, Fitness_tra: 0
Rule 57: 252b111d52, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 4c175f74b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 4b2b29774b, Class:  1, CF:0.998297, Len: 10, Fitness_tra: 0
Rule 60: 412b112224, Class:  1, CF:0.997169, Len: 10, Fitness_tra: 0
Rule 61: 4117894474, Class:  1, CF:0.989913, Len: 10, Fitness_tra: 0
Rule 62: 1124152511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 241b314181, Class:  1, CF:0.992741, Len: 10, Fitness_tra: 0
Rule 64: 224b1f7721, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 4144391282, Class:  1, CF:0.999973, Len: 10, Fitness_tra: 0
Rule 66: 212b297122, Class:  1, CF:0.99172, Len: 10, Fitness_tra: 0
Rule 67: 41bb41b742, Class:  1, CF:0.971356, Len: 10, Fitness_tra: 0
Rule 68: 1b27d14224, Class:  1, CF:0.999766, Len: 10, Fitness_tra: 0
Rule 69: 7b742e7114, Class:  1, CF:0.983366, Len: 10, Fitness_tra: 0
Rule 70: 284b152174, Class:  1, CF:0.802534, Len: 10, Fitness_tra: 0
Rule 71: b244512717, Class:  1, CF:0.91892, Len: 10, Fitness_tra: 0
Rule 72: 2214d61121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 14145178cc, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 722b517c22, Class:  1, CF:0.998936, Len: 10, Fitness_tra: 0
Rule 75: 81d7894a3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b117d12412, Class:  1, CF:0.99043, Len: 10, Fitness_tra: 0
Rule 77: 7b1256bb47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 11b253bb71, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: b142254b72, Class:  1, CF:0.940232, Len: 10, Fitness_tra: 0
Rule 80: 1ad2552361, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2c22114c21, Class:  1, CF:0.970938, Len: 10, Fitness_tra: 0
Rule 82: 2214111162, Class:  0, CF:0.804473, Len: 10, Fitness_tra: 0
Rule 83: 19c1151111, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 2b4736b722, Class:  0, CF:0.923526, Len: 10, Fitness_tra: 0
Rule 85: 219285b161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 2b116a7272, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: 712b3a1bb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: 4c1b112127, Class:  1, CF:0.870685, Len: 10, Fitness_tra: 0
Rule 89: 13525d7131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 4152127a1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1144d34118, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 92: 480a1d1852, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 93: 0000111101, Class:  0, CF:0.0687149, Len:  5, Fitness_tra: -439
Rule 94: 112a1443b1, Class:  1, CF:0.947295, Len: 10, Fitness_tra: 0
Rule 95: 001171226e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1241634537, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: bd11124bf2, Class:  1, CF:0.818233, Len: 10, Fitness_tra: 0
Rule 98: 002b951c52, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 99: 4222117111, Class:  1, CF:0.495115, Len: 10, Fitness_tra: 0
Rule100: 4011c11225, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:6.58163
------Result------
Miss_rate(tra)	:6.58163
Miss_rate(tst)	:2.19378
ARL				:9.47674

------Generation 500------
Rule  1: 00011d1a31, Class:  0, CF:0.403456, Len:  7, Fitness_tra: 209
Rule  2: 0080000000, Class:  1, CF:0.987336, Len:  1, Fitness_tra: 437
Rule  3: 0000151101, Class:  0, CF:0.518604, Len:  5, Fitness_tra: 1229
