------Generation 0------
Rule  1: 28b27d7b14, Class:  1, CF:0.324082, Len: 10, Fitness_tra: 0
Rule  6: a2170111b1, Class:  0, CF:0.935827, Len:  9, Fitness_tra: -43
Rule  7: b224221214, Class:  1, CF:0.978908, Len: 10, Fitness_tra: 92
Rule  8: 2121231242, Class:  1, CF:0.916036, Len: 10, Fitness_tra: 56
Rule  9: 44411c7142, Class:  1, CF:0.990998, Len: 10, Fitness_tra: 31
Rule 10: 7221891272, Class:  1, CF:0.998456, Len: 10, Fitness_tra: 20
Rule 11: 2b21191212, Class:  1, CF:0.999628, Len: 10, Fitness_tra: 15
Rule 12: b271814d11, Class:  1, CF:  1, Len: 10, Fitness_tra: 19
Rule 13: b11421121b, Class:  1, CF:0.914425, Len: 10, Fitness_tra: 6
Rule 14: 14113f1bb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 12
Rule 15: b27211141b, Class:  1, CF:0.771135, Len: 10, Fitness_tra: 14
Rule 16: b5171818b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 9
Rule 17: 41142d121b, Class:  1, CF:0.918489, Len: 10, Fitness_tra: 6
Rule 18: 4cc4111881, Class:  1, CF:  1, Len: 10, Fitness_tra: 6
Rule 19: 47c1de1881, Class:  1, CF:  1, Len: 10, Fitness_tra: 5
Rule 20: 7b7b191441, Class:  1, CF:0.998052, Len: 10, Fitness_tra: 3
Rule 21: 4124111124, Class:  1, CF:0.946065, Len: 10, Fitness_tra: 3
Rule 22: b27221141b, Class:  1, CF:0.908701, Len: 10, Fitness_tra: 3
Rule 23: 12718142b1, Class:  1, CF:0.959499, Len: 10, Fitness_tra: 3
Rule 24: 21b1d12141, Class:  1, CF:0.997437, Len: 10, Fitness_tra: 2
Rule 25: 19141514b7, Class:  0, CF:0.990843, Len: 10, Fitness_tra: 2
Rule 26: 1242257b1b, Class:  0, CF:0.516107, Len: 10, Fitness_tra: 0
Rule 27: b377d5124b, Class:  1, CF:0.999795, Len: 10, Fitness_tra: 2
Rule 28: 1121f61212, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 1c2bd52141, Class:  0, CF:0.119072, Len: 10, Fitness_tra: 0
Rule 30: 171b0611b7, Class:  0, CF:0.970246, Len:  9, Fitness_tra: 0
Rule 31: b242151414, Class:  1, CF:0.908729, Len: 10, Fitness_tra: 1
Rule 32: 1541812111, Class:  0, CF:0.717757, Len: 10, Fitness_tra: 1
Rule 33: 1144337111, Class:  0, CF:0.199705, Len: 10, Fitness_tra: 1
Rule 34: 43d4121214, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 35: a2141314b1, Class:  0, CF:0.78012, Len: 10, Fitness_tra: 0
Rule 36: 11b4897224, Class:  1, CF:0.99399, Len: 10, Fitness_tra: 0
Rule 37: 2422dd2712, Class:  1, CF:0.981883, Len: 10, Fitness_tra: 0
Rule 38: 4274467b12, Class:  0, CF:0.968121, Len: 10, Fitness_tra: 0
Rule 39: 42c4164955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 27248ab214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 7772292bb7, Class:  1, CF:0.906329, Len: 10, Fitness_tra: 0
Rule 42: 21275a1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 42b2417227, Class:  1, CF:0.993286, Len: 10, Fitness_tra: 0
Rule 44: 72b4217b72, Class:  1, CF:0.834864, Len: 10, Fitness_tra: 0
Rule 45: 414116b5b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 42b223b21b, Class:  1, CF:0.760523, Len: 10, Fitness_tra: 0
Rule 47: b2721a744b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: 182b134d52, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: 124b1922c7, Class:  1, CF:0.996622, Len: 10, Fitness_tra: 0
Rule 50: 22bb13b142, Class:  1, CF:0.605925, Len: 10, Fitness_tra: 0
Rule 51: 4cb1517122, Class:  1, CF:0.998059, Len: 10, Fitness_tra: 0
Rule 52: 1317254511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 171bd671b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 4227e6b3d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1b47c62717, Class:  1, CF:0.960924, Len: 10, Fitness_tra: 0
Rule 56: 1b12c67727, Class:  1, CF:0.964049, Len: 10, Fitness_tra: 0
Rule 57: 8117854335, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 42225f7224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2112814181, Class:  1, CF:0.999957, Len: 10, Fitness_tra: 0
Rule 60: 4227911271, Class:  1, CF:0.939305, Len: 10, Fitness_tra: 0
Rule 61: 4b1b13b4b7, Class:  1, CF:0.730774, Len: 10, Fitness_tra: 0
Rule 62: 81c123b2d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1c441a481d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 444b81b12b, Class:  1, CF:0.989885, Len: 10, Fitness_tra: 0
Rule 65: 127711221b, Class:  1, CF:0.79078, Len: 10, Fitness_tra: 0
Rule 66: 417b117b42, Class:  1, CF:0.882176, Len: 10, Fitness_tra: 0
Rule 67: 4221632914, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 43d71d711d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 74b2814122, Class:  1, CF:0.993241, Len: 10, Fitness_tra: 0
Rule 70: b222154421, Class:  1, CF:0.979758, Len: 10, Fitness_tra: 0
Rule 71: 2174512b47, Class:  1, CF:0.986503, Len: 10, Fitness_tra: 0
Rule 72: 45c183b181, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: 217451b4bb, Class:  1, CF:0.99448, Len: 10, Fitness_tra: 0
Rule 74: 21141121d2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 471b817122, Class:  1, CF:0.992875, Len: 10, Fitness_tra: 0
Rule 76: 211b597814, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: 7b745fbb4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 4b1bd14722, Class:  1, CF:0.999189, Len: 10, Fitness_tra: 0
Rule 79: 7427194224, Class:  1, CF:0.997784, Len: 10, Fitness_tra: 0
Rule 80: 1142d32b41, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 412b9a15c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 2c1b96b15d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 422b311382, Class:  0, CF:0.767515, Len: 10, Fitness_tra: 0
Rule 84: 2c779f7111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 42479a1cc1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 41213fb819, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: cc11332515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 12c715b592, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 22221375d2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: c2142db538, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 4817e12371, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 92: 2181e12cb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 9292167422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 5527e1b3d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1c24d22111, Class:  0, CF:0.840896, Len: 10, Fitness_tra: 11
Rule 96: 16111e31b1, Class:  0, CF:0.113159, Len: 10, Fitness_tra: 30
Rule 97: 1b1701a117, Class:  0, CF:0.644976, Len:  9, Fitness_tra: -875
Rule 98: 12141514b5, Class:  1, CF:0.568602, Len: 10, Fitness_tra: 0
Rule 99: 41e1163112, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule100: 2241191612, Class:  1, CF:0.857505, Len: 10, Fitness_tra: 5
------Current------
Miss_rate(tra)	:14.2653
------Result------
Miss_rate(tra)	:14.2653
Miss_rate(tst)	:2.19378
ARL				:9.96203

------Generation 200------
Rule  1: 41111e3113, Class:  0, CF:0.497201, Len: 10, Fitness_tra: 2047
Rule  2: 777121341c, Class:  1, CF:0.999434, Len: 10, Fitness_tra: 544
Rule  3: 7771de122b, Class:  1, CF:0.999929, Len: 10, Fitness_tra: 256
Rule  4: 71178814b7, Class:  1, CF:0.983078, Len: 10, Fitness_tra: 190
Rule  5: 12141514b7, Class:  0, CF:0.559593, Len: 10, Fitness_tra: 5
Rule  6: a2170111b1, Class:  0, CF:0.935827, Len:  9, Fitness_tra: -43
Rule  7: b224221214, Class:  1, CF:0.978908, Len: 10, Fitness_tra: 92
Rule  8: 2121231242, Class:  1, CF:0.916036, Len: 10, Fitness_tra: 56
Rule  9: 44411c7142, Class:  1, CF:0.990998, Len: 10, Fitness_tra: 31
Rule 10: 7221891272, Class:  1, CF:0.998456, Len: 10, Fitness_tra: 20
Rule 11: 2b21191212, Class:  1, CF:0.999628, Len: 10, Fitness_tra: 15
Rule 12: b271814d11, Class:  1, CF:  1, Len: 10, Fitness_tra: 19
Rule 13: b11421121b, Class:  1, CF:0.914425, Len: 10, Fitness_tra: 6
Rule 14: 14113f1bb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 12
Rule 15: b27211141b, Class:  1, CF:0.771135, Len: 10, Fitness_tra: 14
Rule 16: b5171818b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 9
Rule 17: 41142d121b, Class:  1, CF:0.918489, Len: 10, Fitness_tra: 6
Rule 18: 4cc4111881, Class:  1, CF:  1, Len: 10, Fitness_tra: 6
Rule 19: 47c1de1881, Class:  1, CF:  1, Len: 10, Fitness_tra: 5
Rule 20: 7b7b191441, Class:  1, CF:0.998052, Len: 10, Fitness_tra: 3
Rule 21: 4124111124, Class:  1, CF:0.946065, Len: 10, Fitness_tra: 3
Rule 22: b27221141b, Class:  1, CF:0.908701, Len: 10, Fitness_tra: 3
Rule 23: 12718142b1, Class:  1, CF:0.959499, Len: 10, Fitness_tra: 3
Rule 24: 21b1d12141, Class:  1, CF:0.997437, Len: 10, Fitness_tra: 2
Rule 25: 19141514b7, Class:  0, CF:0.990843, Len: 10, Fitness_tra: 2
Rule 26: 1242257b1b, Class:  0, CF:0.516107, Len: 10, Fitness_tra: 0
Rule 27: b377d5124b, Class:  1, CF:0.999795, Len: 10, Fitness_tra: 2
Rule 28: 1121f61212, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 1c2bd52141, Class:  0, CF:0.119072, Len: 10, Fitness_tra: 0
Rule 30: 171b0611b7, Class:  0, CF:0.970246, Len:  9, Fitness_tra: 0
Rule 31: b242151414, Class:  1, CF:0.908729, Len: 10, Fitness_tra: 1
Rule 32: 1541812111, Class:  0, CF:0.717757, Len: 10, Fitness_tra: 1
Rule 33: 1144337111, Class:  0, CF:0.199705, Len: 10, Fitness_tra: 1
Rule 34: 43d4121214, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 35: a2141314b1, Class:  0, CF:0.78012, Len: 10, Fitness_tra: 0
Rule 36: 11b4897224, Class:  1, CF:0.99399, Len: 10, Fitness_tra: 0
Rule 37: 2422dd2712, Class:  1, CF:0.981883, Len: 10, Fitness_tra: 0
Rule 38: 4274467b12, Class:  0, CF:0.968121, Len: 10, Fitness_tra: 0
Rule 39: 42c4164955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 27248ab214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 7772292bb7, Class:  1, CF:0.906329, Len: 10, Fitness_tra: 0
Rule 42: 21275a1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 42b2417227, Class:  1, CF:0.993286, Len: 10, Fitness_tra: 0
Rule 44: 72b4217b72, Class:  1, CF:0.834864, Len: 10, Fitness_tra: 0
Rule 45: 414116b5b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 42b223b21b, Class:  1, CF:0.760523, Len: 10, Fitness_tra: 0
Rule 47: b2721a744b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: 182b134d52, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: 124b1922c7, Class:  1, CF:0.996622, Len: 10, Fitness_tra: 0
Rule 50: 22bb13b142, Class:  1, CF:0.605925, Len: 10, Fitness_tra: 0
Rule 51: 4cb1517122, Class:  1, CF:0.998059, Len: 10, Fitness_tra: 0
Rule 52: 1317254511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 171bd671b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 4227e6b3d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1b47c62717, Class:  1, CF:0.960924, Len: 10, Fitness_tra: 0
Rule 56: 1b12c67727, Class:  1, CF:0.964049, Len: 10, Fitness_tra: 0
Rule 57: 8117854335, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 42225f7224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2112814181, Class:  1, CF:0.999957, Len: 10, Fitness_tra: 0
Rule 60: 4227911271, Class:  1, CF:0.939305, Len: 10, Fitness_tra: 0
Rule 61: 4b1b13b4b7, Class:  1, CF:0.730774, Len: 10, Fitness_tra: 0
Rule 62: 81c123b2d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1c441a481d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 444b81b12b, Class:  1, CF:0.989885, Len: 10, Fitness_tra: 0
Rule 65: 127711221b, Class:  1, CF:0.79078, Len: 10, Fitness_tra: 0
Rule 66: 417b117b42, Class:  1, CF:0.882176, Len: 10, Fitness_tra: 0
Rule 67: 4221632914, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 43d71d711d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 74b2814122, Class:  1, CF:0.993241, Len: 10, Fitness_tra: 0
Rule 70: b222154421, Class:  1, CF:0.979758, Len: 10, Fitness_tra: 0
Rule 71: 2174512b47, Class:  1, CF:0.986503, Len: 10, Fitness_tra: 0
Rule 72: 45c183b181, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: 217451b4bb, Class:  1, CF:0.99448, Len: 10, Fitness_tra: 0
Rule 74: 21141121d2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 471b817122, Class:  1, CF:0.992875, Len: 10, Fitness_tra: 0
Rule 76: 211b597814, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: 7b745fbb4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 4b1bd14722, Class:  1, CF:0.999189, Len: 10, Fitness_tra: 0
Rule 79: 7427194224, Class:  1, CF:0.997784, Len: 10, Fitness_tra: 0
Rule 80: 1142d32b41, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 412b9a15c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 2c1b96b15d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 422b311382, Class:  0, CF:0.767515, Len: 10, Fitness_tra: 0
Rule 84: 2c779f7111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 42479a1cc1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 41213fb819, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: cc11332515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 12c715b592, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 22221375d2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: c2142db538, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 4817e12371, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 92: 2181e12cb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 9292167422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 5527e1b3d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1c24d22111, Class:  0, CF:0.840896, Len: 10, Fitness_tra: 11
Rule 96: 16111e31b1, Class:  0, CF:0.113159, Len: 10, Fitness_tra: 30
Rule 97: 1b1701a117, Class:  0, CF:0.644976, Len:  9, Fitness_tra: -875
Rule 98: 12141514b5, Class:  1, CF:0.568602, Len: 10, Fitness_tra: 0
Rule 99: 41e1163112, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule100: 2241191612, Class:  1, CF:0.857505, Len: 10, Fitness_tra: 5
------Current------
Miss_rate(tra)	:14.2653
------Result------
Miss_rate(tra)	:14.2653
Miss_rate(tst)	:2.19378
ARL				:9.96203

------Generation 300------
Rule  1: 41111e3113, Class:  0, CF:0.497201, Len: 10, Fitness_tra: 2047
Rule  2: 777121341c, Class:  1, CF:0.999434, Len: 10, Fitness_tra: 544
Rule  3: 7771de122b, Class:  1, CF:0.999929, Len: 10, Fitness_tra: 256
Rule  4: 71178814b7, Class:  1, CF:0.983078, Len: 10, Fitness_tra: 190
Rule  5: 12141514b7, Class:  0, CF:0.559593, Len: 10, Fitness_tra: 5
Rule  6: a2170111b1, Class:  0, CF:0.935827, Len:  9, Fitness_tra: -43
Rule  7: b224221214, Class:  1, CF:0.978908, Len: 10, Fitness_tra: 92
Rule  8: 2121231242, Class:  1, CF:0.916036, Len: 10, Fitness_tra: 56
Rule  9: 44411c7142, Class:  1, CF:0.990998, Len: 10, Fitness_tra: 31
Rule 10: 7221891272, Class:  1, CF:0.998456, Len: 10, Fitness_tra: 20
Rule 11: 2b21191212, Class:  1, CF:0.999628, Len: 10, Fitness_tra: 15
Rule 12: b271814d11, Class:  1, CF:  1, Len: 10, Fitness_tra: 19
Rule 13: b11421121b, Class:  1, CF:0.914425, Len: 10, Fitness_tra: 6
Rule 14: 14113f1bb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 12
Rule 15: b27211141b, Class:  1, CF:0.771135, Len: 10, Fitness_tra: 14
Rule 16: b5171818b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 9
Rule 17: 41142d121b, Class:  1, CF:0.918489, Len: 10, Fitness_tra: 6
Rule 18: 4cc4111881, Class:  1, CF:  1, Len: 10, Fitness_tra: 6
Rule 19: 47c1de1881, Class:  1, CF:  1, Len: 10, Fitness_tra: 5
Rule 20: 7b7b191441, Class:  1, CF:0.998052, Len: 10, Fitness_tra: 3
Rule 21: 4124111124, Class:  1, CF:0.946065, Len: 10, Fitness_tra: 3
Rule 22: b27221141b, Class:  1, CF:0.908701, Len: 10, Fitness_tra: 3
Rule 23: 12718142b1, Class:  1, CF:0.959499, Len: 10, Fitness_tra: 3
Rule 24: 21b1d12141, Class:  1, CF:0.997437, Len: 10, Fitness_tra: 2
Rule 25: 19141514b7, Class:  0, CF:0.990843, Len: 10, Fitness_tra: 2
Rule 26: 1242257b1b, Class:  0, CF:0.516107, Len: 10, Fitness_tra: 0
Rule 27: b377d5124b, Class:  1, CF:0.999795, Len: 10, Fitness_tra: 2
Rule 28: 1121f61212, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 1c2bd52141, Class:  0, CF:0.119072, Len: 10, Fitness_tra: 0
Rule 30: 171b0611b7, Class:  0, CF:0.970246, Len:  9, Fitness_tra: 0
Rule 31: b242151414, Class:  1, CF:0.908729, Len: 10, Fitness_tra: 1
Rule 32: 1541812111, Class:  0, CF:0.717757, Len: 10, Fitness_tra: 1
Rule 33: 1144337111, Class:  0, CF:0.199705, Len: 10, Fitness_tra: 1
Rule 34: 43d4121214, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 35: a2141314b1, Class:  0, CF:0.78012, Len: 10, Fitness_tra: 0
Rule 36: 11b4897224, Class:  1, CF:0.99399, Len: 10, Fitness_tra: 0
Rule 37: 2422dd2712, Class:  1, CF:0.981883, Len: 10, Fitness_tra: 0
Rule 38: 4274467b12, Class:  0, CF:0.968121, Len: 10, Fitness_tra: 0
Rule 39: 42c4164955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 27248ab214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 7772292bb7, Class:  1, CF:0.906329, Len: 10, Fitness_tra: 0
Rule 42: 21275a1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 42b2417227, Class:  1, CF:0.993286, Len: 10, Fitness_tra: 0
Rule 44: 72b4217b72, Class:  1, CF:0.834864, Len: 10, Fitness_tra: 0
Rule 45: 414116b5b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 42b223b21b, Class:  1, CF:0.760523, Len: 10, Fitness_tra: 0
Rule 47: b2721a744b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: 182b134d52, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: 124b1922c7, Class:  1, CF:0.996622, Len: 10, Fitness_tra: 0
Rule 50: 22bb13b142, Class:  1, CF:0.605925, Len: 10, Fitness_tra: 0
Rule 51: 4cb1517122, Class:  1, CF:0.998059, Len: 10, Fitness_tra: 0
Rule 52: 1317254511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 171bd671b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 4227e6b3d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1b47c62717, Class:  1, CF:0.960924, Len: 10, Fitness_tra: 0
Rule 56: 1b12c67727, Class:  1, CF:0.964049, Len: 10, Fitness_tra: 0
Rule 57: 8117854335, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 42225f7224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2112814181, Class:  1, CF:0.999957, Len: 10, Fitness_tra: 0
Rule 60: 4227911271, Class:  1, CF:0.939305, Len: 10, Fitness_tra: 0
Rule 61: 4b1b13b4b7, Class:  1, CF:0.730774, Len: 10, Fitness_tra: 0
Rule 62: 81c123b2d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1c441a481d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 444b81b12b, Class:  1, CF:0.989885, Len: 10, Fitness_tra: 0
Rule 65: 127711221b, Class:  1, CF:0.79078, Len: 10, Fitness_tra: 0
Rule 66: 417b117b42, Class:  1, CF:0.882176, Len: 10, Fitness_tra: 0
Rule 67: 4221632914, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 43d71d711d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 74b2814122, Class:  1, CF:0.993241, Len: 10, Fitness_tra: 0
Rule 70: b222154421, Class:  1, CF:0.979758, Len: 10, Fitness_tra: 0
Rule 71: 2174512b47, Class:  1, CF:0.986503, Len: 10, Fitness_tra: 0
Rule 72: 45c183b181, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: 217451b4bb, Class:  1, CF:0.99448, Len: 10, Fitness_tra: 0
Rule 74: 21141121d2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 471b817122, Class:  1, CF:0.992875, Len: 10, Fitness_tra: 0
Rule 76: 211b597814, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: 7b745fbb4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 4b1bd14722, Class:  1, CF:0.999189, Len: 10, Fitness_tra: 0
Rule 79: 7427194224, Class:  1, CF:0.997784, Len: 10, Fitness_tra: 0
Rule 80: 1142d32b41, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 412b9a15c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 2c1b96b15d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 422b311382, Class:  0, CF:0.767515, Len: 10, Fitness_tra: 0
Rule 84: 2c779f7111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 42479a1cc1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 41213fb819, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: cc11332515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 12c715b592, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 22221375d2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: c2142db538, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 4817e12371, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 92: 2181e12cb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 9292167422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 5527e1b3d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1c24d22111, Class:  0, CF:0.840896, Len: 10, Fitness_tra: 11
Rule 96: 16111e31b1, Class:  0, CF:0.113159, Len: 10, Fitness_tra: 30
Rule 97: 1b1701a117, Class:  0, CF:0.644976, Len:  9, Fitness_tra: -875
Rule 98: 12141514b5, Class:  1, CF:0.568602, Len: 10, Fitness_tra: 0
Rule 99: 41e1163112, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule100: 2241191612, Class:  1, CF:0.857505, Len: 10, Fitness_tra: 5
------Current------
Miss_rate(tra)	:14.2653
------Result------
Miss_rate(tra)	:14.2653
Miss_rate(tst)	:2.19378
ARL				:9.96203

------Generation 400------
Rule  1: 41111e3113, Class:  0, CF:0.497201, Len: 10, Fitness_tra: 2047
Rule  2: 777121341c, Class:  1, CF:0.999434, Len: 10, Fitness_tra: 544
Rule  3: 7771de122b, Class:  1, CF:0.999929, Len: 10, Fitness_tra: 256
Rule  4: 71178814b7, Class:  1, CF:0.983078, Len: 10, Fitness_tra: 190
Rule  5: 12141514b7, Class:  0, CF:0.559593, Len: 10, Fitness_tra: 5
Rule  6: a2170111b1, Class:  0, CF:0.935827, Len:  9, Fitness_tra: -43
Rule  7: b224221214, Class:  1, CF:0.978908, Len: 10, Fitness_tra: 92
Rule  8: 2121231242, Class:  1, CF:0.916036, Len: 10, Fitness_tra: 56
Rule  9: 44411c7142, Class:  1, CF:0.990998, Len: 10, Fitness_tra: 31
Rule 10: 7221891272, Class:  1, CF:0.998456, Len: 10, Fitness_tra: 20
Rule 11: 2b21191212, Class:  1, CF:0.999628, Len: 10, Fitness_tra: 15
Rule 12: b271814d11, Class:  1, CF:  1, Len: 10, Fitness_tra: 19
Rule 13: b11421121b, Class:  1, CF:0.914425, Len: 10, Fitness_tra: 6
Rule 14: 14113f1bb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 12
Rule 15: b27211141b, Class:  1, CF:0.771135, Len: 10, Fitness_tra: 14
Rule 16: b5171818b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 9
Rule 17: 41142d121b, Class:  1, CF:0.918489, Len: 10, Fitness_tra: 6
Rule 18: 4cc4111881, Class:  1, CF:  1, Len: 10, Fitness_tra: 6
Rule 19: 47c1de1881, Class:  1, CF:  1, Len: 10, Fitness_tra: 5
Rule 20: 7b7b191441, Class:  1, CF:0.998052, Len: 10, Fitness_tra: 3
