------Generation 0------
Rule  1: cc449a2d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1411a41671, Class:  0, CF:  1, Len: 10, Fitness_tra: 849
Rule100: 427b117bd8, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:29.0204
------Result------
Miss_rate(tra)	:29.0204
Miss_rate(tst)	:4.93601
ARL				:9.75862

------Generation 200------
Rule  1: 0000090000, Class:  0, CF:0.394537, Len:  1, Fitness_tra: -108
Rule  2: 11b1717bb1, Class:  1, CF:0.9298, Len: 10, Fitness_tra: 0
Rule  3: 081011000c, Class:  1, CF:0.952454, Len:  5, Fitness_tra: 468
Rule  4: 1830111a01, Class:  0, CF:0.964215, Len:  8, Fitness_tra: 287
Rule  5: 1241110242, Class:  1, CF:0.992751, Len:  9, Fitness_tra: 156
Rule  6: 74b1c818b1, Class:  1, CF:  1, Len: 10, Fitness_tra: 10
Rule  7: 1411a41671, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule  8: 74718111b2, Class:  1, CF:0.994787, Len: 10, Fitness_tra: 0
Rule  9: 11371d1aa1, Class:  0, CF:0.92549, Len: 10, Fitness_tra: 0
Rule 10: 74b1d818b4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 11: 1411c11ce4, Class:  1, CF:  1, Len: 10, Fitness_tra: 6
Rule 12: 1b11d1717b, Class:  1, CF:0.99754, Len: 10, Fitness_tra: 0
Rule 13: 4b2151111b, Class:  1, CF:0.999364, Len: 10, Fitness_tra: 0
Rule 14: 1781111944, Class:  1, CF:  1, Len: 10, Fitness_tra: 5
Rule 15: 7441c31b44, Class:  1, CF:0.995773, Len: 10, Fitness_tra: 0
Rule 16: 1141717777, Class:  1, CF:0.974753, Len: 10, Fitness_tra: 0
Rule 17: 422131a312, Class:  0, CF:0.678861, Len: 10, Fitness_tra: 3
Rule 18: 1141162111, Class:  0, CF:0.519953, Len: 10, Fitness_tra: 0
Rule 19: 1b11d87744, Class:  1, CF:0.999496, Len: 10, Fitness_tra: 0
Rule 20: 16b178242b, Class:  1, CF:0.99991, Len: 10, Fitness_tra: 0
Rule 21: 71bb2d1b4b, Class:  1, CF:0.958581, Len: 10, Fitness_tra: 0
Rule 22: e4b1161b41, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 23: 2221110212, Class:  1, CF:0.790633, Len:  9, Fitness_tra: 0
Rule 24: 1514857112, Class:  0, CF:0.908067, Len: 10, Fitness_tra: 0
Rule 25: 4121164172, Class:  0, CF:0.879957, Len: 10, Fitness_tra: 0
Rule 26: 44b1727bb1, Class:  1, CF:0.929112, Len: 10, Fitness_tra: 0
Rule 27: 101c591173, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 28: 4224191a7b, Class:  0, CF:0.267975, Len: 10, Fitness_tra: 0
Rule 29: 4771292427, Class:  1, CF:0.999946, Len: 10, Fitness_tra: 0
Rule 30: 2817752a41, Class:  0, CF:0.494992, Len: 10, Fitness_tra: 0
Rule 31: bc71c9241b, Class:  1, CF:0.993997, Len: 10, Fitness_tra: 0
Rule 32: 4221131511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 112151b257, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 4241112214, Class:  1, CF:0.992366, Len: 10, Fitness_tra: 0
Rule 35: b571157214, Class:  1, CF:0.995253, Len: 10, Fitness_tra: 0
Rule 36: b47bc3bbb7, Class:  1, CF:0.944104, Len: 10, Fitness_tra: 0
Rule 37: cc449a2d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2171514224, Class:  1, CF:0.999954, Len: 10, Fitness_tra: 0
Rule 39: 1681111958, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: c8413fb59c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2842994224, Class:  1, CF:0.971393, Len: 10, Fitness_tra: 0
Rule 42: 4274412b14, Class:  1, CF:0.912969, Len: 10, Fitness_tra: 0
Rule 43: 4b2b114b42, Class:  1, CF:0.98829, Len: 10, Fitness_tra: 0
Rule 44: 7247137b27, Class:  1, CF:0.490207, Len: 10, Fitness_tra: 0
Rule 45: 2191c21f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 714729b477, Class:  1, CF:0.996272, Len: 10, Fitness_tra: 0
Rule 47: 2bb4c54177, Class:  1, CF:0.998039, Len: 10, Fitness_tra: 0
Rule 48: 17b1c91b7e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b12451b221, Class:  1, CF:0.99901, Len: 10, Fitness_tra: 0
Rule 50: 2c22532154, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 442226b174, Class:  0, CF:0.668147, Len: 10, Fitness_tra: 0
Rule 52: 74bb11b242, Class:  1, CF:0.988349, Len: 10, Fitness_tra: 0
Rule 53: 472b1641b2, Class:  0, CF:0.791811, Len: 10, Fitness_tra: 0
Rule 54: b824c9227b, Class:  1, CF:0.977666, Len: 10, Fitness_tra: 0
Rule 55: 2d27557231, Class:  0, CF:0.85018, Len: 10, Fitness_tra: 0
Rule 56: b12b1e47bb, Class:  1, CF:0.951759, Len: 10, Fitness_tra: 0
Rule 57: 2111567714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 4b7481b2b4, Class:  1, CF:0.998145, Len: 10, Fitness_tra: 0
Rule 59: 4c22857122, Class:  1, CF:0.992448, Len: 10, Fitness_tra: 0
Rule 60: 7184812312, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 7114d62414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 247253be14, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 4b5b114b42, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: b14b9a1171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 417bc1477b, Class:  1, CF:0.990096, Len: 10, Fitness_tra: 0
Rule 66: 22b7594b4b, Class:  1, CF:0.593399, Len: 10, Fitness_tra: 0
Rule 67: 2b72562224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 152b51751d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 4114132218, Class:  1, CF:0.991663, Len: 10, Fitness_tra: 0
Rule 70: 242bc6444b, Class:  1, CF:0.996377, Len: 10, Fitness_tra: 0
Rule 71: 224713b777, Class:  1, CF:0.306437, Len: 10, Fitness_tra: 0
Rule 72: b2b2262414, Class:  0, CF:0.830111, Len: 10, Fitness_tra: 0
Rule 73: 2142452147, Class:  1, CF:0.993931, Len: 10, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 45b721477b, Class:  1, CF:0.77666, Len: 10, Fitness_tra: 0
Rule 76: 217251b412, Class:  1, CF:0.997574, Len: 10, Fitness_tra: 0
Rule 77: 2287557151, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 78: 1142d1bc47, Class:  1, CF:0.999674, Len: 10, Fitness_tra: 0
Rule 79: bc77557bb7, Class:  0, CF:0.490123, Len: 10, Fitness_tra: 0
Rule 80: 1c72597b72, Class:  0, CF:0.775031, Len: 10, Fitness_tra: 0
Rule 81: 118b237511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 18445d7811, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: c12189b158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 2144517511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 11d1212613, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: 2d24154111, Class:  1, CF:0.581998, Len: 10, Fitness_tra: 0
Rule 87: 8c42157112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1212517bb7, Class:  0, CF:0.228581, Len: 10, Fitness_tra: 0
Rule 89: 23241d71c2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: 4117151115, Class:  1, CF:0.986919, Len: 10, Fitness_tra: 0
Rule 91: 2194112f18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 8747194d24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 4292311f12, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 74b1d118b4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 11311117b1, Class:  1, CF:0.9293, Len: 10, Fitness_tra: 6
Rule 96: 1101000111, Class:  0, CF:0.354477, Len:  6, Fitness_tra: 468
Rule 97: 2f49194f17, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: e1b11e1b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 358115a214, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 12215e111b, Class:  1, CF:0.802801, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:6.97959
------Result------
Miss_rate(tra)	:6.97959
Miss_rate(tst)	:0.548446
ARL				:9.61628

------Generation 300------
Rule  1: 0000090000, Class:  0, CF:0.394537, Len:  1, Fitness_tra: -108
Rule  2: 11b1717bb1, Class:  1, CF:0.9298, Len: 10, Fitness_tra: 0
Rule  3: 081011000c, Class:  1, CF:0.952454, Len:  5, Fitness_tra: 468
Rule  4: 1830111a01, Class:  0, CF:0.964215, Len:  8, Fitness_tra: 287
Rule  5: 1241110242, Class:  1, CF:0.992751, Len:  9, Fitness_tra: 156
Rule  6: 74b1c818b1, Class:  1, CF:  1, Len: 10, Fitness_tra: 10
Rule  7: 1411a41671, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule  8: 74718111b2, Class:  1, CF:0.994787, Len: 10, Fitness_tra: 0
Rule  9: 11371d1aa1, Class:  0, CF:0.92549, Len: 10, Fitness_tra: 0
Rule 10: 74b1d818b4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 11: 1411c11ce4, Class:  1, CF:  1, Len: 10, Fitness_tra: 6
Rule 12: 1b11d1717b, Class:  1, CF:0.99754, Len: 10, Fitness_tra: 0
Rule 13: 4b2151111b, Class:  1, CF:0.999364, Len: 10, Fitness_tra: 0
Rule 14: 1781111944, Class:  1, CF:  1, Len: 10, Fitness_tra: 5
Rule 15: 7441c31b44, Class:  1, CF:0.995773, Len: 10, Fitness_tra: 0
Rule 16: 1141717777, Class:  1, CF:0.974753, Len: 10, Fitness_tra: 0
Rule 17: 422131a312, Class:  0, CF:0.678861, Len: 10, Fitness_tra: 3
Rule 18: 1141162111, Class:  0, CF:0.519953, Len: 10, Fitness_tra: 0
Rule 19: 1b11d87744, Class:  1, CF:0.999496, Len: 10, Fitness_tra: 0
Rule 20: 16b178242b, Class:  1, CF:0.99991, Len: 10, Fitness_tra: 0
Rule 21: 71bb2d1b4b, Class:  1, CF:0.958581, Len: 10, Fitness_tra: 0
Rule 22: e4b1161b41, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 23: 2221110212, Class:  1, CF:0.790633, Len:  9, Fitness_tra: 0
Rule 24: 1514857112, Class:  0, CF:0.908067, Len: 10, Fitness_tra: 0
Rule 25: 4121164172, Class:  0, CF:0.879957, Len: 10, Fitness_tra: 0
Rule 26: 44b1727bb1, Class:  1, CF:0.929112, Len: 10, Fitness_tra: 0
Rule 27: 101c591173, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 28: 4224191a7b, Class:  0, CF:0.267975, Len: 10, Fitness_tra: 0
Rule 29: 4771292427, Class:  1, CF:0.999946, Len: 10, Fitness_tra: 0
Rule 30: 2817752a41, Class:  0, CF:0.494992, Len: 10, Fitness_tra: 0
Rule 31: bc71c9241b, Class:  1, CF:0.993997, Len: 10, Fitness_tra: 0
Rule 32: 4221131511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 112151b257, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 4241112214, Class:  1, CF:0.992366, Len: 10, Fitness_tra: 0
Rule 35: b571157214, Class:  1, CF:0.995253, Len: 10, Fitness_tra: 0
Rule 36: b47bc3bbb7, Class:  1, CF:0.944104, Len: 10, Fitness_tra: 0
Rule 37: cc449a2d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2171514224, Class:  1, CF:0.999954, Len: 10, Fitness_tra: 0
Rule 39: 1681111958, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: c8413fb59c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2842994224, Class:  1, CF:0.971393, Len: 10, Fitness_tra: 0
Rule 42: 4274412b14, Class:  1, CF:0.912969, Len: 10, Fitness_tra: 0
Rule 43: 4b2b114b42, Class:  1, CF:0.98829, Len: 10, Fitness_tra: 0
Rule 44: 7247137b27, Class:  1, CF:0.490207, Len: 10, Fitness_tra: 0
Rule 45: 2191c21f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 714729b477, Class:  1, CF:0.996272, Len: 10, Fitness_tra: 0
Rule 47: 2bb4c54177, Class:  1, CF:0.998039, Len: 10, Fitness_tra: 0
Rule 48: 17b1c91b7e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b12451b221, Class:  1, CF:0.99901, Len: 10, Fitness_tra: 0
Rule 50: 2c22532154, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 442226b174, Class:  0, CF:0.668147, Len: 10, Fitness_tra: 0
Rule 52: 74bb11b242, Class:  1, CF:0.988349, Len: 10, Fitness_tra: 0
Rule 53: 472b1641b2, Class:  0, CF:0.791811, Len: 10, Fitness_tra: 0
Rule 54: b824c9227b, Class:  1, CF:0.977666, Len: 10, Fitness_tra: 0
Rule 55: 2d27557231, Class:  0, CF:0.85018, Len: 10, Fitness_tra: 0
Rule 56: b12b1e47bb, Class:  1, CF:0.951759, Len: 10, Fitness_tra: 0
Rule 57: 2111567714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 4b7481b2b4, Class:  1, CF:0.998145, Len: 10, Fitness_tra: 0
Rule 59: 4c22857122, Class:  1, CF:0.992448, Len: 10, Fitness_tra: 0
Rule 60: 7184812312, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 7114d62414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 247253be14, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 4b5b114b42, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: b14b9a1171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 417bc1477b, Class:  1, CF:0.990096, Len: 10, Fitness_tra: 0
Rule 66: 22b7594b4b, Class:  1, CF:0.593399, Len: 10, Fitness_tra: 0
Rule 67: 2b72562224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 152b51751d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 4114132218, Class:  1, CF:0.991663, Len: 10, Fitness_tra: 0
Rule 70: 242bc6444b, Class:  1, CF:0.996377, Len: 10, Fitness_tra: 0
Rule 71: 224713b777, Class:  1, CF:0.306437, Len: 10, Fitness_tra: 0
Rule 72: b2b2262414, Class:  0, CF:0.830111, Len: 10, Fitness_tra: 0
Rule 73: 2142452147, Class:  1, CF:0.993931, Len: 10, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 45b721477b, Class:  1, CF:0.77666, Len: 10, Fitness_tra: 0
Rule 76: 217251b412, Class:  1, CF:0.997574, Len: 10, Fitness_tra: 0
Rule 77: 2287557151, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 78: 1142d1bc47, Class:  1, CF:0.999674, Len: 10, Fitness_tra: 0
Rule 79: bc77557bb7, Class:  0, CF:0.490123, Len: 10, Fitness_tra: 0
Rule 80: 1c72597b72, Class:  0, CF:0.775031, Len: 10, Fitness_tra: 0
Rule 81: 118b237511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 18445d7811, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: c12189b158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 2144517511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 11d1212613, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: 2d24154111, Class:  1, CF:0.581998, Len: 10, Fitness_tra: 0
Rule 87: 8c42157112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1212517bb7, Class:  0, CF:0.228581, Len: 10, Fitness_tra: 0
Rule 89: 23241d71c2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: 4117151115, Class:  1, CF:0.986919, Len: 10, Fitness_tra: 0
Rule 91: 2194112f18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 8747194d24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 4292311f12, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 74b1d118b4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 11311117b1, Class:  1, CF:0.9293, Len: 10, Fitness_tra: 6
Rule 96: 1101000111, Class:  0, CF:0.354477, Len:  6, Fitness_tra: 468
Rule 97: 2f49194f17, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: e1b11e1b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 358115a214, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 12215e111b, Class:  1, CF:0.802801, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:6.97959
------Result------
Miss_rate(tra)	:6.97959
Miss_rate(tst)	:0.548446
ARL				:9.61628

------Generation 400------
Rule  1: 0000090000, Class:  0, CF:0.394537, Len:  1, Fitness_tra: -108
Rule  2: 11b1717bb1, Class:  1, CF:0.9298, Len: 10, Fitness_tra: 0
Rule  3: 081011000c, Class:  1, CF:0.952454, Len:  5, Fitness_tra: 468
Rule  4: 1830111a01, Class:  0, CF:0.964215, Len:  8, Fitness_tra: 287
Rule  5: 1241110242, Class:  1, CF:0.992751, Len:  9, Fitness_tra: 156
Rule  6: 74b1c818b1, Class:  1, CF:  1, Len: 10, Fitness_tra: 10
Rule  7: 1411a41671, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule  8: 74718111b2, Class:  1, CF:0.994787, Len: 10, Fitness_tra: 0
Rule  9: 11371d1aa1, Class:  0, CF:0.92549, Len: 10, Fitness_tra: 0
Rule 10: 74b1d818b4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 11: 1411c11ce4, Class:  1, CF:  1, Len: 10, Fitness_tra: 6
Rule 12: 1b11d1717b, Class:  1, CF:0.99754, Len: 10, Fitness_tra: 0
Rule 13: 4b2151111b, Class:  1, CF:0.999364, Len: 10, Fitness_tra: 0
Rule 14: 1781111944, Class:  1, CF:  1, Len: 10, Fitness_tra: 5
Rule 15: 7441c31b44, Class:  1, CF:0.995773, Len: 10, Fitness_tra: 0
Rule 16: 1141717777, Class:  1, CF:0.974753, Len: 10, Fitness_tra: 0
Rule 17: 422131a312, Class:  0, CF:0.678861, Len: 10, Fitness_tra: 3
Rule 18: 1141162111, Class:  0, CF:0.519953, Len: 10, Fitness_tra: 0
Rule 19: 1b11d87744, Class:  1, CF:0.999496, Len: 10, Fitness_tra: 0
Rule 20: 16b178242b, Class:  1, CF:0.99991, Len: 10, Fitness_tra: 0
Rule 21: 71bb2d1b4b, Class:  1, CF:0.958581, Len: 10, Fitness_tra: 0
Rule 22: e4b1161b41, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 23: 2221110212, Class:  1, CF:0.790633, Len:  9, Fitness_tra: 0
Rule 24: 1514857112, Class:  0, CF:0.908067, Len: 10, Fitness_tra: 0
Rule 25: 4121164172, Class:  0, CF:0.879957, Len: 10, Fitness_tra: 0
Rule 26: 44b1727bb1, Class:  1, CF:0.929112, Len: 10, Fitness_tra: 0
Rule 27: 101c591173, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 28: 4224191a7b, Class:  0, CF:0.267975, Len: 10, Fitness_tra: 0
Rule 29: 4771292427, Class:  1, CF:0.999946, Len: 10, Fitness_tra: 0
Rule 30: 2817752a41, Class:  0, CF:0.494992, Len: 10, Fitness_tra: 0
Rule 31: bc71c9241b, Class:  1, CF:0.993997, Len: 10, Fitness_tra: 0
Rule 32: 4221131511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 112151b257, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 4241112214, Class:  1, CF:0.992366, Len: 10, Fitness_tra: 0
Rule 35: b571157214, Class:  1, CF:0.995253, Len: 10, Fitness_tra: 0
Rule 36: b47bc3bbb7, Class:  1, CF:0.944104, Len: 10, Fitness_tra: 0
Rule 37: cc449a2d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2171514224, Class:  1, CF:0.999954, Len: 10, Fitness_tra: 0
Rule 39: 1681111958, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: c8413fb59c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2842994224, Class:  1, CF:0.971393, Len: 10, Fitness_tra: 0
Rule 42: 4274412b14, Class:  1, CF:0.912969, Len: 10, Fitness_tra: 0
Rule 43: 4b2b114b42, Class:  1, CF:0.98829, Len: 10, Fitness_tra: 0
Rule 44: 7247137b27, Class:  1, CF:0.490207, Len: 10, Fitness_tra: 0
Rule 45: 2191c21f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 714729b477, Class:  1, CF:0.996272, Len: 10, Fitness_tra: 0
Rule 47: 2bb4c54177, Class:  1, CF:0.998039, Len: 10, Fitness_tra: 0
Rule 48: 17b1c91b7e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b12451b221, Class:  1, CF:0.99901, Len: 10, Fitness_tra: 0
Rule 50: 2c22532154, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 442226b174, Class:  0, CF:0.668147, Len: 10, Fitness_tra: 0
Rule 52: 74bb11b242, Class:  1, CF:0.988349, Len: 10, Fitness_tra: 0
Rule 53: 472b1641b2, Class:  0, CF:0.791811, Len: 10, Fitness_tra: 0
Rule 54: b824c9227b, Class:  1, CF:0.977666, Len: 10, Fitness_tra: 0
Rule 55: 2d27557231, Class:  0, CF:0.85018, Len: 10, Fitness_tra: 0
Rule 56: b12b1e47bb, Class:  1, CF:0.951759, Len: 10, Fitness_tra: 0
Rule 57: 2111567714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 4b7481b2b4, Class:  1, CF:0.998145, Len: 10, Fitness_tra: 0
Rule 59: 4c22857122, Class:  1, CF:0.992448, Len: 10, Fitness_tra: 0
Rule 60: 7184812312, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 7114d62414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 247253be14, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 4b5b114b42, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: b14b9a1171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 417bc1477b, Class:  1, CF:0.990096, Len: 10, Fitness_tra: 0
Rule 66: 22b7594b4b, Class:  1, CF:0.593399, Len: 10, Fitness_tra: 0
Rule 67: 2b72562224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 152b51751d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 4114132218, Class:  1, CF:0.991663, Len: 10, Fitness_tra: 0
Rule 70: 242bc6444b, Class:  1, CF:0.996377, Len: 10, Fitness_tra: 0
Rule 71: 224713b777, Class:  1, CF:0.306437, Len: 10, Fitness_tra: 0
Rule 72: b2b2262414, Class:  0, CF:0.830111, Len: 10, Fitness_tra: 0
Rule 73: 2142452147, Class:  1, CF:0.993931, Len: 10, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 45b721477b, Class:  1, CF:0.77666, Len: 10, Fitness_tra: 0
Rule 76: 217251b412, Class:  1, CF:0.997574, Len: 10, Fitness_tra: 0
Rule 77: 2287557151, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 78: 1142d1bc47, Class:  1, CF:0.999674, Len: 10, Fitness_tra: 0
Rule 79: bc77557bb7, Class:  0, CF:0.490123, Len: 10, Fitness_tra: 0
Rule 80: 1c72597b72, Class:  0, CF:0.775031, Len: 10, Fitness_tra: 0
Rule 81: 118b237511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 18445d7811, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: c12189b158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 2144517511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 11d1212613, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: 2d24154111, Class:  1, CF:0.581998, Len: 10, Fitness_tra: 0
Rule 87: 8c42157112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1212517bb7, Class:  0, CF:0.228581, Len: 10, Fitness_tra: 0
Rule 89: 23241d71c2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: 4117151115, Class:  1, CF:0.986919, Len: 10, Fitness_tra: 0
Rule 91: 2194112f18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 8747194d24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 4292311f12, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 74b1d118b4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 11311117b1, Class:  1, CF:0.9293, Len: 10, Fitness_tra: 6
Rule 96: 1101000111, Class:  0, CF:0.354477, Len:  6, Fitness_tra: 468
Rule 97: 2f49194f17, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: e1b11e1b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 358115a214, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 12215e111b, Class:  1, CF:0.802801, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:6.97959
------Result------
Miss_rate(tra)	:6.97959
Miss_rate(tst)	:0.548446
ARL				:9.61628

------Generation 500------
Rule  1: 081011000c, Class:  1, CF:0.952454, Len:  5, Fitness_tra: 473
Rule  2: 1801001111, Class:  0, CF:0.693641, Len:  7, Fitness_tra: 323
Rule  3: 1101000111, Class:  0, CF:0.354477, Len:  6, Fitness_tra: 300
Rule  4: 1241110242, Class:  1, CF:0.992751, Len:  9, Fitness_tra: 147
Rule  5: 1830111a01, Class:  0, CF:0.964215, Len:  8, Fitness_tra: 10
Rule  6: 1411c11ce4, Class:  1, CF:  1, Len: 10, Fitness_tra: 8
Rule  7: 1781111944, Class:  1, CF:  1, Len: 10, Fitness_tra: 6
Rule  8: 74b1c818b1, Class:  1, CF:  1, Len: 10, Fitness_tra: 5
Rule  9: 11311117b1, Class:  1, CF:0.9293, Len: 10, Fitness_tra: 4
Rule 10: 0511160111, Class:  0, CF:  1, Len:  8, Fitness_tra: 4
Rule 11: 422131a312, Class:  0, CF:0.678861, Len: 10, Fitness_tra: 3
