------Generation 0------
Rule  1: b4bbd14221, Class:  1, CF:0.997592, Len: 10, Fitness_tra: 0
Rule 53: 44129a7bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 18c1d11d31, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: bb14262124, Class:  1, CF:0.925376, Len: 10, Fitness_tra: 0
Rule 56: 121b562125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 41112fb24b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 712bc1b114, Class:  1, CF:0.988369, Len: 10, Fitness_tra: 0
Rule 59: 7772597444, Class:  1, CF:0.998991, Len: 10, Fitness_tra: 0
Rule 60: 214751758b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 141b2fbb22, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: c81bd371d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2cb45574bb, Class:  1, CF:0.172265, Len: 10, Fitness_tra: 0
Rule 64: b242564bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 47bbd31447, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 74b2162b21, Class:  0, CF:0.960211, Len: 10, Fitness_tra: 0
Rule 67: 42415f77b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: c1201f7b81, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 69: 287bd3b251, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 70: 22578a7782, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 4714112812, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 122b1a1c21, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: 4c441ab21d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 4c1733b855, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 7c41532111, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: 11cb5f4152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 482b552447, Class:  1, CF:0.948207, Len: 10, Fitness_tra: 0
Rule 78: 14143ab4bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: 74175d414c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 22b213422b, Class:  1, CF:0.929798, Len: 10, Fitness_tra: 0
Rule 81: 7147514111, Class:  1, CF:0.945964, Len: 10, Fitness_tra: 0
Rule 82: 2c21d51287, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: 1121d3425d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 112786b422, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 215185b911, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: 4827911911, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: 4314814938, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: b11bd544b2, Class:  1, CF:0.964768, Len: 10, Fitness_tra: 0
Rule 89: 4222d11217, Class:  1, CF:0.996015, Len: 10, Fitness_tra: 0
Rule 90: 2184512151, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: 61070da1a1, Class:  0, CF:0.884027, Len:  8, Fitness_tra: 2479
Rule 92: 121623b47b, Class:  1, CF:0.925371, Len: 10, Fitness_tra: 0
Rule 93: 214b814bd2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: c1111f714c, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 71b151a42b, Class:  1, CF:0.99984, Len: 10, Fitness_tra: 0
Rule 96: 1cb24144bb, Class:  1, CF:0.602009, Len: 10, Fitness_tra: 0
Rule 97: 2c75557471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 44e121b2a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 11b2261e67, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 287b13b252, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:28.2959
------Result------
Miss_rate(tra)	:28.2959
Miss_rate(tst)	:0.548446
ARL				:9.46914

------Generation 100------
Rule  1: 0000000080, Class:  1, CF:0.997245, Len:  1, Fitness_tra: 1352
Rule  2: 1461c51111, Class:  0, CF:0.0701364, Len: 10, Fitness_tra: -370
Rule  3: 110b001b11, Class:  0, CF:0.145405, Len:  7, Fitness_tra: 74
Rule  4: b171c1117b, Class:  1, CF:0.993844, Len: 10, Fitness_tra: 673
Rule  5: 1804000031, Class:  0, CF:0.991117, Len:  5, Fitness_tra: 486
Rule  6: 12b12114b1, Class:  1, CF:0.913637, Len: 10, Fitness_tra: 334
Rule  7: 6b171da14a, Class:  0, CF:0.597005, Len: 10, Fitness_tra: 0
Rule  8: 0000000050, Class:  1, CF:0.999995, Len:  1, Fitness_tra: 252
Rule  9: b441ce1b44, Class:  1, CF:0.998205, Len: 10, Fitness_tra: 55
Rule 10: 7111161111, Class:  0, CF:0.86774, Len: 10, Fitness_tra: 37
Rule 11: 1800d00031, Class:  0, CF:0.972712, Len:  5, Fitness_tra: 25
Rule 12: 1471211c41, Class:  1, CF:0.99412, Len: 10, Fitness_tra: 23
Rule 13: b4b1ce1424, Class:  1, CF:0.999659, Len: 10, Fitness_tra: 13
Rule 14: 1221111c11, Class:  1, CF:0.978249, Len: 10, Fitness_tra: 10
Rule 15: b841c112b4, Class:  1, CF:0.989675, Len: 10, Fitness_tra: 9
Rule 16: 1421111ca1, Class:  1, CF:0.987149, Len: 10, Fitness_tra: 8
Rule 17: 1504000411, Class:  0, CF:0.839248, Len:  6, Fitness_tra: 6
Rule 18: b841c112ab, Class:  1, CF:0.972535, Len: 10, Fitness_tra: 5
Rule 19: 12b121147b, Class:  1, CF:0.933036, Len: 10, Fitness_tra: 4
Rule 20: b1b151a42b, Class:  1, CF:0.99984, Len: 10, Fitness_tra: 2
Rule 21: 13a2261161, Class:  0, CF:0.908402, Len: 10, Fitness_tra: 1
Rule 22: 1112252121, Class:  0, CF:0.273229, Len: 10, Fitness_tra: 1
Rule 23: 21a216112a, Class:  0, CF:0.714597, Len: 10, Fitness_tra: 1
Rule 24: 7b115e7177, Class:  1, CF:0.996078, Len: 10, Fitness_tra: 1
Rule 25: 1842111111, Class:  0, CF:0.837625, Len: 10, Fitness_tra: 0
Rule 26: 42548a2812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 11b1111e77, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 28: 1800037010, Class:  0, CF:0.38222, Len:  5, Fitness_tra: 0
Rule 29: 181b152711, Class:  0, CF:0.917248, Len: 10, Fitness_tra: 0
Rule 30: b4bb114227, Class:  1, CF:0.983592, Len: 10, Fitness_tra: 0
Rule 31: 7541112417, Class:  1, CF:0.979781, Len: 10, Fitness_tra: 0
Rule 32: 2121c17144, Class:  1, CF:0.998383, Len: 10, Fitness_tra: 0
Rule 33: 774413747b, Class:  1, CF:0.630774, Len: 10, Fitness_tra: 0
Rule 34: c1c1192515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2b12164427, Class:  1, CF:0.513096, Len: 10, Fitness_tra: 0
Rule 36: b175114771, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: 1217514b54, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 38: 211796b22d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 839485233d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1277da1b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 4124561121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 772416b7b2, Class:  0, CF:0.937164, Len: 10, Fitness_tra: 0
Rule 43: b41b814b22, Class:  1, CF:0.971987, Len: 10, Fitness_tra: 0
Rule 44: 41141eb512, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 45: b41c26bb22, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 46: 214b51718b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 4b27812147, Class:  1, CF:0.998422, Len: 10, Fitness_tra: 0
Rule 48: 272bc1b212, Class:  1, CF:0.995475, Len: 10, Fitness_tra: 0
Rule 49: 4174cdb144, Class:  1, CF:0.995563, Len: 10, Fitness_tra: 0
Rule 50: 1214814152, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: c1211f7981, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1b1253b17b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 44129a7bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 18c1d11d31, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: bb14262124, Class:  1, CF:0.925376, Len: 10, Fitness_tra: 0
Rule 56: 121b562125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 41112fb24b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 712bc1b114, Class:  1, CF:0.988369, Len: 10, Fitness_tra: 0
Rule 59: 7772597444, Class:  1, CF:0.998991, Len: 10, Fitness_tra: 0
Rule 60: 214751758b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 141b2fbb22, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: c81bd371d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2cb45574bb, Class:  1, CF:0.172265, Len: 10, Fitness_tra: 0
Rule 64: b242564bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 47bbd31447, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 74b2162b21, Class:  0, CF:0.960211, Len: 10, Fitness_tra: 0
Rule 67: 42415f77b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: c1201f7b81, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 69: 287bd3b251, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 70: 22578a7782, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 4714112812, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 122b1a1c21, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: 4c441ab21d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 4c1733b855, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 7c41532111, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: 11cb5f4152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 482b552447, Class:  1, CF:0.948207, Len: 10, Fitness_tra: 0
Rule 78: 14143ab4bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: 74175d414c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 22b213422b, Class:  1, CF:0.929798, Len: 10, Fitness_tra: 0
Rule 81: 7147514111, Class:  1, CF:0.945964, Len: 10, Fitness_tra: 0
Rule 82: 2c21d51287, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: 1121d3425d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 112786b422, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 215185b911, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: 4827911911, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: 4314814938, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: b11bd544b2, Class:  1, CF:0.964768, Len: 10, Fitness_tra: 0
Rule 89: 4222d11217, Class:  1, CF:0.996015, Len: 10, Fitness_tra: 0
Rule 90: 2184512151, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: 61070da1a1, Class:  0, CF:0.884027, Len:  8, Fitness_tra: 2479
Rule 92: 121623b47b, Class:  1, CF:0.925371, Len: 10, Fitness_tra: 0
Rule 93: 214b814bd2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: c1111f714c, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 71b151a42b, Class:  1, CF:0.99984, Len: 10, Fitness_tra: 0
Rule 96: 1cb24144bb, Class:  1, CF:0.602009, Len: 10, Fitness_tra: 0
Rule 97: 2c75557471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 44e121b2a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 11b2261e67, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 287b13b252, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:28.2959
------Result------
Miss_rate(tra)	:28.2959
Miss_rate(tst)	:0.548446
ARL				:9.46914

------Generation 200------
Rule  1: 0000000080, Class:  1, CF:0.997245, Len:  1, Fitness_tra: 1299
Rule  2: 1000100011, Class:  0, CF:0.340846, Len:  4, Fitness_tra: 1312
Rule  3: 0000000050, Class:  1, CF:0.999995, Len:  1, Fitness_tra: 252
Rule  4: 110b001a11, Class:  0, CF:0.907913, Len:  7, Fitness_tra: 227
Rule  5: b800000411, Class:  1, CF:0.821636, Len:  5, Fitness_tra: 26
Rule  6: 1804000031, Class:  0, CF:0.991117, Len:  5, Fitness_tra: 19
Rule  7: 1800d00031, Class:  0, CF:0.972712, Len:  5, Fitness_tra: 16
Rule  8: 7111161111, Class:  0, CF:0.86774, Len: 10, Fitness_tra: 2
Rule  9: b171c1117b, Class:  1, CF:0.993844, Len: 10, Fitness_tra: 1
Rule 10: 1112252121, Class:  0, CF:0.273229, Len: 10, Fitness_tra: 1
Rule 11: 21a216112a, Class:  0, CF:0.714597, Len: 10, Fitness_tra: 1
Rule 12: 12b12114b1, Class:  1, CF:0.913637, Len: 10, Fitness_tra: 0
Rule 13: b441ce1b44, Class:  1, CF:0.998205, Len: 10, Fitness_tra: 0
Rule 14: b4b1ce1424, Class:  1, CF:0.999659, Len: 10, Fitness_tra: 0
Rule 15: 1504000411, Class:  0, CF:0.839248, Len:  6, Fitness_tra: 0
Rule 16: 1221111c11, Class:  1, CF:0.978249, Len: 10, Fitness_tra: 0
Rule 17: 12b121147b, Class:  1, CF:0.933036, Len: 10, Fitness_tra: 0
Rule 18: b841c112b4, Class:  1, CF:0.989675, Len: 10, Fitness_tra: 0
Rule 19: 1421111ca1, Class:  1, CF:0.987149, Len: 10, Fitness_tra: 0
Rule 20: 1121251418, Class:  1, CF:0.999762, Len: 10, Fitness_tra: 0
Rule 21: 11b15114a1, Class:  1, CF:0.970875, Len: 10, Fitness_tra: 0
Rule 22: b841c112ab, Class:  1, CF:0.972535, Len: 10, Fitness_tra: 0
Rule 23: b1b151a42b, Class:  1, CF:0.99984, Len: 10, Fitness_tra: 0
Rule 24: 6b171da14a, Class:  0, CF:0.597005, Len: 10, Fitness_tra: 0
Rule 25: 1842111111, Class:  0, CF:0.837625, Len: 10, Fitness_tra: 0
Rule 26: 42548a2812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 11b1111e77, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 28: 1800037010, Class:  0, CF:0.38222, Len:  5, Fitness_tra: 0
Rule 29: 181b152711, Class:  0, CF:0.917248, Len: 10, Fitness_tra: 0
Rule 30: b4bb114227, Class:  1, CF:0.983592, Len: 10, Fitness_tra: 0
Rule 31: 7541112417, Class:  1, CF:0.979781, Len: 10, Fitness_tra: 0
Rule 32: 2121c17144, Class:  1, CF:0.998383, Len: 10, Fitness_tra: 0
Rule 33: 774413747b, Class:  1, CF:0.630774, Len: 10, Fitness_tra: 0
Rule 34: c1c1192515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2b12164427, Class:  1, CF:0.513096, Len: 10, Fitness_tra: 0
Rule 36: b175114771, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: 1217514b54, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 38: 211796b22d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 839485233d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1277da1b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 4124561121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 772416b7b2, Class:  0, CF:0.937164, Len: 10, Fitness_tra: 0
Rule 43: b41b814b22, Class:  1, CF:0.971987, Len: 10, Fitness_tra: 0
Rule 44: 41141eb512, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 45: b41c26bb22, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 46: 214b51718b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 4b27812147, Class:  1, CF:0.998422, Len: 10, Fitness_tra: 0
Rule 48: 272bc1b212, Class:  1, CF:0.995475, Len: 10, Fitness_tra: 0
Rule 49: 4174cdb144, Class:  1, CF:0.995563, Len: 10, Fitness_tra: 0
Rule 50: 1214814152, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: c1211f7981, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1b1253b17b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 44129a7bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 18c1d11d31, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: bb14262124, Class:  1, CF:0.925376, Len: 10, Fitness_tra: 0
Rule 56: 121b562125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 41112fb24b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 712bc1b114, Class:  1, CF:0.988369, Len: 10, Fitness_tra: 0
Rule 59: 7772597444, Class:  1, CF:0.998991, Len: 10, Fitness_tra: 0
Rule 60: 214751758b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 141b2fbb22, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: c81bd371d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2cb45574bb, Class:  1, CF:0.172265, Len: 10, Fitness_tra: 0
Rule 64: b242564bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 47bbd31447, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 74b2162b21, Class:  0, CF:0.960211, Len: 10, Fitness_tra: 0
Rule 67: 42415f77b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: c1201f7b81, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 69: 287bd3b251, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 70: 22578a7782, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 4714112812, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 122b1a1c21, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: 4c441ab21d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 4c1733b855, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 7c41532111, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: 11cb5f4152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 482b552447, Class:  1, CF:0.948207, Len: 10, Fitness_tra: 0
Rule 78: 14143ab4bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: 74175d414c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 22b213422b, Class:  1, CF:0.929798, Len: 10, Fitness_tra: 0
Rule 81: 1142162411, Class:  0, CF:0.79536, Len: 10, Fitness_tra: 0
Rule 82: 1117511e1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: c2c4d37112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1151857115, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 1117357391, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: 8c1b517551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 2332c51f68, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: 8c17114311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 4c2b16b595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 424b36b118, Class:  0, CF:0.987035, Len: 10, Fitness_tra: 0
Rule 91: 171bd3144b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 92: 6b141da14a, Class:  0, CF:0.597005, Len: 10, Fitness_tra: 0
Rule 93: 41175eb52d, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 12b0210031, Class:  1, CF:0.622357, Len:  7, Fitness_tra: 0
Rule 95: 1107081411, Class:  1, CF:0.116223, Len:  8, Fitness_tra: 0
Rule 96: b4410e0414, Class:  1, CF:0.997995, Len:  8, Fitness_tra: 0
Rule 97: c100102511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1000d00030, Class:  0, CF:0.198063, Len:  3, Fitness_tra: 0
Rule 99: 1be1c61121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 76b121d11b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:16.2551
------Result------
Miss_rate(tra)	:16.2551
Miss_rate(tst)	:0.548446
ARL				:9.14286

------Generation 300------
Rule  1: 0000000080, Class:  1, CF:0.997245, Len:  1, Fitness_tra: 1283
Rule  2: 1000000030, Class:  0, CF:0.312715, Len:  2, Fitness_tra: 1018
Rule  3: 1800000030, Class:  0, CF:0.827276, Len:  3, Fitness_tra: 324
Rule  4: 0000000050, Class:  1, CF:0.999995, Len:  1, Fitness_tra: 252
Rule  5: 110b001a11, Class:  0, CF:0.907913, Len:  7, Fitness_tra: 79
Rule  6: 1b111da14b, Class:  1, CF:0.875127, Len: 10, Fitness_tra: 15
Rule  7: 1000100011, Class:  0, CF:0.340846, Len:  4, Fitness_tra: 8
Rule  8: 1804000031, Class:  0, CF:0.991117, Len:  5, Fitness_tra: 10
Rule  9: b800000411, Class:  1, CF:0.821636, Len:  5, Fitness_tra: 4
Rule 10: 009010001d, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 11: 1800d00031, Class:  0, CF:0.972712, Len:  5, Fitness_tra: 1
Rule 12: 7111161111, Class:  0, CF:0.86774, Len: 10, Fitness_tra: 1
Rule 13: 21a216112a, Class:  0, CF:0.714597, Len: 10, Fitness_tra: 1
Rule 14: b171c1117b, Class:  1, CF:0.993844, Len: 10, Fitness_tra: 0
Rule 15: 1504000411, Class:  0, CF:0.839248, Len:  6, Fitness_tra: 0
Rule 16: 1221111c11, Class:  1, CF:0.978249, Len: 10, Fitness_tra: 0
Rule 17: 12b121147b, Class:  1, CF:0.933036, Len: 10, Fitness_tra: 0
Rule 18: b841c112b4, Class:  1, CF:0.989675, Len: 10, Fitness_tra: 0
Rule 19: 1421111ca1, Class:  1, CF:0.987149, Len: 10, Fitness_tra: 0
Rule 20: 1121251418, Class:  1, CF:0.999762, Len: 10, Fitness_tra: 0
Rule 21: 11b15114a1, Class:  1, CF:0.970875, Len: 10, Fitness_tra: 0
Rule 22: b841c112ab, Class:  1, CF:0.972535, Len: 10, Fitness_tra: 0
Rule 23: b1b151a42b, Class:  1, CF:0.99984, Len: 10, Fitness_tra: 0
Rule 24: 6b171da14a, Class:  0, CF:0.597005, Len: 10, Fitness_tra: 0
Rule 25: 1842111111, Class:  0, CF:0.837625, Len: 10, Fitness_tra: 0
Rule 26: 42548a2812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 11b1111e77, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 28: 1800037010, Class:  0, CF:0.38222, Len:  5, Fitness_tra: 0
Rule 29: 181b152711, Class:  0, CF:0.917248, Len: 10, Fitness_tra: 0
Rule 30: b4bb114227, Class:  1, CF:0.983592, Len: 10, Fitness_tra: 0
Rule 31: 7541112417, Class:  1, CF:0.979781, Len: 10, Fitness_tra: 0
Rule 32: 2121c17144, Class:  1, CF:0.998383, Len: 10, Fitness_tra: 0
Rule 33: 774413747b, Class:  1, CF:0.630774, Len: 10, Fitness_tra: 0
Rule 34: c1c1192515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2b12164427, Class:  1, CF:0.513096, Len: 10, Fitness_tra: 0
Rule 36: b175114771, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: 1217514b54, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 38: 211796b22d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 839485233d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1277da1b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 4124561121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 772416b7b2, Class:  0, CF:0.937164, Len: 10, Fitness_tra: 0
Rule 43: b41b814b22, Class:  1, CF:0.971987, Len: 10, Fitness_tra: 0
Rule 44: 41141eb512, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 45: b41c26bb22, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 46: 214b51718b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 4b27812147, Class:  1, CF:0.998422, Len: 10, Fitness_tra: 0
Rule 48: 272bc1b212, Class:  1, CF:0.995475, Len: 10, Fitness_tra: 0
Rule 49: 4174cdb144, Class:  1, CF:0.995563, Len: 10, Fitness_tra: 0
Rule 50: 1214814152, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: c1211f7981, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1b1253b17b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 44129a7bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 18c1d11d31, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: bb14262124, Class:  1, CF:0.925376, Len: 10, Fitness_tra: 0
Rule 56: 121b562125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 41112fb24b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 712bc1b114, Class:  1, CF:0.988369, Len: 10, Fitness_tra: 0
Rule 59: 7772597444, Class:  1, CF:0.998991, Len: 10, Fitness_tra: 0
Rule 60: 214751758b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 141b2fbb22, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: c81bd371d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2cb45574bb, Class:  1, CF:0.172265, Len: 10, Fitness_tra: 0
Rule 64: b242564bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 47bbd31447, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 74b2162b21, Class:  0, CF:0.960211, Len: 10, Fitness_tra: 0
Rule 67: 42415f77b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: c1201f7b81, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 69: 287bd3b251, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
