------Generation 0------
Rule  1: 215b81b192, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 2221d37182, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 27771a2192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 72241ab142, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 160a13743d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 41321521f5, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 70: 1471d3b4b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: 413b1574f5, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 717b562222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 27741e7b42, Class:  1, CF:0.99436, Len: 10, Fitness_tra: 0
Rule 74: 71121a4141, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 47442eb424, Class:  1, CF:0.998265, Len: 10, Fitness_tra: 0
Rule 76: 4174131c87, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: 1b275372b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 78: 2117c3b427, Class:  1, CF:0.99919, Len: 10, Fitness_tra: 0
Rule 79: 4227de727d, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 1e8d13a542, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1654584119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 155b21b114, Class:  1, CF:0.997013, Len: 10, Fitness_tra: 0
Rule 83: 83972d26e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 2972517171, Class:  0, CF:0.883507, Len: 10, Fitness_tra: 0
Rule 85: 78b4124177, Class:  1, CF:0.845144, Len: 10, Fitness_tra: 0
Rule 86: 42b413b212, Class:  1, CF:0.934155, Len: 10, Fitness_tra: 0
Rule 87: 7c74422bb7, Class:  1, CF:0.860686, Len: 10, Fitness_tra: 0
Rule 88: 41215d4312, Class:  1, CF:0.989434, Len: 10, Fitness_tra: 0
Rule 89: 112b111141, Class:  1, CF:0.583698, Len: 10, Fitness_tra: 0
Rule 90: 7472551721, Class:  1, CF:0.836944, Len: 10, Fitness_tra: 0
Rule 91: 271041022c, Class:  1, CF:0.999506, Len:  8, Fitness_tra: 0
Rule 92: 060a001000, Class:  0, CF:0.157685, Len:  3, Fitness_tra: 1148
Rule 93: b10d511412, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 94: 0c1b6e3000, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 95: 714247c112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 2221e16112, Class:  1, CF:0.990086, Len: 10, Fitness_tra: 0
Rule 97: 0c2b6a1040, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 98: 0c81c01006, Class:  1, CF:  1, Len:  6, Fitness_tra: 51
Rule 99: 11b4157bf5, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 2113cda040, Class:  1, CF:0.9923, Len:  8, Fitness_tra: 332
------Current------
Miss_rate(tra)	:24.1784
------Result------
Miss_rate(tra)	:24.1784
Miss_rate(tst)	:3.10786
ARL				:8.9878

------Generation 200------
Rule  1: 0000090000, Class:  0, CF:0.508509, Len:  1, Fitness_tra: 1577
Rule  2: 0600470000, Class:  1, CF:0.55716, Len:  3, Fitness_tra: 760
Rule  3: 11111d1111, Class:  0, CF:0.335474, Len: 10, Fitness_tra: 1118
Rule  4: 121041005c, Class:  1, CF:  1, Len:  7, Fitness_tra: 449
Rule  5: 0600b40000, Class:  0, CF:0.307937, Len:  3, Fitness_tra: 222
Rule  6: 2113cda040, Class:  1, CF:0.9923, Len:  8, Fitness_tra: 117
Rule  7: 020a007010, Class:  1, CF:0.818147, Len:  4, Fitness_tra: 89
Rule  8: 0106150008, Class:  1, CF:0.997598, Len:  5, Fitness_tra: 79
Rule  9: 2cb31d0040, Class:  1, CF:0.964437, Len:  7, Fitness_tra: 67
Rule 10: 0114611032, Class:  0, CF:0.999156, Len:  8, Fitness_tra: 53
Rule 11: 0c81c01006, Class:  1, CF:  1, Len:  6, Fitness_tra: 48
Rule 12: 1217331112, Class:  0, CF:0.966902, Len: 10, Fitness_tra: 42
Rule 13: 11141da11a, Class:  0, CF:0.866784, Len: 10, Fitness_tra: 26
Rule 14: 44b11b1444, Class:  1, CF:0.912267, Len: 10, Fitness_tra: 10
Rule 15: bb21d51242, Class:  1, CF:0.999979, Len: 10, Fitness_tra: 2
Rule 16: 00240020b0, Class:  0, CF:0.0172312, Len:  4, Fitness_tra: 0
Rule 17: 0c72611007, Class:  0, CF:0.982556, Len:  7, Fitness_tra: 1
Rule 18: 7111511472, Class:  1, CF:0.999138, Len: 10, Fitness_tra: 1
Rule 19: 27772947b7, Class:  1, CF:0.948289, Len: 10, Fitness_tra: 0
Rule 20: 112b557111, Class:  0, CF:0.693438, Len: 10, Fitness_tra: 0
Rule 21: 15b4191b77, Class:  0, CF:0.985818, Len: 10, Fitness_tra: 0
Rule 22: 060b450000, Class:  0, CF:0.811931, Len:  4, Fitness_tra: 0
Rule 23: 2cb31d1444, Class:  1, CF:0.985369, Len: 10, Fitness_tra: 0
Rule 24: 1c12297221, Class:  0, CF:0.0431016, Len: 10, Fitness_tra: 0
Rule 25: 711b251111, Class:  0, CF:0.181746, Len: 10, Fitness_tra: 0
Rule 26: 2cb1cd1224, Class:  1, CF:0.995777, Len: 10, Fitness_tra: 0
Rule 27: 02c10020d0, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 28: 121b31195c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 024b570204, Class:  1, CF:0.996681, Len:  7, Fitness_tra: 0
Rule 30: 470b447007, Class:  1, CF:0.975571, Len:  7, Fitness_tra: 0
Rule 31: 42540a6b1b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 32: 1241811185, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 11bbf12121, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 2226217484, Class:  1, CF:0.999909, Len: 10, Fitness_tra: 0
Rule 35: 1911814d12, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: 1b217147bb, Class:  1, CF:0.984689, Len: 10, Fitness_tra: 0
Rule 37: 222b83b7bb, Class:  1, CF:0.99506, Len: 10, Fitness_tra: 0
Rule 38: 41212141d5, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 39: cd8251b555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 22b7162b12, Class:  0, CF:0.835448, Len: 10, Fitness_tra: 0
Rule 41: 2421f34247, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 42: 27772e27b7, Class:  1, CF:0.934123, Len: 10, Fitness_tra: 0
Rule 43: 71b22347b7, Class:  1, CF:0.902911, Len: 10, Fitness_tra: 0
Rule 44: 222111418d, Class:  1, CF:0.797399, Len: 10, Fitness_tra: 0
Rule 45: 782b514272, Class:  1, CF:0.987741, Len: 10, Fitness_tra: 0
Rule 46: 72b4192824, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 4192c57119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4357554eed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 11821d2581, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: b21c3a274b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 722811472b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 12b1ca1b1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 45bbd62172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 2242594274, Class:  1, CF:0.934668, Len: 10, Fitness_tra: 0
Rule 55: 4ed28126ad, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 714b2627b4, Class:  0, CF:0.218218, Len: 10, Fitness_tra: 0
Rule 57: b74b414b22, Class:  1, CF:0.985252, Len: 10, Fitness_tra: 0
Rule 58: 7272d174b7, Class:  1, CF:0.947341, Len: 10, Fitness_tra: 0
Rule 59: b822931171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 7442154b42, Class:  1, CF:0.951614, Len: 10, Fitness_tra: 0
Rule 61: 2747817227, Class:  1, CF:0.999147, Len: 10, Fitness_tra: 0
Rule 62: 8c27d6b815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 71422675b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 72248ab724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 2221d37182, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 27771a2192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 72241ab142, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 160a13743d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 41321521f5, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 70: 1471d3b4b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: 413b1574f5, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 717b562222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 27741e7b42, Class:  1, CF:0.99436, Len: 10, Fitness_tra: 0
Rule 74: 71121a4141, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 47442eb424, Class:  1, CF:0.998265, Len: 10, Fitness_tra: 0
Rule 76: 4174131c87, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: 1b275372b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 78: 2117c3b427, Class:  1, CF:0.99919, Len: 10, Fitness_tra: 0
Rule 79: 4227de727d, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 1e8d13a542, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 85c4e11138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1112517b7b, Class:  1, CF:0.531395, Len: 10, Fitness_tra: 0
Rule 83: 224288b111, Class:  1, CF:0.7773, Len: 10, Fitness_tra: 0
Rule 84: c61781bfad, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: ce91881a3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 8114811665, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1cb7114272, Class:  1, CF:0.955382, Len: 10, Fitness_tra: 0
Rule 88: 412b111515, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 21b2117177, Class:  1, CF:0.959251, Len: 10, Fitness_tra: 0
Rule 90: 4742514412, Class:  1, CF:0.997687, Len: 10, Fitness_tra: 0
Rule 91: 1106151012, Class:  1, CF:0.386819, Len:  8, Fitness_tra: 2
Rule 92: 421b857954, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 454b562572, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0000d6b005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: b71135777b, Class:  1, CF:0.986889, Len: 10, Fitness_tra: 0
Rule 96: 0c0d497102, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 97: 2208007010, Class:  0, CF:  1, Len:  5, Fitness_tra: 2
Rule 98: 4172131c85, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: 03b1c01c34, Class:  1, CF:0.999909, Len:  8, Fitness_tra: 41
Rule100: 060a000010, Class:  0, CF:0.208345, Len:  3, Fitness_tra: -1376
------Current------
Miss_rate(tra)	:19.0345
------Result------
Miss_rate(tra)	:19.0345
Miss_rate(tst)	:2.19378
ARL				:8.81013

------Generation 300------
Rule  1: 0000090000, Class:  0, CF:0.508509, Len:  1, Fitness_tra: 1577
Rule  2: 0600470000, Class:  1, CF:0.55716, Len:  3, Fitness_tra: 760
Rule  3: 11111d1111, Class:  0, CF:0.335474, Len: 10, Fitness_tra: 1118
Rule  4: 121041005c, Class:  1, CF:  1, Len:  7, Fitness_tra: 449
Rule  5: 0600b40000, Class:  0, CF:0.307937, Len:  3, Fitness_tra: 222
Rule  6: 2113cda040, Class:  1, CF:0.9923, Len:  8, Fitness_tra: 117
Rule  7: 020a007010, Class:  1, CF:0.818147, Len:  4, Fitness_tra: 89
Rule  8: 0106150008, Class:  1, CF:0.997598, Len:  5, Fitness_tra: 79
Rule  9: 2cb31d0040, Class:  1, CF:0.964437, Len:  7, Fitness_tra: 67
Rule 10: 0114611032, Class:  0, CF:0.999156, Len:  8, Fitness_tra: 53
Rule 11: 0c81c01006, Class:  1, CF:  1, Len:  6, Fitness_tra: 48
Rule 12: 1217331112, Class:  0, CF:0.966902, Len: 10, Fitness_tra: 42
Rule 13: 11141da11a, Class:  0, CF:0.866784, Len: 10, Fitness_tra: 26
Rule 14: 44b11b1444, Class:  1, CF:0.912267, Len: 10, Fitness_tra: 10
Rule 15: bb21d51242, Class:  1, CF:0.999979, Len: 10, Fitness_tra: 2
Rule 16: 00240020b0, Class:  0, CF:0.0172312, Len:  4, Fitness_tra: 0
Rule 17: 0c72611007, Class:  0, CF:0.982556, Len:  7, Fitness_tra: 1
Rule 18: 7111511472, Class:  1, CF:0.999138, Len: 10, Fitness_tra: 1
Rule 19: 27772947b7, Class:  1, CF:0.948289, Len: 10, Fitness_tra: 0
Rule 20: 112b557111, Class:  0, CF:0.693438, Len: 10, Fitness_tra: 0
Rule 21: 15b4191b77, Class:  0, CF:0.985818, Len: 10, Fitness_tra: 0
Rule 22: 060b450000, Class:  0, CF:0.811931, Len:  4, Fitness_tra: 0
Rule 23: 2cb31d1444, Class:  1, CF:0.985369, Len: 10, Fitness_tra: 0
Rule 24: 1c12297221, Class:  0, CF:0.0431016, Len: 10, Fitness_tra: 0
Rule 25: 711b251111, Class:  0, CF:0.181746, Len: 10, Fitness_tra: 0
Rule 26: 2cb1cd1224, Class:  1, CF:0.995777, Len: 10, Fitness_tra: 0
Rule 27: 02c10020d0, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 28: 121b31195c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 024b570204, Class:  1, CF:0.996681, Len:  7, Fitness_tra: 0
Rule 30: 470b447007, Class:  1, CF:0.975571, Len:  7, Fitness_tra: 0
Rule 31: 42540a6b1b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 32: 1241811185, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 11bbf12121, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 2226217484, Class:  1, CF:0.999909, Len: 10, Fitness_tra: 0
Rule 35: 1911814d12, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: 1b217147bb, Class:  1, CF:0.984689, Len: 10, Fitness_tra: 0
Rule 37: 222b83b7bb, Class:  1, CF:0.99506, Len: 10, Fitness_tra: 0
Rule 38: 41212141d5, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 39: cd8251b555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 22b7162b12, Class:  0, CF:0.835448, Len: 10, Fitness_tra: 0
Rule 41: 2421f34247, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 42: 27772e27b7, Class:  1, CF:0.934123, Len: 10, Fitness_tra: 0
Rule 43: 71b22347b7, Class:  1, CF:0.902911, Len: 10, Fitness_tra: 0
Rule 44: 222111418d, Class:  1, CF:0.797399, Len: 10, Fitness_tra: 0
Rule 45: 782b514272, Class:  1, CF:0.987741, Len: 10, Fitness_tra: 0
Rule 46: 72b4192824, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 4192c57119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4357554eed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 11821d2581, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: b21c3a274b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 722811472b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 12b1ca1b1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 45bbd62172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 2242594274, Class:  1, CF:0.934668, Len: 10, Fitness_tra: 0
Rule 55: 4ed28126ad, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 714b2627b4, Class:  0, CF:0.218218, Len: 10, Fitness_tra: 0
Rule 57: b74b414b22, Class:  1, CF:0.985252, Len: 10, Fitness_tra: 0
Rule 58: 7272d174b7, Class:  1, CF:0.947341, Len: 10, Fitness_tra: 0
Rule 59: b822931171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 7442154b42, Class:  1, CF:0.951614, Len: 10, Fitness_tra: 0
Rule 61: 2747817227, Class:  1, CF:0.999147, Len: 10, Fitness_tra: 0
Rule 62: 8c27d6b815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 71422675b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 72248ab724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 2221d37182, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 27771a2192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 72241ab142, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 160a13743d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 41321521f5, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 70: 1471d3b4b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: 413b1574f5, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 717b562222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 27741e7b42, Class:  1, CF:0.99436, Len: 10, Fitness_tra: 0
Rule 74: 71121a4141, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 47442eb424, Class:  1, CF:0.998265, Len: 10, Fitness_tra: 0
Rule 76: 4174131c87, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: 1b275372b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 78: 2117c3b427, Class:  1, CF:0.99919, Len: 10, Fitness_tra: 0
Rule 79: 4227de727d, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 1e8d13a542, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 85c4e11138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1112517b7b, Class:  1, CF:0.531395, Len: 10, Fitness_tra: 0
Rule 83: 224288b111, Class:  1, CF:0.7773, Len: 10, Fitness_tra: 0
Rule 84: c61781bfad, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: ce91881a3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 8114811665, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1cb7114272, Class:  1, CF:0.955382, Len: 10, Fitness_tra: 0
Rule 88: 412b111515, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 21b2117177, Class:  1, CF:0.959251, Len: 10, Fitness_tra: 0
Rule 90: 4742514412, Class:  1, CF:0.997687, Len: 10, Fitness_tra: 0
Rule 91: 1106151012, Class:  1, CF:0.386819, Len:  8, Fitness_tra: 2
Rule 92: 421b857954, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 454b562572, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0000d6b005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: b71135777b, Class:  1, CF:0.986889, Len: 10, Fitness_tra: 0
Rule 96: 0c0d497102, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 97: 2208007010, Class:  0, CF:  1, Len:  5, Fitness_tra: 2
Rule 98: 4172131c85, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: 03b1c01c34, Class:  1, CF:0.999909, Len:  8, Fitness_tra: 41
Rule100: 060a000010, Class:  0, CF:0.208345, Len:  3, Fitness_tra: -1376
------Current------
Miss_rate(tra)	:19.0345
------Result------
Miss_rate(tra)	:19.0345
Miss_rate(tst)	:2.19378
ARL				:8.81013

------Generation 400------
Rule  1: 0000090000, Class:  0, CF:0.508509, Len:  1, Fitness_tra: 1302
Rule  2: 11111d1111, Class:  0, CF:0.335474, Len: 10, Fitness_tra: 26
Rule  3: 0600470000, Class:  1, CF:0.55716, Len:  3, Fitness_tra: 145
Rule  4: 121041005c, Class:  1, CF:  1, Len:  7, Fitness_tra: 434
Rule  5: 0600b40000, Class:  0, CF:0.307937, Len:  3, Fitness_tra: -13
Rule  6: 2113cda040, Class:  1, CF:0.9923, Len:  8, Fitness_tra: 57
Rule  7: 020a007010, Class:  1, CF:0.818147, Len:  4, Fitness_tra: 39
Rule  8: 0106150008, Class:  1, CF:0.997598, Len:  5, Fitness_tra: 56
Rule  9: 2cb31d0040, Class:  1, CF:0.964437, Len:  7, Fitness_tra: 40
Rule 10: 0114611032, Class:  0, CF:0.999156, Len:  8, Fitness_tra: 0
Rule 11: 0c81c01006, Class:  1, CF:  1, Len:  6, Fitness_tra: 34
Rule 12: 1217331112, Class:  0, CF:0.966902, Len: 10, Fitness_tra: 0
Rule 13: 03b1c01c34, Class:  1, CF:0.999909, Len:  8, Fitness_tra: 40
Rule 14: 11141da11a, Class:  0, CF:0.866784, Len: 10, Fitness_tra: 0
Rule 15: 44b11b1444, Class:  1, CF:0.912267, Len: 10, Fitness_tra: 7
Rule 16: bb21d51242, Class:  1, CF:0.999979, Len: 10, Fitness_tra: 2
Rule 17: 2208007010, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 18: 1106151012, Class:  1, CF:0.386819, Len:  8, Fitness_tra: 2
Rule 19: 0c72611007, Class:  0, CF:0.982556, Len:  7, Fitness_tra: 0
Rule 20: 7111511472, Class:  1, CF:0.999138, Len: 10, Fitness_tra: 10
Rule 21: 112b557111, Class:  0, CF:0.693438, Len: 10, Fitness_tra: 0
Rule 22: 060b450000, Class:  0, CF:0.811931, Len:  4, Fitness_tra: 0
Rule 23: 2cb31d1444, Class:  1, CF:0.985369, Len: 10, Fitness_tra: 0
Rule 24: 1c12297221, Class:  0, CF:0.0431016, Len: 10, Fitness_tra: 0
Rule 25: 711b251111, Class:  0, CF:0.181746, Len: 10, Fitness_tra: 0
Rule 26: 2cb1cd1224, Class:  1, CF:0.995777, Len: 10, Fitness_tra: 0
Rule 27: 02c10020d0, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 28: 121b31195c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 024b570204, Class:  1, CF:0.996681, Len:  7, Fitness_tra: 0
Rule 30: 470b447007, Class:  1, CF:0.975571, Len:  7, Fitness_tra: 0
Rule 31: 42540a6b1b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 32: 1241811185, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 11bbf12121, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 2226217484, Class:  1, CF:0.999909, Len: 10, Fitness_tra: 0
Rule 35: 1911814d12, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: 1b217147bb, Class:  1, CF:0.984689, Len: 10, Fitness_tra: 0
Rule 37: 222b83b7bb, Class:  1, CF:0.99506, Len: 10, Fitness_tra: 0
Rule 38: 41212141d5, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 39: cd8251b555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 22b7162b12, Class:  0, CF:0.835448, Len: 10, Fitness_tra: 0
Rule 41: 2421f34247, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 42: 27772e27b7, Class:  1, CF:0.934123, Len: 10, Fitness_tra: 0
Rule 43: 71b22347b7, Class:  1, CF:0.902911, Len: 10, Fitness_tra: 0
Rule 44: 222111418d, Class:  1, CF:0.797399, Len: 10, Fitness_tra: 0
Rule 45: 782b514272, Class:  1, CF:0.987741, Len: 10, Fitness_tra: 0
Rule 46: 72b4192824, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 4192c57119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4357554eed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 11821d2581, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: b21c3a274b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 722811472b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 12b1ca1b1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 45bbd62172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 2242594274, Class:  1, CF:0.934668, Len: 10, Fitness_tra: 0
Rule 55: 4ed28126ad, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 714b2627b4, Class:  0, CF:0.218218, Len: 10, Fitness_tra: 0
Rule 57: b74b414b22, Class:  1, CF:0.985252, Len: 10, Fitness_tra: 0
Rule 58: 7272d174b7, Class:  1, CF:0.947341, Len: 10, Fitness_tra: 0
Rule 59: b822931171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 7442154b42, Class:  1, CF:0.951614, Len: 10, Fitness_tra: 0
Rule 61: 2747817227, Class:  1, CF:0.999147, Len: 10, Fitness_tra: 0
Rule 62: 8c27d6b815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 71422675b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 72248ab724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 2221d37182, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 27771a2192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 72241ab142, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 160a13743d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 41321521f5, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 70: 1471d3b4b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: 413b1574f5, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 717b562222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 27741e7b42, Class:  1, CF:0.99436, Len: 10, Fitness_tra: 0
Rule 74: 71121a4141, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 47442eb424, Class:  1, CF:0.998265, Len: 10, Fitness_tra: 0
Rule 76: 4174131c87, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: 1b275372b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 78: 2117c3b427, Class:  1, CF:0.99919, Len: 10, Fitness_tra: 0
Rule 79: 4227de727d, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 1e8d13a542, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2514154188, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
