------Generation 0------
Rule  1: 7771cf1472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2b12711114, Class:  1, CF:0.461346, Len: 10, Fitness_tra: 6
------Current------
Miss_rate(tra)	:26.3061
------Result------
Miss_rate(tra)	:26.3061
Miss_rate(tst)	:3.10786
ARL				:10

------Generation 200------
Rule  1: 11166111b2, Class:  0, CF:0.984481, Len: 10, Fitness_tra: 381
Rule  2: 274181112b, Class:  1, CF:0.998931, Len: 10, Fitness_tra: 89
Rule  3: 16144111f1, Class:  0, CF:0.468744, Len: 10, Fitness_tra: 651
Rule  4: 11121911b2, Class:  0, CF:0.303521, Len: 10, Fitness_tra: 476
Rule  5: 27215d1471, Class:  1, CF:0.999284, Len: 10, Fitness_tra: 65
Rule  6: 21211e1b42, Class:  1, CF:0.999267, Len: 10, Fitness_tra: 0
Rule  7: 42c1131124, Class:  1, CF:0.640439, Len: 10, Fitness_tra: 85
Rule  8: 71b112b7b7, Class:  1, CF:0.976424, Len: 10, Fitness_tra: 0
Rule  9: 2271112152, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 10: 121441211b, Class:  0, CF:0.596906, Len: 10, Fitness_tra: 19
Rule 11: b211c5b784, Class:  1, CF:0.999977, Len: 10, Fitness_tra: 0
Rule 12: bb141517b4, Class:  1, CF:0.977202, Len: 10, Fitness_tra: 0
Rule 13: 1126817827, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 14: 1272591114, Class:  0, CF:0.129589, Len: 10, Fitness_tra: 29
Rule 15: 4141117114, Class:  1, CF:0.953653, Len: 10, Fitness_tra: 2
Rule 16: 28211e1e82, Class:  1, CF:  1, Len: 10, Fitness_tra: 16
Rule 17: 2171117171, Class:  1, CF:0.880741, Len: 10, Fitness_tra: 5
Rule 18: 44b1102122, Class:  1, CF:0.98612, Len:  9, Fitness_tra: 0
Rule 19: 444b191427, Class:  1, CF:0.989818, Len: 10, Fitness_tra: 5
Rule 20: b21115b7b4, Class:  1, CF:0.963884, Len: 10, Fitness_tra: 1
Rule 21: 11c2311111, Class:  1, CF:0.768985, Len: 10, Fitness_tra: 2
Rule 22: bb141512b4, Class:  1, CF:0.983607, Len: 10, Fitness_tra: 3
Rule 23: 4c42111442, Class:  1, CF:0.977847, Len: 10, Fitness_tra: 0
Rule 24: 11bb161711, Class:  0, CF:0.931578, Len: 10, Fitness_tra: 5
Rule 25: 722181247b, Class:  1, CF:0.998167, Len: 10, Fitness_tra: 0
Rule 26: b241517211, Class:  1, CF:0.994995, Len: 10, Fitness_tra: 2
Rule 27: bbb4851724, Class:  1, CF:0.999643, Len: 10, Fitness_tra: 0
Rule 28: 44411124bb, Class:  1, CF:0.886827, Len: 10, Fitness_tra: 0
Rule 29: b247c54522, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: b124851124, Class:  1, CF:0.994865, Len: 10, Fitness_tra: 0
Rule 31: 4c42211441, Class:  1, CF:0.974534, Len: 10, Fitness_tra: 0
Rule 32: 11dbc111f1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 12c45115d1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 4144c1b277, Class:  1, CF:0.997051, Len: 10, Fitness_tra: 0
Rule 35: 1241e11c12, Class:  1, CF:0.988176, Len: 10, Fitness_tra: 2
Rule 36: 44b1112422, Class:  1, CF:0.989089, Len: 10, Fitness_tra: 0
Rule 37: 4741592227, Class:  1, CF:0.999896, Len: 10, Fitness_tra: 0
Rule 38: 4141634511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 39: b112d97421, Class:  1, CF:0.973967, Len: 10, Fitness_tra: 0
Rule 40: 287b254141, Class:  1, CF:0.668488, Len: 10, Fitness_tra: 0
Rule 41: 2447584b21, Class:  1, CF:0.871265, Len: 10, Fitness_tra: 0
Rule 42: 2b42de1212, Class:  1, CF:0.998944, Len: 10, Fitness_tra: 0
Rule 43: 2b421321bb, Class:  1, CF:0.548492, Len: 10, Fitness_tra: 0
Rule 44: 85cb534511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1cc2ea1d9d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b2b78ab271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 41b225b772, Class:  1, CF:0.983604, Len: 10, Fitness_tra: 0
Rule 48: b2bb3142b7, Class:  1, CF:0.638546, Len: 10, Fitness_tra: 0
Rule 49: b2715e2b2b, Class:  1, CF:0.690559, Len: 10, Fitness_tra: 0
Rule 50: b414cf7b47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1b223f7127, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 27425111b2, Class:  1, CF:0.985736, Len: 10, Fitness_tra: 0
Rule 53: b842c5bbb1, Class:  1, CF:0.106541, Len: 10, Fitness_tra: 0
Rule 54: 42b2592722, Class:  1, CF:0.832009, Len: 10, Fitness_tra: 0
Rule 55: 7b71861427, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: bb245a7b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: c21291458c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 2cbb132111, Class:  0, CF:0.962377, Len: 10, Fitness_tra: 0
Rule 59: 49725d4b72, Class:  0, CF:0.998727, Len: 10, Fitness_tra: 0
Rule 60: 71271127b4, Class:  1, CF:0.828227, Len: 10, Fitness_tra: 0
Rule 61: c27119b8b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 26922d4ee5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2b44292b14, Class:  1, CF:0.974826, Len: 10, Fitness_tra: 0
Rule 64: 27bb132724, Class:  0, CF:0.101533, Len: 10, Fitness_tra: 0
Rule 65: bb27867127, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 4114157912, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 67: 2122d12212, Class:  1, CF:0.998048, Len: 10, Fitness_tra: 0
Rule 68: b11211b271, Class:  1, CF:0.922114, Len: 10, Fitness_tra: 0
Rule 69: 414b8f4b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 4444114172, Class:  1, CF:0.880337, Len: 10, Fitness_tra: 0
Rule 71: 244721b2b2, Class:  1, CF:0.971799, Len: 10, Fitness_tra: 0
Rule 72: 47b4132721, Class:  0, CF:0.276531, Len: 10, Fitness_tra: 0
Rule 73: 1117c12b27, Class:  1, CF:0.902723, Len: 10, Fitness_tra: 0
Rule 74: bbb75374bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 21115a2217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: c2cb117151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: bb12114112, Class:  1, CF:0.931116, Len: 10, Fitness_tra: 0
Rule 78: b2b721b714, Class:  1, CF:0.935237, Len: 10, Fitness_tra: 0
Rule 79: 1b272f2744, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 7771cf1472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1421d12111, Class:  1, CF:0.871059, Len: 10, Fitness_tra: -3
Rule 82: 2611254e11, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: 8c4255411c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 41449e2242, Class:  1, CF:0.99634, Len: 10, Fitness_tra: 0
Rule 85: cc47117551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 7171312242, Class:  1, CF:0.970126, Len: 10, Fitness_tra: 0
Rule 87: 217125b141, Class:  1, CF:0.995243, Len: 10, Fitness_tra: -53
Rule 88: 4c42511111, Class:  1, CF:0.72662, Len: 10, Fitness_tra: 0
Rule 89: 1d11111112, Class:  0, CF:0.636314, Len: 10, Fitness_tra: -40
Rule 90: 8191854fad, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 44b25927a2, Class:  0, CF:0.319575, Len: 10, Fitness_tra: 0
Rule 92: 44b12124bb, Class:  1, CF:0.969719, Len: 10, Fitness_tra: 0
Rule 93: 244715b2be, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 444111244b, Class:  1, CF:0.976148, Len: 10, Fitness_tra: 0
Rule 95: b81a1ebeb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 2572212111, Class:  0, CF:0.556201, Len: 10, Fitness_tra: 0
Rule 97: 4c421121b7, Class:  1, CF:0.634207, Len: 10, Fitness_tra: 0
Rule 98: 7bb1101422, Class:  1, CF:0.99903, Len:  9, Fitness_tra: 1360
Rule 99: 2211c17157, Class:  1, CF:  1, Len: 10, Fitness_tra: 8
Rule100: bb74595b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:18.5612
------Result------
Miss_rate(tra)	:18.5612
Miss_rate(tst)	:3.10786
ARL				:9.97561

------Generation 300------
Rule  1: 7bb1101422, Class:  1, CF:0.99903, Len:  9, Fitness_tra: 900
Rule  2: 1117111111, Class:  0, CF:0.811366, Len: 10, Fitness_tra: 271
Rule  3: 11121911b2, Class:  0, CF:0.303521, Len: 10, Fitness_tra: 0
Rule  4: 42c1131124, Class:  1, CF:0.640439, Len: 10, Fitness_tra: 103
Rule  5: 274181112b, Class:  1, CF:0.998931, Len: 10, Fitness_tra: 53
Rule  6: 71d2111592, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule  7: 27215d1471, Class:  1, CF:0.999284, Len: 10, Fitness_tra: 50
Rule  8: 2211c17157, Class:  1, CF:  1, Len: 10, Fitness_tra: 3
Rule  9: b211c5b784, Class:  1, CF:0.999977, Len: 10, Fitness_tra: 16
Rule 10: 11166111b2, Class:  0, CF:0.984481, Len: 10, Fitness_tra: 17
Rule 11: 1272591114, Class:  0, CF:0.129589, Len: 10, Fitness_tra: 0
Rule 12: 28211e1e82, Class:  1, CF:  1, Len: 10, Fitness_tra: 16
Rule 13: 1126817827, Class:  1, CF:  1, Len: 10, Fitness_tra: 3
Rule 14: 722181747b, Class:  1, CF:0.998167, Len: 10, Fitness_tra: 2
Rule 15: 444b191427, Class:  1, CF:0.989818, Len: 10, Fitness_tra: 6
Rule 16: 7211112474, Class:  1, CF:0.967714, Len: 10, Fitness_tra: 2
Rule 17: 71b112b7b7, Class:  1, CF:0.976424, Len: 10, Fitness_tra: 4
Rule 18: 7111112271, Class:  1, CF:0.951808, Len: 10, Fitness_tra: -1
Rule 19: b241517211, Class:  1, CF:0.994995, Len: 10, Fitness_tra: 0
Rule 20: 1242911111, Class:  0, CF:0.653634, Len: 10, Fitness_tra: 2
Rule 21: 1241e11c12, Class:  1, CF:0.988176, Len: 10, Fitness_tra: 1
Rule 22: 16144111f1, Class:  0, CF:0.468744, Len: 10, Fitness_tra: 1
Rule 23: 4141117114, Class:  1, CF:0.953653, Len: 10, Fitness_tra: 0
Rule 24: 44b1102122, Class:  1, CF:0.98612, Len:  9, Fitness_tra: 0
Rule 25: 44411124bb, Class:  1, CF:0.886827, Len: 10, Fitness_tra: 0
Rule 26: e11211b271, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 27: b124851124, Class:  1, CF:0.994865, Len: 10, Fitness_tra: 0
Rule 28: 12c45115d1, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 29: bb141512b4, Class:  1, CF:0.983607, Len: 10, Fitness_tra: 0
Rule 30: b247c54522, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 31: 4c42211441, Class:  1, CF:0.974534, Len: 10, Fitness_tra: 0
Rule 32: 11dbc111f1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 722181247b, Class:  1, CF:0.998167, Len: 10, Fitness_tra: 0
Rule 34: 4144c1b277, Class:  1, CF:0.997051, Len: 10, Fitness_tra: 0
Rule 35: 2271112152, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: 44b1112422, Class:  1, CF:0.989089, Len: 10, Fitness_tra: 0
Rule 37: 4741592227, Class:  1, CF:0.999896, Len: 10, Fitness_tra: 0
Rule 38: 4141634511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 39: b112d97421, Class:  1, CF:0.973967, Len: 10, Fitness_tra: 0
Rule 40: 287b254141, Class:  1, CF:0.668488, Len: 10, Fitness_tra: 0
Rule 41: 2447584b21, Class:  1, CF:0.871265, Len: 10, Fitness_tra: 0
Rule 42: 2b42de1212, Class:  1, CF:0.998944, Len: 10, Fitness_tra: 0
Rule 43: 2b421321bb, Class:  1, CF:0.548492, Len: 10, Fitness_tra: 0
Rule 44: 85cb534511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1cc2ea1d9d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b2b78ab271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 41b225b772, Class:  1, CF:0.983604, Len: 10, Fitness_tra: 0
Rule 48: b2bb3142b7, Class:  1, CF:0.638546, Len: 10, Fitness_tra: 0
Rule 49: b2715e2b2b, Class:  1, CF:0.690559, Len: 10, Fitness_tra: 0
Rule 50: b414cf7b47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1b223f7127, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 27425111b2, Class:  1, CF:0.985736, Len: 10, Fitness_tra: 0
Rule 53: b842c5bbb1, Class:  1, CF:0.106541, Len: 10, Fitness_tra: 0
Rule 54: 42b2592722, Class:  1, CF:0.832009, Len: 10, Fitness_tra: 0
Rule 55: 7b71861427, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: bb245a7b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: c21291458c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 2cbb132111, Class:  0, CF:0.962377, Len: 10, Fitness_tra: 0
Rule 59: 49725d4b72, Class:  0, CF:0.998727, Len: 10, Fitness_tra: 0
Rule 60: 71271127b4, Class:  1, CF:0.828227, Len: 10, Fitness_tra: 0
Rule 61: c27119b8b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 26922d4ee5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2b44292b14, Class:  1, CF:0.974826, Len: 10, Fitness_tra: 0
Rule 64: 27bb132724, Class:  0, CF:0.101533, Len: 10, Fitness_tra: 0
Rule 65: bb27867127, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 4114157912, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 67: 2122d12212, Class:  1, CF:0.998048, Len: 10, Fitness_tra: 0
Rule 68: b11211b271, Class:  1, CF:0.922114, Len: 10, Fitness_tra: 0
Rule 69: 414b8f4b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 4444114172, Class:  1, CF:0.880337, Len: 10, Fitness_tra: 0
Rule 71: 244721b2b2, Class:  1, CF:0.971799, Len: 10, Fitness_tra: 0
Rule 72: 47b4132721, Class:  0, CF:0.276531, Len: 10, Fitness_tra: 0
Rule 73: 1117c12b27, Class:  1, CF:0.902723, Len: 10, Fitness_tra: 0
Rule 74: bbb75374bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 21115a2217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: c2cb117151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: bb12114112, Class:  1, CF:0.931116, Len: 10, Fitness_tra: 0
Rule 78: b2b721b714, Class:  1, CF:0.935237, Len: 10, Fitness_tra: 0
Rule 79: 1b272f2744, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 7771cf1472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 4692187115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 8812131d1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 15211115c1, Class:  1, CF:  1, Len: 10, Fitness_tra: 141
Rule 84: 4124317115, Class:  0, CF:0.720363, Len: 10, Fitness_tra: 1
Rule 85: c88411b151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 4c4b567255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: c8575941e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1477f1721b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 2151d1b112, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: 112b532dd1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: 14c2102121, Class:  1, CF:0.980012, Len:  9, Fitness_tra: 0
Rule 92: 4272c17152, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 1117111001, Class:  0, CF:0.781809, Len:  8, Fitness_tra: -237
Rule 94: bb27867127, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 95: 27bb132724, Class:  0, CF:0.101533, Len:  0, Fitness_tra: 0
Rule 96: 1241e11c12, Class:  1, CF:0.988176, Len:  0, Fitness_tra: 0
Rule 97: 14114031f1, Class:  0, CF:0.183187, Len:  9, Fitness_tra: 1145
Rule 98: b124151121, Class:  1, CF:0.925331, Len: 10, Fitness_tra: 0
Rule 99: 71b4212714, Class:  1, CF:0.970211, Len: 10, Fitness_tra: 0
Rule100: 01d7c12b2d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:14.449
------Result------
Miss_rate(tra)	:14.449
Miss_rate(tst)	:2.01097
ARL				:9.92405

------Generation 400------
Rule  1: 7bb1101422, Class:  1, CF:0.99903, Len:  9, Fitness_tra: 900
Rule  2: 1117111111, Class:  0, CF:0.811366, Len: 10, Fitness_tra: 271
Rule  3: 11121911b2, Class:  0, CF:0.303521, Len: 10, Fitness_tra: 0
Rule  4: 42c1131124, Class:  1, CF:0.640439, Len: 10, Fitness_tra: 103
Rule  5: 274181112b, Class:  1, CF:0.998931, Len: 10, Fitness_tra: 53
Rule  6: 71d2111592, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule  7: 27215d1471, Class:  1, CF:0.999284, Len: 10, Fitness_tra: 50
Rule  8: 2211c17157, Class:  1, CF:  1, Len: 10, Fitness_tra: 3
Rule  9: b211c5b784, Class:  1, CF:0.999977, Len: 10, Fitness_tra: 16
Rule 10: 11166111b2, Class:  0, CF:0.984481, Len: 10, Fitness_tra: 17
Rule 11: 1272591114, Class:  0, CF:0.129589, Len: 10, Fitness_tra: 0
Rule 12: 28211e1e82, Class:  1, CF:  1, Len: 10, Fitness_tra: 16
Rule 13: 1126817827, Class:  1, CF:  1, Len: 10, Fitness_tra: 3
Rule 14: 722181747b, Class:  1, CF:0.998167, Len: 10, Fitness_tra: 2
Rule 15: 444b191427, Class:  1, CF:0.989818, Len: 10, Fitness_tra: 6
Rule 16: 7211112474, Class:  1, CF:0.967714, Len: 10, Fitness_tra: 2
Rule 17: 71b112b7b7, Class:  1, CF:0.976424, Len: 10, Fitness_tra: 4
Rule 18: 7111112271, Class:  1, CF:0.951808, Len: 10, Fitness_tra: -1
Rule 19: b241517211, Class:  1, CF:0.994995, Len: 10, Fitness_tra: 0
Rule 20: 1242911111, Class:  0, CF:0.653634, Len: 10, Fitness_tra: 2
Rule 21: 1241e11c12, Class:  1, CF:0.988176, Len: 10, Fitness_tra: 1
Rule 22: 16144111f1, Class:  0, CF:0.468744, Len: 10, Fitness_tra: 1
Rule 23: 4141117114, Class:  1, CF:0.953653, Len: 10, Fitness_tra: 0
Rule 24: 44b1102122, Class:  1, CF:0.98612, Len:  9, Fitness_tra: 0
Rule 25: 44411124bb, Class:  1, CF:0.886827, Len: 10, Fitness_tra: 0
Rule 26: e11211b271, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 27: b124851124, Class:  1, CF:0.994865, Len: 10, Fitness_tra: 0
Rule 28: 12c45115d1, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 29: bb141512b4, Class:  1, CF:0.983607, Len: 10, Fitness_tra: 0
Rule 30: b247c54522, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 31: 4c42211441, Class:  1, CF:0.974534, Len: 10, Fitness_tra: 0
Rule 32: 11dbc111f1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 722181247b, Class:  1, CF:0.998167, Len: 10, Fitness_tra: 0
Rule 34: 4144c1b277, Class:  1, CF:0.997051, Len: 10, Fitness_tra: 0
Rule 35: 2271112152, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: 44b1112422, Class:  1, CF:0.989089, Len: 10, Fitness_tra: 0
Rule 37: 4741592227, Class:  1, CF:0.999896, Len: 10, Fitness_tra: 0
Rule 38: 4141634511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 39: b112d97421, Class:  1, CF:0.973967, Len: 10, Fitness_tra: 0
Rule 40: 287b254141, Class:  1, CF:0.668488, Len: 10, Fitness_tra: 0
Rule 41: 2447584b21, Class:  1, CF:0.871265, Len: 10, Fitness_tra: 0
Rule 42: 2b42de1212, Class:  1, CF:0.998944, Len: 10, Fitness_tra: 0
Rule 43: 2b421321bb, Class:  1, CF:0.548492, Len: 10, Fitness_tra: 0
Rule 44: 85cb534511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1cc2ea1d9d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b2b78ab271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 41b225b772, Class:  1, CF:0.983604, Len: 10, Fitness_tra: 0
Rule 48: b2bb3142b7, Class:  1, CF:0.638546, Len: 10, Fitness_tra: 0
Rule 49: b2715e2b2b, Class:  1, CF:0.690559, Len: 10, Fitness_tra: 0
Rule 50: b414cf7b47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1b223f7127, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 27425111b2, Class:  1, CF:0.985736, Len: 10, Fitness_tra: 0
Rule 53: b842c5bbb1, Class:  1, CF:0.106541, Len: 10, Fitness_tra: 0
Rule 54: 42b2592722, Class:  1, CF:0.832009, Len: 10, Fitness_tra: 0
Rule 55: 7b71861427, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: bb245a7b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: c21291458c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 2cbb132111, Class:  0, CF:0.962377, Len: 10, Fitness_tra: 0
Rule 59: 49725d4b72, Class:  0, CF:0.998727, Len: 10, Fitness_tra: 0
Rule 60: 71271127b4, Class:  1, CF:0.828227, Len: 10, Fitness_tra: 0
Rule 61: c27119b8b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 26922d4ee5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2b44292b14, Class:  1, CF:0.974826, Len: 10, Fitness_tra: 0
Rule 64: 27bb132724, Class:  0, CF:0.101533, Len: 10, Fitness_tra: 0
Rule 65: bb27867127, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 4114157912, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 67: 2122d12212, Class:  1, CF:0.998048, Len: 10, Fitness_tra: 0
Rule 68: b11211b271, Class:  1, CF:0.922114, Len: 10, Fitness_tra: 0
Rule 69: 414b8f4b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 4444114172, Class:  1, CF:0.880337, Len: 10, Fitness_tra: 0
Rule 71: 244721b2b2, Class:  1, CF:0.971799, Len: 10, Fitness_tra: 0
Rule 72: 47b4132721, Class:  0, CF:0.276531, Len: 10, Fitness_tra: 0
Rule 73: 1117c12b27, Class:  1, CF:0.902723, Len: 10, Fitness_tra: 0
Rule 74: bbb75374bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 21115a2217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: c2cb117151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: bb12114112, Class:  1, CF:0.931116, Len: 10, Fitness_tra: 0
Rule 78: b2b721b714, Class:  1, CF:0.935237, Len: 10, Fitness_tra: 0
Rule 79: 1b272f2744, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 7771cf1472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 4692187115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 8812131d1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 15211115c1, Class:  1, CF:  1, Len: 10, Fitness_tra: 141
Rule 84: 4124317115, Class:  0, CF:0.720363, Len: 10, Fitness_tra: 1
Rule 85: c88411b151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 4c4b567255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: c8575941e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1477f1721b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 2151d1b112, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: 112b532dd1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: 14c2102121, Class:  1, CF:0.980012, Len:  9, Fitness_tra: 0
Rule 92: 4272c17152, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 1117111001, Class:  0, CF:0.781809, Len:  8, Fitness_tra: -237
Rule 94: bb27867127, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 95: 27bb132724, Class:  0, CF:0.101533, Len:  0, Fitness_tra: 0
Rule 96: 1241e11c12, Class:  1, CF:0.988176, Len:  0, Fitness_tra: 0
Rule 97: 14114031f1, Class:  0, CF:0.183187, Len:  9, Fitness_tra: 1145
Rule 98: b124151121, Class:  1, CF:0.925331, Len: 10, Fitness_tra: 0
Rule 99: 71b4212714, Class:  1, CF:0.970211, Len: 10, Fitness_tra: 0
Rule100: 01d7c12b2d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:14.449
------Result------
Miss_rate(tra)	:14.449
Miss_rate(tst)	:2.01097
ARL				:9.92405

------Generation 500------
Rule  1: 14114031f1, Class:  0, CF:0.183187, Len:  9, Fitness_tra: 325
Rule  2: 7bb1101422, Class:  1, CF:0.99903, Len:  9, Fitness_tra: 399
Rule  3: 1241811114, Class:  1, CF:0.973923, Len: 10, Fitness_tra: 68
Rule  4: 1111111111, Class:  0, CF:0.116744, Len: 10, Fitness_tra: 885
Rule  5: 1117111111, Class:  0, CF:0.811366, Len: 10, Fitness_tra: 7
Rule  6: 42c1131124, Class:  1, CF:0.640439, Len: 10, Fitness_tra: 91
Rule  7: 15211115c1, Class:  1, CF:  1, Len: 10, Fitness_tra: 55
Rule  8: 71d2111592, Class:  1, CF:  1, Len: 10, Fitness_tra: 34
Rule  9: 27215d1471, Class:  1, CF:0.999284, Len: 10, Fitness_tra: 7
Rule 10: 28211e1e82, Class:  1, CF:  1, Len: 10, Fitness_tra: 7
Rule 11: 274181112b, Class:  1, CF:0.998931, Len: 10, Fitness_tra: 7
Rule 12: 11166111b2, Class:  0, CF:0.984481, Len: 10, Fitness_tra: 2
Rule 13: 2211c17157, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
