------Generation 0------
Rule  1: 00a000000, Class:  6, CF:0.0872402, Len:  1, Fitness_tra: -4
Rule 78: 0000000d0, Class:  6, CF:0.0272374, Len:  1, Fitness_tra: 0
Rule 79: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0c0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00a000000, Class:  6, CF:0.0872402, Len:  0, Fitness_tra: 0
Rule 83: 000400000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000400000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1de211871, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 8c381b8b7, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 87: 000cfd000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 00a000000, Class:  6, CF:0.0872402, Len:  0, Fitness_tra: 0
Rule 89: 28183414b, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 90: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: a00000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 00a0b1000, Class:  1, CF:0.535197, Len:  3, Fitness_tra: -1
Rule 94: 051d08200, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 09800e000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000c80000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: d00000070, Class:  6, CF:  1, Len:  2, Fitness_tra: 0
Rule 98: e3000800e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 10000b001, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule100: c09400001, Class:  0, CF:0.264614, Len:  4, Fitness_tra: 9
------Current------
Miss_rate(tra)	:26.9006
------Result------
Miss_rate(tra)	:26.9006
Miss_rate(tst)	:46.5116
ARL				:3.97143

------Generation 300------
Rule  1: 109404001, Class:  1, CF:0.0622538, Len:  5, Fitness_tra: 18
Rule  2: 4000000c0, Class:  6, CF:0.974306, Len:  2, Fitness_tra: 9
Rule  3: c09400001, Class:  0, CF:0.264614, Len:  4, Fitness_tra: 9
Rule  4: c00600000, Class:  0, CF:0.329298, Len:  2, Fitness_tra: 10
Rule  5: 0000b3007, Class:  1, CF:0.394143, Len:  3, Fitness_tra: 7
Rule  6: 000600000, Class:  0, CF:0.0562771, Len:  1, Fitness_tra: 5
Rule  7: 400050831, Class:  4, CF:0.131039, Len:  5, Fitness_tra: 4
Rule  8: 000d00000, Class:  6, CF:0.648485, Len:  1, Fitness_tra: 3
Rule  9: 019754000, Class:  0, CF:0.175379, Len:  5, Fitness_tra: 2
Rule 10: d00000d00, Class:  1, CF:0.915916, Len:  2, Fitness_tra: 2
Rule 11: 000d0000b, Class:  6, CF:  1, Len:  2, Fitness_tra: 2
Rule 12: 180281831, Class:  5, CF:0.0957917, Len:  8, Fitness_tra: 2
Rule 13: d00000000, Class:  1, CF:0.552726, Len:  1, Fitness_tra: -1
Rule 14: 0005000d0, Class:  4, CF:0.919948, Len:  2, Fitness_tra: 1
Rule 15: 0000050a0, Class:  4, CF:  1, Len:  2, Fitness_tra: 1
Rule 16: 13001110b, Class:  1, CF:0.0192363, Len:  6, Fitness_tra: 1
Rule 17: 090000000, Class:  5, CF:0.559203, Len:  1, Fitness_tra: 1
Rule 18: 500000004, Class:  1, CF:0.845904, Len:  2, Fitness_tra: 0
Rule 19: 007090000, Class:  5, CF:  1, Len:  2, Fitness_tra: 1
Rule 20: 00ef00000, Class:  0, CF:0.632729, Len:  2, Fitness_tra: 1
Rule 21: 500011d00, Class:  1, CF:0.952099, Len:  4, Fitness_tra: 1
Rule 22: 00b05100c, Class:  4, CF:  1, Len:  4, Fitness_tra: 1
Rule 23: 0070b3137, Class:  1, CF:  1, Len:  6, Fitness_tra: 1
Rule 24: 0000001e0, Class:  6, CF:0.376983, Len:  2, Fitness_tra: 1
Rule 25: 00a600000, Class:  1, CF:0.482609, Len:  2, Fitness_tra: 1
Rule 26: 000011080, Class:  6, CF:0.591559, Len:  3, Fitness_tra: 1
Rule 27: 1d00f0000, Class:  6, CF:  1, Len:  3, Fitness_tra: 1
Rule 28: 0c20d1020, Class:  6, CF:0.765316, Len:  5, Fitness_tra: 0
Rule 29: 511c11c42, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 30: 000c00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000cf8000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000c00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 22e55212b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 18e2511bb, Class:  1, CF:0.897505, Len:  9, Fitness_tra: 0
Rule 38: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000080000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: c5e1d2172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 88318b147, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 45: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: e00400a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: c135311b2, Class:  4, CF:  1, Len:  9, Fitness_tra: 0
Rule 48: c115171bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000020000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: c5135b282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000400000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000c00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 854191151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 151111214, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 230196314, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 030000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 500000000, Class:  1, CF:0.71488, Len:  1, Fitness_tra: 0
Rule 65: 48921784b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1c6511517, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 19b53b851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000400000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: c30000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 400000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000d0, Class:  6, CF:0.0272374, Len:  1, Fitness_tra: 0
Rule 79: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0c0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 5d3281d21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000080000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000d00000, Class:  6, CF:0.648485, Len:  0, Fitness_tra: 0
Rule 87: 00d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000400000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000b04000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000000b80, Class:  6, CF:0.931019, Len:  2, Fitness_tra: 1
Rule 93: 909000004, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 94: db0c00400, Class:  1, CF:0.461536, Len:  4, Fitness_tra: 0
Rule 95: 000800000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000500060, Class:  6, CF:0.0780962, Len:  2, Fitness_tra: 0
Rule 97: 00e000005, Class:  1, CF:0.133618, Len:  2, Fitness_tra: 1
Rule 98: 000000e00, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule 99: 114511184, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 700050000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:23.9766
------Result------
Miss_rate(tra)	:23.9766
Miss_rate(tst)	:44.186
ARL				:3.475

------Generation 400------
Rule  1: 109404001, Class:  1, CF:0.0622538, Len:  5, Fitness_tra: 18
Rule  2: 4000000c0, Class:  6, CF:0.974306, Len:  2, Fitness_tra: 9
Rule  3: c09400001, Class:  0, CF:0.264614, Len:  4, Fitness_tra: 9
Rule  4: c00600000, Class:  0, CF:0.329298, Len:  2, Fitness_tra: 10
Rule  5: 0000b3007, Class:  1, CF:0.394143, Len:  3, Fitness_tra: 7
Rule  6: 000600000, Class:  0, CF:0.0562771, Len:  1, Fitness_tra: 5
Rule  7: 400050831, Class:  4, CF:0.131039, Len:  5, Fitness_tra: 4
Rule  8: 000d00000, Class:  6, CF:0.648485, Len:  1, Fitness_tra: 3
Rule  9: 019754000, Class:  0, CF:0.175379, Len:  5, Fitness_tra: 2
Rule 10: d00000d00, Class:  1, CF:0.915916, Len:  2, Fitness_tra: 2
Rule 11: 000d0000b, Class:  6, CF:  1, Len:  2, Fitness_tra: 2
Rule 12: 180281831, Class:  5, CF:0.0957917, Len:  8, Fitness_tra: 2
Rule 13: d00000000, Class:  1, CF:0.552726, Len:  1, Fitness_tra: -1
Rule 14: 0005000d0, Class:  4, CF:0.919948, Len:  2, Fitness_tra: 1
Rule 15: 0000050a0, Class:  4, CF:  1, Len:  2, Fitness_tra: 1
Rule 16: 13001110b, Class:  1, CF:0.0192363, Len:  6, Fitness_tra: 1
Rule 17: 090000000, Class:  5, CF:0.559203, Len:  1, Fitness_tra: 1
Rule 18: 500000004, Class:  1, CF:0.845904, Len:  2, Fitness_tra: 0
Rule 19: 007090000, Class:  5, CF:  1, Len:  2, Fitness_tra: 1
Rule 20: 00ef00000, Class:  0, CF:0.632729, Len:  2, Fitness_tra: 1
Rule 21: 500011d00, Class:  1, CF:0.952099, Len:  4, Fitness_tra: 1
Rule 22: 00b05100c, Class:  4, CF:  1, Len:  4, Fitness_tra: 1
Rule 23: 0070b3137, Class:  1, CF:  1, Len:  6, Fitness_tra: 1
Rule 24: 0000001e0, Class:  6, CF:0.376983, Len:  2, Fitness_tra: 1
Rule 25: 00a600000, Class:  1, CF:0.482609, Len:  2, Fitness_tra: 1
Rule 26: 000011080, Class:  6, CF:0.591559, Len:  3, Fitness_tra: 1
Rule 27: 1d00f0000, Class:  6, CF:  1, Len:  3, Fitness_tra: 1
Rule 28: 0c20d1020, Class:  6, CF:0.765316, Len:  5, Fitness_tra: 0
Rule 29: 511c11c42, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 30: 000c00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000cf8000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000c00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 22e55212b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 18e2511bb, Class:  1, CF:0.897505, Len:  9, Fitness_tra: 0
Rule 38: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000080000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: c5e1d2172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 88318b147, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 45: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: e00400a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: c135311b2, Class:  4, CF:  1, Len:  9, Fitness_tra: 0
Rule 48: c115171bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000020000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: c5135b282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000400000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000c00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 854191151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 151111214, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 230196314, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 030000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 500000000, Class:  1, CF:0.71488, Len:  1, Fitness_tra: 0
Rule 65: 48921784b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1c6511517, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 19b53b851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000400000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: c30000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 400000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000d0, Class:  6, CF:0.0272374, Len:  1, Fitness_tra: 0
Rule 79: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0c0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 5d3281d21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000080000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000d00000, Class:  6, CF:0.648485, Len:  0, Fitness_tra: 0
Rule 87: 00d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000400000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000b04000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000000b80, Class:  6, CF:0.931019, Len:  2, Fitness_tra: 1
Rule 93: 909000004, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 94: db0c00400, Class:  1, CF:0.461536, Len:  4, Fitness_tra: 0
Rule 95: 000800000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000500060, Class:  6, CF:0.0780962, Len:  2, Fitness_tra: 0
Rule 97: 00e000005, Class:  1, CF:0.133618, Len:  2, Fitness_tra: 1
Rule 98: 000000e00, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule 99: 114511184, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 700050000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:23.9766
------Result------
Miss_rate(tra)	:23.9766
Miss_rate(tst)	:44.186
ARL				:3.475

------Generation 500------
Rule  1: 109404001, Class:  1, CF:0.0622538, Len:  5, Fitness_tra: 18
Rule  2: 4000000c0, Class:  6, CF:0.974306, Len:  2, Fitness_tra: 9
Rule  3: c09400001, Class:  0, CF:0.264614, Len:  4, Fitness_tra: 9
Rule  4: c00600000, Class:  0, CF:0.329298, Len:  2, Fitness_tra: 10
Rule  5: 0000b3007, Class:  1, CF:0.394143, Len:  3, Fitness_tra: 7
Rule  6: 000600000, Class:  0, CF:0.0562771, Len:  1, Fitness_tra: 5
Rule  7: 400050831, Class:  4, CF:0.131039, Len:  5, Fitness_tra: 4
Rule  8: 000d00000, Class:  6, CF:0.648485, Len:  1, Fitness_tra: 3
Rule  9: 019754000, Class:  0, CF:0.175379, Len:  5, Fitness_tra: 2
Rule 10: d00000d00, Class:  1, CF:0.915916, Len:  2, Fitness_tra: 2
Rule 11: 000d0000b, Class:  6, CF:  1, Len:  2, Fitness_tra: 2
Rule 12: 180281831, Class:  5, CF:0.0957917, Len:  8, Fitness_tra: 2
Rule 13: d00000000, Class:  1, CF:0.552726, Len:  1, Fitness_tra: -1
Rule 14: 0005000d0, Class:  4, CF:0.919948, Len:  2, Fitness_tra: 1
Rule 15: 0000050a0, Class:  4, CF:  1, Len:  2, Fitness_tra: 1
Rule 16: 13001110b, Class:  1, CF:0.0192363, Len:  6, Fitness_tra: 1
Rule 17: 090000000, Class:  5, CF:0.559203, Len:  1, Fitness_tra: 1
Rule 18: 500000004, Class:  1, CF:0.845904, Len:  2, Fitness_tra: 0
Rule 19: 007090000, Class:  5, CF:  1, Len:  2, Fitness_tra: 1
Rule 20: 00ef00000, Class:  0, CF:0.632729, Len:  2, Fitness_tra: 1
Rule 21: 500011d00, Class:  1, CF:0.952099, Len:  4, Fitness_tra: 1
Rule 22: 00b05100c, Class:  4, CF:  1, Len:  4, Fitness_tra: 1
Rule 23: 0070b3137, Class:  1, CF:  1, Len:  6, Fitness_tra: 1
Rule 24: 0000001e0, Class:  6, CF:0.376983, Len:  2, Fitness_tra: 1
Rule 25: 00a600000, Class:  1, CF:0.482609, Len:  2, Fitness_tra: 1
Rule 26: 000011080, Class:  6, CF:0.591559, Len:  3, Fitness_tra: 1
Rule 27: 1d00f0000, Class:  6, CF:  1, Len:  3, Fitness_tra: 1
Rule 28: 0c20d1020, Class:  6, CF:0.765316, Len:  5, Fitness_tra: 0
Rule 29: 511c11c42, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 30: 000c00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000cf8000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000c00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 22e55212b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 18e2511bb, Class:  1, CF:0.897505, Len:  9, Fitness_tra: 0
Rule 38: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000080000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: c5e1d2172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 88318b147, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 45: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: e00400a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: c135311b2, Class:  4, CF:  1, Len:  9, Fitness_tra: 0
Rule 48: c115171bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000020000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: c5135b282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000400000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000c00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 854191151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 151111214, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 230196314, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 030000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 500000000, Class:  1, CF:0.71488, Len:  1, Fitness_tra: 0
Rule 65: 48921784b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1c6511517, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 19b53b851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000400000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: c30000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 400000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000d0, Class:  6, CF:0.0272374, Len:  1, Fitness_tra: 0
Rule 79: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0c0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 5d3281d21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000080000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000d00000, Class:  6, CF:0.648485, Len:  0, Fitness_tra: 0
Rule 87: 00d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000400000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000b04000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000000b80, Class:  6, CF:0.931019, Len:  2, Fitness_tra: 1
Rule 93: 909000004, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 94: db0c00400, Class:  1, CF:0.461536, Len:  4, Fitness_tra: 0
Rule 95: 000800000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000500060, Class:  6, CF:0.0780962, Len:  2, Fitness_tra: 0
Rule 97: 00e000005, Class:  1, CF:0.133618, Len:  2, Fitness_tra: 1
Rule 98: 000000e00, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule 99: 114511184, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 700050000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:23.9766
------Result------
Miss_rate(tra)	:23.9766
Miss_rate(tst)	:44.186
ARL				:3.475

------Generation 600------
Rule  1: 109404001, Class:  1, CF:0.0622538, Len:  5, Fitness_tra: 18
Rule  2: 4000000c0, Class:  6, CF:0.974306, Len:  2, Fitness_tra: 9
Rule  3: c09400001, Class:  0, CF:0.264614, Len:  4, Fitness_tra: 9
Rule  4: c00600000, Class:  0, CF:0.329298, Len:  2, Fitness_tra: 10
Rule  5: 0000b3007, Class:  1, CF:0.394143, Len:  3, Fitness_tra: 7
Rule  6: 000600000, Class:  0, CF:0.0562771, Len:  1, Fitness_tra: 5
