------Generation 0------
Rule  1: 11af51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: eeaf112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 193a152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 11a3158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 8466d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 93fa151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 3eaa1d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 25a3182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 851f322, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: e936152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1131911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 85f3518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 131a338, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 813a815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 93a6311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 31f1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 113f318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 51ffd51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 163165c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: e1a3388, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 9133e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e3afad1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: e11131c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 19f6352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 3ea338c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: d26f5c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1166111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 99f365c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 6313141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 5151a18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 3d66111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 96331d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1eafd55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 513a599, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 332f111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 113311e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 91a3a12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1131912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 33a3658, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 153ae98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1d33185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: e563111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 131af51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1d13585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1353a51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11a3d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 31f3318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 31a3e58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 131aa51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 116a111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1bf1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 193f314, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 911a38c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 693a651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 39a1f34, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000005, Class:  0, CF:0.995078, Len:  1, Fitness_tra: 20
Rule 85: e936188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: e1fa188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 63333d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 136aa12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 5e61151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 3133312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1eaa158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: ee3ae52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 116a10d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 93a6315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 100f012, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 5eff32a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 91a3388, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 6656551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 635fb15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: e916e8b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:35.9155
------Result------
Miss_rate(tra)	:35.9155
Miss_rate(tst)	:8.82353
ARL				:1.875

------Generation 200------
Rule  1: 5d00500, Class:  1, CF:0.906101, Len:  3, Fitness_tra: 192
Rule  2: 000000d, Class:  0, CF:0.992749, Len:  1, Fitness_tra: 66
Rule  3: 7000000, Class:  0, CF:0.630087, Len:  1, Fitness_tra: 57
Rule  4: 0000005, Class:  0, CF:0.995078, Len:  1, Fitness_tra: 20
Rule  5: 000000c, Class:  0, CF:0.23571, Len:  1, Fitness_tra: 9
Rule  6: 0a00000, Class:  0, CF:0.837078, Len:  1, Fitness_tra: 19
Rule  7: 9000151, Class:  0, CF:0.72901, Len:  4, Fitness_tra: 1
Rule  8: 0000131, Class:  0, CF:0.585569, Len:  3, Fitness_tra: 4
Rule  9: 9e3f624, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: e533621, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 1513112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 11fa112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 15af112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 5161212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 153afd4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 39fa511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1efa321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 61f1312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 396f158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1116518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 5136182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 993f152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 911f15c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1536993, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 113a2c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 3e1661c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1313f32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 36aff12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 16ff115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: eeaf112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 193a152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 11a3158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 8466d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 93fa151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 3eaa1d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 25a3182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 851f322, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: e936152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1131911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 85f3518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 131a338, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 813a815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 93a6311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 31f1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 113f318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 51ffd51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 163165c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: e1a3388, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 9133e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e3afad1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: e11131c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 19f6352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 3ea338c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: d26f5c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1166111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 99f365c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 6313141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 5151a18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 3d66111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 96331d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1eafd55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 513a599, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 332f111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 113311e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 91a3a12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1131912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 33a3658, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 153ae98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1d33185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: e563111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 131af51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1d13585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1353a51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11a3d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 31f3318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 31a3e58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 131aa51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 116a111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1bf1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 193f314, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: e1311d4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: ee6f158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0d00060, Class:  1, CF:0.162578, Len:  2, Fitness_tra: 0
Rule 84: 1313111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1331f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 9916322, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: e3af611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 31aa151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 99fa351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 19aa312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: e116372, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 913f712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 131a332, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1333129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 9363118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0000101, Class:  0, CF:0.394479, Len:  2, Fitness_tra: 16
Rule 97: 103005c, Class:  1, CF:0.93985, Len:  4, Fitness_tra: 0
Rule 98: 326f5c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 59ab158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 131f338, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:34.1549
------Result------
Miss_rate(tra)	:34.1549
Miss_rate(tst)	:5.88235
ARL				:2.09091

------Generation 300------
Rule  1: 5d00500, Class:  1, CF:0.906101, Len:  3, Fitness_tra: 177
Rule  2: 000000d, Class:  0, CF:0.992749, Len:  1, Fitness_tra: 66
Rule  3: 7000000, Class:  0, CF:0.630087, Len:  1, Fitness_tra: 57
Rule  4: 0000005, Class:  0, CF:0.995078, Len:  1, Fitness_tra: 20
Rule  5: 0a00000, Class:  0, CF:0.837078, Len:  1, Fitness_tra: 19
Rule  6: 0000101, Class:  0, CF:0.394479, Len:  2, Fitness_tra: 22
Rule  7: 000000c, Class:  0, CF:0.23571, Len:  1, Fitness_tra: 15
Rule  8: 0000131, Class:  0, CF:0.585569, Len:  3, Fitness_tra: 6
Rule  9: 9000151, Class:  0, CF:0.72901, Len:  4, Fitness_tra: 1
Rule 10: 9e3f624, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 1513112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 11fa112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 15af112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 5161212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 153afd4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 39fa511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1efa321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 61f1312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 396f158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1116518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 5136182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 993f152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 911f15c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1536993, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 113a2c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 3e1661c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1313f32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 36aff12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 16ff115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: eeaf112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 193a152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 11a3158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 8466d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 93fa151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 3eaa1d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 25a3182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 851f322, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: e936152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1131911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 85f3518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 131a338, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 813a815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 93a6311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 31f1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 113f318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 51ffd51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 163165c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: e1a3388, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 9133e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e3afad1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: e11131c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 19f6352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 3ea338c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: d26f5c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1166111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 99f365c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 6313141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 5151a18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 3d66111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 96331d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1eafd55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 513a599, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 332f111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 113311e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 91a3a12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1131912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 33a3658, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 153ae98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1d33185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: e563111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 131af51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1d13585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1353a51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11a3d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 31f3318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 31a3e58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 131aa51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 116a111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1bf1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 193f314, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 15a1adc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 95aa112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 13a36d7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: e1aa641, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: e3aa1dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 3913118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 3e1a654, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 336335c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 11266d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 9e61ed5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0000002, Class:  0, CF:0.282027, Len:  1, Fitness_tra: -29
Rule 92: 7203041, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: e1aa112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 5171182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 30a365c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 5e0a591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 313f1e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: e056152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 118afd5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 03af151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:31.8662
------Result------
Miss_rate(tra)	:31.8662
Miss_rate(tst)	:5.88235
ARL				:1.8

------Generation 400------
Rule  1: 5d00500, Class:  1, CF:0.906101, Len:  3, Fitness_tra: 177
Rule  2: 000000d, Class:  0, CF:0.992749, Len:  1, Fitness_tra: 66
Rule  3: 7000000, Class:  0, CF:0.630087, Len:  1, Fitness_tra: 57
Rule  4: 0000005, Class:  0, CF:0.995078, Len:  1, Fitness_tra: 20
Rule  5: 0a00000, Class:  0, CF:0.837078, Len:  1, Fitness_tra: 19
Rule  6: 0000101, Class:  0, CF:0.394479, Len:  2, Fitness_tra: 22
Rule  7: 000000c, Class:  0, CF:0.23571, Len:  1, Fitness_tra: 15
Rule  8: 0000131, Class:  0, CF:0.585569, Len:  3, Fitness_tra: 6
Rule  9: 9000151, Class:  0, CF:0.72901, Len:  4, Fitness_tra: 1
Rule 10: 9e3f624, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 1513112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 11fa112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 15af112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 5161212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 153afd4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 39fa511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1efa321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 61f1312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 396f158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1116518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 5136182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 993f152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 911f15c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1536993, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 113a2c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 3e1661c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1313f32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 36aff12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 16ff115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: eeaf112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 193a152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 11a3158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 8466d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 93fa151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 3eaa1d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 25a3182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 851f322, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: e936152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1131911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 85f3518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 131a338, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 813a815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 93a6311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 31f1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 113f318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 51ffd51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 163165c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: e1a3388, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 9133e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e3afad1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: e11131c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 19f6352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 3ea338c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: d26f5c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1166111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 99f365c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 6313141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 5151a18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 3d66111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 96331d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1eafd55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 513a599, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 332f111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 113311e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
