------Generation 0------
Rule  1: 15f3edc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 11fa5c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1560101, Class:  1, CF:0.0975196, Len:  5, Fitness_tra: 0
Rule 95: 1811321, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 96: 0100000, Class:  0, CF:0.442411, Len:  1, Fitness_tra: 24
Rule 97: 3963652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 253f1b1, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 99: e16a196, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 66131d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:43.3333
------Result------
Miss_rate(tra)	:43.3333
Miss_rate(tst)	:3.0303
ARL				:4.25926

------Generation 200------
Rule  1: 0000900, Class:  1, CF:0.898433, Len:  1, Fitness_tra: 228
Rule  2: 0000400, Class:  0, CF:0.424407, Len:  1, Fitness_tra: 128
Rule  3: 0a00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 31
Rule  4: 0100000, Class:  0, CF:0.442411, Len:  1, Fitness_tra: 12
Rule  5: 0500900, Class:  1, CF:0.974584, Len:  2, Fitness_tra: 13
Rule  6: 000000c, Class:  0, CF:0.205109, Len:  1, Fitness_tra: 4
Rule  7: 00a0000, Class:  0, CF:0.306528, Len:  1, Fitness_tra: 2
Rule  8: 00000eb, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule  9: 5500005, Class:  0, CF:0.992209, Len:  3, Fitness_tra: 1
Rule 10: 51af111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 11: 151a312, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 12: 21f3118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 11f191e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 366f318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 39f1642, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 316618c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 3f6f351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 111f311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 19: d1aa215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 113a121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 21: e166166, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 11af1c2, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 23: 31f61d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 99af61c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 911fa11, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 26: 3166321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 31a6912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: e3aa918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11a311d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3866eee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 5eff3d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 163a341, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 2df6912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1311115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1e633d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 633fa21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 3e63321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 95a1963, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: e93a652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1aa1118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 15ffdd5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11a1615, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: ea111d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: e166685, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 111f311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 46: 3f33f12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 17a1128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 391315c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: eaa3311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 55f3928, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 363a328, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 85335c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: e3a611c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11aa121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 56: 15339e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 9136182, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 58: 961f111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 3963654, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 66131d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1231133, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 63: 5d6f131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 64: 1131512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 15fa555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11a3dc5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1536113, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 68: 11a6911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 19aaa18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 561332d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 453f511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 75a3518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11af6d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 13a1615, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1f11372, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 5da3811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 311f585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 9136582, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 16133d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 11af922, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 5500005, Class:  0, CF:0.992209, Len:  0, Fitness_tra: 0
Rule 84: 36ff351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: e13f311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 86: 35ff1d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 911134c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 9a3362c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 13a6118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 3363681, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0103101, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 92: 1100000, Class:  0, CF:0.689596, Len:  2, Fitness_tra: 16
Rule 93: 31af318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 94a1c89, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1131123, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 96: 0163000, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 97: 0000850, Class:  0, CF:0.859456, Len:  2, Fitness_tra: 45
Rule 98: 110f1c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1eb6111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: e0a2000, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
------Current------
Miss_rate(tra)	:42.9825
------Result------
Miss_rate(tra)	:42.9825
Miss_rate(tst)	:3.0303
ARL				:3.90625

------Generation 300------
Rule  1: 0000900, Class:  1, CF:0.898433, Len:  1, Fitness_tra: 231
Rule  2: 0000400, Class:  0, CF:0.424407, Len:  1, Fitness_tra: 113
Rule  3: 0000050, Class:  0, CF:0.737535, Len:  1, Fitness_tra: 38
Rule  4: 0a00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 31
Rule  5: 0000850, Class:  0, CF:0.859456, Len:  2, Fitness_tra: 16
Rule  6: 1100000, Class:  0, CF:0.689596, Len:  2, Fitness_tra: 14
Rule  7: 0500900, Class:  1, CF:0.974584, Len:  2, Fitness_tra: 13
Rule  8: 0100000, Class:  0, CF:0.442411, Len:  1, Fitness_tra: 7
Rule  9: 000000c, Class:  0, CF:0.205109, Len:  1, Fitness_tra: 3
Rule 10: 00a0000, Class:  0, CF:0.306528, Len:  1, Fitness_tra: 2
Rule 11: e0a2000, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 12: 0163000, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 13: 5500005, Class:  0, CF:0.992209, Len:  3, Fitness_tra: 0
Rule 14: 366f318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 39f1642, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 316618c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 3f6f351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 111f311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 19: d1aa215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 113a121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 21: e166166, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 11af1c2, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 23: 31f61d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 99af61c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 911fa11, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 26: 3166321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 31a6912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: e3aa918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11a311d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3866eee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 5eff3d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 163a341, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 2df6912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1311115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1e633d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 633fa21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 3e63321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 95a1963, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: e93a652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1aa1118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 15ffdd5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11a1615, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: ea111d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: e166685, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 111f311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 46: 3f33f12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 17a1128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 391315c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: eaa3311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 55f3928, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 363a328, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 85335c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: e3a611c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11aa121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 56: 15339e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 9136182, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 58: 961f111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 3963654, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 66131d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1231133, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 63: 5d6f131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 64: 1131512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 15fa555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11a3dc5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1536113, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 68: 11a6911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 19aaa18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 561332d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 453f511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 75a3518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11af6d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 13a1615, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1f11372, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 5da3811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 311f585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 9136582, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 31363dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1a636d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: e11a352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: e311a1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 396fe12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 196aa22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1316325, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1331154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: e11af12, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 90: 39ff148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: e5a20e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 391fe19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1720950, Class:  0, CF:0.752694, Len:  5, Fitness_tra: 0
Rule 94: 3f61351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 10f0d01, Class:  0, CF:0.369532, Len:  4, Fitness_tra: 0
Rule 96: 331f192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 164f611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 75a3001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 2090090, Class:  0, CF:  1, Len:  3, Fitness_tra: 6
Rule100: 5c0000d, Class:  0, CF:  1, Len:  3, Fitness_tra: 12
------Current------
Miss_rate(tra)	:42.4561
------Result------
Miss_rate(tra)	:42.4561
Miss_rate(tst)	:3.0303
ARL				:3.5625

------Generation 400------
Rule  1: 0000900, Class:  1, CF:0.898433, Len:  1, Fitness_tra: 221
Rule  2: 7005000, Class:  0, CF:0.801295, Len:  2, Fitness_tra: 44
Rule  3: 0c00400, Class:  0, CF:0.861964, Len:  2, Fitness_tra: 41
Rule  4: 0a00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 27
Rule  5: 0c00000, Class:  0, CF:0.692436, Len:  1, Fitness_tra: 14
Rule  6: b000000, Class:  0, CF:0.83085, Len:  1, Fitness_tra: 20
Rule  7: 00000d0, Class:  0, CF:0.580787, Len:  1, Fitness_tra: 6
Rule  8: 0000050, Class:  0, CF:0.737535, Len:  1, Fitness_tra: 8
Rule  9: 0500900, Class:  1, CF:0.974584, Len:  2, Fitness_tra: 13
Rule 10: 0000850, Class:  0, CF:0.859456, Len:  2, Fitness_tra: 2
Rule 11: 2090090, Class:  0, CF:  1, Len:  3, Fitness_tra: 4
Rule 12: 5c0000d, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 13: 1100000, Class:  0, CF:0.689596, Len:  2, Fitness_tra: 4
Rule 14: 0000400, Class:  0, CF:0.424407, Len:  1, Fitness_tra: 1
Rule 15: 000000c, Class:  0, CF:0.205109, Len:  1, Fitness_tra: 2
Rule 16: 4000400, Class:  0, CF:0.452826, Len:  2, Fitness_tra: 2
Rule 17: 0163000, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 18: e0a2000, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 19: 5500005, Class:  0, CF:0.992209, Len:  3, Fitness_tra: 0
Rule 20: 113a121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 21: e166166, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 11af1c2, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 23: 31f61d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 99af61c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 911fa11, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 26: 3166321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 31a6912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: e3aa918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11a311d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3866eee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 5eff3d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 163a341, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 2df6912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1311115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1e633d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 633fa21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 3e63321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 95a1963, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: e93a652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1aa1118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 15ffdd5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11a1615, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: ea111d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: e166685, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 111f311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 46: 3f33f12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 17a1128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 391315c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: eaa3311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 55f3928, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 363a328, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 85335c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: e3a611c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11aa121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 56: 15339e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 9136182, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 58: 961f111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 3963654, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 66131d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1231133, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 63: 5d6f131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 64: 1131512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 15fa555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11a3dc5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1536113, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 68: 11a6911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 19aaa18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 561332d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 453f511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 75a3518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11af6d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 13a1615, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1f11372, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 5da3811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 311f585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 9136582, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 13fa3d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 3e3f122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 9366182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 91f6122, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 85: 6e63a1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1336118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1e3a61c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 13aa3c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 51f631d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1ea63d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: eaa331d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00d00d2, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 93: 000000d, Class:  0, CF:0.992189, Len:  1, Fitness_tra: 57
Rule 94: 700a518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0010372, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 96: 0000de1, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 97: 3530901, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 98: 1211131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 99: 1ff3112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 9116182, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
------Current------
Miss_rate(tra)	:39.2982
------Result------
Miss_rate(tra)	:39.2982
Miss_rate(tst)	:3.0303
ARL				:3.375

------Generation 500------
Rule  1: 0000900, Class:  1, CF:0.898433, Len:  1, Fitness_tra: 221
Rule  2: 7005000, Class:  0, CF:0.801295, Len:  2, Fitness_tra: 44
Rule  3: 0c00400, Class:  0, CF:0.861964, Len:  2, Fitness_tra: 41
Rule  4: 0a00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 27
Rule  5: 0c00000, Class:  0, CF:0.692436, Len:  1, Fitness_tra: 14
Rule  6: b000000, Class:  0, CF:0.83085, Len:  1, Fitness_tra: 20
Rule  7: 00000d0, Class:  0, CF:0.580787, Len:  1, Fitness_tra: 6
Rule  8: 0000050, Class:  0, CF:0.737535, Len:  1, Fitness_tra: 8
Rule  9: 0500900, Class:  1, CF:0.974584, Len:  2, Fitness_tra: 13
Rule 10: 0000850, Class:  0, CF:0.859456, Len:  2, Fitness_tra: 2
Rule 11: 2090090, Class:  0, CF:  1, Len:  3, Fitness_tra: 4
Rule 12: 5c0000d, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 13: 1100000, Class:  0, CF:0.689596, Len:  2, Fitness_tra: 4
Rule 14: 0000400, Class:  0, CF:0.424407, Len:  1, Fitness_tra: 1
Rule 15: 000000c, Class:  0, CF:0.205109, Len:  1, Fitness_tra: 2
Rule 16: 4000400, Class:  0, CF:0.452826, Len:  2, Fitness_tra: 2
Rule 17: 0163000, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 18: e0a2000, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 19: 5500005, Class:  0, CF:0.992209, Len:  3, Fitness_tra: 0
Rule 20: 113a121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 21: e166166, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 11af1c2, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 23: 31f61d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 99af61c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
