------Generation 0------
Rule  1: ed88473c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 51244218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: e921b761, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:21.2403
------Result------
Miss_rate(tra)	:21.2403
Miss_rate(tst)	:8.10811
ARL				:2.45455

------Generation 300------
Rule  1: 10c10000, Class:  0, CF:0.711557, Len:  3, Fitness_tra: 406
Rule  2: 05000000, Class:  1, CF:0.476519, Len:  1, Fitness_tra: 354
Rule  3: a0000004, Class:  0, CF:  1, Len:  2, Fitness_tra: 11
Rule  4: 11810000, Class:  0, CF:0.900068, Len:  4, Fitness_tra: 10
Rule  5: 10110048, Class:  0, CF:0.857353, Len:  5, Fitness_tra: 0
Rule  6: 102e0011, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  7: 60050100, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule  8: 106e00d1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  9: ed88473c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 3d411152, Class:  0, CF:0.860472, Len:  8, Fitness_tra: 0
Rule 11: 69252b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 95812718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: c814b112, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 14: 18522298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 12c12218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: e92cbbe2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: e1411232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 51547491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: e1d27b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 85514492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 31d51b94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 9381719c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: e18141e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: e1821b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 51d2b718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: d8444712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1941479c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 35127192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 125112ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 5145429c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 52594415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 8912143c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 13114418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: e1121412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 12217191, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 44: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: cd5471e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: e3811254, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 15d1721c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: d5241212, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 49: 11c5445c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 914cbb1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 11124b98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 158c471c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: aec14451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 251214e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 9111bb31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5581773c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 518114ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1114246c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: d12cb71c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 6121bb58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 9d2cbb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 8525b7e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 3511b232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5112b212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1d2cb43c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 65c11412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 58c12298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 518cb49c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 25814752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 28217451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 55d114e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: e121419c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: d151b4d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 6115b41c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1581bb14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: a378b751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 651c41e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 34
Rule 85: 00500000, Class:  0, CF:  1, Len:  1, Fitness_tra: 8
Rule 86: a545225c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1928171c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: e18c1198, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 89: 6582bbec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 3918bb3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 52599215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 6114b41c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 05000050, Class:  1, CF:0.500209, Len:  2, Fitness_tra: 0
Rule 94: eb81419c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 10000000, Class:  0, CF:0.340055, Len:  1, Fitness_tra: -115
Rule 96: 100d0c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 11231711, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 98: e521469c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 51244218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: e921b761, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:21.2403
------Result------
Miss_rate(tra)	:21.2403
Miss_rate(tst)	:8.10811
ARL				:2.45455

------Generation 400------
Rule  1: 10c10000, Class:  0, CF:0.711557, Len:  3, Fitness_tra: 406
Rule  2: 05000000, Class:  1, CF:0.476519, Len:  1, Fitness_tra: 354
Rule  3: a0000004, Class:  0, CF:  1, Len:  2, Fitness_tra: 11
Rule  4: 11810000, Class:  0, CF:0.900068, Len:  4, Fitness_tra: 10
Rule  5: 10110048, Class:  0, CF:0.857353, Len:  5, Fitness_tra: 0
Rule  6: 102e0011, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  7: 60050100, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule  8: 106e00d1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  9: ed88473c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 3d411152, Class:  0, CF:0.860472, Len:  8, Fitness_tra: 0
Rule 11: 69252b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 95812718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: c814b112, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 14: 18522298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 12c12218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: e92cbbe2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: e1411232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 51547491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: e1d27b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 85514492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 31d51b94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 9381719c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: e18141e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: e1821b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 51d2b718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: d8444712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1941479c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 35127192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 125112ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 5145429c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 52594415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 8912143c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 13114418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: e1121412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 12217191, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 44: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: cd5471e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: e3811254, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 15d1721c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: d5241212, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 49: 11c5445c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 914cbb1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 11124b98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 158c471c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: aec14451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 251214e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 9111bb31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5581773c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 518114ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1114246c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: d12cb71c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 6121bb58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 9d2cbb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 8525b7e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 3511b232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5112b212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1d2cb43c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 65c11412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 58c12298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 518cb49c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 25814752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 28217451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 55d114e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: e121419c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: d151b4d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 6115b41c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1581bb14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: a378b751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 651c41e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 34
Rule 85: 00500000, Class:  0, CF:  1, Len:  1, Fitness_tra: 8
Rule 86: a545225c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1928171c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: e18c1198, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 89: 6582bbec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 3918bb3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 52599215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 6114b41c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 05000050, Class:  1, CF:0.500209, Len:  2, Fitness_tra: 0
Rule 94: eb81419c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 10000000, Class:  0, CF:0.340055, Len:  1, Fitness_tra: -115
Rule 96: 100d0c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 11231711, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 98: e521469c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 51244218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: e921b761, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:21.2403
------Result------
Miss_rate(tra)	:21.2403
Miss_rate(tst)	:8.10811
ARL				:2.45455

------Generation 500------
Rule  1: 10c10000, Class:  0, CF:0.711557, Len:  3, Fitness_tra: 406
Rule  2: 05000000, Class:  1, CF:0.476519, Len:  1, Fitness_tra: 354
Rule  3: a0000004, Class:  0, CF:  1, Len:  2, Fitness_tra: 11
Rule  4: 11810000, Class:  0, CF:0.900068, Len:  4, Fitness_tra: 10
Rule  5: 10110048, Class:  0, CF:0.857353, Len:  5, Fitness_tra: 0
Rule  6: 102e0011, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  7: 60050100, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule  8: 106e00d1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  9: ed88473c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 3d411152, Class:  0, CF:0.860472, Len:  8, Fitness_tra: 0
Rule 11: 69252b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 95812718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: c814b112, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 14: 18522298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 12c12218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: e92cbbe2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: e1411232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 51547491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: e1d27b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 85514492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 31d51b94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 9381719c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: e18141e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: e1821b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 51d2b718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: d8444712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1941479c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 35127192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 125112ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 5145429c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 52594415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 8912143c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 13114418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: e1121412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 12217191, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 44: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: cd5471e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: e3811254, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 15d1721c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: d5241212, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 49: 11c5445c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 914cbb1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 11124b98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 158c471c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: aec14451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 251214e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 9111bb31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5581773c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 518114ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1114246c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: d12cb71c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 6121bb58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 9d2cbb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 8525b7e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 3511b232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5112b212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1d2cb43c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 65c11412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 58c12298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 518cb49c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 25814752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 28217451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 55d114e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: e121419c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: d151b4d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 6115b41c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1581bb14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: a378b751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 651c41e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 34
Rule 85: 00500000, Class:  0, CF:  1, Len:  1, Fitness_tra: 8
Rule 86: a545225c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1928171c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: e18c1198, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 89: 6582bbec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 3918bb3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 52599215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 6114b41c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 05000050, Class:  1, CF:0.500209, Len:  2, Fitness_tra: 0
Rule 94: eb81419c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 10000000, Class:  0, CF:0.340055, Len:  1, Fitness_tra: -115
Rule 96: 100d0c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 11231711, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 98: e521469c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 51244218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: e921b761, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:21.2403
------Result------
Miss_rate(tra)	:21.2403
Miss_rate(tst)	:8.10811
ARL				:2.45455

------Generation 600------
Rule  1: 10c10000, Class:  0, CF:0.711557, Len:  3, Fitness_tra: 406
Rule  2: 05000000, Class:  1, CF:0.476519, Len:  1, Fitness_tra: 354
Rule  3: a0000004, Class:  0, CF:  1, Len:  2, Fitness_tra: 11
Rule  4: 11810000, Class:  0, CF:0.900068, Len:  4, Fitness_tra: 10
Rule  5: 10110048, Class:  0, CF:0.857353, Len:  5, Fitness_tra: 0
Rule  6: 102e0011, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  7: 60050100, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule  8: 106e00d1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  9: ed88473c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 3d411152, Class:  0, CF:0.860472, Len:  8, Fitness_tra: 0
Rule 11: 69252b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 95812718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: c814b112, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 14: 18522298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 12c12218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: e92cbbe2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: e1411232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 51547491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: e1d27b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 85514492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 31d51b94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 9381719c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: e18141e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: e1821b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 51d2b718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: d8444712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1941479c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 35127192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
