------Generation 0------
Rule  1: e12221ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 15c5741c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1521b731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: e9124438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: ed2c1b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: c11441e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 55121462, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 58117731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 11c2b23c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: e1217418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 31117794, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: e1187b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: c1227712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 35144b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1981b738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 811877d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: d122b292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 638171e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 811217d1, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 80: e3857b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 11c24191, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 82: 158c4b64, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 6d1842ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 05000005, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 85: a5281192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 9522b191, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 87: 3dc52718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 9951b71c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 65112b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 3351471c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 3114bb9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00005000, Class:  0, CF:0.24665, Len:  1, Fitness_tra: 2
Rule 93: 05081012, Class:  1, CF:0.592371, Len:  5, Fitness_tra: 0
Rule 94: 06c07000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 11117415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 5518e711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: e9904488, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 11c11105, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule100: e355bb32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:38.557
------Result------
Miss_rate(tra)	:38.557
Miss_rate(tst)	:8.05369
ARL				:2.58621

------Generation 200------
Rule  1: d0000004, Class:  1, CF:0.701787, Len:  2, Fitness_tra: 649
Rule  2: c0400000, Class:  0, CF:0.577055, Len:  2, Fitness_tra: 302
Rule  3: 00c00000, Class:  0, CF:0.477545, Len:  1, Fitness_tra: 170
Rule  4: 20000000, Class:  1, CF:0.251872, Len:  1, Fitness_tra: 162
Rule  5: 70000003, Class:  0, CF:0.653094, Len:  2, Fitness_tra: 137
Rule  6: 06000000, Class:  0, CF:0.818664, Len:  1, Fitness_tra: 56
Rule  7: 07000000, Class:  0, CF:0.306424, Len:  1, Fitness_tra: 58
Rule  8: c0000004, Class:  0, CF:0.493748, Len:  2, Fitness_tra: 35
Rule  9: 000d0000, Class:  0, CF:0.981967, Len:  1, Fitness_tra: 37
Rule 10: 30100004, Class:  0, CF:0.818251, Len:  3, Fitness_tra: 16
Rule 11: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 16
Rule 12: 00017000, Class:  1, CF:  1, Len:  2, Fitness_tra: 12
Rule 13: 07000e00, Class:  0, CF:  1, Len:  2, Fitness_tra: 6
Rule 14: 00c00e00, Class:  0, CF:  1, Len:  2, Fitness_tra: 5
Rule 15: 1b300000, Class:  0, CF:0.48335, Len:  3, Fitness_tra: 2
Rule 16: 00500000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 17: 00005000, Class:  0, CF:0.24665, Len:  1, Fitness_tra: 2
Rule 18: 00000060, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 19: d188b19c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1581b191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 31217751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 11117411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: ed18b232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: cc112495, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1515478c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 11587111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 39c12b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 18542452, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 6edd1762, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 111c119c, Class:  0, CF:0.669276, Len:  8, Fitness_tra: 0
Rule 31: 55181712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 31c124d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: edc8149c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 5154b298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 3d124434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 158d1231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: e12d1292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 32251718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1d82b495, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1e251791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: e28c413c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1d12145c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 12254291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2c1cbb1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1554b73c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1552419c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: d3192752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 9ec2241c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 81d11135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 5514bbe1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 55cc22e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 12824712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: e3c82732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: e118b25c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 35812712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 3148b41c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 33524111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 15c5741c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1521b731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: e9124438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: ed2c1b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: c11441e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 55121462, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 58117731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 11c2b23c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: e1217418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 31117794, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: e1187b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: c1227712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 35144b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1981b738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 811877d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: d122b292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 638171e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 811217d1, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 80: e3857b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 111c74e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 3d18b491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 398c7138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 31287792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: ed15b794, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: e58c4b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 33522798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 158c11e2, Class:  1, CF:0.816293, Len:  8, Fitness_tra: 0
Rule 91: 0150b19c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 06107001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: c010a000, Class:  0, CF:0.400497, Len:  3, Fitness_tra: -22
Rule 94: 15c0005c, Class:  0, CF:0.124427, Len:  5, Fitness_tra: 0
Rule 95: e28c0173, Class:  1, CF:0.267872, Len:  7, Fitness_tra: 0
Rule 96: 5d142be4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 00d0c000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 05d80102, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 99: c0140b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 52121712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:38.2855
------Result------
Miss_rate(tra)	:38.2855
Miss_rate(tst)	:8.05369
ARL				:2.51724

------Generation 300------
Rule  1: d0000004, Class:  1, CF:0.701787, Len:  2, Fitness_tra: 631
Rule  2: 00c00000, Class:  0, CF:0.477545, Len:  1, Fitness_tra: 53
Rule  3: 20000000, Class:  1, CF:0.251872, Len:  1, Fitness_tra: 159
Rule  4: c0400000, Class:  0, CF:0.577055, Len:  2, Fitness_tra: 127
Rule  5: c0006000, Class:  0, CF:0.469849, Len:  2, Fitness_tra: 108
Rule  6: 70000003, Class:  0, CF:0.653094, Len:  2, Fitness_tra: 102
Rule  7: 06000000, Class:  0, CF:0.818664, Len:  1, Fitness_tra: 26
Rule  8: 07000000, Class:  0, CF:0.306424, Len:  1, Fitness_tra: 2
Rule  9: 000d0000, Class:  0, CF:0.981967, Len:  1, Fitness_tra: 33
Rule 10: 0b080000, Class:  0, CF:0.962645, Len:  2, Fitness_tra: 9
Rule 11: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 13
Rule 12: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 8
Rule 13: 30100004, Class:  0, CF:0.818251, Len:  3, Fitness_tra: 8
Rule 14: 00017000, Class:  1, CF:  1, Len:  2, Fitness_tra: 12
Rule 15: 000090d0, Class:  0, CF:0.53015, Len:  2, Fitness_tra: 6
Rule 16: 07000e00, Class:  0, CF:  1, Len:  2, Fitness_tra: 6
Rule 17: c0000004, Class:  0, CF:0.493748, Len:  2, Fitness_tra: 5
Rule 18: 00c00e00, Class:  0, CF:  1, Len:  2, Fitness_tra: 5
Rule 19: 00500000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 20: 1b300000, Class:  0, CF:0.48335, Len:  3, Fitness_tra: 0
Rule 21: 00000060, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 22: 11117411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: ed18b232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: cc112495, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1515478c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 11587111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 39c12b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 18542452, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 6edd1762, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 111c119c, Class:  0, CF:0.669276, Len:  8, Fitness_tra: 0
Rule 31: 55181712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 31c124d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: edc8149c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 5154b298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 3d124434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 158d1231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: e12d1292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 32251718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1d82b495, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1e251791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: e28c413c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1d12145c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 12254291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2c1cbb1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1554b73c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1552419c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: d3192752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 9ec2241c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 81d11135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 5514bbe1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 55cc22e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 12824712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: e3c82732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: e118b25c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 35812712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 3148b41c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 33524111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 15c5741c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1521b731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: e9124438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: ed2c1b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: c11441e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 55121462, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 58117731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 11c2b23c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: e1217418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 31117794, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: e1187b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: c1227712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 35144b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1981b738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 811877d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: d122b292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 638171e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 811217d1, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 80: e3857b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 11152498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: e9157218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1581213c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 111cbb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1d2227e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 9d1c2738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: e12c7192, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 90: 61211494, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 75802710, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: e3857b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000d0000, Class:  0, CF:0.981967, Len:  0, Fitness_tra: 0
Rule 95: 55180712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 980c2b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: e018e490, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: c1227902, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0b000000, Class:  0, CF:0.614533, Len:  1, Fitness_tra: 288
Rule100: cc11775e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:36.8503
------Result------
Miss_rate(tra)	:36.8503
Miss_rate(tst)	:8.05369
ARL				:2.06897

------Generation 400------
Rule  1: d0000004, Class:  1, CF:0.701787, Len:  2, Fitness_tra: 628
Rule  2: 0b000000, Class:  0, CF:0.614533, Len:  1, Fitness_tra: 271
Rule  3: 20000000, Class:  1, CF:0.251872, Len:  1, Fitness_tra: 159
Rule  4: c0400000, Class:  0, CF:0.577055, Len:  2, Fitness_tra: 123
Rule  5: c0006000, Class:  0, CF:0.469849, Len:  2, Fitness_tra: 91
Rule  6: 70000003, Class:  0, CF:0.653094, Len:  2, Fitness_tra: 102
Rule  7: 00c00000, Class:  0, CF:0.477545, Len:  1, Fitness_tra: 39
Rule  8: 000d0000, Class:  0, CF:0.981967, Len:  1, Fitness_tra: 33
Rule  9: 06000000, Class:  0, CF:0.818664, Len:  1, Fitness_tra: 25
Rule 10: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 13
Rule 11: 00017000, Class:  1, CF:  1, Len:  2, Fitness_tra: 12
Rule 12: 0b080000, Class:  0, CF:0.962645, Len:  2, Fitness_tra: 9
Rule 13: 30100004, Class:  0, CF:0.818251, Len:  3, Fitness_tra: 4
Rule 14: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 8
Rule 15: 000090d0, Class:  0, CF:0.53015, Len:  2, Fitness_tra: 6
Rule 16: 07000e00, Class:  0, CF:  1, Len:  2, Fitness_tra: 6
Rule 17: c0000004, Class:  0, CF:0.493748, Len:  2, Fitness_tra: 0
Rule 18: 00c00e00, Class:  0, CF:  1, Len:  2, Fitness_tra: 5
Rule 19: 07000000, Class:  0, CF:0.306424, Len:  1, Fitness_tra: -2
Rule 20: 00500000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 21: 00000060, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 22: 1b300000, Class:  0, CF:0.48335, Len:  3, Fitness_tra: 0
Rule 23: ed18b232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: cc112495, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1515478c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 11587111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 39c12b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 18542452, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 6edd1762, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 111c119c, Class:  0, CF:0.669276, Len:  8, Fitness_tra: 0
Rule 31: 55181712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 31c124d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: edc8149c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 5154b298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 3d124434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 158d1231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: e12d1292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 32251718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1d82b495, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1e251791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: e28c413c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1d12145c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 12254291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2c1cbb1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1554b73c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1552419c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: d3192752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 9ec2241c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 81d11135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 5514bbe1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 55cc22e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 12824712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: e3c82732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: e118b25c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 35812712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 3148b41c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 33524111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 15c5741c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1521b731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: e9124438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: ed2c1b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: c11441e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 55121462, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 58117731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 11c2b23c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: e1217418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 31117794, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: e1187b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: c1227712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 35144b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1981b738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 811877d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: d122b292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 638171e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 811217d1, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 80: e3857b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1dc12192, Class:  0, CF:0.831979, Len:  8, Fitness_tra: 0
Rule 82: 151c2251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 3d111132, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 84: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: e1d11714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 118c213c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: e3c8bb11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 3d111431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1edd1132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 69212218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 51585211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 33c04000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
