------Generation 0------
Rule  1: b221ff471b, Class:  4, CF:0.999928, Len: 10, Fitness_tra: 24
Rule 78: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 227251747c, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 4772811b24, Class:  2, CF:0.984085, Len: 10, Fitness_tra: 0
Rule 81: 422148b771, Class:  2, CF:0.96261, Len: 10, Fitness_tra: 18
Rule 82: 7747ff1444, Class:  4, CF:0.999986, Len: 10, Fitness_tra: 0
Rule 83: b47b2217b2, Class:  2, CF:0.507702, Len: 10, Fitness_tra: 1
Rule 84: 114b117412, Class:  4, CF:2.2528e-05, Len: 10, Fitness_tra: 0
Rule 85: 211227bc18, Class:  2, CF:0.991308, Len: 10, Fitness_tra: 0
Rule 86: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 7112252121, Class:  2, CF:0.236847, Len: 10, Fitness_tra: -3498
Rule 88: 124128bb12, Class:  2, CF:0.72388, Len: 10, Fitness_tra: -408
Rule 89: 7421112552, Class:  2, CF:  1, Len: 10, Fitness_tra: 181
Rule 90: 4421af1424, Class:  4, CF:  1, Len: 10, Fitness_tra: 28
Rule 91: 71b22eb11b, Class:  2, CF:0.827167, Len: 10, Fitness_tra: 0
Rule 92: 0710f01c02, Class:  4, CF:  1, Len:  0, Fitness_tra: 0
Rule 93: 00120d00b7, Class:  0, CF:0.384084, Len:  5, Fitness_tra: -1546
Rule 94: 117e3c46bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: c21731444b, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: 22211f7774, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: e741aabb44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 7421682712, Class:  4, CF:0.94703, Len:  0, Fitness_tra: 0
Rule 99: 401453bb12, Class:  2, CF:0.965075, Len:  9, Fitness_tra: -4
Rule100: 4417c34a3d, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:58.0412
------Result------
Miss_rate(tra)	:58.0412
Miss_rate(tst)	:17.1846
ARL				:9.58228

------Generation 200------
Rule  1: b211a01144, Class:  4, CF:0.987711, Len:  9, Fitness_tra: 1936
Rule  2: 0000b9000b, Class:  0, CF:0.60554, Len:  3, Fitness_tra: 388
Rule  3: 72119e1244, Class:  2, CF:0.996055, Len: 10, Fitness_tra: 123
Rule  4: 2070084720, Class:  2, CF:0.979024, Len:  6, Fitness_tra: -497
Rule  5: 7421112552, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule  6: b141227428, Class:  2, CF:0.995492, Len: 10, Fitness_tra: 17
Rule  7: 11b8d57124, Class:  1, CF:  1, Len: 10, Fitness_tra: 27
Rule  8: 0080500000, Class:  2, CF:  1, Len:  2, Fitness_tra: 20
Rule  9: 4421af1424, Class:  4, CF:  1, Len: 10, Fitness_tra: 27
Rule 10: b4b16f112b, Class:  4, CF:0.999826, Len: 10, Fitness_tra: 20
Rule 11: b4216f142b, Class:  4, CF:0.999999, Len: 10, Fitness_tra: 18
Rule 12: 422148b771, Class:  2, CF:0.96261, Len: 10, Fitness_tra: -27
Rule 13: 7b121e1444, Class:  2, CF:0.986426, Len: 10, Fitness_tra: -95
Rule 14: b7b191b24b, Class:  2, CF:0.999954, Len: 10, Fitness_tra: 1
Rule 15: 1244314181, Class:  2, CF:0.905802, Len: 10, Fitness_tra: 0
Rule 16: b222831427, Class:  2, CF:0.999305, Len: 10, Fitness_tra: 0
Rule 17: b2b11e72b4, Class:  2, CF:0.977909, Len: 10, Fitness_tra: 1
Rule 18: 441bc67441, Class:  1, CF:0.0478729, Len: 10, Fitness_tra: 1
Rule 19: 7421682712, Class:  4, CF:0.94703, Len: 10, Fitness_tra: 1
Rule 20: 271b71b272, Class:  2, CF:0.708135, Len: 10, Fitness_tra: 0
Rule 21: b47b2217b2, Class:  2, CF:0.507702, Len: 10, Fitness_tra: 22
Rule 22: 0710f01c02, Class:  4, CF:  1, Len:  6, Fitness_tra: 1
Rule 23: 4417c34a3d, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: 01b8d3a124, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 25: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: c8cb512584, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 221b192727, Class:  2, CF:0.441717, Len: 10, Fitness_tra: 0
Rule 28: 72b228b1b2, Class:  2, CF:0.645646, Len: 10, Fitness_tra: 0
Rule 29: 2272184727, Class:  2, CF:0.894163, Len: 10, Fitness_tra: 0
Rule 30: 2124ef7744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 4b243a411b, Class:  4, CF:0.991833, Len: 10, Fitness_tra: 0
Rule 32: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 474b1322b7, Class:  4, CF:0.965929, Len: 10, Fitness_tra: 0
Rule 34: 717b132b72, Class:  4, CF:0.99319, Len: 10, Fitness_tra: 0
Rule 35: b7b41f72b7, Class:  4, CF:0.999853, Len: 10, Fitness_tra: 0
Rule 36: 1172bc77b7, Class:  2, CF:0.131169, Len: 10, Fitness_tra: 0
Rule 37: 274766272b, Class:  4, CF:0.999951, Len: 10, Fitness_tra: 0
Rule 38: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 42b4ea724b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 7177334474, Class:  4, CF:0.984185, Len: 10, Fitness_tra: 0
Rule 41: 1717537722, Class:  2, CF:0.999744, Len: 10, Fitness_tra: 0
Rule 42: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: b2b7934214, Class:  3, CF:0.50002, Len: 10, Fitness_tra: 0
Rule 44: 212423bbb2, Class:  4, CF:0.982425, Len: 10, Fitness_tra: 0
Rule 45: b127c57742, Class:  2, CF:0.992825, Len: 10, Fitness_tra: 0
Rule 46: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 42bb1d4b7b, Class:  2, CF:0.306291, Len: 10, Fitness_tra: 0
Rule 48: 47bb5eb112, Class:  2, CF:0.905813, Len: 10, Fitness_tra: -66
Rule 49: 2117114724, Class:  2, CF:0.108173, Len: 10, Fitness_tra: 0
Rule 50: 12b86a44b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 71271eb722, Class:  2, CF:0.959802, Len: 10, Fitness_tra: 0
Rule 52: 1517b17727, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2b221324b1, Class:  4, CF:0.888256, Len: 10, Fitness_tra: 0
Rule 54: 4111514e15, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: 1747531724, Class:  2, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 56: 12773f444b, Class:  4, CF:0.9996, Len: 10, Fitness_tra: 0
Rule 57: 7272d5b174, Class:  2, CF:0.755138, Len: 10, Fitness_tra: 0
Rule 58: 712225b41b, Class:  2, CF:0.974234, Len: 10, Fitness_tra: 0
Rule 59: 0000b0000b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 7217da2172, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: b4b73f2b12, Class:  4, CF:0.998792, Len: 10, Fitness_tra: 0
Rule 63: 7421d97722, Class:  2, CF:0.998817, Len: 10, Fitness_tra: 0
Rule 64: 7421682712, Class:  4, CF:0.94703, Len:  0, Fitness_tra: 0
Rule 65: b24289b12b, Class:  2, CF:0.829568, Len: 10, Fitness_tra: 0
Rule 66: bc44d52722, Class:  2, CF:0.908483, Len: 10, Fitness_tra: 0
Rule 67: 2cb28db222, Class:  2, CF:0.993077, Len: 10, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: ce87cdbe3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 4d148e2444, Class:  2, CF:0.669272, Len: 10, Fitness_tra: 0
Rule 71: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: b7b76a2414, Class:  4, CF:0.998399, Len: 10, Fitness_tra: 0
Rule 73: 4cc7132882, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 424213b247, Class:  2, CF:0.00936362, Len: 10, Fitness_tra: 0
Rule 75: 1b741e7742, Class:  2, CF:0.990028, Len: 10, Fitness_tra: -210
Rule 76: 177b7c2777, Class:  2, CF:0.792323, Len: 10, Fitness_tra: 0
Rule 77: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 227251747c, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: 4772811b24, Class:  2, CF:0.984085, Len: 10, Fitness_tra: 0
Rule 80: 7bb71d4124, Class:  2, CF:0.979815, Len: 10, Fitness_tra: 0
Rule 81: 417459b272, Class:  2, CF:0.993263, Len: 10, Fitness_tra: 0
Rule 82: 1cb23f7121, Class:  4, CF:0.789226, Len: 10, Fitness_tra: -2
Rule 83: 1547c11282, Class:  2, CF:  1, Len: 10, Fitness_tra: 275
Rule 84: 222b111471, Class:  4, CF:0.820056, Len: 10, Fitness_tra: -55
Rule 85: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 7777112417, Class:  2, CF:0.208554, Len: 10, Fitness_tra: 0
Rule 88: 21b7832771, Class:  2, CF:0.796602, Len: 10, Fitness_tra: -3
Rule 89: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 21bb7c1722, Class:  2, CF:0.770304, Len: 10, Fitness_tra: 0
Rule 91: 7421f02702, Class:  4, CF:0.999989, Len:  8, Fitness_tra: -1
Rule 92: 7182258427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0221d81742, Class:  2, CF:0.988434, Len:  9, Fitness_tra: 294
Rule 94: 4211584e71, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 07100100d7, Class:  2, CF:  1, Len:  5, Fitness_tra: 163
Rule 96: d7040f02b0, Class:  3, CF:  1, Len:  6, Fitness_tra: 0
Rule 97: b06bb20002, Class:  0, CF:0.190798, Len:  6, Fitness_tra: -2216
Rule 98: 00c7032000, Class:  4, CF:0.460394, Len:  4, Fitness_tra: 0
Rule 99: 0844504300, Class:  1, CF:0.987458, Len:  6, Fitness_tra: 448
Rule100: 1bb21c44b2, Class:  2, CF:0.942705, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:56.8558
------Result------
Miss_rate(tra)	:56.8558
Miss_rate(tst)	:20.841
ARL				:9.35443

------Generation 300------
Rule  1: b211a01144, Class:  4, CF:0.987711, Len:  9, Fitness_tra: 757
Rule  2: 0000b9000b, Class:  0, CF:0.60554, Len:  3, Fitness_tra: 318
Rule  3: 0221d81742, Class:  2, CF:0.988434, Len:  9, Fitness_tra: 408
Rule  4: 1547c11282, Class:  2, CF:  1, Len: 10, Fitness_tra: 2
Rule  5: 72119e1244, Class:  2, CF:0.996055, Len: 10, Fitness_tra: 117
Rule  6: 0844504300, Class:  1, CF:0.987458, Len:  6, Fitness_tra: 449
Rule  7: 07100100d7, Class:  2, CF:  1, Len:  5, Fitness_tra: 156
Rule  8: 4421af1424, Class:  4, CF:  1, Len: 10, Fitness_tra: 28
Rule  9: b47b2217b2, Class:  2, CF:0.507702, Len: 10, Fitness_tra: 38
Rule 10: b4b16f112b, Class:  4, CF:0.999826, Len: 10, Fitness_tra: 16
Rule 11: 0080500000, Class:  2, CF:  1, Len:  2, Fitness_tra: 19
Rule 12: b4216f142b, Class:  4, CF:0.999999, Len: 10, Fitness_tra: 13
Rule 13: b141227428, Class:  2, CF:0.995492, Len: 10, Fitness_tra: 34
Rule 14: 0010f01c02, Class:  4, CF:  1, Len:  5, Fitness_tra: 1
Rule 15: 7421682712, Class:  4, CF:0.94703, Len: 10, Fitness_tra: 0
Rule 16: b7b191b24b, Class:  2, CF:0.999954, Len: 10, Fitness_tra: 1
Rule 17: 11b8d57124, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 18: 0710f01c02, Class:  4, CF:  1, Len:  6, Fitness_tra: 0
Rule 19: 441bc67441, Class:  1, CF:0.0478729, Len: 10, Fitness_tra: 0
Rule 20: 1bb21c44b2, Class:  2, CF:0.942705, Len: 10, Fitness_tra: 0
Rule 21: 1244314181, Class:  2, CF:0.905802, Len: 10, Fitness_tra: 0
Rule 22: b222831427, Class:  2, CF:0.999305, Len: 10, Fitness_tra: 0
Rule 23: 4417c34a3d, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: 01b8d3a124, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 25: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: c8cb512584, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 221b192727, Class:  2, CF:0.441717, Len: 10, Fitness_tra: 0
Rule 28: 72b228b1b2, Class:  2, CF:0.645646, Len: 10, Fitness_tra: 0
Rule 29: 2272184727, Class:  2, CF:0.894163, Len: 10, Fitness_tra: 0
Rule 30: 2124ef7744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 4b243a411b, Class:  4, CF:0.991833, Len: 10, Fitness_tra: 0
Rule 32: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 474b1322b7, Class:  4, CF:0.965929, Len: 10, Fitness_tra: 0
Rule 34: 717b132b72, Class:  4, CF:0.99319, Len: 10, Fitness_tra: 0
Rule 35: b7b41f72b7, Class:  4, CF:0.999853, Len: 10, Fitness_tra: 0
Rule 36: 1172bc77b7, Class:  2, CF:0.131169, Len: 10, Fitness_tra: 0
Rule 37: 274766272b, Class:  4, CF:0.999951, Len: 10, Fitness_tra: 0
Rule 38: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 42b4ea724b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 7177334474, Class:  4, CF:0.984185, Len: 10, Fitness_tra: 0
Rule 41: 1717537722, Class:  2, CF:0.999744, Len: 10, Fitness_tra: 0
Rule 42: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: b2b7934214, Class:  3, CF:0.50002, Len: 10, Fitness_tra: 0
Rule 44: 212423bbb2, Class:  4, CF:0.982425, Len: 10, Fitness_tra: 0
Rule 45: b127c57742, Class:  2, CF:0.992825, Len: 10, Fitness_tra: 0
Rule 46: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 42bb1d4b7b, Class:  2, CF:0.306291, Len: 10, Fitness_tra: 0
Rule 48: 271b71b272, Class:  2, CF:0.708135, Len: 10, Fitness_tra: 0
Rule 49: 2117114724, Class:  2, CF:0.108173, Len: 10, Fitness_tra: 0
Rule 50: 12b86a44b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 71271eb722, Class:  2, CF:0.959802, Len: 10, Fitness_tra: 0
Rule 52: 1517b17727, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2b221324b1, Class:  4, CF:0.888256, Len: 10, Fitness_tra: 0
Rule 54: 4111514e15, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: 1747531724, Class:  2, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 56: 12773f444b, Class:  4, CF:0.9996, Len: 10, Fitness_tra: 0
Rule 57: 7272d5b174, Class:  2, CF:0.755138, Len: 10, Fitness_tra: 0
Rule 58: 712225b41b, Class:  2, CF:0.974234, Len: 10, Fitness_tra: 0
Rule 59: 0000b0000b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 7217da2172, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: b4b73f2b12, Class:  4, CF:0.998792, Len: 10, Fitness_tra: 0
Rule 63: 7421d97722, Class:  2, CF:0.998817, Len: 10, Fitness_tra: 0
Rule 64: 7421682712, Class:  4, CF:0.94703, Len:  0, Fitness_tra: 0
Rule 65: b24289b12b, Class:  2, CF:0.829568, Len: 10, Fitness_tra: 0
Rule 66: bc44d52722, Class:  2, CF:0.908483, Len: 10, Fitness_tra: 0
Rule 67: 2cb28db222, Class:  2, CF:0.993077, Len: 10, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: ce87cdbe3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 4d148e2444, Class:  2, CF:0.669272, Len: 10, Fitness_tra: 0
Rule 71: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: b7b76a2414, Class:  4, CF:0.998399, Len: 10, Fitness_tra: 0
Rule 73: 4cc7132882, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 424213b247, Class:  2, CF:0.00936362, Len: 10, Fitness_tra: 0
Rule 75: 177b7c2777, Class:  2, CF:0.792323, Len: 10, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 227251747c, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 78: 4772811b24, Class:  2, CF:0.984085, Len: 10, Fitness_tra: 0
Rule 79: 7bb71d4124, Class:  2, CF:0.979815, Len: 10, Fitness_tra: 0
Rule 80: 417459b272, Class:  2, CF:0.993263, Len: 10, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 137113b77b, Class:  4, CF:0.719243, Len: 10, Fitness_tra: -11
Rule 83: c211211181, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 1bb26f111b, Class:  4, CF:0.985743, Len: 10, Fitness_tra: 35
Rule 85: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 22713a7742, Class:  4, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 87: 127118722b, Class:  2, CF:0.974688, Len: 10, Fitness_tra: 30
Rule 88: c682812191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 112b122413, Class:  1, CF:0.0905282, Len: 10, Fitness_tra: 1142
Rule 90: 7414714121, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: d2b2d8b1b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 421b167547, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: b17b721582, Class:  2, CF:  1, Len: 10, Fitness_tra: 1
Rule 94: 0227c34a32, Class:  1, CF:0.815684, Len:  9, Fitness_tra: 0
Rule 95: 0004b0000b, Class:  0, CF:0.520655, Len:  3, Fitness_tra: -3754
Rule 96: 5010f01000, Class:  3, CF:  1, Len:  4, Fitness_tra: 3
Rule 97: b4b16a41bb, Class:  4, CF:0.999667, Len: 10, Fitness_tra: 0
Rule 98: 712221b41b, Class:  2, CF:0.740066, Len: 10, Fitness_tra: 0
Rule 99: 1221311421, Class:  4, CF:0.195184, Len: 10, Fitness_tra: -311
Rule100: 42b1ca7142, Class:  4, CF:0.984689, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:45.9272
------Result------
Miss_rate(tra)	:45.9272
Miss_rate(tst)	:13.4369
ARL				:9.35065

------Generation 400------
Rule  1: b211a01144, Class:  4, CF:0.987711, Len:  9, Fitness_tra: 757
Rule  2: 0000b9000b, Class:  0, CF:0.60554, Len:  3, Fitness_tra: 318
Rule  3: 0221d81742, Class:  2, CF:0.988434, Len:  9, Fitness_tra: 408
Rule  4: 1547c11282, Class:  2, CF:  1, Len: 10, Fitness_tra: 2
Rule  5: 72119e1244, Class:  2, CF:0.996055, Len: 10, Fitness_tra: 117
Rule  6: 0844504300, Class:  1, CF:0.987458, Len:  6, Fitness_tra: 449
Rule  7: 07100100d7, Class:  2, CF:  1, Len:  5, Fitness_tra: 156
Rule  8: 4421af1424, Class:  4, CF:  1, Len: 10, Fitness_tra: 28
Rule  9: b47b2217b2, Class:  2, CF:0.507702, Len: 10, Fitness_tra: 38
Rule 10: b4b16f112b, Class:  4, CF:0.999826, Len: 10, Fitness_tra: 16
Rule 11: 0080500000, Class:  2, CF:  1, Len:  2, Fitness_tra: 19
Rule 12: b4216f142b, Class:  4, CF:0.999999, Len: 10, Fitness_tra: 13
Rule 13: b141227428, Class:  2, CF:0.995492, Len: 10, Fitness_tra: 34
Rule 14: 0010f01c02, Class:  4, CF:  1, Len:  5, Fitness_tra: 1
Rule 15: 7421682712, Class:  4, CF:0.94703, Len: 10, Fitness_tra: 0
Rule 16: b7b191b24b, Class:  2, CF:0.999954, Len: 10, Fitness_tra: 1
Rule 17: 11b8d57124, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 18: 0710f01c02, Class:  4, CF:  1, Len:  6, Fitness_tra: 0
Rule 19: 441bc67441, Class:  1, CF:0.0478729, Len: 10, Fitness_tra: 0
Rule 20: 1bb21c44b2, Class:  2, CF:0.942705, Len: 10, Fitness_tra: 0
Rule 21: 1244314181, Class:  2, CF:0.905802, Len: 10, Fitness_tra: 0
Rule 22: b222831427, Class:  2, CF:0.999305, Len: 10, Fitness_tra: 0
Rule 23: 4417c34a3d, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: 01b8d3a124, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 25: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: c8cb512584, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 221b192727, Class:  2, CF:0.441717, Len: 10, Fitness_tra: 0
Rule 28: 72b228b1b2, Class:  2, CF:0.645646, Len: 10, Fitness_tra: 0
Rule 29: 2272184727, Class:  2, CF:0.894163, Len: 10, Fitness_tra: 0
Rule 30: 2124ef7744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 4b243a411b, Class:  4, CF:0.991833, Len: 10, Fitness_tra: 0
Rule 32: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 474b1322b7, Class:  4, CF:0.965929, Len: 10, Fitness_tra: 0
Rule 34: 717b132b72, Class:  4, CF:0.99319, Len: 10, Fitness_tra: 0
Rule 35: b7b41f72b7, Class:  4, CF:0.999853, Len: 10, Fitness_tra: 0
Rule 36: 1172bc77b7, Class:  2, CF:0.131169, Len: 10, Fitness_tra: 0
Rule 37: 274766272b, Class:  4, CF:0.999951, Len: 10, Fitness_tra: 0
Rule 38: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 42b4ea724b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 7177334474, Class:  4, CF:0.984185, Len: 10, Fitness_tra: 0
Rule 41: 1717537722, Class:  2, CF:0.999744, Len: 10, Fitness_tra: 0
Rule 42: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: b2b7934214, Class:  3, CF:0.50002, Len: 10, Fitness_tra: 0
Rule 44: 212423bbb2, Class:  4, CF:0.982425, Len: 10, Fitness_tra: 0
Rule 45: b127c57742, Class:  2, CF:0.992825, Len: 10, Fitness_tra: 0
Rule 46: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 42bb1d4b7b, Class:  2, CF:0.306291, Len: 10, Fitness_tra: 0
Rule 48: 271b71b272, Class:  2, CF:0.708135, Len: 10, Fitness_tra: 0
Rule 49: 2117114724, Class:  2, CF:0.108173, Len: 10, Fitness_tra: 0
Rule 50: 12b86a44b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 71271eb722, Class:  2, CF:0.959802, Len: 10, Fitness_tra: 0
Rule 52: 1517b17727, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2b221324b1, Class:  4, CF:0.888256, Len: 10, Fitness_tra: 0
Rule 54: 4111514e15, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: 1747531724, Class:  2, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 56: 12773f444b, Class:  4, CF:0.9996, Len: 10, Fitness_tra: 0
Rule 57: 7272d5b174, Class:  2, CF:0.755138, Len: 10, Fitness_tra: 0
Rule 58: 712225b41b, Class:  2, CF:0.974234, Len: 10, Fitness_tra: 0
Rule 59: 0000b0000b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 7217da2172, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: b4b73f2b12, Class:  4, CF:0.998792, Len: 10, Fitness_tra: 0
Rule 63: 7421d97722, Class:  2, CF:0.998817, Len: 10, Fitness_tra: 0
Rule 64: 7421682712, Class:  4, CF:0.94703, Len:  0, Fitness_tra: 0
Rule 65: b24289b12b, Class:  2, CF:0.829568, Len: 10, Fitness_tra: 0
Rule 66: bc44d52722, Class:  2, CF:0.908483, Len: 10, Fitness_tra: 0
Rule 67: 2cb28db222, Class:  2, CF:0.993077, Len: 10, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: ce87cdbe3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 4d148e2444, Class:  2, CF:0.669272, Len: 10, Fitness_tra: 0
Rule 71: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: b7b76a2414, Class:  4, CF:0.998399, Len: 10, Fitness_tra: 0
Rule 73: 4cc7132882, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 424213b247, Class:  2, CF:0.00936362, Len: 10, Fitness_tra: 0
Rule 75: 177b7c2777, Class:  2, CF:0.792323, Len: 10, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 227251747c, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 78: 4772811b24, Class:  2, CF:0.984085, Len: 10, Fitness_tra: 0
Rule 79: 7bb71d4124, Class:  2, CF:0.979815, Len: 10, Fitness_tra: 0
Rule 80: 417459b272, Class:  2, CF:0.993263, Len: 10, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 137113b77b, Class:  4, CF:0.719243, Len: 10, Fitness_tra: -11
Rule 83: c211211181, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 1bb26f111b, Class:  4, CF:0.985743, Len: 10, Fitness_tra: 35
Rule 85: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 22713a7742, Class:  4, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 87: 127118722b, Class:  2, CF:0.974688, Len: 10, Fitness_tra: 30
Rule 88: c682812191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 112b122413, Class:  1, CF:0.0905282, Len: 10, Fitness_tra: 1142
Rule 90: 7414714121, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: d2b2d8b1b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 421b167547, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
