------Generation 0------
Rule  1: bb71aa7447, Class:  4, CF:0.999997, Len: 10, Fitness_tra: 0
Rule 90: 11213a7147, Class:  4, CF:0.999313, Len: 10, Fitness_tra: 0
Rule 91: b62133c7bc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 04d119322b, Class:  2, CF:0.505303, Len:  9, Fitness_tra: 0
Rule 93: 000760d000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: b14c3f4742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: b0b70a14a7, Class:  4, CF:0.999432, Len:  8, Fitness_tra: 0
Rule 96: b1b2431142, Class:  4, CF:0.477066, Len: 10, Fitness_tra: 0
Rule 97: 421760b0b7, Class:  4, CF:0.964533, Len:  8, Fitness_tra: 0
Rule 98: 21778f442d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 129bf2227a, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 1c241abd40, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:92.2717
------Result------
Miss_rate(tra)	:92.2717
Miss_rate(tst)	:96.2523
ARL				:9.17143

------Generation 200------
Rule  1: 4010600001, Class:  4, CF:0.688312, Len:  4, Fitness_tra: 1214
Rule  2: 1000081404, Class:  2, CF:0.682271, Len:  5, Fitness_tra: 1111
Rule  3: 7111451242, Class:  2, CF:0.984313, Len: 10, Fitness_tra: 57
Rule  4: 7000053457, Class:  2, CF:  1, Len:  6, Fitness_tra: 48
Rule  5: 000000000e, Class:  4, CF:  1, Len:  1, Fitness_tra: 24
Rule  6: e000600000, Class:  3, CF:  1, Len:  2, Fitness_tra: 12
Rule  7: 77101534b7, Class:  2, CF:0.823684, Len:  9, Fitness_tra: 0
Rule  8: 060e000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule  9: 1c241abd40, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 42b119b27b, Class:  2, CF:0.985845, Len: 10, Fitness_tra: 0
Rule 11: 1e11424218, Class:  2, CF:0.995621, Len: 10, Fitness_tra: 0
Rule 12: 4b1b617271, Class:  4, CF:0.961504, Len: 10, Fitness_tra: 0
Rule 13: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 4296f62b7a, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 15: 4bbb9f7b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 21717c4b47, Class:  2, CF:0.67876, Len: 10, Fitness_tra: 0
Rule 20: 7b242a2b27, Class:  4, CF:0.999987, Len: 10, Fitness_tra: 0
Rule 21: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 422741bb27, Class:  2, CF:0.0982025, Len: 10, Fitness_tra: 0
Rule 23: 21b41d4774, Class:  2, CF:0.358767, Len: 10, Fitness_tra: 0
Rule 24: 2844b1b442, Class:  2, CF:0.516661, Len: 10, Fitness_tra: 0
Rule 25: 14171ab24b, Class:  4, CF:0.998222, Len: 10, Fitness_tra: 0
Rule 26: 7212231172, Class:  4, CF:0.813083, Len: 10, Fitness_tra: 0
Rule 27: b244d1bb2b, Class:  1, CF:0.202803, Len: 10, Fitness_tra: 0
Rule 28: 1471167744, Class:  4, CF:0.999957, Len: 10, Fitness_tra: 0
Rule 29: 7b4b15217b, Class:  2, CF:0.959293, Len: 10, Fitness_tra: 0
Rule 30: 47b4ef224b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 44179317b2, Class:  2, CF:0.999992, Len: 10, Fitness_tra: 0
Rule 32: 2b0e30007b, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 33: b572ce1471, Class:  2, CF:0.0266265, Len: 10, Fitness_tra: 0
Rule 34: 774119472b, Class:  2, CF:0.974253, Len: 10, Fitness_tra: 0
Rule 35: 41bb112177, Class:  4, CF:0.256334, Len: 10, Fitness_tra: 0
Rule 36: 77255574cb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 21b23e717b, Class:  2, CF:0.581819, Len: 10, Fitness_tra: 0
Rule 39: 41778f4412, Class:  4, CF:0.917359, Len: 10, Fitness_tra: 0
Rule 40: 427748bb27, Class:  2, CF:0.116256, Len: 10, Fitness_tra: 0
Rule 41: 771771227b, Class:  2, CF:0.553262, Len: 10, Fitness_tra: 0
Rule 42: 42b73abbb4, Class:  4, CF:0.999981, Len: 10, Fitness_tra: 0
Rule 43: 71711f2747, Class:  4, CF:0.99991, Len: 10, Fitness_tra: 0
Rule 44: 1121ea24b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1211134318, Class:  4, CF:0.957066, Len: 10, Fitness_tra: 0
Rule 46: b4bb7bb71b, Class:  4, CF:0.627956, Len: 10, Fitness_tra: 0
Rule 47: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 2bb4714471, Class:  2, CF:0.6788, Len: 10, Fitness_tra: 0
Rule 49: 0000400000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 417271bb77, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: b2141e77b7, Class:  1, CF:0.114989, Len: 10, Fitness_tra: 0
Rule 53: 4177d94247, Class:  2, CF:0.99595, Len: 10, Fitness_tra: 0
Rule 54: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b1b243714c, Class:  2, CF:0.119143, Len: 10, Fitness_tra: 0
Rule 56: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 2114157274, Class:  2, CF:0.851036, Len: 10, Fitness_tra: 0
Rule 59: 1c241abd15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 43255571bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 47b49177b2, Class:  2, CF:0.96162, Len: 10, Fitness_tra: 0
Rule 62: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2744114127, Class:  2, CF:0.182149, Len: 10, Fitness_tra: 0
Rule 65: 24711fb21b, Class:  4, CF:0.999424, Len: 10, Fitness_tra: 0
Rule 66: 1427134214, Class:  4, CF:0.623646, Len: 10, Fitness_tra: 0
Rule 67: 4277962421, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 214c3f4742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 174b1f7117, Class:  4, CF:0.956781, Len: 10, Fitness_tra: 0
Rule 72: 1254b57711, Class:  4, CF:0.921348, Len: 10, Fitness_tra: 0
Rule 73: 2118311bb4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 477b11bb42, Class:  4, CF:0.183023, Len: 10, Fitness_tra: 0
Rule 75: 2424af2b72, Class:  4, CF:0.999997, Len: 10, Fitness_tra: 0
Rule 76: 7c213647b1, Class:  4, CF:0.999801, Len: 10, Fitness_tra: 0
Rule 77: 1242131224, Class:  2, CF:0.627744, Len: 10, Fitness_tra: 1
Rule 78: 1181144142, Class:  2, CF:0.271125, Len: 10, Fitness_tra: 0
Rule 79: 129bf2227a, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 2401b9320b, Class:  2, CF:0.700681, Len:  8, Fitness_tra: 0
Rule 81: c65711ba35, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 4b4bfa4214, Class:  4, CF:0.999841, Len: 10, Fitness_tra: 0
Rule 83: 4227812c28, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: bb718eb144, Class:  2, CF:0.99984, Len: 10, Fitness_tra: 0
Rule 85: 127b891741, Class:  1, CF:0.442745, Len: 10, Fitness_tra: 95
Rule 86: b44ba647bb, Class:  4, CF:0.999972, Len: 10, Fitness_tra: 0
Rule 87: 72b7291224, Class:  2, CF:0.983072, Len: 10, Fitness_tra: 0
Rule 88: 2444192b24, Class:  2, CF:0.676513, Len: 10, Fitness_tra: 0
Rule 89: 2144112127, Class:  2, CF:0.164352, Len: 10, Fitness_tra: 0
Rule 90: 7771662441, Class:  4, CF:0.999529, Len: 10, Fitness_tra: 0
Rule 91: 2b00705071, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: b1b0431102, Class:  4, CF:0.477208, Len:  8, Fitness_tra: 1
Rule 93: 70100034b0, Class:  2, CF:0.487597, Len:  5, Fitness_tra: -2183
Rule 94: 752336400d, Class:  4, CF:  1, Len:  8, Fitness_tra: 0
Rule 95: 170b100107, Class:  0, CF:0.366025, Len:  6, Fitness_tra: -1234
Rule 96: bb4b0a247b, Class:  4, CF:0.999961, Len:  9, Fitness_tra: 0
Rule 97: a202401072, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 4b0b007914, Class:  2, CF:  1, Len:  7, Fitness_tra: 0
Rule 99: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2300710071, Class:  2, CF:0.494063, Len:  6, Fitness_tra: -574
------Current------
Miss_rate(tra)	:82.4676
------Result------
Miss_rate(tra)	:82.4676
Miss_rate(tst)	:74.4973
ARL				:9.05556

------Generation 300------
Rule  1: 4010600001, Class:  4, CF:0.688312, Len:  4, Fitness_tra: 1214
Rule  2: 1000081404, Class:  2, CF:0.682271, Len:  5, Fitness_tra: 1111
Rule  3: 7111451242, Class:  2, CF:0.984313, Len: 10, Fitness_tra: 57
Rule  4: 7000053457, Class:  2, CF:  1, Len:  6, Fitness_tra: 48
Rule  5: 000000000e, Class:  4, CF:  1, Len:  1, Fitness_tra: 24
Rule  6: e000600000, Class:  3, CF:  1, Len:  2, Fitness_tra: 12
Rule  7: 77101534b7, Class:  2, CF:0.823684, Len:  9, Fitness_tra: 0
Rule  8: 060e000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule  9: 1c241abd40, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 42b119b27b, Class:  2, CF:0.985845, Len: 10, Fitness_tra: 0
Rule 11: 1e11424218, Class:  2, CF:0.995621, Len: 10, Fitness_tra: 0
Rule 12: 4b1b617271, Class:  4, CF:0.961504, Len: 10, Fitness_tra: 0
Rule 13: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 4296f62b7a, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 15: 4bbb9f7b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 21717c4b47, Class:  2, CF:0.67876, Len: 10, Fitness_tra: 0
Rule 20: 7b242a2b27, Class:  4, CF:0.999987, Len: 10, Fitness_tra: 0
Rule 21: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 422741bb27, Class:  2, CF:0.0982025, Len: 10, Fitness_tra: 0
Rule 23: 21b41d4774, Class:  2, CF:0.358767, Len: 10, Fitness_tra: 0
Rule 24: 2844b1b442, Class:  2, CF:0.516661, Len: 10, Fitness_tra: 0
Rule 25: 14171ab24b, Class:  4, CF:0.998222, Len: 10, Fitness_tra: 0
Rule 26: 7212231172, Class:  4, CF:0.813083, Len: 10, Fitness_tra: 0
Rule 27: b244d1bb2b, Class:  1, CF:0.202803, Len: 10, Fitness_tra: 0
Rule 28: 1471167744, Class:  4, CF:0.999957, Len: 10, Fitness_tra: 0
Rule 29: 7b4b15217b, Class:  2, CF:0.959293, Len: 10, Fitness_tra: 0
Rule 30: 47b4ef224b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 44179317b2, Class:  2, CF:0.999992, Len: 10, Fitness_tra: 0
Rule 32: 2b0e30007b, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 33: b572ce1471, Class:  2, CF:0.0266265, Len: 10, Fitness_tra: 0
Rule 34: 774119472b, Class:  2, CF:0.974253, Len: 10, Fitness_tra: 0
Rule 35: 41bb112177, Class:  4, CF:0.256334, Len: 10, Fitness_tra: 0
Rule 36: 77255574cb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 21b23e717b, Class:  2, CF:0.581819, Len: 10, Fitness_tra: 0
Rule 39: 41778f4412, Class:  4, CF:0.917359, Len: 10, Fitness_tra: 0
Rule 40: 427748bb27, Class:  2, CF:0.116256, Len: 10, Fitness_tra: 0
Rule 41: 771771227b, Class:  2, CF:0.553262, Len: 10, Fitness_tra: 0
Rule 42: 42b73abbb4, Class:  4, CF:0.999981, Len: 10, Fitness_tra: 0
Rule 43: 71711f2747, Class:  4, CF:0.99991, Len: 10, Fitness_tra: 0
Rule 44: 1121ea24b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1211134318, Class:  4, CF:0.957066, Len: 10, Fitness_tra: 0
Rule 46: b4bb7bb71b, Class:  4, CF:0.627956, Len: 10, Fitness_tra: 0
Rule 47: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 2bb4714471, Class:  2, CF:0.6788, Len: 10, Fitness_tra: 0
Rule 49: 0000400000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 417271bb77, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: b2141e77b7, Class:  1, CF:0.114989, Len: 10, Fitness_tra: 0
Rule 53: 4177d94247, Class:  2, CF:0.99595, Len: 10, Fitness_tra: 0
Rule 54: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b1b243714c, Class:  2, CF:0.119143, Len: 10, Fitness_tra: 0
Rule 56: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 2114157274, Class:  2, CF:0.851036, Len: 10, Fitness_tra: 0
Rule 59: 1c241abd15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 43255571bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 47b49177b2, Class:  2, CF:0.96162, Len: 10, Fitness_tra: 0
Rule 62: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2744114127, Class:  2, CF:0.182149, Len: 10, Fitness_tra: 0
Rule 65: 24711fb21b, Class:  4, CF:0.999424, Len: 10, Fitness_tra: 0
Rule 66: 1427134214, Class:  4, CF:0.623646, Len: 10, Fitness_tra: 0
Rule 67: 4277962421, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 214c3f4742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 174b1f7117, Class:  4, CF:0.956781, Len: 10, Fitness_tra: 0
Rule 72: 1254b57711, Class:  4, CF:0.921348, Len: 10, Fitness_tra: 0
Rule 73: 2118311bb4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 477b11bb42, Class:  4, CF:0.183023, Len: 10, Fitness_tra: 0
Rule 75: 2424af2b72, Class:  4, CF:0.999997, Len: 10, Fitness_tra: 0
Rule 76: 7c213647b1, Class:  4, CF:0.999801, Len: 10, Fitness_tra: 0
Rule 77: 1242131224, Class:  2, CF:0.627744, Len: 10, Fitness_tra: 1
Rule 78: 1181144142, Class:  2, CF:0.271125, Len: 10, Fitness_tra: 0
Rule 79: 129bf2227a, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 2401b9320b, Class:  2, CF:0.700681, Len:  8, Fitness_tra: 0
Rule 81: c65711ba35, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 4b4bfa4214, Class:  4, CF:0.999841, Len: 10, Fitness_tra: 0
Rule 83: 4227812c28, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: bb718eb144, Class:  2, CF:0.99984, Len: 10, Fitness_tra: 0
Rule 85: 127b891741, Class:  1, CF:0.442745, Len: 10, Fitness_tra: 95
Rule 86: b44ba647bb, Class:  4, CF:0.999972, Len: 10, Fitness_tra: 0
Rule 87: 72b7291224, Class:  2, CF:0.983072, Len: 10, Fitness_tra: 0
Rule 88: 2444192b24, Class:  2, CF:0.676513, Len: 10, Fitness_tra: 0
Rule 89: 2144112127, Class:  2, CF:0.164352, Len: 10, Fitness_tra: 0
Rule 90: 7771662441, Class:  4, CF:0.999529, Len: 10, Fitness_tra: 0
Rule 91: 2b00705071, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: b1b0431102, Class:  4, CF:0.477208, Len:  8, Fitness_tra: 1
Rule 93: 70100034b0, Class:  2, CF:0.487597, Len:  5, Fitness_tra: -2183
Rule 94: 752336400d, Class:  4, CF:  1, Len:  8, Fitness_tra: 0
Rule 95: 170b100107, Class:  0, CF:0.366025, Len:  6, Fitness_tra: -1234
Rule 96: bb4b0a247b, Class:  4, CF:0.999961, Len:  9, Fitness_tra: 0
Rule 97: a202401072, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 4b0b007914, Class:  2, CF:  1, Len:  7, Fitness_tra: 0
Rule 99: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2300710071, Class:  2, CF:0.494063, Len:  6, Fitness_tra: -574
------Current------
Miss_rate(tra)	:82.4676
------Result------
Miss_rate(tra)	:82.4676
Miss_rate(tst)	:74.4973
ARL				:9.05556

------Generation 400------
Rule  1: 4010600001, Class:  4, CF:0.688312, Len:  4, Fitness_tra: 2298
Rule  2: 1000081404, Class:  2, CF:0.682271, Len:  5, Fitness_tra: 706
Rule  3: 127b891741, Class:  1, CF:0.442745, Len: 10, Fitness_tra: 1439
Rule  4: 7111451242, Class:  2, CF:0.984313, Len: 10, Fitness_tra: -1
Rule  5: 7000053457, Class:  2, CF:  1, Len:  6, Fitness_tra: 48
Rule  6: 000000000e, Class:  4, CF:  1, Len:  1, Fitness_tra: 24
Rule  7: e000600000, Class:  3, CF:  1, Len:  2, Fitness_tra: 13
Rule  8: b1b0431102, Class:  4, CF:0.477208, Len:  8, Fitness_tra: -11
Rule  9: 1242131224, Class:  2, CF:0.627744, Len: 10, Fitness_tra: 1
Rule 10: 060e000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 11: 77101534b7, Class:  2, CF:0.823684, Len:  9, Fitness_tra: 4
Rule 12: 4b1b617271, Class:  4, CF:0.961504, Len: 10, Fitness_tra: 0
Rule 13: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 4296f62b7a, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 15: 4bbb9f7b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 21717c4b47, Class:  2, CF:0.67876, Len: 10, Fitness_tra: -1
Rule 20: 7b242a2b27, Class:  4, CF:0.999987, Len: 10, Fitness_tra: 0
Rule 21: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 422741bb27, Class:  2, CF:0.0982025, Len: 10, Fitness_tra: 0
Rule 23: 21b41d4774, Class:  2, CF:0.358767, Len: 10, Fitness_tra: 0
Rule 24: 2844b1b442, Class:  2, CF:0.516661, Len: 10, Fitness_tra: 0
Rule 25: 14171ab24b, Class:  4, CF:0.998222, Len: 10, Fitness_tra: 0
Rule 26: 7212231172, Class:  4, CF:0.813083, Len: 10, Fitness_tra: -1
Rule 27: b244d1bb2b, Class:  1, CF:0.202803, Len: 10, Fitness_tra: 0
Rule 28: 1471167744, Class:  4, CF:0.999957, Len: 10, Fitness_tra: 0
Rule 29: 7b4b15217b, Class:  2, CF:0.959293, Len: 10, Fitness_tra: 0
Rule 30: 47b4ef224b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 44179317b2, Class:  2, CF:0.999992, Len: 10, Fitness_tra: 0
Rule 32: 2b0e30007b, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 33: b572ce1471, Class:  2, CF:0.0266265, Len: 10, Fitness_tra: 0
Rule 34: 774119472b, Class:  2, CF:0.974253, Len: 10, Fitness_tra: 0
Rule 35: 41bb112177, Class:  4, CF:0.256334, Len: 10, Fitness_tra: 0
Rule 36: 77255574cb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 21b23e717b, Class:  2, CF:0.581819, Len: 10, Fitness_tra: 0
Rule 39: 41778f4412, Class:  4, CF:0.917359, Len: 10, Fitness_tra: 0
Rule 40: 427748bb27, Class:  2, CF:0.116256, Len: 10, Fitness_tra: 0
Rule 41: 771771227b, Class:  2, CF:0.553262, Len: 10, Fitness_tra: 0
Rule 42: 42b73abbb4, Class:  4, CF:0.999981, Len: 10, Fitness_tra: 0
Rule 43: 71711f2747, Class:  4, CF:0.99991, Len: 10, Fitness_tra: -1
Rule 44: 1121ea24b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1211134318, Class:  4, CF:0.957066, Len: 10, Fitness_tra: 0
Rule 46: b4bb7bb71b, Class:  4, CF:0.627956, Len: 10, Fitness_tra: 0
Rule 47: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 2bb4714471, Class:  2, CF:0.6788, Len: 10, Fitness_tra: -1
Rule 49: 0000400000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 417271bb77, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: b2141e77b7, Class:  1, CF:0.114989, Len: 10, Fitness_tra: 0
Rule 53: 4177d94247, Class:  2, CF:0.99595, Len: 10, Fitness_tra: 0
Rule 54: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b1b243714c, Class:  2, CF:0.119143, Len: 10, Fitness_tra: 0
Rule 56: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 2114157274, Class:  2, CF:0.851036, Len: 10, Fitness_tra: 0
Rule 59: 1c241abd15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 43255571bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 47b49177b2, Class:  2, CF:0.96162, Len: 10, Fitness_tra: 0
Rule 62: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2744114127, Class:  2, CF:0.182149, Len: 10, Fitness_tra: 0
Rule 65: 24711fb21b, Class:  4, CF:0.999424, Len: 10, Fitness_tra: 0
Rule 66: 1427134214, Class:  4, CF:0.623646, Len: 10, Fitness_tra: 0
Rule 67: 4277962421, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 214c3f4742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 174b1f7117, Class:  4, CF:0.956781, Len: 10, Fitness_tra: 0
Rule 72: 1254b57711, Class:  4, CF:0.921348, Len: 10, Fitness_tra: 0
Rule 73: 2118311bb4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 477b11bb42, Class:  4, CF:0.183023, Len: 10, Fitness_tra: 0
Rule 75: 2424af2b72, Class:  4, CF:0.999997, Len: 10, Fitness_tra: 0
Rule 76: 7c213647b1, Class:  4, CF:0.999801, Len: 10, Fitness_tra: 0
Rule 77: 1c241abd40, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1181144142, Class:  2, CF:0.271125, Len: 10, Fitness_tra: 0
Rule 79: 129bf2227a, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 2401b9320b, Class:  2, CF:0.700681, Len:  8, Fitness_tra: -134
Rule 81: 2b47534714, Class:  2, CF:0.99992, Len: 10, Fitness_tra: 0
Rule 82: 22115e1722, Class:  2, CF:0.965699, Len: 10, Fitness_tra: -2
Rule 83: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 411bc12727, Class:  2, CF:0.949813, Len: 10, Fitness_tra: 0
Rule 85: 1447517422, Class:  2, CF:0.941397, Len: 10, Fitness_tra: 0
Rule 86: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: bb44f31112, Class:  4, CF:0.997955, Len: 10, Fitness_tra: 0
Rule 89: 72443a7124, Class:  4, CF:0.999935, Len: 10, Fitness_tra: 0
Rule 90: 4872d911cc, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: 000000000e, Class:  4, CF:  1, Len:  0, Fitness_tra: 0
Rule 92: 781923b142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0b007d0001, Class:  0, CF:0.0600593, Len:  4, Fitness_tra: -206
Rule 94: 42219647b1, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 100b001700, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 2b6cdc4b41, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: 7527994074, Class:  1, CF:0.878344, Len:  9, Fitness_tra: 0
Rule 98: e4711f9000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 47b73a2275, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 421b597271, Class:  1, CF:0.302369, Len: 10, Fitness_tra: -17
------Current------
Miss_rate(tra)	:72.1699
------Result------
Miss_rate(tra)	:72.1699
Miss_rate(tst)	:36.5631
ARL				:9.17647

------Generation 500------
Rule  1: 4010600001, Class:  4, CF:0.688312, Len:  4, Fitness_tra: 2298
Rule  2: 1000081404, Class:  2, CF:0.682271, Len:  5, Fitness_tra: 706
Rule  3: 127b891741, Class:  1, CF:0.442745, Len: 10, Fitness_tra: 1439
