------Generation 0------
Rule  1: 18c2da7915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 41b213b21b, Class:  4, CF:0.571931, Len: 10, Fitness_tra: 0
Rule 42: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 142b254b42, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4772582bb7, Class:  2, CF:0.894728, Len: 10, Fitness_tra: 0
Rule 45: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 777b194441, Class:  2, CF:0.985048, Len: 10, Fitness_tra: -2
Rule 47: 4227d3b275, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: b2b11ab7b2, Class:  4, CF:0.999984, Len: 10, Fitness_tra: 0
Rule 49: 19c48971c1, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: 7318594214, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 257c3f22b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 23bb13b142, Class:  4, CF:0.468422, Len: 10, Fitness_tra: 0
Rule 53: 42128122b2, Class:  2, CF:0.334271, Len: 10, Fitness_tra: 0
Rule 54: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 27272b4712, Class:  2, CF:0.310135, Len: 10, Fitness_tra: 0
Rule 56: 171b8671b7, Class:  2, CF:0.920663, Len: 10, Fitness_tra: 0
Rule 57: 44279117b1, Class:  1, CF:0.066749, Len: 10, Fitness_tra: 5
Rule 58: 1b47f62717, Class:  4, CF:0.99854, Len: 10, Fitness_tra: 0
Rule 59: 1c12b27727, Class:  4, CF:0.414537, Len: 10, Fitness_tra: 0
Rule 60: 7117964244, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: c814151331, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: 0000700000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 21311d4c55, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: 1c121a4c51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 7841c572b4, Class:  2, CF:0.808659, Len: 10, Fitness_tra: 0
Rule 66: 2c711221b7, Class:  4, CF:0.305325, Len: 10, Fitness_tra: 0
Rule 67: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 79b71b721b, Class:  4, CF:0.330683, Len: 10, Fitness_tra: 0
Rule 69: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 4b24161227, Class:  4, CF:0.999928, Len: 10, Fitness_tra: 0
Rule 71: 118b914955, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4814151155, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 2b1b4c4722, Class:  2, CF:0.995194, Len: 10, Fitness_tra: 0
Rule 76: 18271e4d82, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: 7bbb7d47b2, Class:  2, CF:0.996778, Len: 10, Fitness_tra: 0
Rule 78: 24b2c12114, Class:  2, CF:0.761349, Len: 10, Fitness_tra: 0
Rule 79: b1bb157427, Class:  2, CF:0.804279, Len: 10, Fitness_tra: 0
Rule 80: b74b1fb14b, Class:  4, CF:0.999223, Len: 10, Fitness_tra: 0
Rule 81: 1247d1b812, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 714b1127b1, Class:  4, CF:0.495109, Len: 10, Fitness_tra: -175
Rule 83: 7b1bd6174b, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 214831421b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 1417861217, Class:  2, CF:0.456591, Len: 10, Fitness_tra: 0
Rule 86: 241411114c, Class:  4, CF:0.469873, Len: 10, Fitness_tra: 0
Rule 87: 1b2bf62bb4, Class:  4, CF:0.999987, Len: 10, Fitness_tra: 0
Rule 88: 422721b224, Class:  2, CF:0.98845, Len: 10, Fitness_tra: 0
Rule 89: 216bb2721c, Class:  2, CF:0.719059, Len: 10, Fitness_tra: 0
Rule 90: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 2111551e91, Class:  2, CF:  1, Len: 10, Fitness_tra: 1
Rule 92: 1012c62b14, Class:  1, CF:0.104945, Len:  9, Fitness_tra: 0
Rule 93: 4074009000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 4c472127b2, Class:  4, CF:0.114452, Len: 10, Fitness_tra: 0
Rule 95: 4772167212, Class:  4, CF:0.999005, Len: 10, Fitness_tra: 0
Rule 96: 0000700022, Class:  2, CF:0.804286, Len:  3, Fitness_tra: -5679
Rule 97: 0c101a4051, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1814171337, Class:  0, CF:0.215351, Len: 10, Fitness_tra: -362
Rule 99: 140190017c, Class:  2, CF:  1, Len:  7, Fitness_tra: 109
Rule100: 4722c82db2, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:97.3187
------Result------
Miss_rate(tra)	:97.3187
Miss_rate(tst)	:98.1718
ARL				:9.86076

------Generation 100------
Rule  1: 4411fa1721, Class:  4, CF:0.998149, Len: 10, Fitness_tra: 217
Rule  2: b224221214, Class:  2, CF:0.868469, Len: 10, Fitness_tra: -140
Rule  3: 18412db222, Class:  2, CF:0.967653, Len: 10, Fitness_tra: 6
Rule  4: b7411d4477, Class:  2, CF:0.878467, Len: 10, Fitness_tra: 15
Rule  5: b717ff11b7, Class:  4, CF:0.997551, Len: 10, Fitness_tra: 13
Rule  6: 7271c52241, Class:  2, CF:0.992913, Len: 10, Fitness_tra: -37
Rule  7: b271314bb7, Class:  4, CF:0.797224, Len: 10, Fitness_tra: 0
Rule  8: 12141314b7, Class:  4, CF:0.886482, Len: 10, Fitness_tra: -5
Rule  9: 2111111e31, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 10: 737211141c, Class:  2, CF:0.729725, Len: 10, Fitness_tra: 0
Rule 11: 2817cdbb41, Class:  1, CF:0.620952, Len: 10, Fitness_tra: 6
Rule 12: 2227481127, Class:  2, CF:0.567031, Len: 10, Fitness_tra: -1
Rule 13: 714bb47221, Class:  2, CF:0.938928, Len: 10, Fitness_tra: -1
Rule 14: 43215d4224, Class:  2, CF:0.999947, Len: 10, Fitness_tra: -37
Rule 15: 72b4317b72, Class:  4, CF:0.90815, Len: 10, Fitness_tra: 0
Rule 16: 77718f122b, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 17: 251731b112, Class:  4, CF:0.770064, Len: 10, Fitness_tra: 0
Rule 18: 777b3f1712, Class:  4, CF:0.999729, Len: 10, Fitness_tra: 0
Rule 19: 1411967b71, Class:  3, CF:  1, Len: 10, Fitness_tra: 1
Rule 20: 18c2da7915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 471b717222, Class:  2, CF:0.923138, Len: 10, Fitness_tra: 0
Rule 22: 7c746fbb4b, Class:  4, CF:0.999858, Len: 10, Fitness_tra: 0
Rule 23: bc2bc14274, Class:  2, CF:0.974656, Len: 10, Fitness_tra: 0
Rule 24: b2175e1b47, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 447b187427, Class:  2, CF:0.622779, Len: 10, Fitness_tra: 0
Rule 26: 4c2721bbb2, Class:  4, CF:0.484795, Len: 10, Fitness_tra: 0
Rule 27: 7b771874b7, Class:  2, CF:0.995043, Len: 10, Fitness_tra: 0
Rule 28: 2714291b11, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 281486b215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 18483644b4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 32: 122b5142b2, Class:  1, CF:0.480579, Len: 10, Fitness_tra: 0
Rule 33: 42b2517227, Class:  2, CF:0.978988, Len: 10, Fitness_tra: 0
Rule 34: 4112167e1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2844142774, Class:  4, CF:0.526327, Len: 10, Fitness_tra: 0
Rule 36: 4224bdb474, Class:  4, CF:0.370488, Len: 10, Fitness_tra: 0
Rule 37: 2722ce2722, Class:  2, CF:0.998666, Len: 10, Fitness_tra: 0
Rule 38: 4274557b12, Class:  1, CF:0.143365, Len: 10, Fitness_tra: 0
Rule 39: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 42b4364747, Class:  4, CF:0.999856, Len: 10, Fitness_tra: 0
Rule 41: 41b213b21b, Class:  4, CF:0.571931, Len: 10, Fitness_tra: 0
Rule 42: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 142b254b42, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4772582bb7, Class:  2, CF:0.894728, Len: 10, Fitness_tra: 0
Rule 45: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 777b194441, Class:  2, CF:0.985048, Len: 10, Fitness_tra: -2
Rule 47: 4227d3b275, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: b2b11ab7b2, Class:  4, CF:0.999984, Len: 10, Fitness_tra: 0
Rule 49: 19c48971c1, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: 7318594214, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 257c3f22b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 23bb13b142, Class:  4, CF:0.468422, Len: 10, Fitness_tra: 0
Rule 53: 42128122b2, Class:  2, CF:0.334271, Len: 10, Fitness_tra: 0
Rule 54: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 27272b4712, Class:  2, CF:0.310135, Len: 10, Fitness_tra: 0
Rule 56: 171b8671b7, Class:  2, CF:0.920663, Len: 10, Fitness_tra: 0
Rule 57: 44279117b1, Class:  1, CF:0.066749, Len: 10, Fitness_tra: 5
Rule 58: 1b47f62717, Class:  4, CF:0.99854, Len: 10, Fitness_tra: 0
Rule 59: 1c12b27727, Class:  4, CF:0.414537, Len: 10, Fitness_tra: 0
Rule 60: 7117964244, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: c814151331, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: 0000700000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 21311d4c55, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: 1c121a4c51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 7841c572b4, Class:  2, CF:0.808659, Len: 10, Fitness_tra: 0
Rule 66: 2c711221b7, Class:  4, CF:0.305325, Len: 10, Fitness_tra: 0
Rule 67: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 79b71b721b, Class:  4, CF:0.330683, Len: 10, Fitness_tra: 0
Rule 69: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 4b24161227, Class:  4, CF:0.999928, Len: 10, Fitness_tra: 0
Rule 71: 118b914955, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4814151155, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 2b1b4c4722, Class:  2, CF:0.995194, Len: 10, Fitness_tra: 0
Rule 76: 18271e4d82, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: 7bbb7d47b2, Class:  2, CF:0.996778, Len: 10, Fitness_tra: 0
Rule 78: 24b2c12114, Class:  2, CF:0.761349, Len: 10, Fitness_tra: 0
Rule 79: b1bb157427, Class:  2, CF:0.804279, Len: 10, Fitness_tra: 0
Rule 80: b74b1fb14b, Class:  4, CF:0.999223, Len: 10, Fitness_tra: 0
Rule 81: 1247d1b812, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 714b1127b1, Class:  4, CF:0.495109, Len: 10, Fitness_tra: -175
Rule 83: 7b1bd6174b, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 214831421b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 1417861217, Class:  2, CF:0.456591, Len: 10, Fitness_tra: 0
Rule 86: 241411114c, Class:  4, CF:0.469873, Len: 10, Fitness_tra: 0
Rule 87: 1b2bf62bb4, Class:  4, CF:0.999987, Len: 10, Fitness_tra: 0
Rule 88: 422721b224, Class:  2, CF:0.98845, Len: 10, Fitness_tra: 0
Rule 89: 216bb2721c, Class:  2, CF:0.719059, Len: 10, Fitness_tra: 0
Rule 90: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 2111551e91, Class:  2, CF:  1, Len: 10, Fitness_tra: 1
Rule 92: 1012c62b14, Class:  1, CF:0.104945, Len:  9, Fitness_tra: 0
Rule 93: 4074009000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 4c472127b2, Class:  4, CF:0.114452, Len: 10, Fitness_tra: 0
Rule 95: 4772167212, Class:  4, CF:0.999005, Len: 10, Fitness_tra: 0
Rule 96: 0000700022, Class:  2, CF:0.804286, Len:  3, Fitness_tra: -5679
Rule 97: 0c101a4051, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1814171337, Class:  0, CF:0.215351, Len: 10, Fitness_tra: -362
Rule 99: 140190017c, Class:  2, CF:  1, Len:  7, Fitness_tra: 109
Rule100: 4722c82db2, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:97.3187
------Result------
Miss_rate(tra)	:97.3187
Miss_rate(tst)	:98.1718
ARL				:9.86076

------Generation 200------
Rule  1: 4411fa1721, Class:  4, CF:0.998149, Len: 10, Fitness_tra: 154
Rule  2: 140190017c, Class:  2, CF:  1, Len:  7, Fitness_tra: 104
Rule  3: b7411d4477, Class:  2, CF:0.878467, Len: 10, Fitness_tra: 69
Rule  4: b717ff11b7, Class:  4, CF:0.997551, Len: 10, Fitness_tra: 0
Rule  5: 18412db222, Class:  2, CF:0.967653, Len: 10, Fitness_tra: 40
Rule  6: 2817cdbb41, Class:  1, CF:0.620952, Len: 10, Fitness_tra: 2
Rule  7: 44279117b1, Class:  1, CF:0.066749, Len: 10, Fitness_tra: 2
Rule  8: 1411967b71, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule  9: 2111551e91, Class:  2, CF:  1, Len: 10, Fitness_tra: 5
Rule 10: 4722c82db2, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 11: 737211141c, Class:  2, CF:0.729725, Len: 10, Fitness_tra: 13
Rule 12: 0c101a4051, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 72b4317b72, Class:  4, CF:0.90815, Len: 10, Fitness_tra: 1
Rule 14: 77718f122b, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 15: 251731b112, Class:  4, CF:0.770064, Len: 10, Fitness_tra: 0
Rule 16: 777b3f1712, Class:  4, CF:0.999729, Len: 10, Fitness_tra: 0
Rule 17: b271314bb7, Class:  4, CF:0.797224, Len: 10, Fitness_tra: -17
Rule 18: 18c2da7915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 471b717222, Class:  2, CF:0.923138, Len: 10, Fitness_tra: 2
Rule 20: 7c746fbb4b, Class:  4, CF:0.999858, Len: 10, Fitness_tra: 0
Rule 21: bc2bc14274, Class:  2, CF:0.974656, Len: 10, Fitness_tra: 0
Rule 22: b2175e1b47, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 447b187427, Class:  2, CF:0.622779, Len: 10, Fitness_tra: 21
Rule 24: 4c2721bbb2, Class:  4, CF:0.484795, Len: 10, Fitness_tra: 0
Rule 25: 7b771874b7, Class:  2, CF:0.995043, Len: 10, Fitness_tra: 0
Rule 26: 2714291b11, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 281486b215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 18483644b4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: 122b5142b2, Class:  1, CF:0.480579, Len: 10, Fitness_tra: 0
Rule 31: 42b2517227, Class:  2, CF:0.978988, Len: 10, Fitness_tra: 0
Rule 32: 4112167e1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 2844142774, Class:  4, CF:0.526327, Len: 10, Fitness_tra: 0
Rule 34: 4224bdb474, Class:  4, CF:0.370488, Len: 10, Fitness_tra: 0
Rule 35: 2722ce2722, Class:  2, CF:0.998666, Len: 10, Fitness_tra: 0
Rule 36: 4274557b12, Class:  1, CF:0.143365, Len: 10, Fitness_tra: 6
Rule 37: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 42b4364747, Class:  4, CF:0.999856, Len: 10, Fitness_tra: 0
Rule 39: 41b213b21b, Class:  4, CF:0.571931, Len: 10, Fitness_tra: 0
Rule 40: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 142b254b42, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4772582bb7, Class:  2, CF:0.894728, Len: 10, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4227d3b275, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 45: b2b11ab7b2, Class:  4, CF:0.999984, Len: 10, Fitness_tra: 0
Rule 46: 19c48971c1, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 7318594214, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: 257c3f22b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 23bb13b142, Class:  4, CF:0.468422, Len: 10, Fitness_tra: 0
Rule 50: 42128122b2, Class:  2, CF:0.334271, Len: 10, Fitness_tra: 0
Rule 51: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 27272b4712, Class:  2, CF:0.310135, Len: 10, Fitness_tra: 0
Rule 53: 171b8671b7, Class:  2, CF:0.920663, Len: 10, Fitness_tra: 0
Rule 54: 1b47f62717, Class:  4, CF:0.99854, Len: 10, Fitness_tra: 0
Rule 55: 1c12b27727, Class:  4, CF:0.414537, Len: 10, Fitness_tra: -3
Rule 56: 7117964244, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: c814151331, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 0000700000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 21311d4c55, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 1c121a4c51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 7841c572b4, Class:  2, CF:0.808659, Len: 10, Fitness_tra: 9
Rule 62: 2c711221b7, Class:  4, CF:0.305325, Len: 10, Fitness_tra: -7
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 79b71b721b, Class:  4, CF:0.330683, Len: 10, Fitness_tra: -3
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 4b24161227, Class:  4, CF:0.999928, Len: 10, Fitness_tra: 0
Rule 67: 118b914955, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 4814151155, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 70: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 2b1b4c4722, Class:  2, CF:0.995194, Len: 10, Fitness_tra: 1
Rule 72: 18271e4d82, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: 7bbb7d47b2, Class:  2, CF:0.996778, Len: 10, Fitness_tra: 0
Rule 74: 24b2c12114, Class:  2, CF:0.761349, Len: 10, Fitness_tra: 0
Rule 75: b1bb157427, Class:  2, CF:0.804279, Len: 10, Fitness_tra: 1
Rule 76: b74b1fb14b, Class:  4, CF:0.999223, Len: 10, Fitness_tra: 0
Rule 77: 1247d1b812, Class:  2, CF:  1, Len: 10, Fitness_tra: 1
Rule 78: 7b1bd6174b, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: 214831421b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 1417861217, Class:  2, CF:0.456591, Len: 10, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 247b1612b7, Class:  4, CF:0.998591, Len: 10, Fitness_tra: 0
Rule 83: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 115b1113e8, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: bb411112b2, Class:  2, CF:0.622735, Len: 10, Fitness_tra: 407
Rule 86: 4114917b4b, Class:  2, CF:0.342646, Len: 10, Fitness_tra: 0
Rule 87: 2b2baf2777, Class:  4, CF:0.999987, Len: 10, Fitness_tra: 0
Rule 88: bc2b532411, Class:  2, CF:0.992621, Len: 10, Fitness_tra: 0
Rule 89: 2544742441, Class:  2, CF:0.848762, Len: 10, Fitness_tra: 8
Rule 90: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 7c412fb24b, Class:  4, CF:0.999986, Len: 10, Fitness_tra: 0
Rule 92: 7b717d4415, Class:  2, CF:  1, Len: 10, Fitness_tra: 61
Rule 93: 2b67127417, Class:  2, CF:0.956381, Len: 10, Fitness_tra: 0
Rule 94: 0280010082, Class:  2, CF:0.842733, Len:  5, Fitness_tra: 376
Rule 95: 28273e4682, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: bc921fb15b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 44db187427, Class:  2, CF:0.898516, Len: 10, Fitness_tra: 0
Rule 98: 0007000a17, Class:  0, CF:0.300844, Len:  4, Fitness_tra: -6400
Rule 99: 118b914955, Class:  2, CF:  1, Len:  0, Fitness_tra: 0
Rule100: 0c1c1a22b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:29.565
------Result------
Miss_rate(tra)	:29.565
Miss_rate(tst)	:11.5174
ARL				:9.81081

------Generation 300------
Rule  1: 4411fa1721, Class:  4, CF:0.998149, Len: 10, Fitness_tra: 154
Rule  2: 140190017c, Class:  2, CF:  1, Len:  7, Fitness_tra: 104
Rule  3: b7411d4477, Class:  2, CF:0.878467, Len: 10, Fitness_tra: 69
Rule  4: b717ff11b7, Class:  4, CF:0.997551, Len: 10, Fitness_tra: 0
Rule  5: 18412db222, Class:  2, CF:0.967653, Len: 10, Fitness_tra: 40
Rule  6: 2817cdbb41, Class:  1, CF:0.620952, Len: 10, Fitness_tra: 2
Rule  7: 44279117b1, Class:  1, CF:0.066749, Len: 10, Fitness_tra: 2
Rule  8: 1411967b71, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule  9: 2111551e91, Class:  2, CF:  1, Len: 10, Fitness_tra: 5
Rule 10: 4722c82db2, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 11: 737211141c, Class:  2, CF:0.729725, Len: 10, Fitness_tra: 13
Rule 12: 0c101a4051, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 72b4317b72, Class:  4, CF:0.90815, Len: 10, Fitness_tra: 1
Rule 14: 77718f122b, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 15: 251731b112, Class:  4, CF:0.770064, Len: 10, Fitness_tra: 0
Rule 16: 777b3f1712, Class:  4, CF:0.999729, Len: 10, Fitness_tra: 0
Rule 17: b271314bb7, Class:  4, CF:0.797224, Len: 10, Fitness_tra: -17
Rule 18: 18c2da7915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 471b717222, Class:  2, CF:0.923138, Len: 10, Fitness_tra: 2
Rule 20: 7c746fbb4b, Class:  4, CF:0.999858, Len: 10, Fitness_tra: 0
Rule 21: bc2bc14274, Class:  2, CF:0.974656, Len: 10, Fitness_tra: 0
Rule 22: b2175e1b47, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 447b187427, Class:  2, CF:0.622779, Len: 10, Fitness_tra: 21
Rule 24: 4c2721bbb2, Class:  4, CF:0.484795, Len: 10, Fitness_tra: 0
Rule 25: 7b771874b7, Class:  2, CF:0.995043, Len: 10, Fitness_tra: 0
Rule 26: 2714291b11, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 281486b215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 18483644b4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: 122b5142b2, Class:  1, CF:0.480579, Len: 10, Fitness_tra: 0
Rule 31: 42b2517227, Class:  2, CF:0.978988, Len: 10, Fitness_tra: 0
Rule 32: 4112167e1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 2844142774, Class:  4, CF:0.526327, Len: 10, Fitness_tra: 0
Rule 34: 4224bdb474, Class:  4, CF:0.370488, Len: 10, Fitness_tra: 0
Rule 35: 2722ce2722, Class:  2, CF:0.998666, Len: 10, Fitness_tra: 0
Rule 36: 4274557b12, Class:  1, CF:0.143365, Len: 10, Fitness_tra: 6
Rule 37: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 42b4364747, Class:  4, CF:0.999856, Len: 10, Fitness_tra: 0
Rule 39: 41b213b21b, Class:  4, CF:0.571931, Len: 10, Fitness_tra: 0
Rule 40: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 142b254b42, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4772582bb7, Class:  2, CF:0.894728, Len: 10, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4227d3b275, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 45: b2b11ab7b2, Class:  4, CF:0.999984, Len: 10, Fitness_tra: 0
Rule 46: 19c48971c1, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 7318594214, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: 257c3f22b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 23bb13b142, Class:  4, CF:0.468422, Len: 10, Fitness_tra: 0
Rule 50: 42128122b2, Class:  2, CF:0.334271, Len: 10, Fitness_tra: 0
Rule 51: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 27272b4712, Class:  2, CF:0.310135, Len: 10, Fitness_tra: 0
Rule 53: 171b8671b7, Class:  2, CF:0.920663, Len: 10, Fitness_tra: 0
Rule 54: 1b47f62717, Class:  4, CF:0.99854, Len: 10, Fitness_tra: 0
Rule 55: 1c12b27727, Class:  4, CF:0.414537, Len: 10, Fitness_tra: -3
