------Generation 0------
Rule  1: 1412d6bb42, Class:  4, CF:0.986059, Len: 10, Fitness_tra: 0
Rule 60: 17271f42bb, Class:  4, CF:0.999422, Len: 10, Fitness_tra: 0
Rule 61: 12278171b8, Class:  2, CF:  1, Len: 10, Fitness_tra: 1
Rule 62: 1422afb14b, Class:  4, CF:0.99682, Len: 10, Fitness_tra: 0
Rule 63: b121d672d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 11145a7bb2, Class:  4, CF:0.845652, Len: 10, Fitness_tra: 0
Rule 65: b51411b27b, Class:  4, CF:0.0403441, Len: 10, Fitness_tra: 0
Rule 66: 7144864b27, Class:  2, CF:0.555502, Len: 10, Fitness_tra: 0
Rule 67: ba15ddb414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 27428e2bb1, Class:  2, CF:0.659062, Len: 10, Fitness_tra: 0
Rule 69: 29b2c32242, Class:  2, CF:0.986608, Len: 10, Fitness_tra: 0
Rule 70: 4142a61bb2, Class:  4, CF:0.999725, Len: 10, Fitness_tra: 0
Rule 71: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 5164222411, Class:  3, CF:  1, Len: 10, Fitness_tra: 1
Rule 73: bb42931712, Class:  3, CF:0.88906, Len: 10, Fitness_tra: 0
Rule 74: 12b436b417, Class:  4, CF:0.9937, Len: 10, Fitness_tra: 0
Rule 75: 7471114b75, Class:  4, CF:0.998951, Len: 10, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 7244d5b1bb, Class:  2, CF:0.0967244, Len: 10, Fitness_tra: 0
Rule 78: 4111d645c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 737d312117, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 4c1b134514, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: 2f4d2941b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 714155147b, Class:  2, CF:0.998255, Len: 10, Fitness_tra: 48
Rule 85: 1b14bd4117, Class:  0, CF:0.174279, Len: 10, Fitness_tra: -36
Rule 86: 2511114442, Class:  2, CF:0.0301959, Len: 10, Fitness_tra: 1
Rule 87: 2742281424, Class:  2, CF:0.936785, Len: 10, Fitness_tra: 3
Rule 88: 717b3e4471, Class:  2, CF:0.557581, Len: 10, Fitness_tra: 0
Rule 89: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 721175b772, Class:  2, CF:0.634058, Len: 10, Fitness_tra: 0
Rule 91: b4141f822b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 400001b290, Class:  2, CF:  1, Len:  5, Fitness_tra: 10
Rule 93: 02b0100027, Class:  2, CF:0.179726, Len:  5, Fitness_tra: -2974
Rule 94: 12b7117217, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 01210000e2, Class:  2, CF:  1, Len:  5, Fitness_tra: 242
Rule 96: 16724db771, Class:  2, CF:0.938072, Len: 10, Fitness_tra: -373
Rule 97: b127f11244, Class:  4, CF:0.999663, Len: 10, Fitness_tra: 0
Rule 98: 274e1172b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: 7141f61b52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 7225153247, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:95.2163
------Result------
Miss_rate(tra)	:95.2163
Miss_rate(tst)	:87.6712
ARL				:9.69737

------Generation 200------
Rule  1: 1120f00110, Class:  4, CF:0.919986, Len:  6, Fitness_tra: 2747
Rule  2: 01210000e2, Class:  2, CF:  1, Len:  5, Fitness_tra: 238
Rule  3: 7221f61172, Class:  4, CF:0.999949, Len: 10, Fitness_tra: 106
Rule  4: b241131477, Class:  4, CF:0.986569, Len: 10, Fitness_tra: 89
Rule  5: 400001b290, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule  6: 4b4311b277, Class:  2, CF:0.932038, Len: 10, Fitness_tra: 0
Rule  7: 7d21f61172, Class:  4, CF:0.999985, Len: 10, Fitness_tra: 17
Rule  8: 5104200421, Class:  3, CF:  1, Len:  7, Fitness_tra: 0
Rule  9: 7221d57247, Class:  2, CF:0.998612, Len: 10, Fitness_tra: 0
Rule 10: b121f11442, Class:  4, CF:0.99992, Len: 10, Fitness_tra: 1
Rule 11: 2742281424, Class:  2, CF:0.936785, Len: 10, Fitness_tra: 0
Rule 12: 11c42d074e, Class:  4, CF:  1, Len:  9, Fitness_tra: 1
Rule 13: 5164222411, Class:  3, CF:  1, Len: 10, Fitness_tra: 1
Rule 14: 714155147b, Class:  2, CF:0.998255, Len: 10, Fitness_tra: 358
Rule 15: 2511114442, Class:  2, CF:0.0301959, Len: 10, Fitness_tra: 0
Rule 16: 1c27117281, Class:  2, CF:0.944741, Len: 10, Fitness_tra: 0
Rule 17: 12278171b8, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 18: 7225153247, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 19: 2827417178, Class:  4, CF:0.807702, Len: 10, Fitness_tra: 0
Rule 20: 224b112412, Class:  4, CF:0.36683, Len: 10, Fitness_tra: 0
Rule 21: 16751d1b27, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 22: 77bb951224, Class:  2, CF:0.994666, Len: 10, Fitness_tra: 0
Rule 23: 72bc144c27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 2b2bd92717, Class:  2, CF:0.986915, Len: 10, Fitness_tra: 0
Rule 25: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 4217112184, Class:  2, CF:0.813973, Len: 10, Fitness_tra: 0
Rule 27: 7412314b47, Class:  4, CF:0.892397, Len: 10, Fitness_tra: 0
Rule 28: 47bb15422b, Class:  2, CF:0.95779, Len: 10, Fitness_tra: 0
Rule 29: 12742d1777, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2121e31274, Class:  3, CF:0.999983, Len: 10, Fitness_tra: 0
Rule 31: 1412d6bb42, Class:  4, CF:0.986059, Len: 10, Fitness_tra: 0
Rule 32: 74112f7224, Class:  4, CF:0.999889, Len: 10, Fitness_tra: 0
Rule 33: 2b4223224b, Class:  2, CF:0.648253, Len: 10, Fitness_tra: 0
Rule 34: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 172266bb41, Class:  4, CF:0.989821, Len: 10, Fitness_tra: 0
Rule 36: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 41175341b4, Class:  2, CF:0.899525, Len: 10, Fitness_tra: 0
Rule 38: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 4422632471, Class:  4, CF:0.999497, Len: 10, Fitness_tra: 0
Rule 40: 74b76fb1b2, Class:  4, CF:0.998915, Len: 10, Fitness_tra: 0
Rule 41: 1354717211, Class:  2, CF:0.243731, Len: 10, Fitness_tra: 0
Rule 42: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 4651522161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 141721bb74, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 7e4b149c27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 492b417b12, Class:  4, CF:0.895034, Len: 10, Fitness_tra: 0
Rule 47: b2bc134147, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: 11b21d4742, Class:  2, CF:0.431668, Len: 10, Fitness_tra: 0
Rule 49: 27b28f1211, Class:  4, CF:0.996932, Len: 10, Fitness_tra: 0
Rule 50: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 272b197222, Class:  2, CF:0.993494, Len: 10, Fitness_tra: 0
Rule 52: 12b41ebb24, Class:  1, CF:0.0011079, Len: 10, Fitness_tra: 0
Rule 53: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 114b892225, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: 4e7b81b177, Class:  2, CF:0.562207, Len: 10, Fitness_tra: 0
Rule 56: 7c48162141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 7277aa7411, Class:  4, CF:0.983661, Len: 10, Fitness_tra: 0
Rule 58: 17271f42bb, Class:  4, CF:0.999422, Len: 10, Fitness_tra: 0
Rule 59: 2b41d177bb, Class:  2, CF:0.999355, Len: 10, Fitness_tra: 0
Rule 60: 1422afb14b, Class:  4, CF:0.99682, Len: 10, Fitness_tra: 0
Rule 61: b121d672d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 11145a7bb2, Class:  4, CF:0.845652, Len: 10, Fitness_tra: 0
Rule 63: b51411b27b, Class:  4, CF:0.0403441, Len: 10, Fitness_tra: 0
Rule 64: 7144864b27, Class:  2, CF:0.555502, Len: 10, Fitness_tra: 0
Rule 65: ba15ddb414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 27428e2bb1, Class:  2, CF:0.659062, Len: 10, Fitness_tra: 0
Rule 67: 29b2c32242, Class:  2, CF:0.986608, Len: 10, Fitness_tra: 0
Rule 68: 4142a61bb2, Class:  4, CF:0.999725, Len: 10, Fitness_tra: 0
Rule 69: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 24bbde1124, Class:  2, CF:0.917218, Len: 10, Fitness_tra: 0
Rule 71: bb42931712, Class:  3, CF:0.88906, Len: 10, Fitness_tra: 0
Rule 72: 12b436b417, Class:  4, CF:0.9937, Len: 10, Fitness_tra: 0
Rule 73: 7471114b75, Class:  4, CF:0.998951, Len: 10, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 7244d5b1bb, Class:  2, CF:0.0967244, Len: 10, Fitness_tra: 0
Rule 76: 4111d645c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 737d312117, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 78: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4c1b134514, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 241b1e4477, Class:  2, CF:0.853494, Len: 10, Fitness_tra: 0
Rule 82: 0000090000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 45b2494422, Class:  2, CF:0.625451, Len: 10, Fitness_tra: 0
Rule 85: 1b41fa7742, Class:  4, CF:0.999595, Len: 10, Fitness_tra: 0
Rule 86: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 11251eb22b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: 24742c2724, Class:  2, CF:0.873904, Len: 10, Fitness_tra: 0
Rule 89: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 12742e1772, Class:  1, CF:0.0348814, Len: 10, Fitness_tra: 5
Rule 92: 212b182722, Class:  2, CF:0.649911, Len: 10, Fitness_tra: 0
Rule 93: 41171a2182, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 412b4101b2, Class:  4, CF:0.550515, Len:  9, Fitness_tra: 2
Rule 95: 000b000007, Class:  0, CF:0.166356, Len:  2, Fitness_tra: -4144
Rule 96: 7225d572db, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0008160040, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 98: 4145a69b42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: b2bc134167, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 0022007240, Class:  2, CF:0.653816, Len:  5, Fitness_tra: -592
------Current------
Miss_rate(tra)	:42.687
------Result------
Miss_rate(tra)	:42.687
Miss_rate(tst)	:14.2466
ARL				:9.47945

------Generation 300------
Rule  1: 1120f00110, Class:  4, CF:0.919986, Len:  6, Fitness_tra: 2747
Rule  2: 01210000e2, Class:  2, CF:  1, Len:  5, Fitness_tra: 238
Rule  3: 7221f61172, Class:  4, CF:0.999949, Len: 10, Fitness_tra: 106
Rule  4: b241131477, Class:  4, CF:0.986569, Len: 10, Fitness_tra: 89
Rule  5: 400001b290, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule  6: 4b4311b277, Class:  2, CF:0.932038, Len: 10, Fitness_tra: 0
Rule  7: 7d21f61172, Class:  4, CF:0.999985, Len: 10, Fitness_tra: 17
Rule  8: 5104200421, Class:  3, CF:  1, Len:  7, Fitness_tra: 0
Rule  9: 7221d57247, Class:  2, CF:0.998612, Len: 10, Fitness_tra: 0
Rule 10: b121f11442, Class:  4, CF:0.99992, Len: 10, Fitness_tra: 1
Rule 11: 2742281424, Class:  2, CF:0.936785, Len: 10, Fitness_tra: 0
Rule 12: 11c42d074e, Class:  4, CF:  1, Len:  9, Fitness_tra: 1
Rule 13: 5164222411, Class:  3, CF:  1, Len: 10, Fitness_tra: 1
Rule 14: 714155147b, Class:  2, CF:0.998255, Len: 10, Fitness_tra: 358
Rule 15: 2511114442, Class:  2, CF:0.0301959, Len: 10, Fitness_tra: 0
Rule 16: 1c27117281, Class:  2, CF:0.944741, Len: 10, Fitness_tra: 0
Rule 17: 12278171b8, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 18: 7225153247, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 19: 2827417178, Class:  4, CF:0.807702, Len: 10, Fitness_tra: 0
Rule 20: 224b112412, Class:  4, CF:0.36683, Len: 10, Fitness_tra: 0
Rule 21: 16751d1b27, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 22: 77bb951224, Class:  2, CF:0.994666, Len: 10, Fitness_tra: 0
Rule 23: 72bc144c27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 2b2bd92717, Class:  2, CF:0.986915, Len: 10, Fitness_tra: 0
Rule 25: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 4217112184, Class:  2, CF:0.813973, Len: 10, Fitness_tra: 0
Rule 27: 7412314b47, Class:  4, CF:0.892397, Len: 10, Fitness_tra: 0
Rule 28: 47bb15422b, Class:  2, CF:0.95779, Len: 10, Fitness_tra: 0
Rule 29: 12742d1777, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2121e31274, Class:  3, CF:0.999983, Len: 10, Fitness_tra: 0
Rule 31: 1412d6bb42, Class:  4, CF:0.986059, Len: 10, Fitness_tra: 0
Rule 32: 74112f7224, Class:  4, CF:0.999889, Len: 10, Fitness_tra: 0
Rule 33: 2b4223224b, Class:  2, CF:0.648253, Len: 10, Fitness_tra: 0
Rule 34: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 172266bb41, Class:  4, CF:0.989821, Len: 10, Fitness_tra: 0
Rule 36: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 41175341b4, Class:  2, CF:0.899525, Len: 10, Fitness_tra: 0
Rule 38: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 4422632471, Class:  4, CF:0.999497, Len: 10, Fitness_tra: 0
Rule 40: 74b76fb1b2, Class:  4, CF:0.998915, Len: 10, Fitness_tra: 0
Rule 41: 1354717211, Class:  2, CF:0.243731, Len: 10, Fitness_tra: 0
Rule 42: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 4651522161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 141721bb74, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 7e4b149c27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 492b417b12, Class:  4, CF:0.895034, Len: 10, Fitness_tra: 0
Rule 47: b2bc134147, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: 11b21d4742, Class:  2, CF:0.431668, Len: 10, Fitness_tra: 0
Rule 49: 27b28f1211, Class:  4, CF:0.996932, Len: 10, Fitness_tra: 0
Rule 50: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 272b197222, Class:  2, CF:0.993494, Len: 10, Fitness_tra: 0
Rule 52: 12b41ebb24, Class:  1, CF:0.0011079, Len: 10, Fitness_tra: 0
Rule 53: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 114b892225, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: 4e7b81b177, Class:  2, CF:0.562207, Len: 10, Fitness_tra: 0
Rule 56: 7c48162141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 7277aa7411, Class:  4, CF:0.983661, Len: 10, Fitness_tra: 0
Rule 58: 17271f42bb, Class:  4, CF:0.999422, Len: 10, Fitness_tra: 0
Rule 59: 2b41d177bb, Class:  2, CF:0.999355, Len: 10, Fitness_tra: 0
Rule 60: 1422afb14b, Class:  4, CF:0.99682, Len: 10, Fitness_tra: 0
Rule 61: b121d672d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 11145a7bb2, Class:  4, CF:0.845652, Len: 10, Fitness_tra: 0
Rule 63: b51411b27b, Class:  4, CF:0.0403441, Len: 10, Fitness_tra: 0
Rule 64: 7144864b27, Class:  2, CF:0.555502, Len: 10, Fitness_tra: 0
Rule 65: ba15ddb414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 27428e2bb1, Class:  2, CF:0.659062, Len: 10, Fitness_tra: 0
Rule 67: 29b2c32242, Class:  2, CF:0.986608, Len: 10, Fitness_tra: 0
Rule 68: 4142a61bb2, Class:  4, CF:0.999725, Len: 10, Fitness_tra: 0
Rule 69: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 24bbde1124, Class:  2, CF:0.917218, Len: 10, Fitness_tra: 0
Rule 71: bb42931712, Class:  3, CF:0.88906, Len: 10, Fitness_tra: 0
Rule 72: 12b436b417, Class:  4, CF:0.9937, Len: 10, Fitness_tra: 0
Rule 73: 7471114b75, Class:  4, CF:0.998951, Len: 10, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 7244d5b1bb, Class:  2, CF:0.0967244, Len: 10, Fitness_tra: 0
Rule 76: 4111d645c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 737d312117, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 78: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4c1b134514, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 241b1e4477, Class:  2, CF:0.853494, Len: 10, Fitness_tra: 0
Rule 82: 0000090000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 45b2494422, Class:  2, CF:0.625451, Len: 10, Fitness_tra: 0
Rule 85: 1b41fa7742, Class:  4, CF:0.999595, Len: 10, Fitness_tra: 0
Rule 86: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 11251eb22b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: 24742c2724, Class:  2, CF:0.873904, Len: 10, Fitness_tra: 0
Rule 89: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 12742e1772, Class:  1, CF:0.0348814, Len: 10, Fitness_tra: 5
Rule 92: 212b182722, Class:  2, CF:0.649911, Len: 10, Fitness_tra: 0
Rule 93: 41171a2182, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 412b4101b2, Class:  4, CF:0.550515, Len:  9, Fitness_tra: 2
Rule 95: 000b000007, Class:  0, CF:0.166356, Len:  2, Fitness_tra: -4144
Rule 96: 7225d572db, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0008160040, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 98: 4145a69b42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: b2bc134167, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 0022007240, Class:  2, CF:0.653816, Len:  5, Fitness_tra: -592
------Current------
Miss_rate(tra)	:42.687
------Result------
Miss_rate(tra)	:42.687
Miss_rate(tst)	:14.2466
ARL				:9.47945

------Generation 400------
Rule  1: 1120f00110, Class:  4, CF:0.919986, Len:  6, Fitness_tra: 2747
Rule  2: 01210000e2, Class:  2, CF:  1, Len:  5, Fitness_tra: 238
Rule  3: 7221f61172, Class:  4, CF:0.999949, Len: 10, Fitness_tra: 106
Rule  4: b241131477, Class:  4, CF:0.986569, Len: 10, Fitness_tra: 89
Rule  5: 400001b290, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule  6: 4b4311b277, Class:  2, CF:0.932038, Len: 10, Fitness_tra: 0
Rule  7: 7d21f61172, Class:  4, CF:0.999985, Len: 10, Fitness_tra: 17
Rule  8: 5104200421, Class:  3, CF:  1, Len:  7, Fitness_tra: 0
Rule  9: 7221d57247, Class:  2, CF:0.998612, Len: 10, Fitness_tra: 0
Rule 10: b121f11442, Class:  4, CF:0.99992, Len: 10, Fitness_tra: 1
Rule 11: 2742281424, Class:  2, CF:0.936785, Len: 10, Fitness_tra: 0
Rule 12: 11c42d074e, Class:  4, CF:  1, Len:  9, Fitness_tra: 1
Rule 13: 5164222411, Class:  3, CF:  1, Len: 10, Fitness_tra: 1
Rule 14: 714155147b, Class:  2, CF:0.998255, Len: 10, Fitness_tra: 358
Rule 15: 2511114442, Class:  2, CF:0.0301959, Len: 10, Fitness_tra: 0
Rule 16: 1c27117281, Class:  2, CF:0.944741, Len: 10, Fitness_tra: 0
Rule 17: 12278171b8, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 18: 7225153247, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 19: 2827417178, Class:  4, CF:0.807702, Len: 10, Fitness_tra: 0
Rule 20: 224b112412, Class:  4, CF:0.36683, Len: 10, Fitness_tra: 0
Rule 21: 16751d1b27, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 22: 77bb951224, Class:  2, CF:0.994666, Len: 10, Fitness_tra: 0
Rule 23: 72bc144c27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 2b2bd92717, Class:  2, CF:0.986915, Len: 10, Fitness_tra: 0
Rule 25: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 4217112184, Class:  2, CF:0.813973, Len: 10, Fitness_tra: 0
Rule 27: 7412314b47, Class:  4, CF:0.892397, Len: 10, Fitness_tra: 0
Rule 28: 47bb15422b, Class:  2, CF:0.95779, Len: 10, Fitness_tra: 0
Rule 29: 12742d1777, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2121e31274, Class:  3, CF:0.999983, Len: 10, Fitness_tra: 0
Rule 31: 1412d6bb42, Class:  4, CF:0.986059, Len: 10, Fitness_tra: 0
Rule 32: 74112f7224, Class:  4, CF:0.999889, Len: 10, Fitness_tra: 0
Rule 33: 2b4223224b, Class:  2, CF:0.648253, Len: 10, Fitness_tra: 0
Rule 34: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 172266bb41, Class:  4, CF:0.989821, Len: 10, Fitness_tra: 0
Rule 36: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 41175341b4, Class:  2, CF:0.899525, Len: 10, Fitness_tra: 0
Rule 38: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 4422632471, Class:  4, CF:0.999497, Len: 10, Fitness_tra: 0
Rule 40: 74b76fb1b2, Class:  4, CF:0.998915, Len: 10, Fitness_tra: 0
Rule 41: 1354717211, Class:  2, CF:0.243731, Len: 10, Fitness_tra: 0
Rule 42: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 4651522161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 141721bb74, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 7e4b149c27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 492b417b12, Class:  4, CF:0.895034, Len: 10, Fitness_tra: 0
Rule 47: b2bc134147, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: 11b21d4742, Class:  2, CF:0.431668, Len: 10, Fitness_tra: 0
Rule 49: 27b28f1211, Class:  4, CF:0.996932, Len: 10, Fitness_tra: 0
Rule 50: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 272b197222, Class:  2, CF:0.993494, Len: 10, Fitness_tra: 0
Rule 52: 12b41ebb24, Class:  1, CF:0.0011079, Len: 10, Fitness_tra: 0
Rule 53: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 114b892225, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: 4e7b81b177, Class:  2, CF:0.562207, Len: 10, Fitness_tra: 0
Rule 56: 7c48162141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 7277aa7411, Class:  4, CF:0.983661, Len: 10, Fitness_tra: 0
Rule 58: 17271f42bb, Class:  4, CF:0.999422, Len: 10, Fitness_tra: 0
Rule 59: 2b41d177bb, Class:  2, CF:0.999355, Len: 10, Fitness_tra: 0
Rule 60: 1422afb14b, Class:  4, CF:0.99682, Len: 10, Fitness_tra: 0
Rule 61: b121d672d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 11145a7bb2, Class:  4, CF:0.845652, Len: 10, Fitness_tra: 0
Rule 63: b51411b27b, Class:  4, CF:0.0403441, Len: 10, Fitness_tra: 0
Rule 64: 7144864b27, Class:  2, CF:0.555502, Len: 10, Fitness_tra: 0
Rule 65: ba15ddb414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 27428e2bb1, Class:  2, CF:0.659062, Len: 10, Fitness_tra: 0
Rule 67: 29b2c32242, Class:  2, CF:0.986608, Len: 10, Fitness_tra: 0
Rule 68: 4142a61bb2, Class:  4, CF:0.999725, Len: 10, Fitness_tra: 0
Rule 69: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 24bbde1124, Class:  2, CF:0.917218, Len: 10, Fitness_tra: 0
Rule 71: bb42931712, Class:  3, CF:0.88906, Len: 10, Fitness_tra: 0
Rule 72: 12b436b417, Class:  4, CF:0.9937, Len: 10, Fitness_tra: 0
Rule 73: 7471114b75, Class:  4, CF:0.998951, Len: 10, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 7244d5b1bb, Class:  2, CF:0.0967244, Len: 10, Fitness_tra: 0
