------Generation 0------
Rule  1: b11336195d525212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Generation 200------
Rule  1: 0000340003030061, Class:  6, CF:0.984072, Len:  6, Fitness_tra: 60
Rule  2: 0000600707000001, Class:  4, CF:0.869716, Len:  4, Fitness_tra: 50
Rule  3: 001e9001080303a6, Class:  3, CF:0.956312, Len:  9, Fitness_tra: 48
Rule  4: 0500060050000000, Class:  0, CF:0.952871, Len:  3, Fitness_tra: 46
Rule  5: 10000000f1000300, Class:  2, CF:0.821433, Len:  4, Fitness_tra: 40
Rule  6: 0c0d000000000000, Class:  1, CF:0.538716, Len:  2, Fitness_tra: 33
Rule  7: 0000000050005005, Class:  0, CF:0.876241, Len:  3, Fitness_tra: 24
Rule  8: 6000e01001110028, Class:  7, CF:0.998358, Len:  8, Fitness_tra: 23
Rule  9: 05600000f0000000, Class:  5, CF:0.410481, Len:  3, Fitness_tra: 20
Rule 10: 50101000220000a1, Class:  9, CF:0.548083, Len:  7, Fitness_tra: 16
Rule 11: 0c0c00000e000000, Class:  1, CF:0.917852, Len:  3, Fitness_tra: 12
Rule 12: 051e105000100005, Class:  8, CF:0.998288, Len:  7, Fitness_tra: 11
Rule 13: 651015002012000b, Class:  7, CF:0.803614, Len:  9, Fitness_tra: 11
Rule 14: e000140003030763, Class:  6, CF:0.991837, Len:  8, Fitness_tra: 10
Rule 15: 05f9000000000005, Class:  8, CF:0.804486, Len:  4, Fitness_tra: 8
Rule 16: 005e10b0080100a1, Class:  5, CF:0.512361, Len:  8, Fitness_tra: 8
Rule 17: 000060e008000000, Class:  4, CF:0.799409, Len:  3, Fitness_tra: 8
Rule 18: 00f0000060000000, Class:  5, CF:0.322604, Len:  2, Fitness_tra: 7
Rule 19: 0500d00207004000, Class:  3, CF:0.0300763, Len:  5, Fitness_tra: 17
Rule 20: 0000990000a00b00, Class:  2, CF:0.256094, Len:  4, Fitness_tra: 3
Rule 21: 651000002a009000, Class:  7, CF:0.740078, Len:  6, Fitness_tra: 7
Rule 22: 00600000f3000000, Class:  5, CF:0.353571, Len:  3, Fitness_tra: 7
Rule 23: 321005e042110050, Class:  2, CF:0.582624, Len: 10, Fitness_tra: 4
Rule 24: e01e000008040000, Class:  9, CF:0.466599, Len:  5, Fitness_tra: 6
Rule 25: 00b090e007400050, Class:  7, CF:0.354646, Len:  6, Fitness_tra: 5
Rule 26: 000a000000000000, Class:  0, CF:0.761658, Len:  1, Fitness_tra: 6
Rule 27: 3510012151001052, Class:  7, CF:0.988663, Len: 11, Fitness_tra: 4
Rule 28: 0053200007021030, Class:  8, CF:  1, Len:  7, Fitness_tra: 5
Rule 29: 000e00000e000000, Class:  9, CF:0.571099, Len:  2, Fitness_tra: 5
Rule 30: 00f9600008004000, Class:  4, CF:0.872532, Len:  5, Fitness_tra: 5
Rule 31: 050d000009001600, Class:  9, CF:0.370709, Len:  5, Fitness_tra: 5
Rule 32: 000090921a001000, Class:  7, CF:0.42073, Len:  6, Fitness_tra: 3
Rule 33: 60fe10000c100021, Class:  2, CF:0.616642, Len:  8, Fitness_tra: 2
Rule 34: 00f0660000004030, Class:  0, CF:  1, Len:  5, Fitness_tra: 4
Rule 35: 6000002061010028, Class:  7, CF:0.880477, Len:  7, Fitness_tra: 4
Rule 36: 001e90e0080003a0, Class:  3, CF:0.474446, Len:  7, Fitness_tra: 4
Rule 37: 000e000000040015, Class:  8, CF:0.447086, Len:  4, Fitness_tra: 4
Rule 38: 50001d404014a010, Class:  1, CF:0.968666, Len:  9, Fitness_tra: 4
Rule 39: 55001d0028020703, Class:  9, CF:0.598911, Len:  9, Fitness_tra: 3
Rule 40: bc05142146060021, Class:  1, CF:0.731153, Len: 12, Fitness_tra: 3
Rule 41: 000000006e000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 3
Rule 42: 00096000000e0000, Class:  4, CF:0.786832, Len:  3, Fitness_tra: 3
Rule 43: 1500c30047110012, Class:  8, CF:  1, Len: 10, Fitness_tra: 3
Rule 44: 0dfe000000000005, Class:  8, CF:0.952005, Len:  4, Fitness_tra: 3
Rule 45: 000060c708004001, Class:  4, CF:0.827348, Len:  6, Fitness_tra: 3
Rule 46: 005e1000280100a1, Class:  9, CF:0.150169, Len:  8, Fitness_tra: 3
Rule 47: 005e001118010300, Class:  5, CF:0.505804, Len:  8, Fitness_tra: 3
Rule 48: 1500c31011110012, Class:  8, CF:  1, Len: 11, Fitness_tra: 3
Rule 49: 50001d724010400d, Class:  8, CF:  1, Len:  9, Fitness_tra: 3
Rule 50: b005e42141030f20, Class:  2, CF:  1, Len: 11, Fitness_tra: 2
Rule 51: 00009090f0000000, Class:  8, CF:0.414082, Len:  3, Fitness_tra: 2
Rule 52: 10f00000f1005005, Class:  8, CF:0.930068, Len:  6, Fitness_tra: 2
Rule 53: 000990000e000000, Class:  9, CF:0.830545, Len:  3, Fitness_tra: 2
Rule 54: 6015150e4701001b, Class:  8, CF:0.0101328, Len: 11, Fitness_tra: 2
Rule 55: 11111131f1322122, Class:  5, CF:  1, Len: 16, Fitness_tra: 2
Rule 56: 00000500f9000000, Class:  9, CF:  1, Len:  3, Fitness_tra: 2
Rule 57: 3500042151001f50, Class:  1, CF:0.418969, Len: 10, Fitness_tra: 2
Rule 58: 031c00e04e000010, Class:  1, CF:  1, Len:  7, Fitness_tra: 2
Rule 59: 6000931011110012, Class:  8, CF:  1, Len: 10, Fitness_tra: 2
Rule 60: 5200960000020005, Class:  8, CF:  1, Len:  6, Fitness_tra: 2
Rule 61: 50100d0630000008, Class:  8, CF:0.588843, Len:  6, Fitness_tra: 1
Rule 62: 550090001a109000, Class:  8, CF:  1, Len:  7, Fitness_tra: 1
Rule 63: 19c5e31011110012, Class:  8, CF:  1, Len: 13, Fitness_tra: 1
Rule 64: e00ee40701030f10, Class:  3, CF:0.900175, Len:  9, Fitness_tra: 1
Rule 65: 0000000e03f0000b, Class:  8, CF:  1, Len:  4, Fitness_tra: 1
Rule 66: ff00000000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule 67: a005142147010019, Class:  8, CF:0.704608, Len: 11, Fitness_tra: 1
Rule 68: 55b0900017400000, Class:  8, CF:0.997033, Len:  7, Fitness_tra: 1
Rule 69: 0000560050000000, Class:  0, CF:0.857242, Len:  3, Fitness_tra: 1
Rule 70: 05f0000050005005, Class:  0, CF:0.951788, Len:  5, Fitness_tra: 1
Rule 71: 3511812151001311, Class:  4, CF:0.359853, Len: 14, Fitness_tra: 0
Rule 72: 0c0010111c301021, Class:  1, CF:0.769473, Len: 10, Fitness_tra: 1
Rule 73: 000e00480954d000, Class:  9, CF:0.869738, Len:  7, Fitness_tra: 1
Rule 74: 550d000029021703, Class:  9, CF:0.303791, Len:  9, Fitness_tra: 1
Rule 75: 321009e000a40000, Class:  2, CF:0.549791, Len:  7, Fitness_tra: 1
Rule 76: 00fe000060000005, Class:  8, CF:  1, Len:  4, Fitness_tra: 1
Rule 77: 05d000b008000056, Class:  9, CF:  1, Len:  6, Fitness_tra: 1
Rule 78: 6000941013010062, Class:  8, CF:0.480793, Len:  9, Fitness_tra: 0
Rule 79: 60000000f1010028, Class:  7, CF:0.828004, Len:  6, Fitness_tra: 0
Rule 80: 1121113113321144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0500060050000000, Class:  0, CF:0.952871, Len:  0, Fitness_tra: 0
Rule 82: 21111653512711f4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: f61353d135128114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1313754452121822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 461f11a3332d122b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1911a11512321db3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00fe9502000d0000, Class:  7, CF:  1, Len:  6, Fitness_tra: 0
Rule 88: 000000006e000000, Class:  9, CF:  1, Len:  0, Fitness_tra: 0
Rule 89: aa5f215965e18bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000d000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000010e04040405d, Class:  8, CF:0.659897, Len:  7, Fitness_tra: 0
Rule 92: 3210d50047004050, Class:  2, CF:0.488663, Len:  9, Fitness_tra: 10
Rule 93: 100e000001000300, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000e0000080005a0, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 95: 921009e04014000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 15101c11110009a2, Class:  8, CF:0.526929, Len: 12, Fitness_tra: 0
Rule 97: b005ea215e030f90, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: d0f00400f10b0065, Class:  8, CF:  1, Len:  8, Fitness_tra: 0
Rule 99: 00f000000e000030, Class:  4, CF:0.0123056, Len:  3, Fitness_tra: 1
Rule100: 000000500310a000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:15.6818
------Result------
Miss_rate(tra)	:15.6818
Miss_rate(tst)	:16.8182
ARL				:6.56977

------Generation 300------
Rule  1: 0000340003030061, Class:  6, CF:0.984072, Len:  6, Fitness_tra: 51
Rule  2: 001e9001080303a6, Class:  3, CF:0.956312, Len:  9, Fitness_tra: 46
Rule  3: 10000000f1000300, Class:  2, CF:0.821433, Len:  4, Fitness_tra: 42
Rule  4: 0500060050000000, Class:  0, CF:0.952871, Len:  3, Fitness_tra: 37
Rule  5: 0000600707000001, Class:  4, CF:0.869716, Len:  4, Fitness_tra: 37
Rule  6: 0c0d000000000000, Class:  1, CF:0.538716, Len:  2, Fitness_tra: 34
Rule  7: 6000d00001004028, Class:  7, CF:0.905669, Len:  6, Fitness_tra: 29
Rule  8: 0000000050005005, Class:  0, CF:0.876241, Len:  3, Fitness_tra: 25
Rule  9: 6510e0002011002b, Class:  7, CF:0.951358, Len:  9, Fitness_tra: 22
Rule 10: 00006007000000d1, Class:  4, CF:0.923905, Len:  4, Fitness_tra: 20
Rule 11: 05600000f0000000, Class:  5, CF:0.410481, Len:  3, Fitness_tra: 20
Rule 12: 0000000060005005, Class:  8, CF:0.811381, Len:  3, Fitness_tra: 19
Rule 13: 50101000220000a1, Class:  9, CF:0.548083, Len:  7, Fitness_tra: 15
Rule 14: e00e100000004005, Class:  8, CF:0.965086, Len:  5, Fitness_tra: 13
Rule 15: 0c0c00000e000000, Class:  1, CF:0.917852, Len:  3, Fitness_tra: 12
Rule 16: 3210d50047004050, Class:  2, CF:0.488663, Len:  9, Fitness_tra: 12
Rule 17: 0500d00207004000, Class:  3, CF:0.0300763, Len:  5, Fitness_tra: 12
Rule 18: e500140003001700, Class:  6, CF:0.776462, Len:  7, Fitness_tra: 10
Rule 19: 0006000000000000, Class:  0, CF:0.791439, Len:  1, Fitness_tra: 10
Rule 20: e000140003030763, Class:  6, CF:0.991837, Len:  8, Fitness_tra: 9
Rule 21: 0500002a57000000, Class:  0, CF:0.949613, Len:  5, Fitness_tra: 9
Rule 22: 651000002a009000, Class:  7, CF:0.740078, Len:  6, Fitness_tra: 8
Rule 23: 00f0000060000000, Class:  5, CF:0.322604, Len:  2, Fitness_tra: 8
Rule 24: 005e10b0080100a1, Class:  5, CF:0.512361, Len:  8, Fitness_tra: 8
Rule 25: 1500c000e7010000, Class:  3, CF:0.692846, Len:  6, Fitness_tra: 8
Rule 26: 05f9000000000005, Class:  8, CF:0.804486, Len:  4, Fitness_tra: 7
Rule 27: 6000e01001110028, Class:  7, CF:0.998358, Len:  8, Fitness_tra: 7
Rule 28: 0000990000a00b00, Class:  2, CF:0.256094, Len:  4, Fitness_tra: 7
Rule 29: 00600000f3000000, Class:  5, CF:0.353571, Len:  3, Fitness_tra: 7
Rule 30: 050d000009001600, Class:  9, CF:0.370709, Len:  5, Fitness_tra: 5
Rule 31: 051e105000100005, Class:  8, CF:0.998288, Len:  7, Fitness_tra: 2
Rule 32: e01e000008040000, Class:  9, CF:0.466599, Len:  5, Fitness_tra: 6
Rule 33: 000e00000e000000, Class:  9, CF:0.571099, Len:  2, Fitness_tra: 5
Rule 34: 00f9600008004000, Class:  4, CF:0.872532, Len:  5, Fitness_tra: 4
Rule 35: 000060e008000000, Class:  4, CF:0.799409, Len:  3, Fitness_tra: 4
Rule 36: 15b0c30017110002, Class:  5, CF:0.910086, Len: 10, Fitness_tra: 4
Rule 37: 0dfe000000000005, Class:  8, CF:0.952005, Len:  4, Fitness_tra: 4
Rule 38: 001e90e0080003a0, Class:  3, CF:0.474446, Len:  7, Fitness_tra: 4
Rule 39: 50001d404014a010, Class:  1, CF:0.968666, Len:  9, Fitness_tra: 4
Rule 40: 0000100200004005, Class:  8, CF:0.63694, Len:  4, Fitness_tra: 4
Rule 41: 0053200007021030, Class:  8, CF:  1, Len:  7, Fitness_tra: 3
Rule 42: 00f0660000004030, Class:  0, CF:  1, Len:  5, Fitness_tra: 3
Rule 43: 005e1000280100a1, Class:  9, CF:0.150169, Len:  8, Fitness_tra: 3
Rule 44: 005e001118010300, Class:  5, CF:0.505804, Len:  8, Fitness_tra: 3
Rule 45: bc05142146060021, Class:  1, CF:0.731153, Len: 12, Fitness_tra: 3
Rule 46: 000000006e000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 3
Rule 47: e00004000e000703, Class:  9, CF:0.777155, Len:  5, Fitness_tra: 3
Rule 48: 321e00e048010350, Class:  2, CF:0.936134, Len: 10, Fitness_tra: 3
Rule 49: 0050600108000000, Class:  9, CF:0.590843, Len:  4, Fitness_tra: 3
Rule 50: 351e000000000015, Class:  8, CF:0.830554, Len:  6, Fitness_tra: 3
Rule 51: 0009000050004005, Class:  8, CF:0.464036, Len:  4, Fitness_tra: 3
Rule 52: 0510d0000a004000, Class:  7, CF:0.0460737, Len:  5, Fitness_tra: 3
Rule 53: 050c000d40000010, Class:  9, CF:0.853925, Len:  5, Fitness_tra: 2
Rule 54: b005e42141030f20, Class:  2, CF:  1, Len: 11, Fitness_tra: 2
Rule 55: 15b0530017110002, Class:  5, CF:0.293418, Len: 10, Fitness_tra: 1
Rule 56: 00000500f9000000, Class:  9, CF:  1, Len:  3, Fitness_tra: 2
Rule 57: 60fe10000c100021, Class:  2, CF:0.616642, Len:  8, Fitness_tra: 2
Rule 58: 000060d008000000, Class:  4, CF:0.320996, Len:  3, Fitness_tra: 2
Rule 59: 031c00e04e000010, Class:  1, CF:  1, Len:  7, Fitness_tra: 2
Rule 60: 6015150e4701001b, Class:  8, CF:0.0101328, Len: 11, Fitness_tra: 2
Rule 61: 000990000e000000, Class:  9, CF:0.830545, Len:  3, Fitness_tra: 2
Rule 62: 000e000000040015, Class:  8, CF:0.447086, Len:  4, Fitness_tra: 2
Rule 63: 3500042151001f50, Class:  1, CF:0.418969, Len: 10, Fitness_tra: 2
Rule 64: 00096000000e0c0a, Class:  4, CF:0.995642, Len:  5, Fitness_tra: 2
Rule 65: 1500c30047110012, Class:  8, CF:  1, Len: 10, Fitness_tra: 2
Rule 66: 0c0010001c006020, Class:  1, CF:0.843027, Len:  6, Fitness_tra: 1
Rule 67: 000e00480954d000, Class:  9, CF:0.869738, Len:  7, Fitness_tra: 1
Rule 68: 05f0000050005005, Class:  0, CF:0.951788, Len:  5, Fitness_tra: 1
Rule 69: 321009e000a40000, Class:  2, CF:0.549791, Len:  7, Fitness_tra: 1
Rule 70: ff00000000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule 71: 55001d0028020703, Class:  9, CF:0.598911, Len:  9, Fitness_tra: 1
Rule 72: 6000002061010028, Class:  7, CF:0.880477, Len:  7, Fitness_tra: 1
Rule 73: 0000660000004038, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 74: 1111122128116626, Class:  1, CF:0.8451, Len: 16, Fitness_tra: 1
Rule 75: 120e0000f8010300, Class:  5, CF:0.89442, Len:  7, Fitness_tra: 1
Rule 76: 000000070e0000d1, Class:  4, CF:0.815901, Len:  4, Fitness_tra: 0
Rule 77: 5200942000000005, Class:  8, CF:0.970252, Len:  6, Fitness_tra: 1
Rule 78: e000e0000811002b, Class:  8, CF:  1, Len:  7, Fitness_tra: 1
Rule 79: 5200960000020005, Class:  8, CF:  1, Len:  6, Fitness_tra: 1
Rule 80: b010140042000fa0, Class:  3, CF:0.410991, Len:  8, Fitness_tra: 1
Rule 81: 6353131115181711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: a31f53851511827b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000050000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: a63f111111e25412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 2a29281131133114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000c00000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: b9ca9351282b17f7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 3693811131e21771, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1111381412791a3a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 05b000001a0b0002, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00101007220000d1, Class:  4, CF:0.989808, Len:  7, Fitness_tra: 1
Rule 93: 0000000050075005, Class:  0, CF:0.789977, Len:  4, Fitness_tra: 0
Rule 94: 00000007f3089000, Class:  8, CF:  1, Len:  5, Fitness_tra: 0
Rule 95: b000d42147000020, Class:  5, CF:0.209107, Len:  8, Fitness_tra: 1
Rule 96: 6000000a010b0080, Class:  5, CF:0.736503, Len:  5, Fitness_tra: 1
Rule 97: b305142146060021, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 051e105000a00005, Class:  8, CF:0.999966, Len:  7, Fitness_tra: 4
Rule 99: 901e1300110100a2, Class:  8, CF:0.942123, Len: 10, Fitness_tra: 0
Rule100: 0053200007021030, Class:  8, CF:  1, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:12.2727
------Result------
Miss_rate(tra)	:12.2727
Miss_rate(tst)	:14.5455
ARL				:6

------Generation 400------
Rule  1: 0000340003030061, Class:  6, CF:0.984072, Len:  6, Fitness_tra: 48
Rule  2: 001e9001080303a6, Class:  3, CF:0.956312, Len:  9, Fitness_tra: 5
Rule  3: 10000000f1000300, Class:  2, CF:0.821433, Len:  4, Fitness_tra: 43
Rule  4: 0000600707000001, Class:  4, CF:0.869716, Len:  4, Fitness_tra: 38
Rule  5: 0500060050000000, Class:  0, CF:0.952871, Len:  3, Fitness_tra: 37
Rule  6: 0c0d000000000000, Class:  1, CF:0.538716, Len:  2, Fitness_tra: 35
Rule  7: 6000d00001004028, Class:  7, CF:0.905669, Len:  6, Fitness_tra: 30
Rule  8: 0000000050005005, Class:  0, CF:0.876241, Len:  3, Fitness_tra: 25
Rule  9: 6510e0002011002b, Class:  7, CF:0.951358, Len:  9, Fitness_tra: 22
Rule 10: 05600000f0000000, Class:  5, CF:0.410481, Len:  3, Fitness_tra: 11
Rule 11: 00006007000000d1, Class:  4, CF:0.923905, Len:  4, Fitness_tra: 19
Rule 12: 0000000060005005, Class:  8, CF:0.811381, Len:  3, Fitness_tra: 20
Rule 13: 50101000220000a1, Class:  9, CF:0.548083, Len:  7, Fitness_tra: 15
Rule 14: e00e100000004005, Class:  8, CF:0.965086, Len:  5, Fitness_tra: 13
Rule 15: 0c0c00000e000000, Class:  1, CF:0.917852, Len:  3, Fitness_tra: 12
Rule 16: 3210d50047004050, Class:  2, CF:0.488663, Len:  9, Fitness_tra: 12
Rule 17: 0500d00207004000, Class:  3, CF:0.0300763, Len:  5, Fitness_tra: 1
Rule 18: 0006000000000000, Class:  0, CF:0.791439, Len:  1, Fitness_tra: 10
Rule 19: e500140003001700, Class:  6, CF:0.776462, Len:  7, Fitness_tra: 10
Rule 20: e000140003030763, Class:  6, CF:0.991837, Len:  8, Fitness_tra: 6
Rule 21: 0500002a57000000, Class:  0, CF:0.949613, Len:  5, Fitness_tra: 9
Rule 22: 005e10b0080100a1, Class:  5, CF:0.512361, Len:  8, Fitness_tra: 9
Rule 23: 651000002a009000, Class:  7, CF:0.740078, Len:  6, Fitness_tra: 8
Rule 24: 00f0000060000000, Class:  5, CF:0.322604, Len:  2, Fitness_tra: 6
Rule 25: 1500c000e7010000, Class:  3, CF:0.692846, Len:  6, Fitness_tra: 7
Rule 26: 05f9000000000005, Class:  8, CF:0.804486, Len:  4, Fitness_tra: 7
Rule 27: 6000e01001110028, Class:  7, CF:0.998358, Len:  8, Fitness_tra: 7
Rule 28: 0000990000a00b00, Class:  2, CF:0.256094, Len:  4, Fitness_tra: 7
Rule 29: 00600000f3000000, Class:  5, CF:0.353571, Len:  3, Fitness_tra: 7
Rule 30: e01e000008040000, Class:  9, CF:0.466599, Len:  5, Fitness_tra: 5
Rule 31: 050d000009001600, Class:  9, CF:0.370709, Len:  5, Fitness_tra: 5
Rule 32: 000e00000e000000, Class:  9, CF:0.571099, Len:  2, Fitness_tra: 5
Rule 33: 005e001118010300, Class:  5, CF:0.505804, Len:  8, Fitness_tra: 4
Rule 34: 000060e008000000, Class:  4, CF:0.799409, Len:  3, Fitness_tra: 5
Rule 35: 001e90e0080003a0, Class:  3, CF:0.474446, Len:  7, Fitness_tra: -1
Rule 36: 051000000a009001, Class:  6, CF:0.328707, Len:  5, Fitness_tra: 5
Rule 37: 051e105000a00005, Class:  8, CF:0.999966, Len:  7, Fitness_tra: 4
Rule 38: 00f9600008004000, Class:  4, CF:0.872532, Len:  5, Fitness_tra: 4
Rule 39: 0dfe000000000005, Class:  8, CF:0.952005, Len:  4, Fitness_tra: 4
Rule 40: 0000100200004005, Class:  8, CF:0.63694, Len:  4, Fitness_tra: 3
Rule 41: 15b0c30017110002, Class:  5, CF:0.910086, Len: 10, Fitness_tra: 1
Rule 42: 000e042207000000, Class:  3, CF:0.0202207, Len:  5, Fitness_tra: 1
Rule 43: 005e1000280100a1, Class:  9, CF:0.150169, Len:  8, Fitness_tra: 3
Rule 44: 0053200007021030, Class:  8, CF:  1, Len:  7, Fitness_tra: 3
Rule 45: bc05142146060021, Class:  1, CF:0.731153, Len: 12, Fitness_tra: 3
Rule 46: 000000006e000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 3
Rule 47: e00004000e000703, Class:  9, CF:0.777155, Len:  5, Fitness_tra: 3
Rule 48: 321e00e048010350, Class:  2, CF:0.936134, Len: 10, Fitness_tra: 3
Rule 49: 0050600108000000, Class:  9, CF:0.590843, Len:  4, Fitness_tra: 3
Rule 50: 351e000000000015, Class:  8, CF:0.830554, Len:  6, Fitness_tra: 3
Rule 51: 0009000050004005, Class:  8, CF:0.464036, Len:  4, Fitness_tra: 3
Rule 52: 0510d0000a004000, Class:  7, CF:0.0460737, Len:  5, Fitness_tra: 4
Rule 53: 00f0660000004030, Class:  0, CF:  1, Len:  5, Fitness_tra: 3
Rule 54: 051e105000100005, Class:  8, CF:0.998288, Len:  7, Fitness_tra: 2
Rule 55: 050c000d40000010, Class:  9, CF:0.853925, Len:  5, Fitness_tra: 2
Rule 56: 00000500f9000000, Class:  9, CF:  1, Len:  3, Fitness_tra: 2
Rule 57: 60fe10000c100021, Class:  2, CF:0.616642, Len:  8, Fitness_tra: 2
Rule 58: 000060d008000000, Class:  4, CF:0.320996, Len:  3, Fitness_tra: 2
Rule 59: 031c00e04e000010, Class:  1, CF:  1, Len:  7, Fitness_tra: 2
Rule 60: 6015150e4701001b, Class:  8, CF:0.0101328, Len: 11, Fitness_tra: 2
Rule 61: 000990000e000000, Class:  9, CF:0.830545, Len:  3, Fitness_tra: 2
Rule 62: 000e000000040015, Class:  8, CF:0.447086, Len:  4, Fitness_tra: 2
Rule 63: b005e42141030f20, Class:  2, CF:  1, Len: 11, Fitness_tra: 2
Rule 64: 00096000000e0c0a, Class:  4, CF:0.995642, Len:  5, Fitness_tra: 2
Rule 65: 3500042151001f50, Class:  1, CF:0.418969, Len: 10, Fitness_tra: 2
Rule 66: 15b0530017110002, Class:  5, CF:0.293418, Len: 10, Fitness_tra: 1
Rule 67: 1500c30047110012, Class:  8, CF:  1, Len: 10, Fitness_tra: 2
Rule 68: 000e00480954d000, Class:  9, CF:0.869738, Len:  7, Fitness_tra: 1
Rule 69: 321009e000a40000, Class:  2, CF:0.549791, Len:  7, Fitness_tra: 1
Rule 70: ff00000000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule 71: 55001d0028020703, Class:  9, CF:0.598911, Len:  9, Fitness_tra: 1
Rule 72: 6000002061010028, Class:  7, CF:0.880477, Len:  7, Fitness_tra: 1
Rule 73: 0000660000004038, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 74: 1111122128116626, Class:  1, CF:0.8451, Len: 16, Fitness_tra: 1
Rule 75: 120e0000f8010300, Class:  5, CF:0.89442, Len:  7, Fitness_tra: 1
Rule 76: 0c0010001c006020, Class:  1, CF:0.843027, Len:  6, Fitness_tra: 1
Rule 77: 5200942000000005, Class:  8, CF:0.970252, Len:  6, Fitness_tra: 1
Rule 78: e000e0000811002b, Class:  8, CF:  1, Len:  7, Fitness_tra: 1
Rule 79: 5200960000020005, Class:  8, CF:  1, Len:  6, Fitness_tra: 1
Rule 80: b010140042000fa0, Class:  3, CF:0.410991, Len:  8, Fitness_tra: 1
Rule 81: 4a1631f391151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1125515bb44311a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 050e00000000e550, Class:  8, CF:0.182887, Len:  5, Fitness_tra: 0
Rule 84: 0000000050000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1111111333111141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 26811c14114156a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 131936261e15322b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 131325421411a113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 11139f13a1122422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0010900c020000a0, Class:  3, CF:0.947387, Len:  5, Fitness_tra: 55
Rule 92: e000840003030063, Class:  6, CF:0.763999, Len:  7, Fitness_tra: 1
Rule 93: 060e00000e0000a6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0000100200034005, Class:  8, CF:0.930227, Len:  5, Fitness_tra: 1
Rule 95: 0400009057001500, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 96: 001e000008000001, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 600090e0010080a0, Class:  3, CF:0.636217, Len:  6, Fitness_tra: 5
Rule 98: 0009600008000000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1000000001000300, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0500000a67000005, Class:  5, CF:0.357167, Len:  5, Fitness_tra: 18
------Current------
Miss_rate(tra)	:11.8182
------Result------
Miss_rate(tra)	:11.8182
Miss_rate(tst)	:13.6364
ARL				:5.90805

------Generation 500------
Rule  1: 0000340003030061, Class:  6, CF:0.984072, Len:  6, Fitness_tra: 48
