------Generation 0------
Rule  1: 3127151151de8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 7428515815595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: f1711d116151d, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: f1f138113d189, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: b4781122215d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0005000c00d90, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 53: 44b192d59d51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 7111391511115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 33ac991888e22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 474155d513811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 771c883de29d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 42a4131119181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: a1413118d9935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 271e133855e99, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 11775e3255811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: f1b1813585c13, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 63: f57d112555115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 614281913811e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: a35cd9113128d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 66: 7171519298e55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: f368113118826, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 68: 771d51521dd15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: b1f51321595c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 77b6211da9311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 114211d21d531, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 72: 13619d28911c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1171219111553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 4bbe82e8551d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 13b1511119198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 451c5d8921113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 4722111111155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 451855255131d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 2721881831151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 7531152d85115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2771959553d95, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: f61cd369521cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 3124133d11153, Class:  1, CF:  1, Len: 13, Fitness_tra: 7
Rule 84: 7111191151151, Class:  1, CF:  1, Len: 13, Fitness_tra: 3
Rule 85: bd126223c5219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 111b5aa281251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1511151131d1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1122531111251, Class:  1, CF:0.113221, Len: 13, Fitness_tra: 6
Rule 89: 28f258d329211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 90: 61148618d1c81, Class:  1, CF:0.998628, Len: 13, Fitness_tra: 0
Rule 91: ff18153e51215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 02b8060cc7010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 16a19e1151881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 13619dd1921c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: a722311811155, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 96: f172829124921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 42b11825d2281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 4bb4521155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: b4b85582221d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000200200000c, Class:  0, CF:0.339199, Len:  3, Fitness_tra: -358
------Current------
Miss_rate(tra)	:18.7654
------Result------
Miss_rate(tra)	:18.7654
Miss_rate(tst)	:15.1515
ARL				:10.9706

------Generation 300------
Rule  1: 0008000080000, Class:  0, CF:0.942797, Len:  2, Fitness_tra: 332
Rule  2: 000500200000c, Class:  0, CF:  1, Len:  3, Fitness_tra: 103
Rule  3: f6f1121155225, Class:  1, CF:0.944406, Len: 13, Fitness_tra: 10
Rule  4: 0005608400000, Class:  0, CF:  1, Len:  4, Fitness_tra: 12
Rule  5: 000c000d50000, Class:  0, CF:0.649627, Len:  3, Fitness_tra: 2
Rule  6: a3135125822d1, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule  7: 1373c11115118, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule  8: 1668111111881, Class:  0, CF:0.937072, Len: 13, Fitness_tra: 12
Rule  9: 2ca1511191352, Class:  1, CF:0.974546, Len: 13, Fitness_tra: 0
Rule 10: 000800000e00d, Class:  0, CF:  1, Len:  3, Fitness_tra: 4
Rule 11: 11b4511112111, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule 12: 41313d4115821, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 13: 3a311d1988811, Class:  0, CF:0.979643, Len: 13, Fitness_tra: 0
Rule 14: 3127151151de8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 7daca173d5111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 2728913215119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 18711e1512951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 391111d919185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: b8f151d51d811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1a3295115e118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: fe79928221921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 5122153891131, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 124323d15d591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 3facd93128129, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 25: 2475231211135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: a9b1513518552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 75a4ad1115515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: b149de1211331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 14b25c353d312, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 30: b5a19ede55382, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: b145533112339, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: a111861582216, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 1165113118551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 6321152151591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2244195191213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 12b2559555115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 72b116acc791a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 63681311815c8, Class:  0, CF:0.980201, Len: 13, Fitness_tra: 0
Rule 39: 39211d3515155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 4144399213215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 31111e5c18513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 41711391115e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: af1523311c286, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 652111d88595d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 242c5e3135335, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 7272513835112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1212231831335, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 7428515815595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: f1711d116151d, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: f1f138113d189, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: b4781122215d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0005000c00d90, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 53: 44b192d59d51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 7111391511115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 33ac991888e22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 474155d513811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 771c883de29d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 42a4131119181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: a1413118d9935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 271e133855e99, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 11775e3255811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: f1b1813585c13, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 63: f57d112555115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 614281913811e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: a35cd9113128d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 66: 7171519298e55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: f368113118826, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 68: 771d51521dd15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: b1f51321595c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 77b6211da9311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 114211d21d531, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 72: 13619d28911c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1171219111553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 4bbe82e8551d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 13b1511119198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 451c5d8921113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 4722111111155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 451855255131d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 2721881831151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 7531152d85115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2771959553d95, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: f61cd369521cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 3124133d11153, Class:  1, CF:  1, Len: 13, Fitness_tra: 7
Rule 84: 7111191151151, Class:  1, CF:  1, Len: 13, Fitness_tra: 3
Rule 85: bd126223c5219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 111b5aa281251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1511151131d1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1122531111251, Class:  1, CF:0.113221, Len: 13, Fitness_tra: 6
Rule 89: 28f258d329211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 90: 61148618d1c81, Class:  1, CF:0.998628, Len: 13, Fitness_tra: 0
Rule 91: ff18153e51215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 02b8060cc7010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 16a19e1151881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 13619dd1921c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: a722311811155, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 96: f172829124921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 42b11825d2281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 4bb4521155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: b4b85582221d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000200200000c, Class:  0, CF:0.339199, Len:  3, Fitness_tra: -358
------Current------
Miss_rate(tra)	:18.7654
------Result------
Miss_rate(tra)	:18.7654
Miss_rate(tst)	:15.1515
ARL				:10.9706

------Generation 400------
Rule  1: 0008000080000, Class:  0, CF:0.942797, Len:  2, Fitness_tra: 332
Rule  2: 000500200000c, Class:  0, CF:  1, Len:  3, Fitness_tra: 103
Rule  3: f6f1121155225, Class:  1, CF:0.944406, Len: 13, Fitness_tra: 10
Rule  4: 0005608400000, Class:  0, CF:  1, Len:  4, Fitness_tra: 12
Rule  5: 000c000d50000, Class:  0, CF:0.649627, Len:  3, Fitness_tra: 2
Rule  6: a3135125822d1, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule  7: 1373c11115118, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule  8: 1668111111881, Class:  0, CF:0.937072, Len: 13, Fitness_tra: 12
Rule  9: 2ca1511191352, Class:  1, CF:0.974546, Len: 13, Fitness_tra: 0
Rule 10: 000800000e00d, Class:  0, CF:  1, Len:  3, Fitness_tra: 4
Rule 11: 11b4511112111, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule 12: 41313d4115821, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 13: 3a311d1988811, Class:  0, CF:0.979643, Len: 13, Fitness_tra: 0
Rule 14: 3127151151de8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 7daca173d5111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 2728913215119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 18711e1512951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 391111d919185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: b8f151d51d811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1a3295115e118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: fe79928221921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 5122153891131, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 124323d15d591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 3facd93128129, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 25: 2475231211135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: a9b1513518552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 75a4ad1115515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: b149de1211331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 14b25c353d312, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 30: b5a19ede55382, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: b145533112339, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: a111861582216, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 1165113118551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 6321152151591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2244195191213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 12b2559555115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 72b116acc791a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 63681311815c8, Class:  0, CF:0.980201, Len: 13, Fitness_tra: 0
Rule 39: 39211d3515155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 4144399213215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 31111e5c18513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 41711391115e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: af1523311c286, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 652111d88595d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 242c5e3135335, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 7272513835112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1212231831335, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 7428515815595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: f1711d116151d, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: f1f138113d189, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: b4781122215d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0005000c00d90, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 53: 44b192d59d51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 7111391511115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 33ac991888e22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 474155d513811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 771c883de29d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 42a4131119181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: a1413118d9935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 271e133855e99, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 11775e3255811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: f1b1813585c13, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 63: f57d112555115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 614281913811e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: a35cd9113128d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 66: 7171519298e55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: f368113118826, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 68: 771d51521dd15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: b1f51321595c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 77b6211da9311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 114211d21d531, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 72: 13619d28911c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1171219111553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 4bbe82e8551d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 13b1511119198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 451c5d8921113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 4722111111155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 451855255131d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 2721881831151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 7531152d85115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2771959553d95, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: f61cd369521cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 3124133d11153, Class:  1, CF:  1, Len: 13, Fitness_tra: 7
Rule 84: 7111191151151, Class:  1, CF:  1, Len: 13, Fitness_tra: 3
Rule 85: bd126223c5219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 111b5aa281251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1511151131d1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1122531111251, Class:  1, CF:0.113221, Len: 13, Fitness_tra: 6
Rule 89: 28f258d329211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 90: 61148618d1c81, Class:  1, CF:0.998628, Len: 13, Fitness_tra: 0
Rule 91: ff18153e51215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 02b8060cc7010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 16a19e1151881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 13619dd1921c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: a722311811155, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 96: f172829124921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 42b11825d2281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 4bb4521155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: b4b85582221d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000200200000c, Class:  0, CF:0.339199, Len:  3, Fitness_tra: -358
------Current------
Miss_rate(tra)	:18.7654
------Result------
Miss_rate(tra)	:18.7654
Miss_rate(tst)	:15.1515
ARL				:10.9706

------Generation 500------
Rule  1: 0008000080000, Class:  0, CF:0.942797, Len:  2, Fitness_tra: 332
Rule  2: 000500200000c, Class:  0, CF:  1, Len:  3, Fitness_tra: 103
Rule  3: f6f1121155225, Class:  1, CF:0.944406, Len: 13, Fitness_tra: 10
Rule  4: 0005608400000, Class:  0, CF:  1, Len:  4, Fitness_tra: 12
Rule  5: 000c000d50000, Class:  0, CF:0.649627, Len:  3, Fitness_tra: 2
Rule  6: a3135125822d1, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule  7: 1373c11115118, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule  8: 1668111111881, Class:  0, CF:0.937072, Len: 13, Fitness_tra: 12
Rule  9: 2ca1511191352, Class:  1, CF:0.974546, Len: 13, Fitness_tra: 0
Rule 10: 000800000e00d, Class:  0, CF:  1, Len:  3, Fitness_tra: 4
Rule 11: 11b4511112111, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule 12: 41313d4115821, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 13: 3a311d1988811, Class:  0, CF:0.979643, Len: 13, Fitness_tra: 0
Rule 14: 3127151151de8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 7daca173d5111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 2728913215119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 18711e1512951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 391111d919185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: b8f151d51d811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1a3295115e118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: fe79928221921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 5122153891131, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 124323d15d591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 3facd93128129, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 25: 2475231211135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: a9b1513518552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 75a4ad1115515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: b149de1211331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 14b25c353d312, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 30: b5a19ede55382, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: b145533112339, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: a111861582216, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 1165113118551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 6321152151591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2244195191213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 12b2559555115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 72b116acc791a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 63681311815c8, Class:  0, CF:0.980201, Len: 13, Fitness_tra: 0
Rule 39: 39211d3515155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 4144399213215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 31111e5c18513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 41711391115e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: af1523311c286, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 652111d88595d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 242c5e3135335, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 7272513835112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1212231831335, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 7428515815595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: f1711d116151d, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: f1f138113d189, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: b4781122215d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0005000c00d90, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 53: 44b192d59d51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 7111391511115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 33ac991888e22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 474155d513811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 771c883de29d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 42a4131119181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: a1413118d9935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 271e133855e99, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 11775e3255811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: f1b1813585c13, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 63: f57d112555115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 614281913811e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
