------Generation 0------
Rule  1: 1512e5dc5119d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 694219d258131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 15f5138225118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: a311539128181, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 7831355e1e5d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 2b215ed815259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: f1b181111c116, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 47: f1659ddd25151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1318159988211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: a1223981111e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 78151d313114d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b16bd121859bd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 47181c35e21d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1531e18c21355, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 65b25335d1116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1314951811832, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 7425d3ec12111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: fe11115518515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: b12155151d5e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 6142551da1118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 66a15d112551d, Class:  0, CF:0.999484, Len: 13, Fitness_tra: 0
Rule 61: 1d25863251191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 2bb5d1882523d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: feb4133551291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7131d51123129, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 65: 25f2158185181, Class:  0, CF:0.643754, Len: 13, Fitness_tra: 0
Rule 66: 63f4991852112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 4121655515853, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: f331e1c1d1c83, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 3f1c15e31111d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 70: 4ca52515e112d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b861328323211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 115c5335d2851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: f1a58211d3859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 050500000900c, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 75: 41211911e5131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 423b6d152e1c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 131b535881555, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 78: b1fbe815c58d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b22512556d315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1d3822858555e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: b8f1911121122, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 1114111555159, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: 15f13dd313311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1514151815d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 2814315155893, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1151531155511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 227155581119e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000d000, Class:  0, CF:0.159257, Len:  1, Fitness_tra: -30
Rule 89: 1862e351d1118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 41113115c5523, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: b7151c35e1128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 33128111d1159, Class:  1, CF:0.969706, Len: 13, Fitness_tra: 0
Rule 93: 43542518e1822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: f13191cc25153, Class:  1, CF:0.880263, Len: 13, Fitness_tra: 0
Rule 95: b572511e81111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: f91d41dd45111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 3962d18813925, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 3e13811155116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: a3183111d1c28, Class:  0, CF:0.97416, Len: 13, Fitness_tra: 0
Rule100: a3121118d1151, Class:  0, CF:0.0850399, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:29.6914
------Result------
Miss_rate(tra)	:29.6914
Miss_rate(tst)	:11.1111
ARL				:10.4878

------Generation 300------
Rule  1: 0000d00000000, Class:  1, CF:0.307642, Len:  1, Fitness_tra: 358
Rule  2: 0008008000000, Class:  0, CF:0.992137, Len:  2, Fitness_tra: 178
Rule  3: 00080c000000c, Class:  0, CF:0.999215, Len:  3, Fitness_tra: 83
Rule  4: 000400000d000, Class:  0, CF:0.624308, Len:  2, Fitness_tra: 74
Rule  5: 0004000000000, Class:  0, CF:0.393004, Len:  1, Fitness_tra: 45
Rule  6: f3a510010d010, Class:  0, CF:  1, Len:  8, Fitness_tra: 5
Rule  7: 0000000950000, Class:  0, CF:0.979084, Len:  2, Fitness_tra: 2
Rule  8: 00020c000d0d0, Class:  0, CF:0.381503, Len:  4, Fitness_tra: 1
Rule  9: 2221115531155, Class:  0, CF:0.993283, Len: 13, Fitness_tra: 0
Rule 10: 177388d211152, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: a1a8311151c28, Class:  0, CF:0.973028, Len: 13, Fitness_tra: 0
Rule 12: 1ff211e521c11, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: a111151511185, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 71a13d1111125, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 25a5111138128, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 256318d338101, Class:  1, CF:0.965731, Len: 12, Fitness_tra: 0
Rule 17: 1138312c21315, Class:  0, CF:0.997128, Len: 13, Fitness_tra: 0
Rule 18: 1512e5dc5119d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 4c3d15e112c21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 7175181111938, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 74413112c195e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: bc23523815953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: f1779111511e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 7cb1515111231, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: b564111313851, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 13f73183c5c5e, Class:  0, CF:0.414198, Len: 13, Fitness_tra: 0
Rule 27: 3172cd3515188, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: 6921191215155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 3e23111155512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 391d51d955512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1d61318113915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 6975d81811525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: ae1be15811de5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1111939555211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 1919d5dd15591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 7413111c11e31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 51a2311918115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b8613518131d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: fd151111d8935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: f34515d11d518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 694219d258131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 15f5138225118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: a311539128181, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 7831355e1e5d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 2b215ed815259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: f1b181111c116, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 47: f1659ddd25151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1318159988211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: a1223981111e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 78151d313114d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b16bd121859bd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 47181c35e21d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1531e18c21355, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 65b25335d1116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1314951811832, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 7425d3ec12111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: fe11115518515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: b12155151d5e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 6142551da1118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 66a15d112551d, Class:  0, CF:0.999484, Len: 13, Fitness_tra: 0
Rule 61: 1d25863251191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 2bb5d1882523d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: feb4133551291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7131d51123129, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 65: 25f2158185181, Class:  0, CF:0.643754, Len: 13, Fitness_tra: 0
Rule 66: 63f4991852112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 4121655515853, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: f331e1c1d1c83, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 3f1c15e31111d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 70: 4ca52515e112d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b861328323211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 115c5335d2851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: f1a58211d3859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 050500000900c, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 75: 41211911e5131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 423b6d152e1c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 131b535881555, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 78: b1fbe815c58d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b22512556d315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1d3822858555e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: b8f1911121122, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 1114111555159, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: 15f13dd313311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1514151815d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 2814315155893, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1151531155511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 227155581119e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000d000, Class:  0, CF:0.159257, Len:  1, Fitness_tra: -30
Rule 89: 1862e351d1118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 41113115c5523, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: b7151c35e1128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 33128111d1159, Class:  1, CF:0.969706, Len: 13, Fitness_tra: 0
Rule 93: 43542518e1822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: f13191cc25153, Class:  1, CF:0.880263, Len: 13, Fitness_tra: 0
Rule 95: b572511e81111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: f91d41dd45111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 3962d18813925, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 3e13811155116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: a3183111d1c28, Class:  0, CF:0.97416, Len: 13, Fitness_tra: 0
Rule100: a3121118d1151, Class:  0, CF:0.0850399, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:29.6914
------Result------
Miss_rate(tra)	:29.6914
Miss_rate(tst)	:11.1111
ARL				:10.4878

------Generation 400------
Rule  1: 0000d00000000, Class:  1, CF:0.307642, Len:  1, Fitness_tra: 358
Rule  2: 0008008000000, Class:  0, CF:0.992137, Len:  2, Fitness_tra: 178
Rule  3: 00080c000000c, Class:  0, CF:0.999215, Len:  3, Fitness_tra: 83
Rule  4: 000400000d000, Class:  0, CF:0.624308, Len:  2, Fitness_tra: 74
Rule  5: 0004000000000, Class:  0, CF:0.393004, Len:  1, Fitness_tra: 45
Rule  6: f3a510010d010, Class:  0, CF:  1, Len:  8, Fitness_tra: 5
Rule  7: 0000000950000, Class:  0, CF:0.979084, Len:  2, Fitness_tra: 2
Rule  8: 00020c000d0d0, Class:  0, CF:0.381503, Len:  4, Fitness_tra: 1
Rule  9: 2221115531155, Class:  0, CF:0.993283, Len: 13, Fitness_tra: 0
Rule 10: 177388d211152, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: a1a8311151c28, Class:  0, CF:0.973028, Len: 13, Fitness_tra: 0
Rule 12: 1ff211e521c11, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: a111151511185, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 71a13d1111125, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 25a5111138128, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 256318d338101, Class:  1, CF:0.965731, Len: 12, Fitness_tra: 0
Rule 17: 1138312c21315, Class:  0, CF:0.997128, Len: 13, Fitness_tra: 0
Rule 18: 1512e5dc5119d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 4c3d15e112c21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 7175181111938, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 74413112c195e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: bc23523815953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: f1779111511e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 7cb1515111231, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: b564111313851, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 13f73183c5c5e, Class:  0, CF:0.414198, Len: 13, Fitness_tra: 0
Rule 27: 3172cd3515188, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: 6921191215155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 3e23111155512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 391d51d955512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1d61318113915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 6975d81811525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: ae1be15811de5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1111939555211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 1919d5dd15591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 7413111c11e31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 51a2311918115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b8613518131d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: fd151111d8935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: f34515d11d518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 694219d258131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 15f5138225118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: a311539128181, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 7831355e1e5d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 2b215ed815259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: f1b181111c116, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 47: f1659ddd25151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1318159988211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: a1223981111e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 78151d313114d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b16bd121859bd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 47181c35e21d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1531e18c21355, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 65b25335d1116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1314951811832, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 7425d3ec12111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: fe11115518515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: b12155151d5e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 6142551da1118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 66a15d112551d, Class:  0, CF:0.999484, Len: 13, Fitness_tra: 0
Rule 61: 1d25863251191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 2bb5d1882523d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: feb4133551291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7131d51123129, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 65: 25f2158185181, Class:  0, CF:0.643754, Len: 13, Fitness_tra: 0
Rule 66: 63f4991852112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 4121655515853, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: f331e1c1d1c83, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 3f1c15e31111d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 70: 4ca52515e112d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b861328323211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 115c5335d2851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: f1a58211d3859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 050500000900c, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 75: 41211911e5131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 423b6d152e1c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 131b535881555, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 78: b1fbe815c58d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b22512556d315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1d3822858555e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: b8f1911121122, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 1114111555159, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: 15f13dd313311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1514151815d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 2814315155893, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1151531155511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 227155581119e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000d000, Class:  0, CF:0.159257, Len:  1, Fitness_tra: -30
Rule 89: 1862e351d1118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 41113115c5523, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: b7151c35e1128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 33128111d1159, Class:  1, CF:0.969706, Len: 13, Fitness_tra: 0
Rule 93: 43542518e1822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: f13191cc25153, Class:  1, CF:0.880263, Len: 13, Fitness_tra: 0
Rule 95: b572511e81111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: f91d41dd45111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 3962d18813925, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 3e13811155116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: a3183111d1c28, Class:  0, CF:0.97416, Len: 13, Fitness_tra: 0
Rule100: a3121118d1151, Class:  0, CF:0.0850399, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:29.6914
------Result------
Miss_rate(tra)	:29.6914
Miss_rate(tst)	:11.1111
ARL				:10.4878

------Generation 500------
Rule  1: 0000d00000000, Class:  1, CF:0.307642, Len:  1, Fitness_tra: 350
Rule  2: 0008008000000, Class:  0, CF:0.992137, Len:  2, Fitness_tra: 178
Rule  3: 00080c000000c, Class:  0, CF:0.999215, Len:  3, Fitness_tra: 84
Rule  4: 000400000d000, Class:  0, CF:0.624308, Len:  2, Fitness_tra: 73
Rule  5: 0004000000000, Class:  0, CF:0.393004, Len:  1, Fitness_tra: 43
Rule  6: f3a510010d010, Class:  0, CF:  1, Len:  8, Fitness_tra: 5
Rule  7: 0000000950000, Class:  0, CF:0.979084, Len:  2, Fitness_tra: 2
Rule  8: 00020c000d0d0, Class:  0, CF:0.381503, Len:  4, Fitness_tra: 1
Rule  9: 2221115531155, Class:  0, CF:0.993283, Len: 13, Fitness_tra: 0
Rule 10: 177388d211152, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: a1a8311151c28, Class:  0, CF:0.973028, Len: 13, Fitness_tra: 0
Rule 12: 1ff211e521c11, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: a111151511185, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 71a13d1111125, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 25a5111138128, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 256318d338101, Class:  1, CF:0.965731, Len: 12, Fitness_tra: 0
Rule 17: 1138312c21315, Class:  0, CF:0.997128, Len: 13, Fitness_tra: 0
Rule 18: 1512e5dc5119d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 4c3d15e112c21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 7175181111938, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 74413112c195e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: bc23523815953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: f1779111511e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 7cb1515111231, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: b564111313851, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 13f73183c5c5e, Class:  0, CF:0.414198, Len: 13, Fitness_tra: 0
Rule 27: 3172cd3515188, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: 6921191215155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 3e23111155512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 391d51d955512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1d61318113915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 6975d81811525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: ae1be15811de5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1111939555211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 1919d5dd15591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 7413111c11e31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 51a2311918115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b8613518131d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: fd151111d8935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: f34515d11d518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 694219d258131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 15f5138225118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: a311539128181, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 7831355e1e5d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 2b215ed815259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: f1b181111c116, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 47: f1659ddd25151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1318159988211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: a1223981111e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 78151d313114d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b16bd121859bd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 47181c35e21d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1531e18c21355, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 65b25335d1116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
