------Generation 0------
Rule  1: 12f12981215c5, Class:  0, CF:0.915941, Len: 13, Fitness_tra: 2
Rule 64: 3a11922151823, Class:  1, CF:0.827924, Len: 13, Fitness_tra: 0
Rule 65: 61a1dd9d2118a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 19a4351921119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: a1a4e1115de5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: a92112d225551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 337951c531551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 7c4dd31c2b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 71712dede5512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 77b2231339118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 78f4621151511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 2822115551151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 3d11582111d9d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: a3a191d151521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: a119555189129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 223419291d118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 4231365511142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4262538e51911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 632c253518855, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 71a71183c9122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 4cf2565151184, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: aa329e5115954, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 51ac3e1ed2582, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 080b008000000, Class:  1, CF:0.465004, Len:  3, Fitness_tra: 126
Rule 87: a3718d1515851, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 6e141d11d9d91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0004000000000, Class:  0, CF:0.330385, Len:  1, Fitness_tra: -357
Rule 90: b51235191e857, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: a9c495d9253d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 65121a4581112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 72411898de511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1d21539115de5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 3a139821d1812, Class:  1, CF:0.916457, Len: 13, Fitness_tra: 0
Rule 96: 2122a15551854, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 331418d2d9512, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 98: f17125b187582, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 33215d5215111, Class:  1, CF:0.200958, Len: 13, Fitness_tra: 0
Rule100: 1161611581111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:12.7778
------Result------
Miss_rate(tra)	:12.7778
Miss_rate(tst)	:6.06061
ARL				:11.7857

------Generation 200------
Rule  1: 000c000000000, Class:  0, CF:0.842387, Len:  1, Fitness_tra: 483
Rule  2: 6f35311111211, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule  3: 63131845d1512, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule  4: 1171d111815c1, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule  5: 11f11d1151161, Class:  0, CF:0.78163, Len: 13, Fitness_tra: 0
Rule  6: 1511d11181111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule  7: 3311b83135281, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  8: 1131d11181171, Class:  1, CF:0.607387, Len: 13, Fitness_tra: 0
Rule  9: 3321555215111, Class:  1, CF:0.252581, Len: 13, Fitness_tra: 0
Rule 10: 2d61611589113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: 3a2a422171323, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: 1211d191d5153, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 25119d1113232, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 11f1d1c211185, Class:  1, CF:0.722591, Len: 13, Fitness_tra: 0
Rule 15: 25f1159155352, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 1313811119128, Class:  1, CF:0.811089, Len: 13, Fitness_tra: 0
Rule 17: 41fba85511883, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 751111e11111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1915815119111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: a3231855d3515, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: aaf5d81d1d221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: f61151edf2551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: a943d15521185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 7165b1953148e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: a91585d955518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 411136352c211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 2865515583111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 3e785d9132581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 61b5115881118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2d14fd13c1221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 2533152559541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b81c519d9811d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 15225a1d5521f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a61c131952581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 15f4654911111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: f3b115518d858, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 4724111219591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: ffa1dd91d3213, Class:  1, CF:0.99952, Len: 13, Fitness_tra: 0
Rule 39: 214e883155159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: b53718cd5522e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: b8f515e9d8811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1771dc9d18931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: f12115dd89912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 28111951ed533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 69b15ae512811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 612719155dc1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: a1329d3e15219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 63f5451e98153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 214b1e11195e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 4271d5e9e15d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 3171338215691, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 6135515585185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 61b2133558c2f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1e21116561158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 45fba12951883, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 114c139113de5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 3671951519315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 41321551d9251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 12a413d9811cc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 216145e655111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1521993211818, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 24b7131155215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 7221119855991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3a11922151823, Class:  1, CF:0.827924, Len: 13, Fitness_tra: 0
Rule 65: 61a1dd9d2118a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 19a4351921119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: a1a4e1115de5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: a92112d225551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 337951c531551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 7c4dd31c2b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 71712dede5512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 77b2231339118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 78f4621151511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 2822115551151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 3d11582111d9d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: a3a191d151521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: a119555189129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 223419291d118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 4231365511142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4262538e51911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 632c253518855, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 71a71183c9122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 4cf2565151184, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: aa329e5115954, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 51ac3e1ed2582, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 080b008000000, Class:  1, CF:0.465004, Len:  3, Fitness_tra: 126
Rule 87: a3718d1515851, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 6e141d11d9d91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0004000000000, Class:  0, CF:0.330385, Len:  1, Fitness_tra: -357
Rule 90: b51235191e857, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: a9c495d9253d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 65121a4581112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 72411898de511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1d21539115de5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 3a139821d1812, Class:  1, CF:0.916457, Len: 13, Fitness_tra: 0
Rule 96: 2122a15551854, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 331418d2d9512, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 98: f17125b187582, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 33215d5215111, Class:  1, CF:0.200958, Len: 13, Fitness_tra: 0
Rule100: 1161611581111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:12.7778
------Result------
Miss_rate(tra)	:12.7778
Miss_rate(tst)	:6.06061
ARL				:11.7857

------Generation 300------
Rule  1: 000c000000000, Class:  0, CF:0.842387, Len:  1, Fitness_tra: 483
Rule  2: 6f35311111211, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule  3: 63131845d1512, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule  4: 1171d111815c1, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule  5: 11f11d1151161, Class:  0, CF:0.78163, Len: 13, Fitness_tra: 0
Rule  6: 1511d11181111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule  7: 3311b83135281, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  8: 1131d11181171, Class:  1, CF:0.607387, Len: 13, Fitness_tra: 0
Rule  9: 3321555215111, Class:  1, CF:0.252581, Len: 13, Fitness_tra: 0
Rule 10: 2d61611589113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: 3a2a422171323, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: 1211d191d5153, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 25119d1113232, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 11f1d1c211185, Class:  1, CF:0.722591, Len: 13, Fitness_tra: 0
Rule 15: 25f1159155352, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 1313811119128, Class:  1, CF:0.811089, Len: 13, Fitness_tra: 0
Rule 17: 41fba85511883, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 751111e11111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1915815119111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: a3231855d3515, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: aaf5d81d1d221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: f61151edf2551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: a943d15521185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 7165b1953148e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: a91585d955518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 411136352c211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 2865515583111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 3e785d9132581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 61b5115881118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2d14fd13c1221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 2533152559541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b81c519d9811d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 15225a1d5521f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a61c131952581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 15f4654911111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: f3b115518d858, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 4724111219591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: ffa1dd91d3213, Class:  1, CF:0.99952, Len: 13, Fitness_tra: 0
Rule 39: 214e883155159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: b53718cd5522e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: b8f515e9d8811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1771dc9d18931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: f12115dd89912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 28111951ed533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 69b15ae512811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 612719155dc1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: a1329d3e15219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 63f5451e98153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 214b1e11195e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 4271d5e9e15d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 3171338215691, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 6135515585185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 61b2133558c2f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1e21116561158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 45fba12951883, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 114c139113de5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 3671951519315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 41321551d9251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 12a413d9811cc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 216145e655111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1521993211818, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 24b7131155215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 7221119855991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3a11922151823, Class:  1, CF:0.827924, Len: 13, Fitness_tra: 0
Rule 65: 61a1dd9d2118a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 19a4351921119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: a1a4e1115de5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: a92112d225551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 337951c531551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 7c4dd31c2b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 71712dede5512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 77b2231339118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 78f4621151511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 2822115551151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 3d11582111d9d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: a3a191d151521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: a119555189129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 223419291d118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 4231365511142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4262538e51911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 632c253518855, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 71a71183c9122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 4cf2565151184, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: aa329e5115954, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 51ac3e1ed2582, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 080b008000000, Class:  1, CF:0.465004, Len:  3, Fitness_tra: 126
Rule 87: a3718d1515851, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 6e141d11d9d91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0004000000000, Class:  0, CF:0.330385, Len:  1, Fitness_tra: -357
Rule 90: b51235191e857, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: a9c495d9253d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 65121a4581112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 72411898de511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1d21539115de5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 3a139821d1812, Class:  1, CF:0.916457, Len: 13, Fitness_tra: 0
Rule 96: 2122a15551854, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 331418d2d9512, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 98: f17125b187582, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 33215d5215111, Class:  1, CF:0.200958, Len: 13, Fitness_tra: 0
Rule100: 1161611581111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:12.7778
------Result------
Miss_rate(tra)	:12.7778
Miss_rate(tst)	:6.06061
ARL				:11.7857

------Generation 400------
Rule  1: 000c000000000, Class:  0, CF:0.842387, Len:  1, Fitness_tra: 483
Rule  2: 6f35311111211, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule  3: 63131845d1512, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule  4: 1171d111815c1, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule  5: 11f11d1151161, Class:  0, CF:0.78163, Len: 13, Fitness_tra: 0
Rule  6: 1511d11181111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule  7: 3311b83135281, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  8: 1131d11181171, Class:  1, CF:0.607387, Len: 13, Fitness_tra: 0
Rule  9: 3321555215111, Class:  1, CF:0.252581, Len: 13, Fitness_tra: 0
Rule 10: 2d61611589113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: 3a2a422171323, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: 1211d191d5153, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 25119d1113232, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 11f1d1c211185, Class:  1, CF:0.722591, Len: 13, Fitness_tra: 0
Rule 15: 25f1159155352, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 1313811119128, Class:  1, CF:0.811089, Len: 13, Fitness_tra: 0
Rule 17: 41fba85511883, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 751111e11111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1915815119111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: a3231855d3515, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: aaf5d81d1d221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: f61151edf2551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: a943d15521185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 7165b1953148e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: a91585d955518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 411136352c211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 2865515583111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 3e785d9132581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 61b5115881118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2d14fd13c1221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 2533152559541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b81c519d9811d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 15225a1d5521f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a61c131952581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 15f4654911111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: f3b115518d858, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 4724111219591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: ffa1dd91d3213, Class:  1, CF:0.99952, Len: 13, Fitness_tra: 0
Rule 39: 214e883155159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: b53718cd5522e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: b8f515e9d8811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1771dc9d18931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: f12115dd89912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 28111951ed533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 69b15ae512811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 612719155dc1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: a1329d3e15219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 63f5451e98153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 214b1e11195e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 4271d5e9e15d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 3171338215691, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 6135515585185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 61b2133558c2f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1e21116561158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 45fba12951883, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 114c139113de5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 3671951519315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 41321551d9251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 12a413d9811cc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 216145e655111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1521993211818, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 24b7131155215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 7221119855991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3a11922151823, Class:  1, CF:0.827924, Len: 13, Fitness_tra: 0
Rule 65: 61a1dd9d2118a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 19a4351921119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: a1a4e1115de5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: a92112d225551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 337951c531551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 7c4dd31c2b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 71712dede5512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 77b2231339118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 78f4621151511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 2822115551151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 3d11582111d9d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: a3a191d151521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: a119555189129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
