------Generation 0------
Rule  1: 227811158e21e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 79623221d3521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 411d9d5155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3ff118c551c53, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 48: 6114131515311, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: b141d8651815c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 183d151618181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1665de1982213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 42423d91312e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 126813515d115, Class:  0, CF:0.998406, Len: 13, Fitness_tra: 0
Rule 54: 11411819e2931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 221238d1ce812, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 651411955153d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 617321d119951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 481985e512219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 3332391d85384, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 421521d831911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 75f411832e152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 61415e3885253, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 6e63911d15825, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 11218128e399d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3d41158131591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 69b75a3852881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: fa685511d2c11, Class:  0, CF:0.143702, Len: 13, Fitness_tra: 0
Rule 68: 1141111515115, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 2df5512555d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: a971151553d98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 81b1511151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: b2b3d59155ed1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 7475111211991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: f94c191c11151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: f57be51115515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 7871558d15111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 77: 117511c89111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 3161111139525, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 79: 24b9155111515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1562938e19d25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 5331395122115, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 3111111111115, Class:  1, CF:0.223326, Len: 13, Fitness_tra: 0
Rule 83: 214891322e861, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 221c111155111, Class:  0, CF:0.999435, Len: 13, Fitness_tra: 0
Rule 85: 1b11113d11512, Class:  1, CF:0.55152, Len: 13, Fitness_tra: 0
Rule 86: bc6b95dd1e111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000000000d, Class:  0, CF:0.226829, Len:  1, Fitness_tra: -42
Rule 88: b5f49981431b5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 41181ed181921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 11119dd595238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: b261155553511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 92: 3141512131522, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 93: 357b151131595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 8d71151d15131, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 95: b204000155e01, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 7535d51551181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 41f1512851c53, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 98: 3e43911111525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 533c551119115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0065e00100e00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:27.3457
------Result------
Miss_rate(tra)	:27.3457
Miss_rate(tst)	:14.1414
ARL				:10.7027

------Generation 300------
Rule  1: 0007000d00000, Class:  1, CF:0.29484, Len:  2, Fitness_tra: 292
Rule  2: 0004000300000, Class:  0, CF:0.664852, Len:  2, Fitness_tra: 222
Rule  3: 0200300000000, Class:  0, CF:0.62018, Len:  2, Fitness_tra: 63
Rule  4: 0500000008000, Class:  0, CF:0.468854, Len:  2, Fitness_tra: 37
Rule  5: 0065800101100, Class:  0, CF:  1, Len:  6, Fitness_tra: 12
Rule  6: a60130010100c, Class:  0, CF:0.556088, Len:  7, Fitness_tra: 1
Rule  7: 0009850d01871, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  8: fe2985e511271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 0004000900000, Class:  0, CF:0.108516, Len:  2, Fitness_tra: 0
Rule 10: 666511512d111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: 2134111521111, Class:  0, CF:0.890073, Len: 13, Fitness_tra: 0
Rule 12: 1115331351111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 11111311815c1, Class:  0, CF:0.216585, Len: 13, Fitness_tra: 0
Rule 14: 61121331d8c11, Class:  0, CF:0.999971, Len: 13, Fitness_tra: 0
Rule 15: e1f111c55e188, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 28712312125a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: b2611d1583511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: a335411e924d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 6638e22191111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 71f191c15e112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 45311e15511c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1311589251c59, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: a3411151d1893, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 14415194511ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 44711321c3319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 72415c5c58552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 31425e65dc516, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 72f5312155115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: fe25d51511881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: f91c5111ddd52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 3921518211138, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 781153d11d118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1f3d512d31519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1a6b1165cc211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 3925332211952, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 7211229235921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 41291521d1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 4141512511592, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 153ce51113111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 7111331511521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 19211118598e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 21312e9538c59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: a652155128515, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 11119ed111112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 79623221d3521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 411d9d5155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3ff118c551c53, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 48: 6114131515311, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: b141d8651815c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 183d151618181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1665de1982213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 42423d91312e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 126813515d115, Class:  0, CF:0.998406, Len: 13, Fitness_tra: 0
Rule 54: 11411819e2931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 221238d1ce812, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 651411955153d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 617321d119951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 481985e512219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 3332391d85384, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 421521d831911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 75f411832e152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 61415e3885253, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 6e63911d15825, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 11218128e399d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3d41158131591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 69b75a3852881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: fa685511d2c11, Class:  0, CF:0.143702, Len: 13, Fitness_tra: 0
Rule 68: 1141111515115, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 2df5512555d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: a971151553d98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 81b1511151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: b2b3d59155ed1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 7475111211991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: f94c191c11151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: f57be51115515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 7871558d15111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 77: 117511c89111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 3161111139525, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 79: 24b9155111515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1562938e19d25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 5331395122115, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 3111111111115, Class:  1, CF:0.223326, Len: 13, Fitness_tra: 0
Rule 83: 214891322e861, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 221c111155111, Class:  0, CF:0.999435, Len: 13, Fitness_tra: 0
Rule 85: 1b11113d11512, Class:  1, CF:0.55152, Len: 13, Fitness_tra: 0
Rule 86: bc6b95dd1e111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000000000d, Class:  0, CF:0.226829, Len:  1, Fitness_tra: -42
Rule 88: b5f49981431b5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 41181ed181921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 11119dd595238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: b261155553511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 92: 3141512131522, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 93: 357b151131595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 8d71151d15131, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 95: b204000155e01, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 7535d51551181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 41f1512851c53, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 98: 3e43911111525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 533c551119115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0065e00100e00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:27.3457
------Result------
Miss_rate(tra)	:27.3457
Miss_rate(tst)	:14.1414
ARL				:10.7027

------Generation 400------
Rule  1: 0007000d00000, Class:  1, CF:0.29484, Len:  2, Fitness_tra: 261
Rule  2: 0004000300000, Class:  0, CF:0.664852, Len:  2, Fitness_tra: 153
Rule  3: 0200300000000, Class:  0, CF:0.62018, Len:  2, Fitness_tra: 96
Rule  4: 0500000008000, Class:  0, CF:0.468854, Len:  2, Fitness_tra: 36
Rule  5: 0065800101100, Class:  0, CF:  1, Len:  6, Fitness_tra: 13
Rule  6: a60130010100c, Class:  0, CF:0.556088, Len:  7, Fitness_tra: 1
Rule  7: 0009850d01871, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  8: fe2985e511271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 0004000900000, Class:  0, CF:0.108516, Len:  2, Fitness_tra: 0
Rule 10: 666511512d111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: 2134111521111, Class:  0, CF:0.890073, Len: 13, Fitness_tra: 0
Rule 12: 1115331351111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 11111311815c1, Class:  0, CF:0.216585, Len: 13, Fitness_tra: 0
Rule 14: 61121331d8c11, Class:  0, CF:0.999971, Len: 13, Fitness_tra: 0
Rule 15: e1f111c55e188, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 28712312125a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: b2611d1583511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: a335411e924d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 6638e22191111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 71f191c15e112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 45311e15511c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1311589251c59, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: a3411151d1893, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 14415194511ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 44711321c3319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 72415c5c58552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 31425e65dc516, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 72f5312155115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: fe25d51511881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: f91c5111ddd52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 3921518211138, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 781153d11d118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1f3d512d31519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1a6b1165cc211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 3925332211952, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 7211229235921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 41291521d1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 4141512511592, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 153ce51113111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 7111331511521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 19211118598e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 21312e9538c59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: a652155128515, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 11119ed111112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 79623221d3521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 411d9d5155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3ff118c551c53, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 48: 6114131515311, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: b141d8651815c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 183d151618181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1665de1982213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 42423d91312e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 126813515d115, Class:  0, CF:0.998406, Len: 13, Fitness_tra: 0
Rule 54: 11411819e2931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 221238d1ce812, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 651411955153d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 617321d119951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 481985e512219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 3332391d85384, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 421521d831911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 75f411832e152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 61415e3885253, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 6e63911d15825, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 11218128e399d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3d41158131591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 69b75a3852881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: fa685511d2c11, Class:  0, CF:0.143702, Len: 13, Fitness_tra: 0
Rule 68: 1141111515115, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 2df5512555d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: a971151553d98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 81b1511151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: b2b3d59155ed1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 7475111211991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: f94c191c11151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: f57be51115515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 7871558d15111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 77: 117511c89111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 3161111139525, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 79: 24b9155111515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1562938e19d25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 18a1111e599c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 12b1115911111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: a3a11911db182, Class:  1, CF:0.792001, Len: 13, Fitness_tra: 0
Rule 84: 1111511515511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 31a211538cdc5, Class:  0, CF:0.994407, Len: 13, Fitness_tra: 0
Rule 86: f33c513585886, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 3a32933e11c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1511511511883, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: 11b21e1819113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: f324139515251, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: a3198bee12cd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 61295e2185133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: ac00000001000, Class:  0, CF:0.14951, Len:  3, Fitness_tra: -38
Rule 94: 31419ed115112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 28b12312145a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: b6681511dd111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 3331191d85381, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: b5311e1583511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 41711825c8119, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule100: 8638e22191111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:27.037
------Result------
Miss_rate(tra)	:27.037
Miss_rate(tst)	:15.1515
ARL				:10.6944

------Generation 500------
Rule  1: 0007000d00000, Class:  1, CF:0.29484, Len:  2, Fitness_tra: 261
Rule  2: 0004000300000, Class:  0, CF:0.664852, Len:  2, Fitness_tra: 153
Rule  3: 0200300000000, Class:  0, CF:0.62018, Len:  2, Fitness_tra: 96
Rule  4: 0500000008000, Class:  0, CF:0.468854, Len:  2, Fitness_tra: 36
Rule  5: 0065800101100, Class:  0, CF:  1, Len:  6, Fitness_tra: 13
Rule  6: a60130010100c, Class:  0, CF:0.556088, Len:  7, Fitness_tra: 1
Rule  7: 0009850d01871, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  8: fe2985e511271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 0004000900000, Class:  0, CF:0.108516, Len:  2, Fitness_tra: 0
Rule 10: 666511512d111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: 2134111521111, Class:  0, CF:0.890073, Len: 13, Fitness_tra: 0
Rule 12: 1115331351111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 11111311815c1, Class:  0, CF:0.216585, Len: 13, Fitness_tra: 0
Rule 14: 61121331d8c11, Class:  0, CF:0.999971, Len: 13, Fitness_tra: 0
Rule 15: e1f111c55e188, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 28712312125a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: b2611d1583511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: a335411e924d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 6638e22191111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 71f191c15e112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 45311e15511c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1311589251c59, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: a3411151d1893, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 14415194511ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 44711321c3319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 72415c5c58552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 31425e65dc516, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 72f5312155115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: fe25d51511881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: f91c5111ddd52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 3921518211138, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 781153d11d118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1f3d512d31519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1a6b1165cc211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 3925332211952, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 7211229235921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 41291521d1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 4141512511592, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 153ce51113111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 7111331511521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 19211118598e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 21312e9538c59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: a652155128515, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 11119ed111112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 79623221d3521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 411d9d5155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3ff118c551c53, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 48: 6114131515311, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: b141d8651815c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 183d151618181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1665de1982213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 42423d91312e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 126813515d115, Class:  0, CF:0.998406, Len: 13, Fitness_tra: 0
Rule 54: 11411819e2931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 221238d1ce812, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 651411955153d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 617321d119951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 481985e512219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 3332391d85384, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 421521d831911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 75f411832e152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
