------Generation 0------
Rule  1: 27b28a7b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 2b4219b72b, Class:  0, CF:0.36971, Len: 10, Fitness_tra: 0
Rule 52: 2b118e7b21, Class:  0, CF:0.180246, Len: 10, Fitness_tra: 0
Rule 53: 4717132b11, Class:  4, CF:0.0982926, Len: 10, Fitness_tra: 0
Rule 54: 7b47d62b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 411b8eb712, Class:  0, CF:0.526823, Len: 10, Fitness_tra: 0
Rule 56: 47b2c32b72, Class:  0, CF:0.866422, Len: 10, Fitness_tra: 0
Rule 57: 2db22e142b, Class:  0, CF:0.746265, Len: 10, Fitness_tra: 0
Rule 58: 717bd11b72, Class:  2, CF:0.050506, Len: 10, Fitness_tra: 0
Rule 59: b274d67121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 71b7291b4b, Class:  0, CF:0.919984, Len: 10, Fitness_tra: 0
Rule 61: 47411141b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b47b517171, Class:  0, CF:0.028018, Len: 10, Fitness_tra: 0
Rule 63: b12b257277, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 65: 117453244c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 7142417411, Class:  0, CF:0.332512, Len: 10, Fitness_tra: 0
Rule 67: bb2781741b, Class:  2, CF:0.566343, Len: 10, Fitness_tra: 0
Rule 68: 2244212144, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: b1b12d4b77, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1b121e4b72, Class:  0, CF:0.758226, Len: 10, Fitness_tra: 0
Rule 71: 7c41c372b2, Class:  0, CF:0.985598, Len: 10, Fitness_tra: 0
Rule 72: 44b71a12b1, Class:  4, CF:0.921888, Len: 10, Fitness_tra: 0
Rule 73: 27711321b7, Class:  4, CF:0.219266, Len: 10, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 75: 1ab128b447, Class:  2, CF:0.385994, Len: 10, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 77: 4411c61721, Class:  0, CF:0.363532, Len: 10, Fitness_tra: 0
Rule 78: 4242191127, Class:  0, CF:0.861635, Len: 10, Fitness_tra: 0
Rule 79: 4c24161217, Class:  0, CF:0.347359, Len: 10, Fitness_tra: 0
Rule 80: 117b814b77, Class:  0, CF:0.676788, Len: 10, Fitness_tra: 0
Rule 81: 48415d1bb1, Class:  0, CF:0.523077, Len: 10, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 83: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 84: 1112af7244, Class:  4, CF:0.910853, Len: 10, Fitness_tra: 0
Rule 85: 0a905d0360, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 27b1aa4124, Class:  4, CF:0.89708, Len: 10, Fitness_tra: 0
Rule 87: 74b7362722, Class:  4, CF:0.967776, Len: 10, Fitness_tra: 0
Rule 88: 41b13317b2, Class:  4, CF:0.423806, Len: 10, Fitness_tra: 0
Rule 89: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 90: 0a305d0330, Class:  0, CF:0.647363, Len:  6, Fitness_tra: 0
Rule 91: 7a141f7122, Class:  4, CF:0.63891, Len: 10, Fitness_tra: 0
Rule 92: b1748d2115, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 0080a00000, Class:  4, CF:  1, Len:  2, Fitness_tra: 1
Rule 94: 7b27161212, Class:  4, CF:0.691798, Len: 10, Fitness_tra: 0
Rule 95: 47222abb42, Class:  4, CF:0.99559, Len: 10, Fitness_tra: 0
Rule 96: 717bca4b62, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: b774dfb277, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 2214131277, Class:  4, CF:0.779019, Len: 10, Fitness_tra: 0
Rule 99: 1144437411, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1144134311, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.68479
------Result------
Miss_rate(tra)	:9.68479
Miss_rate(tst)	:10.0548
ARL				:8.36111

------Generation 200------
Rule  1: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 3450
Rule  2: 0c00000000, Class:  0, CF:0.835, Len:  1, Fitness_tra: 57
Rule  3: 000c000000, Class:  1, CF:0.850316, Len:  1, Fitness_tra: 21
Rule  4: 5000000000, Class:  3, CF:  1, Len:  1, Fitness_tra: 1
Rule  5: 27b28a7b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 282449b214, Class:  0, CF:0.735468, Len: 10, Fitness_tra: 0
Rule  7: 72174e4224, Class:  0, CF:0.0154178, Len: 10, Fitness_tra: 0
Rule  8: 42b2417227, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 41b223b21b, Class:  0, CF:0.0645796, Len: 10, Fitness_tra: 0
Rule 10: 172b2a4b42, Class:  4, CF:0.987954, Len: 10, Fitness_tra: 0
Rule 11: 777b1e4441, Class:  2, CF:0.376129, Len: 10, Fitness_tra: 0
Rule 12: 442783b4b4, Class:  0, CF:0.980119, Len: 10, Fitness_tra: 0
Rule 13: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 14: 42224f7224, Class:  4, CF:0.99983, Len: 10, Fitness_tra: 0
Rule 15: 4212c142b2, Class:  0, CF:0.617572, Len: 10, Fitness_tra: 0
Rule 16: 44278117b1, Class:  0, CF:0.708693, Len: 10, Fitness_tra: 0
Rule 17: b241c62b17, Class:  0, CF:0.672953, Len: 10, Fitness_tra: 0
Rule 18: 75b71e7217, Class:  0, CF:0.362065, Len: 10, Fitness_tra: 0
Rule 19: 00c0000000, Class:  2, CF:0.462503, Len:  1, Fitness_tra: 0
Rule 20: 2121534212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 144413b477, Class:  4, CF:0.734759, Len: 10, Fitness_tra: 0
Rule 22: b1b7192227, Class:  2, CF:0.384178, Len: 10, Fitness_tra: 0
Rule 23: b744cfb4bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: b2bb152747, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 12bb492212, Class:  0, CF:0.410812, Len: 10, Fitness_tra: 0
Rule 26: 111451b424, Class:  0, CF:0.21059, Len: 10, Fitness_tra: 0
Rule 27: b17219bb27, Class:  0, CF:0.54845, Len: 10, Fitness_tra: 0
Rule 28: b7718a4b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 74741f7122, Class:  4, CF:0.968193, Len: 10, Fitness_tra: 0
Rule 30: 717bcab422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 71715f7111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b4b2294b41, Class:  0, CF:0.475649, Len: 10, Fitness_tra: 0
Rule 33: 22b4152b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: b12489114b, Class:  0, CF:0.795958, Len: 10, Fitness_tra: 0
Rule 35: 2a1215bb77, Class:  0, CF:0.00604539, Len: 10, Fitness_tra: 0
Rule 36: 212186b2b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 7442937b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 224bce4741, Class:  0, CF:0.66552, Len: 10, Fitness_tra: 0
Rule 39: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 40: 2747892242, Class:  2, CF:0.896136, Len: 10, Fitness_tra: 0
Rule 41: b22bc17224, Class:  2, CF:0.991283, Len: 10, Fitness_tra: 0
Rule 42: 274759b124, Class:  2, CF:0.152407, Len: 10, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 44: 4d42257471, Class:  1, CF:0.0222084, Len: 10, Fitness_tra: 0
Rule 45: 2172192117, Class:  0, CF:0.81443, Len: 10, Fitness_tra: 0
Rule 46: 74b4c17121, Class:  0, CF:0.686496, Len: 10, Fitness_tra: 0
Rule 47: 2141214b77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 772281bb72, Class:  0, CF:0.427524, Len: 10, Fitness_tra: 0
Rule 49: 2274d11277, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 75178122b4, Class:  1, CF:0.108648, Len: 10, Fitness_tra: 0
Rule 51: 2b4219b72b, Class:  0, CF:0.36971, Len: 10, Fitness_tra: 0
Rule 52: 2b118e7b21, Class:  0, CF:0.180246, Len: 10, Fitness_tra: 0
Rule 53: 4717132b11, Class:  4, CF:0.0982926, Len: 10, Fitness_tra: 0
Rule 54: 7b47d62b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 411b8eb712, Class:  0, CF:0.526823, Len: 10, Fitness_tra: 0
Rule 56: 47b2c32b72, Class:  0, CF:0.866422, Len: 10, Fitness_tra: 0
Rule 57: 2db22e142b, Class:  0, CF:0.746265, Len: 10, Fitness_tra: 0
Rule 58: 717bd11b72, Class:  2, CF:0.050506, Len: 10, Fitness_tra: 0
Rule 59: b274d67121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 71b7291b4b, Class:  0, CF:0.919984, Len: 10, Fitness_tra: 0
Rule 61: 47411141b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b47b517171, Class:  0, CF:0.028018, Len: 10, Fitness_tra: 0
Rule 63: b12b257277, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 65: 117453244c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 7142417411, Class:  0, CF:0.332512, Len: 10, Fitness_tra: 0
Rule 67: bb2781741b, Class:  2, CF:0.566343, Len: 10, Fitness_tra: 0
Rule 68: 2244212144, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: b1b12d4b77, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1b121e4b72, Class:  0, CF:0.758226, Len: 10, Fitness_tra: 0
Rule 71: 7c41c372b2, Class:  0, CF:0.985598, Len: 10, Fitness_tra: 0
Rule 72: 44b71a12b1, Class:  4, CF:0.921888, Len: 10, Fitness_tra: 0
Rule 73: 27711321b7, Class:  4, CF:0.219266, Len: 10, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 75: 1ab128b447, Class:  2, CF:0.385994, Len: 10, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 77: 4411c61721, Class:  0, CF:0.363532, Len: 10, Fitness_tra: 0
Rule 78: 4242191127, Class:  0, CF:0.861635, Len: 10, Fitness_tra: 0
Rule 79: 4c24161217, Class:  0, CF:0.347359, Len: 10, Fitness_tra: 0
Rule 80: 117b814b77, Class:  0, CF:0.676788, Len: 10, Fitness_tra: 0
Rule 81: 48415d1bb1, Class:  0, CF:0.523077, Len: 10, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 83: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 84: 1112af7244, Class:  4, CF:0.910853, Len: 10, Fitness_tra: 0
Rule 85: 0a905d0360, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 27b1aa4124, Class:  4, CF:0.89708, Len: 10, Fitness_tra: 0
Rule 87: 74b7362722, Class:  4, CF:0.967776, Len: 10, Fitness_tra: 0
Rule 88: 41b13317b2, Class:  4, CF:0.423806, Len: 10, Fitness_tra: 0
Rule 89: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 90: 0a305d0330, Class:  0, CF:0.647363, Len:  6, Fitness_tra: 0
Rule 91: 7a141f7122, Class:  4, CF:0.63891, Len: 10, Fitness_tra: 0
Rule 92: b1748d2115, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 0080a00000, Class:  4, CF:  1, Len:  2, Fitness_tra: 1
Rule 94: 7b27161212, Class:  4, CF:0.691798, Len: 10, Fitness_tra: 0
Rule 95: 47222abb42, Class:  4, CF:0.99559, Len: 10, Fitness_tra: 0
Rule 96: 717bca4b62, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: b774dfb277, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 2214131277, Class:  4, CF:0.779019, Len: 10, Fitness_tra: 0
Rule 99: 1144437411, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1144134311, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.68479
------Result------
Miss_rate(tra)	:9.68479
Miss_rate(tst)	:10.0548
ARL				:8.36111

------Generation 300------
Rule  1: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 3455
Rule  2: 0c00000000, Class:  0, CF:0.835, Len:  1, Fitness_tra: 57
Rule  3: 000c000000, Class:  1, CF:0.850316, Len:  1, Fitness_tra: 21
Rule  4: 00000000d0, Class:  2, CF:0.998328, Len:  1, Fitness_tra: 2
Rule  5: 5000000000, Class:  3, CF:  1, Len:  1, Fitness_tra: 1
Rule  6: 0000000900, Class:  2, CF:  1, Len:  1, Fitness_tra: 1
Rule  7: 0080a00000, Class:  4, CF:  1, Len:  2, Fitness_tra: 1
Rule  8: 0000000050, Class:  2, CF:0.999354, Len:  1, Fitness_tra: 1
Rule  9: 27b28a7b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 172b2a4b42, Class:  4, CF:0.987954, Len: 10, Fitness_tra: 0
Rule 11: 777b1e4441, Class:  2, CF:0.376129, Len: 10, Fitness_tra: 0
Rule 12: 442783b4b4, Class:  0, CF:0.980119, Len: 10, Fitness_tra: 0
Rule 13: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 14: 42224f7224, Class:  4, CF:0.99983, Len: 10, Fitness_tra: 0
Rule 15: 4212c142b2, Class:  0, CF:0.617572, Len: 10, Fitness_tra: 0
Rule 16: 44278117b1, Class:  0, CF:0.708693, Len: 10, Fitness_tra: 0
Rule 17: b241c62b17, Class:  0, CF:0.672953, Len: 10, Fitness_tra: 0
Rule 18: 75b71e7217, Class:  0, CF:0.362065, Len: 10, Fitness_tra: 0
Rule 19: 00c0000000, Class:  2, CF:0.462503, Len:  1, Fitness_tra: 0
Rule 20: 2121534212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 144413b477, Class:  4, CF:0.734759, Len: 10, Fitness_tra: 0
Rule 22: b1b7192227, Class:  2, CF:0.384178, Len: 10, Fitness_tra: 0
Rule 23: b744cfb4bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: b2bb152747, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 12bb492212, Class:  0, CF:0.410812, Len: 10, Fitness_tra: 0
Rule 26: 111451b424, Class:  0, CF:0.21059, Len: 10, Fitness_tra: 0
Rule 27: b17219bb27, Class:  0, CF:0.54845, Len: 10, Fitness_tra: 0
Rule 28: b7718a4b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 74741f7122, Class:  4, CF:0.968193, Len: 10, Fitness_tra: 0
Rule 30: 717bcab422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 71715f7111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b4b2294b41, Class:  0, CF:0.475649, Len: 10, Fitness_tra: 0
Rule 33: 22b4152b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: b12489114b, Class:  0, CF:0.795958, Len: 10, Fitness_tra: 0
Rule 35: 2a1215bb77, Class:  0, CF:0.00604539, Len: 10, Fitness_tra: 0
Rule 36: 212186b2b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 7442937b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 224bce4741, Class:  0, CF:0.66552, Len: 10, Fitness_tra: 0
Rule 39: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 40: 2747892242, Class:  2, CF:0.896136, Len: 10, Fitness_tra: 0
Rule 41: b22bc17224, Class:  2, CF:0.991283, Len: 10, Fitness_tra: 0
Rule 42: 274759b124, Class:  2, CF:0.152407, Len: 10, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 44: 4d42257471, Class:  1, CF:0.0222084, Len: 10, Fitness_tra: 0
Rule 45: 2172192117, Class:  0, CF:0.81443, Len: 10, Fitness_tra: 0
Rule 46: 74b4c17121, Class:  0, CF:0.686496, Len: 10, Fitness_tra: 0
Rule 47: 2141214b77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 772281bb72, Class:  0, CF:0.427524, Len: 10, Fitness_tra: 0
Rule 49: 2274d11277, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 75178122b4, Class:  1, CF:0.108648, Len: 10, Fitness_tra: 0
Rule 51: 2b4219b72b, Class:  0, CF:0.36971, Len: 10, Fitness_tra: 0
Rule 52: 2b118e7b21, Class:  0, CF:0.180246, Len: 10, Fitness_tra: 0
Rule 53: 4717132b11, Class:  4, CF:0.0982926, Len: 10, Fitness_tra: 0
Rule 54: 7b47d62b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 411b8eb712, Class:  0, CF:0.526823, Len: 10, Fitness_tra: 0
Rule 56: 47b2c32b72, Class:  0, CF:0.866422, Len: 10, Fitness_tra: 0
Rule 57: 2db22e142b, Class:  0, CF:0.746265, Len: 10, Fitness_tra: 0
Rule 58: 717bd11b72, Class:  2, CF:0.050506, Len: 10, Fitness_tra: 0
Rule 59: b274d67121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 71b7291b4b, Class:  0, CF:0.919984, Len: 10, Fitness_tra: 0
Rule 61: 47411141b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b47b517171, Class:  0, CF:0.028018, Len: 10, Fitness_tra: 0
Rule 63: b12b257277, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 65: 117453244c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 7142417411, Class:  0, CF:0.332512, Len: 10, Fitness_tra: 0
Rule 67: bb2781741b, Class:  2, CF:0.566343, Len: 10, Fitness_tra: 0
Rule 68: 2244212144, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: b1b12d4b77, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1b121e4b72, Class:  0, CF:0.758226, Len: 10, Fitness_tra: 0
Rule 71: 7c41c372b2, Class:  0, CF:0.985598, Len: 10, Fitness_tra: 0
Rule 72: 44b71a12b1, Class:  4, CF:0.921888, Len: 10, Fitness_tra: 0
Rule 73: 27711321b7, Class:  4, CF:0.219266, Len: 10, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 75: 1ab128b447, Class:  2, CF:0.385994, Len: 10, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 77: 4411c61721, Class:  0, CF:0.363532, Len: 10, Fitness_tra: 0
Rule 78: 4242191127, Class:  0, CF:0.861635, Len: 10, Fitness_tra: 0
Rule 79: 4c24161217, Class:  0, CF:0.347359, Len: 10, Fitness_tra: 0
Rule 80: 117b814b77, Class:  0, CF:0.676788, Len: 10, Fitness_tra: 0
Rule 81: 71221341b4, Class:  4, CF:0.879686, Len: 10, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 83: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 84: b14163724b, Class:  4, CF:0.955901, Len: 10, Fitness_tra: 0
Rule 85: 7178331774, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 87: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 88: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 89: 4472aa2417, Class:  4, CF:0.954442, Len: 10, Fitness_tra: 0
Rule 90: 44b21f1444, Class:  4, CF:0.996691, Len: 10, Fitness_tra: 0
Rule 91: b427c17224, Class:  2, CF:0.95253, Len: 10, Fitness_tra: 0
Rule 92: 000d500000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 93: 44030119b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 4202c50bb2, Class:  0, CF:0.911652, Len:  8, Fitness_tra: 0
Rule 95: 4747c1e124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 411b8eb71c, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: 0c00000050, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 98: b1b783bb27, Class:  0, CF:0.9424, Len: 10, Fitness_tra: 0
Rule 99: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule100: 3211972b20, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.57058
------Result------
Miss_rate(tra)	:9.57058
Miss_rate(tst)	:10.0548
ARL				:7.79167

------Generation 400------
Rule  1: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 3458
Rule  2: 0c00000000, Class:  0, CF:0.835, Len:  1, Fitness_tra: 57
Rule  3: 000c000000, Class:  1, CF:0.850316, Len:  1, Fitness_tra: 21
Rule  4: 00000000d0, Class:  2, CF:0.998328, Len:  1, Fitness_tra: 2
Rule  5: 5000000000, Class:  3, CF:  1, Len:  1, Fitness_tra: 1
Rule  6: 0000000900, Class:  2, CF:  1, Len:  1, Fitness_tra: 1
Rule  7: 0080a00000, Class:  4, CF:  1, Len:  2, Fitness_tra: 1
Rule  8: 0000000050, Class:  2, CF:0.999354, Len:  1, Fitness_tra: 1
Rule  9: 000d500000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 10: 27b28a7b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 777b1e4441, Class:  2, CF:0.376129, Len: 10, Fitness_tra: 0
Rule 12: 442783b4b4, Class:  0, CF:0.980119, Len: 10, Fitness_tra: 0
Rule 13: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 14: 42224f7224, Class:  4, CF:0.99983, Len: 10, Fitness_tra: 0
Rule 15: 4212c142b2, Class:  0, CF:0.617572, Len: 10, Fitness_tra: 0
Rule 16: 44278117b1, Class:  0, CF:0.708693, Len: 10, Fitness_tra: 0
Rule 17: b241c62b17, Class:  0, CF:0.672953, Len: 10, Fitness_tra: 0
Rule 18: 75b71e7217, Class:  0, CF:0.362065, Len: 10, Fitness_tra: 0
Rule 19: 00c0000000, Class:  2, CF:0.462503, Len:  1, Fitness_tra: 0
Rule 20: 2121534212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 144413b477, Class:  4, CF:0.734759, Len: 10, Fitness_tra: 0
Rule 22: b1b7192227, Class:  2, CF:0.384178, Len: 10, Fitness_tra: 0
Rule 23: b744cfb4bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: b2bb152747, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 12bb492212, Class:  0, CF:0.410812, Len: 10, Fitness_tra: 0
Rule 26: 111451b424, Class:  0, CF:0.21059, Len: 10, Fitness_tra: 0
Rule 27: b17219bb27, Class:  0, CF:0.54845, Len: 10, Fitness_tra: 0
Rule 28: b7718a4b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 74741f7122, Class:  4, CF:0.968193, Len: 10, Fitness_tra: 0
Rule 30: 717bcab422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 71715f7111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b4b2294b41, Class:  0, CF:0.475649, Len: 10, Fitness_tra: 0
Rule 33: 22b4152b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: b12489114b, Class:  0, CF:0.795958, Len: 10, Fitness_tra: 0
Rule 35: 2a1215bb77, Class:  0, CF:0.00604539, Len: 10, Fitness_tra: 0
Rule 36: 212186b2b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 7442937b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 224bce4741, Class:  0, CF:0.66552, Len: 10, Fitness_tra: 0
Rule 39: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 40: 2747892242, Class:  2, CF:0.896136, Len: 10, Fitness_tra: 0
Rule 41: b22bc17224, Class:  2, CF:0.991283, Len: 10, Fitness_tra: 0
Rule 42: 274759b124, Class:  2, CF:0.152407, Len: 10, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 44: 4d42257471, Class:  1, CF:0.0222084, Len: 10, Fitness_tra: 0
Rule 45: 2172192117, Class:  0, CF:0.81443, Len: 10, Fitness_tra: 0
Rule 46: 74b4c17121, Class:  0, CF:0.686496, Len: 10, Fitness_tra: 0
Rule 47: 2141214b77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 772281bb72, Class:  0, CF:0.427524, Len: 10, Fitness_tra: 0
Rule 49: 2274d11277, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 75178122b4, Class:  1, CF:0.108648, Len: 10, Fitness_tra: 0
Rule 51: 2b4219b72b, Class:  0, CF:0.36971, Len: 10, Fitness_tra: 0
Rule 52: 2b118e7b21, Class:  0, CF:0.180246, Len: 10, Fitness_tra: 0
Rule 53: 4717132b11, Class:  4, CF:0.0982926, Len: 10, Fitness_tra: 0
Rule 54: 7b47d62b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 411b8eb712, Class:  0, CF:0.526823, Len: 10, Fitness_tra: 0
Rule 56: 47b2c32b72, Class:  0, CF:0.866422, Len: 10, Fitness_tra: 0
Rule 57: 2db22e142b, Class:  0, CF:0.746265, Len: 10, Fitness_tra: 0
Rule 58: 717bd11b72, Class:  2, CF:0.050506, Len: 10, Fitness_tra: 0
Rule 59: b274d67121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 71b7291b4b, Class:  0, CF:0.919984, Len: 10, Fitness_tra: 0
Rule 61: 47411141b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b47b517171, Class:  0, CF:0.028018, Len: 10, Fitness_tra: 0
Rule 63: b12b257277, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
