------Generation 0------
Rule  1: 58877175481bc21282, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 14: 000c0e000000003008, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 15: 0d021080051c1002cc, Class:  3, CF:0.0413587, Len: 11, Fitness_tra: 2
Rule 16: 0000000060e0000030, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 17: c04500060000000000, Class:  3, CF:0.208971, Len:  4, Fitness_tra: 1
Rule 18: 53121412d155188112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: c0070006000000c060, Class:  2, CF:0.902807, Len:  5, Fitness_tra: 0
Rule 21: 200000000000000500, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 044000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 28842181c122d12221, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 11572b1141c2551241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: c000000000000000c0, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 85127185181c111112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1168221256113c8181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 13e127111111181152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000c00000000003088, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 161874141911111211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000002000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: c00000000cb0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 00000000000000a000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 810107111110181000, Class:  0, CF:0.264341, Len: 12, Fitness_tra: 0
Rule 39: 0000b0000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 0000c0000000000000, Class:  2, CF:0.353801, Len:  1, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 00000c004040003000, Class:  2, CF:0.733602, Len:  4, Fitness_tra: 0
Rule 44: 00008c003000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 800000000c00800000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 521172c58121d82147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1252472122122c2251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 00f080000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000000000030, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 81311c15cd882415c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000b00000400000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 005000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000c0000500000050, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00d000000000040008, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: e00000000020e00000, Class:  2, CF:0.907199, Len:  3, Fitness_tra: 0
Rule 62: 030000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 88c77129221c181174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000002000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: d40000000000700000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 00000000c000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 13a114529115111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 82142b292112852121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1292124142421228e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0c00b0000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 9111413459111c1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000060000000800, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000000000070, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 161114129113111159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000b0000000d00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 070000000b00000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000002000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000000000000a000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000000d000d, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 85: 0000b0000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 800000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 900000000000000000, Class:  1, CF:0.306428, Len:  1, Fitness_tra: 11
Rule 88: 000c00000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000400000507000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00d000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0000000000b0000020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0e0000801000000070, Class:  3, CF:0.304527, Len:  4, Fitness_tra: 17
Rule 93: 0ee020111111181052, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00d0800d0000040000, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 95: 09487414151111021c, Class:  3, CF:0.0894079, Len: 16, Fitness_tra: 0
Rule 96: 7110ca3001010c1100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0e0000801000000008, Class:  3, CF:0.17143, Len:  4, Fitness_tra: 0
Rule 98: 00000000000200000e, Class:  1, CF:0.0115415, Len:  2, Fitness_tra: -3
Rule 99: 88c27100000c000104, Class:  2, CF:0.792091, Len:  9, Fitness_tra: 4
Rule100: 00b000004000003000, Class:  2, CF:0.21614, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:38.7755
------Result------
Miss_rate(tra)	:38.7755
Miss_rate(tst)	:40.4762
ARL				:4.03226

------Generation 200------
Rule  1: 00b000004000003000, Class:  2, CF:0.21614, Len:  3, Fitness_tra: 61
Rule  2: 000000000e00000000, Class:  3, CF:0.618343, Len:  1, Fitness_tra: 24
Rule  3: 000000700500000000, Class:  0, CF:0.205596, Len:  2, Fitness_tra: 19
Rule  4: 0000c0000000000000, Class:  2, CF:0.353801, Len:  1, Fitness_tra: 19
Rule  5: 005000009000000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 15
Rule  6: 0070000d00000030d0, Class:  0, CF:0.473695, Len:  4, Fitness_tra: 13
Rule  7: 000000090000000000, Class:  0, CF:0.391007, Len:  1, Fitness_tra: 13
Rule  8: 00020000000d000003, Class:  2, CF:0.824729, Len:  3, Fitness_tra: 12
Rule  9: 800000006000000070, Class:  0, CF:0.578726, Len:  3, Fitness_tra: 12
Rule 10: 00d0000d0000040008, Class:  0, CF:0.756474, Len:  4, Fitness_tra: 9
Rule 11: 900000000000000000, Class:  1, CF:0.306428, Len:  1, Fitness_tra: 10
Rule 12: 0e0000800000000000, Class:  3, CF:0.228313, Len:  2, Fitness_tra: 9
Rule 13: 50000000000000000d, Class:  1, CF:0.3825, Len:  2, Fitness_tra: 7
Rule 14: 88c27100000c000104, Class:  2, CF:0.792091, Len:  9, Fitness_tra: 7
Rule 15: e00000000800000000, Class:  1, CF:0.569913, Len:  2, Fitness_tra: 7
Rule 16: 0a00c0000000000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 6
Rule 17: 000000d0200000d800, Class:  1, CF:0.761628, Len:  4, Fitness_tra: 6
Rule 18: 70077020000c000170, Class:  3, CF:0.283412, Len:  7, Fitness_tra: 5
Rule 19: b000c0000000000000, Class:  2, CF:0.432986, Len:  2, Fitness_tra: 2
Rule 20: 000c00000000065000, Class:  1, CF:0.478973, Len:  3, Fitness_tra: 2
Rule 21: 000000000000000900, Class:  1, CF:0.0159444, Len:  1, Fitness_tra: 2
Rule 22: 00000d000000003000, Class:  0, CF:0.690987, Len:  2, Fitness_tra: 2
Rule 23: 00000d000000000000, Class:  0, CF:0.647059, Len:  1, Fitness_tra: 2
Rule 24: 00000c000c00000000, Class:  2, CF:0.582569, Len:  2, Fitness_tra: 1
Rule 25: 00000000e00e000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 1
Rule 26: 00820000000d000003, Class:  2, CF:0.833205, Len:  4, Fitness_tra: 1
Rule 27: 0000c0000000050000, Class:  2, CF:0.89433, Len:  2, Fitness_tra: 1
Rule 28: 00000c000000000000, Class:  2, CF:0.277778, Len:  1, Fitness_tra: 1
Rule 29: 000000000000050030, Class:  2, CF:0.388889, Len:  2, Fitness_tra: 1
Rule 30: 000c0e000000003008, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 31: 169010000110001159, Class:  3, CF:0.593398, Len: 10, Fitness_tra: 1
Rule 32: 00000000000000e200, Class:  1, CF:0.588235, Len:  2, Fitness_tra: 1
Rule 33: 020c700d40000b0000, Class:  2, CF:0.324001, Len:  6, Fitness_tra: 1
Rule 34: 0000000060e0000030, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: c00000000cb0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 00000000000000a000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 810107111110181000, Class:  0, CF:0.264341, Len: 12, Fitness_tra: 0
Rule 39: 0000b0000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 0000c0000000000000, Class:  2, CF:0.353801, Len:  1, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 00000c004040003000, Class:  2, CF:0.733602, Len:  4, Fitness_tra: 0
Rule 44: 00008c003000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 800000000c00800000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 521172c58121d82147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1252472122122c2251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 00f080000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000000000030, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 81311c15cd882415c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000b00000400000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 005000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000c0000500000050, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00d000000000040008, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: e00000000020e00000, Class:  2, CF:0.907199, Len:  3, Fitness_tra: 0
Rule 62: 030000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 88c77129221c181174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000002000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: d40000000000700000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 00000000c000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 13a114529115111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 82142b292112852121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1292124142421228e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0c00b0000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 9111413459111c1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000060000000800, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000000000070, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 161114129113111159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000b0000000d00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00f080000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 070000000b00000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 00000000000000a000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000002000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 30d00b0050000c0005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: c000c0007000030500, Class:  2, CF:0.566166, Len:  5, Fitness_tra: 0
Rule 92: 169000000500000150, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 04008c000000700000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 70077c200e0c000100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0a0000000000000d00, Class:  3, CF:0.00931258, Len:  2, Fitness_tra: 2
Rule 97: b400e0050000000000, Class:  2, CF:0.661538, Len:  4, Fitness_tra: 0
Rule 98: 8111141e2188842122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 07110c000c011c1100, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 00000000000805003d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:33.6735
------Result------
Miss_rate(tra)	:33.6735
Miss_rate(tst)	:34.5238
ARL				:3.34884

------Generation 300------
Rule  1: a00000000c00000000, Class:  2, CF:0.905241, Len:  2, Fitness_tra: 33
Rule  2: 000000000e00000000, Class:  3, CF:0.618343, Len:  1, Fitness_tra: 25
Rule  3: 00b000004000003000, Class:  2, CF:0.21614, Len:  3, Fitness_tra: 27
Rule  4: 000000700500000000, Class:  0, CF:0.205596, Len:  2, Fitness_tra: 19
Rule  5: 0000c0000000000000, Class:  2, CF:0.353801, Len:  1, Fitness_tra: 18
Rule  6: 005000009000000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 10
Rule  7: 00020000000d000003, Class:  2, CF:0.824729, Len:  3, Fitness_tra: 14
Rule  8: 0070000d00000030d0, Class:  0, CF:0.473695, Len:  4, Fitness_tra: 6
Rule  9: 000000090000000000, Class:  0, CF:0.391007, Len:  1, Fitness_tra: 13
Rule 10: 800000006000000070, Class:  0, CF:0.578726, Len:  3, Fitness_tra: 9
Rule 11: 00d0000d0000040008, Class:  0, CF:0.756474, Len:  4, Fitness_tra: 0
Rule 12: 900000000000000000, Class:  1, CF:0.306428, Len:  1, Fitness_tra: 9
Rule 13: 50000000000000000d, Class:  1, CF:0.3825, Len:  2, Fitness_tra: 10
Rule 14: 0e0000800000000000, Class:  3, CF:0.228313, Len:  2, Fitness_tra: 7
Rule 15: e00000000800000000, Class:  1, CF:0.569913, Len:  2, Fitness_tra: 7
Rule 16: 88c27100000c000104, Class:  2, CF:0.792091, Len:  9, Fitness_tra: 6
Rule 17: 8000010a0000000074, Class:  3, CF:0.0678245, Len:  5, Fitness_tra: 3
Rule 18: 000000000000d0d000, Class:  1, CF:0.4091, Len:  2, Fitness_tra: 6
Rule 19: 0a00c0000000000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 4
Rule 20: 0070b00000000030d0, Class:  2, CF:0.0829883, Len:  4, Fitness_tra: 4
Rule 21: 000000d0200000d800, Class:  1, CF:0.761628, Len:  4, Fitness_tra: 3
Rule 22: 105047012212200030, Class:  3, CF:0.156388, Len: 11, Fitness_tra: 3
Rule 23: 000000000000000900, Class:  1, CF:0.0159444, Len:  1, Fitness_tra: 1
Rule 24: 00000d000000003000, Class:  0, CF:0.690987, Len:  2, Fitness_tra: 2
Rule 25: 00000c000000000000, Class:  2, CF:0.277778, Len:  1, Fitness_tra: 2
Rule 26: 00000d000000000000, Class:  0, CF:0.647059, Len:  1, Fitness_tra: 2
Rule 27: b000c0000000000000, Class:  2, CF:0.432986, Len:  2, Fitness_tra: 2
Rule 28: 70077020000c000170, Class:  3, CF:0.283412, Len:  7, Fitness_tra: -1
Rule 29: 000c00000000065000, Class:  1, CF:0.478973, Len:  3, Fitness_tra: 1
Rule 30: 0000c0000000050000, Class:  2, CF:0.89433, Len:  2, Fitness_tra: 1
Rule 31: 00000000000000e200, Class:  1, CF:0.588235, Len:  2, Fitness_tra: 2
Rule 32: 00000000e00e000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 1
Rule 33: 00c000090000000000, Class:  0, CF:0.431009, Len:  2, Fitness_tra: 1
Rule 34: 00000c000c00000000, Class:  2, CF:0.582569, Len:  2, Fitness_tra: 1
Rule 35: 00820000000d000003, Class:  2, CF:0.833205, Len:  4, Fitness_tra: 1
Rule 36: 00000e000000003008, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 37: 00000c00000000000d, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 38: 000000000000050030, Class:  2, CF:0.388889, Len:  2, Fitness_tra: 1
Rule 39: 0a0000000000000d00, Class:  3, CF:0.00931258, Len:  2, Fitness_tra: 0
Rule 40: 000c0e000000003008, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 41: 0000c0000000000000, Class:  2, CF:0.353801, Len:  1, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 00000c004040003000, Class:  2, CF:0.733602, Len:  4, Fitness_tra: 0
Rule 44: 00008c003000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 800000000c00800000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 521172c58121d82147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1252472122122c2251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 00f080000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000000000030, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 81311c15cd882415c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000b00000400000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 005000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000c0000500000050, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00d000000000040008, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: e00000000020e00000, Class:  2, CF:0.907199, Len:  3, Fitness_tra: 0
Rule 62: 030000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 88c77129221c181174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000002000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: d40000000000700000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 00000000c000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 13a114529115111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 82142b292112852121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1292124142421228e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0c00b0000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 9111413459111c1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000060000000800, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000000000070, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 161114129113111159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000b0000000d00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 8114141d15c1122185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000000000c0, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00e000000000000003, Class:  2, CF:0.738715, Len:  2, Fitness_tra: 0
Rule 86: 000000000000000080, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000b0000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000800, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 813147151881142525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 00b10000900300300d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: b8c870000c00000104, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 00c000090000000000, Class:  0, CF:0.431009, Len:  0, Fitness_tra: 0
Rule 94: 00b0e00a4000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0000000000c0a03000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0000000d0000000008, Class:  0, CF:0.37484, Len:  2, Fitness_tra: 19
Rule 97: 1252472122122c2251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0000e000005000c707, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 99: 9000000d0e05000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0070b0000000033e00, Class:  1, CF:0.620499, Len:  5, Fitness_tra: 3
------Current------
Miss_rate(tra)	:32.5255
------Result------
Miss_rate(tra)	:32.5255
Miss_rate(tst)	:34.5238
ARL				:2.89583

------Generation 400------
Rule  1: a00000000c00000000, Class:  2, CF:0.905241, Len:  2, Fitness_tra: 33
Rule  2: 00000000050b00000c, Class:  0, CF:0.673361, Len:  3, Fitness_tra: 26
Rule  3: 000000000e00000000, Class:  3, CF:0.618343, Len:  1, Fitness_tra: 25
Rule  4: 0000000d0000000008, Class:  0, CF:0.37484, Len:  2, Fitness_tra: 20
Rule  5: 000000090000000000, Class:  0, CF:0.391007, Len:  1, Fitness_tra: 15
