------Generation 0------
Rule  1: 0000b0000000c00000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 900000000000580030, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 79: 000000003000000090, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000000e000000000, Class:  2, CF:  1, Len:  1, Fitness_tra: 14
Rule 82: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 60f00000000000000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 196548129399341359, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00a000000000000003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000b000000b0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00000000000000003e, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule 91: 7024721e0100700273, Class:  0, CF:0.336686, Len: 12, Fitness_tra: 0
Rule 92: 505022200020101012, Class:  1, CF:0.181022, Len: 10, Fitness_tra: -3
Rule 93: 090000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000002060000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 00000b005000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 801822210102002211, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 018400000041d01100, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 2000100520a0510101, Class:  0, CF:0.444505, Len:  9, Fitness_tra: 0
Rule 99: 901172041090181002, Class:  2, CF:  1, Len: 12, Fitness_tra: 0
Rule100: 000c70000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:50.5076
------Result------
Miss_rate(tra)	:50.5076
Miss_rate(tst)	:62.3529
ARL				:6.33333

------Generation 200------
Rule  1: 0000000040000c0000, Class:  2, CF:0.481648, Len:  2, Fitness_tra: 51
Rule  2: 0000c0000000000000, Class:  2, CF:0.328488, Len:  1, Fitness_tra: 24
Rule  3: 09000b000000000000, Class:  3, CF:0.101936, Len:  2, Fitness_tra: 24
Rule  4: 000000050000000000, Class:  0, CF:0.155027, Len:  1, Fitness_tra: 16
Rule  5: 00000000e000000000, Class:  2, CF:  1, Len:  1, Fitness_tra: 15
Rule  6: 000000000408009000, Class:  1, CF:0.858215, Len:  3, Fitness_tra: 8
Rule  7: 0000000040009c0000, Class:  2, CF:  1, Len:  3, Fitness_tra: 4
Rule  8: 509000000000000000, Class:  1, CF:0.0536382, Len:  2, Fitness_tra: -3
Rule  9: 00ec0000000e000000, Class:  2, CF:  1, Len:  3, Fitness_tra: 1
Rule 10: 000080000000000000, Class:  0, CF:0.405263, Len:  1, Fitness_tra: 1
Rule 11: 00000c000000000029, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 12: 090007000000000000, Class:  3, CF:0.101936, Len:  2, Fitness_tra: 0
Rule 13: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 0000008dcc0c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 3365215211131212d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 0000b0000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 002000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 11a1b21119ef11111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 00008000404400005e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 931172a41193181112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 91317c143153142785, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000c00000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 21522c1111221c22c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 251c14cd1182217212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 00a000000000000009, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 34: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000c70000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: c1842b2dc141d21114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 090070000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 95c00015c0cc5c1130, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 5191cc8d2821211151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 5e3517149311912111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 281442c9181428c8c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000070000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 251214852528d11111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000000000b00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000d00007000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00f000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 00d00b005000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000008000a00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 55900b000000580002, Class:  2, CF:  1, Len:  7, Fitness_tra: 0
Rule 54: 000000000007000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000b60000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 11612432e111121151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 25d12b15c5ccdc1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 009000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0000000030009cc002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000000000050005, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 66: 000070000000000d00, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000000000000800000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 8d5274c5811cdc1217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000b00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1522121971178751d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000003000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 900000000000580030, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 79: 000000003000000090, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 008000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000070000000900, Class:  1, CF:0.20971, Len:  2, Fitness_tra: 2
Rule 83: e00000000000000000, Class:  1, CF:0.478873, Len:  1, Fitness_tra: 18
Rule 84: 000000000b00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00000000000000a000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000c00000047, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00000b000000080490, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000000030000cc002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 81112cc14141519111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000000003, Class:  2, CF:0.0110096, Len:  1, Fitness_tra: -27
Rule 91: 000000b60000006000, Class:  2, CF:0.217949, Len:  3, Fitness_tra: -2
Rule 92: 000000000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1522121971179d51d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 070000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: e00000003000900000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 281442c9181428c8c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0000000b0000000009, Class:  1, CF:0.184954, Len:  2, Fitness_tra: -12
Rule 98: 022012090b07070055, Class:  0, CF:0.842058, Len: 10, Fitness_tra: 0
Rule 99: 0e00b8000400006000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000600100000000090, Class:  0, CF:0.403406, Len:  3, Fitness_tra: 3
------Current------
Miss_rate(tra)	:44.6701
------Result------
Miss_rate(tra)	:44.6701
Miss_rate(tst)	:57.6471
ARL				:2.65217

------Generation 300------
Rule  1: 0000000040000c0000, Class:  2, CF:0.481648, Len:  2, Fitness_tra: 44
Rule  2: 0000c0000000000000, Class:  2, CF:0.328488, Len:  1, Fitness_tra: 30
Rule  3: 09000b000000000000, Class:  3, CF:0.101936, Len:  2, Fitness_tra: 20
Rule  4: e00000000000000000, Class:  1, CF:0.478873, Len:  1, Fitness_tra: 18
Rule  5: 000000050000000000, Class:  0, CF:0.155027, Len:  1, Fitness_tra: 8
Rule  6: 00000000e000000000, Class:  2, CF:  1, Len:  1, Fitness_tra: 15
Rule  7: 000000000408009000, Class:  1, CF:0.858215, Len:  3, Fitness_tra: 7
Rule  8: 0000000040009c0000, Class:  2, CF:  1, Len:  3, Fitness_tra: 4
Rule  9: 000600100000000090, Class:  0, CF:0.403406, Len:  3, Fitness_tra: -8
Rule 10: 000000070000000900, Class:  1, CF:0.20971, Len:  2, Fitness_tra: 1
Rule 11: 000080000000000000, Class:  0, CF:0.405263, Len:  1, Fitness_tra: 1
Rule 12: 00ec0000000e000000, Class:  2, CF:  1, Len:  3, Fitness_tra: 1
Rule 13: 00000c000000000029, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 14: 090007000000000000, Class:  3, CF:0.101936, Len:  2, Fitness_tra: 0
Rule 15: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 3365215211131212d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 0000b0000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 002000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 11a1b21119ef11111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 00008000404400005e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 931172a41193181112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 91317c143153142785, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000c00000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 21522c1111221c22c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 251c14cd1182217212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 00a000000000000009, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 34: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000c70000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: c1842b2dc141d21114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 090070000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 95c00015c0cc5c1130, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 5191cc8d2821211151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 5e3517149311912111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 281442c9181428c8c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000070000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 251214852528d11111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000000000b00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000d00007000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00f000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 00d00b005000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000008000a00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 55900b000000580002, Class:  2, CF:  1, Len:  7, Fitness_tra: 0
Rule 54: 000000000007000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000b60000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 11612432e111121151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 25d12b15c5ccdc1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 009000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0000000030009cc002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000000000050005, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 66: 000070000000000d00, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000000000000800000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 8d5274c5811cdc1217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000b00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1522121971178751d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000003000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 900000000000580030, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 79: 000000003000000090, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 002000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000b00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00200b000000d00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000004000000060, Class:  2, CF:0.11749, Len:  2, Fitness_tra: -22
Rule 86: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 125227811212128212, Class:  1, CF:0.142811, Len: 18, Fitness_tra: 0
Rule 88: 0000000000000d0005, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 89: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 07000d0000a0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 11a0001109e0101110, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 009000000b00900000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000002000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: c1842b2d8141d21114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00800c000000000029, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 97: 000004c00100010202, Class:  1, CF:0.0101678, Len:  6, Fitness_tra: -17
Rule 98: 000300000400000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 90317b0450030a0700, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 09000b0e0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:43.6548
------Result------
Miss_rate(tra)	:43.6548
Miss_rate(tst)	:55.2941
ARL				:3.26087

------Generation 400------
Rule  1: 0000000040000c0000, Class:  2, CF:0.481648, Len:  2, Fitness_tra: 44
Rule  2: 0000c0000000000000, Class:  2, CF:0.328488, Len:  1, Fitness_tra: 30
Rule  3: 09000b000000000000, Class:  3, CF:0.101936, Len:  2, Fitness_tra: 20
Rule  4: e00000000000000000, Class:  1, CF:0.478873, Len:  1, Fitness_tra: 18
Rule  5: 000000050000000000, Class:  0, CF:0.155027, Len:  1, Fitness_tra: 8
Rule  6: 00000000e000000000, Class:  2, CF:  1, Len:  1, Fitness_tra: 15
Rule  7: 000000000408009000, Class:  1, CF:0.858215, Len:  3, Fitness_tra: 7
Rule  8: 0000000040009c0000, Class:  2, CF:  1, Len:  3, Fitness_tra: 4
Rule  9: 000600100000000090, Class:  0, CF:0.403406, Len:  3, Fitness_tra: -8
Rule 10: 000000070000000900, Class:  1, CF:0.20971, Len:  2, Fitness_tra: 1
Rule 11: 000080000000000000, Class:  0, CF:0.405263, Len:  1, Fitness_tra: 1
Rule 12: 00ec0000000e000000, Class:  2, CF:  1, Len:  3, Fitness_tra: 1
Rule 13: 00000c000000000029, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 14: 090007000000000000, Class:  3, CF:0.101936, Len:  2, Fitness_tra: 0
Rule 15: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 3365215211131212d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 0000b0000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 002000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 11a1b21119ef11111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 00008000404400005e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 931172a41193181112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 91317c143153142785, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000c00000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 21522c1111221c22c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 251c14cd1182217212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 00a000000000000009, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 34: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000c70000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: c1842b2dc141d21114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 090070000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 95c00015c0cc5c1130, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 5191cc8d2821211151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 5e3517149311912111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 281442c9181428c8c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000070000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 251214852528d11111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000000000b00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000d00007000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00f000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 00d00b005000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000008000a00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 55900b000000580002, Class:  2, CF:  1, Len:  7, Fitness_tra: 0
Rule 54: 000000000007000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000b60000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 11612432e111121151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 25d12b15c5ccdc1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 009000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0000000030009cc002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000000000050005, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 66: 000070000000000d00, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000000000000800000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 8d5274c5811cdc1217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000b00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1522121971178751d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000003000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
