------Generation 0------
Rule  1: 00000000000000050f, Class:  2, CF:0.717647, Len:  2, Fitness_tra: 0
Rule 37: d00000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0000000a0000800000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 00a0000b060e000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 03000c004900080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1111123231913c1211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 005000000000000030, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 00808b004200008009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 300000000000580030, Class:  0, CF:0.957175, Len:  4, Fitness_tra: 0
Rule 48: 8dd42c1525818482c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 85d4111d218c1277c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 911241146336181221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 7000000000000000b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1dd1c285151117129e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: c15122c3484c152224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000070000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000007d00007000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000000005000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 66112ba23e33181184, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000000d03000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 11121292111192121d, Class:  1, CF:0.420228, Len: 18, Fitness_tra: 0
Rule 62: e331283c31d111315e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000000b00000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: d3000c0000000000c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0a0000000630002005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 9e1122145359141119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000008000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 811111851551111121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000600000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 21174b151881d81112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 15318115c111271291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3118476431111c522b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 8d181b2d1122128425, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000000000000b0000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 515c14112111221151, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 11128b25418c14243e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1211c125182cc14133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2528c18d25c2122422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000b000e00e000000, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 83: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000008000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 040000000400000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000000b00000b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 07c0000000b0480004, Class:  0, CF:0.602161, Len:  6, Fitness_tra: 0
Rule 89: 000800000c000f0077, Class:  3, CF:0.156785, Len:  5, Fitness_tra: 4
Rule 90: 080b0c000000000000, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 91: 01011100153e810100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0e000000000000c000, Class:  3, CF:0.0540357, Len:  2, Fitness_tra: 0
Rule 93: 000000000000d03000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000000000090000000, Class:  2, CF:0.913615, Len:  0, Fitness_tra: 0
Rule 95: 030000004900080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0000008000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 050000000006000900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000000000e000000c0, Class:  3, CF:0.710225, Len:  2, Fitness_tra: 25
Rule 99: ee00008030000b0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 901128100609101010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:39.0306
------Result------
Miss_rate(tra)	:39.0306
Miss_rate(tst)	:44.7059
ARL				:3.78788

------Generation 300------
Rule  1: 000000000000000006, Class:  2, CF:0.196797, Len:  1, Fitness_tra: 34
Rule  2: 0000000000a0010008, Class:  0, CF:0.315409, Len:  3, Fitness_tra: 34
Rule  3: 000000090000000000, Class:  0, CF:0.350773, Len:  1, Fitness_tra: 27
Rule  4: 000000000e000000c0, Class:  3, CF:0.710225, Len:  2, Fitness_tra: 23
Rule  5: d000000000000000c8, Class:  1, CF:0.154083, Len:  3, Fitness_tra: 21
Rule  6: 000000000c000000d7, Class:  2, CF:0.715733, Len:  3, Fitness_tra: 14
Rule  7: 00000000e000000000, Class:  2, CF:  1, Len:  1, Fitness_tra: 12
Rule  8: 0000c0000000000000, Class:  2, CF:0.173119, Len:  1, Fitness_tra: 11
Rule  9: 900000000000000000, Class:  1, CF:0.223982, Len:  1, Fitness_tra: 10
Rule 10: 0000c0000c000000d0, Class:  2, CF:  1, Len:  3, Fitness_tra: 10
Rule 11: 0e00000008c0000000, Class:  3, CF:0.193888, Len:  3, Fitness_tra: 7
Rule 12: 000800000c000a0077, Class:  3, CF:0.213178, Len:  5, Fitness_tra: 8
Rule 13: 1cc101200820010038, Class:  0, CF:0.869304, Len: 11, Fitness_tra: 1
Rule 14: 0000000000a0000000, Class:  0, CF:0.0614296, Len:  1, Fitness_tra: 6
Rule 15: 503000000400000000, Class:  2, CF:0.255452, Len:  3, Fitness_tra: 5
Rule 16: 000008000000000000, Class:  0, CF:0.782059, Len:  1, Fitness_tra: 4
Rule 17: 0501000000080000b0, Class:  3, CF:0.108784, Len:  4, Fitness_tra: 4
Rule 18: 000000000090000000, Class:  2, CF:0.913615, Len:  1, Fitness_tra: 4
Rule 19: 0e0070000000000000, Class:  3, CF:0.171584, Len:  2, Fitness_tra: 3
Rule 20: 005000000600000002, Class:  1, CF:0.181347, Len:  3, Fitness_tra: 3
Rule 21: 000000000000000980, Class:  1, CF:0.167686, Len:  2, Fitness_tra: 2
Rule 22: 000000800000000030, Class:  3, CF:0.0181472, Len:  2, Fitness_tra: 2
Rule 23: 000080000000000000, Class:  0, CF:0.633322, Len:  1, Fitness_tra: 2
Rule 24: 0e000000080000e000, Class:  1, CF:  1, Len:  3, Fitness_tra: 2
Rule 25: 0c000c000c00000000, Class:  2, CF:  1, Len:  3, Fitness_tra: 2
Rule 26: 0e007000000000c000, Class:  3, CF:0.233891, Len:  3, Fitness_tra: 1
Rule 27: 0e0000000000000000, Class:  3, CF:0.0799836, Len:  1, Fitness_tra: 0
Rule 28: 020101050823c04100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 15542ccdc3c81111c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 0c00007ebc7bc00000, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 31: 158212228112512193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1e31423251155119de, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0a0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000003000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1161cc921313941189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000400c03000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: d00000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0000000a0000800000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 00a0000b060e000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 03000c004900080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1111123231913c1211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 005000000000000030, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 00808b004200008009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 300000000000580030, Class:  0, CF:0.957175, Len:  4, Fitness_tra: 0
Rule 48: 8dd42c1525818482c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 85d4111d218c1277c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 911241146336181221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 7000000000000000b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1dd1c285151117129e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: c15122c3484c152224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000070000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000007d00007000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000000005000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 66112ba23e33181184, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000000d03000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 11121292111192121d, Class:  1, CF:0.420228, Len: 18, Fitness_tra: 0
Rule 62: e331283c31d111315e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000000b00000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: d3000c0000000000c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0a0000000630002005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 9e1122145359141119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000008000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 811111851551111121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000600000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 21174b151881d81112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 15318115c111271291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3118476431111c522b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 8d181b2d1122128425, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000000000000b0000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 515c14112111221151, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 11128b25418c14243e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1211c125182cc14133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00f000000000000003, Class:  0, CF:0.128713, Len:  2, Fitness_tra: 0
Rule 84: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000000000030, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0700000004b040e000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: b000000000000000b0, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0000000a0000800000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: e001003c01d01000ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: c00042c94800052200, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: c05122030000102020, Class:  3, CF:0.147775, Len:  9, Fitness_tra: -4
Rule 95: 0001111d00881277c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0e000000087000007b, Class:  3, CF:0.599195, Len:  5, Fitness_tra: 1
Rule 97: 0e0070000000000000, Class:  3, CF:0.171584, Len:  0, Fitness_tra: 0
Rule 98: 90000001000c000160, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 99: 005000000000000b02, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule100: aa0000005000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:35.2041
------Result------
Miss_rate(tra)	:35.2041
Miss_rate(tst)	:40
ARL				:3.5

------Generation 400------
Rule  1: 0000000000a0010008, Class:  0, CF:0.315409, Len:  3, Fitness_tra: 36
Rule  2: 000000000000000006, Class:  2, CF:0.196797, Len:  1, Fitness_tra: 34
Rule  3: 000000090000000000, Class:  0, CF:0.350773, Len:  1, Fitness_tra: 27
Rule  4: d000000000000000c8, Class:  1, CF:0.154083, Len:  3, Fitness_tra: 25
Rule  5: 000000000e000000c0, Class:  3, CF:0.710225, Len:  2, Fitness_tra: 23
Rule  6: 0000000000800a0077, Class:  3, CF:0.292919, Len:  4, Fitness_tra: 16
Rule  7: 0000c000000000000d, Class:  2, CF:0.694143, Len:  2, Fitness_tra: 15
Rule  8: 000000000c000000d7, Class:  2, CF:0.715733, Len:  3, Fitness_tra: 14
Rule  9: 00000000e000000000, Class:  2, CF:  1, Len:  1, Fitness_tra: 12
Rule 10: 900000000000000000, Class:  1, CF:0.223982, Len:  1, Fitness_tra: 10
Rule 11: 0e00000008c0000000, Class:  3, CF:0.193888, Len:  3, Fitness_tra: 8
Rule 12: 0000000000a0000000, Class:  0, CF:0.0614296, Len:  1, Fitness_tra: 6
Rule 13: 0008000004000f0074, Class:  1, CF:0.0532258, Len:  5, Fitness_tra: 6
Rule 14: 503000000400000000, Class:  2, CF:0.255452, Len:  3, Fitness_tra: 5
Rule 15: 0000c0000c000000d0, Class:  2, CF:  1, Len:  3, Fitness_tra: 5
Rule 16: 000000000090000000, Class:  2, CF:0.913615, Len:  1, Fitness_tra: 4
Rule 17: 000008000000000000, Class:  0, CF:0.782059, Len:  1, Fitness_tra: 4
Rule 18: 005000000600000002, Class:  1, CF:0.181347, Len:  3, Fitness_tra: 4
Rule 19: 0e0070000000000000, Class:  3, CF:0.171584, Len:  2, Fitness_tra: 3
Rule 20: 0000c0000000000000, Class:  2, CF:0.173119, Len:  1, Fitness_tra: 2
Rule 21: 000080000000000000, Class:  0, CF:0.633322, Len:  1, Fitness_tra: 2
Rule 22: 0e000000080000e000, Class:  1, CF:  1, Len:  3, Fitness_tra: 2
Rule 23: 000000000000000980, Class:  1, CF:0.167686, Len:  2, Fitness_tra: 2
Rule 24: 0c000c000c00000000, Class:  2, CF:  1, Len:  3, Fitness_tra: 2
Rule 25: 000800000c000a0077, Class:  3, CF:0.213178, Len:  5, Fitness_tra: 1
Rule 26: 0e007000000000c000, Class:  3, CF:0.233891, Len:  3, Fitness_tra: 1
Rule 27: 1cc101200820010038, Class:  0, CF:0.869304, Len: 11, Fitness_tra: 1
Rule 28: 0e000000087000007b, Class:  3, CF:0.599195, Len:  5, Fitness_tra: 1
Rule 29: 000000d00d000070d0, Class:  3, CF:0.130141, Len:  4, Fitness_tra: 1
Rule 30: 000000800000000030, Class:  3, CF:0.0181472, Len:  2, Fitness_tra: 0
Rule 31: 8064001d210c107700, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1e31423251155119de, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0a0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000003000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1161cc921313941189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000400c03000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: d00000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0000000a0000800000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 00a0000b060e000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 03000c004900080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1111123231913c1211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 005000000000000030, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 00808b004200008009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 300000000000580030, Class:  0, CF:0.957175, Len:  4, Fitness_tra: 0
Rule 48: 8dd42c1525818482c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 85d4111d218c1277c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 911241146336181221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 7000000000000000b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1dd1c285151117129e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: c15122c3484c152224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000070000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000007d00007000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000000005000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 66112ba23e33181184, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000000d03000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 11121292111192121d, Class:  1, CF:0.420228, Len: 18, Fitness_tra: 0
Rule 62: e331283c31d111315e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000000b00000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: d3000c0000000000c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0a0000000630002005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 9e1122145359141119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000008000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 811111851551111121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000600000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 21174b151881d81112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 15318115c111271291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3118476431111c522b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 8d181b2d1122128425, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000000000000b0000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 515c14112111221151, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 11128b25418c14243e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1211c125182cc14133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 122c2bc18842c44211, Class:  3, CF:0.0670653, Len: 18, Fitness_tra: 0
Rule 82: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000b0000700000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 080b0c000000000000, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 86: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000008d000c0080d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000700000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 11117143712b811222, Class:  2, CF:0.0744125, Len: 18, Fitness_tra: -4
Rule 91: 000000c17d00007000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 515c14000400220100, Class:  1, CF:0.275081, Len: 10, Fitness_tra: 0
Rule 93: 0000000000000a0070, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 871217108042a00010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 000000000c000a0000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: c1500c0048031000c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000000000090000000, Class:  2, CF:0.913615, Len:  0, Fitness_tra: 0
Rule 98: 1000c0050500c00133, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 99: 00600000000e000500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000000003000000030, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:33.801
------Result------
Miss_rate(tra)	:33.801
Miss_rate(tst)	:43.5294
ARL				:4.37838

------Generation 500------
Rule  1: 0000000000a0010008, Class:  0, CF:0.315409, Len:  3, Fitness_tra: 36
Rule  2: 000000000000000006, Class:  2, CF:0.196797, Len:  1, Fitness_tra: 28
Rule  3: 000000090000000000, Class:  0, CF:0.350773, Len:  1, Fitness_tra: 16
Rule  4: d000000000000000c8, Class:  1, CF:0.154083, Len:  3, Fitness_tra: 26
Rule  5: 000000000e000000c0, Class:  3, CF:0.710225, Len:  2, Fitness_tra: 23
Rule  6: 0000000000800a0077, Class:  3, CF:0.292919, Len:  4, Fitness_tra: 16
Rule  7: 0000c000000000000d, Class:  2, CF:0.694143, Len:  2, Fitness_tra: 14
Rule  8: 000000000c000000d7, Class:  2, CF:0.715733, Len:  3, Fitness_tra: 14
Rule  9: 900000000000000000, Class:  1, CF:0.223982, Len:  1, Fitness_tra: 13
Rule 10: 00000000e000000000, Class:  2, CF:  1, Len:  1, Fitness_tra: 11
Rule 11: 0e00000008c0000000, Class:  3, CF:0.193888, Len:  3, Fitness_tra: 7
Rule 12: 0e0000000000070003, Class:  2, CF:0.858847, Len:  3, Fitness_tra: 7
Rule 13: 0000000000a0000000, Class:  0, CF:0.0614296, Len:  1, Fitness_tra: 23
Rule 14: 503000000400000000, Class:  2, CF:0.255452, Len:  3, Fitness_tra: 5
Rule 15: 0000c0000c000000d0, Class:  2, CF:  1, Len:  3, Fitness_tra: 5
Rule 16: 00000000000c0080d0, Class:  3, CF:0.368221, Len:  3, Fitness_tra: 5
Rule 17: 005000000600000002, Class:  1, CF:0.181347, Len:  3, Fitness_tra: 6
Rule 18: 0008000004000f0074, Class:  1, CF:0.0532258, Len:  5, Fitness_tra: 4
Rule 19: 1cc101200820010038, Class:  0, CF:0.869304, Len: 11, Fitness_tra: 4
Rule 20: 0e0070000000000000, Class:  3, CF:0.171584, Len:  2, Fitness_tra: 3
Rule 21: 000008000000000000, Class:  0, CF:0.782059, Len:  1, Fitness_tra: 3
Rule 22: 000000000090000000, Class:  2, CF:0.913615, Len:  1, Fitness_tra: 2
Rule 23: 000000000000000980, Class:  1, CF:0.167686, Len:  2, Fitness_tra: 2
Rule 24: 0c000c000c00000000, Class:  2, CF:  1, Len:  3, Fitness_tra: 2
Rule 25: 000080000000000000, Class:  0, CF:0.633322, Len:  1, Fitness_tra: 2
Rule 26: 0000000008c0602700, Class:  1, CF:0.289881, Len:  5, Fitness_tra: 2
Rule 27: 0000c0000000000000, Class:  2, CF:0.173119, Len:  1, Fitness_tra: 2
Rule 28: 0e000000080000e000, Class:  1, CF:  1, Len:  3, Fitness_tra: 2
Rule 29: 000000d00d000070d0, Class:  3, CF:0.130141, Len:  4, Fitness_tra: 1
Rule 30: 0e007000000000c000, Class:  3, CF:0.233891, Len:  3, Fitness_tra: 1
Rule 31: 0000e0000000700000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
