------Generation 0------
Rule  1: 06000005f6006a0000005d0000000500050080550000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0000000000000000000000000000a000050960000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0098e091000060603ee610013111063d00ea06e009e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1351100d0600c063a1000009ee600061e110e6311500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0300900e306733010e5031000601030000e003001a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 00600205000800000000000500000000000000090000, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 96: 111111111111611161131119ee131111e11116111113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 315e3e133116911ee612e3e13111e111e91311113373, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 00000000f6000a00b0005d0000000500000000500000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 005000600000000000040000050d6000000000600905, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule100: 131e5531191b1113333e511131111a33916aee111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:42.1466
------Result------
Miss_rate(tra)	:42.1466
Miss_rate(tst)	:61.5385
ARL				:7.10345

------Generation 100------
Rule  1: 000000000d000000000000000000000000000d090000, Class:  0, CF:0.380689, Len:  3, Fitness_tra: 29
Rule  2: 090000000000000000000050020000000000000000d0, Class:  0, CF:0.566607, Len:  4, Fitness_tra: 11
Rule  3: 0000000000000e000000000000000000000009000000, Class:  0, CF:0.388537, Len:  2, Fitness_tra: 9
Rule  4: 000000000000000000000000050d0c00000000000955, Class:  1, CF:0.964024, Len:  6, Fitness_tra: 4
Rule  5: 60000000000000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 5
Rule  6: 0000000000000000000000000000000000090e000980, Class:  0, CF:0.591288, Len:  4, Fitness_tra: 8
Rule  7: 00000000000000000000006000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 4
Rule  8: 0000a000000000000000000000000000001000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 3
Rule  9: 000000000000000010000000050d0c00000000000005, Class:  1, CF:0.945918, Len:  5, Fitness_tra: 3
Rule 10: 00000000000055000060000000000000000000000500, Class:  1, CF:  1, Len:  4, Fitness_tra: 2
Rule 11: 00000000000000050000000000000000050060000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 12: 00600205000000000000000500000000000000090000, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule 13: 0000000000f000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 14: 000000000000000000000000000000f0000900000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 15: 0000000000000000000000000000000000f0000000d0, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 16: 0000000000005000000000000f000000000000000a00, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 17: 00600d00000000090505000005000000050000000000, Class:  1, CF:  1, Len:  7, Fitness_tra: 1
Rule 18: 000000000000000005e0000000000000000000e00950, Class:  1, CF:0.450462, Len:  5, Fitness_tra: 1
Rule 19: 00000000000000099000600000000000000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 20: 0000a000000000000000000000000000000000090000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 21: 11110000101111110100111000111000101119111120, Class:  1, CF:  1, Len: 28, Fitness_tra: 0
Rule 22: 000000000000000000000905050d0000000000600505, Class:  1, CF:  1, Len:  7, Fitness_tra: 1
Rule 23: 005000600000000000040000050d6000000000600905, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 24: 1119553111311131161e11915161113391613e131515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 591131e333636a1ee33e333311913161133199136e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 131313116361e61e1936ae633131333f336e1e11161e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 31111211911111113351111111111111111111111122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 311939e6e316631a3e51e11163e311113e135136a133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: e6396316331e1363f31111911e31611e1336311f169a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 335e31e11111e66639599e3336e16636916153e33631, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 31e91119311311e16113151131613133116331e93111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 131199131119611113de31e13e931613311a331133e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1111153131f313153113191151915131111113115211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 00500000e0000000000000000000609000000e000909, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 11e119e6163696161356eeeee311113a113f331136ef, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 13331366631113316391111191131133191311111581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 31311163e166e111191e111111e11336991311e31e59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 315e3e11111191133616331131111191991331611111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000006e0a09e0000000500d00000f0000000000d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 311e91361161111931e63133e91336165933e3611193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1336e93131361919e313e63e9199eaef191113319e53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 15931913153e6a166131191133136f11e136193111e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3333e1116e363e116e539e393e1e3666e13e33363e13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0050000000000000a00000050000000000f000a00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1311131166616163611316e9ee631361e113e6311113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 00090000000e900000000000006000000000e0090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 969e191e336313113e133133363163e319e313361391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 31311131316125113551311112111111111191911111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 33113511311193313311315155133631113311191111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 11111111111133111111111111112111131111111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 51: e1e133e631613313319611116331a66133661166111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 3393e316113113136391319eee113a333e119116ee96, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000000a0e000060006060a000000009009000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 3113111e91111111311531111111111e111111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 06000005f6006a0000005d0000000500050080550000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 00000000f0f000000000090000900000000000e96000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 9193e99163e166113e561d113111e63331ea166a66e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 13113133111f33913651135111311111113311131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 133131a661a11a1e63916663e1133311951636fa6113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 93339393336931e16e51ee116119161f331e11316116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 00600000600000066e000006009000e006005000fa00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1313133369633131165933e1631311133e3311136359, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 111191133e36119ee615e1e13133e616e933161133e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 59e111e9991131e11e1ee31e6331aa169911933616e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 9339e139339131ee131393396e11331ae113111311e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 3316311139a11113119e193393311311133116161116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 319e11113333113e115135e1316e661333333311a111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 9115631366163636ae13331111e96a6193a331111113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00600205000000d000000a0000d00090000500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 11161511111131151113111511111111131113511111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1319e53399131e13133111193e1e6ae3136a91113191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 13363e11111613ee1e96e1e16e19e6e1116191136e1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000050000000e000000000500600909550000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1e1196e3113e3611661131ee3119666a913313361331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1113e51ee51a19551315e13111311131131113111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 6633613611161131331e13631131136136e613116116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000500a0000000000000060000005000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 78: 3911ee1111361633131931e113333633e1119e666611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 919e1e1113e6611631d353931139e6363163eeea61e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 113139161a636633e5913111e113e63313e6339a9911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 090000000000000000000050020000000000000000d0, Class:  0, CF:0.566607, Len:  0, Fitness_tra: 0
Rule 82: 0000000500f000d00000000000000900000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0d0050000005000000af00000f009000d0000d000f0a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000a000000000000000000000000000000000090000, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 85: 0000000000000000000000500000000000f000a005d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00000009f000000000000000000059a0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 31919d1311131151111111513d311331131111331553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000d00000000f0000500000000f0000f0005000005d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0000000005e060000005006000000000000000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 6311131163a11e11361339199135311111133331111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 190010100001e60e09300e533230303f0360000110d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 50103003000300100fc033330196006113f0990360d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0000000500f000000000000000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 94: 336002116e06301060500a393ede0860600500003000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0000000000000000000000000040000000000d090000, Class:  0, CF:0.313443, Len:  3, Fitness_tra: -11
Rule 96: 113111631163611319113111e1131323991331ea9e59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 00100111a9001113000e19039330001003001d191106, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 10110000001010110000011000110000001100000120, Class:  1, CF:0.999896, Len: 15, Fitness_tra: 13
Rule 99: 0333e1116e3609e06e5390593e1e060fd000333600d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 110191000000150e0515010100330606e003061105e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:38.2199
------Result------
Miss_rate(tra)	:38.2199
Miss_rate(tst)	:53.8462
ARL				:6.32143

------Generation 200------
Rule  1: 000000000d000000000000000000000000000d090000, Class:  0, CF:0.380689, Len:  3, Fitness_tra: 35
Rule  2: 00000000000000000000000000000700000000000000, Class:  1, CF:0.895809, Len:  1, Fitness_tra: 34
Rule  3: 090000000000000000000050020000000000000000d0, Class:  0, CF:0.566607, Len:  4, Fitness_tra: 15
Rule  4: 0000000000000e000000000000000000000009000000, Class:  0, CF:0.388537, Len:  2, Fitness_tra: 11
Rule  5: 000000000d000c00000000000000000000000d090000, Class:  1, CF:0.71686, Len:  4, Fitness_tra: 9
Rule  6: 0000000000000000000000000000000000090e000980, Class:  0, CF:0.591288, Len:  4, Fitness_tra: 7
Rule  7: 10110000001010110000011000110000001100000120, Class:  1, CF:0.999896, Len: 15, Fitness_tra: 8
Rule  8: 00000000000000000000000000000c00000000000900, Class:  1, CF:0.399267, Len:  2, Fitness_tra: 4
Rule  9: 60000000000000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 10: 00000000000000000000006000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 11: 00000000000000000000000000010000000000006a00, Class:  1, CF:  1, Len:  3, Fitness_tra: 2
Rule 12: 0000a000000000000000000000000000001000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 13: 00000000000055000060000000000000000000000500, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 14: 000000000000000000000000000000f0000900000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 15: 0000000000f000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 16: 00000000000000099000600000000000000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 17: 0000a000000000000000000000000000000000090000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 18: 00000000000000050000000000000000050060000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 19: 0000000000000000000000000000000000f0000000d0, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 20: 00600d00000000090505000005000000050000000000, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 21: 000000000000000000000905050d0000000000600505, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 22: 0000000000005000000000000f000000000000000a00, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 23: 000000000000000005e0000000000000000000e00950, Class:  1, CF:0.450462, Len:  5, Fitness_tra: 0
Rule 24: 1119553111311131161e11915161113391613e131515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 591131e333636a1ee33e333311913161133199136e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 131313116361e61e1936ae633131333f336e1e11161e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 31111211911111113351111111111111111111111122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 311939e6e316631a3e51e11163e311113e135136a133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: e6396316331e1363f31111911e31611e1336311f169a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 335e31e11111e66639599e3336e16636916153e33631, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 31e91119311311e16113151131613133116331e93111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 131199131119611113de31e13e931613311a331133e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1111153131f313153113191151915131111113115211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 00500000e0000000000000000000609000000e000909, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 11e119e6163696161356eeeee311113a113f331136ef, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 13331366631113316391111191131133191311111581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 31311163e166e111191e111111e11336991311e31e59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 315e3e11111191133616331131111191991331611111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000006e0a09e0000000500d00000f0000000000d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 311e91361161111931e63133e91336165933e3611193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1336e93131361919e313e63e9199eaef191113319e53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 15931913153e6a166131191133136f11e136193111e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3333e1116e363e116e539e393e1e3666e13e33363e13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0050000000000000a00000050000000000f000a00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1311131166616163611316e9ee631361e113e6311113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 00090000000e900000000000006000000000e0090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 969e191e336313113e133133363163e319e313361391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 31311131316125113551311112111111111191911111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 33113511311193313311315155133631113311191111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 11111111111133111111111111112111131111111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 51: e1e133e631613313319611116331a66133661166111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 3393e316113113136391319eee113a333e119116ee96, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000000a0e000060006060a000000009009000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 3113111e91111111311531111111111e111111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 06000005f6006a0000005d0000000500050080550000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 00000000f0f000000000090000900000000000e96000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 9193e99163e166113e561d113111e63331ea166a66e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 13113133111f33913651135111311111113311131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 133131a661a11a1e63916663e1133311951636fa6113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 93339393336931e16e51ee116119161f331e11316116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 00600000600000066e000006009000e006005000fa00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1313133369633131165933e1631311133e3311136359, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 111191133e36119ee615e1e13133e616e933161133e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 59e111e9991131e11e1ee31e6331aa169911933616e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 9339e139339131ee131393396e11331ae113111311e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 3316311139a11113119e193393311311133116161116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 319e11113333113e115135e1316e661333333311a111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 9115631366163636ae13331111e96a6193a331111113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00600205000000d000000a0000d00090000500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 11161511111131151113111511111111131113511111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1319e53399131e13133111193e1e6ae3136a91113191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 13363e11111613ee1e96e1e16e19e6e1116191136e1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000050000000e000000000500600909550000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1e1196e3113e3611661131ee3119666a913313361331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1113e51ee51a19551315e13111311131131113111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 6633613611161131331e13631131136136e613116116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000500a0000000000000060000005000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 78: 3911ee1111361633131931e113333633e1119e666611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 919e1e1113e6611631d353931139e6363163eeea61e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 113139161a636633e5913111e113e63313e6339a9911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00500000000000a00000000000000099000000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 82: 000000000000000000000000d00d0000000e00f090d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000000000000000000000000000000000f0000000d0, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 84: 0000000000005000000000000f000000000000000a00, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 85: 00000060000000000000000600a60009500000000050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1131313331333199615363111119ee6353e611131128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000f0000000f0a00000000000000099000000000005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 50900090000900fff0000000a0a60059000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 00000000f0a000000000090000900000000000e96000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000f000000000a00000000a0050000000f000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 03513000010110100050003006110000901153e00130, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 015e3201018110000350013306111131901113111032, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0d00000000000000000060006000a700000000009000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
