------Generation 0------
Rule  1: 9355393e3113e113339111e111e93f13ee6139936193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 00000070f00000000000000000800000000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 20: 0000a000004000000020000000000000500000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 21: 000000a005000000000000000000d000000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 22: 96191133316131136156933e139113311e13e6611316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 133e3e161316ea1366913e61116e311f9363e3e1e939, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 911331636333916611513131961e1a61133333613a9a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: e65e1161313113133113613333116af319131e313e51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 91111eeeff3331133113113e3ee1ea1331a33e313e3e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 313311131133e116111111e913393613361a1a6116ee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: e19e13363113e3aa3199351339113a113331e3366191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11e191e66eae96336e9919e1ee131a1391619333e991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 11511eee13999e16619e11e13115ea13316331911699, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 133611111e63e311ee131e113ee313619e1e9e1f1331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00000000f00000000000a00000000900000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 00500000000e00f000000000a0a60059000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 9e99eee113319331aa11e1311131131e3e1a33616313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1311353111f31315111111151215111e111111151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 311e959113166113311313933e3131e3116611336e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 0e6000066e0000000e006000000000e0000000060000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 33e11e313111313e1131e93136313a6a3936111a3953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 633313161ea3331e19113e911133e6131e1133631913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: d20000f500000000000f000000000900ff0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000006e0a09e0000000500d00000f0000000000d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11613e16331f6633335e161313931111e11115113611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 00000f05f00000000f05000000000009000000000a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 169e311ae1113e61f33ee59e1939163ee13a61aa1361, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1311931131a61699113131e139111111313336133111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 11919361e316916319916e1331666a333e16163a3391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 0000000000f000000000005000000e0f000e00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000a00d900000f00d00000000000000a000f00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1691e31a111331e311e13911e139ea6693311ae61e9e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 165e1933663e1311311663116e3163f3316311ea6e93, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 313e193361a1e116319313e13163111a3e6111161119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 3e313331e1633361119e3311911331165e6166f31691, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 11113513913311113311111151111111111111131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1313199e936e61e1613e3e136135133f3e13991311e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: e33111e61111116a13911333161933666e1691633356, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 00000005000a00000500a00000000000050500000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 13391531131319113651111251331333131611191511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 111119331613166aa6e331ee31eee6e1391f13e3611e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 139e33e9a331111a199a3111136e33e1e1113366113e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 9eee6111e936e3166151333363613316e63339361111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 13139ee1e311936a1e39991913613a11313699319e39, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 3391313133111e363151131ee3e913939e31163136e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 300005011000000000001003300139e3010000030010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 33336131e11693361959199311319613911e15316a96, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3153191131a661e33693111151113e11531691313115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: e313e1111936113313e111136a33aff3e1311333613e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 00000000000000000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 00000d0000005d050009000d00a0000005f0f0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 3111191133111511a111113331111111911333931113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 5911156e3561f3e66116331e11e1161319ee596a3333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: e691e1e1333113136111313e1361633613311aa66111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 15111231111311111151311112311111511119111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 6131356a636311136631331519e13313133361331953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000f00000a000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 3111311e3361366619113e313e6e61919e1111a6ff11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 131319111e639ee33e5111111115a1311e6ee9e66e31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00a000000000000500000a0005000000000500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1a95131a61311636339e313e933131311131611661e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: e19199113633e1111e31e1e31661631f161311363313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 9311151a1311e65111331316933191331113e3131313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 050000000000af000a0d000000000000000000f00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000a000500000005000f0a00050d000e00050000f000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000000000000000000000500000000000fa00a00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 9333193619a633e61e59e61ee1e333169e1115ae1313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000000000500000000020d000500ed580000000000a, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 86: 00000d00a00005000000000000000000500000000500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 11111113331163111e111131313e6331936699113311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 090050500000000f000f50050000090000000000f000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 00000d050000f0000d600000aa0000000055f0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00a000000000000500000a0005000000000500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0a05130061311030a30e303093010130010000000100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000000a08b000000f000000000000000000000f50000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0e3100310160d060019e3f11901331100e6060030091, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0000000000000000a0400000000000000000000d0600, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 95: 0001010033613606191030300e0001910e0100ad0f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 3e01030105033061114e32109273c110500100001001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 00000000000000000000000a00000000000000000000, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 98: 133e3e361116eaaa36913563311e3a113363e3e16131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 00600000000000000000600000000000000000060000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0005009100300000000f10d000e630000601106ae0e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:18.1579
------Result------
Miss_rate(tra)	:18.1579
Miss_rate(tst)	:51.8519
ARL				:2.95652

------Generation 400------
Rule  1: 000000000000000000000000020000000000000000d0, Class:  0, CF:0.323222, Len:  2, Fitness_tra: 43
Rule  2: 000000000000000000000000c0000000000000000000, Class:  1, CF:0.693767, Len:  1, Fitness_tra: 54
Rule  3: 00070000000000000000000000000000000000000000, Class:  1, CF:0.817682, Len:  1, Fitness_tra: 31
Rule  4: 00000000000000000000000000000000000000000100, Class:  1, CF:0.32903, Len:  1, Fitness_tra: 25
Rule  5: 050d0d00000005000000000000000900000000000000, Class:  0, CF:0.60073, Len:  5, Fitness_tra: 9
Rule  6: 00000000000000000740000002000000000000000000, Class:  1, CF:0.953042, Len:  3, Fitness_tra: 5
Rule  7: 00000000000000000000000a00000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 4
Rule  8: 0000000000000000004000b0000000000000000d0000, Class:  1, CF:  1, Len:  3, Fitness_tra: 3
Rule  9: 0000a000000000000000000000000900000000050000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 10: 00000000000000000000030000000900000000000000, Class:  1, CF:0.428075, Len:  2, Fitness_tra: 0
Rule 11: 15e1923161a396311e9139e11e311911916199111991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 006000000000000000000000000000000000000d0000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 13: 000000000000000000400000000000000000000d0000, Class:  1, CF:0.109158, Len:  2, Fitness_tra: 0
Rule 14: 00500000000000a000000000000000990000d0000000, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 15: 00005000000005000a00000090000000000000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 16: 0000000000000500000000000f000000000000500000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 17: 0008000000000000c0000000000000000000000d0000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 18: 0000000000f00000000000000200000000900f000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 19: 00000070f00000000000000000800000000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 20: 0000a000004000000020000000000000500000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 21: 000000a005000000000000000000d000000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 22: 96191133316131136156933e139113311e13e6611316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 133e3e161316ea1366913e61116e311f9363e3e1e939, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 911331636333916611513131961e1a61133333613a9a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: e65e1161313113133113613333116af319131e313e51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 91111eeeff3331133113113e3ee1ea1331a33e313e3e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 313311131133e116111111e913393613361a1a6116ee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: e19e13363113e3aa3199351339113a113331e3366191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11e191e66eae96336e9919e1ee131a1391619333e991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 11511eee13999e16619e11e13115ea13316331911699, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 133611111e63e311ee131e113ee313619e1e9e1f1331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00000000f00000000000a00000000900000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 00500000000e00f000000000a0a60059000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 9e99eee113319331aa11e1311131131e3e1a33616313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1311353111f31315111111151215111e111111151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 311e959113166113311313933e3131e3116611336e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 0e6000066e0000000e006000000000e0000000060000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 33e11e313111313e1131e93136313a6a3936111a3953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 633313161ea3331e19113e911133e6131e1133631913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: d20000f500000000000f000000000900ff0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000006e0a09e0000000500d00000f0000000000d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11613e16331f6633335e161313931111e11115113611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 00000f05f00000000f05000000000009000000000a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 169e311ae1113e61f33ee59e1939163ee13a61aa1361, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1311931131a61699113131e139111111313336133111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 11919361e316916319916e1331666a333e16163a3391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 0000000000f000000000005000000e0f000e00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000a00d900000f00d00000000000000a000f00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1691e31a111331e311e13911e139ea6693311ae61e9e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 165e1933663e1311311663116e3163f3316311ea6e93, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 313e193361a1e116319313e13163111a3e6111161119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 3e313331e1633361119e3311911331165e6166f31691, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 11113513913311113311111151111111111111131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1313199e936e61e1613e3e136135133f3e13991311e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: e33111e61111116a13911333161933666e1691633356, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 00000005000a00000500a00000000000050500000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 13391531131319113651111251331333131611191511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 111119331613166aa6e331ee31eee6e1391f13e3611e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 139e33e9a331111a199a3111136e33e1e1113366113e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 9eee6111e936e3166151333363613316e63339361111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 13139ee1e311936a1e39991913613a11313699319e39, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 3391313133111e363151131ee3e913939e31163136e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 300005011000000000001003300139e3010000030010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 33336131e11693361959199311319613911e15316a96, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3153191131a661e33693111151113e11531691313115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: e313e1111936113313e111136a33aff3e1311333613e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 00000000000000000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 00000d0000005d050009000d00a0000005f0f0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 3111191133111511a111113331111111911333931113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 5911156e3561f3e66116331e11e1161319ee596a3333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: e691e1e1333113136111313e1361633613311aa66111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 15111231111311111151311112311111511119111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 6131356a636311136631331519e13313133361331953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000f00000a000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 3111311e3361366619113e313e6e61919e1111a6ff11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 131319111e639ee33e5111111115a1311e6ee9e66e31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00a000000000000500000a0005000000000500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1a95131a61311636339e313e933131311131611661e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: e19199113633e1111e31e1e31661631f161311363313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 9311151a1311e65111331316933191331113e3131313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 5000a0a000e0f06000000f0500000900000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000e000000a000090000000900550000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1111333613133161315319e361993a939e6111e33319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000f000500000005000f0a00050d000e00050000f000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00000000000000000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 6d05500a0005e90000aaf00000a6900ed0ff0d9900da, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 002d0d0e00000000000f0f0000000dd00000009e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 00000000f000a0000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 00000d00a00005000000000000000000500000000500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 33139111116361e1e3e661131913e33199331aa13e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 130300e00010906010399909c3010011310000009e09, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0691e00a111a31e011000911ed00000f93000a0600d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1131931131a3e699111111e119b91613361a161131e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 01010e06000f8600300e00530393100000f1101b0601, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0000000000001000050000000000000e0000a0000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 96: 00000001000000050000000d00000000000500000000, Class:  0, CF:0.268968, Len:  4, Fitness_tra: 0
Rule 97: 0000000000000000000d000000000000000000000000, Class:  0, CF:0.066453, Len:  1, Fitness_tra: 1
Rule 98: 00300565600010006f35000000e03303000300330950, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0001a510003311003321101001110111511001a01100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000000000000000000000000000000000000020000d0, Class:  0, CF:0.312489, Len:  2, Fitness_tra: 70
------Current------
Miss_rate(tra)	:17.6316
------Result------
Miss_rate(tra)	:17.6316
Miss_rate(tst)	:48.1481
ARL				:2.64

------Generation 500------
Rule  1: 000000000000000000000000000000000000020000d0, Class:  0, CF:0.312489, Len:  2, Fitness_tra: 72
Rule  2: 000000000000000000000000c0000000000000000000, Class:  1, CF:0.693767, Len:  1, Fitness_tra: 54
Rule  3: 000000000000000000000000020000000000000000d0, Class:  0, CF:0.323222, Len:  2, Fitness_tra: 44
Rule  4: 00070000000000000000000000000000000000000000, Class:  1, CF:0.817682, Len:  1, Fitness_tra: 31
Rule  5: 00000000000000000000000000000000000000000100, Class:  1, CF:0.32903, Len:  1, Fitness_tra: 24
Rule  6: 050d0d00000005000000000000000900000000000000, Class:  0, CF:0.60073, Len:  5, Fitness_tra: 9
Rule  7: 00000000000000000740000002000000000000000000, Class:  1, CF:0.953042, Len:  3, Fitness_tra: 5
Rule  8: 00000000000000000000000a00000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 4
Rule  9: 0000000000000000004000b0000000000000000d0000, Class:  1, CF:  1, Len:  3, Fitness_tra: 3
Rule 10: 000007000000050000000000000000000000000d0000, Class:  1, CF:0.685532, Len:  3, Fitness_tra: 2
Rule 11: 000007000000000000400000020000000000000d0000, Class:  1, CF:0.780851, Len:  4, Fitness_tra: 1
Rule 12: 0000000000000000000d000000000000000000000000, Class:  0, CF:0.066453, Len:  1, Fitness_tra: 1
Rule 13: 0000a000000000000000000000000900000000050000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 14: 00000000000000000000030000000900000000000000, Class:  1, CF:0.428075, Len:  2, Fitness_tra: 0
Rule 15: 00005000000005000a00000090000000000000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 16: 0000000000000500000000000f000000000000500000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 17: 0008000000000000c0000000000000000000000d0000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 18: 0000000000f00000000000000200000000900f000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 19: 00000070f00000000000000000800000000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 20: 0000a000004000000020000000000000500000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 21: 000000a005000000000000000000d000000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 22: 96191133316131136156933e139113311e13e6611316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 133e3e161316ea1366913e61116e311f9363e3e1e939, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 911331636333916611513131961e1a61133333613a9a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
