------Generation 0------
Rule  1: 00000000f000000000000000000df000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: e11395e111161313369199e191ee31ff9133ef1131e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000f0000000000050000000000000000050500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 51ee911113131161611111911111131f131319131393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0600000000f000000e000000000000af00000000ae00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 113e35ee31a3111e1116e11133111311111331933151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 63e1e9ee16a616611e13f36e1131e3369e1e13333193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 111611e3133113133e9e31131333113619e61161a131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000009e0000000e090e00000000000006fa05e00009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 00000000f00000000000900000000900000000090005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 133315331166e351331531115111316111e133e31111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0005000000000e600000000500000000000960000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000000e0000000000060e0000e0a00e000000a60e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: ee31e111e93631e166931311111113619e6366a6a111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 111693e1111111e33e1111131369136f131113111351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 11551511131111131111111911911153111e11331111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 36111113e31131131a199911331331f35e16311331e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000000000000555000000ee000050000550, Class:  0, CF:0.662378, Len:  8, Fitness_tra: 0
Rule 56: 0000f0a0000000000000006a00000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0050009e000000f0e930000300050a6a0e0000ea0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 39e11e133e3136313919e93113136a1391131e3a3136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 11311939331133a36311691313e136611e115e3361e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000a000000000000005000000000000000e000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 13111133136313311196311116e31636313393361119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000e0e09000060000000a6000e500000000000, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 63: 0000500ea00000000000000000000000050000090505, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1f633e31131a11e9611311999191ee16913331e6e311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 333399e161aa1131361ee191e3336331113a13116696, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11e39e166e13e311313699133119131111319e133193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 00000d60a0f00000a000000000000000000000090500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 15111515111111111113111111111111131151111181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 133e31136136331f31113ee3131166e111319111633e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1111391661161111131ee19119e5e366ee1111e13131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 139e15e31636631331d36e39331313e1e933e6a661e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 33339e166136113316331613333311131e1e19666336, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 00af0000a0000e00006000000fa0000e500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 161319633111311133936e9919e9ee3311331196e991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 111111131113111111d1111112311111513313131122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 116313ee613133e6111331113131963613933a131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1e53311136113333363139551513116e151331e13111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1e9311e3616131916611131111956131316331611111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000af0000000f0a0d00000000000005e906f0000a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11131111951111211111111111111131111111151111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 81: 600000006000000000000000050000000000000000d0, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 82: 05000005050f05d00000000000000900000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00500000f0000e0faa00000000000000050f000000d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: e11d91e3136111e16136633111311111951111e11311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0d60a000050000f000000a00000000a00000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1311331111f113e31311e99199e5631195319ee93111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00090000000e900000000000006005000000e0090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 313111113316eee361533e111d111311931311115111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1339111613111311131e1113111111133e3e33133311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00000000000000000000000000a60000000000000000, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 91: 1001100033103000601169030fe0006010000e306100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0001000e00a610610e03f00e0f31e3065e1003003100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0000000000000030000100700000009000000000b000, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 94: 00000000009000000000a00000a60000000008000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1611391c311631111393d29119e5ee66e13311963191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000000001166e3513005010050063001310103e31101, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 05000000050f05d00000090000000900000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: de90f6f061613001001a101000955951f16331006000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 313139e161aa81310636e19e111311311639e3a36616, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 32e0ae1306f036a1300900001300690391130e311130, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:35.6021
------Result------
Miss_rate(tra)	:35.6021
Miss_rate(tst)	:66.6667
ARL				:8.26087

------Generation 90------
Rule  1: 00000d00000000000000000d00000000000000000000, Class:  0, CF:0.311358, Len:  2, Fitness_tra: 33
Rule  2: 000000000000000000000000dd0000000000000090d0, Class:  0, CF:0.479166, Len:  4, Fitness_tra: 32
Rule  3: 00000000000000300000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 20
Rule  4: 00000000000010000001000000000000000000011000, Class:  1, CF:0.884899, Len:  4, Fitness_tra: 12
Rule  5: 00000000000000000000007000000900000000010000, Class:  1, CF:0.705778, Len:  3, Fitness_tra: 3
Rule  6: 000000000000000000000000000d0000000000600000, Class:  1, CF:  1, Len:  2, Fitness_tra: 4
Rule  7: 0000000000000000000000000f000000000000500000, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule  8: 00000009000000000000a00000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule  9: 0000000050000000000009600000000000e00000000a, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 10: 00000000000000000000000d000e0000000000000000, Class:  1, CF:0.272117, Len:  2, Fitness_tra: 2
Rule 11: 00000000000055000000000000060000000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 2
Rule 12: 00000000000000000000000000a60000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 13: 32e0ae1306f036a1300900001300690391130e311130, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 10000111051000011000501011110131011110000110, Class:  1, CF:  1, Len: 23, Fitness_tra: 0
Rule 15: 00d00000000055000a00000000000000000000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 16: 1ee11131163311633691163e3361133a111613661e1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: d200f6f006f00000000a00000000595efa0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 005500000e09e900000000a000a60009000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 316131e1131a93e36636131e111111111639e1a3661e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 6113e533333119931151131511116311391111335511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 0000000000e0000000000a50000600ee000000000000, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 22: 00000d000000090000000005000000900000009e05d5, Class:  0, CF:0.712199, Len:  9, Fitness_tra: 0
Rule 23: 131e1311931363e363936113ee311311591113633631, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 31e191e1e56e111e633391311111633feee3916aa116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1519e3eee113311a169331136319a116113e9911611e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 0000050000000000a000000000000e99000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 111155111211111111111139111112111e1111111115, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 28: 0000000000050000000000000fa6000e550000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 3655311113169116a11333e911e53a6611639133a3e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 0050000000fe00f00000000000a6005900000d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 65d000000009000000000d0000000900000000090009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00da00000000a000000500a0aa080000f00005550000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: e699e3316e333331a63e9911611336113e1116a63336, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000000500000000050000f00e0000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 11111111111111111111311112115111111113511112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 9131e3163e633396e31161e1e335e316e133339a6659, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1a133e6161a39311313361933599631133e6ea131e5e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000a0f0900000f000a00000065000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: e11395e111161313369199e191ee31ff9133ef1131e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000f0000000000050000000000000000050500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 51ee911113131161611111911111131f131319131393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0600000000f000000e000000000000af00000000ae00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 113e35ee31a3111e1116e11133111311111331933151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 63e1e9ee16a616611e13f36e1131e3369e1e13333193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 111611e3133113133e9e31131333113619e61161a131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000009e0000000e090e00000000000006fa05e00009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 00000000f00000000000900000000900000000090005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 133315331166e351331531115111316111e133e31111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0005000000000e600000000500000000000960000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000000e0000000000060e0000e0a00e000000a60e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: ee31e111e93631e166931311111113619e6366a6a111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 111693e1111111e33e1111131369136f131113111351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 11551511131111131111111911911153111e11331111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 36111113e31131131a199911331331f35e16311331e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000000000000555000000ee000050000550, Class:  0, CF:0.662378, Len:  8, Fitness_tra: 0
Rule 56: 0000f0a0000000000000006a00000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0050009e000000f0e930000300050a6a0e0000ea0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 39e11e133e3136313919e93113136a1391131e3a3136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 11311939331133a36311691313e136611e115e3361e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000a000000000000005000000000000000e000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 13111133136313311196311116e31636313393361119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000e0e09000060000000a6000e500000000000, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 63: 0000500ea00000000000000000000000050000090505, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1f633e31131a11e9611311999191ee16913331e6e311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 333399e161aa1131361ee191e3336331113a13116696, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11e39e166e13e311313699133119131111319e133193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 00000d60a0f00000a000000000000000000000090500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 15111515111111111113111111111111131151111181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 133e31136136331f31113ee3131166e111319111633e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1111391661161111131ee19119e5e366ee1111e13131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 139e15e31636631331d36e39331313e1e933e6a661e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 33339e166136113316331613333311131e1e19666336, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 00af0000a0000e00006000000fa0000e500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 161319633111311133936e9919e9ee3311331196e991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 111111131113111111d1111112311111513313131122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 116313ee613133e6111331113131963613933a131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1e53311136113333363139551513116e151331e13111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1e9311e3616131916611131111956131316331611111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000af0000000f0a0d00000000000005e906f0000a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11131111951111211111111111111131111111151111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 81: 000f0000000000050000000000000000050500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00a00009f5000f000a000d560500000e000900f0f00d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000000000f000000fc5000005000009d0f0500000d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 600000006000000000000000050000000000000000d0, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 85: 00d00000000055000a00000000000000000000000000, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 86: 311111163161311e61e3313e19151111111e31119151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0d60a000050000f000000a00000000a00000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 11ee1931166113ee3193611161116f11e93116639111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 00000000005da00000f00000dd000000009000000500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1e1951611111e39911313133151111369ee131633311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 23e39e13313631333933e9331333611311131e663136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00000000000000000000a00000060000000008000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 00000d6000f05000a000000000100050000000090500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 060000090e303001a030a0110100000e0e0000003026, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1f6e3113631a131f311311999191ee1111313116e311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00000000000005000000007000000000000000000000, Class:  1, CF:0.567276, Len:  2, Fitness_tra: 18
Rule 97: 13631533616133e6131531115111316613e333e91111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0005000000002e60000000000000000000090e000000, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 99: 0a000000000000300000000000000900000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 100000e01090e0103000a0000083100009e61861a000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:32.9843
------Result------
Miss_rate(tra)	:32.9843
Miss_rate(tst)	:62.963
ARL				:8.26087

------Generation 100------
Rule  1: 00000d00000000000000000d00000000000000000000, Class:  0, CF:0.311358, Len:  2, Fitness_tra: 45
Rule  2: 00000000000000000000000000000000070000000000, Class:  1, CF:0.923373, Len:  1, Fitness_tra: 29
Rule  3: 000000000000000000000000dd0000000000000090d0, Class:  0, CF:0.479166, Len:  4, Fitness_tra: 26
Rule  4: 00000000000000300000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 20
Rule  5: 00000000000005000000007000000000000000000000, Class:  1, CF:0.567276, Len:  2, Fitness_tra: 11
Rule  6: 000000000000000000000000000d0000000000600000, Class:  1, CF:  1, Len:  2, Fitness_tra: 4
Rule  7: 00000000000010000001000000000000000000011000, Class:  1, CF:0.884899, Len:  4, Fitness_tra: 5
Rule  8: 000000000000000000005000000000000000000005d0, Class:  0, CF:0.398856, Len:  3, Fitness_tra: 4
Rule  9: 00000000000000000000007000000900000000010000, Class:  1, CF:0.705778, Len:  3, Fitness_tra: 1
Rule 10: 00000002000005000000000000060000000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 11: 00000009000000000000a00000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 12: 00000000000000000000000000a60000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 13: 00000000000055000000000000060000000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 14: 0000000050000000000009600000000000e00000000a, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 15: 00d00000000055000a00000000000000000000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 16: 1ee11131163311633691163e3361133a111613661e1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: d200f6f006f00000000a00000000595efa0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 005500000e09e900000000a000a60009000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 316131e1131a93e36636131e111111111639e1a3661e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 6113e533333119931151131511116311391111335511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 0000000000e0000000000a50000600ee000000000000, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 22: 00000d000000090000000005000000900000009e05d5, Class:  0, CF:0.712199, Len:  9, Fitness_tra: 0
Rule 23: 131e1311931363e363936113ee311311591113633631, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 31e191e1e56e111e633391311111633feee3916aa116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1519e3eee113311a169331136319a116113e9911611e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 0000050000000000a000000000000e99000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 111155111211111111111139111112111e1111111115, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 28: 0000000000050000000000000fa6000e550000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 3655311113169116a11333e911e53a6611639133a3e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 0050000000fe00f00000000000a6005900000d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 65d000000009000000000d0000000900000000090009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00da00000000a000000500a0aa080000f00005550000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: e699e3316e333331a63e9911611336113e1116a63336, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000000500000000050000f00e0000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 11111111111111111111311112115111111113511112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 9131e3163e633396e31161e1e335e316e133339a6659, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1a133e6161a39311313361933599631133e6ea131e5e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000a0f0900000f000a00000065000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: e11395e111161313369199e191ee31ff9133ef1131e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000f0000000000050000000000000000050500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 51ee911113131161611111911111131f131319131393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0600000000f000000e000000000000af00000000ae00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 113e35ee31a3111e1116e11133111311111331933151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 63e1e9ee16a616611e13f36e1131e3369e1e13333193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
