------Generation 0------
Rule  1: e39ee1313163311133191e139e133a1691669aaff111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 11111111111311111151311111915111111191111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 00000d000000a000000000000000900000e000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 111e5d13131113113e1111111133e113533111135121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 11313133113f1131311131111511131151131e131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1311333111113331113e319391911a61e113ee616693, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 31111111913111111111311112111111591191512111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 0000000060000005000000500d0000000000000005d5, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 29: 16e36111f13616e6311631ee59353ee6331393ee169e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3333ee611131e311169e11111e1e31369911e3a33163, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 15111111111311111119511311112111111111111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 32: 000000000000000000000000050090000000000e0050, Class:  0, CF:0.631676, Len:  4, Fitness_tra: 0
Rule 33: e9133511113611611313699691316a63ee6e11311131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 33113113313131361111613111113111153331131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0000f0a0000000000000000a00500ef000a00099f000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1133611f1e1e131163111539e3156631333a11316616, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 931913e9991113111319133e6a1e3a11311e533163e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 9111911113131131131e11193911133399333111193e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3633311131af111e11163e131113111a91e11a361933, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0000000500f000000000000000000900000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 60000000600a09e0000000050d0000000000000000d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 16131ee31333633363933931e3156a663e639161f611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 9316e9e11e6313391e31e331eee33113196ee333363e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 3131111111331111331e131151393316593113315511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 313a19116313139163e111611e191a161e6e133393e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 36311916631361161e96e1191e116661131313111393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e111116613113636f11113316aa61a31e13691163319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 00050d00a0000060a00000500000000000a000000050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 05000000000050000f00000000000000000000000a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0506000000000000900000000000000e00000ae00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 13113e1691e36e3161d911e331356331616331111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 3131e331e1313393931599335395e111111633333113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000000000000000000000500000000f000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 54: 3933153ee1a11111191539151191113633111e355151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000a0a000a0000000000000005900000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 313313e3191e63e16e111e111133aa63e9e61116361e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 365991136e1ee1161139311331131a11191616136616, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 513133111111333111113311111311111e3115116691, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000000000f0006009000000000009a0000000000e00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1e593361133636191313333155111311111133111153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 60000000660a00e000000000000000000000000000d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 313339ea1e316661631335111133313ae111131f36e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 33111111111311111111111111311133111111111112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: e15e1113111911316391e1131163161155363a311611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000000a0e00fff00a000000000050d00000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 3e931e361e16911a133e919931191a1aee31916a3611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 3331e1ea33a66ee6631131931699ef1a933ee6e6ee9e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: e13111161316f616131963e991e9136a111953613119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 36313113311f1153611e111151113131996116111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1313e3336663193169111e11e699311f111331e1191e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 9e9111e119631311131e915331616313e33613361331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 31311111111111113151111121111113131111512121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 33e331333ea39613319313111139611f9116e1111316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: e13e1e1611611eee16931e319319613a313633113693, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 131311e11311e6163ee1113396611111113333931e39, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: e61639131636e113e1e3111133e9116a31131336333e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 313951311163e133331991e11131331319e6316311e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00500000000059000000000500000090000a00900009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: e35913113363ee333111311115113333133311111331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000000000e0f00000500a0000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000600500000005d05050000ad500000050000000a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00600000000000f00000000000000e09000000fea005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 05000000a0000000000000000000000000000e000e0e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000000000000009000000000000000005900000000, Class:  0, CF:0.0701863, Len:  3, Fitness_tra: 0
Rule 85: 00000000f000a0000000090000900900000000ee0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000000000a00005000005d0000000000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 87: 000000f000000500906ff000ff000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000000000a000000000000000000009000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0000f0000000af0000000000a0000000009000000000, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 90: 0060000fff900f000a0a050000000000000fd0005005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 01010005103a50113103001020900111103360010011, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 07000000000000000000000020000000000000090000, Class:  1, CF:0.336122, Len:  3, Fitness_tra: 0
Rule 93: 2039013010630000300991e1000103000606310311e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00600d000000000000000000000d0000000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0550001010090108600001100160000005063a601010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000000000000000000000000000000000000000000c0, Class:  1, CF:0.232191, Len:  1, Fitness_tra: 11
Rule 97: e13e191611631e6a16931e111919611a9133131af613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: e3599111631eee333119311115113313133611116611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 056000000f009f000a0005a000000000000fd0005a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 05000800000020000007003090000100000000000c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:18.8482
------Result------
Miss_rate(tra)	:18.8482
Miss_rate(tst)	:29.6296
ARL				:4.23077

------Generation 400------
Rule  1: 00000000000000000000000000000900000000000000, Class:  0, CF:0.278828, Len:  1, Fitness_tra: 82
Rule  2: 00000000000000000000000000000000000000000500, Class:  0, CF:0.238241, Len:  1, Fitness_tra: 38
Rule  3: 00000000000000000000000007000000020000000000, Class:  1, CF:0.952628, Len:  2, Fitness_tra: 33
Rule  4: 07000000000000000000000000000000000000000000, Class:  1, CF:0.729305, Len:  1, Fitness_tra: 20
Rule  5: 05000800000000000000000000000000000000000c00, Class:  1, CF:0.900259, Len:  3, Fitness_tra: 19
Rule  6: 05000000000000000000000007000000000000000000, Class:  1, CF:0.952069, Len:  2, Fitness_tra: 14
Rule  7: 000000000000000000000000000000000000000000c0, Class:  1, CF:0.232191, Len:  1, Fitness_tra: 10
Rule  8: 00000000070000000000000020000000000000000000, Class:  1, CF:0.632219, Len:  2, Fitness_tra: 8
Rule  9: 00000000000000000000000000000000000000010000, Class:  1, CF:0.385994, Len:  1, Fitness_tra: 6
Rule 10: 05020d00000000000000000005000000000000000000, Class:  0, CF:0.50668, Len:  4, Fitness_tra: 2
Rule 11: 00000000000000000000300000000000000000090000, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule 12: 00000000000000000000000000000000050060000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule 13: 00000000000000000000000000009009d00000000000, Class:  0, CF:0.389617, Len:  3, Fitness_tra: 2
Rule 14: 00000000000000000000000070000000000000000500, Class:  1, CF:0.916699, Len:  2, Fitness_tra: 1
Rule 15: 00000000fa00000000000000000000000000a0000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 16: 00000000000000000000000000a00000050000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 17: 600000000000000000000000d00000000000000000d0, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 18: 00000000000000000000000000000000020000010000, Class:  1, CF:0.344966, Len:  2, Fitness_tra: 0
Rule 19: 1139193111e396661e911513191e63169963131af313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 131139116333313333533e19611136161e61e1136193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: e6313913136333363e3333319135111a1ee6e1111e9e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 11111111111311111151311111915111111191111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 00000d000000a000000000000000900000e000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 111e5d13131113113e1111111133e113533111135121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 11313133113f1131311131111511131151131e131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1311333111113331113e319391911a61e113ee616693, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 31111111913111111111311112111111591191512111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 0000000060000005000000500d0000000000000005d5, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 29: 16e36111f13616e6311631ee59353ee6331393ee169e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3333ee611131e311169e11111e1e31369911e3a33163, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 15111111111311111119511311112111111111111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 32: 000000000000000000000000050090000000000e0050, Class:  0, CF:0.631676, Len:  4, Fitness_tra: 0
Rule 33: e9133511113611611313699691316a63ee6e11311131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 33113113313131361111613111113111153331131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0000f0a0000000000000000a00500ef000a00099f000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1133611f1e1e131163111539e3156631333a11316616, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 931913e9991113111319133e6a1e3a11311e533163e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 9111911113131131131e11193911133399333111193e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3633311131af111e11163e131113111a91e11a361933, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0000000500f000000000000000000900000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 60000000600a09e0000000050d0000000000000000d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 16131ee31333633363933931e3156a663e639161f611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 9316e9e11e6313391e31e331eee33113196ee333363e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 3131111111331111331e131151393316593113315511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 313a19116313139163e111611e191a161e6e133393e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 36311916631361161e96e1191e116661131313111393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e111116613113636f11113316aa61a31e13691163319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 00050d00a0000060a00000500000000000a000000050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 05000000000050000f00000000000000000000000a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0506000000000000900000000000000e00000ae00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 13113e1691e36e3161d911e331356331616331111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 3131e331e1313393931599335395e111111633333113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000000000000000000000500000000f000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 54: 3933153ee1a11111191539151191113633111e355151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000a0a000a0000000000000005900000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 313313e3191e63e16e111e111133aa63e9e61116361e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 365991136e1ee1161139311331131a11191616136616, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 513133111111333111113311111311111e3115116691, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000000000f0006009000000000009a0000000000e00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1e593361133636191313333155111311111133111153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 60000000660a00e000000000000000000000000000d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 313339ea1e316661631335111133313ae111131f36e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 33111111111311111111111111311133111111111112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: e15e1113111911316391e1131163161155363a311611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000000a0e00fff00a000000000050d00000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 3e931e361e16911a133e919931191a1aee31916a3611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 3331e1ea33a66ee6631131931699ef1a933ee6e6ee9e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: e13111161316f616131963e991e9136a111953613119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 36313113311f1153611e111151113131996116111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1313e3336663193169111e11e699311f111331e1191e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 9e9111e119631311131e915331616313e33613361331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 31311111111111113151111121111113131111512121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 33e331333ea39613319313111139611f9116e1111316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: e13e1e1611611eee16931e319319613a313633113693, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 131311e11311e6163ee1113396611111113333931e39, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: e61639131636e113e1e3111133e9116a31131336333e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 313951311163e133331991e11131331319e6316311e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00500000000059000000000500000090000a00900009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: e35913113363ee333111311115113333133311111331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000000000e0f00000500a0000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 05000000000050000f00000000000000000000000f00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000600000000060000000000060000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0060000fff900f000a0a050000000000000fd0005005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000000000005000000500005000000000f000e55d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00600009f5005f000a00000605000000000900f0a00d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000500000a050000a00000000060000000000000a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0f00005000000d00000050000f000000000fd00505d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 00000d00000000090505000005000000000000000000, Class:  0, CF:0.382297, Len:  5, Fitness_tra: 0
Rule 89: 050d000e000000000000600000e00000000000000900, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 90: 00000000000000000a000000000000a005a000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 9e91000000631311100e900330610010003003061500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 3000010010000003300991e0003b331000e000631106, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0903050000a00111191039150000190600011e350100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0000000000f0000000000000000009a0000000000e00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 11336e611b351311661e1131ee1e3136333111a36666, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00000000000000000000000000000000000000010000, Class:  1, CF:0.385994, Len:  0, Fitness_tra: 0
Rule 97: 001031053101f0061111013111003111055531130011, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 3e0300300e000010033e009931190a10ee3001603000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 00000000000000000000000020070000000000000000, Class:  1, CF:0.50034, Len:  2, Fitness_tra: 6
Rule100: 3333e33111313393161e99111e153131911133333163, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:17.5393
------Result------
Miss_rate(tra)	:17.5393
Miss_rate(tst)	:29.6296
ARL				:4.28

------Generation 500------
Rule  1: 00000002000000000000000000000000000000090000, Class:  0, CF:0.318426, Len:  2, Fitness_tra: 53
Rule  2: 00000000000000000000000000000900000000000000, Class:  0, CF:0.278828, Len:  1, Fitness_tra: 50
Rule  3: 00000000000000000000000070000000000000000000, Class:  1, CF:0.961958, Len:  1, Fitness_tra: 35
Rule  4: 00000800000000000000000000000000000000000c00, Class:  1, CF:0.902525, Len:  2, Fitness_tra: 26
Rule  5: 00000000000000000000000000000000000000000500, Class:  0, CF:0.238241, Len:  1, Fitness_tra: 22
Rule  6: 07000000000000000000000000000000000000000000, Class:  1, CF:0.729305, Len:  1, Fitness_tra: 14
Rule  7: 00000000000000000000000007000000020000000000, Class:  1, CF:0.952628, Len:  2, Fitness_tra: 13
Rule  8: 00000000070000000000000020000000000000000000, Class:  1, CF:0.632219, Len:  2, Fitness_tra: 8
Rule  9: 000000000000000000000000000000000000000000c0, Class:  1, CF:0.232191, Len:  1, Fitness_tra: 7
Rule 10: 00000000000000000000000020070000000000000000, Class:  1, CF:0.50034, Len:  2, Fitness_tra: 8
Rule 11: 00000000000000000000000000000000000000010000, Class:  1, CF:0.385994, Len:  1, Fitness_tra: 6
Rule 12: 05000000000000000000000007000000000000000000, Class:  1, CF:0.952069, Len:  2, Fitness_tra: 5
Rule 13: 00000000000000000000000000009009d00000000000, Class:  0, CF:0.389617, Len:  3, Fitness_tra: 2
Rule 14: 00000000000000000000300000000000000000090000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 15: 00000000000000000000000000000000050060000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 16: 00000000000000000000000000a00000050000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 17: 600000000000000000000000d00000000000000000d0, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 18: 00000000fa00000000000000000000000000a0000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 19: 050d0d00000000000000000005000000000000000000, Class:  0, CF:0.523421, Len:  4, Fitness_tra: 1
Rule 20: 00000002000000000000000006000000000000090000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 21: 05000800000000000000000000000000000000000c00, Class:  1, CF:0.900259, Len:  3, Fitness_tra: 0
