------Generation 0------
Rule  1: 000900000000050000000050000000e0000f500095d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 0a0000000a00050000000000000000e00000000095d0, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 48: 5000000900f000009e000e000095000f000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000a00000a0000000000000000000000000d0050000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0650000e0090000e000e000000000000060a00000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1e193911e1633131a393131163116a3333a611161911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 13113931331691e113e363313311e6a3319333633113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 00000000000000000000006000000e00000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 11111131113331331115111111111113131111111153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1111151933313191611113151131316e316311191151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 6f33a1116e11933131336611e99e3396131116313611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 050002050000050005000f0000d0009000050000f000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: eee91111e66161333133363311136a36311613361151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 133315e31e1111116399933e613e61e1111616166f31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 11111131113311116155111121311111111111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 51531333316131161e1e9e11131393361916366311ee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 0000a000a00000000000006f00a00009000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000000000f0000500500505900000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 11331111131139111111391155151111911113111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 161319e333fa93e663e613191e13363a131311131199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0a0000f000000000000f00000f000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 6633e513313111916611311591111111991313115511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 11111133913311113111e11121111113113119311118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 13e11193111a3363361313191119113a366116e3169e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 63133113a31f16116e9e1135151113113e33331e1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000d0090000005000000000d00606060000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 631315e1e11333e1ee9ee3333ee11a3f961313161113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 111111e133119191a113113115111113313e11131155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 999315ea63e36133131631e91111631a313613661ae6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0e000009000006e00000000000000000000090000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 111e153111113111335e31155d111113111111195511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1113e96e31e133163353e3333a11633ae91655366113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 31363e13611616116113613933951116ee16319311e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 311395116313133366513191116e13e619161e111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: a000f000a000f0000f00900500000ee90000000e0005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000d000000e0e000000000000000f000d0000000000, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 82: 000d00a000000050000000000000a000000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: a000000000e000000000000000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 84: 08000000000000000005f000000090f0000000090000, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 85: 0000a000000000000000006000000000000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1163116131aa5e3111e361931111333f36331163131e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00000050000000000005000000000ef0000f0d090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 6f363331f3661ee163e6639599139e3f393633e113ee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 880006f0a005f00000ff0000000000090000200900c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000a000a00000000000006f00a00009000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0000000c0000000000000000000000f0000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 92: 0006131095000500000330100100a10e901101000030, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0000000000000e00000000000d000000000000000000, Class:  0, CF:0.505637, Len:  2, Fitness_tra: 42
Rule 94: 0008000000000b0000000005800000000000200000d0, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 95: 00000000000000000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 6e30091100103693000a00010911a0618e8000001001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 001019e033f0090600e6130900030600001000000090, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 130039010300990113e300013000e6ae009333030100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 11311111113b31331115311115151111131111111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 60003910a0100603061300e11c1000613e3300000001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:15.9686
------Result------
Miss_rate(tra)	:15.9686
Miss_rate(tst)	:30.7692
ARL				:2.69767

------Generation 400------
Rule  1: 0000000000000000000000000c000000000000000000, Class:  1, CF:0.758074, Len:  1, Fitness_tra: 56
Rule  2: 0000000000000e00000000000d000000000000000000, Class:  0, CF:0.505637, Len:  2, Fitness_tra: 41
Rule  3: 000000000000090000000000800000000000000000d0, Class:  0, CF:0.507277, Len:  3, Fitness_tra: 40
Rule  4: 00000000000000000000000000000c00000000000000, Class:  1, CF:0.955813, Len:  1, Fitness_tra: 34
Rule  5: 000000000000000200000000000000000000000090d0, Class:  0, CF:0.34286, Len:  3, Fitness_tra: 15
Rule  6: 00000000000009000000000000000000000000000000, Class:  0, CF:0.258743, Len:  1, Fitness_tra: 14
Rule  7: 00000000000000000000000000000008000000000400, Class:  1, CF:0.379161, Len:  2, Fitness_tra: 11
Rule  8: 00000070000000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 8
Rule  9: 000000000000000200000005000000000000200000d0, Class:  0, CF:0.442094, Len:  4, Fitness_tra: 8
Rule 10: 00000000000000300000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 7
Rule 11: 0000000000000e000000000000000000000000009000, Class:  0, CF:0.468108, Len:  2, Fitness_tra: 5
Rule 12: 0000000080000e000000000000000000000000009000, Class:  0, CF:0.541875, Len:  3, Fitness_tra: 5
Rule 13: 00000000000000000000000000000008000000000000, Class:  1, CF:0.168559, Len:  1, Fitness_tra: 4
Rule 14: 0000000000e0000000000000000000000000000000d0, Class:  0, CF:0.23775, Len:  2, Fitness_tra: 2
Rule 15: 000000000090000000000000800000000000000000d0, Class:  0, CF:0.287245, Len:  3, Fitness_tra: 2
Rule 16: 0000000000e00000000000000000c000000000000000, Class:  1, CF:0.684523, Len:  2, Fitness_tra: 2
Rule 17: 00000000000000000a00000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 18: 0000000000000500000000000000000e000000000000, Class:  0, CF:0.311627, Len:  2, Fitness_tra: 2
Rule 19: 0000000000000000000000c000000000000000000400, Class:  1, CF:0.623447, Len:  2, Fitness_tra: 2
Rule 20: 0000000000000b000000000000000000000020000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 21: 0000000000c000000000c00000000000000000000000, Class:  1, CF:0.974543, Len:  2, Fitness_tra: 1
Rule 22: 00e000000000000000000000000000000000000090d0, Class:  0, CF:0.43027, Len:  3, Fitness_tra: 1
Rule 23: 000000000000000000000000000000f0000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 24: 00e00000000000000000c00000000000000000000000, Class:  1, CF:0.512125, Len:  2, Fitness_tra: 1
Rule 25: 0006000000000000900000000000000000000a000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 26: 0000a000000000000000000000000009000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 27: 0000000000e000000000060000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 28: 00d0000000000000000000000000c000000000000000, Class:  1, CF:0.680003, Len:  2, Fitness_tra: 1
Rule 29: 0000000000000000000800000000000000000c000000, Class:  1, CF:0.237062, Len:  2, Fitness_tra: 1
Rule 30: 0e00e0e100a00e01630030008105911a0000333093d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 0000000000000900000000000000000e000000000000, Class:  0, CF:0.371961, Len:  2, Fitness_tra: 0
Rule 32: 0000000000000e0000000000800000000000000090d0, Class:  0, CF:0.568301, Len:  4, Fitness_tra: 0
Rule 33: 0000000000000900000000002d0d00000000000090d0, Class:  0, CF:0.668125, Len:  6, Fitness_tra: 0
Rule 34: 00000000000009000000000700000000000000000000, Class:  1, CF:0.571114, Len:  2, Fitness_tra: 0
Rule 35: 0000000000e000000000000000000c00000000000000, Class:  1, CF:0.916333, Len:  2, Fitness_tra: 0
Rule 36: 933331e1633111e131169399111316131133116a33e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1131193ae1e1e1113981193635931131e11e91133e33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 311e3133af1f9111613113333e11a61a1633e1113151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3363113335196f6ee311136161916313e9ee1331f6e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 13151911e136116a31511191e99111f113619eeae699, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: d0000600550000005d00a00500005000000500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3e11eee119af3a11633e36161195911a196133366311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 911135e1e11133136393e63111193633136113333619, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 391633363e6f331139e631333119133a1331e311661e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: e9361313951111e1111331191111a11691115161e331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1361133e11a36311363ee11113111e1691e181311619, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 0a0000000a00050000000000000000e00000000095d0, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 48: 5000000900f000009e000e000095000f000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000a00000a0000000000000000000000000d0050000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0650000e0090000e000e000000000000060a00000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1e193911e1633131a393131163116a3333a611161911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 13113931331691e113e363313311e6a3319333633113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 00000000000000000000006000000e00000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 11111131113331331115111111111113131111111153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1111151933313191611113151131316e316311191151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 6f33a1116e11933131336611e99e3396131116313611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 050002050000050005000f0000d0009000050000f000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: eee91111e66161333133363311136a36311613361151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 133315e31e1111116399933e613e61e1111616166f31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 11111131113311116155111121311111111111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 51531333316131161e1e9e11131393361916366311ee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 0000a000a00000000000006f00a00009000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000000000f0000500500505900000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 11331111131139111111391155151111911113111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 161319e333fa93e663e613191e13363a131311131199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0a0000f000000000000f00000f000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 6633e513313111916611311591111111991313115511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 11111133913311113111e11121111113113119311118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 13e11193111a3363361313191119113a366116e3169e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 63133113a31f16116e9e1135151113113e33331e1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000d0090000005000000000d00606060000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 631315e1e11333e1ee9ee3333ee11a3f961313161113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 111111e133119191a113113115111113313e11131155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 999315ea63e36133131631e91111631a313613661ae6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0e000009000006e00000000000000000000090000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 111e153111113111335e31155d111113111111195511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1113e96e31e133163353e3333a11633ae91655366113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 31363e13611616116113613933951116ee16319311e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 311395116313133366513191116e13e619161e111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: a000f000a000f0000f00900500000ee90000000e0005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 95113111333e1e61a319311161193319133191636191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 63616333661f13e3611331591919ee631e1113339953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000000000000000a00000000000000000000000000, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 84: 000000000a0e00f0000a090000000050d00000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1aa63131f1aa13e633113e939311e11f911113936131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 63131961191663111ed31e131e13366ae3e3e313a6e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0f0000f000000000000f00000f000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0d00000000099900006ff00000009e00d0000d9900da, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0006000000000000900000000000000000000a000000, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 90: 3a136561f31631911a919615e399393f311111336111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0000000000000000000000000c000000000900000000, Class:  1, CF:0.696787, Len:  2, Fitness_tra: 0
Rule 92: 10003331011030e030101310800011a0360006e010de, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 000000000100000000000005000000000000000000d0, Class:  0, CF:0.289468, Len:  3, Fitness_tra: 0
Rule 94: e9001000901101010110300911510016911100610000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 00000000000000000000000007000009b00000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 96: 000000000000000200000000200000009000000020d0, Class:  0, CF:0.458655, Len:  5, Fitness_tra: 0
Rule 97: 00000000000060000008000050000000000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 98: 00000000000009000000000000a600000000000090d0, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 99: 00363010611010006010610030050100ee0031031983, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 10090910016000310090001060116a3330a000161410, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:14.6597
------Result------
Miss_rate(tra)	:14.6597
Miss_rate(tst)	:30.7692
ARL				:2.4878

------Generation 500------
Rule  1: 0000000000000000000000000c000000000000000000, Class:  1, CF:0.758074, Len:  1, Fitness_tra: 56
Rule  2: 0000000000000e00000000000d000000000000000000, Class:  0, CF:0.505637, Len:  2, Fitness_tra: 41
Rule  3: 000000000000090000000000800000000000000000d0, Class:  0, CF:0.507277, Len:  3, Fitness_tra: 40
Rule  4: 00000000000000000000000000000c00000000000000, Class:  1, CF:0.955813, Len:  1, Fitness_tra: 34
Rule  5: 000000000000000200000000000000000000000090d0, Class:  0, CF:0.34286, Len:  3, Fitness_tra: 15
Rule  6: 00000000000009000000000000000000000000000000, Class:  0, CF:0.258743, Len:  1, Fitness_tra: 14
Rule  7: 00000000000000000000000000000008000000000400, Class:  1, CF:0.379161, Len:  2, Fitness_tra: 11
Rule  8: 00000070000000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 8
Rule  9: 000000000000000200000005000000000000200000d0, Class:  0, CF:0.442094, Len:  4, Fitness_tra: 8
Rule 10: 00000000000000300000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 7
Rule 11: 0000000000000e000000000000000000000000009000, Class:  0, CF:0.468108, Len:  2, Fitness_tra: 5
Rule 12: 0000000080000e000000000000000000000000009000, Class:  0, CF:0.541875, Len:  3, Fitness_tra: 5
Rule 13: 00000000000000000000000000000008000000000000, Class:  1, CF:0.168559, Len:  1, Fitness_tra: 4
Rule 14: 0000000000e0000000000000000000000000000000d0, Class:  0, CF:0.23775, Len:  2, Fitness_tra: 2
Rule 15: 000000000090000000000000800000000000000000d0, Class:  0, CF:0.287245, Len:  3, Fitness_tra: 2
Rule 16: 0000000000e00000000000000000c000000000000000, Class:  1, CF:0.684523, Len:  2, Fitness_tra: 2
Rule 17: 00000000000000000a00000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 18: 0000000000000500000000000000000e000000000000, Class:  0, CF:0.311627, Len:  2, Fitness_tra: 2
Rule 19: 0000000000000000000000c000000000000000000400, Class:  1, CF:0.623447, Len:  2, Fitness_tra: 2
Rule 20: 0000000000000b000000000000000000000020000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 21: 0000000000c000000000c00000000000000000000000, Class:  1, CF:0.974543, Len:  2, Fitness_tra: 1
Rule 22: 00e000000000000000000000000000000000000090d0, Class:  0, CF:0.43027, Len:  3, Fitness_tra: 1
Rule 23: 000000000000000000000000000000f0000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 24: 00e00000000000000000c00000000000000000000000, Class:  1, CF:0.512125, Len:  2, Fitness_tra: 1
Rule 25: 0006000000000000900000000000000000000a000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 26: 0000a000000000000000000000000009000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 27: 0000000000e000000000060000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 28: 00d0000000000000000000000000c000000000000000, Class:  1, CF:0.680003, Len:  2, Fitness_tra: 1
Rule 29: 0000000000000000000800000000000000000c000000, Class:  1, CF:0.237062, Len:  2, Fitness_tra: 1
Rule 30: 0e00e0e100a00e01630030008105911a0000333093d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 0000000000000900000000000000000e000000000000, Class:  0, CF:0.371961, Len:  2, Fitness_tra: 0
Rule 32: 0000000000000e0000000000800000000000000090d0, Class:  0, CF:0.568301, Len:  4, Fitness_tra: 0
Rule 33: 0000000000000900000000002d0d00000000000090d0, Class:  0, CF:0.668125, Len:  6, Fitness_tra: 0
Rule 34: 00000000000009000000000700000000000000000000, Class:  1, CF:0.571114, Len:  2, Fitness_tra: 0
Rule 35: 0000000000e000000000000000000c00000000000000, Class:  1, CF:0.916333, Len:  2, Fitness_tra: 0
Rule 36: 933331e1633111e131169399111316131133116a33e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1131193ae1e1e1113981193635931131e11e91133e33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 311e3133af1f9111613113333e11a61a1633e1113151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3363113335196f6ee311136161916313e9ee1331f6e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 13151911e136116a31511191e99111f113619eeae699, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: d0000600550000005d00a00500005000000500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3e11eee119af3a11633e36161195911a196133366311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 911135e1e11133136393e63111193633136113333619, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 391633363e6f331139e631333119133a1331e311661e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: e9361313951111e1111331191111a11691115161e331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
