------Generation 0------
Rule  1: 6315123c51d31111d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 000000000000008400, Class:  1, CF:0.322642, Len:  2, Fitness_tra: 9
Rule 16: 0000000e0000000000, Class:  0, CF:0.485325, Len:  1, Fitness_tra: 6
Rule 17: 000000004000000400, Class:  1, CF:0.226268, Len:  2, Fitness_tra: 9
Rule 18: 000000000000000890, Class:  0, CF:0.533152, Len:  2, Fitness_tra: 4
Rule 19: 000080000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 5
Rule 20: 0e00a0000000000000, Class:  0, CF:0.552887, Len:  2, Fitness_tra: 4
Rule 21: 0000000000000000e0, Class:  0, CF:0.399936, Len:  1, Fitness_tra: 2
Rule 22: 00e000000000000880, Class:  1, CF:0.636091, Len:  3, Fitness_tra: 3
Rule 23: 00900b000000000002, Class:  1, CF:0.559777, Len:  3, Fitness_tra: 3
Rule 24: 004000000000000000, Class:  0, CF:0.149861, Len:  1, Fitness_tra: 2
Rule 25: 00000c000004000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 26: 0e0000000500000000, Class:  0, CF:0.275412, Len:  2, Fitness_tra: 2
Rule 27: 700090000000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 28: 80000000200000000a, Class:  0, CF:0.998543, Len:  3, Fitness_tra: 2
Rule 29: 00000000e00e000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 30: 00f000003000000300, Class:  0, CF:0.585515, Len:  3, Fitness_tra: 1
Rule 31: 000000000000000009, Class:  1, CF:0.152395, Len:  1, Fitness_tra: 1
Rule 32: 0000000500c0000000, Class:  1, CF:0.428861, Len:  2, Fitness_tra: 0
Rule 33: 008704107470011211, Class:  0, CF:0.0483876, Len: 12, Fitness_tra: 0
Rule 34: 1111146419e6651141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2851278dc221551111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1d811721451c111521, Class:  0, CF:0.191474, Len: 18, Fitness_tra: 0
Rule 38: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1d511411c522141119, Class:  1, CF:0.393767, Len: 18, Fitness_tra: 0
Rule 40: 000c00100000000002, Class:  1, CF:0.347389, Len:  3, Fitness_tra: 0
Rule 41: 000080000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 8000007e007bc03000, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 45: 000000000000080dcc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 9e6222915155521125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 16a121673316182122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 19622711131912b985, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 553d81d28181821151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e13514e15915915155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 331114511ed9121119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 11621b6b19e3382124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000520000000000, Class:  1, CF:0.375539, Len:  2, Fitness_tra: 0
Rule 54: 6315123c51d31111d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 81dc21112141114251, Class:  1, CF:0.0314129, Len: 18, Fitness_tra: 0
Rule 56: 112217412221c81122, Class:  0, CF:0.998455, Len: 18, Fitness_tra: 0
Rule 57: 19154c375119141351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 00000000200000000a, Class:  0, CF:0.760757, Len:  2, Fitness_tra: 0
Rule 60: 1112c4c58c11124115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 166d12e1535954b559, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1214441122c2825811, Class:  1, CF:0.710869, Len: 18, Fitness_tra: 0
Rule 63: ee3212e19153e11421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 115c222111812719d2, Class:  1, CF:0.472736, Len: 18, Fitness_tra: 0
Rule 65: 311112641311121151, Class:  0, CF:0.316686, Len: 18, Fitness_tra: 0
Rule 66: 3ef1123c511d341151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5c87141e7474111211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: c8524b218181dc4177, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 69: 81cb4b2972b44c3111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 70: 9332bb646133181112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000005000000400, Class:  1, CF:0.0920409, Len:  2, Fitness_tra: 0
Rule 72: 00e000002000000800, Class:  1, CF:0.401224, Len:  3, Fitness_tra: 0
Rule 73: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3119c1e15915111519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1c1222851c21815121, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 76: 116d141299d3e12551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00007000500000c020, Class:  1, CF:0.281379, Len:  4, Fitness_tra: 0
Rule 78: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00900b002000000008, Class:  1, CF:0.581545, Len:  4, Fitness_tra: 0
Rule 80: 1030c05413053c5000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000002000000000, Class:  1, CF:0.157421, Len:  1, Fitness_tra: 0
Rule 83: 319824313111381511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000000060000d002, Class:  1, CF:0.046021, Len:  3, Fitness_tra: 0
Rule 85: 00000000000000d00e, Class:  1, CF:0.266128, Len:  2, Fitness_tra: 0
Rule 86: 931d119c51d9311211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000770cd02d080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 113114151151125133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 050000d050000c00e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 090200000520000000, Class:  0, CF:0.0402404, Len:  4, Fitness_tra: 0
Rule 91: 000000b00000000000, Class:  0, CF:0.248537, Len:  1, Fitness_tra: 73
Rule 92: 000000000000000002, Class:  1, CF:0.11301, Len:  1, Fitness_tra: 0
Rule 93: d0000b000060000700, Class:  0, CF:0.0118957, Len:  4, Fitness_tra: 0
Rule 94: 00900b042000000008, Class:  1, CF:0.609767, Len:  5, Fitness_tra: 0
Rule 95: 000000500000000000, Class:  1, CF:0.159022, Len:  1, Fitness_tra: 0
Rule 96: 000500300060040e01, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 00002200055002000c, Class:  0, CF:0.849788, Len:  6, Fitness_tra: 0
Rule 98: 03900b000000000000, Class:  1, CF:0.742854, Len:  3, Fitness_tra: 0
Rule 99: 1d011b51401c001520, Class:  1, CF:0.210132, Len: 13, Fitness_tra: 0
Rule100: 9332bb646133d81112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:38.4276
------Result------
Miss_rate(tra)	:38.4276
Miss_rate(tst)	:35.7143
ARL				:4.5493

------Generation 100------
Rule  1: d00000000000000000, Class:  1, CF:0.382943, Len:  1, Fitness_tra: 76
Rule  2: 000000000000000003, Class:  0, CF:0.405044, Len:  1, Fitness_tra: 51
Rule  3: 004000000000000300, Class:  0, CF:0.265599, Len:  2, Fitness_tra: 26
Rule  4: 0c0000000000000000, Class:  0, CF:0.197044, Len:  1, Fitness_tra: -5
Rule  5: 00000000cc00000000, Class:  1, CF:0.432105, Len:  2, Fitness_tra: 23
Rule  6: 000000000005000003, Class:  0, CF:0.99329, Len:  2, Fitness_tra: 19
Rule  7: 004000040000000000, Class:  0, CF:0.193457, Len:  2, Fitness_tra: 0
Rule  8: 00500b000000000008, Class:  1, CF:0.510618, Len:  3, Fitness_tra: 17
Rule  9: d00000000000d00000, Class:  1, CF:0.487453, Len:  2, Fitness_tra: 17
Rule 10: 000000000000000500, Class:  1, CF:0.364369, Len:  1, Fitness_tra: 12
Rule 11: 000c00000000000002, Class:  1, CF:0.399323, Len:  2, Fitness_tra: 13
Rule 12: d000000b0000000000, Class:  1, CF:0.494267, Len:  2, Fitness_tra: 11
Rule 13: 000000003000000002, Class:  0, CF:0.21282, Len:  2, Fitness_tra: 5
Rule 14: 000000000000000e00, Class:  1, CF:0.597899, Len:  1, Fitness_tra: 7
Rule 15: 000000000000008400, Class:  1, CF:0.322642, Len:  2, Fitness_tra: 9
Rule 16: 0000000e0000000000, Class:  0, CF:0.485325, Len:  1, Fitness_tra: 6
Rule 17: 000000004000000400, Class:  1, CF:0.226268, Len:  2, Fitness_tra: 9
Rule 18: 000000000000000890, Class:  0, CF:0.533152, Len:  2, Fitness_tra: 4
Rule 19: 000080000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 5
Rule 20: 0e00a0000000000000, Class:  0, CF:0.552887, Len:  2, Fitness_tra: 4
Rule 21: 0000000000000000e0, Class:  0, CF:0.399936, Len:  1, Fitness_tra: 2
Rule 22: 00e000000000000880, Class:  1, CF:0.636091, Len:  3, Fitness_tra: 3
Rule 23: 00900b000000000002, Class:  1, CF:0.559777, Len:  3, Fitness_tra: 3
Rule 24: 004000000000000000, Class:  0, CF:0.149861, Len:  1, Fitness_tra: 2
Rule 25: 00000c000004000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 26: 0e0000000500000000, Class:  0, CF:0.275412, Len:  2, Fitness_tra: 2
Rule 27: 700090000000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 28: 80000000200000000a, Class:  0, CF:0.998543, Len:  3, Fitness_tra: 2
Rule 29: 00000000e00e000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 30: 00f000003000000300, Class:  0, CF:0.585515, Len:  3, Fitness_tra: 1
Rule 31: 000000000000000009, Class:  1, CF:0.152395, Len:  1, Fitness_tra: 1
Rule 32: 0000000500c0000000, Class:  1, CF:0.428861, Len:  2, Fitness_tra: 0
Rule 33: 008704107470011211, Class:  0, CF:0.0483876, Len: 12, Fitness_tra: 0
Rule 34: 1111146419e6651141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2851278dc221551111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1d811721451c111521, Class:  0, CF:0.191474, Len: 18, Fitness_tra: 0
Rule 38: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1d511411c522141119, Class:  1, CF:0.393767, Len: 18, Fitness_tra: 0
Rule 40: 000c00100000000002, Class:  1, CF:0.347389, Len:  3, Fitness_tra: 0
Rule 41: 000080000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 8000007e007bc03000, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 45: 000000000000080dcc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 9e6222915155521125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 16a121673316182122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 19622711131912b985, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 553d81d28181821151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e13514e15915915155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 331114511ed9121119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 11621b6b19e3382124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000520000000000, Class:  1, CF:0.375539, Len:  2, Fitness_tra: 0
Rule 54: 6315123c51d31111d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 81dc21112141114251, Class:  1, CF:0.0314129, Len: 18, Fitness_tra: 0
Rule 56: 112217412221c81122, Class:  0, CF:0.998455, Len: 18, Fitness_tra: 0
Rule 57: 19154c375119141351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 00000000200000000a, Class:  0, CF:0.760757, Len:  2, Fitness_tra: 0
Rule 60: 1112c4c58c11124115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 166d12e1535954b559, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1214441122c2825811, Class:  1, CF:0.710869, Len: 18, Fitness_tra: 0
Rule 63: ee3212e19153e11421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 115c222111812719d2, Class:  1, CF:0.472736, Len: 18, Fitness_tra: 0
Rule 65: 311112641311121151, Class:  0, CF:0.316686, Len: 18, Fitness_tra: 0
Rule 66: 3ef1123c511d341151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5c87141e7474111211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: c8524b218181dc4177, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 69: 81cb4b2972b44c3111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 70: 9332bb646133181112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000005000000400, Class:  1, CF:0.0920409, Len:  2, Fitness_tra: 0
Rule 72: 00e000002000000800, Class:  1, CF:0.401224, Len:  3, Fitness_tra: 0
Rule 73: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3119c1e15915111519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1c1222851c21815121, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 76: 116d141299d3e12551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00007000500000c020, Class:  1, CF:0.281379, Len:  4, Fitness_tra: 0
Rule 78: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00900b002000000008, Class:  1, CF:0.581545, Len:  4, Fitness_tra: 0
Rule 80: 1030c05413053c5000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000002000000000, Class:  1, CF:0.157421, Len:  1, Fitness_tra: 0
Rule 83: 319824313111381511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000000060000d002, Class:  1, CF:0.046021, Len:  3, Fitness_tra: 0
Rule 85: 00000000000000d00e, Class:  1, CF:0.266128, Len:  2, Fitness_tra: 0
Rule 86: 931d119c51d9311211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000770cd02d080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 113114151151125133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 050000d050000c00e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 090200000520000000, Class:  0, CF:0.0402404, Len:  4, Fitness_tra: 0
Rule 91: 000000b00000000000, Class:  0, CF:0.248537, Len:  1, Fitness_tra: 73
Rule 92: 000000000000000002, Class:  1, CF:0.11301, Len:  1, Fitness_tra: 0
Rule 93: d0000b000060000700, Class:  0, CF:0.0118957, Len:  4, Fitness_tra: 0
Rule 94: 00900b042000000008, Class:  1, CF:0.609767, Len:  5, Fitness_tra: 0
Rule 95: 000000500000000000, Class:  1, CF:0.159022, Len:  1, Fitness_tra: 0
Rule 96: 000500300060040e01, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 00002200055002000c, Class:  0, CF:0.849788, Len:  6, Fitness_tra: 0
Rule 98: 03900b000000000000, Class:  1, CF:0.742854, Len:  3, Fitness_tra: 0
Rule 99: 1d011b51401c001520, Class:  1, CF:0.210132, Len: 13, Fitness_tra: 0
Rule100: 9332bb646133d81112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:38.4276
------Result------
Miss_rate(tra)	:38.4276
Miss_rate(tst)	:35.7143
ARL				:4.5493

------Generation 200------
Rule  1: d00000000000000000, Class:  1, CF:0.382943, Len:  1, Fitness_tra: 76
Rule  2: 000000000000000003, Class:  0, CF:0.405044, Len:  1, Fitness_tra: 51
Rule  3: 004000000000000300, Class:  0, CF:0.265599, Len:  2, Fitness_tra: 26
Rule  4: 0c0000000000000000, Class:  0, CF:0.197044, Len:  1, Fitness_tra: -5
Rule  5: 00000000cc00000000, Class:  1, CF:0.432105, Len:  2, Fitness_tra: 23
Rule  6: 000000000005000003, Class:  0, CF:0.99329, Len:  2, Fitness_tra: 19
Rule  7: 004000040000000000, Class:  0, CF:0.193457, Len:  2, Fitness_tra: 0
Rule  8: 00500b000000000008, Class:  1, CF:0.510618, Len:  3, Fitness_tra: 17
Rule  9: d00000000000d00000, Class:  1, CF:0.487453, Len:  2, Fitness_tra: 17
Rule 10: 000000000000000500, Class:  1, CF:0.364369, Len:  1, Fitness_tra: 12
Rule 11: 000c00000000000002, Class:  1, CF:0.399323, Len:  2, Fitness_tra: 13
Rule 12: d000000b0000000000, Class:  1, CF:0.494267, Len:  2, Fitness_tra: 11
Rule 13: 000000003000000002, Class:  0, CF:0.21282, Len:  2, Fitness_tra: 5
Rule 14: 000000000000000e00, Class:  1, CF:0.597899, Len:  1, Fitness_tra: 7
Rule 15: 000000000000008400, Class:  1, CF:0.322642, Len:  2, Fitness_tra: 9
Rule 16: 0000000e0000000000, Class:  0, CF:0.485325, Len:  1, Fitness_tra: 6
Rule 17: 000000004000000400, Class:  1, CF:0.226268, Len:  2, Fitness_tra: 9
Rule 18: 000000000000000890, Class:  0, CF:0.533152, Len:  2, Fitness_tra: 4
Rule 19: 000080000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 5
Rule 20: 0e00a0000000000000, Class:  0, CF:0.552887, Len:  2, Fitness_tra: 4
Rule 21: 0000000000000000e0, Class:  0, CF:0.399936, Len:  1, Fitness_tra: 2
Rule 22: 00e000000000000880, Class:  1, CF:0.636091, Len:  3, Fitness_tra: 3
Rule 23: 00900b000000000002, Class:  1, CF:0.559777, Len:  3, Fitness_tra: 3
Rule 24: 004000000000000000, Class:  0, CF:0.149861, Len:  1, Fitness_tra: 2
Rule 25: 00000c000004000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 26: 0e0000000500000000, Class:  0, CF:0.275412, Len:  2, Fitness_tra: 2
Rule 27: 700090000000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 28: 80000000200000000a, Class:  0, CF:0.998543, Len:  3, Fitness_tra: 2
Rule 29: 00000000e00e000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 30: 00f000003000000300, Class:  0, CF:0.585515, Len:  3, Fitness_tra: 1
Rule 31: 000000000000000009, Class:  1, CF:0.152395, Len:  1, Fitness_tra: 1
Rule 32: 0000000500c0000000, Class:  1, CF:0.428861, Len:  2, Fitness_tra: 0
Rule 33: 008704107470011211, Class:  0, CF:0.0483876, Len: 12, Fitness_tra: 0
Rule 34: 1111146419e6651141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2851278dc221551111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1d811721451c111521, Class:  0, CF:0.191474, Len: 18, Fitness_tra: 0
Rule 38: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1d511411c522141119, Class:  1, CF:0.393767, Len: 18, Fitness_tra: 0
Rule 40: 000c00100000000002, Class:  1, CF:0.347389, Len:  3, Fitness_tra: 0
Rule 41: 000080000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 8000007e007bc03000, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 45: 000000000000080dcc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 9e6222915155521125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 16a121673316182122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 19622711131912b985, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 553d81d28181821151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e13514e15915915155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 331114511ed9121119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 11621b6b19e3382124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000520000000000, Class:  1, CF:0.375539, Len:  2, Fitness_tra: 0
Rule 54: 6315123c51d31111d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 81dc21112141114251, Class:  1, CF:0.0314129, Len: 18, Fitness_tra: 0
Rule 56: 112217412221c81122, Class:  0, CF:0.998455, Len: 18, Fitness_tra: 0
Rule 57: 19154c375119141351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 00000000200000000a, Class:  0, CF:0.760757, Len:  2, Fitness_tra: 0
Rule 60: 1112c4c58c11124115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 166d12e1535954b559, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1214441122c2825811, Class:  1, CF:0.710869, Len: 18, Fitness_tra: 0
Rule 63: ee3212e19153e11421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 115c222111812719d2, Class:  1, CF:0.472736, Len: 18, Fitness_tra: 0
Rule 65: 311112641311121151, Class:  0, CF:0.316686, Len: 18, Fitness_tra: 0
Rule 66: 3ef1123c511d341151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5c87141e7474111211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: c8524b218181dc4177, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 69: 81cb4b2972b44c3111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 70: 9332bb646133181112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000005000000400, Class:  1, CF:0.0920409, Len:  2, Fitness_tra: 0
Rule 72: 00e000002000000800, Class:  1, CF:0.401224, Len:  3, Fitness_tra: 0
Rule 73: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3119c1e15915111519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1c1222851c21815121, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 76: 116d141299d3e12551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00007000500000c020, Class:  1, CF:0.281379, Len:  4, Fitness_tra: 0
Rule 78: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00900b002000000008, Class:  1, CF:0.581545, Len:  4, Fitness_tra: 0
Rule 80: 1030c05413053c5000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000002000000000, Class:  1, CF:0.157421, Len:  1, Fitness_tra: 0
Rule 83: 319824313111381511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000000060000d002, Class:  1, CF:0.046021, Len:  3, Fitness_tra: 0
Rule 85: 00000000000000d00e, Class:  1, CF:0.266128, Len:  2, Fitness_tra: 0
Rule 86: 931d119c51d9311211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000770cd02d080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 113114151151125133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 050000d050000c00e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 090200000520000000, Class:  0, CF:0.0402404, Len:  4, Fitness_tra: 0
Rule 91: 000000b00000000000, Class:  0, CF:0.248537, Len:  1, Fitness_tra: 73
Rule 92: 000000000000000002, Class:  1, CF:0.11301, Len:  1, Fitness_tra: 0
Rule 93: d0000b000060000700, Class:  0, CF:0.0118957, Len:  4, Fitness_tra: 0
Rule 94: 00900b042000000008, Class:  1, CF:0.609767, Len:  5, Fitness_tra: 0
Rule 95: 000000500000000000, Class:  1, CF:0.159022, Len:  1, Fitness_tra: 0
Rule 96: 000500300060040e01, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 00002200055002000c, Class:  0, CF:0.849788, Len:  6, Fitness_tra: 0
Rule 98: 03900b000000000000, Class:  1, CF:0.742854, Len:  3, Fitness_tra: 0
Rule 99: 1d011b51401c001520, Class:  1, CF:0.210132, Len: 13, Fitness_tra: 0
Rule100: 9332bb646133d81112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:38.4276
------Result------
Miss_rate(tra)	:38.4276
Miss_rate(tst)	:35.7143
ARL				:4.5493

------Generation 300------
Rule  1: d00000000000000000, Class:  1, CF:0.382943, Len:  1, Fitness_tra: 76
Rule  2: 000000000000000003, Class:  0, CF:0.405044, Len:  1, Fitness_tra: 51
Rule  3: 004000000000000300, Class:  0, CF:0.265599, Len:  2, Fitness_tra: 26
