------Generation 0------
Rule  1: 815cc12111c2211113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 16: 7000000000000000b0, Class:  0, CF:0.282973, Len:  2, Fitness_tra: 7
Rule 17: 0000000000000040c0, Class:  1, CF:0.268727, Len:  2, Fitness_tra: 7
Rule 18: 000080000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 4
Rule 19: 00000c000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule 20: 000600000000070000, Class:  0, CF:0.407472, Len:  2, Fitness_tra: 2
Rule 21: 000c03000000000006, Class:  0, CF:  1, Len:  3, Fitness_tra: 2
Rule 22: 0000000000000000d7, Class:  0, CF:0.644244, Len:  2, Fitness_tra: 1
Rule 23: 000800000000000033, Class:  0, CF:0.995063, Len:  3, Fitness_tra: 1
Rule 24: 0000000000000c0030, Class:  0, CF:0.723988, Len:  2, Fitness_tra: 1
Rule 25: 0000000000000000b0, Class:  0, CF:0.164898, Len:  1, Fitness_tra: 1
Rule 26: 00000000e00e000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 27: 3000000000000b0000, Class:  0, CF:0.27591, Len:  2, Fitness_tra: 1
Rule 28: 00010000e000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 29: 0000000e0000000005, Class:  0, CF:0.88913, Len:  2, Fitness_tra: 1
Rule 30: 0000c0000000000000, Class:  0, CF:0.83488, Len:  1, Fitness_tra: 1
Rule 31: 00000000000000009d, Class:  0, CF:0.392966, Len:  2, Fitness_tra: 1
Rule 32: 8000000000d00b00b0, Class:  0, CF:0.796923, Len:  4, Fitness_tra: 0
Rule 33: 000000000000c00000, Class:  0, CF:0.0173513, Len:  1, Fitness_tra: 0
Rule 34: e66dc45219d59ce1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1911821c1115121811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000c0000000000003, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 37: 15a524919511145151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1d1136811112d11111, Class:  0, CF:0.00434568, Len: 18, Fitness_tra: 0
Rule 39: 000000000000070000, Class:  0, CF:0.127041, Len:  1, Fitness_tra: 0
Rule 40: 000dc0000000000c00, Class:  0, CF:0.915177, Len:  3, Fitness_tra: 0
Rule 41: 00004000005000080d, Class:  1, CF:0.277597, Len:  4, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 113d1411d2d5d28111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: c00000000000002000, Class:  0, CF:0.0553483, Len:  2, Fitness_tra: 0
Rule 45: 5152422178122c411c, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 46: 00e00c00000000e000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e3111ce49e91312489, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 251741112814511144, Class:  1, CF:0.237881, Len: 18, Fitness_tra: 0
Rule 49: 000000005000000000, Class:  1, CF:0.0765522, Len:  1, Fitness_tra: 0
Rule 50: 9961c712d111514911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 366821519e5151512d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 5532415852525b1651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1154271d81c2121144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 3132b2ab19e66c2111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 8c1221214222225222, Class:  1, CF:0.625007, Len: 18, Fitness_tra: 0
Rule 56: 851113132111512221, Class:  1, CF:0.141097, Len: 18, Fitness_tra: 0
Rule 57: 1111c4881181122111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: e161223c1dd55115d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1e6142511115911d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 31a9c8941539942d85, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 50000070b0000000c0, Class:  1, CF:0.168904, Len:  4, Fitness_tra: 0
Rule 62: 119214181c11214991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000070000000007000, Class:  0, CF:0.0528332, Len:  2, Fitness_tra: 0
Rule 64: 53112138d313112313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000c0000000800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1332211139d3343281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 151122211111129111, Class:  1, CF:0.779022, Len: 18, Fitness_tra: 0
Rule 68: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0000cb0d400000c000, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 70: e1651112155994d211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 516117d18112c78159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 6965243c51d1526751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 116241151c18c71199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 188241c9222455cc21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: dc24241e2121cc8211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 2518c4212224821133, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 77: 128227b3b214141151, Class:  0, CF:0.546702, Len: 18, Fitness_tra: 0
Rule 78: 1318211153d11111c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: e31544511e59311223, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1e151211132d573453, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000000000000000d0, Class:  0, CF:0.118206, Len:  1, Fitness_tra: 0
Rule 83: 000000003000000000, Class:  0, CF:0.245464, Len:  0, Fitness_tra: 0
Rule 84: 0000800d4000000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 85: 33112817115e122723, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00e000000000000000, Class:  1, CF:0.439665, Len:  0, Fitness_tra: 0
Rule 87: 1e11429231d91c2155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 212117434c111c1211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 89: 000000000b00000000, Class:  0, CF:0.089959, Len:  1, Fitness_tra: 0
Rule 90: 0000bc004000000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 91: 1004001001c0121504, Class:  1, CF:0.209378, Len: 10, Fitness_tra: 0
Rule 92: 90000200c900001510, Class:  1, CF:0.689518, Len:  7, Fitness_tra: 0
Rule 93: 00080000a0900000c0, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 94: 9ea01c125908901089, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 00000000e00e0c0030, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 96: 750004979500040100, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 97: 0007045e0400000005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000000003400000000, Class:  0, CF:0.361217, Len:  2, Fitness_tra: 5
Rule 99: 090520c001d1526500, Class:  1, CF:0.96186, Len: 11, Fitness_tra: 0
Rule100: 86588151985251412d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:41.6078
------Result------
Miss_rate(tra)	:41.6078
Miss_rate(tst)	:29.4118
ARL				:4.55385

------Generation 100------
Rule  1: 000000080400000000, Class:  0, CF:0.502302, Len:  2, Fitness_tra: 86
Rule  2: 009000000000000000, Class:  1, CF:0.410245, Len:  1, Fitness_tra: 88
Rule  3: 0000000000000000c0, Class:  1, CF:0.243152, Len:  1, Fitness_tra: 54
Rule  4: 000c00000000000000, Class:  1, CF:0.31425, Len:  1, Fitness_tra: 36
Rule  5: 000000000000000006, Class:  0, CF:0.490692, Len:  1, Fitness_tra: 37
Rule  6: 00e000000000000000, Class:  1, CF:0.439665, Len:  1, Fitness_tra: 21
Rule  7: 000000500000000006, Class:  0, CF:  1, Len:  2, Fitness_tra: 20
Rule  8: 000000003000000000, Class:  0, CF:0.245464, Len:  1, Fitness_tra: 16
Rule  9: 000000000000000500, Class:  1, CF:0.358789, Len:  1, Fitness_tra: 14
Rule 10: 00c000000000000000, Class:  0, CF:0.26134, Len:  1, Fitness_tra: 9
Rule 11: 000000000000005000, Class:  1, CF:0.416766, Len:  1, Fitness_tra: 13
Rule 12: d00000070000000000, Class:  1, CF:0.471235, Len:  2, Fitness_tra: 10
Rule 13: 000000000e00000000, Class:  0, CF:0.61636, Len:  1, Fitness_tra: 11
Rule 14: 300000000000c00000, Class:  0, CF:0.529097, Len:  2, Fitness_tra: 9
Rule 15: 00000000a0000000c0, Class:  0, CF:0.41465, Len:  2, Fitness_tra: 8
Rule 16: 7000000000000000b0, Class:  0, CF:0.282973, Len:  2, Fitness_tra: 2
Rule 17: 0000000000000040c0, Class:  1, CF:0.268727, Len:  2, Fitness_tra: 7
Rule 18: 000000003400000000, Class:  0, CF:0.361217, Len:  2, Fitness_tra: 3
Rule 19: 000080000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 4
Rule 20: 00000c000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule 21: 000600000000070000, Class:  0, CF:0.407472, Len:  2, Fitness_tra: 2
Rule 22: 000c03000000000006, Class:  0, CF:  1, Len:  3, Fitness_tra: 2
Rule 23: 0000000000000000d7, Class:  0, CF:0.644244, Len:  2, Fitness_tra: 1
Rule 24: 0000000000000c0030, Class:  0, CF:0.723988, Len:  2, Fitness_tra: 1
Rule 25: 0000000000000000b0, Class:  0, CF:0.164898, Len:  1, Fitness_tra: 1
Rule 26: 00000000e00e000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 27: 3000000000000b0000, Class:  0, CF:0.27591, Len:  2, Fitness_tra: 1
Rule 28: 00010000e000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 29: 0000000e0000000005, Class:  0, CF:0.88913, Len:  2, Fitness_tra: 1
Rule 30: 0000c0000000000000, Class:  0, CF:0.83488, Len:  1, Fitness_tra: 1
Rule 31: 00000000000000009d, Class:  0, CF:0.392966, Len:  2, Fitness_tra: 1
Rule 32: 000800000000000033, Class:  0, CF:0.995063, Len:  3, Fitness_tra: 1
Rule 33: 8000000000d00b00b0, Class:  0, CF:0.796923, Len:  4, Fitness_tra: 0
Rule 34: e66dc45219d59ce1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1911821c1115121811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000c0000000000003, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 37: 15a524919511145151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1d1136811112d11111, Class:  0, CF:0.00434568, Len: 18, Fitness_tra: 0
Rule 39: 000000000000070000, Class:  0, CF:0.127041, Len:  1, Fitness_tra: 0
Rule 40: 000dc0000000000c00, Class:  0, CF:0.915177, Len:  3, Fitness_tra: 0
Rule 41: 00004000005000080d, Class:  1, CF:0.277597, Len:  4, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 113d1411d2d5d28111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: c00000000000002000, Class:  0, CF:0.0553483, Len:  2, Fitness_tra: 0
Rule 45: 5152422178122c411c, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 46: 00e00c00000000e000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e3111ce49e91312489, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 251741112814511144, Class:  1, CF:0.237881, Len: 18, Fitness_tra: 0
Rule 49: 000000005000000000, Class:  1, CF:0.0765522, Len:  1, Fitness_tra: 0
Rule 50: 9961c712d111514911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 366821519e5151512d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 5532415852525b1651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1154271d81c2121144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 3132b2ab19e66c2111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 8c1221214222225222, Class:  1, CF:0.625007, Len: 18, Fitness_tra: 0
Rule 56: 851113132111512221, Class:  1, CF:0.141097, Len: 18, Fitness_tra: 0
Rule 57: 1111c4881181122111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: e161223c1dd55115d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1e6142511115911d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 31a9c8941539942d85, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 50000070b0000000c0, Class:  1, CF:0.168904, Len:  4, Fitness_tra: 0
Rule 62: 119214181c11214991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000070000000007000, Class:  0, CF:0.0528332, Len:  2, Fitness_tra: 0
Rule 64: 53112138d313112313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000c0000000800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1332211139d3343281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 151122211111129111, Class:  1, CF:0.779022, Len: 18, Fitness_tra: 0
Rule 68: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0000cb0d400000c000, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 70: e1651112155994d211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 516117d18112c78159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 6965243c51d1526751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 116241151c18c71199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 188241c9222455cc21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: dc24241e2121cc8211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 2518c4212224821133, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 77: 128227b3b214141151, Class:  0, CF:0.546702, Len: 18, Fitness_tra: 0
Rule 78: 1318211153d11111c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: e31544511e59311223, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 81122455c121518119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000300000000, Class:  0, CF:0.0039478, Len:  1, Fitness_tra: 0
Rule 83: 119811dc11121711d1, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 84: 1355c75c1512521ce5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 366dc45c1351149959, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000400000b7b00c000, Class:  1, CF:0.294014, Len:  5, Fitness_tra: 0
Rule 87: 171177492144cc12c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000005000, Class:  1, CF:0.416766, Len:  0, Fitness_tra: 0
Rule 89: 000c00000400000000, Class:  1, CF:0.342285, Len:  2, Fitness_tra: 7
Rule 90: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 00c0000c00e0000007, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 92: 016100d08e15008050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0302c10130d3043281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 188000302024500021, Class:  1, CF:0.504539, Len: 10, Fitness_tra: 0
Rule 95: 390000000000c00000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 96: 2561c2a12714811d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000000000001000007, Class:  0, CF:0.184888, Len:  2, Fitness_tra: 0
Rule 98: d00000070000000000, Class:  1, CF:0.471235, Len:  0, Fitness_tra: 0
Rule 99: 0c00000000000b0000, Class:  0, CF:0.353524, Len:  2, Fitness_tra: 27
Rule100: 6965200c0ed0026701, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:40.9011
------Result------
Miss_rate(tra)	:40.9011
Miss_rate(tst)	:29.4118
ARL				:4.37097

------Generation 200------
Rule  1: 009000000000000000, Class:  1, CF:0.410245, Len:  1, Fitness_tra: 89
Rule  2: 000000080400000000, Class:  0, CF:0.502302, Len:  2, Fitness_tra: 54
Rule  3: 0000000000000000c0, Class:  1, CF:0.243152, Len:  1, Fitness_tra: 48
Rule  4: 000000000000000006, Class:  0, CF:0.490692, Len:  1, Fitness_tra: 38
Rule  5: 000c00000000000000, Class:  1, CF:0.31425, Len:  1, Fitness_tra: 37
Rule  6: 0c00000000000b0000, Class:  0, CF:0.353524, Len:  2, Fitness_tra: 14
Rule  7: 700000000000000300, Class:  0, CF:0.372571, Len:  2, Fitness_tra: 16
Rule  8: 00e000000000000000, Class:  1, CF:0.439665, Len:  1, Fitness_tra: 21
Rule  9: 000000500000000006, Class:  0, CF:  1, Len:  2, Fitness_tra: 19
Rule 10: 000000000000000500, Class:  1, CF:0.358789, Len:  1, Fitness_tra: 14
Rule 11: 000000000000005000, Class:  1, CF:0.416766, Len:  1, Fitness_tra: 12
Rule 12: 000000000e00000000, Class:  0, CF:0.61636, Len:  1, Fitness_tra: 11
Rule 13: d00000070000000000, Class:  1, CF:0.471235, Len:  2, Fitness_tra: 10
Rule 14: 0000000c0000000000, Class:  0, CF:0.236611, Len:  1, Fitness_tra: -7
Rule 15: 300000000000c00000, Class:  0, CF:0.529097, Len:  2, Fitness_tra: 7
Rule 16: 000000002008000003, Class:  0, CF:0.993519, Len:  3, Fitness_tra: 9
Rule 17: 00000000a0000000c0, Class:  0, CF:0.41465, Len:  2, Fitness_tra: 6
Rule 18: 0000000000000040c0, Class:  1, CF:0.268727, Len:  2, Fitness_tra: 5
Rule 19: 000000003000000000, Class:  0, CF:0.245464, Len:  1, Fitness_tra: -1
Rule 20: 000c00000400000000, Class:  1, CF:0.342285, Len:  2, Fitness_tra: 4
Rule 21: 000080000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 4
Rule 22: 7000000000000000b0, Class:  0, CF:0.282973, Len:  2, Fitness_tra: -2
Rule 23: 00000c000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule 24: 00c000000000000000, Class:  0, CF:0.26134, Len:  1, Fitness_tra: 7
Rule 25: 000c03000000000006, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 26: 00000000e00e000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 27: 3000000000000b0000, Class:  0, CF:0.27591, Len:  2, Fitness_tra: 0
Rule 28: 00010000e000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 29: 0000000e0000000005, Class:  0, CF:0.88913, Len:  2, Fitness_tra: 0
Rule 30: 0000c0000000000000, Class:  0, CF:0.83488, Len:  1, Fitness_tra: 1
Rule 31: 00000000000000009d, Class:  0, CF:0.392966, Len:  2, Fitness_tra: 1
Rule 32: 000800000000000033, Class:  0, CF:0.995063, Len:  3, Fitness_tra: 1
Rule 33: 0000000000000000b0, Class:  0, CF:0.164898, Len:  1, Fitness_tra: 1
Rule 34: 0000000000000c0030, Class:  0, CF:0.723988, Len:  2, Fitness_tra: 1
Rule 35: 0000000000000500c0, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 36: 0000000000000000d7, Class:  0, CF:0.644244, Len:  2, Fitness_tra: 1
Rule 37: 0000000000000000c2, Class:  1, CF:0.302767, Len:  2, Fitness_tra: 1
Rule 38: 700000080000000000, Class:  0, CF:0.322124, Len:  2, Fitness_tra: 0
Rule 39: 000000900000007000, Class:  0, CF:0.640912, Len:  2, Fitness_tra: 0
Rule 40: 000dc0000000000c00, Class:  0, CF:0.915177, Len:  3, Fitness_tra: 0
Rule 41: 00004000005000080d, Class:  1, CF:0.277597, Len:  4, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 113d1411d2d5d28111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: c00000000000002000, Class:  0, CF:0.0553483, Len:  2, Fitness_tra: 0
Rule 45: 5152422178122c411c, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 46: 00e00c00000000e000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e3111ce49e91312489, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 251741112814511144, Class:  1, CF:0.237881, Len: 18, Fitness_tra: 0
Rule 49: 000000005000000000, Class:  1, CF:0.0765522, Len:  1, Fitness_tra: 0
Rule 50: 9961c712d111514911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 366821519e5151512d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 5532415852525b1651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1154271d81c2121144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 3132b2ab19e66c2111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 8c1221214222225222, Class:  1, CF:0.625007, Len: 18, Fitness_tra: 0
Rule 56: 851113132111512221, Class:  1, CF:0.141097, Len: 18, Fitness_tra: 0
Rule 57: 1111c4881181122111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: e161223c1dd55115d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1e6142511115911d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 31a9c8941539942d85, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 50000070b0000000c0, Class:  1, CF:0.168904, Len:  4, Fitness_tra: 0
Rule 62: 119214181c11214991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000070000000007000, Class:  0, CF:0.0528332, Len:  2, Fitness_tra: 0
Rule 64: 53112138d313112313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000c0000000800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1332211139d3343281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 151122211111129111, Class:  1, CF:0.779022, Len: 18, Fitness_tra: 0
Rule 68: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0000cb0d400000c000, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 70: e1651112155994d211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 516117d18112c78159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 6965243c51d1526751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 116241151c18c71199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 188241c9222455cc21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: dc24241e2121cc8211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 2518c4212224821133, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 77: 128227b3b214141151, Class:  0, CF:0.546702, Len: 18, Fitness_tra: 0
Rule 78: 1318211153d11111c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: e31544511e59311223, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000b0000000000000, Class:  1, CF:0.0306084, Len:  1, Fitness_tra: 0
Rule 82: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 19311c14315511b123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 193d11173159111719, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 311d21929113542183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00000c002028870003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 9915211211dd581251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000080000000004005, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 90: 2191212c885c111591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 160c2b11500c0114c1, Class:  1, CF:  1, Len: 14, Fitness_tra: 0
Rule 92: 110d0011d2d5d28011, Class:  0, CF:0.983155, Len: 14, Fitness_tra: 0
Rule 93: 121227b3b214141158, Class:  0, CF:0.711332, Len: 18, Fitness_tra: 0
Rule 94: 00000000000a000000, Class:  0, CF:0.370927, Len:  1, Fitness_tra: 16
Rule 95: 058000001050000000, Class:  0, CF:0.663966, Len:  4, Fitness_tra: 0
Rule 96: 00080c00050000c005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0000000c0400000000, Class:  0, CF:0.35187, Len:  2, Fitness_tra: 37
Rule 98: 0000000000000000c0, Class:  1, CF:0.243152, Len:  0, Fitness_tra: 0
Rule 99: 00010000e009003000, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule100: 0000000c0000000003, Class:  0, CF:0.438014, Len:  2, Fitness_tra: 0
------Current------
Miss_rate(tra)	:38.8693
------Result------
Miss_rate(tra)	:38.8693
Miss_rate(tst)	:28.2353
ARL				:4.18182

------Generation 300------
Rule  1: 009000000000000000, Class:  1, CF:0.410245, Len:  1, Fitness_tra: 89
Rule  2: 000000080400000000, Class:  0, CF:0.502302, Len:  2, Fitness_tra: 54
Rule  3: 0000000000000000c0, Class:  1, CF:0.243152, Len:  1, Fitness_tra: 48
Rule  4: 000000000000000006, Class:  0, CF:0.490692, Len:  1, Fitness_tra: 38
Rule  5: 000c00000000000000, Class:  1, CF:0.31425, Len:  1, Fitness_tra: 37
Rule  6: 0c00000000000b0000, Class:  0, CF:0.353524, Len:  2, Fitness_tra: 14
Rule  7: 700000000000000300, Class:  0, CF:0.372571, Len:  2, Fitness_tra: 16
