------Generation 0------
Rule  1: c484271e2112c11124, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 19: 00a000000000000d00, Class:  1, CF:0.944815, Len:  2, Fitness_tra: 3
Rule 20: 000c00000400000000, Class:  1, CF:0.331354, Len:  2, Fitness_tra: 2
Rule 21: 5000000b000000000d, Class:  1, CF:0.683487, Len:  3, Fitness_tra: 2
Rule 22: 20010000000000e000, Class:  1, CF:0.701281, Len:  3, Fitness_tra: 1
Rule 23: 000000900000003000, Class:  0, CF:0.656636, Len:  2, Fitness_tra: 1
Rule 24: 00007000000e000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 25: 00e0000000000000d0, Class:  1, CF:0.640053, Len:  2, Fitness_tra: 1
Rule 26: 000000000000000a00, Class:  0, CF:0.206478, Len:  1, Fitness_tra: 1
Rule 27: 000000000080050300, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 28: 00000000004000000b, Class:  0, CF:0.413227, Len:  2, Fitness_tra: 3
Rule 29: 00000000500000e000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 30: 55d88155c181d78813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 251121212d24111193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 193d14529519112c81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000c5000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1335221b6916311124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000000500000, Class:  1, CF:0.182682, Len:  1, Fitness_tra: 0
Rule 38: 9ea24c941e535c9d83, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000008088000050, Class:  1, CF:0.399939, Len:  4, Fitness_tra: 0
Rule 40: 13111c2dc52cd87112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000002000000000, Class:  1, CF:0.155652, Len:  1, Fitness_tra: 0
Rule 42: 333d11145515d72583, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1565c15c8515d22d1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 841242192212c15121, Class:  1, CF:0.773934, Len: 18, Fitness_tra: 0
Rule 46: 00e800000000e00c00, Class:  0, CF:0.561779, Len:  4, Fitness_tra: 0
Rule 47: 2182c1c115c21c2281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1812212341cb2211c1, Class:  1, CF:0.241091, Len: 18, Fitness_tra: 0
Rule 49: 9112741113366211c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 82171b21c11412224b, Class:  0, CF:0.727645, Len: 18, Fitness_tra: 0
Rule 51: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 2582b74d4214812221, Class:  1, CF:0.872277, Len: 18, Fitness_tra: 0
Rule 53: 1195471228182115d5, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 54: 724111231221181117, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 55: 31352c315111142213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000070000000000000, Class:  1, CF:0.0115957, Len:  1, Fitness_tra: 0
Rule 57: 531414cd15c1111285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 996811e25359341251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 819412c5218c2c1585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 2121712e27474c2111, Class:  0, CF:0.705807, Len: 18, Fitness_tra: 0
Rule 61: 2d5214c1c3141c2211, Class:  1, CF:0.53261, Len: 18, Fitness_tra: 0
Rule 62: 131221571913d2511e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 22411123122118c117, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 64: 000000000000900000, Class:  0, CF:0.184779, Len:  1, Fitness_tra: 0
Rule 65: d0500b000d000000d0, Class:  1, CF:0.610423, Len:  5, Fitness_tra: 0
Rule 66: 000000088008000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 67: 121247114242211211, Class:  1, CF:0.0484564, Len: 18, Fitness_tra: 0
Rule 68: 090000000500070000, Class:  0, CF:0.205929, Len:  3, Fitness_tra: 0
Rule 69: 1e124491191d123929, Class:  0, CF:0.999481, Len: 18, Fitness_tra: 0
Rule 70: 1e1514eb13d9912c53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00c0000007b0080004, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 72: 000000900000009000, Class:  1, CF:0.951859, Len:  2, Fitness_tra: 0
Rule 73: 0000c00cd02d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3e382c1c53d5313515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000070000000000000, Class:  1, CF:0.0115957, Len:  1, Fitness_tra: 0
Rule 76: d215218c1121225151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 183c41152124212893, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 882722c12141152821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 12922b52148cc11515, Class:  1, CF:0.439794, Len: 18, Fitness_tra: 0
Rule 80: 13311b3231311c2144, Class:  1, CF:0.174345, Len: 18, Fitness_tra: 0
Rule 81: 91122214ddd51412d9, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 82: 0000000000000000d0, Class:  0, CF:0.109665, Len:  1, Fitness_tra: 1
Rule 83: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000002000000000, Class:  1, CF:0.155652, Len:  0, Fitness_tra: 0
Rule 85: 00000000040c000000, Class:  1, CF:0.410289, Len:  2, Fitness_tra: 25
Rule 86: d000000b000000c000, Class:  1, CF:0.569557, Len:  3, Fitness_tra: 7
Rule 87: 811c211851882481dd, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 88: 936528ec1313915385, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1338cce131d111925d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 13a5c2973155943111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 31380001d585010001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 000000000000050300, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 94: 1c3000ec108d012000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 500000060000800000, Class:  1, CF:0.485428, Len:  3, Fitness_tra: 0
Rule 96: 030d51140500d70083, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: a00000008080000090, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 030c1020040c087112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 00000000000b000000, Class:  0, CF:0.140791, Len:  1, Fitness_tra: -17
Rule100: 82172c315111122243, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:39.6643
------Result------
Miss_rate(tra)	:39.6643
Miss_rate(tst)	:29.4118
ARL				:5.47761

------Generation 400------
Rule  1: 009000000000000000, Class:  1, CF:0.417579, Len:  1, Fitness_tra: 72
Rule  2: 0000000b0000000000, Class:  1, CF:0.345234, Len:  1, Fitness_tra: 58
Rule  3: 000000000000000003, Class:  0, CF:0.384384, Len:  1, Fitness_tra: 53
Rule  4: 7c0000000000000000, Class:  0, CF:0.435415, Len:  2, Fitness_tra: 51
Rule  5: 000000000c0000000b, Class:  0, CF:0.726509, Len:  2, Fitness_tra: 29
Rule  6: 000000080000000000, Class:  0, CF:0.311482, Len:  1, Fitness_tra: 36
Rule  7: 500000000000000000, Class:  1, CF:0.430827, Len:  1, Fitness_tra: 14
Rule  8: 00e000000000000000, Class:  1, CF:0.446258, Len:  1, Fitness_tra: 14
Rule  9: c00000000000000a00, Class:  0, CF:0.348692, Len:  2, Fitness_tra: 12
Rule 10: 000c00000000009080, Class:  1, CF:0.963141, Len:  3, Fitness_tra: 11
Rule 11: 0c0000000000000000, Class:  0, CF:0.246004, Len:  1, Fitness_tra: 11
Rule 12: 000000000000000090, Class:  0, CF:0.376189, Len:  1, Fitness_tra: 9
Rule 13: 0000c0000000000000, Class:  0, CF:0.831048, Len:  1, Fitness_tra: 5
Rule 14: 700000000c00000000, Class:  0, CF:0.409801, Len:  2, Fitness_tra: 6
Rule 15: 000000000020e00000, Class:  0, CF:0.739641, Len:  2, Fitness_tra: 5
Rule 16: 000000e00500000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 5
Rule 17: 000c00000000000300, Class:  1, CF:0.269462, Len:  2, Fitness_tra: 2
Rule 18: 05000000000000000d, Class:  1, CF:0.616591, Len:  2, Fitness_tra: 2
Rule 19: 00a000000000000d00, Class:  1, CF:0.944815, Len:  2, Fitness_tra: 3
Rule 20: 000c00000400000000, Class:  1, CF:0.331354, Len:  2, Fitness_tra: 2
Rule 21: 5000000b000000000d, Class:  1, CF:0.683487, Len:  3, Fitness_tra: 2
Rule 22: 20010000000000e000, Class:  1, CF:0.701281, Len:  3, Fitness_tra: 1
Rule 23: 000000900000003000, Class:  0, CF:0.656636, Len:  2, Fitness_tra: 1
Rule 24: 00007000000e000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 25: 00e0000000000000d0, Class:  1, CF:0.640053, Len:  2, Fitness_tra: 1
Rule 26: 000000000000000a00, Class:  0, CF:0.206478, Len:  1, Fitness_tra: 1
Rule 27: 000000000080050300, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 28: 00000000004000000b, Class:  0, CF:0.413227, Len:  2, Fitness_tra: 3
Rule 29: 00000000500000e000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 30: 55d88155c181d78813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 251121212d24111193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 193d14529519112c81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000c5000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1335221b6916311124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000000500000, Class:  1, CF:0.182682, Len:  1, Fitness_tra: 0
Rule 38: 9ea24c941e535c9d83, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000008088000050, Class:  1, CF:0.399939, Len:  4, Fitness_tra: 0
Rule 40: 13111c2dc52cd87112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000002000000000, Class:  1, CF:0.155652, Len:  1, Fitness_tra: 0
Rule 42: 333d11145515d72583, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1565c15c8515d22d1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 841242192212c15121, Class:  1, CF:0.773934, Len: 18, Fitness_tra: 0
Rule 46: 00e800000000e00c00, Class:  0, CF:0.561779, Len:  4, Fitness_tra: 0
Rule 47: 2182c1c115c21c2281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1812212341cb2211c1, Class:  1, CF:0.241091, Len: 18, Fitness_tra: 0
Rule 49: 9112741113366211c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 82171b21c11412224b, Class:  0, CF:0.727645, Len: 18, Fitness_tra: 0
Rule 51: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 2582b74d4214812221, Class:  1, CF:0.872277, Len: 18, Fitness_tra: 0
Rule 53: 1195471228182115d5, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 54: 724111231221181117, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 55: 31352c315111142213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000070000000000000, Class:  1, CF:0.0115957, Len:  1, Fitness_tra: 0
Rule 57: 531414cd15c1111285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 996811e25359341251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 819412c5218c2c1585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 2121712e27474c2111, Class:  0, CF:0.705807, Len: 18, Fitness_tra: 0
Rule 61: 2d5214c1c3141c2211, Class:  1, CF:0.53261, Len: 18, Fitness_tra: 0
Rule 62: 131221571913d2511e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 22411123122118c117, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 64: 000000000000900000, Class:  0, CF:0.184779, Len:  1, Fitness_tra: 0
Rule 65: d0500b000d000000d0, Class:  1, CF:0.610423, Len:  5, Fitness_tra: 0
Rule 66: 000000088008000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 67: 121247114242211211, Class:  1, CF:0.0484564, Len: 18, Fitness_tra: 0
Rule 68: 090000000500070000, Class:  0, CF:0.205929, Len:  3, Fitness_tra: 0
Rule 69: 1e124491191d123929, Class:  0, CF:0.999481, Len: 18, Fitness_tra: 0
Rule 70: 1e1514eb13d9912c53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00c0000007b0080004, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 72: 000000900000009000, Class:  1, CF:0.951859, Len:  2, Fitness_tra: 0
Rule 73: 0000c00cd02d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3e382c1c53d5313515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000070000000000000, Class:  1, CF:0.0115957, Len:  1, Fitness_tra: 0
Rule 76: d215218c1121225151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 183c41152124212893, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 882722c12141152821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 12922b52148cc11515, Class:  1, CF:0.439794, Len: 18, Fitness_tra: 0
Rule 80: 13311b3231311c2144, Class:  1, CF:0.174345, Len: 18, Fitness_tra: 0
Rule 81: 91122214ddd51412d9, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 82: 0000000000000000d0, Class:  0, CF:0.109665, Len:  1, Fitness_tra: 1
Rule 83: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000002000000000, Class:  1, CF:0.155652, Len:  0, Fitness_tra: 0
Rule 85: 00000000040c000000, Class:  1, CF:0.410289, Len:  2, Fitness_tra: 25
Rule 86: d000000b000000c000, Class:  1, CF:0.569557, Len:  3, Fitness_tra: 7
Rule 87: 811c211851882481dd, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 88: 936528ec1313915385, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1338cce131d111925d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 13a5c2973155943111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 31380001d585010001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 000000000000050300, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 94: 1c3000ec108d012000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 500000060000800000, Class:  1, CF:0.485428, Len:  3, Fitness_tra: 0
Rule 96: 030d51140500d70083, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: a00000008080000090, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 030c1020040c087112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 00000000000b000000, Class:  0, CF:0.140791, Len:  1, Fitness_tra: -17
Rule100: 82172c315111122243, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:39.6643
------Result------
Miss_rate(tra)	:39.6643
Miss_rate(tst)	:29.4118
ARL				:5.47761

------Generation 500------
Rule  1: 009000000000000000, Class:  1, CF:0.417579, Len:  1, Fitness_tra: 72
Rule  2: 0000000b0000000000, Class:  1, CF:0.345234, Len:  1, Fitness_tra: 58
Rule  3: 000000000000000003, Class:  0, CF:0.384384, Len:  1, Fitness_tra: 53
Rule  4: 7c0000000000000000, Class:  0, CF:0.435415, Len:  2, Fitness_tra: 51
Rule  5: 000000000c0000000b, Class:  0, CF:0.726509, Len:  2, Fitness_tra: 29
Rule  6: 000000080000000000, Class:  0, CF:0.311482, Len:  1, Fitness_tra: 36
Rule  7: 500000000000000000, Class:  1, CF:0.430827, Len:  1, Fitness_tra: 14
Rule  8: 00e000000000000000, Class:  1, CF:0.446258, Len:  1, Fitness_tra: 14
Rule  9: c00000000000000a00, Class:  0, CF:0.348692, Len:  2, Fitness_tra: 12
Rule 10: 000c00000000009080, Class:  1, CF:0.963141, Len:  3, Fitness_tra: 11
Rule 11: 0c0000000000000000, Class:  0, CF:0.246004, Len:  1, Fitness_tra: 11
Rule 12: 000000000000000090, Class:  0, CF:0.376189, Len:  1, Fitness_tra: 9
Rule 13: 0000c0000000000000, Class:  0, CF:0.831048, Len:  1, Fitness_tra: 5
Rule 14: 700000000c00000000, Class:  0, CF:0.409801, Len:  2, Fitness_tra: 6
Rule 15: 000000000020e00000, Class:  0, CF:0.739641, Len:  2, Fitness_tra: 5
Rule 16: 000000e00500000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 5
Rule 17: 000c00000000000300, Class:  1, CF:0.269462, Len:  2, Fitness_tra: 2
Rule 18: 05000000000000000d, Class:  1, CF:0.616591, Len:  2, Fitness_tra: 2
Rule 19: 00a000000000000d00, Class:  1, CF:0.944815, Len:  2, Fitness_tra: 3
Rule 20: 000c00000400000000, Class:  1, CF:0.331354, Len:  2, Fitness_tra: 2
Rule 21: 5000000b000000000d, Class:  1, CF:0.683487, Len:  3, Fitness_tra: 2
Rule 22: 20010000000000e000, Class:  1, CF:0.701281, Len:  3, Fitness_tra: 1
Rule 23: 000000900000003000, Class:  0, CF:0.656636, Len:  2, Fitness_tra: 1
Rule 24: 00007000000e000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 25: 00e0000000000000d0, Class:  1, CF:0.640053, Len:  2, Fitness_tra: 1
Rule 26: 000000000000000a00, Class:  0, CF:0.206478, Len:  1, Fitness_tra: 1
Rule 27: 000000000080050300, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 28: 00000000004000000b, Class:  0, CF:0.413227, Len:  2, Fitness_tra: 3
Rule 29: 00000000500000e000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 30: 55d88155c181d78813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 251121212d24111193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 193d14529519112c81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000c5000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1335221b6916311124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000000500000, Class:  1, CF:0.182682, Len:  1, Fitness_tra: 0
Rule 38: 9ea24c941e535c9d83, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000008088000050, Class:  1, CF:0.399939, Len:  4, Fitness_tra: 0
Rule 40: 13111c2dc52cd87112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000002000000000, Class:  1, CF:0.155652, Len:  1, Fitness_tra: 0
Rule 42: 333d11145515d72583, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1565c15c8515d22d1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 841242192212c15121, Class:  1, CF:0.773934, Len: 18, Fitness_tra: 0
Rule 46: 00e800000000e00c00, Class:  0, CF:0.561779, Len:  4, Fitness_tra: 0
Rule 47: 2182c1c115c21c2281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1812212341cb2211c1, Class:  1, CF:0.241091, Len: 18, Fitness_tra: 0
Rule 49: 9112741113366211c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 82171b21c11412224b, Class:  0, CF:0.727645, Len: 18, Fitness_tra: 0
Rule 51: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 2582b74d4214812221, Class:  1, CF:0.872277, Len: 18, Fitness_tra: 0
Rule 53: 1195471228182115d5, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 54: 724111231221181117, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 55: 31352c315111142213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000070000000000000, Class:  1, CF:0.0115957, Len:  1, Fitness_tra: 0
Rule 57: 531414cd15c1111285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 996811e25359341251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 819412c5218c2c1585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 2121712e27474c2111, Class:  0, CF:0.705807, Len: 18, Fitness_tra: 0
Rule 61: 2d5214c1c3141c2211, Class:  1, CF:0.53261, Len: 18, Fitness_tra: 0
Rule 62: 131221571913d2511e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 22411123122118c117, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 64: 000000000000900000, Class:  0, CF:0.184779, Len:  1, Fitness_tra: 0
Rule 65: d0500b000d000000d0, Class:  1, CF:0.610423, Len:  5, Fitness_tra: 0
Rule 66: 000000088008000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 67: 121247114242211211, Class:  1, CF:0.0484564, Len: 18, Fitness_tra: 0
Rule 68: 090000000500070000, Class:  0, CF:0.205929, Len:  3, Fitness_tra: 0
Rule 69: 1e124491191d123929, Class:  0, CF:0.999481, Len: 18, Fitness_tra: 0
Rule 70: 1e1514eb13d9912c53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00c0000007b0080004, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 72: 000000900000009000, Class:  1, CF:0.951859, Len:  2, Fitness_tra: 0
Rule 73: 0000c00cd02d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3e382c1c53d5313515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000070000000000000, Class:  1, CF:0.0115957, Len:  1, Fitness_tra: 0
Rule 76: d215218c1121225151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 183c41152124212893, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 882722c12141152821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 12922b52148cc11515, Class:  1, CF:0.439794, Len: 18, Fitness_tra: 0
Rule 80: 13311b3231311c2144, Class:  1, CF:0.174345, Len: 18, Fitness_tra: 0
Rule 81: 91122214ddd51412d9, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 82: 0000000000000000d0, Class:  0, CF:0.109665, Len:  1, Fitness_tra: 1
Rule 83: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000002000000000, Class:  1, CF:0.155652, Len:  0, Fitness_tra: 0
Rule 85: 00000000040c000000, Class:  1, CF:0.410289, Len:  2, Fitness_tra: 25
Rule 86: d000000b000000c000, Class:  1, CF:0.569557, Len:  3, Fitness_tra: 7
Rule 87: 811c211851882481dd, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 88: 936528ec1313915385, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1338cce131d111925d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 13a5c2973155943111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 31380001d585010001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 000000000000050300, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 94: 1c3000ec108d012000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 500000060000800000, Class:  1, CF:0.485428, Len:  3, Fitness_tra: 0
Rule 96: 030d51140500d70083, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: a00000008080000090, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 030c1020040c087112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 00000000000b000000, Class:  0, CF:0.140791, Len:  1, Fitness_tra: -17
Rule100: 82172c315111122243, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:39.6643
------Result------
Miss_rate(tra)	:39.6643
Miss_rate(tst)	:29.4118
ARL				:5.47761

------Generation 600------
Rule  1: 009000000000000000, Class:  1, CF:0.417579, Len:  1, Fitness_tra: 72
Rule  2: 0000000b0000000000, Class:  1, CF:0.345234, Len:  1, Fitness_tra: 53
Rule  3: 000000000000000003, Class:  0, CF:0.384384, Len:  1, Fitness_tra: 53
Rule  4: 7c0000000000000000, Class:  0, CF:0.435415, Len:  2, Fitness_tra: 50
Rule  5: 000000080000000000, Class:  0, CF:0.311482, Len:  1, Fitness_tra: 31
Rule  6: 000000000c0000000b, Class:  0, CF:0.726509, Len:  2, Fitness_tra: 29
Rule  7: 00000000040c000000, Class:  1, CF:0.410289, Len:  2, Fitness_tra: 25
Rule  8: 500000000000000000, Class:  1, CF:0.430827, Len:  1, Fitness_tra: 14
Rule  9: 00e000000000000000, Class:  1, CF:0.446258, Len:  1, Fitness_tra: 14
Rule 10: c00000000000000a00, Class:  0, CF:0.348692, Len:  2, Fitness_tra: 10
Rule 11: 0c0000000000000000, Class:  0, CF:0.246004, Len:  1, Fitness_tra: 10
