------Generation 0------
Rule  1: 1511c47e2114c41791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00e00c004044000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 223c1c1d1dc41c1c1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 52d82152c1221211e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 111c111942147b1211, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 54: 241c1111c222441516, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 55: 51311c21c3141221c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: c182c1734114141153, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 57: 913111e21193112119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 11a1bbf719e33c1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 913544e41919141155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 88d2c215c211821215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 12d1c488211c141531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 21581cce25c21214de, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: d28142712472275113, Class:  0, CF:0.992103, Len: 18, Fitness_tra: 0
Rule 65: e13514149e11125181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 191541541911141915, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 67: 96152c529ede322185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1115c1858182112115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 31651c921159311551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 936d11e79159941515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 519212512d4c111d19, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 73: 555c14c281c2248281, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 74: 115c21c1182118148c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 2c1ccb111c82c72519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: d111114121441c2112, Class:  0, CF:0.984516, Len: 18, Fitness_tra: 0
Rule 77: 85542115c3218181c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 5d1422182d48112112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 551114dc1d5d1c2211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 52211171b5221b123e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 5d98118d451c51111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000070000000000000, Class:  0, CF:0.0894824, Len:  1, Fitness_tra: -119
Rule 83: 15d424c55322117422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 5281741e2c24c121d5, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 85: 1591442dcd42d21285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 2d12211515c2d29815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 5c247b4e7822218111, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 88: 25113acdc11c511115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 188b722942112c5187, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1551412515c1148215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 551157cc4558142211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00000b004040000000, Class:  0, CF:0.559603, Len:  3, Fitness_tra: -16
Rule 93: 933544e215197b1151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 515212818dc2248211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 95: 1338241200715c1108, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1140008d0182110100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 21a01c0e20020210d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 213c111949147b1258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: c552c4231842521471, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule100: 0030108021801c2000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:20.189
------Result------
Miss_rate(tra)	:20.189
Miss_rate(tst)	:21.1765
ARL				:13.8571

------Generation 200------
Rule  1: 000000800080000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 137
Rule  2: 00000000000000000c, Class:  1, CF:0.0634219, Len:  1, Fitness_tra: 87
Rule  3: 000000000000000800, Class:  0, CF:0.594738, Len:  1, Fitness_tra: 74
Rule  4: 0000000005000000d0, Class:  0, CF:0.866077, Len:  2, Fitness_tra: 2
Rule  5: 000070c08000000b00, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule  6: 00000b005200000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 5
Rule  7: 00000000000000c002, Class:  1, CF:0.0271189, Len:  2, Fitness_tra: 0
Rule  8: 0000007e007b000700, Class:  1, CF:0.881667, Len:  5, Fitness_tra: 0
Rule  9: 1111212921211b2163, Class:  1, CF:0.0815213, Len: 18, Fitness_tra: 0
Rule 10: c114b7414127c15121, Class:  0, CF:0.523857, Len: 18, Fitness_tra: 0
Rule 11: 28111279211b1b2111, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 12: 1511c47e2114c41791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 815c1155292c2c4215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 133c221291d15c1128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 82144413212b2725e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 18512711782b178211, Class:  1, CF:0.803549, Len: 18, Fitness_tra: 0
Rule 17: 1211c1254824111233, Class:  1, CF:0.528938, Len: 18, Fitness_tra: 0
Rule 18: d51117811528242211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 19: 85dc12151882d21281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 4111142948c1114211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 8914415529c2d214c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 21d2c2c125821c3221, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 23: 81127173b27b41d114, Class:  0, CF:0.618395, Len: 18, Fitness_tra: 0
Rule 24: 333124111151925111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 133517341193311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: c11741c189cc141521, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 27: 12217bc5cd24512811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 511842521581541111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 29: 5c912785411c841151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 91151b175111188181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 316d425115d19422d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1d91111dc58c111515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1132772125cc8c1113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 111c112e1527c7c231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 511514345359311119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 513cc715cd2217159e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 27141723b21b712116, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 38: 15d4122545c25211c1, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 39: 215224131111221115, Class:  0, CF:0.934199, Len: 18, Fitness_tra: 0
Rule 40: 15d1cc152111241182, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: 281b22154111d21274, Class:  1, CF:0.614771, Len: 18, Fitness_tra: 0
Rule 42: 52122441cd11172251, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 43: 8c11444141c227c236, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 44: 21d12cc8c1cc5228c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: c751222312721b7511, Class:  0, CF:0.995808, Len: 18, Fitness_tra: 0
Rule 46: c551c12348425814c1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 47: 00dc008dc00c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 55122211258c1c7d55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00e00c004044000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 223c1c1d1dc41c1c1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 52d82152c1221211e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 111c111942147b1211, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 54: 241c1111c222441516, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 55: 51311c21c3141221c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: c182c1734114141153, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 57: 913111e21193112119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 11a1bbf719e33c1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 913544e41919141155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 88d2c215c211821215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 12d1c488211c141531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 21581cce25c21214de, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: d28142712472275113, Class:  0, CF:0.992103, Len: 18, Fitness_tra: 0
Rule 65: e13514149e11125181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 191541541911141915, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 67: 96152c529ede322185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1115c1858182112115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 31651c921159311551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 936d11e79159941515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 519212512d4c111d19, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 73: 555c14c281c2248281, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 74: 115c21c1182118148c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 2c1ccb111c82c72519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: d111114121441c2112, Class:  0, CF:0.984516, Len: 18, Fitness_tra: 0
Rule 77: 85542115c3218181c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 5d1422182d48112112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 551114dc1d5d1c2211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 52211171b5221b123e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 5d98118d451c51111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000070000000000000, Class:  0, CF:0.0894824, Len:  1, Fitness_tra: -119
Rule 83: 15d424c55322117422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 5281741e2c24c121d5, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 85: 1591442dcd42d21285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 2d12211515c2d29815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 5c247b4e7822218111, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 88: 25113acdc11c511115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 188b722942112c5187, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1551412515c1148215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 551157cc4558142211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00000b004040000000, Class:  0, CF:0.559603, Len:  3, Fitness_tra: -16
Rule 93: 933544e215197b1151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 515212818dc2248211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 95: 1338241200715c1108, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1140008d0182110100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 21a01c0e20020210d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 213c111949147b1258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: c552c4231842521471, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule100: 0030108021801c2000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:20.189
------Result------
Miss_rate(tra)	:20.189
Miss_rate(tst)	:21.1765
ARL				:13.8571

------Generation 300------
Rule  1: 000000800080000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 137
Rule  2: 00000000000000000c, Class:  1, CF:0.0634219, Len:  1, Fitness_tra: 87
Rule  3: 000000000000000800, Class:  0, CF:0.594738, Len:  1, Fitness_tra: 74
Rule  4: 0000000005000000d0, Class:  0, CF:0.866077, Len:  2, Fitness_tra: 2
Rule  5: 000070c08000000b00, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule  6: 00000b005200000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 5
Rule  7: 00000000000000c002, Class:  1, CF:0.0271189, Len:  2, Fitness_tra: 0
Rule  8: 0000007e007b000700, Class:  1, CF:0.881667, Len:  5, Fitness_tra: 0
Rule  9: 1111212921211b2163, Class:  1, CF:0.0815213, Len: 18, Fitness_tra: 0
Rule 10: c114b7414127c15121, Class:  0, CF:0.523857, Len: 18, Fitness_tra: 0
Rule 11: 28111279211b1b2111, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 12: 1511c47e2114c41791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 815c1155292c2c4215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 133c221291d15c1128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 82144413212b2725e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 18512711782b178211, Class:  1, CF:0.803549, Len: 18, Fitness_tra: 0
Rule 17: 1211c1254824111233, Class:  1, CF:0.528938, Len: 18, Fitness_tra: 0
Rule 18: d51117811528242211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 19: 85dc12151882d21281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 4111142948c1114211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 8914415529c2d214c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 21d2c2c125821c3221, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 23: 81127173b27b41d114, Class:  0, CF:0.618395, Len: 18, Fitness_tra: 0
Rule 24: 333124111151925111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 133517341193311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: c11741c189cc141521, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 27: 12217bc5cd24512811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 511842521581541111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 29: 5c912785411c841151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 91151b175111188181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 316d425115d19422d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1d91111dc58c111515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1132772125cc8c1113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 111c112e1527c7c231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 511514345359311119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 513cc715cd2217159e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 27141723b21b712116, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 38: 15d4122545c25211c1, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 39: 215224131111221115, Class:  0, CF:0.934199, Len: 18, Fitness_tra: 0
Rule 40: 15d1cc152111241182, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: 281b22154111d21274, Class:  1, CF:0.614771, Len: 18, Fitness_tra: 0
Rule 42: 52122441cd11172251, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 43: 8c11444141c227c236, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 44: 21d12cc8c1cc5228c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: c751222312721b7511, Class:  0, CF:0.995808, Len: 18, Fitness_tra: 0
Rule 46: c551c12348425814c1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 47: 00dc008dc00c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 55122211258c1c7d55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00e00c004044000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 223c1c1d1dc41c1c1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 52d82152c1221211e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 111c111942147b1211, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 54: 241c1111c222441516, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 55: 51311c21c3141221c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: c182c1734114141153, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 57: 913111e21193112119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 11a1bbf719e33c1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 913544e41919141155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 88d2c215c211821215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 12d1c488211c141531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 21581cce25c21214de, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: d28142712472275113, Class:  0, CF:0.992103, Len: 18, Fitness_tra: 0
Rule 65: e13514149e11125181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 191541541911141915, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 67: 96152c529ede322185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1115c1858182112115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 31651c921159311551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 936d11e79159941515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 519212512d4c111d19, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 73: 555c14c281c2248281, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 74: 115c21c1182118148c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 2c1ccb111c82c72519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: d111114121441c2112, Class:  0, CF:0.984516, Len: 18, Fitness_tra: 0
Rule 77: 85542115c3218181c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 5d1422182d48112112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 551114dc1d5d1c2211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 52211171b5221b123e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 5d98118d451c51111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000070000000000000, Class:  0, CF:0.0894824, Len:  1, Fitness_tra: -119
Rule 83: 15d424c55322117422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 5281741e2c24c121d5, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 85: 1591442dcd42d21285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 2d12211515c2d29815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 5c247b4e7822218111, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 88: 25113acdc11c511115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 188b722942112c5187, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1551412515c1148215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 551157cc4558142211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00000b004040000000, Class:  0, CF:0.559603, Len:  3, Fitness_tra: -16
Rule 93: 933544e215197b1151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 515212818dc2248211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 95: 1338241200715c1108, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1140008d0182110100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 21a01c0e20020210d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 213c111949147b1258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: c552c4231842521471, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule100: 0030108021801c2000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:20.189
------Result------
Miss_rate(tra)	:20.189
Miss_rate(tst)	:21.1765
ARL				:13.8571

------Generation 400------
Rule  1: 000000800080000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 137
Rule  2: 00000000000000000c, Class:  1, CF:0.0634219, Len:  1, Fitness_tra: 87
Rule  3: 000000000000000800, Class:  0, CF:0.594738, Len:  1, Fitness_tra: 74
Rule  4: 0000000005000000d0, Class:  0, CF:0.866077, Len:  2, Fitness_tra: 2
Rule  5: 000070c08000000b00, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule  6: 00000b005200000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 5
Rule  7: 00000000000000c002, Class:  1, CF:0.0271189, Len:  2, Fitness_tra: 0
Rule  8: 0000007e007b000700, Class:  1, CF:0.881667, Len:  5, Fitness_tra: 0
Rule  9: 1111212921211b2163, Class:  1, CF:0.0815213, Len: 18, Fitness_tra: 0
Rule 10: c114b7414127c15121, Class:  0, CF:0.523857, Len: 18, Fitness_tra: 0
Rule 11: 28111279211b1b2111, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 12: 1511c47e2114c41791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 815c1155292c2c4215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 133c221291d15c1128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 82144413212b2725e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 18512711782b178211, Class:  1, CF:0.803549, Len: 18, Fitness_tra: 0
Rule 17: 1211c1254824111233, Class:  1, CF:0.528938, Len: 18, Fitness_tra: 0
Rule 18: d51117811528242211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 19: 85dc12151882d21281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 4111142948c1114211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 8914415529c2d214c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 21d2c2c125821c3221, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 23: 81127173b27b41d114, Class:  0, CF:0.618395, Len: 18, Fitness_tra: 0
Rule 24: 333124111151925111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 133517341193311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: c11741c189cc141521, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 27: 12217bc5cd24512811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 511842521581541111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 29: 5c912785411c841151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 91151b175111188181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 316d425115d19422d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1d91111dc58c111515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1132772125cc8c1113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 111c112e1527c7c231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 511514345359311119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 513cc715cd2217159e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 27141723b21b712116, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 38: 15d4122545c25211c1, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 39: 215224131111221115, Class:  0, CF:0.934199, Len: 18, Fitness_tra: 0
Rule 40: 15d1cc152111241182, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: 281b22154111d21274, Class:  1, CF:0.614771, Len: 18, Fitness_tra: 0
Rule 42: 52122441cd11172251, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 43: 8c11444141c227c236, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 44: 21d12cc8c1cc5228c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: c751222312721b7511, Class:  0, CF:0.995808, Len: 18, Fitness_tra: 0
Rule 46: c551c12348425814c1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 47: 00dc008dc00c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
