------Generation 0------
Rule  1: 813211cd13822181c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 11c11b7172bb1c8b14, Class:  0, CF:0.220924, Len: 18, Fitness_tra: 0
Rule 82: 000000000000000080, Class:  0, CF:0.0538053, Len:  1, Fitness_tra: 3
Rule 83: 119182112114249113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 281124111c22218111, Class:  0, CF:0.180568, Len: 18, Fitness_tra: 0
Rule 85: 0d00008dc080d00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 222c24811211121288, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 87: 241427112121421111, Class:  1, CF:0.0768307, Len: 18, Fitness_tra: 0
Rule 88: 00000000000c000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 228
Rule 89: 88921211184c222223, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 90: 50dc000000007000d0, Class:  0, CF:0.985206, Len:  5, Fitness_tra: 0
Rule 91: 1000d011c000000030, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 205002204bc81c0010, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule 93: d0371c034177c08c10, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1384177d1118c82225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 8c1112111822122265, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 96: 13d111215422282193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 013011c01302c11100, Class:  0, CF:0.559278, Len: 12, Fitness_tra: 0
Rule 98: 0700215014b1002000, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 99: c00210001380018061, Class:  0, CF:0.835415, Len: 10, Fitness_tra: 0
Rule100: 112b17732217111844, Class:  0, CF:0.871006, Len: 18, Fitness_tra: 0
------Current------
Miss_rate(tra)	:48.6254
------Result------
Miss_rate(tra)	:48.6254
Miss_rate(tst)	:36.4706
ARL				:12.5

------Generation 200------
Rule  1: 00000000000c000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 258
Rule  2: 0c0000000c00000000, Class:  1, CF:0.213387, Len:  2, Fitness_tra: 125
Rule  3: 0700000004b0000000, Class:  1, CF:0.27195, Len:  3, Fitness_tra: 85
Rule  4: 000000000b00000000, Class:  1, CF:0.0787295, Len:  1, Fitness_tra: 66
Rule  5: 000000000000000800, Class:  0, CF:0.592286, Len:  1, Fitness_tra: 47
Rule  6: c0000000000000c060, Class:  1, CF:0.772901, Len:  3, Fitness_tra: 8
Rule  7: 0d200b000000d00000, Class:  0, CF:0.994048, Len:  4, Fitness_tra: 5
Rule  8: 00000b005050000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 4
Rule  9: 000000000000000080, Class:  0, CF:0.0538053, Len:  1, Fitness_tra: 0
Rule 10: 11131115415c112c81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 223421214184c11555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 11314711c521d25113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 55d8c18521118112e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 5151215519215c2dcd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 5135c2158d25573131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 316124911315311115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1d3772c5851c521841, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 815c215d1d12121211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 5552c12d18cc17146a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: d42714434177721c18, Class:  0, CF:0.999081, Len: 18, Fitness_tra: 0
Rule 21: 528c44231871c21133, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 22: 3315cc9153d9125115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 855412c5c52822c125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 911822911511118251, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 25: 51158415211c111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 916111129353141211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 235c12214dc81c4b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 885441214522811442, Class:  0, CF:0.999652, Len: 18, Fitness_tra: 0
Rule 29: 11181721c412141193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 111844371199381511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 8881128145c1d1871b, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 32: 519511d85c28111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1938141d1d21515c1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 5d5331214111111111, Class:  0, CF:0.999338, Len: 18, Fitness_tra: 0
Rule 36: 8554248d83cc121588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 996522e25315325189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 111b4115c12c222c74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1c51211228c2122953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 112217437247458114, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: 28114271152184c251, Class:  0, CF:0.971424, Len: 18, Fitness_tra: 0
Rule 42: 813211cd13822181c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 8191c1c5cd211b2153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 51511111c58c8451e1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 45: 13d121815524282121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 8c12c141782bcb1266, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 0d00008d8080d00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 24114b217c112111dd, Class:  0, CF:0.532962, Len: 18, Fitness_tra: 0
Rule 49: 511c11c5c5c2c241e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: cd1c148111425114c2, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 51: 22211b138811881121, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 52: d35c1c1d1312184211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1135119411533c212d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 52e8c11d2d22271c53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1665c1145111111411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 111114149e93682121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 295814218d28541151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 58: 1334115d4118882228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: dd352c11111151315e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1c1124c9112121c213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 2122c1294221c7211f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 31a1c4329959311d1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 00300c000000c02000, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 64: 2d2117152228d82221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 812144191824511211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 281c4229c2811242d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0000c7000000000002, Class:  0, CF:0.057349, Len:  3, Fitness_tra: 0
Rule 68: 155d8151158d11229d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1111c2212244274416, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 70: 188217791217c11115, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 71: 1552441dc512111122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 12111755c1ccc14951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 511111831511121c13, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 74: 2214121d8514181415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 003080000d00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 224b2173221b111842, Class:  0, CF:0.705557, Len: 18, Fitness_tra: 0
Rule 77: 116511122555174219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 311112111159122225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 22571bcdc1c8818111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 859c48c5232c2285c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 28227b43422411dc14, Class:  0, CF:0.998583, Len: 18, Fitness_tra: 0
Rule 82: 581c242921112b1413, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 559c11154181824213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 151c1cc12518548115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1cc7141911421c8411, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 87: 582214112577cc1121, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 88: 215c41cd2d128c2219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 581881c9251424c216, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000000003, Class:  0, CF:0.111242, Len:  1, Fitness_tra: -29
Rule 91: 5d5331914111111111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 92: 002e00434077726018, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule 93: 0b302b000150002000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 153772c5858c522291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 224b24742293682841, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 805c01510d02021011, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 97: 514c1721c512841193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0000cb000000000000, Class:  0, CF:0.278201, Len:  2, Fitness_tra: -1
Rule 99: 5591411121cc121c85, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule100: c0000029c2010042da, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:46.8213
------Result------
Miss_rate(tra)	:46.8213
Miss_rate(tst)	:35.2941
ARL				:11.8158

------Generation 300------
Rule  1: 00000000000c000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 242
Rule  2: 0c0000000c00000000, Class:  1, CF:0.213387, Len:  2, Fitness_tra: 62
Rule  3: 0700000004b0000000, Class:  1, CF:0.27195, Len:  3, Fitness_tra: 79
Rule  4: 000000000b00000000, Class:  1, CF:0.0787295, Len:  1, Fitness_tra: 66
Rule  5: 000000000000000800, Class:  0, CF:0.592286, Len:  1, Fitness_tra: 49
Rule  6: c0000000000000c060, Class:  1, CF:0.772901, Len:  3, Fitness_tra: 4
Rule  7: 0d200b000000d00000, Class:  0, CF:0.994048, Len:  4, Fitness_tra: 1
Rule  8: 00000b005050000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule  9: 000000000000000080, Class:  0, CF:0.0538053, Len:  1, Fitness_tra: 0
Rule 10: 11131115415c112c81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 223421214184c11555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 11314711c521d25113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 55d8c18521118112e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 5151215519215c2dcd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 5135c2158d25573131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 316124911315311115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1d3772c5851c521841, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 815c215d1d12121211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 5552c12d18cc17146a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: d42714434177721c18, Class:  0, CF:0.999081, Len: 18, Fitness_tra: 0
Rule 21: 528c44231871c21133, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 22: 3315cc9153d9125115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 855412c5c52822c125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 911822911511118251, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 25: 51158415211c111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 916111129353141211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 235c12214dc81c4b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 885441214522811442, Class:  0, CF:0.999652, Len: 18, Fitness_tra: 0
Rule 29: 11181721c412141193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 111844371199381511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 8881128145c1d1871b, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 32: 519511d85c28111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1938141d1d21515c1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 5d5331214111111111, Class:  0, CF:0.999338, Len: 18, Fitness_tra: 0
Rule 36: 8554248d83cc121588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 996522e25315325189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 111b4115c12c222c74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1c51211228c2122953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 112217437247458114, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: 28114271152184c251, Class:  0, CF:0.971424, Len: 18, Fitness_tra: 0
Rule 42: 813211cd13822181c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 8191c1c5cd211b2153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 51511111c58c8451e1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 45: 13d121815524282121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 8c12c141782bcb1266, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 0d00008d8080d00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 24114b217c112111dd, Class:  0, CF:0.532962, Len: 18, Fitness_tra: 0
Rule 49: 511c11c5c5c2c241e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: cd1c148111425114c2, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 51: 22211b138811881121, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 52: d35c1c1d1312184211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1135119411533c212d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 52e8c11d2d22271c53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1665c1145111111411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 111114149e93682121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 295814218d28541151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 58: 1334115d4118882228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: dd352c11111151315e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1c1124c9112121c213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 2122c1294221c7211f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 31a1c4329959311d1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 00300c000000c02000, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 64: 2d2117152228d82221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 812144191824511211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 281c4229c2811242d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0000c7000000000002, Class:  0, CF:0.057349, Len:  3, Fitness_tra: 0
Rule 68: 155d8151158d11229d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1111c2212244274416, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 70: 188217791217c11115, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 71: 1552441dc512111122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 12111755c1ccc14951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 511111831511121c13, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 74: 2214121d8514181415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 003080000d00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 224b2173221b111842, Class:  0, CF:0.705557, Len: 18, Fitness_tra: 0
Rule 77: 116511122555174219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 311112111159122225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 22571bcdc1c8818111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 859c48c5232c2285c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000000d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 181214218221182142, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 83: 57824429b12b174113, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 84: 2d32448dc111214111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1152711125cc5111c7, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 86: 50000000000000005d, Class:  0, CF:0.956242, Len:  3, Fitness_tra: 0
Rule 87: 000000000000000003, Class:  0, CF:0.111242, Len:  1, Fitness_tra: -32
Rule 88: 212222192818511c82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: d09000000d00000000, Class:  0, CF:0.999985, Len:  3, Fitness_tra: 30
Rule 90: 515424511d18dcd111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 91: 000000000d00000000, Class:  0, CF:0.405287, Len:  1, Fitness_tra: -79
Rule 92: 0c001b0dc1c8810101, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0100110305b1021000, Class:  1, CF:0.0260313, Len:  9, Fitness_tra: 0
Rule 94: 00200000400c700010, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 95: 68114729c28cc1b9d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 116b4112215c124219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 5550c10d100600340a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0a100c000018508110, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 289c48c51521248551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 28524b4dc21471d712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:43.8144
------Result------
Miss_rate(tra)	:43.8144
Miss_rate(tst)	:36.4706
ARL				:10.9231

------Generation 400------
Rule  1: 00000000000c000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 242
Rule  2: 0700000004b0000000, Class:  1, CF:0.27195, Len:  3, Fitness_tra: 48
Rule  3: 000000000b00000000, Class:  1, CF:0.0787295, Len:  1, Fitness_tra: 40
Rule  4: 0c0000000c00000000, Class:  1, CF:0.213387, Len:  2, Fitness_tra: 49
Rule  5: 000000000000000800, Class:  0, CF:0.592286, Len:  1, Fitness_tra: 47
Rule  6: d09000000d00000000, Class:  0, CF:0.999985, Len:  3, Fitness_tra: 33
Rule  7: c0000000000000c060, Class:  1, CF:0.772901, Len:  3, Fitness_tra: 8
Rule  8: 0d200b000000d00000, Class:  0, CF:0.994048, Len:  4, Fitness_tra: 1
Rule  9: 00000b005050000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 10: 11131115415c112c81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 223421214184c11555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 11314711c521d25113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 55d8c18521118112e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 5151215519215c2dcd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 5135c2158d25573131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 316124911315311115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1d3772c5851c521841, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 815c215d1d12121211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 5552c12d18cc17146a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: d42714434177721c18, Class:  0, CF:0.999081, Len: 18, Fitness_tra: 0
Rule 21: 528c44231871c21133, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 22: 3315cc9153d9125115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 855412c5c52822c125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 911822911511118251, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 25: 51158415211c111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 916111129353141211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 235c12214dc81c4b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 885441214522811442, Class:  0, CF:0.999652, Len: 18, Fitness_tra: 0
Rule 29: 11181721c412141193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 111844371199381511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 8881128145c1d1871b, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 32: 519511d85c28111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1938141d1d21515c1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 5d5331214111111111, Class:  0, CF:0.999338, Len: 18, Fitness_tra: 0
Rule 36: 8554248d83cc121588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 996522e25315325189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 111b4115c12c222c74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1c51211228c2122953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 112217437247458114, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: 28114271152184c251, Class:  0, CF:0.971424, Len: 18, Fitness_tra: 0
Rule 42: 813211cd13822181c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 8191c1c5cd211b2153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 51511111c58c8451e1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 45: 13d121815524282121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 8c12c141782bcb1266, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 0d00008d8080d00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 24114b217c112111dd, Class:  0, CF:0.532962, Len: 18, Fitness_tra: 0
Rule 49: 511c11c5c5c2c241e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: cd1c148111425114c2, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 51: 22211b138811881121, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 52: d35c1c1d1312184211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1135119411533c212d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 52e8c11d2d22271c53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1665c1145111111411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 111114149e93682121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 295814218d28541151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 58: 1334115d4118882228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: dd352c11111151315e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1c1124c9112121c213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 2122c1294221c7211f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 31a1c4329959311d1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 00300c000000c02000, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 64: 2d2117152228d82221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 812144191824511211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 281c4229c2811242d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0000c7000000000002, Class:  0, CF:0.057349, Len:  3, Fitness_tra: 0
Rule 68: 155d8151158d11229d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1111c2212244274416, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 70: 188217791217c11115, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 71: 1552441dc512111122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 12111755c1ccc14951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 511111831511121c13, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 74: 2214121d8514181415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 003080000d00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 224b2173221b111842, Class:  0, CF:0.705557, Len: 18, Fitness_tra: 0
Rule 77: 116511122555174219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 311112111159122225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 22571bcdc1c8818111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
