------Generation 0------
Rule  1: e3ccb152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: a9b2db10, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: d981b432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 11b28115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 5923b791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: b822b1e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: d0000900, Class:  0, CF:  1, Len:  2, Fitness_tra: 3
Rule 98: 101277e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 13541712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: e1481b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:52.2377
------Result------
Miss_rate(tra)	:52.2377
Miss_rate(tst)	:6.75676
ARL				:3.77273

------Generation 100------
Rule  1: d0000000, Class:  1, CF:0.777885, Len:  1, Fitness_tra: 1138
Rule  2: 00c00000, Class:  0, CF:0.753871, Len:  1, Fitness_tra: 542
Rule  3: c0000000, Class:  0, CF:0.734696, Len:  1, Fitness_tra: 469
Rule  4: cc000000, Class:  0, CF:0.871262, Len:  2, Fitness_tra: 118
Rule  5: e0000000, Class:  1, CF:0.865397, Len:  1, Fitness_tra: 51
Rule  6: 00400000, Class:  0, CF:0.240852, Len:  1, Fitness_tra: 36
Rule  7: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 11
Rule  8: 00c00e00, Class:  0, CF:  1, Len:  2, Fitness_tra: 6
Rule  9: d000010c, Class:  1, CF:0.819732, Len:  3, Fitness_tra: 5
Rule 10: 000001c0, Class:  0, CF:0.158142, Len:  2, Fitness_tra: 4
Rule 11: 000000a0, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule 12: 004011c0, Class:  0, CF:0.388281, Len:  4, Fitness_tra: 1
Rule 13: 0611010d, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 14: 63111111, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 15: 81551111, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 16: 9512b4e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 11822711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1115b251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 21227b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 13521b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: e1481b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: e9117431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 93154138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 31c1b73c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2cd142e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 11122bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 19287211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: d881b1e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 31c2bb9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1d114191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 515c4415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 18822191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 33: 31c54111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 19154795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 51144b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 181117e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 88287191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 654cbb1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 22511795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 3628b2e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 118224e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: c5122192, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 43: 1c1444ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 88887451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 595cbb1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 11c14432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: c1114452, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 612c113c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 49: 22581791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 15541712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: d12cb411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 114c7b55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 8555721c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 8d2117e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: e11c273c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 392122e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1624241c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 8114bb51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: c811b411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1cd4b791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 51247b34, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 35181b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 8155111c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 64: 558741e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: a9122b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 8511475c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5181bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 51512b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 19244714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 552424e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: e6121492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 91c81b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 35184bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1581413d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 112274e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 55221715, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 51217194, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 5c1111ec, Class:  1, CF:0.653329, Len:  8, Fitness_tra: 0
Rule 79: e913b191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 6111b1e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1121b299, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: e11c42e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 9e2c7b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 3e112219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: e3417712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 39224731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 55c22b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 93182be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: e1281731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 00947000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: a9b2db10, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: d981b432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 11b28115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 5923b791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: b822b1e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: d0000900, Class:  0, CF:  1, Len:  2, Fitness_tra: 3
Rule 98: 101277e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 13541712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: e1481b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:52.2377
------Result------
Miss_rate(tra)	:52.2377
Miss_rate(tst)	:6.75676
ARL				:3.77273

------Generation 200------
Rule  1: d0000000, Class:  1, CF:0.777885, Len:  1, Fitness_tra: 1142
Rule  2: 00c00000, Class:  0, CF:0.753871, Len:  1, Fitness_tra: 539
Rule  3: c0000000, Class:  0, CF:0.734696, Len:  1, Fitness_tra: 467
Rule  4: cc000000, Class:  0, CF:0.871262, Len:  2, Fitness_tra: 117
Rule  5: e0000000, Class:  1, CF:0.865397, Len:  1, Fitness_tra: 51
Rule  6: 00400000, Class:  0, CF:0.240852, Len:  1, Fitness_tra: 36
Rule  7: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 11
Rule  8: 00c00e00, Class:  0, CF:  1, Len:  2, Fitness_tra: 6
Rule  9: d000010c, Class:  1, CF:0.819732, Len:  3, Fitness_tra: 5
Rule 10: 000001c0, Class:  0, CF:0.158142, Len:  2, Fitness_tra: 4
Rule 11: 000000a0, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule 12: d0000900, Class:  0, CF:  1, Len:  2, Fitness_tra: 3
Rule 13: 004011c0, Class:  0, CF:0.388281, Len:  4, Fitness_tra: 1
Rule 14: 0611010d, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 15: 00609000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 16: 63111111, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 17: 11822711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1115b251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 21227b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 13521b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: e1481b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: e9117431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 93154138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 31c1b73c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2cd142e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 11122bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 19287211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: d881b1e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 31c2bb9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1d114191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 515c4415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 18822191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 33: 31c54111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 19154795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 51144b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 181117e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 88287191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 654cbb1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 22511795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 3628b2e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 118224e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: c5122192, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 43: 1c1444ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 88887451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 595cbb1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 11c14432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: c1114452, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 612c113c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 49: 22581791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 15541712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: d12cb411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 114c7b55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 8555721c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 8d2117e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: e11c273c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 392122e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1624241c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 8114bb51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: c811b411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1cd4b791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 51247b34, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 35181b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 8155111c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 64: 558741e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: a9122b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 8511475c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5181bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 51512b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 19244714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 552424e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: e6121492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 91c81b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 35184bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1581413d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 112274e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 55221715, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 51217194, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 5c1111ec, Class:  1, CF:0.653329, Len:  8, Fitness_tra: 0
Rule 79: e913b191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 6111b1e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 3e211711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1582bb98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 91cc7438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: e9184be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 63117198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: e921779c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 3911b7ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1921b1e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: e628129c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1e4cb735, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: d1220911, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 92: 013404cb, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 93: 00109100, Class:  0, CF:  1, Len:  3, Fitness_tra: 10
Rule 94: 30277250, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1d1bb251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 034b2131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 307102e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1a802001, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 99: c1c10452, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule100: 10d40090, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
------Current------
Miss_rate(tra)	:52.0833
------Result------
Miss_rate(tra)	:52.0833
Miss_rate(tst)	:6.75676
ARL				:4.03704

------Generation 300------
Rule  1: d0000000, Class:  1, CF:0.777885, Len:  1, Fitness_tra: 1147
Rule  2: 00c00000, Class:  0, CF:0.753871, Len:  1, Fitness_tra: 188
Rule  3: c0000000, Class:  0, CF:0.734696, Len:  1, Fitness_tra: 292
Rule  4: cc000000, Class:  0, CF:0.871262, Len:  2, Fitness_tra: 113
Rule  5: e0000000, Class:  1, CF:0.865397, Len:  1, Fitness_tra: 51
Rule  6: 00400000, Class:  0, CF:0.240852, Len:  1, Fitness_tra: 2
Rule  7: 00009000, Class:  0, CF:  1, Len:  1, Fitness_tra: 14
Rule  8: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 6
Rule  9: 00c00e00, Class:  0, CF:  1, Len:  2, Fitness_tra: 5
Rule 10: d000010c, Class:  1, CF:0.819732, Len:  3, Fitness_tra: 5
Rule 11: 000001c0, Class:  0, CF:0.158142, Len:  2, Fitness_tra: 3
Rule 12: d0000900, Class:  0, CF:  1, Len:  2, Fitness_tra: 3
Rule 13: 000000a0, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule 14: 004011c0, Class:  0, CF:0.388281, Len:  4, Fitness_tra: 0
Rule 15: 0611010d, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 16: 00609000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 17: 11822711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1115b251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 21227b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 13521b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: e1481b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: e9117431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 93154138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 31c1b73c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2cd142e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 11122bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 19287211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: d881b1e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 31c2bb9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1d114191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 515c4415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 18822191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 33: 31c54111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 19154795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 51144b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 181117e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 88287191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 654cbb1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 22511795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 3628b2e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 118224e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: c5122192, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 43: 1c1444ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 88887451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 595cbb1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 11c14432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: c1114452, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 612c113c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 49: 22581791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 15541712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: d12cb411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 114c7b55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 8555721c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 8d2117e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: e11c273c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 392122e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1624241c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 8114bb51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: c811b411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1cd4b791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 51247b34, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 35181b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 8155111c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 64: 558741e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: a9122b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 8511475c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5181bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 51512b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 19244714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 552424e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: e6121492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 91c81b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 35184bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1581413d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 112274e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 55221715, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 51217194, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 5c1111ec, Class:  1, CF:0.653329, Len:  8, Fitness_tra: 0
Rule 79: e913b191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 6111b1e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1e4c7731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 6e284798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: e12842e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1951b15c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: e3514112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: e1151252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: e611bbe8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: e3124712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: e1c127e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 3e481212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 8115141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 811247dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 661114a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 07400000, Class:  0, CF:0.946039, Len:  2, Fitness_tra: 573
Rule 95: 01d14009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 052006cc, Class:  1, CF:0.40782, Len:  5, Fitness_tra: 0
Rule 97: 22400002, Class:  1, CF:0.266352, Len:  4, Fitness_tra: 0
Rule 98: eb4c7be5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0090b2e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 114c11c0, Class:  0, CF:0.802848, Len:  7, Fitness_tra: 0
------Current------
Miss_rate(tra)	:51.8904
------Result------
Miss_rate(tra)	:51.8904
Miss_rate(tst)	:6.75676
ARL				:3.52

------Generation 400------
Rule  1: d0000000, Class:  1, CF:0.777885, Len:  1, Fitness_tra: 1154
Rule  2: 07400000, Class:  0, CF:0.946039, Len:  2, Fitness_tra: 21
Rule  3: c0000000, Class:  0, CF:0.734696, Len:  1, Fitness_tra: 145
Rule  4: 00c00000, Class:  0, CF:0.753871, Len:  1, Fitness_tra: 149
Rule  5: cc000000, Class:  0, CF:0.871262, Len:  2, Fitness_tra: 98
Rule  6: e0000000, Class:  1, CF:0.865397, Len:  1, Fitness_tra: 52
Rule  7: 00009000, Class:  0, CF:  1, Len:  1, Fitness_tra: 14
Rule  8: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule  9: 00c00e00, Class:  0, CF:  1, Len:  2, Fitness_tra: 3
Rule 10: d000010c, Class:  1, CF:0.819732, Len:  3, Fitness_tra: 5
Rule 11: 000001c0, Class:  0, CF:0.158142, Len:  2, Fitness_tra: 0
Rule 12: d0000900, Class:  0, CF:  1, Len:  2, Fitness_tra: 3
Rule 13: 000000a0, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 14: 00400000, Class:  0, CF:0.240852, Len:  1, Fitness_tra: 2
Rule 15: 0611010d, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 16: 004011c0, Class:  0, CF:0.388281, Len:  4, Fitness_tra: 0
Rule 17: 11822711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1115b251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 21227b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 13521b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: e1481b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
