------Generation 0------
Rule  1: 58d2471c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: e91c1b58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1171719c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 192cb7e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: d1d51111, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 89: 1921b2e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: e112149c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 211c4b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 011c1000, Class:  0, CF:0.15795, Len:  4, Fitness_tra: 0
Rule 93: 13cc1794, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 13452432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 9911db64, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: ed1cbb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: b1500010, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 98: 10882032, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 00ca0198, Class:  0, CF:0.984296, Len:  5, Fitness_tra: 0
Rule100: 30040000, Class:  0, CF:  1, Len:  2, Fitness_tra: 176
------Current------
Miss_rate(tra)	:34.4522
------Result------
Miss_rate(tra)	:34.4522
Miss_rate(tst)	:6.08108
ARL				:4.03125

------Generation 200------
Rule  1: 00040000, Class:  1, CF:0.0754973, Len:  1, Fitness_tra: 232
Rule  2: 03000001, Class:  0, CF:  1, Len:  2, Fitness_tra: 361
Rule  3: e0111151, Class:  1, CF:0.899669, Len:  7, Fitness_tra: 117
Rule  4: 30040000, Class:  0, CF:  1, Len:  2, Fitness_tra: 55
Rule  5: 03100000, Class:  0, CF:  1, Len:  2, Fitness_tra: 112
Rule  6: 60000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 93
Rule  7: 00080000, Class:  0, CF:0.398574, Len:  1, Fitness_tra: 15
Rule  8: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 19
Rule  9: 000a06c1, Class:  0, CF:0.691776, Len:  4, Fitness_tra: 5
Rule 10: 00719000, Class:  0, CF:  1, Len:  3, Fitness_tra: 12
Rule 11: 002b0001, Class:  0, CF:0.132703, Len:  3, Fitness_tra: 1
Rule 12: 000a01cc, Class:  0, CF:0.905476, Len:  4, Fitness_tra: 2
Rule 13: 00740200, Class:  0, CF:  1, Len:  3, Fitness_tra: 7
Rule 14: c07100e0, Class:  0, CF:0.467546, Len:  4, Fitness_tra: 0
Rule 15: 00c00098, Class:  0, CF:0.903241, Len:  3, Fitness_tra: 1
Rule 16: 000e0000, Class:  0, CF:  1, Len:  1, Fitness_tra: 4
Rule 17: 000b0031, Class:  0, CF:0.82296, Len:  3, Fitness_tra: 1
Rule 18: 30810000, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 19: 000b003c, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 20: 58141198, Class:  1, CF:0.966972, Len:  8, Fitness_tra: 1
Rule 21: 558144e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: d1514162, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: e1c21b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: f9454491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 115c2698, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 26: e3412718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 5112b215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: c212443d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 55247451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: ee714132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: e1211432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 58117151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 51221718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1ec57718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 55551112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 36: 515c1711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: ee827111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 331c4494, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: cd12bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: e11124e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 9188b491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: e9cc1434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3151215c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 59111bd4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 155c1794, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: e91c215c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 47: 81117235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 8811bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: e5121be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 69c5bbe8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1e424b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: d5511b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 211c2b94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 3d88b114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1328b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 99814be4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 9e257258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 53524252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 512c1414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1ecc141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 25d114e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 63454712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 5d242191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 64: e31c1151, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 65: 3928b4e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1c82b431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 11844b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 51224131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: e5cc1238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 191124e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 22221492, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 73: e3151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 8551229c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 18547be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1a2824e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 81221b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 912c723c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: e3c27798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 331c12e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1e41b79c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: e588175c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 91c522dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 16124118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 91c82718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 31154165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: e3c11711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 9148729c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 39c811dc, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 90: 13451192, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 91: 0c000001, Class:  0, CF:0.378727, Len:  2, Fitness_tra: -190
Rule 92: 009a00cc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: e17174ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000006c1, Class:  0, CF:0.234765, Len:  3, Fitness_tra: -149
Rule 95: b1550010, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 96: 038040e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 11119498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 51214164, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 952c727c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 10e2119c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:14.6605
------Result------
Miss_rate(tra)	:14.6605
Miss_rate(tst)	:3.37838
ARL				:4.15625

------Generation 300------
Rule  1: 00040000, Class:  1, CF:0.0754973, Len:  1, Fitness_tra: 232
Rule  2: 03000001, Class:  0, CF:  1, Len:  2, Fitness_tra: 361
Rule  3: e0111151, Class:  1, CF:0.899669, Len:  7, Fitness_tra: 117
Rule  4: 30040000, Class:  0, CF:  1, Len:  2, Fitness_tra: 55
Rule  5: 03100000, Class:  0, CF:  1, Len:  2, Fitness_tra: 112
Rule  6: 60000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 93
Rule  7: 00080000, Class:  0, CF:0.398574, Len:  1, Fitness_tra: 15
Rule  8: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 19
Rule  9: 000a06c1, Class:  0, CF:0.691776, Len:  4, Fitness_tra: 5
Rule 10: 00719000, Class:  0, CF:  1, Len:  3, Fitness_tra: 12
Rule 11: 002b0001, Class:  0, CF:0.132703, Len:  3, Fitness_tra: 1
Rule 12: 000a01cc, Class:  0, CF:0.905476, Len:  4, Fitness_tra: 2
Rule 13: 00740200, Class:  0, CF:  1, Len:  3, Fitness_tra: 7
Rule 14: c07100e0, Class:  0, CF:0.467546, Len:  4, Fitness_tra: 0
Rule 15: 00c00098, Class:  0, CF:0.903241, Len:  3, Fitness_tra: 1
Rule 16: 000e0000, Class:  0, CF:  1, Len:  1, Fitness_tra: 4
Rule 17: 000b0031, Class:  0, CF:0.82296, Len:  3, Fitness_tra: 1
Rule 18: 30810000, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 19: 000b003c, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 20: 58141198, Class:  1, CF:0.966972, Len:  8, Fitness_tra: 1
Rule 21: 558144e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: d1514162, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: e1c21b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: f9454491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 115c2698, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 26: e3412718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 5112b215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: c212443d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 55247451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: ee714132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: e1211432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 58117151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 51221718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1ec57718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 55551112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 36: 515c1711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: ee827111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 331c4494, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: cd12bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: e11124e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 9188b491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: e9cc1434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3151215c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 59111bd4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 155c1794, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: e91c215c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 47: 81117235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 8811bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: e5121be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 69c5bbe8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1e424b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: d5511b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 211c2b94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 3d88b114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1328b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 99814be4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 9e257258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 53524252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 512c1414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1ecc141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 25d114e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 63454712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 5d242191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 64: e31c1151, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 65: 3928b4e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1c82b431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 11844b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 51224131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: e5cc1238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 191124e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 22221492, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 73: e3151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 8551229c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 18547be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1a2824e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 81221b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 912c723c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: e3c27798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 331c12e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1e41b79c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: e588175c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 91c522dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 16124118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 91c82718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 31154165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: e3c11711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 9148729c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 39c811dc, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 90: 13451192, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 91: 0c000001, Class:  0, CF:0.378727, Len:  2, Fitness_tra: -190
Rule 92: 009a00cc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: e17174ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000006c1, Class:  0, CF:0.234765, Len:  3, Fitness_tra: -149
Rule 95: b1550010, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 96: 038040e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 11119498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 51214164, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 952c727c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 10e2119c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:14.6605
------Result------
Miss_rate(tra)	:14.6605
Miss_rate(tst)	:3.37838
ARL				:4.15625

------Generation 400------
Rule  1: 00040000, Class:  1, CF:0.0754973, Len:  1, Fitness_tra: 232
Rule  2: 03000001, Class:  0, CF:  1, Len:  2, Fitness_tra: 361
Rule  3: e0111151, Class:  1, CF:0.899669, Len:  7, Fitness_tra: 117
Rule  4: 30040000, Class:  0, CF:  1, Len:  2, Fitness_tra: 55
Rule  5: 03100000, Class:  0, CF:  1, Len:  2, Fitness_tra: 112
Rule  6: 60000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 93
Rule  7: 00080000, Class:  0, CF:0.398574, Len:  1, Fitness_tra: 15
Rule  8: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 19
Rule  9: 000a06c1, Class:  0, CF:0.691776, Len:  4, Fitness_tra: 5
Rule 10: 00719000, Class:  0, CF:  1, Len:  3, Fitness_tra: 12
Rule 11: 002b0001, Class:  0, CF:0.132703, Len:  3, Fitness_tra: 1
Rule 12: 000a01cc, Class:  0, CF:0.905476, Len:  4, Fitness_tra: 2
Rule 13: 00740200, Class:  0, CF:  1, Len:  3, Fitness_tra: 7
Rule 14: c07100e0, Class:  0, CF:0.467546, Len:  4, Fitness_tra: 0
Rule 15: 00c00098, Class:  0, CF:0.903241, Len:  3, Fitness_tra: 1
Rule 16: 000e0000, Class:  0, CF:  1, Len:  1, Fitness_tra: 4
Rule 17: 000b0031, Class:  0, CF:0.82296, Len:  3, Fitness_tra: 1
Rule 18: 30810000, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 19: 000b003c, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 20: 58141198, Class:  1, CF:0.966972, Len:  8, Fitness_tra: 1
Rule 21: 558144e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: d1514162, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: e1c21b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: f9454491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 115c2698, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 26: e3412718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 5112b215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: c212443d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 55247451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: ee714132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: e1211432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 58117151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 51221718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1ec57718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 55551112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 36: 515c1711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: ee827111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 331c4494, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: cd12bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: e11124e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 9188b491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: e9cc1434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3151215c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 59111bd4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 155c1794, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: e91c215c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 47: 81117235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 8811bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: e5121be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 69c5bbe8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1e424b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: d5511b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 211c2b94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 3d88b114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1328b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 99814be4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 9e257258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 53524252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 512c1414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1ecc141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 25d114e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 63454712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 5d242191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 64: e31c1151, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 65: 3928b4e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1c82b431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 11844b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 51224131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: e5cc1238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 191124e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 22221492, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 73: e3151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 8551229c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 18547be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1a2824e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 81221b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 912c723c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: e3c27798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 331c12e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1e41b79c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: e588175c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 91c522dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 16124118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 91c82718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 31154165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: e3c11711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 9148729c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 39c811dc, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 90: 13451192, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 91: 0c000001, Class:  0, CF:0.378727, Len:  2, Fitness_tra: -190
Rule 92: 009a00cc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: e17174ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000006c1, Class:  0, CF:0.234765, Len:  3, Fitness_tra: -149
Rule 95: b1550010, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 96: 038040e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 11119498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 51214164, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 952c727c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 10e2119c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:14.6605
------Result------
Miss_rate(tra)	:14.6605
Miss_rate(tst)	:3.37838
ARL				:4.15625

------Generation 500------
Rule  1: 00040000, Class:  1, CF:0.0754973, Len:  1, Fitness_tra: 232
Rule  2: 03000001, Class:  0, CF:  1, Len:  2, Fitness_tra: 361
Rule  3: e0111151, Class:  1, CF:0.899669, Len:  7, Fitness_tra: 117
Rule  4: 30040000, Class:  0, CF:  1, Len:  2, Fitness_tra: 55
Rule  5: 03100000, Class:  0, CF:  1, Len:  2, Fitness_tra: 112
Rule  6: 60000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 93
Rule  7: 00080000, Class:  0, CF:0.398574, Len:  1, Fitness_tra: 15
Rule  8: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 19
Rule  9: 000a06c1, Class:  0, CF:0.691776, Len:  4, Fitness_tra: 5
Rule 10: 00719000, Class:  0, CF:  1, Len:  3, Fitness_tra: 12
Rule 11: 002b0001, Class:  0, CF:0.132703, Len:  3, Fitness_tra: 1
Rule 12: 000a01cc, Class:  0, CF:0.905476, Len:  4, Fitness_tra: 2
Rule 13: 00740200, Class:  0, CF:  1, Len:  3, Fitness_tra: 7
