------Generation 0------
Rule  1: e15221ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 3e2c7292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3e124b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e3881291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000e0, Class:  1, CF:0.233759, Len:  1, Fitness_tra: 0
Rule 52: 215cb41c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 33854111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 15c2743c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1811b731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 85124438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: ee281b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 55514158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 36c12792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 111c2b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 88111731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 93122795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 58117798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: c11c1292, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 65: e1587712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: c11c4198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 198c1b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 81852751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1d55b2e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 33c24492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 9381b192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1518b2e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: e34c2418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11114211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1252b398, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 55d00000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 79: d8114b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 55c84498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: e11c7231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: a3151151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1ec11498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00700000, Class:  0, CF:0.0408942, Len:  1, Fitness_tra: 0
Rule 85: 5351473c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 112c11e2, Class:  0, CF:0.405126, Len:  8, Fitness_tra: 0
Rule 87: 9e4c429c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 53554492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 3145b291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00040000, Class:  1, CF:0.100933, Len:  1, Fitness_tra: 0
Rule 91: 31c67265, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: c38cb138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 932cb494, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 6d810001, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 95: d0020105, Class:  1, CF:0.83374, Len:  4, Fitness_tra: 0
Rule 96: 01005a0c, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 97: 01040001, Class:  0, CF:0.26335, Len:  3, Fitness_tra: 0
Rule 98: 32002b30, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 81252300, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule100: e3a12482, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:53.166
------Result------
Miss_rate(tra)	:53.166
Miss_rate(tst)	:15.4362
ARL				:3.53846

------Generation 200------
Rule  1: d0000000, Class:  1, CF:0.784131, Len:  1, Fitness_tra: 1065
Rule  2: 47000000, Class:  0, CF:0.965268, Len:  2, Fitness_tra: 698
Rule  3: 0b000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 330
Rule  4: 50000000, Class:  1, CF:0.793952, Len:  1, Fitness_tra: 107
Rule  5: 00800000, Class:  0, CF:0.97046, Len:  1, Fitness_tra: 60
Rule  6: 00400000, Class:  0, CF:0.234516, Len:  1, Fitness_tra: 29
Rule  7: 0f000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 11
Rule  8: 00070500, Class:  0, CF:  1, Len:  2, Fitness_tra: 7
Rule  9: e0000000, Class:  1, CF:0.83802, Len:  1, Fitness_tra: 6
Rule 10: 05005a00, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 11: 00735007, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 12: 600000a0, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 13: 000a5001, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 14: 01480300, Class:  0, CF:0.746602, Len:  4, Fitness_tra: 1
Rule 15: 01005a0c, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 16: 00700400, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 17: 0b010001, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 18: 18d17b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 2dc12258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 91214498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: e1187711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 318d12e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 31c57265, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 59ccb1e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2111b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: e6214191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 3518226c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 39c87158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11412152, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 30: 3154b298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 88124435, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 158c1231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 82254151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: d28c2b35, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 91c54194, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1812b413, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: d1814152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 8125743c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1281bbe1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 9145bb92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 82524418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 9921b295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 15857231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: cd1c2114, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 45: 55517be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 155cb23c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11244491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 3e2c7292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3e124b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e3881291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000e0, Class:  1, CF:0.233759, Len:  1, Fitness_tra: 0
Rule 52: 215cb41c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 33854111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 15c2743c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1811b731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 85124438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: ee281b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 55514158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 36c12792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 111c2b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 88111731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 93122795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 58117798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: c11c1292, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 65: e1587712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: c11c4198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 198c1b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 81852751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1d55b2e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 33c24492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 9381b192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1518b2e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: e34c2418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11114211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1252b398, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 55d00000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 79: d8114b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 55c84498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1321b295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 3922bb32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 93182b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 93811711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 6e11471c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1112b238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 5182b412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: e3212711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 9e8574e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 16457295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: d811bb98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 60000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 33
Rule 93: 10057831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 285cb41c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 00735007, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 96: 812ca15c, Class:  1, CF:0.0493702, Len:  8, Fitness_tra: 0
Rule 97: 2111b11e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 81852a01, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 99: 50078508, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 00075000, Class:  0, CF:  1, Len:  2, Fitness_tra: 4
------Current------
Miss_rate(tra)	:52.973
------Result------
Miss_rate(tra)	:52.973
Miss_rate(tst)	:14.094
ARL				:2.92857

------Generation 300------
Rule  1: d0000000, Class:  1, CF:0.784131, Len:  1, Fitness_tra: 1086
Rule  2: 47000000, Class:  0, CF:0.965268, Len:  2, Fitness_tra: 475
Rule  3: 0b000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 326
Rule  4: c0000000, Class:  0, CF:0.714705, Len:  1, Fitness_tra: 297
Rule  5: 50000000, Class:  1, CF:0.793952, Len:  1, Fitness_tra: 107
Rule  6: 00800000, Class:  0, CF:0.97046, Len:  1, Fitness_tra: 37
Rule  7: 60000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 33
Rule  8: 0f000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 11
Rule  9: 00070500, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 10: e0000000, Class:  1, CF:0.83802, Len:  1, Fitness_tra: 6
Rule 11: 00075000, Class:  0, CF:  1, Len:  2, Fitness_tra: 4
Rule 12: 00400000, Class:  0, CF:0.234516, Len:  1, Fitness_tra: 1
Rule 13: 000a5001, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 14: 01005a0c, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 15: 00700400, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 16: 00735007, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 17: 600000a0, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 18: 05005a00, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 19: 2dc12258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 91214498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: e1187711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 318d12e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 31c57265, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 59ccb1e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2111b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: e6214191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 3518226c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 39c87158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11412152, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 30: 3154b298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 88124435, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 158c1231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 82254151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: d28c2b35, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 91c54194, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1812b413, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: d1814152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 8125743c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1281bbe1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 9145bb92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 82524418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 9921b295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 15857231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: cd1c2114, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 45: 55517be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 155cb23c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11244491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 3e2c7292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3e124b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e3881291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000e0, Class:  1, CF:0.233759, Len:  1, Fitness_tra: 0
Rule 52: 215cb41c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 33854111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 15c2743c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1811b731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 85124438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: ee281b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 55514158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 36c12792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 111c2b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 88111731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 93122795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 58117798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: c11c1292, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 65: e1587712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: c11c4198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 198c1b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 81852751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1d55b2e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 33c24492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 9381b192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1518b2e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: e34c2418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11114211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1252b398, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 55d00000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 79: d8114b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 55c84498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 9511b795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 13411118, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 83: ea422298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 59c87218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 91227438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 9e282232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 31217791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: e922bb31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 5e221218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 2111211a, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 92: 11154751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: e1587712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 901808e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 11491156, Class:  0, CF:0.997176, Len:  8, Fitness_tra: 0
Rule 96: 00000500, Class:  0, CF:  1, Len:  1, Fitness_tra: 11
Rule 97: 1e8c1d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 318a3552, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 99: 3e02cba2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 32c1bb61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:52.1622
------Result------
Miss_rate(tra)	:52.1622
Miss_rate(tst)	:10.7383
ARL				:3.13333

------Generation 400------
Rule  1: d0000000, Class:  1, CF:0.784131, Len:  1, Fitness_tra: 1086
Rule  2: 47000000, Class:  0, CF:0.965268, Len:  2, Fitness_tra: 475
Rule  3: 0b000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 326
Rule  4: c0000000, Class:  0, CF:0.714705, Len:  1, Fitness_tra: 297
Rule  5: 50000000, Class:  1, CF:0.793952, Len:  1, Fitness_tra: 107
Rule  6: 00800000, Class:  0, CF:0.97046, Len:  1, Fitness_tra: 37
Rule  7: 60000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 33
Rule  8: 0f000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 11
Rule  9: 00070500, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 10: e0000000, Class:  1, CF:0.83802, Len:  1, Fitness_tra: 6
Rule 11: 00075000, Class:  0, CF:  1, Len:  2, Fitness_tra: 4
Rule 12: 00400000, Class:  0, CF:0.234516, Len:  1, Fitness_tra: 1
Rule 13: 000a5001, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 14: 01005a0c, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 15: 00700400, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 16: 00735007, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 17: 600000a0, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 18: 05005a00, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 19: 2dc12258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 91214498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: e1187711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 318d12e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 31c57265, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 59ccb1e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2111b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: e6214191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 3518226c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 39c87158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11412152, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 30: 3154b298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 88124435, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 158c1231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 82254151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: d28c2b35, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 91c54194, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1812b413, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: d1814152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 8125743c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1281bbe1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 9145bb92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 82524418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 9921b295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 15857231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: cd1c2114, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 45: 55517be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 155cb23c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11244491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 3e2c7292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3e124b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e3881291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000e0, Class:  1, CF:0.233759, Len:  1, Fitness_tra: 0
Rule 52: 215cb41c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 33854111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 15c2743c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1811b731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 85124438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: ee281b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 55514158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 36c12792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 111c2b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 88111731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 93122795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 58117798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: c11c1292, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 65: e1587712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: c11c4198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 198c1b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 81852751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1d55b2e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 33c24492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 9381b192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1518b2e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: e34c2418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11114211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1252b398, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 55d00000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 79: d8114b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 55c84498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
