------Generation 0------
Rule  1: 5d5147ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 11524b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 39cc1468, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 82122291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1281111e, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
------Current------
Miss_rate(tra)	:1.50463
------Result------
Miss_rate(tra)	:1.50463
Miss_rate(tst)	:2.7027
ARL				:6.29167

------Generation 100------
Rule  1: 00000060, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule  2: ee1111d1, Class:  1, CF:0.980382, Len:  8, Fitness_tra: 1
Rule  3: 0b002112, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  4: 11211214, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  5: 28242191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  6: ee1211dc, Class:  1, CF:0.999538, Len:  8, Fitness_tra: 0
Rule  7: e1122191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  8: 02820008, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule  9: 251c2112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 10: 10c15118, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 11: 71811111, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 12: 21121111, Class:  1, CF:0.100495, Len:  8, Fitness_tra: 0
Rule 13: 5d241131, Class:  1, CF:0.643855, Len:  8, Fitness_tra: 0
Rule 14: 12811115, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 15: e1220090, Class:  1, CF:0.674751, Len:  5, Fitness_tra: 0
Rule 16: 61123152, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 17: 11622112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 18: 9911bbd2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1e254b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 3e21b43c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 12c24132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 18c11231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 315177e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: c51c71e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: e3114be5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 9e184195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 9e251be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 99127b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 532247ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 151c2218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 13c24418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 332cbb92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: e5112718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: e9117432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1215721c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: e18827e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 25c1223c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: e11842e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 11d24432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 55217b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 6e111291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 15524b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 39c1b7dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 39cc1468, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 591174e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: e122f792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 312c2731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11122711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 192e4b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 19112712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: e1c1bb18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 151d7112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 6ec2b412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 5282141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1128b764, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: e9127b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1121713c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 6e214411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 555c419d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 88d2b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 3e1127dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 5552171c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: d8524432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11117798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11222711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 117c2118, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 68: 555c1261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 142c1b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1618bbec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 5111b711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: a118175c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 51514498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 88114b95, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: c521b411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 95121412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 39117252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 2881741c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 931174e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 112c4be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 31817792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1d54279c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 31217b55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 33414418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 611c2111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00400000, Class:  0, CF:0.246957, Len:  1, Fitness_tra: -38
Rule 88: 99111112, Class:  1, CF:0.950281, Len:  8, Fitness_tra: 0
Rule 89: 151841e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 311111d4, Class:  0, CF:  1, Len:  8, Fitness_tra: 36
Rule 91: 6e01729c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: e37a4b65, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1f4871e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 111c2738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0060078c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: e5112711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 11524b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 39cc1468, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 82122291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1281111e, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
------Current------
Miss_rate(tra)	:1.50463
------Result------
Miss_rate(tra)	:1.50463
Miss_rate(tst)	:2.7027
ARL				:6.29167

------Generation 200------
Rule  1: 00000060, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule  2: ee1111d1, Class:  1, CF:0.980382, Len:  8, Fitness_tra: 1
Rule  3: 0b002112, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  4: 11211214, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  5: 28242191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  6: ee1211dc, Class:  1, CF:0.999538, Len:  8, Fitness_tra: 0
Rule  7: e1122191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  8: 02820008, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule  9: 251c2112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 10: 10c15118, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 11: 71811111, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 12: 21121111, Class:  1, CF:0.100495, Len:  8, Fitness_tra: 0
Rule 13: 5d241131, Class:  1, CF:0.643855, Len:  8, Fitness_tra: 0
Rule 14: 12811115, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 15: e1220090, Class:  1, CF:0.674751, Len:  5, Fitness_tra: 0
Rule 16: 61123152, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 17: 11622112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 18: 9911bbd2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1e254b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 3e21b43c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 12c24132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 18c11231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 315177e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: c51c71e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: e3114be5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 9e184195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 9e251be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 99127b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 532247ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 151c2218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 13c24418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 332cbb92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: e5112718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: e9117432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1215721c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: e18827e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 25c1223c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: e11842e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 11d24432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 55217b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 6e111291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 15524b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 39c1b7dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 39cc1468, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 591174e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: e122f792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 312c2731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11122711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 192e4b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 19112712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: e1c1bb18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 151d7112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 6ec2b412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 5282141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1128b764, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: e9127b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1121713c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 6e214411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 555c419d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 88d2b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 3e1127dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 5552171c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: d8524432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11117798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11222711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 117c2118, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 68: 555c1261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 142c1b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1618bbec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 5111b711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: a118175c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 51514498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 88114b95, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: c521b411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 95121412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 39117252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 2881741c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 931174e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 112c4be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 31817792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1d54279c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 31217b55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 33414418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 611c2111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00400000, Class:  0, CF:0.246957, Len:  1, Fitness_tra: -38
Rule 88: 99111112, Class:  1, CF:0.950281, Len:  8, Fitness_tra: 0
Rule 89: 151841e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 311111d4, Class:  0, CF:  1, Len:  8, Fitness_tra: 36
Rule 91: 6e01729c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: e37a4b65, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1f4871e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 111c2738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0060078c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: e5112711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 11524b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 39cc1468, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 82122291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1281111e, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
------Current------
Miss_rate(tra)	:1.50463
------Result------
Miss_rate(tra)	:1.50463
Miss_rate(tst)	:2.7027
ARL				:6.29167

------Generation 300------
Rule  1: 00000060, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule  2: ee1111d1, Class:  1, CF:0.980382, Len:  8, Fitness_tra: 1
Rule  3: 0b002112, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  4: 11211214, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  5: 28242191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  6: ee1211dc, Class:  1, CF:0.999538, Len:  8, Fitness_tra: 0
Rule  7: e1122191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  8: 02820008, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule  9: 251c2112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 10: 10c15118, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 11: 71811111, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 12: 21121111, Class:  1, CF:0.100495, Len:  8, Fitness_tra: 0
Rule 13: 5d241131, Class:  1, CF:0.643855, Len:  8, Fitness_tra: 0
Rule 14: 12811115, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 15: e1220090, Class:  1, CF:0.674751, Len:  5, Fitness_tra: 0
Rule 16: 61123152, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 17: 11622112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 18: 9911bbd2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1e254b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 3e21b43c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 12c24132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 18c11231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 315177e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: c51c71e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: e3114be5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 9e184195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 9e251be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 99127b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 532247ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 151c2218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 13c24418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 332cbb92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: e5112718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: e9117432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1215721c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: e18827e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 25c1223c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: e11842e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 11d24432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 55217b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 6e111291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 15524b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 39c1b7dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 39cc1468, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 591174e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: e122f792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 312c2731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11122711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 192e4b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 19112712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: e1c1bb18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 151d7112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 6ec2b412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 5282141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1128b764, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: e9127b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1121713c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 6e214411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 555c419d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 88d2b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 3e1127dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 5552171c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: d8524432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11117798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11222711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 117c2118, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 68: 555c1261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 142c1b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1618bbec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 5111b711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: a118175c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 51514498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 88114b95, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: c521b411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 95121412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 39117252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 2881741c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 931174e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 112c4be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 31817792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1d54279c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 31217b55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 33414418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 611c2111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00400000, Class:  0, CF:0.246957, Len:  1, Fitness_tra: -38
Rule 88: 99111112, Class:  1, CF:0.950281, Len:  8, Fitness_tra: 0
Rule 89: 151841e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 311111d4, Class:  0, CF:  1, Len:  8, Fitness_tra: 36
Rule 91: 6e01729c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: e37a4b65, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1f4871e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 111c2738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0060078c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: e5112711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 11524b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 39cc1468, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 82122291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1281111e, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
------Current------
Miss_rate(tra)	:1.50463
------Result------
Miss_rate(tra)	:1.50463
Miss_rate(tst)	:2.7027
ARL				:6.29167

------Generation 400------
Rule  1: 00000060, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule  2: ee1111d1, Class:  1, CF:0.980382, Len:  8, Fitness_tra: 1
Rule  3: 0b002112, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  4: 11211214, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  5: 28242191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  6: ee1211dc, Class:  1, CF:0.999538, Len:  8, Fitness_tra: 0
Rule  7: e1122191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  8: 02820008, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule  9: 251c2112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 10: 10c15118, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 11: 71811111, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 12: 21121111, Class:  1, CF:0.100495, Len:  8, Fitness_tra: 0
Rule 13: 5d241131, Class:  1, CF:0.643855, Len:  8, Fitness_tra: 0
Rule 14: 12811115, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 15: e1220090, Class:  1, CF:0.674751, Len:  5, Fitness_tra: 0
Rule 16: 61123152, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 17: 11622112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 18: 9911bbd2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1e254b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 3e21b43c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 12c24132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 18c11231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 315177e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: c51c71e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: e3114be5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 9e184195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 9e251be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
