------Generation 0------
Rule  1: 000000090f000000000a00000000000060f000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1313113e113315111115e1111211111111111131111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0000000000000000000000000000000000e000000000, Class:  1, CF:0.535527, Len:  1, Fitness_tra: 0
Rule 97: 0e000000a600000000e0600505000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 00000000000000000000000000000000000000000000, Class:  1, CF:0.591667, Len:  0, Fitness_tra: 0
Rule 99: 13511113131111113111111311311111111111311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 005900000000000000000005000000900000000000d9, Class:  1, CF:0.0533545, Len:  6, Fitness_tra: 0
------Current------
Miss_rate(tra)	:20.4167
------Result------
Miss_rate(tra)	:20.4167
Miss_rate(tst)	:22.2222
ARL				:2.16667

------Generation 200------
Rule  1: 000000090f000000000a00000000000060f000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 13311111111a11111319115112913111191111111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 00000000000000000000000000000000050000000000, Class:  1, CF:0.507335, Len:  1, Fitness_tra: 0
Rule  4: 11131111311111211183111111111193111113111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 00000000000000000000000000000000000000000000, Class:  1, CF:0.591667, Len:  0, Fitness_tra: 140
Rule  6: 00800000000000000000000000000000000000000000, Class:  1, CF:0.582611, Len:  1, Fitness_tra: 0
Rule  7: 13311111913111111511311121111113111111511142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 00000000000000000000000000000000000009000000, Class:  1, CF:0.480505, Len:  1, Fitness_tra: 0
Rule  9: 9e111d3113339111333331111511113311a311e13133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: e000006000000000f600006000000909500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 1111e11331111131331e111515333133911313135521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 0000000000000000000000a000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 13: 000000000e0000590090000000900000550000006000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 11111111113111511553119111311113311191111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 60e000006e0f0000000000000d0000000000000000d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 6000000000000000000500000000000000000000f000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1393151339333911313135311515113e351313313111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000000000000000000000fa6000e050000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 36331516f116111e3331133951931e115e1333131151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0000000000000000000000500000000000f000a00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 500e0060000000000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 133133311113e1131e1311e531e51133136616163913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 31315513f13ae1111e1e1195131531631113333e11d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 0000000000000000000e060ee000000050000000e050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 0000000005000e050000a0000000000e050000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 19131d1ee1f619511915e19111911131313111311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000000000000000e000000f6e000e050005000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 9131911111111133361939319511363e536633e39311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11311511136111113313331111913113193111135111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 331335e33363e11366311113991116615e11316161e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 00000000000000000000000000000000000000f00060, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 32: 33111211313111111151111121311111111113111121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 139119136131133116e11111153311611e36331e1159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000500ef0000000a600000000000900000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 111111111131315111111e3113311113118811111153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: e11113113113311333e3113113391111913191e11113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000000d000000a000000000050d00f00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 31111113111111131353339991313636391153135911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1111151111111515111e333515111111111113111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 00000600550000005d05000000005000000000000000, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 41: 000000060e000000000e000099000000500009000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 13113511133111e11613311135631161113133e11111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000000000000000000900009e0000, Class:  0, CF:0.0700645, Len:  3, Fitness_tra: 0
Rule 44: 00000000900000000500000000500a00000000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 45: 0000000000000000000e000000000000000000050000, Class:  1, CF:0.403477, Len:  2, Fitness_tra: 0
Rule 46: 0a0000050f0000000000050dfa00000060a000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 00000000005000000000000000000000000000000000, Class:  1, CF:0.581499, Len:  1, Fitness_tra: 0
Rule 48: 000000000e0000000000000000a6e009500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 11111133313a111111d9331112519131133611335511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000d0000090000a0000003000060000500e0090050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 3133113139319911111e111151311131993111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: e1511111311111111611131115133313191611133155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 3116113131133e11e311113111111113331313511551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 050005600000000f0000000000000000550000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000005000000000000000000000000a0000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 56: 00000005000000000000000000000000000000000000, Class:  1, CF:0.535774, Len:  1, Fitness_tra: 0
Rule 57: 00000000000000000000000000000a00000a000f0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000000000000000000dd0d0000000000009000, Class:  1, CF:0.220802, Len:  4, Fitness_tra: 0
Rule 59: 00090000000e900000000000006005000000e0090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00000050000009000000500000000000000000000000, Class:  1, CF:0.365832, Len:  3, Fitness_tra: 0
Rule 61: 0000000e000000000000000000000000000000000000, Class:  1, CF:0.507126, Len:  1, Fitness_tra: 0
Rule 62: 00000000000000000000000000000000000000090000, Class:  1, CF:0.356776, Len:  1, Fitness_tra: 0
Rule 63: 1111111111113113111111111191c211115111111153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 09000000000000000000000000000000000000000000, Class:  1, CF:0.475017, Len:  1, Fitness_tra: 0
Rule 65: 000d0000000005e00000000d00000000000000000000, Class:  1, CF:0.378664, Len:  4, Fitness_tra: 0
Rule 66: 311155e1113131113113136115111133313131131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 06000000950000a0000600000000000000000000000a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000000000000000000000000000000000e0000, Class:  1, CF:0.271685, Len:  1, Fitness_tra: 0
Rule 69: 00000000000000000000000000000000000000000000, Class:  1, CF:0.591667, Len:  0, Fitness_tra: 0
Rule 70: 11111133e13351113111111112111131511111131121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00000000000000000000000000000000000000000000, Class:  1, CF:0.591667, Len:  0, Fitness_tra: 0
Rule 72: 91d11311111111316699313331111111536111111393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000e000000000e000000006000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000000f0090000000000000f0000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 75: 1111951363131131111111113919111331331e311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 550500000909000000000000000000e00000d5000000, Class:  1, CF:0.255313, Len:  8, Fitness_tra: 0
Rule 77: 0e09000000000000a000e00000000000006000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00050000000000000000000500000000000060000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 79: 000000000000000005e0000000000000000000e00950, Class:  1, CF:0.818645, Len:  5, Fitness_tra: 0
Rule 80: 0000000000000000a0000000000000000000e00e0900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0060000000000000000000000a000000000000000060, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 82: 00000000000000000000000000000000000000000000, Class:  1, CF:0.591667, Len:  0, Fitness_tra: 0
Rule 83: 13311311111a19551111113151311131113133151211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000005000000000900000000000000000e000909, Class:  0, CF:0.112183, Len:  5, Fitness_tra: 0
Rule 85: 00000d0500000000000000000000000000a000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 131931116336313e135133e311e113319e3311311951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 131131e13116e11911513331119933311931111319d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 00000000000000e00000000000000000000000000000, Class:  1, CF:0.490617, Len:  1, Fitness_tra: 0
Rule 89: 00000000000000000000000000000000000000050000, Class:  1, CF:0.4472, Len:  1, Fitness_tra: 0
Rule 90: 00000000000000000000000000000000000000000000, Class:  1, CF:0.591667, Len:  0, Fitness_tra: 0
Rule 91: 00000000000009000000000000000000000000000000, Class:  1, CF:0.409028, Len:  1, Fitness_tra: 0
Rule 92: 111e1531a1313133111111e911351116351111391151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 00000000000050000000000000000090060f00090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 331e11131666e3191e51331155113191196e11111588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1313113e113315111115e1111211111111111131111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0000000000000000000000000000000000e000000000, Class:  1, CF:0.535527, Len:  1, Fitness_tra: 0
Rule 97: 0e000000a600000000e0600505000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 00000000000000000000000000000000000000000000, Class:  1, CF:0.591667, Len:  0, Fitness_tra: 0
Rule 99: 13511113131111113111111311311111111111311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 005900000000000000000005000000900000000000d9, Class:  1, CF:0.0533545, Len:  6, Fitness_tra: 0
------Current------
Miss_rate(tra)	:20.4167
------Result------
Miss_rate(tra)	:20.4167
Miss_rate(tst)	:22.2222
ARL				:2.16667

------Generation 300------
Rule  1: 000000090f000000000a00000000000060f000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 13311111111a11111319115112913111191111111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 00000000000000000000000000000000050000000000, Class:  1, CF:0.507335, Len:  1, Fitness_tra: 0
Rule  4: 11131111311111211183111111111193111113111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 00000000000000000000000000000000000000000000, Class:  1, CF:0.591667, Len:  0, Fitness_tra: 140
Rule  6: 00800000000000000000000000000000000000000000, Class:  1, CF:0.582611, Len:  1, Fitness_tra: 0
Rule  7: 13311111913111111511311121111113111111511142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 00000000000000000000000000000000000009000000, Class:  1, CF:0.480505, Len:  1, Fitness_tra: 0
Rule  9: 9e111d3113339111333331111511113311a311e13133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: e000006000000000f600006000000909500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 1111e11331111131331e111515333133911313135521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 0000000000000000000000a000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 13: 000000000e0000590090000000900000550000006000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 11111111113111511553119111311113311191111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 60e000006e0f0000000000000d0000000000000000d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 6000000000000000000500000000000000000000f000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1393151339333911313135311515113e351313313111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000000000000000000000fa6000e050000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 36331516f116111e3331133951931e115e1333131151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0000000000000000000000500000000000f000a00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 500e0060000000000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 133133311113e1131e1311e531e51133136616163913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 31315513f13ae1111e1e1195131531631113333e11d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 0000000000000000000e060ee000000050000000e050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 0000000005000e050000a0000000000e050000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 19131d1ee1f619511915e19111911131313111311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000000000000000e000000f6e000e050005000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 9131911111111133361939319511363e536633e39311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11311511136111113313331111913113193111135111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 331335e33363e11366311113991116615e11316161e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 00000000000000000000000000000000000000f00060, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 32: 33111211313111111151111121311111111113111121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 139119136131133116e11111153311611e36331e1159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000500ef0000000a600000000000900000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 111111111131315111111e3113311113118811111153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: e11113113113311333e3113113391111913191e11113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000000d000000a000000000050d00f00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 31111113111111131353339991313636391153135911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1111151111111515111e333515111111111113111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 00000600550000005d05000000005000000000000000, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 41: 000000060e000000000e000099000000500009000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 13113511133111e11613311135631161113133e11111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000000000000000000900009e0000, Class:  0, CF:0.0700645, Len:  3, Fitness_tra: 0
Rule 44: 00000000900000000500000000500a00000000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 45: 0000000000000000000e000000000000000000050000, Class:  1, CF:0.403477, Len:  2, Fitness_tra: 0
Rule 46: 0a0000050f0000000000050dfa00000060a000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 00000000005000000000000000000000000000000000, Class:  1, CF:0.581499, Len:  1, Fitness_tra: 0
Rule 48: 000000000e0000000000000000a6e009500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 11111133313a111111d9331112519131133611335511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000d0000090000a0000003000060000500e0090050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 3133113139319911111e111151311131993111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: e1511111311111111611131115133313191611133155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 3116113131133e11e311113111111113331313511551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 050005600000000f0000000000000000550000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000005000000000000000000000000a0000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 56: 00000005000000000000000000000000000000000000, Class:  1, CF:0.535774, Len:  1, Fitness_tra: 0
Rule 57: 00000000000000000000000000000a00000a000f0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000000000000000000dd0d0000000000009000, Class:  1, CF:0.220802, Len:  4, Fitness_tra: 0
Rule 59: 00090000000e900000000000006005000000e0090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00000050000009000000500000000000000000000000, Class:  1, CF:0.365832, Len:  3, Fitness_tra: 0
Rule 61: 0000000e000000000000000000000000000000000000, Class:  1, CF:0.507126, Len:  1, Fitness_tra: 0
Rule 62: 00000000000000000000000000000000000000090000, Class:  1, CF:0.356776, Len:  1, Fitness_tra: 0
Rule 63: 1111111111113113111111111191c211115111111153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 09000000000000000000000000000000000000000000, Class:  1, CF:0.475017, Len:  1, Fitness_tra: 0
Rule 65: 000d0000000005e00000000d00000000000000000000, Class:  1, CF:0.378664, Len:  4, Fitness_tra: 0
Rule 66: 311155e1113131113113136115111133313131131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 06000000950000a0000600000000000000000000000a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000000000000000000000000000000000e0000, Class:  1, CF:0.271685, Len:  1, Fitness_tra: 0
Rule 69: 00000000000000000000000000000000000000000000, Class:  1, CF:0.591667, Len:  0, Fitness_tra: 0
Rule 70: 11111133e13351113111111112111131511111131121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00000000000000000000000000000000000000000000, Class:  1, CF:0.591667, Len:  0, Fitness_tra: 0
Rule 72: 91d11311111111316699313331111111536111111393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000e000000000e000000006000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000000f0090000000000000f0000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 75: 1111951363131131111111113919111331331e311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 550500000909000000000000000000e00000d5000000, Class:  1, CF:0.255313, Len:  8, Fitness_tra: 0
Rule 77: 0e09000000000000a000e00000000000006000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00050000000000000000000500000000000060000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 79: 000000000000000005e0000000000000000000e00950, Class:  1, CF:0.818645, Len:  5, Fitness_tra: 0
Rule 80: 0000000000000000a0000000000000000000e00e0900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0060000000000000000000000a000000000000000060, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 82: 00000000000000000000000000000000000000000000, Class:  1, CF:0.591667, Len:  0, Fitness_tra: 0
Rule 83: 13311311111a19551111113151311131113133151211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000005000000000900000000000000000e000909, Class:  0, CF:0.112183, Len:  5, Fitness_tra: 0
Rule 85: 00000d0500000000000000000000000000a000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 131931116336313e135133e311e113319e3311311951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 131131e13116e11911513331119933311931111319d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
