------Generation 0------
Rule  1: b2b9518255199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 741553515d395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 6a359111d1181, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 77: 4475521295558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: feb1dd5551185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 3d711338125e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 48f51155ce11d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 3319152111111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 1311155112d83, Class:  0, CF:0.763502, Len: 13, Fitness_tra: 0
Rule 83: 13f191d921121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000030002000, Class:  0, CF:0.443247, Len:  2, Fitness_tra: -67
Rule 85: 6a15515181841, Class:  0, CF:0.999966, Len: 13, Fitness_tra: 0
Rule 86: a6a111d925d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 41111521ddd13, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 0000002008000, Class:  0, CF:0.0134543, Len:  2, Fitness_tra: -129
Rule 89: 2815212111559, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 90: b1b12e15d3551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: af7e111518c28, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 31a2e81e16915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 7518004c21503, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 61115d5321153, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 95: f5012015951c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 6eb1d51551185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 211d725111119, Class:  0, CF:0.99991, Len: 13, Fitness_tra: 5
Rule 98: 0a60000c000d0, Class:  0, CF:0.218705, Len:  4, Fitness_tra: 0
Rule 99: 0213595d08101, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 3a090138110d3, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:22.037
------Result------
Miss_rate(tra)	:22.037
Miss_rate(tst)	:29.2929
ARL				:9.29268

------Generation 300------
Rule  1: 0000900000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 149
Rule  2: 0500000000000, Class:  1, CF:0.00825008, Len:  1, Fitness_tra: 18
Rule  3: 0000090008000, Class:  0, CF:0.769069, Len:  2, Fitness_tra: 45
Rule  4: 0c000000c0403, Class:  1, CF:0.115689, Len:  4, Fitness_tra: 2
Rule  5: 6100151008088, Class:  1, CF:0.399144, Len:  8, Fitness_tra: 33
Rule  6: 000c006300000, Class:  0, CF:0.859144, Len:  3, Fitness_tra: 13
Rule  7: 0008000060e0d, Class:  0, CF:  1, Len:  4, Fitness_tra: 5
Rule  8: 00090008090d0, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule  9: 0500006307000, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 10: 31f1813111413, Class:  0, CF:0.84169, Len: 13, Fitness_tra: 0
Rule 11: f113d111c1885, Class:  0, CF:0.999993, Len: 13, Fitness_tra: 1
Rule 12: 6111111121153, Class:  1, CF:0.197021, Len: 13, Fitness_tra: 0
Rule 13: 07b5220108305, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 14: 42f21121d1512, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: a115142529118, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 4221138251111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: b2e111b1c1321, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: a161113182116, Class:  0, CF:0.796274, Len: 13, Fitness_tra: 0
Rule 19: 27b8221161388, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 411135152131c, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 4725118511831, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 22: 70b11d8551485, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule 23: 3d212e125c136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1a65551e1121e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: b271215835359, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 3f32955125286, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: f5112115951d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: a173192513118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: aa35588259521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1921d111c8198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 3911911551311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 736111218318e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 471dd811e2152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 19ac152151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 6145151911588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000090008000, Class:  0, CF:0.769069, Len:  2, Fitness_tra: 0
Rule 37: 3f3d31191852e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 111d192111515, Class:  0, CF:0.646428, Len: 13, Fitness_tra: 0
Rule 39: 1113191191351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 311581ed11122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: a61511253911d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: d15d1551155d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: f3b3881131512, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 4135d18853811, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 7241d1911d951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 113118d55d113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 47: 31a2e82816112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: b111815555d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1918d1d15d151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 6a65181c15cd9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b562351159579, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1213515d13121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 412a17d56d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: aafd18555d121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b2138192e13d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 777581389d915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 112111219359c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1911195112131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 75115d5315d45, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: b2431531e11e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 4279d518e2ed8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1e135c1225111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 6e18131d21585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 74b81111855ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 77b318e112311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 657859592395d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 72f511898522e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 233512511511e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 518111111d559, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 4519d51153241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 43a2151113915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: b125c1d115de5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 75f3152d23513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 741553515d395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 6a359111d1181, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 77: 4475521295558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: feb1dd5551185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 3d711338125e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 48f51155ce11d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 3319152111111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 1311155112d83, Class:  0, CF:0.763502, Len: 13, Fitness_tra: 0
Rule 83: 13f191d921121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000030002000, Class:  0, CF:0.443247, Len:  2, Fitness_tra: -67
Rule 85: 6a15515181841, Class:  0, CF:0.999966, Len: 13, Fitness_tra: 0
Rule 86: a6a111d925d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 41111521ddd13, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 0000002008000, Class:  0, CF:0.0134543, Len:  2, Fitness_tra: -129
Rule 89: 2815212111559, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 90: b1b12e15d3551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: af7e111518c28, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 31a2e81e16915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 7518004c21503, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 61115d5321153, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 95: f5012015951c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 6eb1d51551185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 211d725111119, Class:  0, CF:0.99991, Len: 13, Fitness_tra: 5
Rule 98: 0a60000c000d0, Class:  0, CF:0.218705, Len:  4, Fitness_tra: 0
Rule 99: 0213595d08101, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 3a090138110d3, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:22.037
------Result------
Miss_rate(tra)	:22.037
Miss_rate(tst)	:29.2929
ARL				:9.29268

------Generation 400------
Rule  1: 0000900000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 150
Rule  2: 0000090008000, Class:  0, CF:0.769069, Len:  2, Fitness_tra: 57
Rule  3: 6100151008088, Class:  1, CF:0.399144, Len:  8, Fitness_tra: -10
Rule  4: 0500000000000, Class:  1, CF:0.00825008, Len:  1, Fitness_tra: 50
Rule  5: 000c006300000, Class:  0, CF:0.859144, Len:  3, Fitness_tra: 22
Rule  6: 211d725111119, Class:  0, CF:0.99991, Len: 13, Fitness_tra: 0
Rule  7: 0008000060e0d, Class:  0, CF:  1, Len:  4, Fitness_tra: 4
Rule  8: 0c000000c0403, Class:  1, CF:0.115689, Len:  4, Fitness_tra: 0
Rule  9: f113d111c1885, Class:  0, CF:0.999993, Len: 13, Fitness_tra: 0
Rule 10: 0500006307000, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 11: 31f1813111413, Class:  0, CF:0.84169, Len: 13, Fitness_tra: 1
Rule 12: 6111111121153, Class:  1, CF:0.197021, Len: 13, Fitness_tra: -1
Rule 13: 07b5220108305, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 14: 42f21121d1512, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: a115142529118, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 4221138251111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: b2e111b1c1321, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: a161113182116, Class:  0, CF:0.796274, Len: 13, Fitness_tra: 0
Rule 19: 27b8221161388, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 411135152131c, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 4725118511831, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 22: 70b11d8551485, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule 23: 3d212e125c136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1a65551e1121e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: b271215835359, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 3f32955125286, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: f5112115951d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: a173192513118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: aa35588259521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1921d111c8198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 3911911551311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 736111218318e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 471dd811e2152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 19ac152151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 6145151911588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000090008000, Class:  0, CF:0.769069, Len:  2, Fitness_tra: 0
Rule 37: 3f3d31191852e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 111d192111515, Class:  0, CF:0.646428, Len: 13, Fitness_tra: 0
Rule 39: 1113191191351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 311581ed11122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: a61511253911d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: d15d1551155d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: f3b3881131512, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 4135d18853811, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 7241d1911d951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 113118d55d113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 47: 31a2e82816112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: b111815555d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1918d1d15d151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 6a65181c15cd9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b562351159579, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1213515d13121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 412a17d56d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: aafd18555d121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b2138192e13d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 777581389d915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 112111219359c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1911195112131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 75115d5315d45, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: b2431531e11e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 4279d518e2ed8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1e135c1225111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 6e18131d21585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 74b81111855ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 77b318e112311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 657859592395d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 72f511898522e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 233512511511e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 518111111d559, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 4519d51153241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 43a2151113915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: b125c1d115de5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 75f3152d23513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 741553515d395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 6a359111d1181, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 77: 4475521295558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: feb1dd5551185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 3d711338125e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 48f51155ce11d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 312151dd119c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 3631111221453, Class:  1, CF:0.0307118, Len: 13, Fitness_tra: 0
Rule 83: 12f8351918286, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 4115392951118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: fd79811535552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1862151955d8c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000300000000, Class:  0, CF:0.201823, Len:  1, Fitness_tra: -92
Rule 88: 117121125c955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0000030002000, Class:  0, CF:0.443247, Len:  2, Fitness_tra: -123
Rule 90: a5755d5155d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 4135d18158151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 92: 4108d06853001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 75431d33b5147, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 94: 00090000097d3, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 95: 77b318e11e311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 81111121d1183, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 97: 3113d11816185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 00f0090001500, Class:  0, CF:0.866424, Len:  4, Fitness_tra: 12
Rule 99: 7408220107305, Class:  1, CF:  1, Len:  9, Fitness_tra: 2
Rule100: 3119152110311, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
------Current------
Miss_rate(tra)	:16.0494
------Result------
Miss_rate(tra)	:16.0494
Miss_rate(tst)	:22.2222
ARL				:9.12821

------Generation 500------
Rule  1: 0000900000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 149
Rule  2: 0000090008000, Class:  0, CF:0.769069, Len:  2, Fitness_tra: 54
Rule  3: 0500000000000, Class:  1, CF:0.00825008, Len:  1, Fitness_tra: 86
Rule  4: 000c006300000, Class:  0, CF:0.859144, Len:  3, Fitness_tra: 13
Rule  5: 00f0090001500, Class:  0, CF:0.866424, Len:  4, Fitness_tra: 13
Rule  6: 0008000060e0d, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule  7: 7408220107305, Class:  1, CF:  1, Len:  9, Fitness_tra: 2
Rule  8: 31f1813111413, Class:  0, CF:0.84169, Len: 13, Fitness_tra: 0
Rule  9: 3119152110311, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 10: 0500006307000, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 11: 211d725111119, Class:  0, CF:0.99991, Len: 13, Fitness_tra: 2
Rule 12: f113d111c1885, Class:  0, CF:0.999993, Len: 13, Fitness_tra: 0
Rule 13: 07b5220108305, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 14: 42f21121d1512, Class:  1, CF:  1, Len: 13, Fitness_tra: 4
Rule 15: a115142529118, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 4221138251111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: b2e111b1c1321, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: a161113182116, Class:  0, CF:0.796274, Len: 13, Fitness_tra: 0
Rule 19: 27b8221161388, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 411135152131c, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 4725118511831, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 22: 70b11d8551485, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule 23: 3d212e125c136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1a65551e1121e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: b271215835359, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 3f32955125286, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: f5112115951d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: a173192513118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: aa35588259521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1921d111c8198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 3911911551311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 736111218318e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 471dd811e2152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 19ac152151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 6145151911588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000090008000, Class:  0, CF:0.769069, Len:  2, Fitness_tra: 0
Rule 37: 3f3d31191852e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 111d192111515, Class:  0, CF:0.646428, Len: 13, Fitness_tra: 0
Rule 39: 1113191191351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 311581ed11122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: a61511253911d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: d15d1551155d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: f3b3881131512, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 4135d18853811, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 7241d1911d951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 113118d55d113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 47: 31a2e82816112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: b111815555d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1918d1d15d151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 6a65181c15cd9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b562351159579, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1213515d13121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 412a17d56d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: aafd18555d121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b2138192e13d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 777581389d915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 112111219359c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1911195112131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 75115d5315d45, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: b2431531e11e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 4279d518e2ed8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1e135c1225111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 6e18131d21585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 74b81111855ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 77b318e112311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 657859592395d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 72f511898522e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 233512511511e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 518111111d559, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 4519d51153241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 43a2151113915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: b125c1d115de5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 75f3152d23513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 741553515d395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 6a359111d1181, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 77: 4475521295558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: feb1dd5551185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 3d711338125e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 48f51155ce11d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 6a3253d121c83, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: f635511982211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: bd11951181813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000030000000, Class:  0, CF:0.33493, Len:  1, Fitness_tra: -60
Rule 85: 3d15c15151911, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: 1111115115181, Class:  0, CF:0.984714, Len: 13, Fitness_tra: 4
Rule 87: 1633558515811, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 0000000803000, Class:  0, CF:0.259431, Len:  2, Fitness_tra: -8
Rule 89: b129153c11613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 4519111551181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
