------Generation 0------
Rule  1: 12f12d81215c8, Class:  0, CF:0.450768, Len: 13, Fitness_tra: 1
Rule 34: b535c9811e121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 66b1855319121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 7c191d1c9195c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 0009008d00095, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1111255c11551, Class:  0, CF:0.34446, Len: 13, Fitness_tra: 0
Rule 39: fffdd59181113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 274e18e81ded1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: f3415115d9921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 45158d939182e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 4825ce5c51999, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: fe71115519e88, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 17b3191211898, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b871218111991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: bda3558d15d73, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 3f18315531125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: fdb5113121133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 121151585d515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b4255115e1911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 394ce9121d391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: a318115581d88, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 3922851959318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: a5282151255c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 11f1111955113, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 57: a64ce5159511d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 411251181118e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 7249189191952, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 7531115319415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1165515d58219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 72351d9dd9911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 616598dd81d19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: a165e12113521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 242a482d3331d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 66: 21191115113d1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 67: 112521185d531, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 68: 391958d211581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: f9b951c131191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 117813128433a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 72218d61ed51c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 727c235319221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2171511cdd955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 7443153515198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 4c31cd1935541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1e61dd1d1d123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1e15815119121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: c11d11515d113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 71a3815153121, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 80: 15fd518911121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: aa1c1131d2825, Class:  1, CF:0.601471, Len: 13, Fitness_tra: 1
Rule 82: 13481d1155152, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: 0000020000000, Class:  0, CF:0.000152868, Len:  1, Fitness_tra: -159
Rule 84: b21c918219311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: af31951381215, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: a34cd2d891181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 11325d8151529, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: a13152192111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 281591221e151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 6132d5d123111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: 006812d01d631, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: bd18101500131, Class:  1, CF:  1, Len: 10, Fitness_tra: 5
Rule 93: 7516c18111d21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: ac315115115e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 47b3511211088, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule 96: 33b5111113511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 97: 636598dd81d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 627c21811d221, Class:  1, CF:  1, Len: 13, Fitness_tra: 4
Rule 99: 64f155153c42e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 3009e08200093, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:5.74074
------Result------
Miss_rate(tra)	:5.74074
Miss_rate(tst)	:9.09091
ARL				:11.4857

------Generation 300------
Rule  1: 000000e00c000, Class:  0, CF:0.895644, Len:  2, Fitness_tra: 95
Rule  2: 00030002030d0, Class:  0, CF:0.974677, Len:  4, Fitness_tra: 33
Rule  3: 11f15111288c3, Class:  0, CF:0.999496, Len: 13, Fitness_tra: 7
Rule  4: 11115d1858111, Class:  0, CF:0.990407, Len: 13, Fitness_tra: 2
Rule  5: 6af145133c42e, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule  6: 000890d000630, Class:  0, CF:  1, Len:  5, Fitness_tra: 5
Rule  7: 1115511115111, Class:  0, CF:0.99645, Len: 13, Fitness_tra: 0
Rule  8: 1131152131515, Class:  0, CF:0.98145, Len: 13, Fitness_tra: 7
Rule  9: 1a6112dd1d111, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 10: bd14111521111, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 11: 47b3511211188, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: 2535558211111, Class:  0, CF:0.318157, Len: 13, Fitness_tra: 0
Rule 13: f328d5523d11d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 00090002090d0, Class:  0, CF:  1, Len:  4, Fitness_tra: 8
Rule 15: 35bd511151d51, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: a31551d511125, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 33b5121113511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: f31c3984121e1, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 19: b7489991c1311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: a6a5e8c531511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 711d111525521, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 22: 61fd5d352588e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 447181d551951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1519d82551555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 4c314313e2413, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: af1d5215e5811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 3d11582111d9d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 13f89593528c9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 44b558e231398, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 63791112c1318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 41255911191d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 18b1191111551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 7813c92d83d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: b535c9811e121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 66b1855319121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 7c191d1c9195c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 0009008d00095, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1111255c11551, Class:  0, CF:0.34446, Len: 13, Fitness_tra: 0
Rule 39: fffdd59181113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 274e18e81ded1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: f3415115d9921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 45158d939182e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 4825ce5c51999, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: fe71115519e88, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 17b3191211898, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b871218111991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: bda3558d15d73, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 3f18315531125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: fdb5113121133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 121151585d515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b4255115e1911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 394ce9121d391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: a318115581d88, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 3922851959318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: a5282151255c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 11f1111955113, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 57: a64ce5159511d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 411251181118e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 7249189191952, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 7531115319415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1165515d58219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 72351d9dd9911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 616598dd81d19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: a165e12113521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 242a482d3331d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 66: 21191115113d1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 67: 112521185d531, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 68: 391958d211581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: f9b951c131191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 117813128433a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 72218d61ed51c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 727c235319221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2171511cdd955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 7443153515198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 4c31cd1935541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1e61dd1d1d123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1e15815119121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: c11d11515d113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 71a3815153121, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 80: 15fd518911121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: aa1c1131d2825, Class:  1, CF:0.601471, Len: 13, Fitness_tra: 1
Rule 82: 13481d1155152, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: 0000020000000, Class:  0, CF:0.000152868, Len:  1, Fitness_tra: -159
Rule 84: b21c918219311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: af31951381215, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: a34cd2d891181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 11325d8151529, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: a13152192111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 281591221e151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 6132d5d123111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: 006812d01d631, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: bd18101500131, Class:  1, CF:  1, Len: 10, Fitness_tra: 5
Rule 93: 7516c18111d21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: ac315115115e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 47b3511211088, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule 96: 33b5111113511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 97: 636598dd81d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 627c21811d221, Class:  1, CF:  1, Len: 13, Fitness_tra: 4
Rule 99: 64f155153c42e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 3009e08200093, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:5.74074
------Result------
Miss_rate(tra)	:5.74074
Miss_rate(tst)	:9.09091
ARL				:11.4857

------Generation 400------
Rule  1: 000000e00c000, Class:  0, CF:0.895644, Len:  2, Fitness_tra: 95
Rule  2: 00030002030d0, Class:  0, CF:0.974677, Len:  4, Fitness_tra: 33
Rule  3: 11f15111288c3, Class:  0, CF:0.999496, Len: 13, Fitness_tra: 7
Rule  4: 11115d1858111, Class:  0, CF:0.990407, Len: 13, Fitness_tra: 2
Rule  5: 6af145133c42e, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule  6: 000890d000630, Class:  0, CF:  1, Len:  5, Fitness_tra: 5
Rule  7: 1115511115111, Class:  0, CF:0.99645, Len: 13, Fitness_tra: 0
Rule  8: 1131152131515, Class:  0, CF:0.98145, Len: 13, Fitness_tra: 7
Rule  9: 1a6112dd1d111, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 10: bd14111521111, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 11: 47b3511211188, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: 2535558211111, Class:  0, CF:0.318157, Len: 13, Fitness_tra: 0
Rule 13: f328d5523d11d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 00090002090d0, Class:  0, CF:  1, Len:  4, Fitness_tra: 8
Rule 15: 35bd511151d51, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: a31551d511125, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 33b5121113511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: f31c3984121e1, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 19: b7489991c1311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: a6a5e8c531511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 711d111525521, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 22: 61fd5d352588e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 447181d551951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1519d82551555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 4c314313e2413, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: af1d5215e5811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 3d11582111d9d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 13f89593528c9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 44b558e231398, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 63791112c1318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 41255911191d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 18b1191111551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 7813c92d83d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: b535c9811e121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 66b1855319121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 7c191d1c9195c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 0009008d00095, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1111255c11551, Class:  0, CF:0.34446, Len: 13, Fitness_tra: 0
Rule 39: fffdd59181113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 274e18e81ded1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: f3415115d9921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 45158d939182e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 4825ce5c51999, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: fe71115519e88, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 17b3191211898, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b871218111991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: bda3558d15d73, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 3f18315531125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: fdb5113121133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 121151585d515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b4255115e1911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 394ce9121d391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: a318115581d88, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 3922851959318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: a5282151255c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 11f1111955113, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 57: a64ce5159511d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 411251181118e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 7249189191952, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 7531115319415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1165515d58219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 72351d9dd9911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 616598dd81d19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: a165e12113521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 242a482d3331d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 66: 21191115113d1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 67: 112521185d531, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 68: 391958d211581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: f9b951c131191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 117813128433a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 72218d61ed51c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 727c235319221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2171511cdd955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 7443153515198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 4c31cd1935541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1e61dd1d1d123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1e15815119121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: c11d11515d113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 71a3815153121, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 80: 15fd518911121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: aa1c1131d2825, Class:  1, CF:0.601471, Len: 13, Fitness_tra: 1
Rule 82: 13481d1155152, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: 0000020000000, Class:  0, CF:0.000152868, Len:  1, Fitness_tra: -159
Rule 84: b21c918219311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: af31951381215, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: a34cd2d891181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 11325d8151529, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: a13152192111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 281591221e151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 6132d5d123111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: 006812d01d631, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: bd18101500131, Class:  1, CF:  1, Len: 10, Fitness_tra: 5
Rule 93: 7516c18111d21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: ac315115115e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 47b3511211088, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule 96: 33b5111113511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 97: 636598dd81d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 627c21811d221, Class:  1, CF:  1, Len: 13, Fitness_tra: 4
Rule 99: 64f155153c42e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 3009e08200093, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:5.74074
------Result------
Miss_rate(tra)	:5.74074
Miss_rate(tst)	:9.09091
ARL				:11.4857

------Generation 500------
Rule  1: 000000e00c000, Class:  0, CF:0.895644, Len:  2, Fitness_tra: 95
Rule  2: 00030002030d0, Class:  0, CF:0.974677, Len:  4, Fitness_tra: 33
Rule  3: 11f15111288c3, Class:  0, CF:0.999496, Len: 13, Fitness_tra: 7
Rule  4: 11115d1858111, Class:  0, CF:0.990407, Len: 13, Fitness_tra: 2
Rule  5: 6af145133c42e, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule  6: 000890d000630, Class:  0, CF:  1, Len:  5, Fitness_tra: 5
Rule  7: 1115511115111, Class:  0, CF:0.99645, Len: 13, Fitness_tra: 0
Rule  8: 1131152131515, Class:  0, CF:0.98145, Len: 13, Fitness_tra: 7
Rule  9: 1a6112dd1d111, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 10: bd14111521111, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 11: 47b3511211188, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: 2535558211111, Class:  0, CF:0.318157, Len: 13, Fitness_tra: 0
Rule 13: f328d5523d11d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 00090002090d0, Class:  0, CF:  1, Len:  4, Fitness_tra: 8
Rule 15: 35bd511151d51, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: a31551d511125, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 33b5121113511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: f31c3984121e1, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 19: b7489991c1311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: a6a5e8c531511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 711d111525521, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 22: 61fd5d352588e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 447181d551951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1519d82551555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 4c314313e2413, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: af1d5215e5811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 3d11582111d9d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 13f89593528c9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 44b558e231398, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 63791112c1318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 41255911191d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 18b1191111551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 7813c92d83d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: b535c9811e121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 66b1855319121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 7c191d1c9195c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 0009008d00095, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1111255c11551, Class:  0, CF:0.34446, Len: 13, Fitness_tra: 0
Rule 39: fffdd59181113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 274e18e81ded1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: f3415115d9921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 45158d939182e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 4825ce5c51999, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: fe71115519e88, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 17b3191211898, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b871218111991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: bda3558d15d73, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 3f18315531125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
