------Generation 0------
Rule  1: 7532d2131211e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 41a21921282d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 6fa53c5d23cc6, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 117e12d8e2525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: a1189d155112e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 713121cd51318, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: 014dd500a0e08, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 4c2513dcc1d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0470000da4100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 7b80114011200, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 241115951535d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 774180dd1c958, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0126806c18e05, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 7118d51d58588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 11418115c1d85, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule100: f111e83858253, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:5.8642
------Result------
Miss_rate(tra)	:5.8642
Miss_rate(tst)	:9.09091
ARL				:9.84211

------Generation 200------
Rule  1: 0000900000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 179
Rule  2: 0402000de0000, Class:  0, CF:  1, Len:  4, Fitness_tra: 40
Rule  3: 000cc00900008, Class:  0, CF:0.705972, Len:  4, Fitness_tra: 25
Rule  4: 1221351111835, Class:  1, CF:0.883009, Len: 13, Fitness_tra: 0
Rule  5: 00080c6300000, Class:  0, CF:0.882358, Len:  4, Fitness_tra: 15
Rule  6: 00000000c0e08, Class:  0, CF:0.979896, Len:  3, Fitness_tra: 12
Rule  7: 6315111851931, Class:  0, CF:  1, Len: 13, Fitness_tra: 9
Rule  8: 0000d200a4102, Class:  0, CF:0.967803, Len:  6, Fitness_tra: 21
Rule  9: 1302d00510d00, Class:  0, CF:0.994878, Len:  7, Fitness_tra: 5
Rule 10: f32811d21d311, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 11: 0c0808010620e, Class:  0, CF:  1, Len:  7, Fitness_tra: 6
Rule 12: 3a611213d1d15, Class:  0, CF:0.846757, Len: 13, Fitness_tra: 0
Rule 13: 0111010d10001, Class:  1, CF:0.0369101, Len:  7, Fitness_tra: -8
Rule 14: 0111010d1b001, Class:  0, CF:0.722889, Len:  8, Fitness_tra: 9
Rule 15: 3111115d11111, Class:  0, CF:0.983004, Len: 13, Fitness_tra: 1
Rule 16: 18281312c1161, Class:  0, CF:0.675456, Len: 13, Fitness_tra: 0
Rule 17: 5511151811531, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 0106006310001, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 19: 1631d1d3c1161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 633dd18381121, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 21: 6f68511322821, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 22: 1631d1d381111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 71f811311d148, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 111311811d1d1, Class:  0, CF:0.997779, Len: 13, Fitness_tra: 12
Rule 25: 0503000e000cd, Class:  0, CF:  1, Len:  5, Fitness_tra: 2
Rule 26: 11ad311915221, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 7b1d118311288, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: f111111065711, Class:  0, CF:0.593329, Len: 12, Fitness_tra: 0
Rule 29: 7b1d151118588, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 30: e142d18d1d182, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 41fdc51151213, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: f3618298d1553, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 42b1131121131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a571811551188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 28a9518c23dd2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: f928111211915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 241d15981535c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 7df511161811e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1e22115115958, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1a32d5195d2c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 45111519825d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: f9b81821ddd11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: bc112e5128311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4229285c91198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 46b348d381151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 48695515c5121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b262351928153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 21bec11555dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1df8d55d55581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 3142d18d1d112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1df155255914d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: f3a211351128a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1833191d835c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b1755e829d393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11415115d8131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 314e8158515d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 4cb5131cc1d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 71bdd585111d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 157d2c1333342, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 35b2521511188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: a1b91d1855151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 311115515d595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: b531518511518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 72115185c1541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 6345215551981, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11f85d1511185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 774181d595d52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1121881ce8e55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: f111e18551253, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 69b519521593d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: f9b9181159d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 4471518185511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 112d515258d99, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 2cb3851911558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 3928151d93181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: f661998181113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b115185d19551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 73f8d1515d15e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 444918389831c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: f971211169211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: ff61925121821, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: ff6d35d182849, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: 0000020000000, Class:  0, CF:0.00147603, Len:  1, Fitness_tra: -350
Rule 84: a1c212dd28581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 41a21921282d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 6fa53c5d23cc6, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 117e12d8e2525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: a1189d155112e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 713121cd51318, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: 014dd500a0e08, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 4c2513dcc1d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0470000da4100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 7b80114011200, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 241115951535d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 774180dd1c958, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0126806c18e05, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 7118d51d58588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 11418115c1d85, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule100: f111e83858253, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:5.8642
------Result------
Miss_rate(tra)	:5.8642
Miss_rate(tst)	:9.09091
ARL				:9.84211

------Generation 300------
Rule  1: 0000900000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 179
Rule  2: 0402000de0000, Class:  0, CF:  1, Len:  4, Fitness_tra: 40
Rule  3: 000cc00900008, Class:  0, CF:0.705972, Len:  4, Fitness_tra: 25
Rule  4: 1221351111835, Class:  1, CF:0.883009, Len: 13, Fitness_tra: 0
Rule  5: 00080c6300000, Class:  0, CF:0.882358, Len:  4, Fitness_tra: 15
Rule  6: 00000000c0e08, Class:  0, CF:0.979896, Len:  3, Fitness_tra: 12
Rule  7: 6315111851931, Class:  0, CF:  1, Len: 13, Fitness_tra: 9
Rule  8: 0000d200a4102, Class:  0, CF:0.967803, Len:  6, Fitness_tra: 21
Rule  9: 1302d00510d00, Class:  0, CF:0.994878, Len:  7, Fitness_tra: 5
Rule 10: f32811d21d311, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 11: 0c0808010620e, Class:  0, CF:  1, Len:  7, Fitness_tra: 6
Rule 12: 3a611213d1d15, Class:  0, CF:0.846757, Len: 13, Fitness_tra: 0
Rule 13: 0111010d10001, Class:  1, CF:0.0369101, Len:  7, Fitness_tra: -8
Rule 14: 0111010d1b001, Class:  0, CF:0.722889, Len:  8, Fitness_tra: 9
Rule 15: 3111115d11111, Class:  0, CF:0.983004, Len: 13, Fitness_tra: 1
Rule 16: 18281312c1161, Class:  0, CF:0.675456, Len: 13, Fitness_tra: 0
Rule 17: 5511151811531, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 0106006310001, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 19: 1631d1d3c1161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 633dd18381121, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 21: 6f68511322821, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 22: 1631d1d381111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 71f811311d148, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 111311811d1d1, Class:  0, CF:0.997779, Len: 13, Fitness_tra: 12
Rule 25: 0503000e000cd, Class:  0, CF:  1, Len:  5, Fitness_tra: 2
Rule 26: 11ad311915221, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 7b1d118311288, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: f111111065711, Class:  0, CF:0.593329, Len: 12, Fitness_tra: 0
Rule 29: 7b1d151118588, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 30: e142d18d1d182, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 41fdc51151213, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: f3618298d1553, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 42b1131121131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a571811551188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 28a9518c23dd2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: f928111211915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 241d15981535c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 7df511161811e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1e22115115958, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1a32d5195d2c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 45111519825d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: f9b81821ddd11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: bc112e5128311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4229285c91198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 46b348d381151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 48695515c5121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b262351928153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 21bec11555dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1df8d55d55581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 3142d18d1d112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1df155255914d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: f3a211351128a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1833191d835c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b1755e829d393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11415115d8131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 314e8158515d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 4cb5131cc1d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 71bdd585111d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 157d2c1333342, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 35b2521511188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: a1b91d1855151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 311115515d595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: b531518511518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 72115185c1541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 6345215551981, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11f85d1511185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 774181d595d52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1121881ce8e55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: f111e18551253, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 69b519521593d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: f9b9181159d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 4471518185511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 112d515258d99, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 2cb3851911558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 3928151d93181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: f661998181113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b115185d19551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 73f8d1515d15e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 444918389831c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: f971211169211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: ff61925121821, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: ff6d35d182849, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: 0000020000000, Class:  0, CF:0.00147603, Len:  1, Fitness_tra: -350
Rule 84: a1c212dd28581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 41a21921282d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 6fa53c5d23cc6, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 117e12d8e2525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: a1189d155112e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 713121cd51318, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: 014dd500a0e08, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 4c2513dcc1d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0470000da4100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 7b80114011200, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 241115951535d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 774180dd1c958, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0126806c18e05, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 7118d51d58588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 11418115c1d85, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule100: f111e83858253, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:5.8642
------Result------
Miss_rate(tra)	:5.8642
Miss_rate(tst)	:9.09091
ARL				:9.84211

------Generation 400------
Rule  1: 0000900000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 179
Rule  2: 0402000de0000, Class:  0, CF:  1, Len:  4, Fitness_tra: 40
Rule  3: 000cc00900008, Class:  0, CF:0.705972, Len:  4, Fitness_tra: 25
Rule  4: 1221351111835, Class:  1, CF:0.883009, Len: 13, Fitness_tra: 0
Rule  5: 00080c6300000, Class:  0, CF:0.882358, Len:  4, Fitness_tra: 15
Rule  6: 00000000c0e08, Class:  0, CF:0.979896, Len:  3, Fitness_tra: 12
Rule  7: 6315111851931, Class:  0, CF:  1, Len: 13, Fitness_tra: 9
Rule  8: 0000d200a4102, Class:  0, CF:0.967803, Len:  6, Fitness_tra: 21
Rule  9: 1302d00510d00, Class:  0, CF:0.994878, Len:  7, Fitness_tra: 5
Rule 10: f32811d21d311, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 11: 0c0808010620e, Class:  0, CF:  1, Len:  7, Fitness_tra: 6
Rule 12: 3a611213d1d15, Class:  0, CF:0.846757, Len: 13, Fitness_tra: 0
Rule 13: 0111010d10001, Class:  1, CF:0.0369101, Len:  7, Fitness_tra: -8
Rule 14: 0111010d1b001, Class:  0, CF:0.722889, Len:  8, Fitness_tra: 9
Rule 15: 3111115d11111, Class:  0, CF:0.983004, Len: 13, Fitness_tra: 1
Rule 16: 18281312c1161, Class:  0, CF:0.675456, Len: 13, Fitness_tra: 0
Rule 17: 5511151811531, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 0106006310001, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 19: 1631d1d3c1161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 633dd18381121, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 21: 6f68511322821, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 22: 1631d1d381111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 71f811311d148, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 111311811d1d1, Class:  0, CF:0.997779, Len: 13, Fitness_tra: 12
Rule 25: 0503000e000cd, Class:  0, CF:  1, Len:  5, Fitness_tra: 2
Rule 26: 11ad311915221, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 7b1d118311288, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: f111111065711, Class:  0, CF:0.593329, Len: 12, Fitness_tra: 0
Rule 29: 7b1d151118588, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 30: e142d18d1d182, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 41fdc51151213, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: f3618298d1553, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 42b1131121131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a571811551188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 28a9518c23dd2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: f928111211915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 241d15981535c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 7df511161811e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1e22115115958, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1a32d5195d2c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 45111519825d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: f9b81821ddd11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: bc112e5128311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4229285c91198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 46b348d381151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 48695515c5121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b262351928153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 21bec11555dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1df8d55d55581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 3142d18d1d112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1df155255914d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: f3a211351128a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1833191d835c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b1755e829d393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11415115d8131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 314e8158515d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 4cb5131cc1d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 71bdd585111d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 157d2c1333342, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 35b2521511188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: a1b91d1855151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 311115515d595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: b531518511518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 72115185c1541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 6345215551981, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11f85d1511185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 774181d595d52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1121881ce8e55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: f111e18551253, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 69b519521593d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: f9b9181159d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 4471518185511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 112d515258d99, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 2cb3851911558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 3928151d93181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: f661998181113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b115185d19551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 73f8d1515d15e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 444918389831c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: f971211169211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: ff61925121821, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: ff6d35d182849, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: 0000020000000, Class:  0, CF:0.00147603, Len:  1, Fitness_tra: -350
Rule 84: a1c212dd28581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 41a21921282d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 6fa53c5d23cc6, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 117e12d8e2525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: a1189d155112e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 713121cd51318, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: 014dd500a0e08, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 4c2513dcc1d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0470000da4100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 7b80114011200, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 241115951535d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 774180dd1c958, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0126806c18e05, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
