------Generation 0------
Rule  1: b221ef471b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 441421b772, Class:  1, CF:0.940935, Len: 10, Fitness_tra: 0
Rule 40: bb14d374b1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: 2242efb7b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 47475e2217, Class:  1, CF:0.97872, Len: 10, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4b221324b1, Class:  1, CF:0.981509, Len: 10, Fitness_tra: 0
Rule 45: 2b17197277, Class:  1, CF:0.973619, Len: 10, Fitness_tra: 0
Rule 46: 22b28ab441, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 14211642bb, Class:  1, CF:0.999805, Len: 10, Fitness_tra: 0
Rule 48: b111e31271, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: b1428f1b4b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: 7b47cf4bb2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 47b4c14b11, Class:  1, CF:0.412371, Len: 10, Fitness_tra: 0
Rule 52: 47149f2447, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 4211562247, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 54: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b14b96774b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: 241281bb71, Class:  1, CF:0.803742, Len: 10, Fitness_tra: 0
Rule 57: b4b191b24b, Class:  1, CF:0.993882, Len: 10, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 7c27152774, Class:  1, CF:0.923467, Len: 10, Fitness_tra: 0
Rule 60: 47b15a1744, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 2411162471, Class:  1, CF:0.99926, Len: 10, Fitness_tra: 0
Rule 62: 71421eb1b4, Class:  1, CF:0.767466, Len: 10, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 212793b444, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: bb14f6b412, Class:  1, CF:0.99694, Len: 10, Fitness_tra: 0
Rule 68: 17473f4b1b, Class:  1, CF:0.99922, Len: 10, Fitness_tra: 0
Rule 69: b712364b41, Class:  1, CF:0.998031, Len: 10, Fitness_tra: 0
Rule 70: b777117bb2, Class:  1, CF:0.926595, Len: 10, Fitness_tra: 0
Rule 71: 172b5f72b2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: b127511b77, Class:  1, CF:0.753258, Len: 10, Fitness_tra: 0
Rule 73: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 244755172b, Class:  1, CF:0.915578, Len: 10, Fitness_tra: 0
Rule 76: 2124192714, Class:  1, CF:0.902567, Len: 10, Fitness_tra: 0
Rule 77: b1b48374b1, Class:  1, CF:0.750157, Len: 10, Fitness_tra: 0
Rule 78: 2e15134477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b1bc36b727, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: bf2d1921b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 4444914b2b, Class:  1, CF:0.865838, Len: 10, Fitness_tra: 0
Rule 82: 474233bbb2, Class:  1, CF:0.994238, Len: 10, Fitness_tra: 0
Rule 83: 1842167241, Class:  1, CF:0.997423, Len: 10, Fitness_tra: 0
Rule 84: 2228f6411b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 1a1d51242b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 16b13d7417, Class:  1, CF:0.572758, Len: 10, Fitness_tra: 0
Rule 87: 27723fb774, Class:  1, CF:0.999998, Len: 10, Fitness_tra: 0
Rule 88: 4325d12727, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 722ba6bbb4, Class:  1, CF:0.999953, Len: 10, Fitness_tra: 0
Rule 90: 1521112182, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: b00ba30244, Class:  1, CF:0.992987, Len:  7, Fitness_tra: 0
Rule 92: 0000450000, Class:  0, CF:0.303995, Len:  2, Fitness_tra: -26
Rule 93: 0d0b940b70, Class:  1, CF:0.921539, Len:  6, Fitness_tra: 0
Rule 94: 0740200007, Class:  1, CF:0.565655, Len:  4, Fitness_tra: 0
Rule 95: b1d2a6b224, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: 2221197219, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: 7f2d192cb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0400000270, Class:  1, CF:0.69031, Len:  3, Fitness_tra: 4
Rule 99: 0b47004b07, Class:  1, CF:0.856373, Len:  6, Fitness_tra: 0
Rule100: b001660040, Class:  1, CF:0.994258, Len:  5, Fitness_tra: 46
------Current------
Miss_rate(tra)	:27.578
------Result------
Miss_rate(tra)	:27.578
Miss_rate(tst)	:8.22669
ARL				:8.21591

------Generation 100------
Rule  1: 0000700000, Class:  0, CF:0.419283, Len:  1, Fitness_tra: 595
Rule  2: 0000500000, Class:  1, CF:0.898862, Len:  1, Fitness_tra: 1879
Rule  3: 0008000000, Class:  1, CF:0.987894, Len:  1, Fitness_tra: 177
Rule  4: b001660040, Class:  1, CF:0.994258, Len:  5, Fitness_tra: 37
Rule  5: 0400000270, Class:  1, CF:0.69031, Len:  3, Fitness_tra: 1
Rule  6: b2717f17bc, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule  7: 227116b171, Class:  1, CF:0.998889, Len: 10, Fitness_tra: 0
Rule  8: 772119b124, Class:  1, CF:0.990204, Len: 10, Fitness_tra: 0
Rule  9: b841a37b44, Class:  1, CF:0.999933, Len: 10, Fitness_tra: 0
Rule 10: 12411a2147, Class:  1, CF:0.999715, Len: 10, Fitness_tra: 0
Rule 11: 78218cb111, Class:  1, CF:0.823733, Len: 10, Fitness_tra: 0
Rule 12: b2211f7774, Class:  1, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 13: 454213b244, Class:  1, CF:0.999826, Len: 10, Fitness_tra: 0
Rule 14: bb7d2174b5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 2b2b13b27b, Class:  1, CF:0.991072, Len: 10, Fitness_tra: 0
Rule 16: 144b8cb71b, Class:  1, CF:0.92977, Len: 10, Fitness_tra: 0
Rule 17: 117b334122, Class:  1, CF:0.98655, Len: 10, Fitness_tra: 0
Rule 18: b221ef471b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 27122e4bb7, Class:  1, CF:0.795606, Len: 10, Fitness_tra: 0
Rule 20: 7441ef7744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 4bb7132774, Class:  1, CF:0.988775, Len: 10, Fitness_tra: 0
Rule 22: 25742141b4, Class:  1, CF:0.953809, Len: 10, Fitness_tra: 0
Rule 23: 1271512117, Class:  1, CF:0.943616, Len: 10, Fitness_tra: 0
Rule 24: 247222b242, Class:  1, CF:0.986622, Len: 10, Fitness_tra: 0
Rule 25: b7bb912777, Class:  1, CF:0.971279, Len: 10, Fitness_tra: 0
Rule 26: 221b1a2727, Class:  1, CF:0.999834, Len: 10, Fitness_tra: 0
Rule 27: 4f1dd1b272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 22721e4727, Class:  1, CF:0.818869, Len: 10, Fitness_tra: 0
Rule 29: 2124ef7744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: b7b43a2414, Class:  1, CF:0.999657, Len: 10, Fitness_tra: 0
Rule 31: 75b227b1b2, Class:  1, CF:0.964795, Len: 10, Fitness_tra: 0
Rule 32: 452b1221b7, Class:  1, CF:0.855975, Len: 10, Fitness_tra: 0
Rule 33: b12ce67742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 787b214b41, Class:  1, CF:0.96826, Len: 10, Fitness_tra: 0
Rule 36: 14b4861274, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: 112283bb77, Class:  1, CF:0.803541, Len: 10, Fitness_tra: 0
Rule 38: b2741f421b, Class:  1, CF:0.999159, Len: 10, Fitness_tra: 0
Rule 39: 441421b772, Class:  1, CF:0.940935, Len: 10, Fitness_tra: 0
Rule 40: bb14d374b1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: 2242efb7b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 47475e2217, Class:  1, CF:0.97872, Len: 10, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4b221324b1, Class:  1, CF:0.981509, Len: 10, Fitness_tra: 0
Rule 45: 2b17197277, Class:  1, CF:0.973619, Len: 10, Fitness_tra: 0
Rule 46: 22b28ab441, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 14211642bb, Class:  1, CF:0.999805, Len: 10, Fitness_tra: 0
Rule 48: b111e31271, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: b1428f1b4b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: 7b47cf4bb2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 47b4c14b11, Class:  1, CF:0.412371, Len: 10, Fitness_tra: 0
Rule 52: 47149f2447, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 4211562247, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 54: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b14b96774b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: 241281bb71, Class:  1, CF:0.803742, Len: 10, Fitness_tra: 0
Rule 57: b4b191b24b, Class:  1, CF:0.993882, Len: 10, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 7c27152774, Class:  1, CF:0.923467, Len: 10, Fitness_tra: 0
Rule 60: 47b15a1744, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 2411162471, Class:  1, CF:0.99926, Len: 10, Fitness_tra: 0
Rule 62: 71421eb1b4, Class:  1, CF:0.767466, Len: 10, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 212793b444, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: bb14f6b412, Class:  1, CF:0.99694, Len: 10, Fitness_tra: 0
Rule 68: 17473f4b1b, Class:  1, CF:0.99922, Len: 10, Fitness_tra: 0
Rule 69: b712364b41, Class:  1, CF:0.998031, Len: 10, Fitness_tra: 0
Rule 70: b777117bb2, Class:  1, CF:0.926595, Len: 10, Fitness_tra: 0
Rule 71: 172b5f72b2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: b127511b77, Class:  1, CF:0.753258, Len: 10, Fitness_tra: 0
Rule 73: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 244755172b, Class:  1, CF:0.915578, Len: 10, Fitness_tra: 0
Rule 76: 2124192714, Class:  1, CF:0.902567, Len: 10, Fitness_tra: 0
Rule 77: b1b48374b1, Class:  1, CF:0.750157, Len: 10, Fitness_tra: 0
Rule 78: 2e15134477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b1bc36b727, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: bf2d1921b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1f15914127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 717513bb41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1747f32277, Class:  1, CF:0.997148, Len: 10, Fitness_tra: 0
Rule 84: b1b7e12114, Class:  1, CF:0.930551, Len: 10, Fitness_tra: 0
Rule 85: 2212f14717, Class:  1, CF:0.982023, Len: 10, Fitness_tra: 0
Rule 86: 75b13f7212, Class:  1, CF:0.999667, Len: 10, Fitness_tra: 0
Rule 87: b222ff47b2, Class:  1, CF:0.999991, Len: 10, Fitness_tra: 0
Rule 88: 18b2f12b77, Class:  1, CF:0.990483, Len: 10, Fitness_tra: 0
Rule 89: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 2111161111, Class:  1, CF:0.973025, Len: 10, Fitness_tra: 33
Rule 91: 00000d0006, Class:  0, CF:0.61191, Len:  2, Fitness_tra: 1532
Rule 92: 7e421eb1b7, Class:  1, CF:0.381067, Len: 10, Fitness_tra: 0
Rule 93: 73b27700b0, Class:  1, CF:0.934309, Len:  7, Fitness_tra: 0
Rule 94: 241921b771, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 0000000071, Class:  1, CF:0.00698667, Len:  2, Fitness_tra: 0
Rule 96: b001a6bb40, Class:  1, CF:0.999691, Len:  7, Fitness_tra: 0
Rule 97: b00b120647, Class:  0, CF:0.151083, Len:  7, Fitness_tra: 0
Rule 98: 24328f17b4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: 1802167241, Class:  1, CF:0.988953, Len:  9, Fitness_tra: 0
Rule100: a4418f171b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:26.6395
------Result------
Miss_rate(tra)	:26.6395
Miss_rate(tst)	:8.22669
ARL				:8.23864

------Generation 200------
Rule  1: 0000500000, Class:  1, CF:0.898862, Len:  1, Fitness_tra: 1877
Rule  2: 00000d0006, Class:  0, CF:0.61191, Len:  2, Fitness_tra: 1467
Rule  3: 0000700000, Class:  0, CF:0.419283, Len:  1, Fitness_tra: 668
Rule  4: 0008000000, Class:  1, CF:0.987894, Len:  1, Fitness_tra: 177
Rule  5: 000000000b, Class:  0, CF:0.484235, Len:  1, Fitness_tra: 69
Rule  6: b001660040, Class:  1, CF:0.994258, Len:  5, Fitness_tra: 23
Rule  7: 2111161111, Class:  1, CF:0.973025, Len: 10, Fitness_tra: 6
Rule  8: 0400000270, Class:  1, CF:0.69031, Len:  3, Fitness_tra: 1
Rule  9: b841a37b44, Class:  1, CF:0.999933, Len: 10, Fitness_tra: 0
Rule 10: 12411a2147, Class:  1, CF:0.999715, Len: 10, Fitness_tra: 0
Rule 11: 78218cb111, Class:  1, CF:0.823733, Len: 10, Fitness_tra: 0
Rule 12: b2211f7774, Class:  1, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 13: 454213b244, Class:  1, CF:0.999826, Len: 10, Fitness_tra: 0
Rule 14: bb7d2174b5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 2b2b13b27b, Class:  1, CF:0.991072, Len: 10, Fitness_tra: 0
Rule 16: 144b8cb71b, Class:  1, CF:0.92977, Len: 10, Fitness_tra: 0
Rule 17: 117b334122, Class:  1, CF:0.98655, Len: 10, Fitness_tra: 0
Rule 18: b221ef471b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 27122e4bb7, Class:  1, CF:0.795606, Len: 10, Fitness_tra: 0
Rule 20: 7441ef7744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 4bb7132774, Class:  1, CF:0.988775, Len: 10, Fitness_tra: 0
Rule 22: 25742141b4, Class:  1, CF:0.953809, Len: 10, Fitness_tra: 0
Rule 23: 1271512117, Class:  1, CF:0.943616, Len: 10, Fitness_tra: 0
Rule 24: 247222b242, Class:  1, CF:0.986622, Len: 10, Fitness_tra: 0
Rule 25: b7bb912777, Class:  1, CF:0.971279, Len: 10, Fitness_tra: 0
Rule 26: 221b1a2727, Class:  1, CF:0.999834, Len: 10, Fitness_tra: 0
Rule 27: 4f1dd1b272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 22721e4727, Class:  1, CF:0.818869, Len: 10, Fitness_tra: 0
Rule 29: 2124ef7744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: b7b43a2414, Class:  1, CF:0.999657, Len: 10, Fitness_tra: 0
Rule 31: 75b227b1b2, Class:  1, CF:0.964795, Len: 10, Fitness_tra: 0
Rule 32: 452b1221b7, Class:  1, CF:0.855975, Len: 10, Fitness_tra: 0
Rule 33: b12ce67742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 787b214b41, Class:  1, CF:0.96826, Len: 10, Fitness_tra: 0
Rule 36: 14b4861274, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: 112283bb77, Class:  1, CF:0.803541, Len: 10, Fitness_tra: 0
Rule 38: b2741f421b, Class:  1, CF:0.999159, Len: 10, Fitness_tra: 0
Rule 39: 441421b772, Class:  1, CF:0.940935, Len: 10, Fitness_tra: 0
Rule 40: bb14d374b1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: 2242efb7b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 47475e2217, Class:  1, CF:0.97872, Len: 10, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4b221324b1, Class:  1, CF:0.981509, Len: 10, Fitness_tra: 0
Rule 45: 2b17197277, Class:  1, CF:0.973619, Len: 10, Fitness_tra: 0
Rule 46: 22b28ab441, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 14211642bb, Class:  1, CF:0.999805, Len: 10, Fitness_tra: 0
Rule 48: b111e31271, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: b1428f1b4b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: 7b47cf4bb2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 47b4c14b11, Class:  1, CF:0.412371, Len: 10, Fitness_tra: 0
Rule 52: 47149f2447, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 4211562247, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 54: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b14b96774b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: 241281bb71, Class:  1, CF:0.803742, Len: 10, Fitness_tra: 0
Rule 57: b4b191b24b, Class:  1, CF:0.993882, Len: 10, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 7c27152774, Class:  1, CF:0.923467, Len: 10, Fitness_tra: 0
Rule 60: 47b15a1744, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 2411162471, Class:  1, CF:0.99926, Len: 10, Fitness_tra: 0
Rule 62: 71421eb1b4, Class:  1, CF:0.767466, Len: 10, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 212793b444, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: bb14f6b412, Class:  1, CF:0.99694, Len: 10, Fitness_tra: 0
Rule 68: 17473f4b1b, Class:  1, CF:0.99922, Len: 10, Fitness_tra: 0
Rule 69: b712364b41, Class:  1, CF:0.998031, Len: 10, Fitness_tra: 0
Rule 70: b777117bb2, Class:  1, CF:0.926595, Len: 10, Fitness_tra: 0
Rule 71: 172b5f72b2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: b127511b77, Class:  1, CF:0.753258, Len: 10, Fitness_tra: 0
Rule 73: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 244755172b, Class:  1, CF:0.915578, Len: 10, Fitness_tra: 0
Rule 76: 2124192714, Class:  1, CF:0.902567, Len: 10, Fitness_tra: 0
Rule 77: b1b48374b1, Class:  1, CF:0.750157, Len: 10, Fitness_tra: 0
Rule 78: 2e15134477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b1bc36b727, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: bf2d1921b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 71b7f14b1b, Class:  1, CF:0.997113, Len: 10, Fitness_tra: 0
Rule 82: 43729d2221, Class:  1, CF:0.996346, Len: 10, Fitness_tra: 0
Rule 83: 217451b112, Class:  1, CF:0.983033, Len: 10, Fitness_tra: 0
Rule 84: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: bb743a1747, Class:  1, CF:0.999984, Len: 10, Fitness_tra: 0
Rule 86: 21b11a71bb, Class:  1, CF:0.999803, Len: 10, Fitness_tra: 0
Rule 87: 4c2266224b, Class:  1, CF:0.999871, Len: 10, Fitness_tra: 0
Rule 88: 717cf12127, Class:  1, CF:0.999989, Len: 10, Fitness_tra: 0
Rule 89: 2178f6121b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: 7471164214, Class:  1, CF:0.999764, Len: 10, Fitness_tra: 0
Rule 91: bb1036b402, Class:  1, CF:0.996249, Len:  8, Fitness_tra: 0
Rule 92: 14118c12cb, Class:  1, CF:0.975294, Len: 10, Fitness_tra: 0
Rule 93: 0b773f111b, Class:  1, CF:0.990868, Len:  9, Fitness_tra: 0
Rule 94: b000000003, Class:  1, CF:0.210841, Len:  2, Fitness_tra: 23
Rule 95: 0000500000, Class:  1, CF:0.898862, Len:  0, Fitness_tra: 0
Rule 96: b7485122a7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: 07b05a1774, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 98: 0050500000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0001121111, Class:  0, CF:0.427575, Len:  7, Fitness_tra: -97
Rule100: 71218cb114, Class:  1, CF:0.919607, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:26.142
------Result------
Miss_rate(tra)	:26.142
Miss_rate(tst)	:7.67824
ARL				:8.15909

------Generation 300------
Rule  1: 0000500000, Class:  1, CF:0.898862, Len:  1, Fitness_tra: 1877
Rule  2: 00000d0006, Class:  0, CF:0.61191, Len:  2, Fitness_tra: 1467
Rule  3: 0000700000, Class:  0, CF:0.419283, Len:  1, Fitness_tra: 668
Rule  4: 0008000000, Class:  1, CF:0.987894, Len:  1, Fitness_tra: 177
Rule  5: 000000000b, Class:  0, CF:0.484235, Len:  1, Fitness_tra: 69
Rule  6: b001660040, Class:  1, CF:0.994258, Len:  5, Fitness_tra: 23
Rule  7: 2111161111, Class:  1, CF:0.973025, Len: 10, Fitness_tra: 6
Rule  8: 0400000270, Class:  1, CF:0.69031, Len:  3, Fitness_tra: 1
Rule  9: b841a37b44, Class:  1, CF:0.999933, Len: 10, Fitness_tra: 0
Rule 10: 12411a2147, Class:  1, CF:0.999715, Len: 10, Fitness_tra: 0
Rule 11: 78218cb111, Class:  1, CF:0.823733, Len: 10, Fitness_tra: 0
Rule 12: b2211f7774, Class:  1, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 13: 454213b244, Class:  1, CF:0.999826, Len: 10, Fitness_tra: 0
Rule 14: bb7d2174b5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 2b2b13b27b, Class:  1, CF:0.991072, Len: 10, Fitness_tra: 0
Rule 16: 144b8cb71b, Class:  1, CF:0.92977, Len: 10, Fitness_tra: 0
Rule 17: 117b334122, Class:  1, CF:0.98655, Len: 10, Fitness_tra: 0
Rule 18: b221ef471b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 27122e4bb7, Class:  1, CF:0.795606, Len: 10, Fitness_tra: 0
Rule 20: 7441ef7744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 4bb7132774, Class:  1, CF:0.988775, Len: 10, Fitness_tra: 0
Rule 22: 25742141b4, Class:  1, CF:0.953809, Len: 10, Fitness_tra: 0
Rule 23: 1271512117, Class:  1, CF:0.943616, Len: 10, Fitness_tra: 0
Rule 24: 247222b242, Class:  1, CF:0.986622, Len: 10, Fitness_tra: 0
Rule 25: b7bb912777, Class:  1, CF:0.971279, Len: 10, Fitness_tra: 0
Rule 26: 221b1a2727, Class:  1, CF:0.999834, Len: 10, Fitness_tra: 0
Rule 27: 4f1dd1b272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 22721e4727, Class:  1, CF:0.818869, Len: 10, Fitness_tra: 0
Rule 29: 2124ef7744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: b7b43a2414, Class:  1, CF:0.999657, Len: 10, Fitness_tra: 0
Rule 31: 75b227b1b2, Class:  1, CF:0.964795, Len: 10, Fitness_tra: 0
Rule 32: 452b1221b7, Class:  1, CF:0.855975, Len: 10, Fitness_tra: 0
Rule 33: b12ce67742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 787b214b41, Class:  1, CF:0.96826, Len: 10, Fitness_tra: 0
Rule 36: 14b4861274, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: 112283bb77, Class:  1, CF:0.803541, Len: 10, Fitness_tra: 0
Rule 38: b2741f421b, Class:  1, CF:0.999159, Len: 10, Fitness_tra: 0
Rule 39: 441421b772, Class:  1, CF:0.940935, Len: 10, Fitness_tra: 0
Rule 40: bb14d374b1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: 2242efb7b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 47475e2217, Class:  1, CF:0.97872, Len: 10, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4b221324b1, Class:  1, CF:0.981509, Len: 10, Fitness_tra: 0
Rule 45: 2b17197277, Class:  1, CF:0.973619, Len: 10, Fitness_tra: 0
Rule 46: 22b28ab441, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 14211642bb, Class:  1, CF:0.999805, Len: 10, Fitness_tra: 0
Rule 48: b111e31271, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: b1428f1b4b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: 7b47cf4bb2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 47b4c14b11, Class:  1, CF:0.412371, Len: 10, Fitness_tra: 0
Rule 52: 47149f2447, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 4211562247, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
