------Generation 0------
Rule  1: 21471112cc, Class:  1, CF:0.998473, Len: 10, Fitness_tra: 0
Rule 94: 791c11b7c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 48b42f7412, Class:  1, CF:0.999167, Len: 10, Fitness_tra: 0
Rule 96: 12221ab412, Class:  1, CF:0.999206, Len: 10, Fitness_tra: 0
Rule 97: e442cf2117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 2b17c5b7bb, Class:  1, CF:0.827782, Len: 10, Fitness_tra: 0
Rule 99: b22b10eb01, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule100: 424156b124, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:17.0437
------Result------
Miss_rate(tra)	:17.0437
Miss_rate(tst)	:11.4964
ARL				:7.92308

------Generation 100------
Rule  1: 0000750000, Class:  0, CF:0.666542, Len:  2, Fitness_tra: 1383
Rule  2: 0000030000, Class:  1, CF:0.780837, Len:  1, Fitness_tra: 438
Rule  3: 000000000c, Class:  1, CF:0.899035, Len:  1, Fitness_tra: 67
Rule  4: 0c00100000, Class:  0, CF:0.351039, Len:  2, Fitness_tra: 53
Rule  5: 0100000020, Class:  1, CF:0.139978, Len:  2, Fitness_tra: 409
Rule  6: 0000510a76, Class:  1, CF:0.789921, Len:  5, Fitness_tra: 11
Rule  7: 00bb080100, Class:  0, CF:0.304345, Len:  4, Fitness_tra: -6
Rule  8: bdb1111241, Class:  1, CF:0.959085, Len: 10, Fitness_tra: 0
Rule  9: 020bc90020, Class:  0, CF:0.290694, Len:  5, Fitness_tra: 0
Rule 10: b1b1781174, Class:  1, CF:0.896854, Len: 10, Fitness_tra: 0
Rule 11: 0000007280, Class:  1, CF:0.999858, Len:  3, Fitness_tra: 0
Rule 12: 28243e4471, Class:  1, CF:0.464311, Len: 10, Fitness_tra: 0
Rule 13: 2b17c5b7b7, Class:  1, CF:0.860034, Len: 10, Fitness_tra: 0
Rule 14: 21221312bb, Class:  1, CF:0.984894, Len: 10, Fitness_tra: 0
Rule 15: 4b423141b7, Class:  1, CF:0.982359, Len: 10, Fitness_tra: 0
Rule 16: 1271517174, Class:  1, CF:0.961697, Len: 10, Fitness_tra: 0
Rule 17: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 17173f7271, Class:  1, CF:0.998482, Len: 10, Fitness_tra: 0
Rule 19: 2411a31721, Class:  1, CF:0.990021, Len: 10, Fitness_tra: 0
Rule 20: 11743a7127, Class:  1, CF:0.994465, Len: 10, Fitness_tra: 0
Rule 21: 44144e7b24, Class:  1, CF:0.827788, Len: 10, Fitness_tra: 0
Rule 22: 12b28a7712, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 722bc327b4, Class:  1, CF:0.795922, Len: 10, Fitness_tra: 0
Rule 25: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: be1481bb22, Class:  1, CF:0.973031, Len: 10, Fitness_tra: 0
Rule 27: 1b121171b2, Class:  1, CF:0.632522, Len: 10, Fitness_tra: 0
Rule 28: 41b4af7772, Class:  1, CF:0.999897, Len: 10, Fitness_tra: 0
Rule 29: 7721c37721, Class:  1, CF:0.826434, Len: 10, Fitness_tra: 0
Rule 30: 7511162412, Class:  1, CF:0.999368, Len: 10, Fitness_tra: 0
Rule 31: 41111a2411, Class:  1, CF:0.997186, Len: 10, Fitness_tra: 0
Rule 32: 7247814221, Class:  1, CF:0.969578, Len: 10, Fitness_tra: 0
Rule 33: 7171c97142, Class:  1, CF:0.988947, Len: 10, Fitness_tra: 0
Rule 34: 144b9f21b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 44711622b4, Class:  1, CF:0.99951, Len: 10, Fitness_tra: 0
Rule 36: 21773617b7, Class:  1, CF:0.985339, Len: 10, Fitness_tra: 0
Rule 37: bab5512244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 48b2ff4147, Class:  1, CF:0.998395, Len: 10, Fitness_tra: 0
Rule 39: 2c72164771, Class:  1, CF:0.999542, Len: 10, Fitness_tra: 0
Rule 40: 28bb137417, Class:  1, CF:0.985155, Len: 10, Fitness_tra: 0
Rule 41: 12bb6f71b7, Class:  1, CF:0.983887, Len: 10, Fitness_tra: 0
Rule 42: 212458722b, Class:  1, CF:0.994001, Len: 10, Fitness_tra: 0
Rule 43: 21b2c64414, Class:  1, CF:0.987631, Len: 10, Fitness_tra: 0
Rule 44: ba45194b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 45: b22b1f2b41, Class:  1, CF:0.999341, Len: 10, Fitness_tra: 0
Rule 46: 4b41517174, Class:  1, CF:0.994558, Len: 10, Fitness_tra: 0
Rule 47: b1174db421, Class:  1, CF:0.921165, Len: 10, Fitness_tra: 0
Rule 48: 162c12441b, Class:  1, CF:0.999971, Len: 10, Fitness_tra: 0
Rule 49: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 424751124b, Class:  1, CF:0.991774, Len: 10, Fitness_tra: 0
Rule 51: 234d512441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 2722d6bbb4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 2477332272, Class:  1, CF:0.988791, Len: 10, Fitness_tra: 0
Rule 54: b2141abb21, Class:  1, CF:0.992073, Len: 10, Fitness_tra: 0
Rule 55: 1422184412, Class:  1, CF:0.835706, Len: 10, Fitness_tra: 0
Rule 56: 21b11a271b, Class:  1, CF:0.999669, Len: 10, Fitness_tra: 0
Rule 57: 21113a477b, Class:  1, CF:0.999823, Len: 10, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 7111537442, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 7e478d7224, Class:  1, CF:0.99737, Len: 10, Fitness_tra: 0
Rule 61: 412b417b1b, Class:  1, CF:0.840165, Len: 10, Fitness_tra: 0
Rule 62: 1c771e2717, Class:  1, CF:0.747236, Len: 10, Fitness_tra: 0
Rule 63: 77422641b2, Class:  1, CF:0.998883, Len: 10, Fitness_tra: 0
Rule 64: 791411b774, Class:  1, CF:0.943508, Len: 10, Fitness_tra: 0
Rule 65: 2744132bb2, Class:  1, CF:0.972575, Len: 10, Fitness_tra: 0
Rule 66: 17b781b744, Class:  1, CF:0.821012, Len: 10, Fitness_tra: 0
Rule 67: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1171234144, Class:  1, CF:0.91553, Len: 10, Fitness_tra: 0
Rule 70: 11b151b747, Class:  1, CF:0.980615, Len: 10, Fitness_tra: 0
Rule 71: 2915f172b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4142c17117, Class:  1, CF:0.849258, Len: 10, Fitness_tra: 0
Rule 74: 25cb1e4521, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 444463b724, Class:  1, CF:0.99733, Len: 10, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 127116b724, Class:  1, CF:0.999061, Len: 10, Fitness_tra: 0
Rule 80: 417b214112, Class:  1, CF:0.902524, Len: 10, Fitness_tra: 0
Rule 81: 257151bb17, Class:  1, CF:0.979639, Len: 10, Fitness_tra: 0
Rule 82: 431c122171, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: 7c42b11742, Class:  1, CF:0.925482, Len: 10, Fitness_tra: 0
Rule 84: bbb7187411, Class:  1, CF:0.874115, Len: 10, Fitness_tra: 0
Rule 85: 0b00000000, Class:  0, CF:0.075929, Len:  1, Fitness_tra: -1254
Rule 86: 4c1725b124, Class:  1, CF:0.901084, Len: 10, Fitness_tra: 0
Rule 87: 23752847bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: 0000700000, Class:  0, CF:0.418345, Len:  1, Fitness_tra: 801
Rule 89: 7c22b1427b, Class:  1, CF:0.888758, Len: 10, Fitness_tra: 0
Rule 90: 4175114121, Class:  1, CF:0.999832, Len: 10, Fitness_tra: 0
Rule 91: e7b7389171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 200c06b017, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 93: 25cb1e45c1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: b12a70c701, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 95: 4001000174, Class:  1, CF:0.835281, Len:  5, Fitness_tra: 1
Rule 96: 61418db724, Class:  1, CF:0.949774, Len: 10, Fitness_tra: 0
Rule 97: 4c24000b60, Class:  1, CF:0.580269, Len:  6, Fitness_tra: 0
Rule 98: 1c070b2810, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 99: 28bb100407, Class:  1, CF:0.829797, Len:  7, Fitness_tra: 0
Rule100: 010030a77b, Class:  1, CF:0.671254, Len:  6, Fitness_tra: 0
------Current------
Miss_rate(tra)	:15.743
------Result------
Miss_rate(tra)	:15.743
Miss_rate(tst)	:9.67153
ARL				:7.70526

------Generation 200------
Rule  1: 0000750000, Class:  0, CF:0.666542, Len:  2, Fitness_tra: 1424
Rule  2: 0000700000, Class:  0, CF:0.418345, Len:  1, Fitness_tra: 779
Rule  3: 0000030000, Class:  1, CF:0.780837, Len:  1, Fitness_tra: 423
Rule  4: 0c00100000, Class:  0, CF:0.351039, Len:  2, Fitness_tra: 116
Rule  5: 000200b000, Class:  1, CF:0.988568, Len:  2, Fitness_tra: 100
Rule  6: 000000000c, Class:  1, CF:0.899035, Len:  1, Fitness_tra: 60
Rule  7: 000000000b, Class:  0, CF:0.472506, Len:  1, Fitness_tra: 31
Rule  8: 0a00030000, Class:  1, CF:0.810525, Len:  2, Fitness_tra: 7
Rule  9: 0511000410, Class:  1, CF:0.389866, Len:  5, Fitness_tra: 4
Rule 10: 000080bb00, Class:  1, CF:0.8053, Len:  3, Fitness_tra: 2
Rule 11: 0000510a76, Class:  1, CF:0.789921, Len:  5, Fitness_tra: 0
Rule 12: 0100000020, Class:  1, CF:0.139978, Len:  2, Fitness_tra: 0
Rule 13: 0000007280, Class:  1, CF:0.999858, Len:  3, Fitness_tra: 0
Rule 14: 21221312bb, Class:  1, CF:0.984894, Len: 10, Fitness_tra: 0
Rule 15: 4b423141b7, Class:  1, CF:0.982359, Len: 10, Fitness_tra: 0
Rule 16: 1271517174, Class:  1, CF:0.961697, Len: 10, Fitness_tra: 0
Rule 17: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 17173f7271, Class:  1, CF:0.998482, Len: 10, Fitness_tra: 0
Rule 19: 2411a31721, Class:  1, CF:0.990021, Len: 10, Fitness_tra: 0
Rule 20: 11743a7127, Class:  1, CF:0.994465, Len: 10, Fitness_tra: 0
Rule 21: 44144e7b24, Class:  1, CF:0.827788, Len: 10, Fitness_tra: 0
Rule 22: 12b28a7712, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 722bc327b4, Class:  1, CF:0.795922, Len: 10, Fitness_tra: 0
Rule 25: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: be1481bb22, Class:  1, CF:0.973031, Len: 10, Fitness_tra: 0
Rule 27: 1b121171b2, Class:  1, CF:0.632522, Len: 10, Fitness_tra: 0
Rule 28: 41b4af7772, Class:  1, CF:0.999897, Len: 10, Fitness_tra: 0
Rule 29: 7721c37721, Class:  1, CF:0.826434, Len: 10, Fitness_tra: 0
Rule 30: 7511162412, Class:  1, CF:0.999368, Len: 10, Fitness_tra: 0
Rule 31: 41111a2411, Class:  1, CF:0.997186, Len: 10, Fitness_tra: 0
Rule 32: 7247814221, Class:  1, CF:0.969578, Len: 10, Fitness_tra: 0
Rule 33: 7171c97142, Class:  1, CF:0.988947, Len: 10, Fitness_tra: 0
Rule 34: 144b9f21b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 44711622b4, Class:  1, CF:0.99951, Len: 10, Fitness_tra: 0
Rule 36: 21773617b7, Class:  1, CF:0.985339, Len: 10, Fitness_tra: 0
Rule 37: bab5512244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 48b2ff4147, Class:  1, CF:0.998395, Len: 10, Fitness_tra: 0
Rule 39: 2c72164771, Class:  1, CF:0.999542, Len: 10, Fitness_tra: 0
Rule 40: 28bb137417, Class:  1, CF:0.985155, Len: 10, Fitness_tra: 0
Rule 41: 12bb6f71b7, Class:  1, CF:0.983887, Len: 10, Fitness_tra: 0
Rule 42: 212458722b, Class:  1, CF:0.994001, Len: 10, Fitness_tra: 0
Rule 43: 21b2c64414, Class:  1, CF:0.987631, Len: 10, Fitness_tra: 0
Rule 44: ba45194b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 45: b22b1f2b41, Class:  1, CF:0.999341, Len: 10, Fitness_tra: 0
Rule 46: 4b41517174, Class:  1, CF:0.994558, Len: 10, Fitness_tra: 0
Rule 47: b1174db421, Class:  1, CF:0.921165, Len: 10, Fitness_tra: 0
Rule 48: 162c12441b, Class:  1, CF:0.999971, Len: 10, Fitness_tra: 0
Rule 49: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 424751124b, Class:  1, CF:0.991774, Len: 10, Fitness_tra: 0
Rule 51: 234d512441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 2722d6bbb4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 2477332272, Class:  1, CF:0.988791, Len: 10, Fitness_tra: 0
Rule 54: b2141abb21, Class:  1, CF:0.992073, Len: 10, Fitness_tra: 0
Rule 55: 1422184412, Class:  1, CF:0.835706, Len: 10, Fitness_tra: 0
Rule 56: 21b11a271b, Class:  1, CF:0.999669, Len: 10, Fitness_tra: 0
Rule 57: 21113a477b, Class:  1, CF:0.999823, Len: 10, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 7111537442, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 7e478d7224, Class:  1, CF:0.99737, Len: 10, Fitness_tra: 0
Rule 61: 412b417b1b, Class:  1, CF:0.840165, Len: 10, Fitness_tra: 0
Rule 62: 1c771e2717, Class:  1, CF:0.747236, Len: 10, Fitness_tra: 0
Rule 63: 77422641b2, Class:  1, CF:0.998883, Len: 10, Fitness_tra: 0
Rule 64: 791411b774, Class:  1, CF:0.943508, Len: 10, Fitness_tra: 0
Rule 65: 2744132bb2, Class:  1, CF:0.972575, Len: 10, Fitness_tra: 0
Rule 66: 17b781b744, Class:  1, CF:0.821012, Len: 10, Fitness_tra: 0
Rule 67: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1171234144, Class:  1, CF:0.91553, Len: 10, Fitness_tra: 0
Rule 70: 11b151b747, Class:  1, CF:0.980615, Len: 10, Fitness_tra: 0
Rule 71: 2915f172b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4142c17117, Class:  1, CF:0.849258, Len: 10, Fitness_tra: 0
Rule 74: 25cb1e4521, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 444463b724, Class:  1, CF:0.99733, Len: 10, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 127116b724, Class:  1, CF:0.999061, Len: 10, Fitness_tra: 0
Rule 80: 417b214112, Class:  1, CF:0.902524, Len: 10, Fitness_tra: 0
Rule 81: 4122117115, Class:  1, CF:0.999147, Len: 10, Fitness_tra: 0
Rule 82: 48b1161244, Class:  1, CF:0.994089, Len: 10, Fitness_tra: 0
Rule 83: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 254275b227, Class:  1, CF:0.96624, Len: 10, Fitness_tra: 0
Rule 86: 744111742b, Class:  1, CF:0.956962, Len: 10, Fitness_tra: 0
Rule 87: 2bb1424127, Class:  1, CF:0.989432, Len: 10, Fitness_tra: 0
Rule 88: 14711d7221, Class:  1, CF:0.929023, Len: 10, Fitness_tra: 0
Rule 89: 24744cb7b2, Class:  1, CF:0.837016, Len: 10, Fitness_tra: 0
Rule 90: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0715f0b30c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 47424671bb, Class:  1, CF:0.999013, Len: 10, Fitness_tra: 0
Rule 93: 412b217112, Class:  1, CF:0.90817, Len: 10, Fitness_tra: 0
Rule 94: 0700200020, Class:  1, CF:0.338961, Len:  3, Fitness_tra: 1
Rule 95: 284c9525b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0003000000, Class:  0, CF:0.0841857, Len:  1, Fitness_tra: -1753
Rule 97: 2b42717194, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 114451b724, Class:  1, CF:0.973311, Len: 10, Fitness_tra: 0
Rule 99: 0110037104, Class:  1, CF:0.934004, Len:  6, Fitness_tra: 0
Rule100: 00020300a0, Class:  1, CF:0.787669, Len:  3, Fitness_tra: 0
------Current------
Miss_rate(tra)	:12.3728
------Result------
Miss_rate(tra)	:12.3728
Miss_rate(tst)	:10.0365
ARL				:7.36667

------Generation 300------
Rule  1: 0000750000, Class:  0, CF:0.666542, Len:  2, Fitness_tra: 1424
Rule  2: 0000700000, Class:  0, CF:0.418345, Len:  1, Fitness_tra: 779
Rule  3: 0000030000, Class:  1, CF:0.780837, Len:  1, Fitness_tra: 423
Rule  4: 0c00100000, Class:  0, CF:0.351039, Len:  2, Fitness_tra: 116
Rule  5: 000200b000, Class:  1, CF:0.988568, Len:  2, Fitness_tra: 100
Rule  6: 000000000c, Class:  1, CF:0.899035, Len:  1, Fitness_tra: 60
Rule  7: 000000000b, Class:  0, CF:0.472506, Len:  1, Fitness_tra: 31
Rule  8: 0a00030000, Class:  1, CF:0.810525, Len:  2, Fitness_tra: 7
Rule  9: 0511000410, Class:  1, CF:0.389866, Len:  5, Fitness_tra: 4
Rule 10: 000080bb00, Class:  1, CF:0.8053, Len:  3, Fitness_tra: 2
Rule 11: 0000510a76, Class:  1, CF:0.789921, Len:  5, Fitness_tra: 0
Rule 12: 0100000020, Class:  1, CF:0.139978, Len:  2, Fitness_tra: 0
Rule 13: 0000007280, Class:  1, CF:0.999858, Len:  3, Fitness_tra: 0
Rule 14: 21221312bb, Class:  1, CF:0.984894, Len: 10, Fitness_tra: 0
Rule 15: 4b423141b7, Class:  1, CF:0.982359, Len: 10, Fitness_tra: 0
Rule 16: 1271517174, Class:  1, CF:0.961697, Len: 10, Fitness_tra: 0
Rule 17: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 17173f7271, Class:  1, CF:0.998482, Len: 10, Fitness_tra: 0
Rule 19: 2411a31721, Class:  1, CF:0.990021, Len: 10, Fitness_tra: 0
Rule 20: 11743a7127, Class:  1, CF:0.994465, Len: 10, Fitness_tra: 0
Rule 21: 44144e7b24, Class:  1, CF:0.827788, Len: 10, Fitness_tra: 0
Rule 22: 12b28a7712, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 722bc327b4, Class:  1, CF:0.795922, Len: 10, Fitness_tra: 0
Rule 25: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: be1481bb22, Class:  1, CF:0.973031, Len: 10, Fitness_tra: 0
Rule 27: 1b121171b2, Class:  1, CF:0.632522, Len: 10, Fitness_tra: 0
Rule 28: 41b4af7772, Class:  1, CF:0.999897, Len: 10, Fitness_tra: 0
Rule 29: 7721c37721, Class:  1, CF:0.826434, Len: 10, Fitness_tra: 0
Rule 30: 7511162412, Class:  1, CF:0.999368, Len: 10, Fitness_tra: 0
Rule 31: 41111a2411, Class:  1, CF:0.997186, Len: 10, Fitness_tra: 0
Rule 32: 7247814221, Class:  1, CF:0.969578, Len: 10, Fitness_tra: 0
Rule 33: 7171c97142, Class:  1, CF:0.988947, Len: 10, Fitness_tra: 0
Rule 34: 144b9f21b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 44711622b4, Class:  1, CF:0.99951, Len: 10, Fitness_tra: 0
Rule 36: 21773617b7, Class:  1, CF:0.985339, Len: 10, Fitness_tra: 0
Rule 37: bab5512244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 48b2ff4147, Class:  1, CF:0.998395, Len: 10, Fitness_tra: 0
Rule 39: 2c72164771, Class:  1, CF:0.999542, Len: 10, Fitness_tra: 0
Rule 40: 28bb137417, Class:  1, CF:0.985155, Len: 10, Fitness_tra: 0
Rule 41: 12bb6f71b7, Class:  1, CF:0.983887, Len: 10, Fitness_tra: 0
Rule 42: 212458722b, Class:  1, CF:0.994001, Len: 10, Fitness_tra: 0
Rule 43: 21b2c64414, Class:  1, CF:0.987631, Len: 10, Fitness_tra: 0
Rule 44: ba45194b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 45: b22b1f2b41, Class:  1, CF:0.999341, Len: 10, Fitness_tra: 0
Rule 46: 4b41517174, Class:  1, CF:0.994558, Len: 10, Fitness_tra: 0
Rule 47: b1174db421, Class:  1, CF:0.921165, Len: 10, Fitness_tra: 0
Rule 48: 162c12441b, Class:  1, CF:0.999971, Len: 10, Fitness_tra: 0
Rule 49: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 424751124b, Class:  1, CF:0.991774, Len: 10, Fitness_tra: 0
Rule 51: 234d512441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 2722d6bbb4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 2477332272, Class:  1, CF:0.988791, Len: 10, Fitness_tra: 0
Rule 54: b2141abb21, Class:  1, CF:0.992073, Len: 10, Fitness_tra: 0
Rule 55: 1422184412, Class:  1, CF:0.835706, Len: 10, Fitness_tra: 0
Rule 56: 21b11a271b, Class:  1, CF:0.999669, Len: 10, Fitness_tra: 0
Rule 57: 21113a477b, Class:  1, CF:0.999823, Len: 10, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 7111537442, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 7e478d7224, Class:  1, CF:0.99737, Len: 10, Fitness_tra: 0
Rule 61: 412b417b1b, Class:  1, CF:0.840165, Len: 10, Fitness_tra: 0
Rule 62: 1c771e2717, Class:  1, CF:0.747236, Len: 10, Fitness_tra: 0
Rule 63: 77422641b2, Class:  1, CF:0.998883, Len: 10, Fitness_tra: 0
Rule 64: 791411b774, Class:  1, CF:0.943508, Len: 10, Fitness_tra: 0
Rule 65: 2744132bb2, Class:  1, CF:0.972575, Len: 10, Fitness_tra: 0
Rule 66: 17b781b744, Class:  1, CF:0.821012, Len: 10, Fitness_tra: 0
Rule 67: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1171234144, Class:  1, CF:0.91553, Len: 10, Fitness_tra: 0
Rule 70: 11b151b747, Class:  1, CF:0.980615, Len: 10, Fitness_tra: 0
Rule 71: 2915f172b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4142c17117, Class:  1, CF:0.849258, Len: 10, Fitness_tra: 0
Rule 74: 25cb1e4521, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 444463b724, Class:  1, CF:0.99733, Len: 10, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 127116b724, Class:  1, CF:0.999061, Len: 10, Fitness_tra: 0
Rule 80: 417b214112, Class:  1, CF:0.902524, Len: 10, Fitness_tra: 0
Rule 81: 4122117115, Class:  1, CF:0.999147, Len: 10, Fitness_tra: 0
Rule 82: 48b1161244, Class:  1, CF:0.994089, Len: 10, Fitness_tra: 0
Rule 83: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 254275b227, Class:  1, CF:0.96624, Len: 10, Fitness_tra: 0
Rule 86: 744111742b, Class:  1, CF:0.956962, Len: 10, Fitness_tra: 0
Rule 87: 2bb1424127, Class:  1, CF:0.989432, Len: 10, Fitness_tra: 0
Rule 88: 14711d7221, Class:  1, CF:0.929023, Len: 10, Fitness_tra: 0
Rule 89: 24744cb7b2, Class:  1, CF:0.837016, Len: 10, Fitness_tra: 0
Rule 90: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0715f0b30c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 47424671bb, Class:  1, CF:0.999013, Len: 10, Fitness_tra: 0
Rule 93: 412b217112, Class:  1, CF:0.90817, Len: 10, Fitness_tra: 0
Rule 94: 0700200020, Class:  1, CF:0.338961, Len:  3, Fitness_tra: 1
Rule 95: 284c9525b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0003000000, Class:  0, CF:0.0841857, Len:  1, Fitness_tra: -1753
Rule 97: 2b42717194, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 114451b724, Class:  1, CF:0.973311, Len: 10, Fitness_tra: 0
Rule 99: 0110037104, Class:  1, CF:0.934004, Len:  6, Fitness_tra: 0
Rule100: 00020300a0, Class:  1, CF:0.787669, Len:  3, Fitness_tra: 0
------Current------
Miss_rate(tra)	:12.3728
------Result------
Miss_rate(tra)	:12.3728
Miss_rate(tst)	:10.0365
ARL				:7.36667

------Generation 400------
Rule  1: 0000750000, Class:  0, CF:0.666542, Len:  2, Fitness_tra: 1424
Rule  2: 0000700000, Class:  0, CF:0.418345, Len:  1, Fitness_tra: 779
Rule  3: 0000030000, Class:  1, CF:0.780837, Len:  1, Fitness_tra: 423
Rule  4: 0c00100000, Class:  0, CF:0.351039, Len:  2, Fitness_tra: 116
Rule  5: 000200b000, Class:  1, CF:0.988568, Len:  2, Fitness_tra: 100
Rule  6: 000000000c, Class:  1, CF:0.899035, Len:  1, Fitness_tra: 60
