------Generation 0------
Rule  1: 1412d6bb42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 772b8a412b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: 7bb4ff7227, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2b2bfa2717, Class:  1, CF:0.999994, Len: 10, Fitness_tra: 0
Rule 26: 774415b2b1, Class:  1, CF:0.90219, Len: 10, Fitness_tra: 0
Rule 27: 4b215f7227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 7214214b47, Class:  1, CF:0.970064, Len: 10, Fitness_tra: 0
Rule 29: 4bbb16422b, Class:  1, CF:0.999424, Len: 10, Fitness_tra: 0
Rule 30: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 14271f42bb, Class:  1, CF:0.999818, Len: 10, Fitness_tra: 0
Rule 32: b747112224, Class:  1, CF:0.962667, Len: 10, Fitness_tra: 0
Rule 33: 79711db1bb, Class:  1, CF:0.757814, Len: 10, Fitness_tra: 0
Rule 34: 484b5e2172, Class:  1, CF:0.936259, Len: 10, Fitness_tra: 0
Rule 35: 1444817721, Class:  1, CF:0.914486, Len: 10, Fitness_tra: 0
Rule 36: b214512272, Class:  1, CF:0.985891, Len: 10, Fitness_tra: 0
Rule 37: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 41175141b4, Class:  1, CF:0.919441, Len: 10, Fitness_tra: 0
Rule 39: 24b11e7217, Class:  1, CF:0.978929, Len: 10, Fitness_tra: 0
Rule 40: 4422832471, Class:  1, CF:0.670585, Len: 10, Fitness_tra: 0
Rule 41: 74b78ab1b2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 42: 17b71a7271, Class:  1, CF:0.999308, Len: 10, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 2a4d594412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 12742e1777, Class:  1, CF:0.387914, Len: 10, Fitness_tra: 0
Rule 47: 2c41f177bb, Class:  1, CF:0.999739, Len: 10, Fitness_tra: 0
Rule 48: 11145a7bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 2442c141b2, Class:  1, CF:0.91296, Len: 10, Fitness_tra: 0
Rule 50: bb173322bb, Class:  1, CF:0.987732, Len: 10, Fitness_tra: 0
Rule 51: b4bb234147, Class:  1, CF:0.980113, Len: 10, Fitness_tra: 0
Rule 52: 11b4194742, Class:  1, CF:0.86375, Len: 10, Fitness_tra: 0
Rule 53: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 24bbdd1124, Class:  1, CF:0.946822, Len: 10, Fitness_tra: 0
Rule 55: 7b715a7441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 2b771174b1, Class:  1, CF:0.934295, Len: 10, Fitness_tra: 0
Rule 58: 282b1d7222, Class:  1, CF:0.987068, Len: 10, Fitness_tra: 0
Rule 59: 44b186712b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 217b892444, Class:  1, CF:0.992047, Len: 10, Fitness_tra: 0
Rule 61: b11261447b, Class:  1, CF:0.977447, Len: 10, Fitness_tra: 0
Rule 62: 7b47162141, Class:  1, CF:0.99772, Len: 10, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 7175557411, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 67: 4c24637b12, Class:  1, CF:0.998193, Len: 10, Fitness_tra: 0
Rule 68: 24476171b4, Class:  1, CF:0.989499, Len: 10, Fitness_tra: 0
Rule 69: 14224cb14b, Class:  1, CF:0.940843, Len: 10, Fitness_tra: 0
Rule 70: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 4142222412, Class:  1, CF:0.968587, Len: 10, Fitness_tra: 0
Rule 72: b71421b27b, Class:  1, CF:0.90969, Len: 10, Fitness_tra: 0
Rule 73: 7142554b27, Class:  1, CF:0.950654, Len: 10, Fitness_tra: 0
Rule 74: 424b112412, Class:  1, CF:0.986626, Len: 10, Fitness_tra: 0
Rule 75: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 18751a12b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 7121e31172, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: 2212134217, Class:  1, CF:0.991268, Len: 10, Fitness_tra: 0
Rule 80: 28b2c52244, Class:  1, CF:0.950712, Len: 10, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b2b13624bb, Class:  1, CF:0.999815, Len: 10, Fitness_tra: 0
Rule 83: 72728174bb, Class:  1, CF:0.948865, Len: 10, Fitness_tra: 0
Rule 84: 14711d1142, Class:  1, CF:0.771903, Len: 10, Fitness_tra: 2
Rule 85: 1d2711b2b1, Class:  1, CF:0.952953, Len: 10, Fitness_tra: 0
Rule 86: 127b664b17, Class:  1, CF:0.994608, Len: 10, Fitness_tra: 0
Rule 87: 2424a12117, Class:  1, CF:0.989704, Len: 10, Fitness_tra: 0
Rule 88: 144715b711, Class:  1, CF:0.8238, Len: 10, Fitness_tra: 0
Rule 89: 7424364141, Class:  1, CF:0.998466, Len: 10, Fitness_tra: 0
Rule 90: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 400050040b, Class:  1, CF:0.886113, Len:  4, Fitness_tra: 18
Rule 92: a142a2447b, Class:  1, CF:0.898015, Len: 10, Fitness_tra: 0
Rule 93: 7542d974d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 2b27ca2147, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 5000690722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 7c2186719b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 00a0000000, Class:  0, CF:0.0141668, Len:  1, Fitness_tra: -1365
Rule 98: 4247002412, Class:  1, CF:0.974277, Len:  8, Fitness_tra: 0
Rule 99: 000b110000, Class:  1, CF:0.173694, Len:  3, Fitness_tra: 31
Rule100: 74413111b4, Class:  1, CF:0.959768, Len: 10, Fitness_tra: 13
------Current------
Miss_rate(tra)	:6.37865
------Result------
Miss_rate(tra)	:6.37865
Miss_rate(tst)	:10.219
ARL				:7.98864

------Generation 200------
Rule  1: 0000040000, Class:  0, CF:0.117163, Len:  1, Fitness_tra: 1438
Rule  2: b020900700, Class:  1, CF:0.821275, Len:  4, Fitness_tra: 1
Rule  3: 10b4094746, Class:  1, CF:0.967577, Len:  8, Fitness_tra: 0
Rule  4: b007002200, Class:  1, CF:0.969508, Len:  4, Fitness_tra: 0
Rule  5: 7821311b4b, Class:  1, CF:0.987149, Len: 10, Fitness_tra: 7
Rule  6: 182225bb41, Class:  1, CF:0.898757, Len: 10, Fitness_tra: 0
Rule  7: 7821eb7222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 21b1d11741, Class:  1, CF:0.983919, Len: 10, Fitness_tra: 0
Rule  9: b7b1257413, Class:  1, CF:0.944976, Len: 10, Fitness_tra: 0
Rule 10: 71211a7442, Class:  1, CF:0.999997, Len: 10, Fitness_tra: 0
Rule 11: 7171724b41, Class:  1, CF:0.854235, Len: 10, Fitness_tra: 0
Rule 12: 4111824187, Class:  1, CF:0.999792, Len: 10, Fitness_tra: 0
Rule 13: 7831311b4b, Class:  1, CF:0.901415, Len: 10, Fitness_tra: 1
Rule 14: 41425244a1, Class:  1, CF:0.906433, Len: 10, Fitness_tra: 0
Rule 15: 121411b147, Class:  1, CF:0.826554, Len: 10, Fitness_tra: 0
Rule 16: b2b129741b, Class:  1, CF:0.947925, Len: 10, Fitness_tra: 0
Rule 17: 1121f37111, Class:  1, CF:0.891686, Len: 10, Fitness_tra: 0
Rule 18: 122b214b74, Class:  1, CF:0.959863, Len: 10, Fitness_tra: 0
Rule 19: 1412d6bb42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 7211a6b247, Class:  1, CF:0.999847, Len: 10, Fitness_tra: 0
Rule 21: 227151bbb7, Class:  1, CF:0.872493, Len: 10, Fitness_tra: 0
Rule 22: 772b8a412b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: 7bb4ff7227, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2b2bfa2717, Class:  1, CF:0.999994, Len: 10, Fitness_tra: 0
Rule 26: 774415b2b1, Class:  1, CF:0.90219, Len: 10, Fitness_tra: 0
Rule 27: 4b215f7227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 7214214b47, Class:  1, CF:0.970064, Len: 10, Fitness_tra: 0
Rule 29: 4bbb16422b, Class:  1, CF:0.999424, Len: 10, Fitness_tra: 0
Rule 30: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 14271f42bb, Class:  1, CF:0.999818, Len: 10, Fitness_tra: 0
Rule 32: b747112224, Class:  1, CF:0.962667, Len: 10, Fitness_tra: 0
Rule 33: 79711db1bb, Class:  1, CF:0.757814, Len: 10, Fitness_tra: 0
Rule 34: 484b5e2172, Class:  1, CF:0.936259, Len: 10, Fitness_tra: 0
Rule 35: 1444817721, Class:  1, CF:0.914486, Len: 10, Fitness_tra: 0
Rule 36: b214512272, Class:  1, CF:0.985891, Len: 10, Fitness_tra: 0
Rule 37: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 41175141b4, Class:  1, CF:0.919441, Len: 10, Fitness_tra: 0
Rule 39: 24b11e7217, Class:  1, CF:0.978929, Len: 10, Fitness_tra: 0
Rule 40: 4422832471, Class:  1, CF:0.670585, Len: 10, Fitness_tra: 0
Rule 41: 74b78ab1b2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 42: 17b71a7271, Class:  1, CF:0.999308, Len: 10, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 2a4d594412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 12742e1777, Class:  1, CF:0.387914, Len: 10, Fitness_tra: 0
Rule 47: 2c41f177bb, Class:  1, CF:0.999739, Len: 10, Fitness_tra: 0
Rule 48: 11145a7bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 2442c141b2, Class:  1, CF:0.91296, Len: 10, Fitness_tra: 0
Rule 50: bb173322bb, Class:  1, CF:0.987732, Len: 10, Fitness_tra: 0
Rule 51: b4bb234147, Class:  1, CF:0.980113, Len: 10, Fitness_tra: 0
Rule 52: 11b4194742, Class:  1, CF:0.86375, Len: 10, Fitness_tra: 0
Rule 53: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 24bbdd1124, Class:  1, CF:0.946822, Len: 10, Fitness_tra: 0
Rule 55: 7b715a7441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 2b771174b1, Class:  1, CF:0.934295, Len: 10, Fitness_tra: 0
Rule 58: 282b1d7222, Class:  1, CF:0.987068, Len: 10, Fitness_tra: 0
Rule 59: 44b186712b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 217b892444, Class:  1, CF:0.992047, Len: 10, Fitness_tra: 0
Rule 61: b11261447b, Class:  1, CF:0.977447, Len: 10, Fitness_tra: 0
Rule 62: 7b47162141, Class:  1, CF:0.99772, Len: 10, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 7175557411, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 67: 4c24637b12, Class:  1, CF:0.998193, Len: 10, Fitness_tra: 0
Rule 68: 24476171b4, Class:  1, CF:0.989499, Len: 10, Fitness_tra: 0
Rule 69: 14224cb14b, Class:  1, CF:0.940843, Len: 10, Fitness_tra: 0
Rule 70: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 4142222412, Class:  1, CF:0.968587, Len: 10, Fitness_tra: 0
Rule 72: b71421b27b, Class:  1, CF:0.90969, Len: 10, Fitness_tra: 0
Rule 73: 7142554b27, Class:  1, CF:0.950654, Len: 10, Fitness_tra: 0
Rule 74: 424b112412, Class:  1, CF:0.986626, Len: 10, Fitness_tra: 0
Rule 75: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 18751a12b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 7121e31172, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: 2212134217, Class:  1, CF:0.991268, Len: 10, Fitness_tra: 0
Rule 80: 28b2c52244, Class:  1, CF:0.950712, Len: 10, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b2b13624bb, Class:  1, CF:0.999815, Len: 10, Fitness_tra: 0
Rule 83: 72728174bb, Class:  1, CF:0.948865, Len: 10, Fitness_tra: 0
Rule 84: 14711d1142, Class:  1, CF:0.771903, Len: 10, Fitness_tra: 2
Rule 85: 1d2711b2b1, Class:  1, CF:0.952953, Len: 10, Fitness_tra: 0
Rule 86: 127b664b17, Class:  1, CF:0.994608, Len: 10, Fitness_tra: 0
Rule 87: 2424a12117, Class:  1, CF:0.989704, Len: 10, Fitness_tra: 0
Rule 88: 144715b711, Class:  1, CF:0.8238, Len: 10, Fitness_tra: 0
Rule 89: 7424364141, Class:  1, CF:0.998466, Len: 10, Fitness_tra: 0
Rule 90: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 400050040b, Class:  1, CF:0.886113, Len:  4, Fitness_tra: 18
Rule 92: a142a2447b, Class:  1, CF:0.898015, Len: 10, Fitness_tra: 0
Rule 93: 7542d974d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 2b27ca2147, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 5000690722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 7c2186719b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 00a0000000, Class:  0, CF:0.0141668, Len:  1, Fitness_tra: -1365
Rule 98: 4247002412, Class:  1, CF:0.974277, Len:  8, Fitness_tra: 0
Rule 99: 000b110000, Class:  1, CF:0.173694, Len:  3, Fitness_tra: 31
Rule100: 74413111b4, Class:  1, CF:0.959768, Len: 10, Fitness_tra: 13
------Current------
Miss_rate(tra)	:6.37865
------Result------
Miss_rate(tra)	:6.37865
Miss_rate(tst)	:10.219
ARL				:7.98864

------Generation 300------
Rule  1: 0000040000, Class:  0, CF:0.117163, Len:  1, Fitness_tra: 1438
Rule  2: b020900700, Class:  1, CF:0.821275, Len:  4, Fitness_tra: 1
Rule  3: 10b4094746, Class:  1, CF:0.967577, Len:  8, Fitness_tra: 0
Rule  4: b007002200, Class:  1, CF:0.969508, Len:  4, Fitness_tra: 0
Rule  5: 7821311b4b, Class:  1, CF:0.987149, Len: 10, Fitness_tra: 7
Rule  6: 182225bb41, Class:  1, CF:0.898757, Len: 10, Fitness_tra: 0
Rule  7: 7821eb7222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 21b1d11741, Class:  1, CF:0.983919, Len: 10, Fitness_tra: 0
Rule  9: b7b1257413, Class:  1, CF:0.944976, Len: 10, Fitness_tra: 0
Rule 10: 71211a7442, Class:  1, CF:0.999997, Len: 10, Fitness_tra: 0
Rule 11: 7171724b41, Class:  1, CF:0.854235, Len: 10, Fitness_tra: 0
Rule 12: 4111824187, Class:  1, CF:0.999792, Len: 10, Fitness_tra: 0
Rule 13: 7831311b4b, Class:  1, CF:0.901415, Len: 10, Fitness_tra: 1
Rule 14: 41425244a1, Class:  1, CF:0.906433, Len: 10, Fitness_tra: 0
Rule 15: 121411b147, Class:  1, CF:0.826554, Len: 10, Fitness_tra: 0
Rule 16: b2b129741b, Class:  1, CF:0.947925, Len: 10, Fitness_tra: 0
Rule 17: 1121f37111, Class:  1, CF:0.891686, Len: 10, Fitness_tra: 0
Rule 18: 122b214b74, Class:  1, CF:0.959863, Len: 10, Fitness_tra: 0
Rule 19: 1412d6bb42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 7211a6b247, Class:  1, CF:0.999847, Len: 10, Fitness_tra: 0
Rule 21: 227151bbb7, Class:  1, CF:0.872493, Len: 10, Fitness_tra: 0
Rule 22: 772b8a412b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: 7bb4ff7227, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2b2bfa2717, Class:  1, CF:0.999994, Len: 10, Fitness_tra: 0
Rule 26: 774415b2b1, Class:  1, CF:0.90219, Len: 10, Fitness_tra: 0
Rule 27: 4b215f7227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 7214214b47, Class:  1, CF:0.970064, Len: 10, Fitness_tra: 0
Rule 29: 4bbb16422b, Class:  1, CF:0.999424, Len: 10, Fitness_tra: 0
Rule 30: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 14271f42bb, Class:  1, CF:0.999818, Len: 10, Fitness_tra: 0
Rule 32: b747112224, Class:  1, CF:0.962667, Len: 10, Fitness_tra: 0
Rule 33: 79711db1bb, Class:  1, CF:0.757814, Len: 10, Fitness_tra: 0
Rule 34: 484b5e2172, Class:  1, CF:0.936259, Len: 10, Fitness_tra: 0
Rule 35: 1444817721, Class:  1, CF:0.914486, Len: 10, Fitness_tra: 0
Rule 36: b214512272, Class:  1, CF:0.985891, Len: 10, Fitness_tra: 0
Rule 37: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 41175141b4, Class:  1, CF:0.919441, Len: 10, Fitness_tra: 0
Rule 39: 24b11e7217, Class:  1, CF:0.978929, Len: 10, Fitness_tra: 0
Rule 40: 4422832471, Class:  1, CF:0.670585, Len: 10, Fitness_tra: 0
Rule 41: 74b78ab1b2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 42: 17b71a7271, Class:  1, CF:0.999308, Len: 10, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 2a4d594412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 12742e1777, Class:  1, CF:0.387914, Len: 10, Fitness_tra: 0
Rule 47: 2c41f177bb, Class:  1, CF:0.999739, Len: 10, Fitness_tra: 0
Rule 48: 11145a7bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 2442c141b2, Class:  1, CF:0.91296, Len: 10, Fitness_tra: 0
Rule 50: bb173322bb, Class:  1, CF:0.987732, Len: 10, Fitness_tra: 0
Rule 51: b4bb234147, Class:  1, CF:0.980113, Len: 10, Fitness_tra: 0
Rule 52: 11b4194742, Class:  1, CF:0.86375, Len: 10, Fitness_tra: 0
Rule 53: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 24bbdd1124, Class:  1, CF:0.946822, Len: 10, Fitness_tra: 0
Rule 55: 7b715a7441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 2b771174b1, Class:  1, CF:0.934295, Len: 10, Fitness_tra: 0
Rule 58: 282b1d7222, Class:  1, CF:0.987068, Len: 10, Fitness_tra: 0
Rule 59: 44b186712b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 217b892444, Class:  1, CF:0.992047, Len: 10, Fitness_tra: 0
Rule 61: b11261447b, Class:  1, CF:0.977447, Len: 10, Fitness_tra: 0
Rule 62: 7b47162141, Class:  1, CF:0.99772, Len: 10, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 7175557411, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 67: 4c24637b12, Class:  1, CF:0.998193, Len: 10, Fitness_tra: 0
Rule 68: 24476171b4, Class:  1, CF:0.989499, Len: 10, Fitness_tra: 0
Rule 69: 14224cb14b, Class:  1, CF:0.940843, Len: 10, Fitness_tra: 0
Rule 70: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 4142222412, Class:  1, CF:0.968587, Len: 10, Fitness_tra: 0
Rule 72: b71421b27b, Class:  1, CF:0.90969, Len: 10, Fitness_tra: 0
Rule 73: 7142554b27, Class:  1, CF:0.950654, Len: 10, Fitness_tra: 0
Rule 74: 424b112412, Class:  1, CF:0.986626, Len: 10, Fitness_tra: 0
Rule 75: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 18751a12b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 7121e31172, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: 2212134217, Class:  1, CF:0.991268, Len: 10, Fitness_tra: 0
Rule 80: 28b2c52244, Class:  1, CF:0.950712, Len: 10, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b2b13624bb, Class:  1, CF:0.999815, Len: 10, Fitness_tra: 0
Rule 83: 72728174bb, Class:  1, CF:0.948865, Len: 10, Fitness_tra: 0
Rule 84: 14711d1142, Class:  1, CF:0.771903, Len: 10, Fitness_tra: 2
Rule 85: 1d2711b2b1, Class:  1, CF:0.952953, Len: 10, Fitness_tra: 0
Rule 86: 127b664b17, Class:  1, CF:0.994608, Len: 10, Fitness_tra: 0
Rule 87: 2424a12117, Class:  1, CF:0.989704, Len: 10, Fitness_tra: 0
Rule 88: 144715b711, Class:  1, CF:0.8238, Len: 10, Fitness_tra: 0
Rule 89: 7424364141, Class:  1, CF:0.998466, Len: 10, Fitness_tra: 0
Rule 90: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 400050040b, Class:  1, CF:0.886113, Len:  4, Fitness_tra: 18
Rule 92: a142a2447b, Class:  1, CF:0.898015, Len: 10, Fitness_tra: 0
Rule 93: 7542d974d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 2b27ca2147, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 5000690722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 7c2186719b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 00a0000000, Class:  0, CF:0.0141668, Len:  1, Fitness_tra: -1365
Rule 98: 4247002412, Class:  1, CF:0.974277, Len:  8, Fitness_tra: 0
Rule 99: 000b110000, Class:  1, CF:0.173694, Len:  3, Fitness_tra: 31
Rule100: 74413111b4, Class:  1, CF:0.959768, Len: 10, Fitness_tra: 13
------Current------
Miss_rate(tra)	:6.37865
------Result------
Miss_rate(tra)	:6.37865
Miss_rate(tst)	:10.219
ARL				:7.98864

------Generation 400------
Rule  1: 0000040000, Class:  0, CF:0.117163, Len:  1, Fitness_tra: 741
Rule  2: 000b110000, Class:  1, CF:0.173694, Len:  3, Fitness_tra: 10
Rule  3: 400050040b, Class:  1, CF:0.886113, Len:  4, Fitness_tra: 15
Rule  4: 74413111b4, Class:  1, CF:0.959768, Len: 10, Fitness_tra: 10
Rule  5: 7821311b4b, Class:  1, CF:0.987149, Len: 10, Fitness_tra: 3
Rule  6: 14711d1142, Class:  1, CF:0.771903, Len: 10, Fitness_tra: 2
Rule  7: b020900700, Class:  1, CF:0.821275, Len:  4, Fitness_tra: 0
Rule  8: 7831311b4b, Class:  1, CF:0.901415, Len: 10, Fitness_tra: 0
Rule  9: 21b1d11741, Class:  1, CF:0.983919, Len: 10, Fitness_tra: 0
Rule 10: 71211a7442, Class:  1, CF:0.999997, Len: 10, Fitness_tra: 0
Rule 11: 7171724b41, Class:  1, CF:0.854235, Len: 10, Fitness_tra: 0
Rule 12: 4111824187, Class:  1, CF:0.999792, Len: 10, Fitness_tra: 0
Rule 13: b7b1257413, Class:  1, CF:0.944976, Len: 10, Fitness_tra: 0
Rule 14: 41425244a1, Class:  1, CF:0.906433, Len: 10, Fitness_tra: 0
Rule 15: 121411b147, Class:  1, CF:0.826554, Len: 10, Fitness_tra: 0
Rule 16: b2b129741b, Class:  1, CF:0.947925, Len: 10, Fitness_tra: 0
Rule 17: 1121f37111, Class:  1, CF:0.891686, Len: 10, Fitness_tra: 0
Rule 18: 122b214b74, Class:  1, CF:0.959863, Len: 10, Fitness_tra: 0
Rule 19: 1412d6bb42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 7211a6b247, Class:  1, CF:0.999847, Len: 10, Fitness_tra: 0
Rule 21: 227151bbb7, Class:  1, CF:0.872493, Len: 10, Fitness_tra: 0
Rule 22: 772b8a412b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: 7bb4ff7227, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2b2bfa2717, Class:  1, CF:0.999994, Len: 10, Fitness_tra: 0
Rule 26: 774415b2b1, Class:  1, CF:0.90219, Len: 10, Fitness_tra: 0
Rule 27: 4b215f7227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 7214214b47, Class:  1, CF:0.970064, Len: 10, Fitness_tra: 0
Rule 29: 4bbb16422b, Class:  1, CF:0.999424, Len: 10, Fitness_tra: 0
Rule 30: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 14271f42bb, Class:  1, CF:0.999818, Len: 10, Fitness_tra: 0
Rule 32: b747112224, Class:  1, CF:0.962667, Len: 10, Fitness_tra: 0
Rule 33: 79711db1bb, Class:  1, CF:0.757814, Len: 10, Fitness_tra: 0
Rule 34: 484b5e2172, Class:  1, CF:0.936259, Len: 10, Fitness_tra: 0
Rule 35: 1444817721, Class:  1, CF:0.914486, Len: 10, Fitness_tra: 0
Rule 36: b214512272, Class:  1, CF:0.985891, Len: 10, Fitness_tra: 0
