------Generation 0------
Rule  1: 000e00d0000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 000d0090900d0, Class: 10, CF:  1, Len:  4, Fitness_tra: 0
Rule 14: 0c000d082e0f0, Class:  8, CF:0.370577, Len:  6, Fitness_tra: 1
Rule 15: 000020e00c00a, Class:  0, CF:0.985169, Len:  4, Fitness_tra: 1
Rule 16: 11a6158515211, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 17: 1aa1d13181235, Class:  9, CF:0.969727, Len: 13, Fitness_tra: 1
Rule 18: 000000cd2009d, Class:  8, CF:  1, Len:  5, Fitness_tra: 1
Rule 19: 633d151511251, Class:  3, CF:0.234891, Len: 13, Fitness_tra: 0
Rule 20: 000d5050a000d, Class:  3, CF:  1, Len:  5, Fitness_tra: 0
Rule 21: 1005071000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000e00d0000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 19b1d551831d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: a97ce18211ee1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 0009096004000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 12f595c18e121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 217e825d8d5d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: f3bd15155d12c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: f6a1213111221, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 00080060e000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: f3751ce915948, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1aa5d53d2821a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 71219154d9c51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000ed0000060, Class:  8, CF:0.682647, Len:  3, Fitness_tra: 0
Rule 35: 000070d96e600, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000000d00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1868115651111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 03000c0030000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000c000000, Class: 10, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 3921e12288111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 00009308000c0, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0370e0e90204c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0e04000820e04, Class:  9, CF:  1, Len:  6, Fitness_tra: 0
Rule 46: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000d000000006, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000e0000c2000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 4bb85d311e595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0300ed0080209, Class:  7, CF:  1, Len:  6, Fitness_tra: 0
Rule 51: 00000000050d0, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: bb29125295555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0008e00d00000, Class:  6, CF:0.101318, Len:  3, Fitness_tra: 0
Rule 54: 42f1113355111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000dcd000d000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 13151315d8555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: a3b1513111d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: fe7112528111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000000000d00, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0008e0c0000c0, Class:  7, CF:  1, Len:  4, Fitness_tra: 0
Rule 61: f121e21531158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 3e39119dc8113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 00000000050d0, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0f000c000000d, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2c115d55d51d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000d000000d00, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000e00c0c000d, Class:  3, CF:0.648536, Len:  4, Fitness_tra: 0
Rule 69: 7da1259e1812e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000d000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 22f1338915d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 6371318181135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000000930000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000e00800000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 6618982531112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000409900000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 13b29518511e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0c000d085e0f0, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 81: 66f8181513552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 2413c121d5515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 213531c153225, Class: 10, CF:0.687484, Len: 13, Fitness_tra: 0
Rule 84: 00090000d0000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000d00d080, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00000000000b0, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 213511c521251, Class:  1, CF:0.0908365, Len: 13, Fitness_tra: 0
Rule 88: 00020060e000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0000000000070, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 22f1111126111, Class:  9, CF:0.168555, Len: 13, Fitness_tra: -7
Rule 91: 0005c70010000, Class:  3, CF:0.136865, Len:  4, Fitness_tra: -179
Rule 92: 2c715d5d881d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 000d003000007, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 06710080a8135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1303d500c02d9, Class:  8, CF:0.852404, Len:  9, Fitness_tra: 0
Rule 96: 0300a0e902007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: f7a185950259e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 070409900000d, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: d00dcd000d000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0008e005010c0, Class:  7, CF:  1, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:73.064
------Result------
Miss_rate(tra)	:73.064
Miss_rate(tst)	:79.798
ARL				:6.21212

------Generation 200------
Rule  1: 0000e0000200c, Class:  7, CF:0.509208, Len:  3, Fitness_tra: 25
Rule  2: 0000a0d000000, Class:  0, CF:0.93429, Len:  2, Fitness_tra: 24
Rule  3: 0000a08000000, Class:  0, CF:0.861443, Len:  2, Fitness_tra: 19
Rule  4: 0006c2d050320, Class:  9, CF:0.791832, Len:  7, Fitness_tra: 6
Rule  5: 0004000820e03, Class:  8, CF:0.567584, Len:  5, Fitness_tra: 6
Rule  6: 000e00c0c000d, Class:  3, CF:0.648536, Len:  4, Fitness_tra: -2
Rule  7: 0000a0d000007, Class:  0, CF:0.97427, Len:  3, Fitness_tra: 4
Rule  8: f603830502510, Class:  9, CF:  1, Len:  9, Fitness_tra: 4
Rule  9: 06080000a8d0d, Class:  4, CF:0.682033, Len:  6, Fitness_tra: 3
Rule 10: 000cde0000000, Class:  6, CF:0.917953, Len:  3, Fitness_tra: 3
Rule 11: 0604e00002010, Class:  7, CF:0.808243, Len:  5, Fitness_tra: 3
Rule 12: 000d0030900d0, Class:  1, CF:0.709196, Len:  4, Fitness_tra: 5
Rule 13: 000d0090900d0, Class: 10, CF:  1, Len:  4, Fitness_tra: 0
Rule 14: 0c000d082e0f0, Class:  8, CF:0.370577, Len:  6, Fitness_tra: 1
Rule 15: 000020e00c00a, Class:  0, CF:0.985169, Len:  4, Fitness_tra: 1
Rule 16: 11a6158515211, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 17: 1aa1d13181235, Class:  9, CF:0.969727, Len: 13, Fitness_tra: 1
Rule 18: 000000cd2009d, Class:  8, CF:  1, Len:  5, Fitness_tra: 1
Rule 19: 633d151511251, Class:  3, CF:0.234891, Len: 13, Fitness_tra: 0
Rule 20: 000d5050a000d, Class:  3, CF:  1, Len:  5, Fitness_tra: 0
Rule 21: 1005071000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000e00d0000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 19b1d551831d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: a97ce18211ee1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 0009096004000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 12f595c18e121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 217e825d8d5d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: f3bd15155d12c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: f6a1213111221, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 00080060e000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: f3751ce915948, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1aa5d53d2821a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 71219154d9c51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000ed0000060, Class:  8, CF:0.682647, Len:  3, Fitness_tra: 0
Rule 35: 000070d96e600, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000000d00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1868115651111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 03000c0030000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000c000000, Class: 10, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 3921e12288111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 00009308000c0, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0370e0e90204c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0e04000820e04, Class:  9, CF:  1, Len:  6, Fitness_tra: 0
Rule 46: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000d000000006, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000e0000c2000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 4bb85d311e595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0300ed0080209, Class:  7, CF:  1, Len:  6, Fitness_tra: 0
Rule 51: 00000000050d0, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: bb29125295555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0008e00d00000, Class:  6, CF:0.101318, Len:  3, Fitness_tra: 0
Rule 54: 42f1113355111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000dcd000d000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 13151315d8555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: a3b1513111d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: fe7112528111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000000000d00, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0008e0c0000c0, Class:  7, CF:  1, Len:  4, Fitness_tra: 0
Rule 61: f121e21531158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 3e39119dc8113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 00000000050d0, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0f000c000000d, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2c115d55d51d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000d000000d00, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000e00c0c000d, Class:  3, CF:0.648536, Len:  4, Fitness_tra: 0
Rule 69: 7da1259e1812e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000d000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 22f1338915d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 6371318181135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000000930000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000e00800000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 6618982531112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000409900000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 13b29518511e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0c000d085e0f0, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 81: 66f8181513552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 2413c121d5515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 213531c153225, Class: 10, CF:0.687484, Len: 13, Fitness_tra: 0
Rule 84: 00090000d0000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000d00d080, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00000000000b0, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 213511c521251, Class:  1, CF:0.0908365, Len: 13, Fitness_tra: 0
Rule 88: 00020060e000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0000000000070, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 22f1111126111, Class:  9, CF:0.168555, Len: 13, Fitness_tra: -7
Rule 91: 0005c70010000, Class:  3, CF:0.136865, Len:  4, Fitness_tra: -179
Rule 92: 2c715d5d881d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 000d003000007, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 06710080a8135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1303d500c02d9, Class:  8, CF:0.852404, Len:  9, Fitness_tra: 0
Rule 96: 0300a0e902007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: f7a185950259e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 070409900000d, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: d00dcd000d000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0008e005010c0, Class:  7, CF:  1, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:73.064
------Result------
Miss_rate(tra)	:73.064
Miss_rate(tst)	:79.798
ARL				:6.21212

------Generation 300------
Rule  1: 0000e0000200c, Class:  7, CF:0.509208, Len:  3, Fitness_tra: 25
Rule  2: 0000a0d000000, Class:  0, CF:0.93429, Len:  2, Fitness_tra: 24
Rule  3: 0000a08000000, Class:  0, CF:0.861443, Len:  2, Fitness_tra: 19
Rule  4: 0006c2d050320, Class:  9, CF:0.791832, Len:  7, Fitness_tra: 6
Rule  5: 0004000820e03, Class:  8, CF:0.567584, Len:  5, Fitness_tra: 6
Rule  6: 000e00c0c000d, Class:  3, CF:0.648536, Len:  4, Fitness_tra: -2
Rule  7: 0000a0d000007, Class:  0, CF:0.97427, Len:  3, Fitness_tra: 4
Rule  8: f603830502510, Class:  9, CF:  1, Len:  9, Fitness_tra: 4
Rule  9: 06080000a8d0d, Class:  4, CF:0.682033, Len:  6, Fitness_tra: 3
Rule 10: 000cde0000000, Class:  6, CF:0.917953, Len:  3, Fitness_tra: 3
Rule 11: 0604e00002010, Class:  7, CF:0.808243, Len:  5, Fitness_tra: 3
Rule 12: 000d0030900d0, Class:  1, CF:0.709196, Len:  4, Fitness_tra: 5
Rule 13: 000d0090900d0, Class: 10, CF:  1, Len:  4, Fitness_tra: 0
Rule 14: 0c000d082e0f0, Class:  8, CF:0.370577, Len:  6, Fitness_tra: 1
Rule 15: 000020e00c00a, Class:  0, CF:0.985169, Len:  4, Fitness_tra: 1
Rule 16: 11a6158515211, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 17: 1aa1d13181235, Class:  9, CF:0.969727, Len: 13, Fitness_tra: 1
Rule 18: 000000cd2009d, Class:  8, CF:  1, Len:  5, Fitness_tra: 1
Rule 19: 633d151511251, Class:  3, CF:0.234891, Len: 13, Fitness_tra: 0
Rule 20: 000d5050a000d, Class:  3, CF:  1, Len:  5, Fitness_tra: 0
Rule 21: 1005071000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000e00d0000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 19b1d551831d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: a97ce18211ee1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 0009096004000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 12f595c18e121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 217e825d8d5d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: f3bd15155d12c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: f6a1213111221, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 00080060e000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: f3751ce915948, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1aa5d53d2821a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 71219154d9c51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000ed0000060, Class:  8, CF:0.682647, Len:  3, Fitness_tra: 0
Rule 35: 000070d96e600, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000000d00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1868115651111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 03000c0030000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000c000000, Class: 10, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 3921e12288111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 00009308000c0, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0370e0e90204c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0e04000820e04, Class:  9, CF:  1, Len:  6, Fitness_tra: 0
Rule 46: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000d000000006, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000e0000c2000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 4bb85d311e595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0300ed0080209, Class:  7, CF:  1, Len:  6, Fitness_tra: 0
Rule 51: 00000000050d0, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: bb29125295555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0008e00d00000, Class:  6, CF:0.101318, Len:  3, Fitness_tra: 0
Rule 54: 42f1113355111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000dcd000d000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 13151315d8555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: a3b1513111d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: fe7112528111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000000000d00, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0008e0c0000c0, Class:  7, CF:  1, Len:  4, Fitness_tra: 0
Rule 61: f121e21531158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 3e39119dc8113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 00000000050d0, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0f000c000000d, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2c115d55d51d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000d000000d00, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000e00c0c000d, Class:  3, CF:0.648536, Len:  4, Fitness_tra: 0
Rule 69: 7da1259e1812e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000d000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 22f1338915d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 6371318181135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000000930000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000e00800000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 6618982531112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000409900000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 13b29518511e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0c000d085e0f0, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 81: 66f8181513552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 2413c121d5515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 213531c153225, Class: 10, CF:0.687484, Len: 13, Fitness_tra: 0
Rule 84: 00090000d0000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000d00d080, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00000000000b0, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 213511c521251, Class:  1, CF:0.0908365, Len: 13, Fitness_tra: 0
Rule 88: 00020060e000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0000000000070, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 22f1111126111, Class:  9, CF:0.168555, Len: 13, Fitness_tra: -7
Rule 91: 0005c70010000, Class:  3, CF:0.136865, Len:  4, Fitness_tra: -179
Rule 92: 2c715d5d881d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 000d003000007, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 06710080a8135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1303d500c02d9, Class:  8, CF:0.852404, Len:  9, Fitness_tra: 0
Rule 96: 0300a0e902007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: f7a185950259e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 070409900000d, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: d00dcd000d000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0008e005010c0, Class:  7, CF:  1, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:73.064
------Result------
Miss_rate(tra)	:73.064
Miss_rate(tst)	:79.798
ARL				:6.21212

------Generation 400------
Rule  1: 0000e0000200c, Class:  7, CF:0.509208, Len:  3, Fitness_tra: 25
Rule  2: 0000a0d000000, Class:  0, CF:0.93429, Len:  2, Fitness_tra: 24
Rule  3: 0000a08000000, Class:  0, CF:0.861443, Len:  2, Fitness_tra: 19
Rule  4: 0006c2d050320, Class:  9, CF:0.791832, Len:  7, Fitness_tra: 6
Rule  5: 0004000820e03, Class:  8, CF:0.567584, Len:  5, Fitness_tra: 6
Rule  6: 000e00c0c000d, Class:  3, CF:0.648536, Len:  4, Fitness_tra: -2
Rule  7: 0000a0d000007, Class:  0, CF:0.97427, Len:  3, Fitness_tra: 4
Rule  8: f603830502510, Class:  9, CF:  1, Len:  9, Fitness_tra: 4
Rule  9: 06080000a8d0d, Class:  4, CF:0.682033, Len:  6, Fitness_tra: 3
Rule 10: 000cde0000000, Class:  6, CF:0.917953, Len:  3, Fitness_tra: 3
Rule 11: 0604e00002010, Class:  7, CF:0.808243, Len:  5, Fitness_tra: 3
Rule 12: 000d0030900d0, Class:  1, CF:0.709196, Len:  4, Fitness_tra: 5
Rule 13: 000d0090900d0, Class: 10, CF:  1, Len:  4, Fitness_tra: 0
Rule 14: 0c000d082e0f0, Class:  8, CF:0.370577, Len:  6, Fitness_tra: 1
Rule 15: 000020e00c00a, Class:  0, CF:0.985169, Len:  4, Fitness_tra: 1
Rule 16: 11a6158515211, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 17: 1aa1d13181235, Class:  9, CF:0.969727, Len: 13, Fitness_tra: 1
Rule 18: 000000cd2009d, Class:  8, CF:  1, Len:  5, Fitness_tra: 1
Rule 19: 633d151511251, Class:  3, CF:0.234891, Len: 13, Fitness_tra: 0
Rule 20: 000d5050a000d, Class:  3, CF:  1, Len:  5, Fitness_tra: 0
Rule 21: 1005071000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000e00d0000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 19b1d551831d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: a97ce18211ee1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
