------Generation 0------
Rule  1: 215c21d, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 51: 111b152, Class:  0, CF:0.310183, Len:  7, Fitness_tra: 0
Rule 52: 2574121, Class:  0, CF:0.579447, Len:  7, Fitness_tra: 0
Rule 53: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 0b000b0, Class:  1, CF:0.855525, Len:  2, Fitness_tra: 16
Rule 56: 7114bc7, Class:  0, CF:0.126753, Len:  7, Fitness_tra: 0
Rule 57: d112211, Class:  0, CF:0.941106, Len:  7, Fitness_tra: 0
Rule 58: 9111565, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2277172, Class:  0, CF:0.478014, Len:  7, Fitness_tra: 0
Rule 60: d31413d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 861b715, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 5118235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1c244cb, Class:  0, CF:0.414689, Len:  7, Fitness_tra: 0
Rule 64: 0500000, Class:  0, CF:0.558618, Len:  1, Fitness_tra: 0
Rule 65: 2122111, Class:  0, CF:0.19755, Len:  7, Fitness_tra: 0
Rule 66: 1c1474b, Class:  1, CF:0.0959372, Len:  7, Fitness_tra: 0
Rule 67: 12171c2, Class:  1, CF:0.0978431, Len:  7, Fitness_tra: 0
Rule 68: 5317411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 5318215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 2311b3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1121214, Class:  0, CF:0.474149, Len:  7, Fitness_tra: 0
Rule 72: 781b44b, Class:  0, CF:0.0847397, Len:  7, Fitness_tra: 0
Rule 73: 7522152, Class:  0, CF:0.817954, Len:  7, Fitness_tra: 0
Rule 74: 1954715, Class:  0, CF:0.968024, Len:  7, Fitness_tra: 0
Rule 75: 1474712, Class:  0, CF:0.28756, Len:  7, Fitness_tra: 0
Rule 76: 0000060, Class:  1, CF:0.745297, Len:  1, Fitness_tra: 8
Rule 77: 5134135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: d61b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1181492, Class:  0, CF:0.919456, Len:  7, Fitness_tra: 0
Rule 80: 1222b42, Class:  0, CF:0.568842, Len:  7, Fitness_tra: 0
Rule 81: 0300000, Class:  1, CF:0.791743, Len:  1, Fitness_tra: 11
Rule 82: d9d2295, Class:  0, CF:0.993234, Len:  7, Fitness_tra: 0
Rule 83: 007b000, Class:  0, CF:0.19426, Len:  2, Fitness_tra: 0
Rule 84: 0c00000, Class:  1, CF:0.203278, Len:  1, Fitness_tra: 3
Rule 85: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1222217, Class:  0, CF:0.694771, Len:  7, Fitness_tra: 0
Rule 87: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 40b0000, Class:  1, CF:0.0383995, Len:  2, Fitness_tra: 0
Rule 89: 0600000, Class:  1, CF:0.723192, Len:  1, Fitness_tra: 0
Rule 90: 0d00000, Class:  0, CF:0.391045, Len:  1, Fitness_tra: -2
Rule 91: 00b0000, Class:  1, CF:0.264338, Len:  1, Fitness_tra: 0
Rule 92: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 4271214, Class:  0, CF:0.556098, Len:  7, Fitness_tra: 0
Rule 94: 16521e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0000004, Class:  0, CF:0.41131, Len:  1, Fitness_tra: 3
Rule 96: 1c24211, Class:  0, CF:0.339496, Len:  7, Fitness_tra: 0
Rule 97: 44222c7, Class:  0, CF:0.84718, Len:  7, Fitness_tra: 0
Rule 98: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 252bb5b, Class:  0, CF:0.608336, Len:  7, Fitness_tra: 0
------Current------
Miss_rate(tra)	:34.2105
------Result------
Miss_rate(tra)	:34.2105
Miss_rate(tst)	:0
ARL				:3.71429

------Generation 300------
Rule  1: 215c21d, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule  2: 1d1711b, Class:  1, CF:0.0705544, Len:  7, Fitness_tra: 0
Rule  3: 1318811, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule  4: 000c000, Class:  0, CF:0.224459, Len:  1, Fitness_tra: 0
Rule  5: 00b0000, Class:  1, CF:0.264338, Len:  1, Fitness_tra: 1
Rule  6: 53d211d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 9911191, Class:  1, CF:0.0795709, Len:  7, Fitness_tra: 0
Rule  8: 000e0e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 4c27121, Class:  0, CF:0.364002, Len:  7, Fitness_tra: 0
Rule 11: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 2124b14, Class:  0, CF:0.578632, Len:  7, Fitness_tra: 0
Rule 13: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 8242b12, Class:  0, CF:0.878542, Len:  7, Fitness_tra: 0
Rule 15: 5e58511, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 16: 5111411, Class:  1, CF:0.128425, Len:  7, Fitness_tra: 0
Rule 17: 060050d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000050, Class:  0, CF:0.52667, Len:  1, Fitness_tra: -1
Rule 19: 1651131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0500000, Class:  0, CF:0.558618, Len:  1, Fitness_tra: 6
Rule 21: 45114d4, Class:  0, CF:0.695084, Len:  7, Fitness_tra: 0
Rule 22: 51d1b15, Class:  0, CF:0.547815, Len:  7, Fitness_tra: 0
Rule 23: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 16d423d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 4871124, Class:  0, CF:0.487362, Len:  7, Fitness_tra: 0
Rule 26: 0070000, Class:  0, CF:0.0849735, Len:  1, Fitness_tra: 0
Rule 27: 4121417, Class:  0, CF:0.524284, Len:  7, Fitness_tra: 0
Rule 28: 000d0d0, Class:  0, CF:0.875711, Len:  2, Fitness_tra: 1
Rule 29: 0080000, Class:  0, CF:0.787478, Len:  1, Fitness_tra: 16
Rule 30: 00c0000, Class:  0, CF:0.634418, Len:  1, Fitness_tra: 26
Rule 31: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: d000400, Class:  0, CF:0.927588, Len:  2, Fitness_tra: 2
Rule 33: 000b000, Class:  0, CF:0.160664, Len:  1, Fitness_tra: 0
Rule 34: 6000007, Class:  1, CF:0.586005, Len:  2, Fitness_tra: 2
Rule 35: 2177412, Class:  0, CF:0.425868, Len:  7, Fitness_tra: 0
Rule 36: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1c47717, Class:  0, CF:0.230336, Len:  7, Fitness_tra: 0
Rule 38: 0004000, Class:  0, CF:0.215991, Len:  1, Fitness_tra: -3
Rule 39: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0500000, Class:  0, CF:0.558618, Len:  1, Fitness_tra: 0
Rule 41: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 00000d0, Class:  0, CF:0.364836, Len:  1, Fitness_tra: -7
Rule 45: 2112152, Class:  0, CF:0.603171, Len:  7, Fitness_tra: 0
Rule 46: 00000d0, Class:  0, CF:0.364836, Len:  1, Fitness_tra: 0
Rule 47: 231b711, Class:  1, CF:0.255927, Len:  7, Fitness_tra: 0
Rule 48: 1142724, Class:  0, CF:0.537904, Len:  7, Fitness_tra: 0
Rule 49: 5152161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 111b152, Class:  0, CF:0.310183, Len:  7, Fitness_tra: 0
Rule 52: 2574121, Class:  0, CF:0.579447, Len:  7, Fitness_tra: 0
Rule 53: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 0b000b0, Class:  1, CF:0.855525, Len:  2, Fitness_tra: 16
Rule 56: 7114bc7, Class:  0, CF:0.126753, Len:  7, Fitness_tra: 0
Rule 57: d112211, Class:  0, CF:0.941106, Len:  7, Fitness_tra: 0
Rule 58: 9111565, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2277172, Class:  0, CF:0.478014, Len:  7, Fitness_tra: 0
Rule 60: d31413d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 861b715, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 5118235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1c244cb, Class:  0, CF:0.414689, Len:  7, Fitness_tra: 0
Rule 64: 0500000, Class:  0, CF:0.558618, Len:  1, Fitness_tra: 0
Rule 65: 2122111, Class:  0, CF:0.19755, Len:  7, Fitness_tra: 0
Rule 66: 1c1474b, Class:  1, CF:0.0959372, Len:  7, Fitness_tra: 0
Rule 67: 12171c2, Class:  1, CF:0.0978431, Len:  7, Fitness_tra: 0
Rule 68: 5317411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 5318215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 2311b3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1121214, Class:  0, CF:0.474149, Len:  7, Fitness_tra: 0
Rule 72: 781b44b, Class:  0, CF:0.0847397, Len:  7, Fitness_tra: 0
Rule 73: 7522152, Class:  0, CF:0.817954, Len:  7, Fitness_tra: 0
Rule 74: 1954715, Class:  0, CF:0.968024, Len:  7, Fitness_tra: 0
Rule 75: 1474712, Class:  0, CF:0.28756, Len:  7, Fitness_tra: 0
Rule 76: 0000060, Class:  1, CF:0.745297, Len:  1, Fitness_tra: 8
Rule 77: 5134135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: d61b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1181492, Class:  0, CF:0.919456, Len:  7, Fitness_tra: 0
Rule 80: 1222b42, Class:  0, CF:0.568842, Len:  7, Fitness_tra: 0
Rule 81: 0300000, Class:  1, CF:0.791743, Len:  1, Fitness_tra: 11
Rule 82: d9d2295, Class:  0, CF:0.993234, Len:  7, Fitness_tra: 0
Rule 83: 007b000, Class:  0, CF:0.19426, Len:  2, Fitness_tra: 0
Rule 84: 0c00000, Class:  1, CF:0.203278, Len:  1, Fitness_tra: 3
Rule 85: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1222217, Class:  0, CF:0.694771, Len:  7, Fitness_tra: 0
Rule 87: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 40b0000, Class:  1, CF:0.0383995, Len:  2, Fitness_tra: 0
Rule 89: 0600000, Class:  1, CF:0.723192, Len:  1, Fitness_tra: 0
Rule 90: 0d00000, Class:  0, CF:0.391045, Len:  1, Fitness_tra: -2
Rule 91: 00b0000, Class:  1, CF:0.264338, Len:  1, Fitness_tra: 0
Rule 92: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 4271214, Class:  0, CF:0.556098, Len:  7, Fitness_tra: 0
Rule 94: 16521e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0000004, Class:  0, CF:0.41131, Len:  1, Fitness_tra: 3
Rule 96: 1c24211, Class:  0, CF:0.339496, Len:  7, Fitness_tra: 0
Rule 97: 44222c7, Class:  0, CF:0.84718, Len:  7, Fitness_tra: 0
Rule 98: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 252bb5b, Class:  0, CF:0.608336, Len:  7, Fitness_tra: 0
------Current------
Miss_rate(tra)	:34.2105
------Result------
Miss_rate(tra)	:34.2105
Miss_rate(tst)	:0
ARL				:3.71429

------Generation 400------
Rule  1: 215c21d, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule  2: 1d1711b, Class:  1, CF:0.0705544, Len:  7, Fitness_tra: 0
Rule  3: 1318811, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule  4: 000c000, Class:  0, CF:0.224459, Len:  1, Fitness_tra: 0
Rule  5: 00b0000, Class:  1, CF:0.264338, Len:  1, Fitness_tra: 1
Rule  6: 53d211d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 9911191, Class:  1, CF:0.0795709, Len:  7, Fitness_tra: 0
Rule  8: 000e0e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 4c27121, Class:  0, CF:0.364002, Len:  7, Fitness_tra: 0
Rule 11: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 2124b14, Class:  0, CF:0.578632, Len:  7, Fitness_tra: 0
Rule 13: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 8242b12, Class:  0, CF:0.878542, Len:  7, Fitness_tra: 0
Rule 15: 5e58511, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 16: 5111411, Class:  1, CF:0.128425, Len:  7, Fitness_tra: 0
Rule 17: 060050d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000050, Class:  0, CF:0.52667, Len:  1, Fitness_tra: -1
Rule 19: 1651131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0500000, Class:  0, CF:0.558618, Len:  1, Fitness_tra: 6
Rule 21: 45114d4, Class:  0, CF:0.695084, Len:  7, Fitness_tra: 0
Rule 22: 51d1b15, Class:  0, CF:0.547815, Len:  7, Fitness_tra: 0
Rule 23: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 16d423d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 4871124, Class:  0, CF:0.487362, Len:  7, Fitness_tra: 0
Rule 26: 0070000, Class:  0, CF:0.0849735, Len:  1, Fitness_tra: 0
Rule 27: 4121417, Class:  0, CF:0.524284, Len:  7, Fitness_tra: 0
Rule 28: 000d0d0, Class:  0, CF:0.875711, Len:  2, Fitness_tra: 1
Rule 29: 0080000, Class:  0, CF:0.787478, Len:  1, Fitness_tra: 16
Rule 30: 00c0000, Class:  0, CF:0.634418, Len:  1, Fitness_tra: 26
Rule 31: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: d000400, Class:  0, CF:0.927588, Len:  2, Fitness_tra: 2
Rule 33: 000b000, Class:  0, CF:0.160664, Len:  1, Fitness_tra: 0
Rule 34: 6000007, Class:  1, CF:0.586005, Len:  2, Fitness_tra: 2
Rule 35: 2177412, Class:  0, CF:0.425868, Len:  7, Fitness_tra: 0
Rule 36: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1c47717, Class:  0, CF:0.230336, Len:  7, Fitness_tra: 0
Rule 38: 0004000, Class:  0, CF:0.215991, Len:  1, Fitness_tra: -3
Rule 39: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0500000, Class:  0, CF:0.558618, Len:  1, Fitness_tra: 0
Rule 41: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 00000d0, Class:  0, CF:0.364836, Len:  1, Fitness_tra: -7
Rule 45: 2112152, Class:  0, CF:0.603171, Len:  7, Fitness_tra: 0
Rule 46: 00000d0, Class:  0, CF:0.364836, Len:  1, Fitness_tra: 0
Rule 47: 231b711, Class:  1, CF:0.255927, Len:  7, Fitness_tra: 0
Rule 48: 1142724, Class:  0, CF:0.537904, Len:  7, Fitness_tra: 0
Rule 49: 5152161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 111b152, Class:  0, CF:0.310183, Len:  7, Fitness_tra: 0
Rule 52: 2574121, Class:  0, CF:0.579447, Len:  7, Fitness_tra: 0
Rule 53: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 0b000b0, Class:  1, CF:0.855525, Len:  2, Fitness_tra: 16
Rule 56: 7114bc7, Class:  0, CF:0.126753, Len:  7, Fitness_tra: 0
Rule 57: d112211, Class:  0, CF:0.941106, Len:  7, Fitness_tra: 0
Rule 58: 9111565, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2277172, Class:  0, CF:0.478014, Len:  7, Fitness_tra: 0
Rule 60: d31413d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 861b715, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 5118235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1c244cb, Class:  0, CF:0.414689, Len:  7, Fitness_tra: 0
Rule 64: 0500000, Class:  0, CF:0.558618, Len:  1, Fitness_tra: 0
Rule 65: 2122111, Class:  0, CF:0.19755, Len:  7, Fitness_tra: 0
Rule 66: 1c1474b, Class:  1, CF:0.0959372, Len:  7, Fitness_tra: 0
Rule 67: 12171c2, Class:  1, CF:0.0978431, Len:  7, Fitness_tra: 0
Rule 68: 5317411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 5318215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 2311b3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1121214, Class:  0, CF:0.474149, Len:  7, Fitness_tra: 0
Rule 72: 781b44b, Class:  0, CF:0.0847397, Len:  7, Fitness_tra: 0
Rule 73: 7522152, Class:  0, CF:0.817954, Len:  7, Fitness_tra: 0
Rule 74: 1954715, Class:  0, CF:0.968024, Len:  7, Fitness_tra: 0
Rule 75: 1474712, Class:  0, CF:0.28756, Len:  7, Fitness_tra: 0
Rule 76: 0000060, Class:  1, CF:0.745297, Len:  1, Fitness_tra: 8
Rule 77: 5134135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: d61b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1181492, Class:  0, CF:0.919456, Len:  7, Fitness_tra: 0
Rule 80: 1222b42, Class:  0, CF:0.568842, Len:  7, Fitness_tra: 0
Rule 81: 0300000, Class:  1, CF:0.791743, Len:  1, Fitness_tra: 11
Rule 82: d9d2295, Class:  0, CF:0.993234, Len:  7, Fitness_tra: 0
Rule 83: 007b000, Class:  0, CF:0.19426, Len:  2, Fitness_tra: 0
Rule 84: 0c00000, Class:  1, CF:0.203278, Len:  1, Fitness_tra: 3
Rule 85: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1222217, Class:  0, CF:0.694771, Len:  7, Fitness_tra: 0
Rule 87: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 40b0000, Class:  1, CF:0.0383995, Len:  2, Fitness_tra: 0
Rule 89: 0600000, Class:  1, CF:0.723192, Len:  1, Fitness_tra: 0
Rule 90: 0d00000, Class:  0, CF:0.391045, Len:  1, Fitness_tra: -2
Rule 91: 00b0000, Class:  1, CF:0.264338, Len:  1, Fitness_tra: 0
Rule 92: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 4271214, Class:  0, CF:0.556098, Len:  7, Fitness_tra: 0
Rule 94: 16521e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0000004, Class:  0, CF:0.41131, Len:  1, Fitness_tra: 3
Rule 96: 1c24211, Class:  0, CF:0.339496, Len:  7, Fitness_tra: 0
Rule 97: 44222c7, Class:  0, CF:0.84718, Len:  7, Fitness_tra: 0
Rule 98: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 252bb5b, Class:  0, CF:0.608336, Len:  7, Fitness_tra: 0
------Current------
Miss_rate(tra)	:34.2105
------Result------
Miss_rate(tra)	:34.2105
Miss_rate(tst)	:0
ARL				:3.71429

------Generation 500------
Rule  1: 215c21d, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule  2: 1d1711b, Class:  1, CF:0.0705544, Len:  7, Fitness_tra: 0
Rule  3: 1318811, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule  4: 000c000, Class:  0, CF:0.224459, Len:  1, Fitness_tra: 0
Rule  5: 00b0000, Class:  1, CF:0.264338, Len:  1, Fitness_tra: 1
Rule  6: 53d211d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 9911191, Class:  1, CF:0.0795709, Len:  7, Fitness_tra: 0
Rule  8: 000e0e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 4c27121, Class:  0, CF:0.364002, Len:  7, Fitness_tra: 0
Rule 11: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 2124b14, Class:  0, CF:0.578632, Len:  7, Fitness_tra: 0
Rule 13: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 8242b12, Class:  0, CF:0.878542, Len:  7, Fitness_tra: 0
Rule 15: 5e58511, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 16: 5111411, Class:  1, CF:0.128425, Len:  7, Fitness_tra: 0
Rule 17: 060050d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000050, Class:  0, CF:0.52667, Len:  1, Fitness_tra: -1
Rule 19: 1651131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0500000, Class:  0, CF:0.558618, Len:  1, Fitness_tra: 6
Rule 21: 45114d4, Class:  0, CF:0.695084, Len:  7, Fitness_tra: 0
Rule 22: 51d1b15, Class:  0, CF:0.547815, Len:  7, Fitness_tra: 0
Rule 23: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 16d423d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 4871124, Class:  0, CF:0.487362, Len:  7, Fitness_tra: 0
Rule 26: 0070000, Class:  0, CF:0.0849735, Len:  1, Fitness_tra: 0
Rule 27: 4121417, Class:  0, CF:0.524284, Len:  7, Fitness_tra: 0
Rule 28: 000d0d0, Class:  0, CF:0.875711, Len:  2, Fitness_tra: 1
Rule 29: 0080000, Class:  0, CF:0.787478, Len:  1, Fitness_tra: 16
Rule 30: 00c0000, Class:  0, CF:0.634418, Len:  1, Fitness_tra: 26
Rule 31: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: d000400, Class:  0, CF:0.927588, Len:  2, Fitness_tra: 2
Rule 33: 000b000, Class:  0, CF:0.160664, Len:  1, Fitness_tra: 0
Rule 34: 6000007, Class:  1, CF:0.586005, Len:  2, Fitness_tra: 2
Rule 35: 2177412, Class:  0, CF:0.425868, Len:  7, Fitness_tra: 0
Rule 36: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1c47717, Class:  0, CF:0.230336, Len:  7, Fitness_tra: 0
Rule 38: 0004000, Class:  0, CF:0.215991, Len:  1, Fitness_tra: -3
Rule 39: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0500000, Class:  0, CF:0.558618, Len:  1, Fitness_tra: 0
Rule 41: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 00000d0, Class:  0, CF:0.364836, Len:  1, Fitness_tra: -7
Rule 45: 2112152, Class:  0, CF:0.603171, Len:  7, Fitness_tra: 0
Rule 46: 00000d0, Class:  0, CF:0.364836, Len:  1, Fitness_tra: 0
Rule 47: 231b711, Class:  1, CF:0.255927, Len:  7, Fitness_tra: 0
Rule 48: 1142724, Class:  0, CF:0.537904, Len:  7, Fitness_tra: 0
Rule 49: 5152161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 111b152, Class:  0, CF:0.310183, Len:  7, Fitness_tra: 0
Rule 52: 2574121, Class:  0, CF:0.579447, Len:  7, Fitness_tra: 0
Rule 53: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 0b000b0, Class:  1, CF:0.855525, Len:  2, Fitness_tra: 16
Rule 56: 7114bc7, Class:  0, CF:0.126753, Len:  7, Fitness_tra: 0
Rule 57: d112211, Class:  0, CF:0.941106, Len:  7, Fitness_tra: 0
Rule 58: 9111565, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2277172, Class:  0, CF:0.478014, Len:  7, Fitness_tra: 0
Rule 60: d31413d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 861b715, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 5118235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1c244cb, Class:  0, CF:0.414689, Len:  7, Fitness_tra: 0
Rule 64: 0500000, Class:  0, CF:0.558618, Len:  1, Fitness_tra: 0
Rule 65: 2122111, Class:  0, CF:0.19755, Len:  7, Fitness_tra: 0
Rule 66: 1c1474b, Class:  1, CF:0.0959372, Len:  7, Fitness_tra: 0
Rule 67: 12171c2, Class:  1, CF:0.0978431, Len:  7, Fitness_tra: 0
Rule 68: 5317411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 5318215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 2311b3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1121214, Class:  0, CF:0.474149, Len:  7, Fitness_tra: 0
Rule 72: 781b44b, Class:  0, CF:0.0847397, Len:  7, Fitness_tra: 0
Rule 73: 7522152, Class:  0, CF:0.817954, Len:  7, Fitness_tra: 0
Rule 74: 1954715, Class:  0, CF:0.968024, Len:  7, Fitness_tra: 0
Rule 75: 1474712, Class:  0, CF:0.28756, Len:  7, Fitness_tra: 0
Rule 76: 0000060, Class:  1, CF:0.745297, Len:  1, Fitness_tra: 8
Rule 77: 5134135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: d61b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
