------Generation 0------
Rule  1: b162119e11713, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0000060e0d000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 4105d1d0c0095, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 41712520d1605, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0062000010703, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 32f188d209000, Class:  9, CF:  1, Len:  9, Fitness_tra: 6
Rule 99: 12190410000ca, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0402d030000d0, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:81.7059
------Result------
Miss_rate(tra)	:81.7059
Miss_rate(tst)	:83.8384
ARL				:5.83333

------Generation 200------
Rule  1: 0004e00000d00, Class:  7, CF:0.900337, Len:  3, Fitness_tra: 29
Rule  2: 000e880000000, Class:  3, CF:0.660743, Len:  3, Fitness_tra: 16
Rule  3: 0008c00900008, Class:  1, CF:0.916736, Len:  4, Fitness_tra: 12
Rule  4: 2008c29101380, Class:  2, CF:0.242666, Len:  9, Fitness_tra: 9
Rule  5: 002980800c0b0, Class:  3, CF:  1, Len:  6, Fitness_tra: 7
Rule  6: 2d1b3111c1881, Class: 10, CF:0.913906, Len: 13, Fitness_tra: 7
Rule  7: 336d1c5151116, Class: 10, CF:0.887444, Len: 13, Fitness_tra: 6
Rule  8: 0004000d00c2f, Class:  9, CF:0.57704, Len:  5, Fitness_tra: 6
Rule  9: e1f1188204605, Class:  9, CF:  1, Len: 11, Fitness_tra: 6
Rule 10: 32f188d209000, Class:  9, CF:  1, Len:  9, Fitness_tra: 6
Rule 11: 0900e00000000, Class:  7, CF:0.496044, Len:  2, Fitness_tra: 5
Rule 12: 000d0030900d0, Class:  1, CF:0.675882, Len:  4, Fitness_tra: 5
Rule 13: 000c0e0000e00, Class:  6, CF:0.998733, Len:  3, Fitness_tra: 5
Rule 14: 000d0090300d0, Class:  6, CF:0.430045, Len:  4, Fitness_tra: 4
Rule 15: 020bf000c0080, Class:  0, CF:  1, Len:  5, Fitness_tra: 4
Rule 16: 0008c20908000, Class:  2, CF:0.721147, Len:  5, Fitness_tra: 4
Rule 17: 333550c02c011, Class:  4, CF:0.906321, Len: 10, Fitness_tra: 3
Rule 18: 00055d700021d, Class:  5, CF:0.369009, Len:  7, Fitness_tra: 3
Rule 19: 000000cd0ed00, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 20: 00000020d0d59, Class:  8, CF:0.316442, Len:  5, Fitness_tra: 3
Rule 21: 0000180ec0000, Class:  0, CF:0.590237, Len:  4, Fitness_tra: 3
Rule 22: 21192d1511811, Class:  3, CF:  1, Len: 13, Fitness_tra: 3
Rule 23: 300c0c5051e06, Class:  8, CF:0.968906, Len:  8, Fitness_tra: 3
Rule 24: a0318495d0010, Class:  9, CF:  1, Len:  9, Fitness_tra: 3
Rule 25: 3102b0d0c11b6, Class: 10, CF:0.390321, Len: 10, Fitness_tra: 2
Rule 26: 32f108dd09000, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule 27: 0f0006000400a, Class:  9, CF:  1, Len:  4, Fitness_tra: 2
Rule 28: 0d04604dd0000, Class:  0, CF:0.543674, Len:  6, Fitness_tra: 2
Rule 29: 2102b0d0c0095, Class:  6, CF:  1, Len:  8, Fitness_tra: 1
Rule 30: 000f07d0a3600, Class:  2, CF:  1, Len:  6, Fitness_tra: 1
Rule 31: 000080050c900, Class:  8, CF:0.1875, Len:  4, Fitness_tra: 1
Rule 32: 333500103101e, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 33: 224c111131128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000200d, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 00000000c0000, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: ae355dd125525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 0004068ec0002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 3375111151d33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: f3f5951d53186, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1835831581911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1246125851e13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: f1bce18155695, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000500080, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: a341dd931d158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 11462415f9925, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 0008e00d00000, Class:  6, CF:0.524656, Len:  3, Fitness_tra: 0
Rule 48: 22f135d229129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 00003000c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000b0d900000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0f000400000cd, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0004060e0d000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0008049d00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000040080c, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 00003000c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 19bc31c225351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1113c2851e151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 0509000e0000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1971132128e33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: b262319113711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1e48e1c8515c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 0000030000500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000e80e00c000, Class:  5, CF:  1, Len:  4, Fitness_tra: 0
Rule 64: a63119952d116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 78a5813528113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 4175d1d1d9195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 3972198881611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 00000000c0008, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000c000000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 7271d1d1e1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0008043d00000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 0f00060000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0c00bee5e0c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000d000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 29ab612511289, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: f978551d59315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000e00d0000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 222185815331d, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 79: 442348851e915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0002000000030, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 3519c2385d92d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b16bd11122113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000000000002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 03000c00300c0, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00000d000000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0600cd003e0dc, Class:  9, CF:  1, Len:  7, Fitness_tra: 0
Rule 87: 12295351c15e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 721135c415e85, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 66ac13511591c, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 90: 0d0040d600000, Class:  3, CF:0.0532108, Len:  4, Fitness_tra: -2
Rule 91: 000de000700d0, Class:  6, CF:  1, Len:  4, Fitness_tra: 0
Rule 92: 05fd0951a110d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: f365951971186, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 327511d159195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: eb111b1214906, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0000000008000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: f900551d09015, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 3201188bc1605, Class:  5, CF:0.0335959, Len: 11, Fitness_tra: -3
Rule 99: 0341dd0000e50, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 03f8941d03100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:69.248
------Result------
Miss_rate(tra)	:69.248
Miss_rate(tst)	:75.7576
ARL				:6.825

------Generation 300------
Rule  1: 0007e00000d00, Class:  7, CF:0.921097, Len:  3, Fitness_tra: 30
Rule  2: 000e800000000, Class:  3, CF:0.773406, Len:  2, Fitness_tra: 19
Rule  3: 0008c00900008, Class:  1, CF:0.916736, Len:  4, Fitness_tra: 12
Rule  4: 30055d7012010, Class:  4, CF:0.182592, Len:  8, Fitness_tra: 12
Rule  5: 2008c29101380, Class:  2, CF:0.242666, Len:  9, Fitness_tra: 9
Rule  6: 2d1b3111c1881, Class: 10, CF:0.913906, Len: 13, Fitness_tra: 8
Rule  7: 000d930200000, Class:  4, CF:0.714772, Len:  4, Fitness_tra: 6
Rule  8: 0004000d00c2f, Class:  9, CF:0.57704, Len:  5, Fitness_tra: 6
Rule  9: 32f188d209000, Class:  9, CF:  1, Len:  9, Fitness_tra: 2
Rule 10: e1f1188204605, Class:  9, CF:  1, Len: 11, Fitness_tra: 5
Rule 11: 336d1c5151116, Class: 10, CF:0.887444, Len: 13, Fitness_tra: 7
Rule 12: 000d0030900d0, Class:  1, CF:0.675882, Len:  4, Fitness_tra: 6
Rule 13: 0900e00000000, Class:  7, CF:0.496044, Len:  2, Fitness_tra: 5
Rule 14: 002980800c0b0, Class:  3, CF:  1, Len:  6, Fitness_tra: 5
Rule 15: 020bf000c0080, Class:  0, CF:  1, Len:  5, Fitness_tra: 5
Rule 16: 000c0e0000e00, Class:  6, CF:0.998733, Len:  3, Fitness_tra: 5
Rule 17: 00055d700021d, Class:  5, CF:0.369009, Len:  7, Fitness_tra: 5
Rule 18: 0000180ec0000, Class:  0, CF:0.590237, Len:  4, Fitness_tra: 4
Rule 19: 000d0090300d0, Class:  6, CF:0.430045, Len:  4, Fitness_tra: 3
Rule 20: a0318495d0010, Class:  9, CF:  1, Len:  9, Fitness_tra: 2
Rule 21: 000000cd0ed00, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 22: 006c0e6010711, Class:  6, CF:0.986495, Len:  8, Fitness_tra: 2
Rule 23: 00000020d0d59, Class:  8, CF:0.316442, Len:  5, Fitness_tra: 4
Rule 24: 1111358511182, Class:  3, CF:  1, Len: 13, Fitness_tra: 1
Rule 25: 0300800d0d900, Class:  8, CF:0.882553, Len:  5, Fitness_tra: 2
Rule 26: 3102b0d0c11b6, Class: 10, CF:0.390321, Len: 10, Fitness_tra: 2
Rule 27: 0f0006000400a, Class:  9, CF:  1, Len:  4, Fitness_tra: 1
Rule 28: 005d000d000d0, Class:  2, CF:0.678777, Len:  4, Fitness_tra: 2
Rule 29: f100e00355002, Class:  8, CF:  1, Len:  7, Fitness_tra: 1
Rule 30: 32f108dd09000, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 31: 11f1358519211, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 32: 2102b0d0c0095, Class:  6, CF:  1, Len:  8, Fitness_tra: 1
Rule 33: 000f07d0a3600, Class:  2, CF:  1, Len:  6, Fitness_tra: 1
Rule 34: 000d0000002e0, Class:  5, CF:0.597573, Len:  3, Fitness_tra: 1
Rule 35: 66ac13511591c, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 36: 3200087da9000, Class:  9, CF:0.819233, Len:  7, Fitness_tra: 1
Rule 37: 0008c20908000, Class:  2, CF:0.721147, Len:  5, Fitness_tra: 0
Rule 38: 1835831581911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1246125851e13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: f1bce18155695, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0000000500080, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: a341dd931d158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 11462415f9925, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0008e00d00000, Class:  6, CF:0.524656, Len:  3, Fitness_tra: 0
Rule 46: 22f135d229129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 00003000c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000b0d900000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0f000400000cd, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0004060e0d000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0008049d00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000040080c, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 00003000c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 19bc31c225351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1113c2851e151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 0509000e0000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1971132128e33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: b262319113711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1e48e1c8515c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000030000500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000e80e00c000, Class:  5, CF:  1, Len:  4, Fitness_tra: 0
Rule 62: a63119952d116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 78a5813528113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 4175d1d1d9195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3972198881611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 00000000c0008, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000c000000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 7271d1d1e1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0008043d00000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0f00060000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0c00bee5e0c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000000d000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 29ab612511289, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: f978551d59315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000e00d0000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 222185815331d, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 77: 442348851e915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0002000000030, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 14b6825565621, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 10710e2128731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000880c00000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000304dc002d0, Class:  9, CF:0.253514, Len:  6, Fitness_tra: -8
Rule 83: 000000a0000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 2364d63572811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00000d0000000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 020b080020000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1a1c13111235c, Class:  5, CF:0.809409, Len: 13, Fitness_tra: -3
Rule 88: 61245115555e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: b1a2198115122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0008043d00000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: a290089399600, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0a30252d09555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 00ab61050228c, Class:  0, CF:  1, Len:  9, Fitness_tra: 2
Rule 94: 200882d20c000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0807e31700100, Class:  7, CF:0.599228, Len:  7, Fitness_tra: -7
Rule 96: 01a6300d005dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 10492015f0020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 00ad800d68113, Class:  3, CF:  1, Len:  9, Fitness_tra: 12
Rule 99: 10010030111d2, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 02f435d22912f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:65.2076
------Result------
Miss_rate(tra)	:65.2076
Miss_rate(tst)	:74.7475
ARL				:6.93333

------Generation 400------
Rule  1: 0007e00000d00, Class:  7, CF:0.921097, Len:  3, Fitness_tra: 28
Rule  2: 000e800000000, Class:  3, CF:0.773406, Len:  2, Fitness_tra: 20
Rule  3: 0069000000730, Class:  2, CF:0.350924, Len:  4, Fitness_tra: 17
Rule  4: 0008c00900008, Class:  1, CF:0.916736, Len:  4, Fitness_tra: 14
Rule  5: 00ad800d68113, Class:  3, CF:  1, Len:  9, Fitness_tra: 10
Rule  6: 2008c29101380, Class:  2, CF:0.242666, Len:  9, Fitness_tra: 9
Rule  7: 0003de0c00d02, Class:  9, CF:0.921165, Len:  6, Fitness_tra: 8
Rule  8: 000d0030900d0, Class:  1, CF:0.675882, Len:  4, Fitness_tra: 5
Rule  9: 336d1c5151116, Class: 10, CF:0.887444, Len: 13, Fitness_tra: 7
Rule 10: 0007000d00c2f, Class:  9, CF:0.648257, Len:  5, Fitness_tra: 7
Rule 11: 2d1b3111c1881, Class: 10, CF:0.913906, Len: 13, Fitness_tra: 6
Rule 12: e1f1188204605, Class:  9, CF:  1, Len: 11, Fitness_tra: 5
Rule 13: 32f188d209000, Class:  9, CF:  1, Len:  9, Fitness_tra: 6
Rule 14: 0f00005d000c3, Class:  9, CF:  1, Len:  5, Fitness_tra: 5
Rule 15: 002980800c0b0, Class:  3, CF:  1, Len:  6, Fitness_tra: 5
Rule 16: 0900e00000000, Class:  7, CF:0.496044, Len:  2, Fitness_tra: 4
Rule 17: 000c0e0000e00, Class:  6, CF:0.998733, Len:  3, Fitness_tra: 6
Rule 18: 020bf000c0080, Class:  0, CF:  1, Len:  5, Fitness_tra: 5
Rule 19: 000d0090300d0, Class:  6, CF:0.430045, Len:  4, Fitness_tra: 4
Rule 20: 00000020d0d59, Class:  8, CF:0.316442, Len:  5, Fitness_tra: 4
Rule 21: 0300800d0d900, Class:  8, CF:0.882553, Len:  5, Fitness_tra: 3
Rule 22: 000000cd0ed00, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 23: 0000180ec0000, Class:  0, CF:0.590237, Len:  4, Fitness_tra: 2
Rule 24: 00ab61050228c, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 25: 006c0e6010711, Class:  6, CF:0.986495, Len:  8, Fitness_tra: 2
Rule 26: 005d000d000d0, Class:  2, CF:0.678777, Len:  4, Fitness_tra: 2
Rule 27: 020bfe0580031, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule 28: 0002106cd25dd, Class:  1, CF:0.999642, Len:  9, Fitness_tra: 1
Rule 29: 66ac13511591c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 30: 32f108dd09000, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 31: 11f1358519211, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 32: 000d0000002e0, Class:  5, CF:0.597573, Len:  3, Fitness_tra: 1
Rule 33: 3200087da9000, Class:  9, CF:0.819233, Len:  7, Fitness_tra: 1
Rule 34: f100e00355002, Class:  8, CF:  1, Len:  7, Fitness_tra: 0
Rule 35: 286913815311d, Class:  2, CF:  1, Len: 13, Fitness_tra: 1
Rule 36: 000f07d0a3600, Class:  2, CF:  1, Len:  6, Fitness_tra: 1
Rule 37: 1111358511182, Class:  3, CF:  1, Len: 13, Fitness_tra: 1
Rule 38: 00055070c0000, Class:  4, CF:0.253984, Len:  4, Fitness_tra: -5
Rule 39: 007cd6d9c0100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1246125851e13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: f1bce18155695, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0000000500080, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: a341dd931d158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 11462415f9925, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0008e00d00000, Class:  6, CF:0.524656, Len:  3, Fitness_tra: 0
Rule 46: 22f135d229129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 00003000c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000b0d900000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0f000400000cd, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0004060e0d000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0008049d00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000040080c, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 00003000c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 19bc31c225351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1113c2851e151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 0509000e0000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1971132128e33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: b262319113711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1e48e1c8515c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000030000500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000e80e00c000, Class:  5, CF:  1, Len:  4, Fitness_tra: 0
Rule 62: a63119952d116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 78a5813528113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 4175d1d1d9195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3972198881611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 00000000c0008, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000c000000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 7271d1d1e1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0008043d00000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0f00060000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0c00bee5e0c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000000d000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 29ab612511289, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: f978551d59315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000e00d0000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 222185815331d, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 77: 442348851e915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0002000000030, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 14b6825565621, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 10710e2128731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0300000002800, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 090c000000500, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 116c351119111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 84: 00009000c0000, Class:  7, CF:0.0270131, Len:  2, Fitness_tra: -56
Rule 85: 42b511511921d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 71f183e178153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 111ced512e131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0002d00ce0000, Class:  7, CF:0.895436, Len:  4, Fitness_tra: -1
Rule 89: 000c000de0000, Class:  0, CF:0.507502, Len:  3, Fitness_tra: 8
Rule 90: fa628635c2816, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0cd6bce0d0500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 011c058011111, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: e100108403605, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000c00c01e711, Class:  4, CF:0.416096, Len:  7, Fitness_tra: 3
Rule 95: 000d0090300d0, Class:  6, CF:0.430045, Len:  0, Fitness_tra: 0
Rule 96: 0006c015f99a5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0bf1180dc0080, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0008e00d00000, Class:  6, CF:0.524656, Len:  0, Fitness_tra: 0
Rule 99: b0a5813528113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0000d800090d4, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:59.4837
------Result------
Miss_rate(tra)	:59.4837
Miss_rate(tst)	:63.6364
ARL				:6.71739

------Generation 500------
Rule  1: 0007e00000d00, Class:  7, CF:0.921097, Len:  3, Fitness_tra: 28
Rule  2: 000e800000000, Class:  3, CF:0.773406, Len:  2, Fitness_tra: 20
