------Generation 0------
Rule  1: 00d000b0c0408, Class:  0, CF:0.982682, Len:  5, Fitness_tra: 0
Rule 34: 1531112c11222, Class:  1, CF:0.623975, Len: 13, Fitness_tra: 0
Rule 35: 1111c11351b18, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 121c135151131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1151511155551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1115141325112, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: e4581e5212511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 2119418982112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 111582118111c, Class:  1, CF:0.913994, Len: 13, Fitness_tra: 0
Rule 42: 1211111111ddd, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 149811525c511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 2111c11111111, Class:  2, CF:0.673363, Len: 13, Fitness_tra: 0
Rule 45: 95111c41c9111, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 46: 1111522112471, Class:  1, CF:0.225099, Len: 13, Fitness_tra: 0
Rule 47: 000f660000e00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 115c11311521d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 5211115812512, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 1311212325218, Class:  0, CF:0.999971, Len: 13, Fitness_tra: 0
Rule 51: 315c513211131, Class:  1, CF:0.778947, Len: 13, Fitness_tra: 0
Rule 52: 1132531111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 919119111d531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 55551145212c1, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 55: 3c92111151133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1c11251211131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 12511111c511c, Class:  2, CF:0.999116, Len: 13, Fitness_tra: 0
Rule 58: 2251211152551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 59: 1115812381448, Class:  1, CF:0.802459, Len: 13, Fitness_tra: 0
Rule 60: 5411115881111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 61: 919d2c2123218, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 62: 919112414521c, Class:  2, CF:0.853704, Len: 13, Fitness_tra: 0
Rule 63: 12551185111e2, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 64: 3218195118831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1252819215139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 94121d1281519, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 67: 1115111525181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1c119e1218111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1111121519112, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 70: 513112114222c, Class:  0, CF:0.999269, Len: 13, Fitness_tra: 0
Rule 71: 1225118252112, Class:  0, CF:0.8407, Len: 13, Fitness_tra: 0
Rule 72: 3111119155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1c51c55251565, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 112d215182511, Class:  0, CF:0.413543, Len: 13, Fitness_tra: 0
Rule 75: 9c51551c51135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0020c00050500, Class:  0, CF:0.973782, Len:  4, Fitness_tra: 0
Rule 77: 32555955555d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1131121125211, Class:  0, CF:0.39625, Len: 13, Fitness_tra: 0
Rule 79: 2c552c1151511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 5258855181111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 81: 900000d005005, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 82: 115558b311122, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: 1111211114114, Class:  2, CF:0.600202, Len: 13, Fitness_tra: 0
Rule 84: 125d214123111, Class:  1, CF:0.524476, Len: 13, Fitness_tra: 0
Rule 85: 1211111812114, Class:  2, CF:0.945369, Len: 13, Fitness_tra: 0
Rule 86: 5139122121111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 0080c00050500, Class:  0, CF:0.969323, Len:  4, Fitness_tra: 0
Rule 88: 1115824121248, Class:  1, CF:0.956735, Len: 13, Fitness_tra: 0
Rule 89: c0000000575c0, Class:  1, CF:0.527535, Len:  0, Fitness_tra: 0
Rule 90: 911d2c1d1121c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: 0025668052e10, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0000000002500, Class:  0, CF:0.0363296, Len:  2, Fitness_tra: 0
Rule 93: 2e51528b51115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 5001718045521, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 0002104040000, Class:  1, CF:0.0262648, Len:  4, Fitness_tra: 1
Rule 96: 13010909e5603, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1010200305500, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 98: 14115211c5261, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 2701801150807, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule100: 000080b0c0401, Class:  1, CF:0.325429, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:27.4854
------Result------
Miss_rate(tra)	:27.4854
Miss_rate(tst)	:25
ARL				:9.85507

------Generation 100------
Rule  1: 8700000000020, Class:  0, CF:0.594733, Len:  3, Fitness_tra: 21
Rule  2: 0000000000500, Class:  1, CF:0.438444, Len:  1, Fitness_tra: 17
Rule  3: c000000000007, Class:  2, CF:0.196012, Len:  2, Fitness_tra: 13
Rule  4: 00008040c0000, Class:  0, CF:0.765301, Len:  3, Fitness_tra: 10
Rule  5: 000080b0b0000, Class:  2, CF:0.707427, Len:  3, Fitness_tra: 9
Rule  6: 5000000070604, Class:  2, CF:0.959177, Len:  4, Fitness_tra: 8
Rule  7: 600d10000000b, Class:  1, CF:0.9998, Len:  4, Fitness_tra: 7
Rule  8: 00007080d0000, Class:  0, CF:0.744097, Len:  3, Fitness_tra: 6
Rule  9: 1302002811101, Class:  1, CF:0.78595, Len:  9, Fitness_tra: 4
Rule 10: 000080c0b0000, Class:  0, CF:0.88953, Len:  3, Fitness_tra: 3
Rule 11: 1302000901001, Class:  1, CF:0.538662, Len:  6, Fitness_tra: 2
Rule 12: c00d000000050, Class:  1, CF:0.241143, Len:  3, Fitness_tra: 1
Rule 13: 0009000007007, Class:  1, CF:0.306181, Len:  3, Fitness_tra: 1
Rule 14: 0002104040000, Class:  1, CF:0.0262648, Len:  4, Fitness_tra: 1
Rule 15: 000000c070500, Class:  1, CF:0.269551, Len:  3, Fitness_tra: 0
Rule 16: 1155811145211, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 3c51119258511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 5195127145822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: e211115215131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1211128811512, Class:  1, CF:0.430532, Len: 13, Fitness_tra: 0
Rule 21: 3151811535111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1c12111112535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 5153517111122, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 811d151854131, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 1c11893115593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1831155188151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1151c24121221, Class:  0, CF:0.839236, Len: 13, Fitness_tra: 0
Rule 28: 3158591155d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: c200c08004000, Class:  0, CF:0.935968, Len:  5, Fitness_tra: 0
Rule 30: c0000000575c0, Class:  1, CF:0.527535, Len:  5, Fitness_tra: 0
Rule 31: 51991811c1228, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 1d1d214121128, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 1151112811141, Class:  1, CF:0.545705, Len: 13, Fitness_tra: 0
Rule 34: 1531112c11222, Class:  1, CF:0.623975, Len: 13, Fitness_tra: 0
Rule 35: 1111c11351b18, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 121c135151131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1151511155551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1115141325112, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: e4581e5212511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 2119418982112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 111582118111c, Class:  1, CF:0.913994, Len: 13, Fitness_tra: 0
Rule 42: 1211111111ddd, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 149811525c511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 2111c11111111, Class:  2, CF:0.673363, Len: 13, Fitness_tra: 0
Rule 45: 95111c41c9111, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 46: 1111522112471, Class:  1, CF:0.225099, Len: 13, Fitness_tra: 0
Rule 47: 000f660000e00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 115c11311521d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 5211115812512, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 1311212325218, Class:  0, CF:0.999971, Len: 13, Fitness_tra: 0
Rule 51: 315c513211131, Class:  1, CF:0.778947, Len: 13, Fitness_tra: 0
Rule 52: 1132531111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 919119111d531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 55551145212c1, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 55: 3c92111151133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1c11251211131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 12511111c511c, Class:  2, CF:0.999116, Len: 13, Fitness_tra: 0
Rule 58: 2251211152551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 59: 1115812381448, Class:  1, CF:0.802459, Len: 13, Fitness_tra: 0
Rule 60: 5411115881111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 61: 919d2c2123218, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 62: 919112414521c, Class:  2, CF:0.853704, Len: 13, Fitness_tra: 0
Rule 63: 12551185111e2, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 64: 3218195118831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1252819215139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 94121d1281519, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 67: 1115111525181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1c119e1218111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1111121519112, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 70: 513112114222c, Class:  0, CF:0.999269, Len: 13, Fitness_tra: 0
Rule 71: 1225118252112, Class:  0, CF:0.8407, Len: 13, Fitness_tra: 0
Rule 72: 3111119155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1c51c55251565, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 112d215182511, Class:  0, CF:0.413543, Len: 13, Fitness_tra: 0
Rule 75: 9c51551c51135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0020c00050500, Class:  0, CF:0.973782, Len:  4, Fitness_tra: 0
Rule 77: 32555955555d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1131121125211, Class:  0, CF:0.39625, Len: 13, Fitness_tra: 0
Rule 79: 2c552c1151511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 5258855181111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 81: 5155114111148, Class:  0, CF:0.943069, Len: 13, Fitness_tra: 0
Rule 82: 900000d008005, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 83: 000000c070500, Class:  1, CF:0.269551, Len:  0, Fitness_tra: 0
Rule 84: 15d1c24d25121, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 1225112181111, Class:  1, CF:0.822074, Len: 13, Fitness_tra: 0
Rule 86: c000000057580, Class:  1, CF:0.457746, Len:  5, Fitness_tra: 0
Rule 87: 24551281115e2, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 0700400000d50, Class:  0, CF:0.0753065, Len:  4, Fitness_tra: 0
Rule 89: 0c0300c004550, Class:  1, CF:0.479697, Len:  6, Fitness_tra: 0
Rule 90: 5111144121111, Class:  0, CF:0.697104, Len: 13, Fitness_tra: 0
Rule 91: 55111151c1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 21a0008002112, Class:  1, CF:  1, Len:  8, Fitness_tra: 1
Rule 93: e214111264131, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 94: 3255595555ed9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1001051011530, Class:  1, CF:0.4348, Len:  8, Fitness_tra: 0
Rule 96: 95921c4bc9133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: d351a35381a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 51111811c1118, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 2e21215181115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1211138831531, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:26.9006
------Result------
Miss_rate(tra)	:26.9006
Miss_rate(tst)	:22.2222
ARL				:9.92647

------Generation 200------
Rule  1: c000000000007, Class:  2, CF:0.196012, Len:  2, Fitness_tra: 21
Rule  2: 8700000000020, Class:  0, CF:0.594733, Len:  3, Fitness_tra: 21
Rule  3: 0002604000001, Class:  1, CF:0.743005, Len:  4, Fitness_tra: 18
Rule  4: 0000000000500, Class:  1, CF:0.438444, Len:  1, Fitness_tra: 15
Rule  5: 00008040c0000, Class:  0, CF:0.765301, Len:  3, Fitness_tra: 11
Rule  6: 000080b0b0000, Class:  2, CF:0.707427, Len:  3, Fitness_tra: 3
Rule  7: 5000000070604, Class:  2, CF:0.959177, Len:  4, Fitness_tra: 8
Rule  8: 00007080d0000, Class:  0, CF:0.744097, Len:  3, Fitness_tra: 7
Rule  9: 00000340c0400, Class:  1, CF:0.798987, Len:  4, Fitness_tra: 7
Rule 10: 600d10000000b, Class:  1, CF:0.9998, Len:  4, Fitness_tra: 3
Rule 11: 000080c0b0000, Class:  0, CF:0.88953, Len:  3, Fitness_tra: 3
Rule 12: 00d00070c0408, Class:  0, CF:0.898545, Len:  5, Fitness_tra: 1
Rule 13: 0009000007004, Class:  1, CF:0.474695, Len:  3, Fitness_tra: 1
Rule 14: 900000d008005, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 15: 21a0008002112, Class:  1, CF:  1, Len:  8, Fitness_tra: 1
Rule 16: 1302000901001, Class:  1, CF:0.538662, Len:  6, Fitness_tra: 0
Rule 17: 0002104040000, Class:  1, CF:0.0262648, Len:  4, Fitness_tra: 0
Rule 18: 0009000007007, Class:  1, CF:0.306181, Len:  3, Fitness_tra: 0
Rule 19: e211115215131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1211128811512, Class:  1, CF:0.430532, Len: 13, Fitness_tra: 0
Rule 21: 3151811535111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1c12111112535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 5153517111122, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 811d151854131, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 1c11893115593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1831155188151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1151c24121221, Class:  0, CF:0.839236, Len: 13, Fitness_tra: 0
Rule 28: 3158591155d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: c200c08004000, Class:  0, CF:0.935968, Len:  5, Fitness_tra: 0
Rule 30: c0000000575c0, Class:  1, CF:0.527535, Len:  5, Fitness_tra: 0
Rule 31: 51991811c1228, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 1d1d214121128, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 1151112811141, Class:  1, CF:0.545705, Len: 13, Fitness_tra: 0
Rule 34: 1531112c11222, Class:  1, CF:0.623975, Len: 13, Fitness_tra: 0
Rule 35: 1111c11351b18, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 121c135151131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1151511155551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1115141325112, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: e4581e5212511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 2119418982112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 111582118111c, Class:  1, CF:0.913994, Len: 13, Fitness_tra: 0
Rule 42: 1211111111ddd, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 149811525c511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 2111c11111111, Class:  2, CF:0.673363, Len: 13, Fitness_tra: 0
Rule 45: 95111c41c9111, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 46: 1111522112471, Class:  1, CF:0.225099, Len: 13, Fitness_tra: 0
Rule 47: 000f660000e00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 115c11311521d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 5211115812512, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 1311212325218, Class:  0, CF:0.999971, Len: 13, Fitness_tra: 0
Rule 51: 315c513211131, Class:  1, CF:0.778947, Len: 13, Fitness_tra: 0
Rule 52: 1132531111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 919119111d531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 55551145212c1, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 55: 3c92111151133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1c11251211131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 12511111c511c, Class:  2, CF:0.999116, Len: 13, Fitness_tra: 0
Rule 58: 2251211152551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 59: 1115812381448, Class:  1, CF:0.802459, Len: 13, Fitness_tra: 0
Rule 60: 5411115881111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 61: 919d2c2123218, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 62: 919112414521c, Class:  2, CF:0.853704, Len: 13, Fitness_tra: 0
Rule 63: 12551185111e2, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 64: 3218195118831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1252819215139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 94121d1281519, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 67: 1115111525181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1c119e1218111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1111121519112, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 70: 513112114222c, Class:  0, CF:0.999269, Len: 13, Fitness_tra: 0
Rule 71: 1225118252112, Class:  0, CF:0.8407, Len: 13, Fitness_tra: 0
Rule 72: 3111119155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1c51c55251565, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 112d215182511, Class:  0, CF:0.413543, Len: 13, Fitness_tra: 0
Rule 75: 9c51551c51135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0020c00050500, Class:  0, CF:0.973782, Len:  4, Fitness_tra: 0
Rule 77: 32555955555d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1131121125211, Class:  0, CF:0.39625, Len: 13, Fitness_tra: 0
Rule 79: 2c552c1151511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 5258855181111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 81: d111121111242, Class:  0, CF:0.805484, Len: 13, Fitness_tra: 0
Rule 82: 000080c0b0000, Class:  0, CF:0.88953, Len:  0, Fitness_tra: 0
Rule 83: 128121c111511, Class:  1, CF:0.629138, Len: 13, Fitness_tra: 0
Rule 84: 511d82212921c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 551d512111121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: d111182111112, Class:  0, CF:0.955126, Len: 13, Fitness_tra: 0
Rule 87: 3155c27d1912c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 151511714188c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1115122115211, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 90: 900000d005005, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 91: 10d1491310111, Class:  0, CF:0.862291, Len: 11, Fitness_tra: 0
Rule 92: 0020c0001d000, Class:  2, CF:0.87394, Len:  4, Fitness_tra: 8
Rule 93: 72d0105051101, Class:  1, CF:0.677368, Len:  9, Fitness_tra: 0
Rule 94: 3c92111151139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0c21900058110, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 9458c51c51135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 105d50005955b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: c205000200004, Class:  2, CF:0.515276, Len:  5, Fitness_tra: 0
Rule 99: 9c13251c51145, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule100: 3059011005014, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:19.883
------Result------
Miss_rate(tra)	:19.883
Miss_rate(tst)	:22.2222
ARL				:9.65672

------Generation 300------
Rule  1: b000000000020, Class:  1, CF:0.910436, Len:  2, Fitness_tra: 40
Rule  2: c000000000007, Class:  2, CF:0.196012, Len:  2, Fitness_tra: 21
Rule  3: 8700000000020, Class:  0, CF:0.594733, Len:  3, Fitness_tra: 22
Rule  4: 00008040c0000, Class:  0, CF:0.765301, Len:  3, Fitness_tra: 11
Rule  5: 00007080d0000, Class:  0, CF:0.744097, Len:  3, Fitness_tra: 9
Rule  6: 5000000070604, Class:  2, CF:0.959177, Len:  4, Fitness_tra: 8
Rule  7: 0020c0001d000, Class:  2, CF:0.87394, Len:  4, Fitness_tra: 0
Rule  8: 0002604000001, Class:  1, CF:0.743005, Len:  4, Fitness_tra: 5
Rule  9: 0000000000500, Class:  1, CF:0.438444, Len:  1, Fitness_tra: 4
Rule 10: 000080b0b0000, Class:  2, CF:0.707427, Len:  3, Fitness_tra: 4
Rule 11: 000080c0b0000, Class:  0, CF:0.88953, Len:  3, Fitness_tra: 3
Rule 12: 00000340c0400, Class:  1, CF:0.798987, Len:  4, Fitness_tra: 1
Rule 13: 00d00070c0408, Class:  0, CF:0.898545, Len:  5, Fitness_tra: 1
Rule 14: 900000d008005, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 15: 010110b055001, Class:  2, CF:  1, Len:  7, Fitness_tra: 1
Rule 16: 600d10000000b, Class:  1, CF:0.9998, Len:  4, Fitness_tra: 0
Rule 17: 21a0008002112, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 18: 1302000901001, Class:  1, CF:0.538662, Len:  6, Fitness_tra: 0
Rule 19: e211115215131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1211128811512, Class:  1, CF:0.430532, Len: 13, Fitness_tra: 0
Rule 21: 3151811535111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1c12111112535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 5153517111122, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 811d151854131, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 1c11893115593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1831155188151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1151c24121221, Class:  0, CF:0.839236, Len: 13, Fitness_tra: 0
Rule 28: 3158591155d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: c200c08004000, Class:  0, CF:0.935968, Len:  5, Fitness_tra: 0
Rule 30: c0000000575c0, Class:  1, CF:0.527535, Len:  5, Fitness_tra: 0
Rule 31: 51991811c1228, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 1d1d214121128, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 1151112811141, Class:  1, CF:0.545705, Len: 13, Fitness_tra: 0
Rule 34: 1531112c11222, Class:  1, CF:0.623975, Len: 13, Fitness_tra: 0
Rule 35: 1111c11351b18, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 121c135151131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1151511155551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1115141325112, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: e4581e5212511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 2119418982112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 111582118111c, Class:  1, CF:0.913994, Len: 13, Fitness_tra: 0
Rule 42: 1211111111ddd, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 149811525c511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 2111c11111111, Class:  2, CF:0.673363, Len: 13, Fitness_tra: 0
Rule 45: 95111c41c9111, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 46: 1111522112471, Class:  1, CF:0.225099, Len: 13, Fitness_tra: 0
Rule 47: 000f660000e00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 115c11311521d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
