------Generation 0------
Rule  1: e151119c11511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 96: 8181517811431, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 97: 3108107001001, Class:  1, CF:0.954559, Len:  7, Fitness_tra: 4
Rule 98: 1151123c55131, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 72d1211152112, Class:  2, CF:0.179049, Len: 13, Fitness_tra: 0
Rule100: 155188b12111c, Class:  0, CF:0.970289, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:23.3918
------Result------
Miss_rate(tra)	:23.3918
Miss_rate(tst)	:13.8889
ARL				:10

------Generation 200------
Rule  1: 2000003000000, Class:  2, CF:0.61137, Len:  2, Fitness_tra: 46
Rule  2: 300000c000000, Class:  1, CF:0.992598, Len:  2, Fitness_tra: 8
Rule  3: 8000000000002, Class:  0, CF:0.409002, Len:  2, Fitness_tra: 14
Rule  4: 0000008004050, Class:  0, CF:0.791927, Len:  3, Fitness_tra: 14
Rule  5: 3000000000004, Class:  1, CF:0.499021, Len:  2, Fitness_tra: 0
Rule  6: 000000c000000, Class:  0, CF:0.267227, Len:  1, Fitness_tra: 11
Rule  7: c00000c000002, Class:  0, CF:0.667112, Len:  3, Fitness_tra: 5
Rule  8: 8000000007004, Class:  0, CF:0.369094, Len:  3, Fitness_tra: 4
Rule  9: 3108107001001, Class:  1, CF:0.954559, Len:  7, Fitness_tra: 0
Rule 10: 0009000000d00, Class:  1, CF:0.943908, Len:  2, Fitness_tra: 1
Rule 11: 110001b007501, Class:  1, CF:0.987179, Len:  7, Fitness_tra: 0
Rule 12: 21a0003000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 13: 2000000004004, Class:  0, CF:0.221456, Len:  3, Fitness_tra: 1
Rule 14: 3101007001004, Class:  1, CF:0.909809, Len:  6, Fitness_tra: 0
Rule 15: 300000c010500, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 16: 000000c070500, Class:  1, CF:0.1344, Len:  3, Fitness_tra: 0
Rule 17: 111d114529422, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 1152115252595, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 9112215112511, Class:  0, CF:0.782391, Len: 13, Fitness_tra: 0
Rule 20: 2155112151514, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 8181211821132, Class:  2, CF:0.974576, Len: 13, Fitness_tra: 0
Rule 22: 1215211281511, Class:  1, CF:0.998456, Len: 13, Fitness_tra: 0
Rule 23: 1151151115151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 6111531212815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 9412155c551e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1212187621415, Class:  0, CF:0.996898, Len: 13, Fitness_tra: 0
Rule 27: 5155c22118c1c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: 1115212125721, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 29: 000ae60000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 9112111c52d11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 51d52221c112c, Class:  1, CF:0.861841, Len: 13, Fitness_tra: 0
Rule 32: 3151221181111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 59d5124125211, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 1198193181511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 121d11c112151, Class:  1, CF:0.959352, Len: 13, Fitness_tra: 0
Rule 36: 31d5112125242, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 5155822112112, Class:  2, CF:0.401126, Len: 13, Fitness_tra: 0
Rule 38: 31d11c7111141, Class:  1, CF:0.981141, Len: 13, Fitness_tra: 0
Rule 39: 812d212181191, Class:  0, CF:0.537744, Len: 13, Fitness_tra: 0
Rule 40: 1115412511552, Class:  1, CF:0.975043, Len: 13, Fitness_tra: 0
Rule 41: 5231155511131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 34d151dc1851d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 155188b12111c, Class:  0, CF:0.970289, Len: 13, Fitness_tra: 0
Rule 44: 355815112c131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 3151519151151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 8215215551214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1111211115228, Class:  0, CF:0.375804, Len: 13, Fitness_tra: 0
Rule 48: 129551d5115d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: d595522245118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 11518c1119211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0c0000c004554, Class:  1, CF:0.466041, Len:  6, Fitness_tra: 0
Rule 52: 1155215112112, Class:  1, CF:0.994752, Len: 13, Fitness_tra: 0
Rule 53: 15d1121122118, Class:  0, CF:0.751788, Len: 13, Fitness_tra: 0
Rule 54: 1225112212111, Class:  2, CF:0.73428, Len: 13, Fitness_tra: 0
Rule 55: 2455218524114, Class:  0, CF:0.987786, Len: 13, Fitness_tra: 0
Rule 56: 5331111121111, Class:  1, CF:0.0550762, Len: 13, Fitness_tra: 0
Rule 57: 0700000000d50, Class:  0, CF:0.127133, Len:  3, Fitness_tra: 0
Rule 58: 11314171c141c, Class:  1, CF:0.232864, Len: 13, Fitness_tra: 0
Rule 59: 3c11195111513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 11111422c8cb2, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 61: c00d000000092, Class:  0, CF:0.722264, Len:  4, Fitness_tra: 0
Rule 62: 1112115111132, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 63: 91518c2dc5118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 211d155121134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3135115111515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11511e3c55131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5395821612811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1121112881531, Class:  1, CF:0.986464, Len: 13, Fitness_tra: 0
Rule 69: 1c11851188115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 70: 12514c1112112, Class:  2, CF:0.11372, Len: 13, Fitness_tra: 0
Rule 71: 5511111123118, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 72: 311821d812d13, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 73: c251151d12294, Class:  0, CF:0.923019, Len: 13, Fitness_tra: 0
Rule 74: 1211235211d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1111181111111, Class:  1, CF:0.635315, Len: 13, Fitness_tra: 0
Rule 76: 115dc84925111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00000cc084550, Class:  0, CF:0.621137, Len:  6, Fitness_tra: 0
Rule 78: 1191115211511, Class:  0, CF:0.79329, Len: 13, Fitness_tra: 0
Rule 79: 1251119111593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 113588411c111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 8000000007007, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 191d214311141, Class:  1, CF:0.685561, Len: 13, Fitness_tra: 0
Rule 83: 00d000b0c040c, Class:  0, CF:0.67925, Len:  5, Fitness_tra: 0
Rule 84: 55112cb342228, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 5281112822132, Class:  2, CF:0.981791, Len: 13, Fitness_tra: 0
Rule 86: 113158761c21c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 5122111112112, Class:  2, CF:0.572117, Len: 13, Fitness_tra: 0
Rule 88: 113912b64181c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 55d5121111221, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 90: d5152111c5141, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: 211d003020400, Class:  2, CF:0.11276, Len:  7, Fitness_tra: 0
Rule 92: 110101c884551, Class:  1, CF:0.466598, Len: 11, Fitness_tra: 0
Rule 93: 31d51c7311111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 94: 3050201100010, Class:  1, CF:0.0613068, Len:  6, Fitness_tra: 0
Rule 95: 21cd105100134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 3000000000000, Class:  1, CF:0.66516, Len:  1, Fitness_tra: 28
Rule 97: 18a1111001511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 110010c015242, Class:  0, CF:0.999861, Len:  9, Fitness_tra: 0
Rule 99: 21de11d111511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule100: 5055003018c1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:21.6374
------Result------
Miss_rate(tra)	:21.6374
Miss_rate(tst)	:11.1111
ARL				:9.8169

------Generation 300------
Rule  1: 2000003000000, Class:  2, CF:0.61137, Len:  2, Fitness_tra: 46
Rule  2: 3000000000000, Class:  1, CF:0.66516, Len:  1, Fitness_tra: 19
Rule  3: 000000c001003, Class:  1, CF:0.776067, Len:  3, Fitness_tra: 17
Rule  4: 8000000000002, Class:  0, CF:0.409002, Len:  2, Fitness_tra: 13
Rule  5: 000000c000000, Class:  0, CF:0.267227, Len:  1, Fitness_tra: 11
Rule  6: 0003000007004, Class:  0, CF:0.691764, Len:  3, Fitness_tra: 11
Rule  7: 0000008004050, Class:  0, CF:0.791927, Len:  3, Fitness_tra: 7
Rule  8: 700000c000000, Class:  1, CF:0.570349, Len:  2, Fitness_tra: 5
Rule  9: 0000000000092, Class:  0, CF:0.791896, Len:  2, Fitness_tra: 4
Rule 10: 0000400000050, Class:  0, CF:0.470363, Len:  2, Fitness_tra: 3
Rule 11: 300000c000000, Class:  1, CF:0.992598, Len:  2, Fitness_tra: 3
Rule 12: c00000c000002, Class:  0, CF:0.667112, Len:  3, Fitness_tra: 2
Rule 13: 0009000000d00, Class:  1, CF:0.943908, Len:  2, Fitness_tra: 1
Rule 14: 8000000007004, Class:  0, CF:0.369094, Len:  3, Fitness_tra: 1
Rule 15: 21a0003000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 16: 0080000000092, Class:  0, CF:0.817645, Len:  3, Fitness_tra: 0
Rule 17: 0101008001003, Class:  1, CF:0.685445, Len:  5, Fitness_tra: 0
Rule 18: 1152115252595, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 9112215112511, Class:  0, CF:0.782391, Len: 13, Fitness_tra: 0
Rule 20: 2155112151514, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 8181211821132, Class:  2, CF:0.974576, Len: 13, Fitness_tra: 0
Rule 22: 1215211281511, Class:  1, CF:0.998456, Len: 13, Fitness_tra: 0
Rule 23: 1151151115151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 6111531212815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 9412155c551e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1212187621415, Class:  0, CF:0.996898, Len: 13, Fitness_tra: 0
Rule 27: 5155c22118c1c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: 1115212125721, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 29: 000ae60000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 9112111c52d11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 51d52221c112c, Class:  1, CF:0.861841, Len: 13, Fitness_tra: 0
Rule 32: 3151221181111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 59d5124125211, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 1198193181511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 121d11c112151, Class:  1, CF:0.959352, Len: 13, Fitness_tra: 0
Rule 36: 31d5112125242, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 5155822112112, Class:  2, CF:0.401126, Len: 13, Fitness_tra: 0
Rule 38: 31d11c7111141, Class:  1, CF:0.981141, Len: 13, Fitness_tra: 0
Rule 39: 812d212181191, Class:  0, CF:0.537744, Len: 13, Fitness_tra: 0
Rule 40: 1115412511552, Class:  1, CF:0.975043, Len: 13, Fitness_tra: 0
Rule 41: 5231155511131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 34d151dc1851d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 155188b12111c, Class:  0, CF:0.970289, Len: 13, Fitness_tra: 0
Rule 44: 355815112c131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 3151519151151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 8215215551214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1111211115228, Class:  0, CF:0.375804, Len: 13, Fitness_tra: 0
Rule 48: 129551d5115d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: d595522245118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 11518c1119211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0c0000c004554, Class:  1, CF:0.466041, Len:  6, Fitness_tra: 0
Rule 52: 1155215112112, Class:  1, CF:0.994752, Len: 13, Fitness_tra: 0
Rule 53: 15d1121122118, Class:  0, CF:0.751788, Len: 13, Fitness_tra: 0
Rule 54: 1225112212111, Class:  2, CF:0.73428, Len: 13, Fitness_tra: 0
Rule 55: 2455218524114, Class:  0, CF:0.987786, Len: 13, Fitness_tra: 0
Rule 56: 5331111121111, Class:  1, CF:0.0550762, Len: 13, Fitness_tra: 0
Rule 57: 0700000000d50, Class:  0, CF:0.127133, Len:  3, Fitness_tra: 0
Rule 58: 11314171c141c, Class:  1, CF:0.232864, Len: 13, Fitness_tra: 0
Rule 59: 3c11195111513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 11111422c8cb2, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 61: c00d000000092, Class:  0, CF:0.722264, Len:  4, Fitness_tra: 0
Rule 62: 1112115111132, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 63: 91518c2dc5118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 211d155121134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3135115111515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11511e3c55131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5395821612811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1121112881531, Class:  1, CF:0.986464, Len: 13, Fitness_tra: 0
Rule 69: 1c11851188115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 70: 12514c1112112, Class:  2, CF:0.11372, Len: 13, Fitness_tra: 0
Rule 71: 5511111123118, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 72: 311821d812d13, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 73: c251151d12294, Class:  0, CF:0.923019, Len: 13, Fitness_tra: 0
Rule 74: 1211235211d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1111181111111, Class:  1, CF:0.635315, Len: 13, Fitness_tra: 0
Rule 76: 115dc84925111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00000cc084550, Class:  0, CF:0.621137, Len:  6, Fitness_tra: 0
Rule 78: 1191115211511, Class:  0, CF:0.79329, Len: 13, Fitness_tra: 0
Rule 79: 1251119111593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 113588411c111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 551581712122c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 1351c1b348141, Class:  2, CF:0.996297, Len: 13, Fitness_tra: 0
Rule 83: 555111b521222, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 84: 931d812115244, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: d1511111151bc, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: 113d222115818, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 51d51141c1121, Class:  1, CF:0.913872, Len: 13, Fitness_tra: 0
Rule 88: 5111814622112, Class:  0, CF:0.849351, Len: 13, Fitness_tra: 0
Rule 89: 111d122111411, Class:  1, CF:0.899357, Len: 13, Fitness_tra: 0
Rule 90: 5155218811591, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: 3000050004074, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 92: 1313111628161, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 93: 30800c52c2592, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0061100217d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 120591c080510, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 96: 008000c000090, Class:  0, CF:0.655762, Len:  3, Fitness_tra: 2
Rule 97: 1000400122150, Class:  0, CF:0.477346, Len:  7, Fitness_tra: 0
Rule 98: 6151c84925111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0000000007002, Class:  0, CF:0.347152, Len:  2, Fitness_tra: 3
Rule100: 115dc19121151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:16.9591
------Result------
Miss_rate(tra)	:16.9591
Miss_rate(tst)	:8.33333
ARL				:9.57534

------Generation 400------
Rule  1: 0000000000630, Class:  2, CF:0.979446, Len:  2, Fitness_tra: 34
Rule  2: 000000c000006, Class:  1, CF:0.974915, Len:  2, Fitness_tra: 17
Rule  3: 3000000000000, Class:  1, CF:0.66516, Len:  1, Fitness_tra: 18
Rule  4: 2000003000000, Class:  2, CF:0.61137, Len:  2, Fitness_tra: 22
Rule  5: 8000000000002, Class:  0, CF:0.409002, Len:  2, Fitness_tra: 13
Rule  6: 000000c000000, Class:  0, CF:0.267227, Len:  1, Fitness_tra: 11
Rule  7: 0003000007004, Class:  0, CF:0.691764, Len:  3, Fitness_tra: 11
Rule  8: 0000008004050, Class:  0, CF:0.791927, Len:  3, Fitness_tra: 7
Rule  9: 0000000000092, Class:  0, CF:0.791896, Len:  2, Fitness_tra: 4
Rule 10: 0000000007002, Class:  0, CF:0.347152, Len:  2, Fitness_tra: 3
Rule 11: 300000c000000, Class:  1, CF:0.992598, Len:  2, Fitness_tra: 3
Rule 12: 0000400000050, Class:  0, CF:0.470363, Len:  2, Fitness_tra: 3
Rule 13: 700000c000000, Class:  1, CF:0.570349, Len:  2, Fitness_tra: 2
Rule 14: 008000c000090, Class:  0, CF:0.655762, Len:  3, Fitness_tra: 2
Rule 15: c00000c000002, Class:  0, CF:0.667112, Len:  3, Fitness_tra: 2
Rule 16: 8000000007004, Class:  0, CF:0.369094, Len:  3, Fitness_tra: 1
Rule 17: 21a0003000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 18: 0009000000d00, Class:  1, CF:0.943908, Len:  2, Fitness_tra: 1
Rule 19: 0080000000092, Class:  0, CF:0.817645, Len:  3, Fitness_tra: 0
Rule 20: 2155112151514, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 8181211821132, Class:  2, CF:0.974576, Len: 13, Fitness_tra: 0
Rule 22: 1215211281511, Class:  1, CF:0.998456, Len: 13, Fitness_tra: 0
Rule 23: 1151151115151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 6111531212815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 9412155c551e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1212187621415, Class:  0, CF:0.996898, Len: 13, Fitness_tra: 0
Rule 27: 5155c22118c1c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: 1115212125721, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 29: 000ae60000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 9112111c52d11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 51d52221c112c, Class:  1, CF:0.861841, Len: 13, Fitness_tra: 0
Rule 32: 3151221181111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 59d5124125211, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 1198193181511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 121d11c112151, Class:  1, CF:0.959352, Len: 13, Fitness_tra: 0
Rule 36: 31d5112125242, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 5155822112112, Class:  2, CF:0.401126, Len: 13, Fitness_tra: 0
Rule 38: 31d11c7111141, Class:  1, CF:0.981141, Len: 13, Fitness_tra: 0
Rule 39: 812d212181191, Class:  0, CF:0.537744, Len: 13, Fitness_tra: 0
Rule 40: 1115412511552, Class:  1, CF:0.975043, Len: 13, Fitness_tra: 0
Rule 41: 5231155511131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 34d151dc1851d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 155188b12111c, Class:  0, CF:0.970289, Len: 13, Fitness_tra: 0
Rule 44: 355815112c131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 3151519151151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 8215215551214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1111211115228, Class:  0, CF:0.375804, Len: 13, Fitness_tra: 0
Rule 48: 129551d5115d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: d595522245118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 11518c1119211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0c0000c004554, Class:  1, CF:0.466041, Len:  6, Fitness_tra: 0
Rule 52: 1155215112112, Class:  1, CF:0.994752, Len: 13, Fitness_tra: 0
Rule 53: 15d1121122118, Class:  0, CF:0.751788, Len: 13, Fitness_tra: 0
Rule 54: 1225112212111, Class:  2, CF:0.73428, Len: 13, Fitness_tra: 0
Rule 55: 2455218524114, Class:  0, CF:0.987786, Len: 13, Fitness_tra: 0
Rule 56: 5331111121111, Class:  1, CF:0.0550762, Len: 13, Fitness_tra: 0
Rule 57: 0700000000d50, Class:  0, CF:0.127133, Len:  3, Fitness_tra: 0
Rule 58: 11314171c141c, Class:  1, CF:0.232864, Len: 13, Fitness_tra: 0
Rule 59: 3c11195111513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 11111422c8cb2, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 61: c00d000000092, Class:  0, CF:0.722264, Len:  4, Fitness_tra: 0
Rule 62: 1112115111132, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 63: 91518c2dc5118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 211d155121134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3135115111515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11511e3c55131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5395821612811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1121112881531, Class:  1, CF:0.986464, Len: 13, Fitness_tra: 0
Rule 69: 1c11851188115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 70: 12514c1112112, Class:  2, CF:0.11372, Len: 13, Fitness_tra: 0
Rule 71: 5511111123118, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 72: 311821d812d13, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 73: c251151d12294, Class:  0, CF:0.923019, Len: 13, Fitness_tra: 0
Rule 74: 1211235211d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1111181111111, Class:  1, CF:0.635315, Len: 13, Fitness_tra: 0
Rule 76: 115dc84925111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00000cc084550, Class:  0, CF:0.621137, Len:  6, Fitness_tra: 0
Rule 78: 1191115211511, Class:  0, CF:0.79329, Len: 13, Fitness_tra: 0
Rule 79: 1251119111593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 113588411c111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 11d5214121111, Class:  2, CF:0.0802337, Len: 13, Fitness_tra: 0
Rule 82: 51d282b121121, Class:  0, CF:0.211218, Len: 13, Fitness_tra: 0
Rule 83: 111d2141154c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 58958c4971821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: d1518221c1c12, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: 0c0000c004554, Class:  1, CF:0.466041, Len:  0, Fitness_tra: 0
Rule 87: 1415218112111, Class:  1, CF:0.82569, Len: 13, Fitness_tra: 0
Rule 88: 1135882122c18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 111111c225142, Class:  0, CF:0.999721, Len: 13, Fitness_tra: 0
Rule 90: 111d211513228, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: 0102015017002, Class:  0, CF:0.713176, Len:  7, Fitness_tra: 0
Rule 92: c251551d12294, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 93: 911d105111511, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule 94: 15d5121625298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 8205000107204, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0100000003006, Class:  1, CF:0.83375, Len:  3, Fitness_tra: 15
Rule 97: 300021c521002, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 98: 3c11195111513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 31d2115125242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 5115025524221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:11.6959
------Result------
Miss_rate(tra)	:11.6959
Miss_rate(tst)	:8.33333
ARL				:9.20588

------Generation 500------
Rule  1: 0000000000630, Class:  2, CF:0.979446, Len:  2, Fitness_tra: 34
Rule  2: 2000003000000, Class:  2, CF:0.61137, Len:  2, Fitness_tra: 23
Rule  3: 3000000000000, Class:  1, CF:0.66516, Len:  1, Fitness_tra: 18
Rule  4: 000000c000006, Class:  1, CF:0.974915, Len:  2, Fitness_tra: 17
Rule  5: 0100000003006, Class:  1, CF:0.83375, Len:  3, Fitness_tra: 14
Rule  6: 8000000000002, Class:  0, CF:0.409002, Len:  2, Fitness_tra: 13
Rule  7: 0003000007004, Class:  0, CF:0.691764, Len:  3, Fitness_tra: 11
