------Generation 0------
Rule  1: 2cd5222321112, Class:  2, CF:0.937587, Len: 13, Fitness_tra: 0
Rule 11: 100110c011510, Class:  1, CF:0.648036, Len:  8, Fitness_tra: 1
Rule 12: 1101101812130, Class:  2, CF:0.775232, Len: 10, Fitness_tra: 1
Rule 13: 20e0804040000, Class:  0, CF:0.993934, Len:  5, Fitness_tra: 0
Rule 14: 14521d5188593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 4111222311411, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 5159817121c1c, Class:  0, CF:0.60506, Len: 13, Fitness_tra: 0
Rule 17: 1c91153515111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1155212111112, Class:  2, CF:0.125066, Len: 13, Fitness_tra: 0
Rule 19: 51552c2311218, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 11311118d2131, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 32d8915812135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 311121e111111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 1251151212112, Class:  0, CF:0.534626, Len: 13, Fitness_tra: 0
Rule 24: 12151cc152152, Class:  0, CF:0.55852, Len: 13, Fitness_tra: 0
Rule 25: 8151115112812, Class:  0, CF:0.996122, Len: 13, Fitness_tra: 0
Rule 26: 115d227111111, Class:  2, CF:0.568642, Len: 13, Fitness_tra: 0
Rule 27: 81112581225e1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: 3211133255211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11131c7513842, Class:  1, CF:0.797023, Len: 13, Fitness_tra: 0
Rule 30: 2155451122111, Class:  2, CF:0.804058, Len: 13, Fitness_tra: 0
Rule 31: 1111c12111722, Class:  0, CF:0.808101, Len: 13, Fitness_tra: 0
Rule 32: 181151c811112, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 5811122211421, Class:  0, CF:0.904206, Len: 13, Fitness_tra: 0
Rule 34: 2251c5111c532, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 5158cc41c512c, Class:  2, CF:0.977767, Len: 13, Fitness_tra: 0
Rule 36: 5591211611111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 919521b589115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1135811183212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3c15815512511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 121c591552519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1155112611111, Class:  2, CF:0.806048, Len: 13, Fitness_tra: 0
Rule 42: 5291811288111, Class:  2, CF:0.441494, Len: 13, Fitness_tra: 0
Rule 43: 1111151111515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 11d1121121241, Class:  1, CF:0.203021, Len: 13, Fitness_tra: 0
Rule 45: 381c539251591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3111115158111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1151115c52553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1252c11811119, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 1111128181852, Class:  0, CF:0.633617, Len: 13, Fitness_tra: 0
Rule 50: 31121111d2811, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 1151c51182112, Class:  0, CF:0.96504, Len: 13, Fitness_tra: 0
Rule 52: 000fe60000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1255212181151, Class:  1, CF:0.819255, Len: 13, Fitness_tra: 0
Rule 54: d199821115c28, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 15e182111c181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 11112115c1c12, Class:  1, CF:0.821938, Len: 13, Fitness_tra: 0
Rule 57: 3251195131111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 58: 5131114c11471, Class:  1, CF:0.847803, Len: 13, Fitness_tra: 0
Rule 59: 1251131111191, Class:  0, CF:0.150861, Len: 13, Fitness_tra: 0
Rule 60: 3351212511111, Class:  1, CF:0.99073, Len: 13, Fitness_tra: 0
Rule 61: 3c00d00008005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 521111b121428, Class:  0, CF:0.998409, Len: 13, Fitness_tra: 0
Rule 63: 2191155112511, Class:  0, CF:0.685328, Len: 13, Fitness_tra: 0
Rule 64: 11e5212e4282c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1415218211111, Class:  1, CF:0.957014, Len: 13, Fitness_tra: 0
Rule 66: 31912271c9112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1211218381551, Class:  0, CF:0.388834, Len: 13, Fitness_tra: 0
Rule 68: 121111d11c515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: d1d1121111112, Class:  0, CF:0.691205, Len: 13, Fitness_tra: 0
Rule 70: 123113911d511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 18dc215221d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 5111112118cb2, Class:  0, CF:0.653431, Len: 13, Fitness_tra: 0
Rule 73: 3212112211511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 74: 1c5cc1d81811e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1281158281111, Class:  1, CF:0.115983, Len: 13, Fitness_tra: 0
Rule 76: 1115122521141, Class:  1, CF:0.954784, Len: 13, Fitness_tra: 0
Rule 77: 1111199152515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 78: 52511c4115515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 79: 1185cc2315218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11d1814118412, Class:  0, CF:0.607802, Len: 13, Fitness_tra: 0
Rule 81: 9551227513c41, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 80e0807040000, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 83: 5193111151412, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 84: 535512b312222, Class:  2, CF:0.986066, Len: 13, Fitness_tra: 0
Rule 85: 1131812118111, Class:  2, CF:0.0321955, Len: 13, Fitness_tra: 0
Rule 86: 1d11112315211, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 1111114111212, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000705050000, Class:  0, CF:0.894438, Len:  3, Fitness_tra: 0
Rule 89: 1151255111151, Class:  1, CF:0.137275, Len: 13, Fitness_tra: 0
Rule 90: 11551c19c3128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 111110111211c, Class:  2, CF:0.130113, Len: 12, Fitness_tra: 0
Rule 92: d000056020002, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 93: 560080028c037, Class:  2, CF:0.367279, Len:  8, Fitness_tra: 0
Rule 94: 1109801115c28, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 12581d2181811, Class:  0, CF:0.0331953, Len: 13, Fitness_tra: 0
Rule 96: 6095117600401, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0050110112950, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 98: 010d000002140, Class:  2, CF:0.469694, Len:  5, Fitness_tra: 2
Rule 99: 0101c2c3b010c, Class:  0, CF:0.833135, Len:  9, Fitness_tra: 0
Rule100: 1005102000101, Class:  1, CF:0.551058, Len:  6, Fitness_tra: 4
------Current------
Miss_rate(tra)	:19.883
------Result------
Miss_rate(tra)	:19.883
Miss_rate(tst)	:19.4444
ARL				:10.7568

------Generation 300------
Rule  1: 008000a004000, Class:  2, CF:0.981729, Len:  3, Fitness_tra: 51
Rule  2: 0000007000407, Class:  1, CF:0.20412, Len:  3, Fitness_tra: 29
Rule  3: d00000000000c, Class:  0, CF:0.722658, Len:  2, Fitness_tra: 24
Rule  4: 2780008004000, Class:  0, CF:0.939202, Len:  5, Fitness_tra: 11
Rule  5: 000000000000c, Class:  0, CF:0.410223, Len:  1, Fitness_tra: 9
Rule  6: 7181002001000, Class:  1, CF:0.479796, Len:  6, Fitness_tra: 7
Rule  7: 1000a0c080000, Class:  1, CF:0.909525, Len:  4, Fitness_tra: 5
Rule  8: 00007080d0000, Class:  0, CF:0.785632, Len:  3, Fitness_tra: 5
Rule  9: 7111002001010, Class:  1, CF:0.657607, Len:  7, Fitness_tra: 4
Rule 10: 1005102000101, Class:  1, CF:0.551058, Len:  6, Fitness_tra: 3
Rule 11: 00005010d0000, Class:  1, CF:0.822531, Len:  3, Fitness_tra: 2
Rule 12: 800070000c007, Class:  2, CF:0.565928, Len:  4, Fitness_tra: 2
Rule 13: 010d000002140, Class:  2, CF:0.469694, Len:  5, Fitness_tra: 1
Rule 14: 000000c0b0500, Class:  1, CF:0.176097, Len:  3, Fitness_tra: 1
Rule 15: 80e0804040000, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 16: 2720008004000, Class:  0, CF:0.932241, Len:  5, Fitness_tra: 1
Rule 17: 100110c011510, Class:  1, CF:0.648036, Len:  8, Fitness_tra: 0
Rule 18: 1155212111112, Class:  2, CF:0.125066, Len: 13, Fitness_tra: 0
Rule 19: 51552c2311218, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 11311118d2131, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 32d8915812135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 311121e111111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 1251151212112, Class:  0, CF:0.534626, Len: 13, Fitness_tra: 0
Rule 24: 12151cc152152, Class:  0, CF:0.55852, Len: 13, Fitness_tra: 0
Rule 25: 8151115112812, Class:  0, CF:0.996122, Len: 13, Fitness_tra: 0
Rule 26: 115d227111111, Class:  2, CF:0.568642, Len: 13, Fitness_tra: 0
Rule 27: 81112581225e1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: 3211133255211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11131c7513842, Class:  1, CF:0.797023, Len: 13, Fitness_tra: 0
Rule 30: 2155451122111, Class:  2, CF:0.804058, Len: 13, Fitness_tra: 0
Rule 31: 1111c12111722, Class:  0, CF:0.808101, Len: 13, Fitness_tra: 0
Rule 32: 181151c811112, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 5811122211421, Class:  0, CF:0.904206, Len: 13, Fitness_tra: 0
Rule 34: 2251c5111c532, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 5158cc41c512c, Class:  2, CF:0.977767, Len: 13, Fitness_tra: 0
Rule 36: 5591211611111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 919521b589115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1135811183212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3c15815512511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 121c591552519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1155112611111, Class:  2, CF:0.806048, Len: 13, Fitness_tra: 0
Rule 42: 5291811288111, Class:  2, CF:0.441494, Len: 13, Fitness_tra: 0
Rule 43: 1111151111515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 11d1121121241, Class:  1, CF:0.203021, Len: 13, Fitness_tra: 0
Rule 45: 381c539251591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3111115158111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1151115c52553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1252c11811119, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 1111128181852, Class:  0, CF:0.633617, Len: 13, Fitness_tra: 0
Rule 50: 31121111d2811, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 1151c51182112, Class:  0, CF:0.96504, Len: 13, Fitness_tra: 0
Rule 52: 000fe60000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1255212181151, Class:  1, CF:0.819255, Len: 13, Fitness_tra: 0
Rule 54: d199821115c28, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 15e182111c181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 11112115c1c12, Class:  1, CF:0.821938, Len: 13, Fitness_tra: 0
Rule 57: 3251195131111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 58: 5131114c11471, Class:  1, CF:0.847803, Len: 13, Fitness_tra: 0
Rule 59: 1251131111191, Class:  0, CF:0.150861, Len: 13, Fitness_tra: 0
Rule 60: 3351212511111, Class:  1, CF:0.99073, Len: 13, Fitness_tra: 0
Rule 61: 3c00d00008005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 521111b121428, Class:  0, CF:0.998409, Len: 13, Fitness_tra: 0
Rule 63: 2191155112511, Class:  0, CF:0.685328, Len: 13, Fitness_tra: 0
Rule 64: 11e5212e4282c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1415218211111, Class:  1, CF:0.957014, Len: 13, Fitness_tra: 0
Rule 66: 31912271c9112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1211218381551, Class:  0, CF:0.388834, Len: 13, Fitness_tra: 0
Rule 68: 121111d11c515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: d1d1121111112, Class:  0, CF:0.691205, Len: 13, Fitness_tra: 0
Rule 70: 123113911d511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 18dc215221d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 5111112118cb2, Class:  0, CF:0.653431, Len: 13, Fitness_tra: 0
Rule 73: 3212112211511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 74: 1c5cc1d81811e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1281158281111, Class:  1, CF:0.115983, Len: 13, Fitness_tra: 0
Rule 76: 1115122521141, Class:  1, CF:0.954784, Len: 13, Fitness_tra: 0
Rule 77: 1111199152515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 78: 52511c4115515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 79: 1185cc2315218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11d1814118412, Class:  0, CF:0.607802, Len: 13, Fitness_tra: 0
Rule 81: 21e118b61122c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1515224519221, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: 353511b52124c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 11118175c1218, Class:  0, CF:0.530897, Len: 13, Fitness_tra: 0
Rule 85: 9531114119812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1113112111121, Class:  1, CF:0.324941, Len: 13, Fitness_tra: 0
Rule 87: 511522431111c, Class:  1, CF:0.53714, Len: 13, Fitness_tra: 0
Rule 88: 1111112141211, Class:  1, CF:0.700873, Len: 13, Fitness_tra: 0
Rule 89: 521152c211172, Class:  0, CF:0.999694, Len: 13, Fitness_tra: 0
Rule 90: 1151182311112, Class:  0, CF:0.84122, Len: 13, Fitness_tra: 0
Rule 91: 305000a038005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1156a21381112, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 93: 708000200c00c, Class:  0, CF:0.475964, Len:  5, Fitness_tra: 0
Rule 94: 5261118121000, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 1211218281551, Class:  1, CF:0.822061, Len: 13, Fitness_tra: 0
Rule 96: 0000e07000804, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 97: 32151cd111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 3001212080110, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 99: 91338211c2211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule100: 1151c51185121, Class:  0, CF:0.0259744, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:14.0351
------Result------
Miss_rate(tra)	:14.0351
Miss_rate(tst)	:19.4444
ARL				:10.7237

------Generation 400------
Rule  1: 008000a004000, Class:  2, CF:0.981729, Len:  3, Fitness_tra: 51
Rule  2: 0000007000407, Class:  1, CF:0.20412, Len:  3, Fitness_tra: 29
Rule  3: d00000000000c, Class:  0, CF:0.722658, Len:  2, Fitness_tra: 24
Rule  4: 2780008004000, Class:  0, CF:0.939202, Len:  5, Fitness_tra: 12
Rule  5: 000000000000c, Class:  0, CF:0.410223, Len:  1, Fitness_tra: 9
Rule  6: 7181002001000, Class:  1, CF:0.479796, Len:  6, Fitness_tra: 7
Rule  7: 1000a0c080000, Class:  1, CF:0.909525, Len:  4, Fitness_tra: 4
Rule  8: 00007080d0000, Class:  0, CF:0.785632, Len:  3, Fitness_tra: 5
Rule  9: 7111002001010, Class:  1, CF:0.657607, Len:  7, Fitness_tra: 4
Rule 10: 1005102000101, Class:  1, CF:0.551058, Len:  6, Fitness_tra: 3
Rule 11: 00005010d0000, Class:  1, CF:0.822531, Len:  3, Fitness_tra: 2
Rule 12: 800070000c007, Class:  2, CF:0.565928, Len:  4, Fitness_tra: 2
Rule 13: 010d000002140, Class:  2, CF:0.469694, Len:  5, Fitness_tra: 1
Rule 14: 000000c0b0500, Class:  1, CF:0.176097, Len:  3, Fitness_tra: 1
Rule 15: 80e0804040000, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 16: 2720008004000, Class:  0, CF:0.932241, Len:  5, Fitness_tra: 1
Rule 17: 0000e07000804, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 18: 100110c011510, Class:  1, CF:0.648036, Len:  8, Fitness_tra: 0
Rule 19: 51552c2311218, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 11311118d2131, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 32d8915812135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 311121e111111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 1251151212112, Class:  0, CF:0.534626, Len: 13, Fitness_tra: 0
Rule 24: 12151cc152152, Class:  0, CF:0.55852, Len: 13, Fitness_tra: 0
Rule 25: 8151115112812, Class:  0, CF:0.996122, Len: 13, Fitness_tra: 0
Rule 26: 115d227111111, Class:  2, CF:0.568642, Len: 13, Fitness_tra: 0
Rule 27: 81112581225e1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: 3211133255211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11131c7513842, Class:  1, CF:0.797023, Len: 13, Fitness_tra: 0
Rule 30: 2155451122111, Class:  2, CF:0.804058, Len: 13, Fitness_tra: 0
Rule 31: 1111c12111722, Class:  0, CF:0.808101, Len: 13, Fitness_tra: 0
Rule 32: 181151c811112, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 5811122211421, Class:  0, CF:0.904206, Len: 13, Fitness_tra: 0
Rule 34: 2251c5111c532, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 5158cc41c512c, Class:  2, CF:0.977767, Len: 13, Fitness_tra: 0
Rule 36: 5591211611111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 919521b589115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1135811183212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3c15815512511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 121c591552519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1155112611111, Class:  2, CF:0.806048, Len: 13, Fitness_tra: 0
Rule 42: 5291811288111, Class:  2, CF:0.441494, Len: 13, Fitness_tra: 0
Rule 43: 1111151111515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 11d1121121241, Class:  1, CF:0.203021, Len: 13, Fitness_tra: 0
Rule 45: 381c539251591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3111115158111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1151115c52553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1252c11811119, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 1111128181852, Class:  0, CF:0.633617, Len: 13, Fitness_tra: 0
Rule 50: 31121111d2811, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 1151c51182112, Class:  0, CF:0.96504, Len: 13, Fitness_tra: 0
Rule 52: 000fe60000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1255212181151, Class:  1, CF:0.819255, Len: 13, Fitness_tra: 0
Rule 54: d199821115c28, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 15e182111c181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 11112115c1c12, Class:  1, CF:0.821938, Len: 13, Fitness_tra: 0
Rule 57: 3251195131111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 58: 5131114c11471, Class:  1, CF:0.847803, Len: 13, Fitness_tra: 0
Rule 59: 1251131111191, Class:  0, CF:0.150861, Len: 13, Fitness_tra: 0
Rule 60: 3351212511111, Class:  1, CF:0.99073, Len: 13, Fitness_tra: 0
Rule 61: 3c00d00008005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 521111b121428, Class:  0, CF:0.998409, Len: 13, Fitness_tra: 0
Rule 63: 2191155112511, Class:  0, CF:0.685328, Len: 13, Fitness_tra: 0
Rule 64: 11e5212e4282c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1415218211111, Class:  1, CF:0.957014, Len: 13, Fitness_tra: 0
Rule 66: 31912271c9112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1211218381551, Class:  0, CF:0.388834, Len: 13, Fitness_tra: 0
Rule 68: 121111d11c515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: d1d1121111112, Class:  0, CF:0.691205, Len: 13, Fitness_tra: 0
Rule 70: 123113911d511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 18dc215221d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 5111112118cb2, Class:  0, CF:0.653431, Len: 13, Fitness_tra: 0
Rule 73: 3212112211511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 74: 1c5cc1d81811e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1281158281111, Class:  1, CF:0.115983, Len: 13, Fitness_tra: 0
Rule 76: 1115122521141, Class:  1, CF:0.954784, Len: 13, Fitness_tra: 0
Rule 77: 1111199152515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 78: 52511c4115515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 79: 1185cc2315218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11d1814118412, Class:  0, CF:0.607802, Len: 13, Fitness_tra: 0
Rule 81: 0050c00000000, Class:  0, CF:0.0879223, Len:  2, Fitness_tra: 0
Rule 82: d15311b328211, Class:  0, CF:0.993822, Len: 13, Fitness_tra: 0
Rule 83: 911d1119152cc, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 84: 80e080b040000, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 85: 1551217d2111c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: 31312c25c1111, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 159151212222c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 11d5121511212, Class:  2, CF:0.28326, Len: 13, Fitness_tra: 0
Rule 89: 1115c111c5c12, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 90: 55355211c1171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0000e0700000c, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 92: 14131c1513842, Class:  1, CF:0.662792, Len: 13, Fitness_tra: 0
Rule 93: 12511c7592842, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 8000a0c000000, Class:  1, CF:0.483477, Len:  3, Fitness_tra: 2
Rule 95: 751cc02818117, Class:  2, CF:  1, Len: 12, Fitness_tra: 0
Rule 96: 0d910000c9112, Class:  2, CF:  1, Len:  8, Fitness_tra: 0
Rule 97: 2d05051122111, Class:  1, CF:  1, Len: 11, Fitness_tra: 0
Rule 98: 6811122211422, Class:  1, CF:0.999527, Len: 13, Fitness_tra: 0
Rule 99: 801c59150c007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 115111514c213, Class:  1, CF:0.690522, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:13.4503
------Result------
Miss_rate(tra)	:13.4503
Miss_rate(tst)	:19.4444
ARL				:10.3506

------Generation 500------
Rule  1: 008000a004000, Class:  2, CF:0.981729, Len:  3, Fitness_tra: 51
Rule  2: 0000007000407, Class:  1, CF:0.20412, Len:  3, Fitness_tra: 29
Rule  3: d00000000000c, Class:  0, CF:0.722658, Len:  2, Fitness_tra: 24
Rule  4: 2780008004000, Class:  0, CF:0.939202, Len:  5, Fitness_tra: 12
Rule  5: 000000000000c, Class:  0, CF:0.410223, Len:  1, Fitness_tra: 9
Rule  6: 7181002001000, Class:  1, CF:0.479796, Len:  6, Fitness_tra: 7
Rule  7: 1000a0c080000, Class:  1, CF:0.909525, Len:  4, Fitness_tra: 4
Rule  8: 00007080d0000, Class:  0, CF:0.785632, Len:  3, Fitness_tra: 5
Rule  9: 7111002001010, Class:  1, CF:0.657607, Len:  7, Fitness_tra: 4
Rule 10: 1005102000101, Class:  1, CF:0.551058, Len:  6, Fitness_tra: 3
Rule 11: 00005010d0000, Class:  1, CF:0.822531, Len:  3, Fitness_tra: 2
Rule 12: 800070000c007, Class:  2, CF:0.565928, Len:  4, Fitness_tra: 2
Rule 13: 010d000002140, Class:  2, CF:0.469694, Len:  5, Fitness_tra: 1
Rule 14: 000000c0b0500, Class:  1, CF:0.176097, Len:  3, Fitness_tra: 1
Rule 15: 80e0804040000, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 16: 2720008004000, Class:  0, CF:0.932241, Len:  5, Fitness_tra: 1
Rule 17: 0000e07000804, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 18: 100110c011510, Class:  1, CF:0.648036, Len:  8, Fitness_tra: 0
Rule 19: 51552c2311218, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 11311118d2131, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 32d8915812135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 311121e111111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 1251151212112, Class:  0, CF:0.534626, Len: 13, Fitness_tra: 0
