------Generation 0------
Rule  1: 1115111111b2c, Class:  1, CF:0.00873402, Len: 13, Fitness_tra: 0
Rule 99: 400113000017b, Class:  2, CF:0.55315, Len:  7, Fitness_tra: 5
Rule100: 51515ec9c4442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:35.0877
------Result------
Miss_rate(tra)	:35.0877
Miss_rate(tst)	:31.4286
ARL				:11.7612

------Generation 100------
Rule  1: 2001130000131, Class:  2, CF:0.87569, Len:  7, Fitness_tra: 42
Rule  2: 070000c000000, Class:  0, CF:0.395184, Len:  2, Fitness_tra: 26
Rule  3: 1100011110020, Class:  1, CF:0.311499, Len:  7, Fitness_tra: 2
Rule  4: 400113000017b, Class:  2, CF:0.55315, Len:  7, Fitness_tra: 5
Rule  5: 211d211812111, Class:  2, CF:0.95667, Len: 13, Fitness_tra: 3
Rule  6: 080200c101011, Class:  1, CF:0.294527, Len:  7, Fitness_tra: 0
Rule  7: 15112c4181121, Class:  1, CF:0.566744, Len: 13, Fitness_tra: 0
Rule  8: 730c708000501, Class:  1, CF:0.980236, Len:  7, Fitness_tra: 1
Rule  9: e00c708000500, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 10: 1125215212111, Class:  1, CF:0.99218, Len: 13, Fitness_tra: 1
Rule 11: 1512151221013, Class:  1, CF:0.967978, Len: 12, Fitness_tra: 0
Rule 12: c211211522111, Class:  2, CF:0.93152, Len: 13, Fitness_tra: 0
Rule 13: c000000007550, Class:  1, CF:0.536431, Len:  4, Fitness_tra: 0
Rule 14: 1111111111551, Class:  1, CF:0.906274, Len: 13, Fitness_tra: 0
Rule 15: 1c1115511216d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 9218511558555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 221d811112112, Class:  2, CF:0.993024, Len: 13, Fitness_tra: 0
Rule 18: 1251c11c18511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 1811191c1c511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 8000000007007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1151141318112, Class:  2, CF:0.0761808, Len: 13, Fitness_tra: 0
Rule 22: 81152d5c81511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 5118115581555, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 1211215154131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1151115114591, Class:  0, CF:0.850081, Len: 13, Fitness_tra: 0
Rule 27: d1d1127111178, Class:  0, CF:0.998112, Len: 13, Fitness_tra: 0
Rule 28: 8228111151512, Class:  0, CF:0.997312, Len: 13, Fitness_tra: 0
Rule 29: 1415218111111, Class:  1, CF:0.936083, Len: 13, Fitness_tra: 0
Rule 30: 2413418121112, Class:  0, CF:0.978356, Len: 13, Fitness_tra: 0
Rule 31: 115213d112811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1195111114112, Class:  2, CF:0.659234, Len: 13, Fitness_tra: 0
Rule 33: 5452211221591, Class:  0, CF:0.795095, Len: 13, Fitness_tra: 0
Rule 34: 125219d251d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2131111112511, Class:  1, CF:0.965597, Len: 13, Fitness_tra: 0
Rule 36: 111d224148122, Class:  0, CF:0.571967, Len: 13, Fitness_tra: 0
Rule 37: 1818215811113, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 9252835211591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: e115595581513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 9111217325412, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 111d821311111, Class:  2, CF:0.430681, Len: 13, Fitness_tra: 0
Rule 42: 1115c11111412, Class:  2, CF:0.47567, Len: 13, Fitness_tra: 0
Rule 43: 1115821321221, Class:  1, CF:0.99078, Len: 13, Fitness_tra: 0
Rule 44: 8115411157112, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 1551211329422, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 46: 1111d5d581513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 155d212311242, Class:  1, CF:0.0502338, Len: 13, Fitness_tra: 0
Rule 48: 5551171211111, Class:  2, CF:0.995989, Len: 13, Fitness_tra: 0
Rule 49: 1111121111154, Class:  0, CF:0.148067, Len: 13, Fitness_tra: 0
Rule 50: 15515c1521241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 3112135152d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 8113115117112, Class:  0, CF:0.898743, Len: 13, Fitness_tra: 0
Rule 53: 2211218184111, Class:  0, CF:0.858513, Len: 13, Fitness_tra: 0
Rule 54: 2111188112511, Class:  0, CF:0.222896, Len: 13, Fitness_tra: 0
Rule 55: 11d1218122214, Class:  0, CF:0.775268, Len: 13, Fitness_tra: 0
Rule 56: 3112151111115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 57: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 18d2115c58115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 5131511181515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 919521b311221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1221211181512, Class:  1, CF:0.224378, Len: 13, Fitness_tra: 0
Rule 62: 1411115c58531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 9191215158511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 64: 1155812348121, Class:  2, CF:0.908982, Len: 13, Fitness_tra: 0
Rule 65: 390800dc08005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 115d155251212, Class:  0, CF:0.998546, Len: 13, Fitness_tra: 0
Rule 67: 3111131158131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000c084550, Class:  0, CF:0.504186, Len:  5, Fitness_tra: 0
Rule 69: 555d8c218112c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 5151814123442, Class:  0, CF:0.999863, Len: 13, Fitness_tra: 0
Rule 71: 1812151121511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 72: 1d91d221117bc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 8155252112531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1211131151159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1111112122111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: d111212121112, Class:  0, CF:0.924329, Len: 13, Fitness_tra: 0
Rule 77: 513557c1c5271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: d115514221271, Class:  0, CF:0.327832, Len: 13, Fitness_tra: 0
Rule 79: 53551243c1121, Class:  1, CF:0.935429, Len: 13, Fitness_tra: 0
Rule 80: 3838111111111, Class:  2, CF:0.0585812, Len: 13, Fitness_tra: 0
Rule 81: 8219155122131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 223111c121112, Class:  0, CF:0.488534, Len: 13, Fitness_tra: 0
Rule 83: 8111211111191, Class:  0, CF:0.929285, Len: 13, Fitness_tra: 0
Rule 84: 5dd1811511112, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 1111211111112, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1215c55211511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 0006660004000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 88: 00ccb0c00405b, Class:  1, CF:0.434313, Len:  7, Fitness_tra: 0
Rule 89: 1151144111141, Class:  1, CF:0.20406, Len: 13, Fitness_tra: 0
Rule 90: 11155211117b1, Class:  1, CF:0.99015, Len: 13, Fitness_tra: 0
Rule 91: 11d121c101014, Class:  0, CF:0.514687, Len: 11, Fitness_tra: 0
Rule 92: 1131515114511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 12c5215211112, Class:  1, CF:0.535555, Len: 13, Fitness_tra: 0
Rule 94: 1111211151131, Class:  1, CF:0.991336, Len: 13, Fitness_tra: 0
Rule 95: 190821d418011, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 2080000006000, Class:  1, CF:0.288704, Len:  3, Fitness_tra: 16
Rule 97: 12d1111522111, Class:  2, CF:0.896626, Len: 13, Fitness_tra: 0
Rule 98: 3812151121511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 7401815c58531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0251835014491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:32.1637
------Result------
Miss_rate(tra)	:32.1637
Miss_rate(tst)	:34.2857
ARL				:11.6176

------Generation 200------
Rule  1: 070000c000000, Class:  0, CF:0.395184, Len:  2, Fitness_tra: 31
Rule  2: 2001130000131, Class:  2, CF:0.87569, Len:  7, Fitness_tra: 29
Rule  3: 1110101001200, Class:  1, CF:0.58822, Len:  7, Fitness_tra: 17
Rule  4: 2200070020010, Class:  2, CF:0.579286, Len:  5, Fitness_tra: 15
Rule  5: 2080000006000, Class:  1, CF:0.288704, Len:  3, Fitness_tra: 9
Rule  6: 400113000017b, Class:  2, CF:0.55315, Len:  7, Fitness_tra: 7
Rule  7: 2200213500100, Class:  2, CF:0.915603, Len:  7, Fitness_tra: 3
Rule  8: 1100011110020, Class:  1, CF:0.311499, Len:  7, Fitness_tra: 1
Rule  9: 1125215212111, Class:  1, CF:0.99218, Len: 13, Fitness_tra: 1
Rule 10: 730c708000501, Class:  1, CF:0.980236, Len:  7, Fitness_tra: 0
Rule 11: 1111141111211, Class:  1, CF:0.795159, Len: 13, Fitness_tra: 0
Rule 12: 15112c4181121, Class:  1, CF:0.566744, Len: 13, Fitness_tra: 0
Rule 13: c000000007550, Class:  1, CF:0.536431, Len:  4, Fitness_tra: 0
Rule 14: 1111111111551, Class:  1, CF:0.906274, Len: 13, Fitness_tra: 0
Rule 15: 1c1115511216d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 9218511558555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 221d811112112, Class:  2, CF:0.993024, Len: 13, Fitness_tra: 0
Rule 18: 1251c11c18511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 1811191c1c511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 8000000007007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1151141318112, Class:  2, CF:0.0761808, Len: 13, Fitness_tra: 0
Rule 22: 81152d5c81511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 5118115581555, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 1211215154131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1151115114591, Class:  0, CF:0.850081, Len: 13, Fitness_tra: 0
Rule 27: d1d1127111178, Class:  0, CF:0.998112, Len: 13, Fitness_tra: 0
Rule 28: 8228111151512, Class:  0, CF:0.997312, Len: 13, Fitness_tra: 0
Rule 29: 1415218111111, Class:  1, CF:0.936083, Len: 13, Fitness_tra: 0
Rule 30: 2413418121112, Class:  0, CF:0.978356, Len: 13, Fitness_tra: 0
Rule 31: 115213d112811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1195111114112, Class:  2, CF:0.659234, Len: 13, Fitness_tra: 0
Rule 33: 5452211221591, Class:  0, CF:0.795095, Len: 13, Fitness_tra: 0
Rule 34: 125219d251d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2131111112511, Class:  1, CF:0.965597, Len: 13, Fitness_tra: 0
Rule 36: 111d224148122, Class:  0, CF:0.571967, Len: 13, Fitness_tra: 0
Rule 37: 1818215811113, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 9252835211591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: e115595581513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 9111217325412, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 111d821311111, Class:  2, CF:0.430681, Len: 13, Fitness_tra: 0
Rule 42: 1115c11111412, Class:  2, CF:0.47567, Len: 13, Fitness_tra: 0
Rule 43: 1115821321221, Class:  1, CF:0.99078, Len: 13, Fitness_tra: 0
Rule 44: 8115411157112, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 1551211329422, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 46: 1111d5d581513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 155d212311242, Class:  1, CF:0.0502338, Len: 13, Fitness_tra: 0
Rule 48: 5551171211111, Class:  2, CF:0.995989, Len: 13, Fitness_tra: 0
Rule 49: 1111121111154, Class:  0, CF:0.148067, Len: 13, Fitness_tra: 0
Rule 50: 15515c1521241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 3112135152d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 8113115117112, Class:  0, CF:0.898743, Len: 13, Fitness_tra: 0
Rule 53: 2211218184111, Class:  0, CF:0.858513, Len: 13, Fitness_tra: 0
Rule 54: 2111188112511, Class:  0, CF:0.222896, Len: 13, Fitness_tra: 0
Rule 55: 11d1218122214, Class:  0, CF:0.775268, Len: 13, Fitness_tra: 0
Rule 56: 3112151111115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 57: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 18d2115c58115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 5131511181515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 919521b311221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1221211181512, Class:  1, CF:0.224378, Len: 13, Fitness_tra: 0
Rule 62: 1411115c58531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 9191215158511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 64: 1155812348121, Class:  2, CF:0.908982, Len: 13, Fitness_tra: 0
Rule 65: 390800dc08005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 115d155251212, Class:  0, CF:0.998546, Len: 13, Fitness_tra: 0
Rule 67: 3111131158131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000c084550, Class:  0, CF:0.504186, Len:  5, Fitness_tra: 0
Rule 69: 555d8c218112c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 5151814123442, Class:  0, CF:0.999863, Len: 13, Fitness_tra: 0
Rule 71: 1812151121511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 72: 1d91d221117bc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 8155252112531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1211131151159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1111112122111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: d111212121112, Class:  0, CF:0.924329, Len: 13, Fitness_tra: 0
Rule 77: 513557c1c5271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: d115514221271, Class:  0, CF:0.327832, Len: 13, Fitness_tra: 0
Rule 79: 53551243c1121, Class:  1, CF:0.935429, Len: 13, Fitness_tra: 0
Rule 80: 3838111111111, Class:  2, CF:0.0585812, Len: 13, Fitness_tra: 0
Rule 81: 8118115182551, Class:  1, CF:0.0769475, Len: 13, Fitness_tra: 0
Rule 82: 8111211111112, Class:  2, CF:0.108984, Len: 13, Fitness_tra: 0
Rule 83: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1c11155152114, Class:  0, CF:0.794972, Len: 13, Fitness_tra: 0
Rule 85: 3515817113121, Class:  1, CF:0.996738, Len: 13, Fitness_tra: 0
Rule 86: 111521235121c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 125dc15111891, Class:  1, CF:0.997364, Len: 13, Fitness_tra: 0
Rule 88: 5251111124254, Class:  0, CF:0.99179, Len: 13, Fitness_tra: 0
Rule 89: 1115118121214, Class:  1, CF:0.510599, Len: 13, Fitness_tra: 0
Rule 90: 8211112184112, Class:  0, CF:0.924764, Len: 13, Fitness_tra: 0
Rule 91: 115c812321201, Class:  1, CF:0.454966, Len: 12, Fitness_tra: 0
Rule 92: 0858005850510, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1818111881153, Class:  1, CF:0.996219, Len: 13, Fitness_tra: 0
Rule 94: c115217111172, Class:  2, CF:0.584796, Len: 13, Fitness_tra: 0
Rule 95: 2d912221841b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 181211cc81b15, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 97: c8d0070c58010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1000011314152, Class:  0, CF:0.595451, Len:  9, Fitness_tra: 0
Rule 99: 1581500046241, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 115122111121e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:27.4854
------Result------
Miss_rate(tra)	:27.4854
Miss_rate(tst)	:22.8571
ARL				:11.7143

------Generation 300------
Rule  1: 070000c000000, Class:  0, CF:0.395184, Len:  2, Fitness_tra: 37
Rule  2: 2001130000131, Class:  2, CF:0.87569, Len:  7, Fitness_tra: 29
Rule  3: 000010c006000, Class:  1, CF:0.545388, Len:  3, Fitness_tra: 17
Rule  4: 2200070020010, Class:  2, CF:0.579286, Len:  5, Fitness_tra: 15
Rule  5: 1110101001200, Class:  1, CF:0.58822, Len:  7, Fitness_tra: 7
Rule  6: 400113000017b, Class:  2, CF:0.55315, Len:  7, Fitness_tra: 8
Rule  7: 2200213500100, Class:  2, CF:0.915603, Len:  7, Fitness_tra: 3
Rule  8: 070000000a130, Class:  1, CF:0.932102, Len:  4, Fitness_tra: 1
Rule  9: 2080000006000, Class:  1, CF:0.288704, Len:  3, Fitness_tra: 0
Rule 10: 1100011110020, Class:  1, CF:0.311499, Len:  7, Fitness_tra: 0
Rule 11: 2111222124112, Class:  0, CF:0.921755, Len: 13, Fitness_tra: 1
Rule 12: 0000400000350, Class:  0, CF:0.145604, Len:  3, Fitness_tra: 1
Rule 13: 1125215212111, Class:  1, CF:0.99218, Len: 13, Fitness_tra: 0
Rule 14: 1111111111551, Class:  1, CF:0.906274, Len: 13, Fitness_tra: 0
Rule 15: 1c1115511216d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 9218511558555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 221d811112112, Class:  2, CF:0.993024, Len: 13, Fitness_tra: 0
Rule 18: 1251c11c18511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 1811191c1c511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 8000000007007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1151141318112, Class:  2, CF:0.0761808, Len: 13, Fitness_tra: 0
Rule 22: 81152d5c81511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 5118115581555, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 1211215154131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1151115114591, Class:  0, CF:0.850081, Len: 13, Fitness_tra: 0
Rule 27: d1d1127111178, Class:  0, CF:0.998112, Len: 13, Fitness_tra: 0
Rule 28: 8228111151512, Class:  0, CF:0.997312, Len: 13, Fitness_tra: 0
Rule 29: 1415218111111, Class:  1, CF:0.936083, Len: 13, Fitness_tra: 0
Rule 30: 2413418121112, Class:  0, CF:0.978356, Len: 13, Fitness_tra: 0
Rule 31: 115213d112811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1195111114112, Class:  2, CF:0.659234, Len: 13, Fitness_tra: 0
Rule 33: 5452211221591, Class:  0, CF:0.795095, Len: 13, Fitness_tra: 0
Rule 34: 125219d251d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2131111112511, Class:  1, CF:0.965597, Len: 13, Fitness_tra: 0
Rule 36: 111d224148122, Class:  0, CF:0.571967, Len: 13, Fitness_tra: 0
Rule 37: 1818215811113, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 9252835211591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: e115595581513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 9111217325412, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 111d821311111, Class:  2, CF:0.430681, Len: 13, Fitness_tra: 0
Rule 42: 1115c11111412, Class:  2, CF:0.47567, Len: 13, Fitness_tra: 0
Rule 43: 1115821321221, Class:  1, CF:0.99078, Len: 13, Fitness_tra: 0
Rule 44: 8115411157112, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 1551211329422, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 46: 1111d5d581513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 155d212311242, Class:  1, CF:0.0502338, Len: 13, Fitness_tra: 0
Rule 48: 5551171211111, Class:  2, CF:0.995989, Len: 13, Fitness_tra: 0
Rule 49: 1111121111154, Class:  0, CF:0.148067, Len: 13, Fitness_tra: 0
Rule 50: 15515c1521241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 3112135152d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 8113115117112, Class:  0, CF:0.898743, Len: 13, Fitness_tra: 0
Rule 53: 2211218184111, Class:  0, CF:0.858513, Len: 13, Fitness_tra: 0
Rule 54: 2111188112511, Class:  0, CF:0.222896, Len: 13, Fitness_tra: 0
Rule 55: 11d1218122214, Class:  0, CF:0.775268, Len: 13, Fitness_tra: 0
Rule 56: 3112151111115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 57: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 18d2115c58115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 5131511181515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 919521b311221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1221211181512, Class:  1, CF:0.224378, Len: 13, Fitness_tra: 0
Rule 62: 1411115c58531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 9191215158511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 64: 1155812348121, Class:  2, CF:0.908982, Len: 13, Fitness_tra: 0
Rule 65: 390800dc08005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 115d155251212, Class:  0, CF:0.998546, Len: 13, Fitness_tra: 0
Rule 67: 3111131158131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000c084550, Class:  0, CF:0.504186, Len:  5, Fitness_tra: 0
Rule 69: 555d8c218112c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 5151814123442, Class:  0, CF:0.999863, Len: 13, Fitness_tra: 0
Rule 71: 1812151121511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 72: 1d91d221117bc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 8155252112531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1211131151159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1111112122111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: d111212121112, Class:  0, CF:0.924329, Len: 13, Fitness_tra: 0
Rule 77: 513557c1c5271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: d115514221271, Class:  0, CF:0.327832, Len: 13, Fitness_tra: 0
Rule 79: 53551243c1121, Class:  1, CF:0.935429, Len: 13, Fitness_tra: 0
Rule 80: 3838111111111, Class:  2, CF:0.0585812, Len: 13, Fitness_tra: 0
Rule 81: 390800dc08005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00ccb0800405b, Class:  1, CF:0.385587, Len:  7, Fitness_tra: 0
Rule 84: 5151841118422, Class:  0, CF:0.990973, Len: 13, Fitness_tra: 0
Rule 85: 111157221111c, Class:  1, CF:0.884411, Len: 13, Fitness_tra: 0
Rule 86: 1511151111218, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 11355c48c114c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1115121311142, Class:  1, CF:0.815515, Len: 13, Fitness_tra: 0
Rule 89: 51d1821111121, Class:  0, CF:0.982204, Len: 13, Fitness_tra: 0
Rule 90: 515d1111211c2, Class:  0, CF:0.794155, Len: 13, Fitness_tra: 0
Rule 91: 1c1105111016d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 2111d98512510, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 93: 2010210326d00, Class:  1, CF:0.974574, Len:  8, Fitness_tra: 1
Rule 94: 1118215011113, Class:  1, CF:0.980304, Len: 12, Fitness_tra: 0
Rule 95: 1121212121512, Class:  1, CF:0.0266612, Len: 13, Fitness_tra: 0
Rule 96: 1251c11111512, Class:  0, CF:0.202919, Len: 13, Fitness_tra: 0
Rule 97: 1165c14118412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 9191d2b31172c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 208000000a000, Class:  1, CF:0.796505, Len:  3, Fitness_tra: 11
Rule100: d1a5514221271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:22.2222
------Result------
Miss_rate(tra)	:22.2222
Miss_rate(tst)	:11.4286
ARL				:11.25

------Generation 400------
Rule  1: 070000c000000, Class:  0, CF:0.395184, Len:  2, Fitness_tra: 37
Rule  2: 2001130000131, Class:  2, CF:0.87569, Len:  7, Fitness_tra: 30
Rule  3: 000010c006000, Class:  1, CF:0.545388, Len:  3, Fitness_tra: 15
Rule  4: 2200070020010, Class:  2, CF:0.579286, Len:  5, Fitness_tra: 11
Rule  5: 208000000a000, Class:  1, CF:0.796505, Len:  3, Fitness_tra: 7
Rule  6: 400113000017b, Class:  2, CF:0.55315, Len:  7, Fitness_tra: 8
Rule  7: 1110101001200, Class:  1, CF:0.58822, Len:  7, Fitness_tra: 6
Rule  8: 2300070020310, Class:  2, CF:0.630173, Len:  6, Fitness_tra: 4
Rule  9: 2200213500100, Class:  2, CF:0.915603, Len:  7, Fitness_tra: 3
Rule 10: 0000400000350, Class:  0, CF:0.145604, Len:  3, Fitness_tra: 2
Rule 11: 2010210326d00, Class:  1, CF:0.974574, Len:  8, Fitness_tra: 1
