------Generation 0------
Rule  1: c5dcb132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 5814bbe1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 2d12133c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 84: 11141ae2, Class:  0, CF:0.977686, Len:  8, Fitness_tra: 0
Rule 85: 988c7f91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 582c1992, Class:  0, CF:0.86731, Len:  8, Fitness_tra: 0
Rule 87: 55127a52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 15522fe8, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 89: 3d512251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 9d241518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 552216e1, Class:  0, CF:0.999752, Len:  8, Fitness_tra: 0
Rule 92: 0000400d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 85c71112, Class:  0, CF:0.354845, Len:  8, Fitness_tra: 0
Rule 94: 00000052, Class:  0, CF:0.112812, Len:  2, Fitness_tra: -164
Rule 95: 200c73e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: d1814413, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000c0b34, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 813c2c58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 00bc0000, Class:  0, CF:0.0789554, Len:  2, Fitness_tra: 0
Rule100: 711c2732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:1.06222
------Result------
Miss_rate(tra)	:1.06222
Miss_rate(tst)	:1.35135
ARL				:4.375

------Generation 100------
Rule  1: 00101050, Class:  0, CF:0.0177415, Len:  3, Fitness_tra: 0
Rule  2: 90000000, Class:  0, CF:0.567977, Len:  1, Fitness_tra: 68
Rule  3: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 56
Rule  4: 00010034, Class:  0, CF:  1, Len:  3, Fitness_tra: 24
Rule  5: 51101722, Class:  1, CF:  1, Len:  7, Fitness_tra: 1
Rule  6: 000c0000, Class:  0, CF:0.177898, Len:  1, Fitness_tra: 24
Rule  7: 22441212, Class:  1, CF:0.976995, Len:  8, Fitness_tra: 8
Rule  8: 11812118, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  9: 1511125c, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 10: 8c42bb9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 15521131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 5295bb51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 1181b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 258c2112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 15: 21d24111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: c1811495, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 51144b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 15517111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 115c2432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 33181b14, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 23: 551c7ae1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 111237ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 11524192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 15514731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 8188493c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: d151b232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 152cbb3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 555111ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 8d242918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 181c421c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 2ccc73e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 15151418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: c251719c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 22181914, Class:  1, CF:0.234751, Len:  8, Fitness_tra: 0
Rule 44: 15247491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1c5c1a1c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 46: 1115b1ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2c41b192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 9dcc1b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 51147718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 58d1b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: d525b1e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1511751c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1528be98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: d852425c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 58dd1b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000c0000, Class:  0, CF:0.177898, Len:  1, Fitness_tra: 0
Rule 58: 15522f11, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 59: 000000e5, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 60: 552816e1, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 61: 15824291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 55114591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 511c13ec, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 64: 51111712, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 65: 852c4758, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11ddb431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 881c11e2, Class:  0, CF:0.99842, Len:  8, Fitness_tra: 0
Rule 68: 82d27312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1d814251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 51841298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: d51c713c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 51127f9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: d51414e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 81521721, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 112c2451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 118278e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1d514f12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 151cb314, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 8582141c, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 80: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 9511b132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 5814bbe1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 2d12133c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 84: 11141ae2, Class:  0, CF:0.977686, Len:  8, Fitness_tra: 0
Rule 85: 988c7f91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 582c1992, Class:  0, CF:0.86731, Len:  8, Fitness_tra: 0
Rule 87: 55127a52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 15522fe8, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 89: 3d512251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 9d241518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 552216e1, Class:  0, CF:0.999752, Len:  8, Fitness_tra: 0
Rule 92: 0000400d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 85c71112, Class:  0, CF:0.354845, Len:  8, Fitness_tra: 0
Rule 94: 00000052, Class:  0, CF:0.112812, Len:  2, Fitness_tra: -164
Rule 95: 200c73e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: d1814413, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000c0b34, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 813c2c58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 00bc0000, Class:  0, CF:0.0789554, Len:  2, Fitness_tra: 0
Rule100: 711c2732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:1.06222
------Result------
Miss_rate(tra)	:1.06222
Miss_rate(tst)	:1.35135
ARL				:4.375

------Generation 200------
Rule  1: 90000000, Class:  0, CF:0.567977, Len:  1, Fitness_tra: 67
Rule  2: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 57
Rule  3: 000c0000, Class:  0, CF:0.177898, Len:  1, Fitness_tra: 3
Rule  4: 00010034, Class:  0, CF:  1, Len:  3, Fitness_tra: 22
Rule  5: 22441212, Class:  1, CF:0.976995, Len:  8, Fitness_tra: 0
Rule  6: 51101722, Class:  1, CF:  1, Len:  7, Fitness_tra: 1
Rule  7: 00101050, Class:  0, CF:0.0177415, Len:  3, Fitness_tra: 12
Rule  8: 11812118, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule  9: 1511125c, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 10: 8c42bb9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 15521131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 5295bb51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 1181b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 258c2112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 15: 21d24111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: c1811495, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 51144b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 15517111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 115c2432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 33181b14, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 23: 551c7ae1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 111237ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 11524192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 15514731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 8188493c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: d151b232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 152cbb3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 555111ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 8d242918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 181c421c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 2ccc73e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 15151418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: c251719c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 22181914, Class:  1, CF:0.234751, Len:  8, Fitness_tra: 0
Rule 44: 15247491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1c5c1a1c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 46: 1115b1ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2c41b192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 9dcc1b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 51147718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 58d1b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: d525b1e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1511751c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1528be98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: d852425c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 58dd1b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000c0000, Class:  0, CF:0.177898, Len:  1, Fitness_tra: 0
Rule 58: 15522f11, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 59: 000000e5, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 60: 552816e1, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 61: 15824291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 55114591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 511c13ec, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 64: 51111712, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 65: 852c4758, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11ddb431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 881c11e2, Class:  0, CF:0.99842, Len:  8, Fitness_tra: 0
Rule 68: 82d27312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1d814251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 51841298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: d51c713c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 51127f9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: d51414e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 81521721, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 112c2451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 118278e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1d514f12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 151cb314, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 8582141c, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 80: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 5d52b612, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: c582111c, Class:  0, CF:0.997835, Len:  8, Fitness_tra: 0
Rule 83: 951172ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 112cb152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: ed172f31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 8d887691, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 2c114a12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1181b212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 15214e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 8952169c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 05281b14, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 92: a0006006, Class:  0, CF:0.959823, Len:  3, Fitness_tra: 59
Rule 93: 511c13ec, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 94: 55104591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 15121011, Class:  0, CF:0.282212, Len:  7, Fitness_tra: 0
Rule 96: c181119c, Class:  0, CF:0.991266, Len:  8, Fitness_tra: 3
Rule 97: 20000002, Class:  0, CF:0.0984353, Len:  2, Fitness_tra: -224
Rule 98: 11217210, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 5551b116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 85d22f11, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
------Current------
Miss_rate(tra)	:0.758725
------Result------
Miss_rate(tra)	:0.758725
Miss_rate(tst)	:1.35135
ARL				:4.25641

------Generation 300------
Rule  1: 90000000, Class:  0, CF:0.567977, Len:  1, Fitness_tra: 67
Rule  2: a0006006, Class:  0, CF:0.959823, Len:  3, Fitness_tra: 47
Rule  3: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 51
Rule  4: 00010034, Class:  0, CF:  1, Len:  3, Fitness_tra: 17
Rule  5: 00101050, Class:  0, CF:0.0177415, Len:  3, Fitness_tra: 2
Rule  6: c181119c, Class:  0, CF:0.991266, Len:  8, Fitness_tra: 1
Rule  7: 000c0000, Class:  0, CF:0.177898, Len:  1, Fitness_tra: 32
Rule  8: 51101722, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule  9: 11812118, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 10: 22441212, Class:  1, CF:0.976995, Len:  8, Fitness_tra: 0
Rule 11: 15521131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 5295bb51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 1181b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 258c2112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 15: 21d24111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: c1811495, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 51144b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 15517111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 115c2432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 33181b14, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 23: 551c7ae1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 111237ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 11524192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 15514731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 8188493c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: d151b232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 152cbb3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 555111ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 8d242918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 181c421c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 2ccc73e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 15151418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: c251719c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 22181914, Class:  1, CF:0.234751, Len:  8, Fitness_tra: 0
Rule 44: 15247491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1c5c1a1c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 46: 1115b1ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2c41b192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 9dcc1b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 51147718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 58d1b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: d525b1e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1511751c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1528be98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: d852425c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 58dd1b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000c0000, Class:  0, CF:0.177898, Len:  1, Fitness_tra: 0
Rule 58: 15522f11, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 59: 000000e5, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 60: 552816e1, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 61: 15824291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 55114591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 511c13ec, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 64: 51111712, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 65: 852c4758, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11ddb431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 881c11e2, Class:  0, CF:0.99842, Len:  8, Fitness_tra: 0
Rule 68: 82d27312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1d814251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 51841298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: d51c713c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 51127f9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: d51414e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 81521721, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 112c2451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 118278e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1d514f12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 151cb314, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 8582141c, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 80: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 85827a9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 11841b92, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 83: ee887411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 15d17a18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 25221592, Class:  1, CF:0.963959, Len:  8, Fitness_tra: 0
Rule 86: 51811b34, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 15814314, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 551127ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: e51c2a12, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 90: 82117111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 11827117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 6a41b192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 00010004, Class:  0, CF:0.0743114, Len:  2, Fitness_tra: -218
Rule 94: 5b104591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0ccc7de2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 151d72e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 5d821198, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 98: d881129c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 15816170, Class:  0, CF:0.924851, Len:  7, Fitness_tra: 0
Rule100: 5825b668, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:0.720789
------Result------
Miss_rate(tra)	:0.720789
Miss_rate(tst)	:1.35135
ARL				:4.28205

------Generation 400------
Rule  1: 90000000, Class:  0, CF:0.567977, Len:  1, Fitness_tra: 67
Rule  2: a0006006, Class:  0, CF:0.959823, Len:  3, Fitness_tra: 47
Rule  3: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 51
Rule  4: 00010034, Class:  0, CF:  1, Len:  3, Fitness_tra: 17
Rule  5: 00101050, Class:  0, CF:0.0177415, Len:  3, Fitness_tra: 2
Rule  6: c181119c, Class:  0, CF:0.991266, Len:  8, Fitness_tra: 1
Rule  7: 000c0000, Class:  0, CF:0.177898, Len:  1, Fitness_tra: 32
Rule  8: 51101722, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule  9: 11812118, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 10: 22441212, Class:  1, CF:0.976995, Len:  8, Fitness_tra: 0
Rule 11: 15521131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
