------Generation 0------
Rule  1: 1211b4ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 990001b0, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule100: 11112128, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
------Current------
Miss_rate(tra)	:20.5771
------Result------
Miss_rate(tra)	:20.5771
Miss_rate(tst)	:1.34228
ARL				:4.42

------Generation 300------
Rule  1: 00000e00, Class:  1, CF:0.995536, Len:  1, Fitness_tra: 525
Rule  2: 07000600, Class:  0, CF:0.510205, Len:  2, Fitness_tra: 412
Rule  3: 000d0000, Class:  0, CF:  1, Len:  1, Fitness_tra: 41
Rule  4: 00000100, Class:  0, CF:0.362025, Len:  1, Fitness_tra: 25
Rule  5: 0006130c, Class:  0, CF:0.934319, Len:  4, Fitness_tra: 24
Rule  6: 09000000, Class:  0, CF:0.898799, Len:  1, Fitness_tra: 14
Rule  7: 0c000000, Class:  1, CF:0.113766, Len:  1, Fitness_tra: 12
Rule  8: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 7
Rule  9: 0770000d, Class:  0, CF:  1, Len:  3, Fitness_tra: 7
Rule 10: 0800000d, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 11: 00050020, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 12: 0a10000c, Class:  0, CF:  1, Len:  3, Fitness_tra: 2
Rule 13: 11141e51, Class:  1, CF:0.995273, Len:  8, Fitness_tra: 0
Rule 14: 18000e02, Class:  1, CF:0.992429, Len:  4, Fitness_tra: 0
Rule 15: 0802012c, Class:  0, CF:0.897129, Len:  5, Fitness_tra: 0
Rule 16: 0800e19c, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 17: 55822431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 07000652, Class:  0, CF:0.617949, Len:  4, Fitness_tra: 0
Rule 19: 1201200b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 20: 15111f91, Class:  0, CF:0.838999, Len:  8, Fitness_tra: 0
Rule 21: 00000002, Class:  0, CF:0.0847333, Len:  1, Fitness_tra: 0
Rule 22: 1c600614, Class:  0, CF:0.862693, Len:  6, Fitness_tra: 0
Rule 23: a0110002, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 24: 0700141c, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 25: c511b492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 5118b718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 5554141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: dd857298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 8511baec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2588229d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 15812251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 588cb351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 282cba18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 188c4614, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: c1814f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 24512752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 12214838, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 58cc2432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1d117738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 15881212, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 43: 12d14298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 55112334, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 85114be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 252c4f9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1182bf12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 181474e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 15512292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0c000000, Class:  1, CF:0.113766, Len:  1, Fitness_tra: 0
Rule 51: 52212411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 82117412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1d2c4912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 5851b652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 18114715, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 15841512, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 58: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 998cb1e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 15227198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 111121e2, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 62: 91112a58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 25521295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 21522191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 67: 1d51b198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: cd141a31, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 69: dd822492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: c151b19c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 151322ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: c58c2451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 5811b31c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 552223e2, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 75: 5c11119c, Class:  0, CF:0.987257, Len:  8, Fitness_tra: 0
Rule 76: 815c7651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1d541194, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 78: c1182f18, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 79: 551246e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: d2512214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 11114314, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 51221a14, Class:  0, CF:0.289397, Len:  8, Fitness_tra: 0
Rule 83: 9ddc11e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 8514b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 8cd17654, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 515246e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: dd817652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 52882352, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 89: 1181713c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 588c4631, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 73147838, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 180d0000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 93: 5892b3e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 080c005d, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 95: 0d0c13b8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: d58124e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 00000070, Class:  0, CF:0.38469, Len:  1, Fitness_tra: 0
Rule 98: 0c60630c, Class:  0, CF:0.971532, Len:  5, Fitness_tra: 1
Rule 99: 06012051, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule100: 91c142b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:20.5391
------Result------
Miss_rate(tra)	:20.5391
Miss_rate(tst)	:1.34228
ARL				:4

------Generation 400------
Rule  1: 00000e00, Class:  1, CF:0.995536, Len:  1, Fitness_tra: 525
Rule  2: 07000600, Class:  0, CF:0.510205, Len:  2, Fitness_tra: 412
Rule  3: 000d0000, Class:  0, CF:  1, Len:  1, Fitness_tra: 41
Rule  4: 00000100, Class:  0, CF:0.362025, Len:  1, Fitness_tra: 25
Rule  5: 0006130c, Class:  0, CF:0.934319, Len:  4, Fitness_tra: 24
Rule  6: 09000000, Class:  0, CF:0.898799, Len:  1, Fitness_tra: 14
Rule  7: 0c000000, Class:  1, CF:0.113766, Len:  1, Fitness_tra: 12
Rule  8: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 7
Rule  9: 0770000d, Class:  0, CF:  1, Len:  3, Fitness_tra: 7
Rule 10: 0800000d, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 11: 00050020, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 12: 0a10000c, Class:  0, CF:  1, Len:  3, Fitness_tra: 2
Rule 13: 11141e51, Class:  1, CF:0.995273, Len:  8, Fitness_tra: 0
Rule 14: 18000e02, Class:  1, CF:0.992429, Len:  4, Fitness_tra: 0
Rule 15: 0802012c, Class:  0, CF:0.897129, Len:  5, Fitness_tra: 0
Rule 16: 0800e19c, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 17: 55822431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 07000652, Class:  0, CF:0.617949, Len:  4, Fitness_tra: 0
Rule 19: 1201200b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 20: 15111f91, Class:  0, CF:0.838999, Len:  8, Fitness_tra: 0
Rule 21: 00000002, Class:  0, CF:0.0847333, Len:  1, Fitness_tra: 0
Rule 22: 1c600614, Class:  0, CF:0.862693, Len:  6, Fitness_tra: 0
Rule 23: a0110002, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 24: 0700141c, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 25: c511b492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 5118b718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 5554141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: dd857298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 8511baec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2588229d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 15812251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 588cb351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 282cba18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 188c4614, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: c1814f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 24512752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 12214838, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 58cc2432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1d117738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 15881212, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 43: 12d14298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 55112334, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 85114be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 252c4f9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1182bf12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 181474e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 15512292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0c000000, Class:  1, CF:0.113766, Len:  1, Fitness_tra: 0
Rule 51: 52212411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 82117412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1d2c4912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 5851b652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 18114715, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 15841512, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 58: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 998cb1e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 15227198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 111121e2, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 62: 91112a58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 25521295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 21522191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 67: 1d51b198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: cd141a31, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 69: dd822492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: c151b19c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 151322ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: c58c2451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 5811b31c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 552223e2, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 75: 5c11119c, Class:  0, CF:0.987257, Len:  8, Fitness_tra: 0
Rule 76: 815c7651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1d541194, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 78: c1182f18, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 79: 551246e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: d2512214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 11114314, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 51221a14, Class:  0, CF:0.289397, Len:  8, Fitness_tra: 0
Rule 83: 9ddc11e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 8514b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 8cd17654, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 515246e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: dd817652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 52882352, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 89: 1181713c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 588c4631, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 73147838, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 180d0000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 93: 5892b3e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 080c005d, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 95: 0d0c13b8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: d58124e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 00000070, Class:  0, CF:0.38469, Len:  1, Fitness_tra: 0
Rule 98: 0c60630c, Class:  0, CF:0.971532, Len:  5, Fitness_tra: 1
Rule 99: 06012051, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule100: 91c142b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:20.5391
------Result------
Miss_rate(tra)	:20.5391
Miss_rate(tst)	:1.34228
ARL				:4

------Generation 500------
Rule  1: 00000e00, Class:  1, CF:0.995536, Len:  1, Fitness_tra: 525
Rule  2: 07000600, Class:  0, CF:0.510205, Len:  2, Fitness_tra: 412
Rule  3: 000d0000, Class:  0, CF:  1, Len:  1, Fitness_tra: 41
Rule  4: 00000100, Class:  0, CF:0.362025, Len:  1, Fitness_tra: 19
Rule  5: 0006130c, Class:  0, CF:0.934319, Len:  4, Fitness_tra: 24
Rule  6: 09000000, Class:  0, CF:0.898799, Len:  1, Fitness_tra: 14
Rule  7: 0c000000, Class:  1, CF:0.113766, Len:  1, Fitness_tra: 10
Rule  8: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 7
Rule  9: 0770000d, Class:  0, CF:  1, Len:  3, Fitness_tra: 7
Rule 10: 0800000d, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 11: 00050020, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 12: 0a10000c, Class:  0, CF:  1, Len:  3, Fitness_tra: 2
Rule 13: 0c60630c, Class:  0, CF:0.971532, Len:  5, Fitness_tra: 1
Rule 14: 11141e51, Class:  1, CF:0.995273, Len:  8, Fitness_tra: 0
Rule 15: 0802012c, Class:  0, CF:0.897129, Len:  5, Fitness_tra: 0
Rule 16: 0800e19c, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 17: 55822431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 07000652, Class:  0, CF:0.617949, Len:  4, Fitness_tra: 0
Rule 19: 1201200b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 20: 15111f91, Class:  0, CF:0.838999, Len:  8, Fitness_tra: 0
Rule 21: 00000002, Class:  0, CF:0.0847333, Len:  1, Fitness_tra: 0
Rule 22: 1c600614, Class:  0, CF:0.862693, Len:  6, Fitness_tra: 0
Rule 23: a0110002, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 24: 0700141c, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 25: c511b492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 5118b718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 5554141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: dd857298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 8511baec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2588229d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 15812251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 588cb351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 282cba18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 188c4614, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: c1814f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 24512752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 12214838, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 58cc2432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1d117738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 15881212, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 43: 12d14298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 55112334, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 85114be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 252c4f9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1182bf12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 181474e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 15512292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0c000000, Class:  1, CF:0.113766, Len:  1, Fitness_tra: 0
Rule 51: 52212411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 82117412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1d2c4912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 5851b652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 18114715, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 15841512, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 58: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 998cb1e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 15227198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 111121e2, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 62: 91112a58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 25521295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 21522191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 67: 1d51b198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: cd141a31, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 69: dd822492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: c151b19c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 151322ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: c58c2451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 5811b31c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 552223e2, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 75: 5c11119c, Class:  0, CF:0.987257, Len:  8, Fitness_tra: 0
Rule 76: 815c7651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1d541194, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 78: c1182f18, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 79: 551246e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: d2512214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 15221318, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 82: 2188299c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 151c4391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 11dcb114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 8c214612, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 21284112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 88281658, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 88: 81887a58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1d824118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: d00004e2, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 92: 567223e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 08920d03, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 22912005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 01c52046, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 96: 90000000, Class:  0, CF:0.565847, Len:  1, Fitness_tra: 4
Rule 97: 180004e2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 98: 00000070, Class:  0, CF:0.38469, Len:  1, Fitness_tra: 0
Rule 99: 988201e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1d58b198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:20.4632
------Result------
Miss_rate(tra)	:20.4632
Miss_rate(tst)	:1.34228
ARL				:4

------Generation 600------
Rule  1: 00000e00, Class:  1, CF:0.995536, Len:  1, Fitness_tra: 525
Rule  2: 07000600, Class:  0, CF:0.510205, Len:  2, Fitness_tra: 412
Rule  3: 000d0000, Class:  0, CF:  1, Len:  1, Fitness_tra: 41
Rule  4: 00000100, Class:  0, CF:0.362025, Len:  1, Fitness_tra: 19
Rule  5: 0006130c, Class:  0, CF:0.934319, Len:  4, Fitness_tra: 24
Rule  6: 09000000, Class:  0, CF:0.898799, Len:  1, Fitness_tra: 14
Rule  7: 0c000000, Class:  1, CF:0.113766, Len:  1, Fitness_tra: 10
Rule  8: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 7
Rule  9: 0770000d, Class:  0, CF:  1, Len:  3, Fitness_tra: 7
Rule 10: 0800000d, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 11: 00050020, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 12: 0a10000c, Class:  0, CF:  1, Len:  3, Fitness_tra: 2
Rule 13: 0c60630c, Class:  0, CF:0.971532, Len:  5, Fitness_tra: 1
Rule 14: 11141e51, Class:  1, CF:0.995273, Len:  8, Fitness_tra: 0
Rule 15: 0802012c, Class:  0, CF:0.897129, Len:  5, Fitness_tra: 0
Rule 16: 0800e19c, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 17: 55822431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 07000652, Class:  0, CF:0.617949, Len:  4, Fitness_tra: 0
Rule 19: 1201200b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 20: 15111f91, Class:  0, CF:0.838999, Len:  8, Fitness_tra: 0
Rule 21: 00000002, Class:  0, CF:0.0847333, Len:  1, Fitness_tra: 0
Rule 22: 1c600614, Class:  0, CF:0.862693, Len:  6, Fitness_tra: 0
Rule 23: a0110002, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 24: 0700141c, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 25: c511b492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 5118b718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 5554141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: dd857298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
