------Generation 0------
Rule  1: f3118e5515e117b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 13e139184411523b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 9f86254254f23113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 6f56114112a1d142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1913131517121161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 11211b34311f2f45, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1321117417671111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: b1d6f6335d12d711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 23115113222211a4, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule 38: 1145c13ba1631f13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1111321211113f13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 415f1912172255f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3613131311121441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 21132d91f1311832, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 5336f61591911117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3f16291c87121225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11497511a961181b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1f71b19133311887, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1a91211151651254, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: f111812c1b12924c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 837d213b61f3d61e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 232f1351521457ab, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1f734d5161113131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 71165155124c113b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 2a6f5f7359f5e211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 3321714c1b311142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1123191581123411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: c15a598172c71117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1111413561331294, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 415f6e35118221f5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 731a311157141115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 5111154431a11872, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1a132118311132e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3313152241121212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 16131d15a165e592, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 131111221815111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 66511d115b623272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 315115181bb45131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1351115531115bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1f4315653111521b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 8331111511611772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 631f131111115124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2611415d19111117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 5f134d1132f1d121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 3316133335629b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 21225212f5e11111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1f11113154211111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2f40410019110007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: fa3121721132d21c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 5001020241450a66, Class:  9, CF:  1, Len: 11, Fitness_tra: 1
Rule 81: 113393533d611442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 111315213d31181b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: f090000020920b00, Class:  5, CF:0.180976, Len:  6, Fitness_tra: -2
Rule 84: 4113531554c21cf8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 2313331115181742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 4e8a535114149414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1fd3212127373111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 331f13155b11111f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0500000000900000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1a1e751838316117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 5141713741115694, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00531512211c0700, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: f01181200092083c, Class:  0, CF:0.9974, Len: 11, Fitness_tra: -2
Rule 94: a033890062271200, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1f0000000b000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0000000100611021, Class:  2, CF:0.16919, Len:  6, Fitness_tra: -1
Rule 97: 5000000000d50000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1f70b09630001000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: b01604305dd2ea06, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: fa01e0d20b0018a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:61.5217
------Result------
Miss_rate(tra)	:61.5217
Miss_rate(tst)	:63.1818
ARL				:8

------Generation 300------
Rule  1: 5000711611010000, Class:  6, CF:0.730303, Len:  8, Fitness_tra: 48
Rule  2: a131892222171221, Class:  1, CF:0.872197, Len: 16, Fitness_tra: 38
Rule  3: 1000000097000c00, Class:  4, CF:0.805436, Len:  4, Fitness_tra: 34
Rule  4: 09000a0000000000, Class:  0, CF:0.695052, Len:  2, Fitness_tra: 23
Rule  5: 001010060010000e, Class:  5, CF:0.562186, Len:  5, Fitness_tra: 22
Rule  6: 09000000000b0009, Class:  8, CF:0.231892, Len:  3, Fitness_tra: 21
Rule  7: 5000304002040100, Class:  9, CF:0.745124, Len:  6, Fitness_tra: 21
Rule  8: 0000900000a40b00, Class:  2, CF:0.510884, Len:  4, Fitness_tra: 15
Rule  9: 0007a00600000000, Class:  0, CF:0.956708, Len:  3, Fitness_tra: 9
Rule 10: 501001002dd000f6, Class:  9, CF:0.890095, Len:  8, Fitness_tra: 9
Rule 11: 1e01000ce4400110, Class:  4, CF:0.912189, Len:  9, Fitness_tra: 12
Rule 12: 0000e00600000000, Class:  8, CF:0.62494, Len:  2, Fitness_tra: 8
Rule 13: 6111552124121111, Class:  1, CF:0.885493, Len: 16, Fitness_tra: 7
Rule 14: f5505d0000000107, Class:  7, CF:0.913374, Len:  7, Fitness_tra: 10
Rule 15: 00005060090204a0, Class:  9, CF:0.961905, Len:  6, Fitness_tra: 7
Rule 16: 0001a02222101220, Class:  4, CF:0.772335, Len: 10, Fitness_tra: 6
Rule 17: 00000f0005000000, Class:  0, CF:0.896825, Len:  2, Fitness_tra: 5
Rule 18: 000a000000000000, Class:  0, CF:0.690476, Len:  1, Fitness_tra: 2
Rule 19: 500020400004d000, Class:  9, CF:0.153703, Len:  5, Fitness_tra: 4
Rule 20: 0009a00f00000000, Class:  0, CF:0.517642, Len:  3, Fitness_tra: 3
Rule 21: 0900892002100021, Class:  2, CF:0.0405508, Len:  8, Fitness_tra: 5
Rule 22: f051590000c00027, Class:  7, CF:  1, Len:  8, Fitness_tra: 2
Rule 23: e000000090090c00, Class:  4, CF:0.94757, Len:  4, Fitness_tra: 2
Rule 24: f090000000980700, Class:  5, CF:  1, Len:  5, Fitness_tra: 2
Rule 25: 1e55114c12410110, Class:  5, CF:0.886114, Len: 14, Fitness_tra: 2
Rule 26: a040900d00a41f00, Class:  2, CF:0.885956, Len:  8, Fitness_tra: 2
Rule 27: 0e07a00cc0000010, Class:  4, CF:  1, Len:  6, Fitness_tra: 1
Rule 28: 000000b00000f000, Class:  1, CF:0.402319, Len:  2, Fitness_tra: 1
Rule 29: ff00000000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule 30: f000000090090c00, Class:  4, CF:0.119401, Len:  4, Fitness_tra: 0
Rule 31: 3051595200c71127, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 32: 0001060300ac4000, Class:  5, CF:  1, Len:  6, Fitness_tra: 1
Rule 33: 5000000000d50900, Class:  8, CF:0.915683, Len:  4, Fitness_tra: 2
Rule 34: 3111555212c7112b, Class:  1, CF:0.998572, Len: 16, Fitness_tra: 1
Rule 35: 0000900d00a40b00, Class:  2, CF:  1, Len:  5, Fitness_tra: 1
Rule 36: a11189d124111221, Class:  1, CF:0.723927, Len: 16, Fitness_tra: 0
Rule 37: 0901100010011009, Class:  5, CF:0.805298, Len:  7, Fitness_tra: 0
Rule 38: 0029204401001910, Class:  5, CF:0.493652, Len:  9, Fitness_tra: 0
Rule 39: 7320311057142115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1001412561301290, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 501104000dd20a06, Class:  9, CF:0.977371, Len:  9, Fitness_tra: 0
Rule 42: 3613131311121441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 21132d91f1311832, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 5336f61591911117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3f16291c87121225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11497511a961181b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1f71b19133311887, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1a91211151651254, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: f111812c1b12924c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 837d213b61f3d61e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 232f1351521457ab, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1f734d5161113131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 71165155124c113b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 2a6f5f7359f5e211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 3321714c1b311142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1123191581123411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: c15a598172c71117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1111413561331294, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 415f6e35118221f5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 731a311157141115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 5111154431a11872, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1a132118311132e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3313152241121212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 16131d15a165e592, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 131111221815111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 66511d115b623272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 315115181bb45131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1351115531115bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1f4315653111521b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 8331111511611772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 631f131111115124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2611415d19111117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 5f134d1132f1d121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 3316133335629b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 21225212f5e11111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1f11113154211111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2f40410019110007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: fa3121721132d21c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 511131002dd2daf6, Class:  9, CF:  1, Len: 14, Fitness_tra: 0
Rule 81: 1f4a211111211121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 232f5615122492f4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 131a1391f1121741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 13b358172155a326, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1113d988447414a7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: a1961122b11b5c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1311315515a13411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2651f36114111515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: a6165525211b1241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1f23492212153137, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: a151890228410220, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule 92: 1f15b19133311189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 71165155124c108b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1000e00ce4000000, Class:  3, CF:0.792097, Len:  5, Fitness_tra: 29
Rule 95: 00110622101c400b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 2336133c359d1b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 5000a11621000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0000000300090000, Class:  0, CF:0.501789, Len:  2, Fitness_tra: 3
Rule 99: 0a000a00a00008e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 102101241da2bc4d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:43.2609
------Result------
Miss_rate(tra)	:43.2609
Miss_rate(tst)	:40
ARL				:6.97674

------Generation 400------
Rule  1: f000500000000007, Class:  7, CF:0.778241, Len:  3, Fitness_tra: 67
Rule  2: 1140000501120000, Class:  1, CF:0.604532, Len:  7, Fitness_tra: 47
Rule  3: 5000700310010000, Class:  6, CF:0.62159, Len:  5, Fitness_tra: 41
Rule  4: 0070300c04000000, Class:  4, CF:0.625485, Len:  4, Fitness_tra: 32
Rule  5: 0d0e000030002000, Class:  2, CF:0.394939, Len:  4, Fitness_tra: 29
Rule  6: 001010060010000e, Class:  5, CF:0.562186, Len:  5, Fitness_tra: 27
Rule  7: 1000e00ce4000000, Class:  3, CF:0.792097, Len:  5, Fitness_tra: 23
Rule  8: 500000400004d110, Class:  9, CF:0.759999, Len:  6, Fitness_tra: 24
Rule  9: 0000a000e2000000, Class:  4, CF:0.262617, Len:  3, Fitness_tra: 21
Rule 10: 000e600006070b00, Class:  6, CF:0.805779, Len:  5, Fitness_tra: 22
Rule 11: 000b0000e0000000, Class:  0, CF:0.948613, Len:  2, Fitness_tra: 19
Rule 12: 00505d00000001a7, Class:  3, CF:0.75222, Len:  6, Fitness_tra: 12
Rule 13: 09000a0000000000, Class:  0, CF:0.695052, Len:  2, Fitness_tra: 12
Rule 14: 501001002dd000f6, Class:  9, CF:0.890095, Len:  8, Fitness_tra: 10
Rule 15: 1000000097000c00, Class:  4, CF:0.805436, Len:  4, Fitness_tra: 10
Rule 16: 500ea04002040000, Class:  9, CF:0.795422, Len:  6, Fitness_tra: 9
Rule 17: 0500060000000000, Class:  0, CF:0.532798, Len:  2, Fitness_tra: 9
Rule 18: 09000000000b0009, Class:  8, CF:0.231892, Len:  3, Fitness_tra: 9
Rule 19: 0000e00600000000, Class:  8, CF:0.62494, Len:  2, Fitness_tra: 8
Rule 20: 6100504102021301, Class:  3, CF:0.245275, Len: 10, Fitness_tra: 3
Rule 21: 0009a00000003008, Class:  8, CF:0.83713, Len:  4, Fitness_tra: 6
Rule 22: f0509d0d00040f00, Class:  3, CF:0.28387, Len:  7, Fitness_tra: 0
Rule 23: 00005060090204a0, Class:  9, CF:0.961905, Len:  6, Fitness_tra: 5
Rule 24: 0007a00600000000, Class:  0, CF:0.956708, Len:  3, Fitness_tra: 6
Rule 25: 0000814c60000190, Class:  2, CF:0.931502, Len:  7, Fitness_tra: 5
Rule 26: a040900d00a41f00, Class:  2, CF:0.885956, Len:  8, Fitness_tra: 5
Rule 27: 50003016100b0000, Class:  6, CF:0.541733, Len:  6, Fitness_tra: 4
Rule 28: 5000a04002040000, Class:  9, CF:0.758403, Len:  5, Fitness_tra: 2
Rule 29: 0000900000a40b00, Class:  2, CF:0.510884, Len:  4, Fitness_tra: 2
Rule 30: f09000bd00080f00, Class:  5, CF:  1, Len:  6, Fitness_tra: 1
Rule 31: 5000304002040100, Class:  9, CF:0.745124, Len:  6, Fitness_tra: 2
Rule 32: 5000000000d50900, Class:  8, CF:0.915683, Len:  4, Fitness_tra: 2
Rule 33: 000000b00000f000, Class:  1, CF:0.402319, Len:  2, Fitness_tra: 2
Rule 34: 000a000000000000, Class:  0, CF:0.690476, Len:  1, Fitness_tra: 2
Rule 35: 000700bd00080000, Class:  9, CF:  1, Len:  4, Fitness_tra: 1
Rule 36: 2901090200a00000, Class:  1, CF:0.0369764, Len:  6, Fitness_tra: 1
Rule 37: 50005040020b01a0, Class:  9, CF:0.140108, Len:  7, Fitness_tra: 1
Rule 38: f090000000980700, Class:  5, CF:  1, Len:  5, Fitness_tra: 1
Rule 39: 0000000300090000, Class:  0, CF:0.501789, Len:  2, Fitness_tra: 1
Rule 40: 8019300150103008, Class:  8, CF:0.999798, Len:  9, Fitness_tra: 1
Rule 41: 5001510910010010, Class:  8, CF:0.478043, Len:  8, Fitness_tra: 1
Rule 42: 0000900d00a40b00, Class:  2, CF:  1, Len:  5, Fitness_tra: 1
Rule 43: f00050b0090204a0, Class:  9, CF:0.994453, Len:  7, Fitness_tra: 1
Rule 44: ff00000000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule 45: 00000f0005000000, Class:  0, CF:0.896825, Len:  2, Fitness_tra: 1
Rule 46: 11111112222156f3, Class:  9, CF:0.564875, Len: 16, Fitness_tra: 1
Rule 47: 1000414061300190, Class:  2, CF:0.69637, Len:  9, Fitness_tra: 0
Rule 48: 1010902200a41110, Class:  2, CF:0.663767, Len: 10, Fitness_tra: 0
Rule 49: 8000e00060300190, Class:  2, CF:0.725428, Len:  6, Fitness_tra: 0
Rule 50: 1d00000007000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 837d213b61f3d61e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 232f1351521457ab, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1f734d5161113131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 71165155124c113b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 2a6f5f7359f5e211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 3321714c1b311142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1123191581123411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: c15a598172c71117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1111413561331294, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 415f6e35118221f5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 731a311157141115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 5111154431a11872, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1a132118311132e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3313152241121212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 16131d15a165e592, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 131111221815111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 66511d115b623272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 315115181bb45131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1351115531115bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1f4315653111521b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 8331111511611772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 631f131111115124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2611415d19111117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 5f134d1132f1d121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 3316133335629b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 21225212f5e11111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1f11113154211111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2f40410019110007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: fa3121721132d21c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 511131002dd2daf6, Class:  9, CF:  1, Len: 14, Fitness_tra: 0
Rule 81: 1311112221111131, Class:  1, CF:  1, Len: 16, Fitness_tra: 1
Rule 82: 000060e000000000, Class:  8, CF:0.044757, Len:  2, Fitness_tra: -2
Rule 83: 2123369312245b61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1311735851211131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1116615535625114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 05d0000000500000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 11131e51c74811f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 11133311d1111bf4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 050090d000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0040a040e2000100, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: e07010150405e590, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0e008d07000204a7, Class:  7, CF:0.895351, Len:  8, Fitness_tra: 0
Rule 94: 3010133335e20198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: a001a040020b0ca0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 8900ead600300190, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0073302c41e00212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000e00c002040000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: a040000000000f60, Class:  3, CF:0.709812, Len:  4, Fitness_tra: 35
Rule100: 080b010de0001407, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:25.9783
------Result------
Miss_rate(tra)	:25.9783
Miss_rate(tst)	:32.7273
ARL				:5.61111

------Generation 500------
Rule  1: f000500000000007, Class:  7, CF:0.778241, Len:  3, Fitness_tra: 72
Rule  2: 1000a00c04000000, Class:  4, CF:0.870837, Len:  4, Fitness_tra: 49
Rule  3: 001010060010000e, Class:  5, CF:0.562186, Len:  5, Fitness_tra: 44
Rule  4: 0100000500120000, Class:  1, CF:0.387453, Len:  4, Fitness_tra: 40
Rule  5: a040000000000f60, Class:  3, CF:0.709812, Len:  4, Fitness_tra: 37
Rule  6: 0000b000b0000407, Class:  6, CF:0.920844, Len:  4, Fitness_tra: 24
Rule  7: 0000a03100040005, Class:  0, CF:0.927045, Len:  5, Fitness_tra: 22
Rule  8: 5000700310010000, Class:  6, CF:0.62159, Len:  5, Fitness_tra: 22
Rule  9: 1000e00ce4000000, Class:  3, CF:0.792097, Len:  5, Fitness_tra: 22
Rule 10: 0d09000030008000, Class:  2, CF:0.613785, Len:  4, Fitness_tra: 17
Rule 11: 0d0e000030000000, Class:  2, CF:0.434443, Len:  3, Fitness_tra: 17
Rule 12: 000b0000e0000000, Class:  0, CF:0.948613, Len:  2, Fitness_tra: 16
Rule 13: 000e600006070b00, Class:  6, CF:0.805779, Len:  5, Fitness_tra: 16
Rule 14: 05000a0000000030, Class:  0, CF:0.805113, Len:  3, Fitness_tra: 14
Rule 15: 500000400004d110, Class:  9, CF:0.759999, Len:  6, Fitness_tra: 13
Rule 16: 00505d00000001a7, Class:  3, CF:0.75222, Len:  6, Fitness_tra: 12
Rule 17: 5000505900000010, Class:  9, CF:0.962818, Len:  5, Fitness_tra: 11
Rule 18: 0070300c04000000, Class:  4, CF:0.625485, Len:  4, Fitness_tra: 10
Rule 19: 0500060000000000, Class:  0, CF:0.532798, Len:  2, Fitness_tra: 4
Rule 20: 500ea04002040000, Class:  9, CF:0.795422, Len:  6, Fitness_tra: 8
Rule 21: 0000a03100004000, Class:  6, CF:0.130024, Len:  4, Fitness_tra: 8
Rule 22: 055000bd10010f00, Class:  5, CF:0.730662, Len:  7, Fitness_tra: 8
Rule 23: 0000e00600000000, Class:  8, CF:0.62494, Len:  2, Fitness_tra: 8
Rule 24: 0000003600800005, Class:  8, CF:0.96964, Len:  4, Fitness_tra: 7
Rule 25: 09000000000b0009, Class:  8, CF:0.231892, Len:  3, Fitness_tra: 7
Rule 26: 00409000080d0000, Class:  9, CF:0.770748, Len:  4, Fitness_tra: 7
Rule 27: f000810000980100, Class:  1, CF:0.846508, Len:  6, Fitness_tra: 7
Rule 28: 500e004002040000, Class:  9, CF:0.484335, Len:  5, Fitness_tra: 7
Rule 29: 1000000097000c00, Class:  4, CF:0.805436, Len:  4, Fitness_tra: 6
Rule 30: 0007a00600000000, Class:  0, CF:0.956708, Len:  3, Fitness_tra: 4
Rule 31: 0000009e0e0c0b40, Class:  1, CF:0.481206, Len:  6, Fitness_tra: 5
Rule 32: 0010070600d00900, Class:  8, CF:0.54843, Len:  5, Fitness_tra: 5
Rule 33: 48000000000b0005, Class:  8, CF:0.529066, Len:  4, Fitness_tra: 5
