------Generation 0------
Rule  1: 1313b28b31153613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 111f6a9515118712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: ffe3191d21121122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1a51251231153117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 311611311115111a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1111311211711f61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 61312d2c171b1c21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1553361a69151134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0080000000000067, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 761af3e112142868, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2141915224495a6f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: ff311578b4111212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 163af33151412512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 16516e915b111165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 21112b17153f1371, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 21b521db12613126, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3111191812b11513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 2121115bb14381a6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 831a6e9535145711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1113f19112322b2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1a111175183c6812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1356a319512c1134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: f613591844821422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 116f362155381142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000600000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1123181418431f33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 3323153214711511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 111f212131611142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 83113557422d53f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 2616131111f85bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: bd11133611d35122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 161aa33517212811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 5126b12111186112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000009005000000, Class:  1, CF:0.0530085, Len:  2, Fitness_tra: 6
Rule 91: 507a11153102514b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0000660050000000, Class:  0, CF:0.957465, Len:  3, Fitness_tra: 27
Rule 93: 5300301031100137, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 114a0000a130061e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1631395051111165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0500000000dd0b00, Class:  4, CF:0.498607, Len:  4, Fitness_tra: 17
Rule 97: 1a552010011531b3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 41155111631111dd, Class:  7, CF:  1, Len: 16, Fitness_tra: 0
Rule 99: 7d29321504831bf1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000a000000060000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:46.7391
------Result------
Miss_rate(tra)	:46.7391
Miss_rate(tst)	:48.1818
ARL				:8.25641

------Generation 400------
Rule  1: 5000000000000407, Class:  6, CF:0.967724, Len:  3, Fitness_tra: 71
Rule  2: 05000f0050000000, Class:  0, CF:0.995693, Len:  3, Fitness_tra: 34
Rule  3: 10090002042310ab, Class:  3, CF:0.604686, Len:  9, Fitness_tra: 30
Rule  4: 0000660050000000, Class:  0, CF:0.957465, Len:  3, Fitness_tra: 30
Rule  5: 0000f01000e8000f, Class:  4, CF:0.405389, Len:  5, Fitness_tra: 30
Rule  6: 0700000009000b00, Class:  1, CF:0.912261, Len:  3, Fitness_tra: 27
Rule  7: 157500005000010c, Class:  7, CF:0.904087, Len:  7, Fitness_tra: 0
Rule  8: 4009000000030800, Class:  8, CF:0.593219, Len:  4, Fitness_tra: 22
Rule  9: 8000200000000008, Class:  8, CF:0.906167, Len:  3, Fitness_tra: 20
Rule 10: 0009520200230baf, Class:  3, CF:0.725376, Len:  9, Fitness_tra: 18
Rule 11: 3000020814a10603, Class:  2, CF:0.418186, Len:  9, Fitness_tra: 17
Rule 12: 0500000050d00c00, Class:  4, CF:0.768719, Len:  4, Fitness_tra: 16
Rule 13: 02000000000c000c, Class:  7, CF:0.783036, Len:  3, Fitness_tra: 9
Rule 14: 3109020010a30603, Class:  2, CF:0.362654, Len:  9, Fitness_tra: 13
Rule 15: 10400000020300db, Class:  7, CF:0.880623, Len:  6, Fitness_tra: 4
Rule 16: 0500202c101b0c20, Class:  7, CF:0.822079, Len:  9, Fitness_tra: 2
Rule 17: 0009f00f00000020, Class:  0, CF:0.794354, Len:  4, Fitness_tra: 13
Rule 18: f000600000000000, Class:  4, CF:0.473579, Len:  2, Fitness_tra: 11
Rule 19: 0700000009000000, Class:  1, CF:0.773078, Len:  2, Fitness_tra: 11
Rule 20: 5000009800000000, Class:  9, CF:0.58365, Len:  3, Fitness_tra: 10
Rule 21: 0500c21204db0300, Class:  5, CF:0.444087, Len:  9, Fitness_tra: 10
Rule 22: 10090010800383a0, Class:  3, CF:0.434705, Len:  8, Fitness_tra: 16
Rule 23: 014e01003030d10b, Class:  2, CF:0.967837, Len:  9, Fitness_tra: 7
Rule 24: 0000007005800000, Class:  9, CF:0.65186, Len:  3, Fitness_tra: 7
Rule 25: e0000000000308d0, Class:  8, CF:0.875137, Len:  4, Fitness_tra: 7
Rule 26: 1700000002140110, Class:  1, CF:0.926153, Len:  7, Fitness_tra: 7
Rule 27: 000a000000000000, Class:  0, CF:0.790323, Len:  1, Fitness_tra: 7
Rule 28: 3109520010630003, Class:  2, CF:0.619651, Len:  9, Fitness_tra: 8
Rule 29: 010000900004b105, Class:  5, CF:0.564651, Len:  6, Fitness_tra: 3
Rule 30: e00902e0002706a0, Class:  9, CF:0.978819, Len:  8, Fitness_tra: 5
Rule 31: 0080690020e00000, Class:  9, CF:0.776597, Len:  5, Fitness_tra: 5
Rule 32: 0001f0120420105f, Class:  4, CF:0.833696, Len:  9, Fitness_tra: 5
Rule 33: 3709000000030003, Class:  1, CF:0.1505, Len:  5, Fitness_tra: 5
Rule 34: 01000f0030600000, Class:  5, CF:  1, Len:  4, Fitness_tra: 5
Rule 35: 1070529804a11650, Class:  2, CF:0.991083, Len: 12, Fitness_tra: 5
Rule 36: 0000600089008000, Class:  9, CF:0.886796, Len:  4, Fitness_tra: 5
Rule 37: 10096030800380a6, Class:  6, CF:0.700911, Len:  9, Fitness_tra: 3
Rule 38: 500000e0000300a0, Class:  9, CF:0.743515, Len:  4, Fitness_tra: 5
Rule 39: 0500000000dd0b00, Class:  4, CF:0.498607, Len:  4, Fitness_tra: 4
Rule 40: 1009020059271b80, Class:  7, CF:0.207865, Len: 10, Fitness_tra: 4
Rule 41: 0090060000000000, Class:  8, CF:  1, Len:  2, Fitness_tra: 3
Rule 42: 411951110311065f, Class:  2, CF:0.942723, Len: 14, Fitness_tra: 3
Rule 43: 1000007005200000, Class:  9, CF:0.299833, Len:  4, Fitness_tra: 3
Rule 44: 01c00f000c100010, Class:  8, CF:0.859235, Len:  6, Fitness_tra: 3
Rule 45: 0060990020207000, Class:  7, CF:0.184134, Len:  6, Fitness_tra: 3
Rule 46: 00000000c7f41b00, Class:  2, CF:  1, Len:  6, Fitness_tra: 3
Rule 47: 0000dc0f1000000f, Class:  2, CF:  1, Len:  5, Fitness_tra: 3
Rule 48: 45000000db000407, Class:  8, CF:0.85487, Len:  6, Fitness_tra: 0
Rule 49: 1000600010000c00, Class:  6, CF:0.0673117, Len:  4, Fitness_tra: 0
Rule 50: 006e09102c00700a, Class:  2, CF:0.524655, Len:  8, Fitness_tra: 2
Rule 51: 3101090010600003, Class:  1, CF:0.75316, Len:  7, Fitness_tra: 2
Rule 52: 00a0000000d00cd0, Class:  4, CF:0.978243, Len:  4, Fitness_tra: 2
Rule 53: 0500001c161b0c00, Class:  7, CF:0.470481, Len:  8, Fitness_tra: 2
Rule 54: 110e10050404d056, Class:  2, CF:0.469449, Len: 10, Fitness_tra: 2
Rule 55: 5500000000d00407, Class:  6, CF:0.999999, Len:  5, Fitness_tra: 2
Rule 56: 30a0020014d02600, Class:  4, CF:0.405448, Len:  8, Fitness_tra: 2
Rule 57: 11095212042316af, Class:  3, CF:0.856286, Len: 14, Fitness_tra: 1
Rule 58: 1300001000200080, Class:  1, CF:0.991297, Len:  5, Fitness_tra: 0
Rule 59: 0000a0e000000000, Class:  4, CF:0.255458, Len:  2, Fitness_tra: 1
Rule 60: 157e090550300150, Class:  2, CF:0.528552, Len: 10, Fitness_tra: 1
Rule 61: ff00000000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule 62: 1100009002145115, Class:  8, CF:  1, Len: 10, Fitness_tra: 1
Rule 63: 0d6900000c00b005, Class:  0, CF:  1, Len:  6, Fitness_tra: 1
Rule 64: 1701001201e10f01, Class:  8, CF:0.972245, Len: 10, Fitness_tra: 1
Rule 65: 008e6e3000020067, Class:  5, CF:0.888824, Len:  8, Fitness_tra: 1
Rule 66: 107152120421165f, Class:  1, CF:0.974942, Len: 14, Fitness_tra: 1
Rule 67: 61c003100c105011, Class:  8, CF:  1, Len: 10, Fitness_tra: 1
Rule 68: 40090000d0030800, Class:  8, CF:0.640283, Len:  5, Fitness_tra: 1
Rule 69: 1080623000a00c50, Class:  8, CF:  1, Len:  8, Fitness_tra: 0
Rule 70: 11190020720b8310, Class:  3, CF:0.972318, Len: 11, Fitness_tra: 1
Rule 71: 0500e0000904d006, Class:  9, CF:0.929986, Len:  6, Fitness_tra: 1
Rule 72: 05000090000b0bdb, Class:  7, CF:  1, Len:  6, Fitness_tra: 0
Rule 73: 00090200092d0ba0, Class:  9, CF:0.809052, Len:  7, Fitness_tra: 1
Rule 74: 111958277221131f, Class:  3, CF:0.99985, Len: 16, Fitness_tra: 0
Rule 75: 831a6e9535145711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1113f19112322b2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1a111175183c6812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1356a319512c1134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: f613591844821422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 116f362155381142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1a1615715b683933, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1e1a6a99313c5b42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1125111122151611, Class:  9, CF:0.918325, Len: 16, Fitness_tra: 0
Rule 85: 19531a3369623c61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 3e13731133313231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 6a13191211111212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1313451157619811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000a000000000000, Class:  0, CF:0.790323, Len:  0, Fitness_tra: 0
Rule 90: 0fc0e00000d00000, Class:  9, CF:  1, Len:  4, Fitness_tra: 0
Rule 91: 05000f0153110550, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0100000030640004, Class:  7, CF:0.144823, Len:  5, Fitness_tra: -3
Rule 93: 010000900024b055, Class:  5, CF:0.991832, Len:  7, Fitness_tra: 4
Rule 94: 0500001201e1040b, Class:  6, CF:0.898959, Len:  8, Fitness_tra: 7
Rule 95: 1300021000200080, Class:  1, CF:  1, Len:  6, Fitness_tra: 1
Rule 96: 1109a92082038010, Class:  9, CF:0.427285, Len: 11, Fitness_tra: 0
Rule 97: 3009050055a32000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 020e00008000000c, Class:  7, CF:0.706539, Len:  4, Fitness_tra: 44
Rule 99: 800020e0000307b8, Class:  8, CF:  1, Len:  7, Fitness_tra: 0
Rule100: 310a52101e63000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:23.1522
------Result------
Miss_rate(tra)	:23.1522
Miss_rate(tst)	:23.6364
ARL				:6.63855

------Generation 500------
Rule  1: 5000000000000407, Class:  6, CF:0.967724, Len:  3, Fitness_tra: 64
Rule  2: 020e00008000000c, Class:  7, CF:0.706539, Len:  4, Fitness_tra: 47
Rule  3: 10090002042310ab, Class:  3, CF:0.604686, Len:  9, Fitness_tra: 28
Rule  4: 38090d0010a30603, Class:  2, CF:0.751898, Len:  9, Fitness_tra: 26
Rule  5: 4009000000030800, Class:  8, CF:0.593219, Len:  4, Fitness_tra: 23
Rule  6: 0500060050000000, Class:  0, CF:0.958548, Len:  3, Fitness_tra: 22
Rule  7: 0000f01000e8000f, Class:  4, CF:0.405389, Len:  5, Fitness_tra: 20
Rule  8: 8000200000000008, Class:  8, CF:0.906167, Len:  3, Fitness_tra: 13
Rule  9: 0000660050000000, Class:  0, CF:0.957465, Len:  3, Fitness_tra: 19
Rule 10: 020ef0000000002f, Class:  4, CF:0.575251, Len:  5, Fitness_tra: 18
Rule 11: 0009520200230baf, Class:  3, CF:0.725376, Len:  9, Fitness_tra: 17
Rule 12: 0500000050d00c00, Class:  4, CF:0.768719, Len:  4, Fitness_tra: 17
Rule 13: f00000000004b055, Class:  5, CF:0.966055, Len:  5, Fitness_tra: 17
Rule 14: 5000009800000000, Class:  9, CF:0.58365, Len:  3, Fitness_tra: 16
Rule 15: 1100009000040110, Class:  1, CF:0.690645, Len:  6, Fitness_tra: 16
Rule 16: 4000000000b8080e, Class:  5, CF:0.574265, Len:  5, Fitness_tra: 16
Rule 17: 0700000009000b00, Class:  1, CF:0.912261, Len:  3, Fitness_tra: 15
Rule 18: 05000f0050000000, Class:  0, CF:0.995693, Len:  3, Fitness_tra: 15
Rule 19: 0009f00f00000020, Class:  0, CF:0.794354, Len:  4, Fitness_tra: 14
Rule 20: 0200200007f00be0, Class:  2, CF:0.820591, Len:  6, Fitness_tra: 13
Rule 21: f000600000000000, Class:  4, CF:0.473579, Len:  2, Fitness_tra: 11
Rule 22: 000006015000000c, Class:  0, CF:0.999038, Len:  4, Fitness_tra: 11
Rule 23: 30a0000000032650, Class:  2, CF:0.701446, Len:  6, Fitness_tra: 11
Rule 24: 0500c21204db0300, Class:  5, CF:0.444087, Len:  9, Fitness_tra: 10
Rule 25: 0700000009000000, Class:  1, CF:0.773078, Len:  2, Fitness_tra: 10
Rule 26: 10090010800383a0, Class:  3, CF:0.434705, Len:  8, Fitness_tra: 9
Rule 27: 02000000000c000c, Class:  7, CF:0.783036, Len:  3, Fitness_tra: 8
Rule 28: 0500f00006eb000f, Class:  6, CF:0.920766, Len:  6, Fitness_tra: 8
Rule 29: 3709000000030003, Class:  1, CF:0.1505, Len:  5, Fitness_tra: 8
Rule 30: 8000000010da03a0, Class:  3, CF:0.783789, Len:  6, Fitness_tra: 7
Rule 31: 014e01003030d10b, Class:  2, CF:0.967837, Len:  9, Fitness_tra: 7
Rule 32: 0080690020e00000, Class:  9, CF:0.776597, Len:  5, Fitness_tra: 7
Rule 33: 8000020014a00603, Class:  2, CF:0.729765, Len:  7, Fitness_tra: 7
Rule 34: 0009f00003e3000f, Class:  6, CF:0.927207, Len:  6, Fitness_tra: 7
Rule 35: e0000000000308d0, Class:  8, CF:0.875137, Len:  4, Fitness_tra: 7
Rule 36: 0000007005800000, Class:  9, CF:0.65186, Len:  3, Fitness_tra: 6
Rule 37: 1070529804a11650, Class:  2, CF:0.991083, Len: 12, Fitness_tra: 6
Rule 38: 0500e0000904d006, Class:  9, CF:0.929986, Len:  6, Fitness_tra: 6
Rule 39: 0500000000dd0b00, Class:  4, CF:0.498607, Len:  4, Fitness_tra: 4
Rule 40: e00902e0002706a0, Class:  9, CF:0.978819, Len:  8, Fitness_tra: 5
Rule 41: 610003000c105010, Class:  8, CF:0.909105, Len:  7, Fitness_tra: 0
Rule 42: 500000e0000300a0, Class:  9, CF:0.743515, Len:  4, Fitness_tra: 5
Rule 43: 0000600089008000, Class:  9, CF:0.886796, Len:  4, Fitness_tra: 4
Rule 44: 0500001201e1040b, Class:  6, CF:0.898959, Len:  8, Fitness_tra: 0
Rule 45: 3101090010600003, Class:  1, CF:0.75316, Len:  7, Fitness_tra: 4
Rule 46: 000a000000000000, Class:  0, CF:0.790323, Len:  1, Fitness_tra: 4
Rule 47: 10400000020300db, Class:  7, CF:0.880623, Len:  6, Fitness_tra: 4
Rule 48: 0000dc0f1000000f, Class:  2, CF:  1, Len:  5, Fitness_tra: 3
Rule 49: 0009a0000063000c, Class:  8, CF:  1, Len:  5, Fitness_tra: 3
Rule 50: 0500d0000900d006, Class:  9, CF:0.690274, Len:  5, Fitness_tra: 2
Rule 51: f00000100004045b, Class:  7, CF:0.997446, Len:  6, Fitness_tra: 2
Rule 52: 3007029000630000, Class:  5, CF:  1, Len:  6, Fitness_tra: 2
Rule 53: 52008000003c0403, Class:  1, CF:  1, Len:  7, Fitness_tra: 2
Rule 54: 00a0000000d00cd0, Class:  4, CF:0.978243, Len:  4, Fitness_tra: 2
Rule 55: 0500ef000004d000, Class:  8, CF:  1, Len:  5, Fitness_tra: 1
Rule 56: 0500001c161b0c00, Class:  7, CF:0.470481, Len:  8, Fitness_tra: 2
Rule 57: 5500000000d00407, Class:  6, CF:0.999999, Len:  5, Fitness_tra: 2
Rule 58: 1009020059271b80, Class:  7, CF:0.207865, Len: 10, Fitness_tra: 2
Rule 59: 0500202c101b0c20, Class:  7, CF:0.822079, Len:  9, Fitness_tra: 2
Rule 60: 110e10050404d056, Class:  2, CF:0.469449, Len: 10, Fitness_tra: 2
Rule 61: 027e000080000022, Class:  7, CF:0.187982, Len:  6, Fitness_tra: 2
Rule 62: 0090060000000000, Class:  8, CF:  1, Len:  2, Fitness_tra: 2
Rule 63: 01c00f000c100010, Class:  8, CF:0.859235, Len:  6, Fitness_tra: 0
Rule 64: 1701001201e10f01, Class:  8, CF:0.972245, Len: 10, Fitness_tra: 2
Rule 65: 006e09102c00700a, Class:  2, CF:0.524655, Len:  8, Fitness_tra: 1
Rule 66: 411951110311065f, Class:  2, CF:0.942723, Len: 14, Fitness_tra: 1
Rule 67: 010000900004b105, Class:  5, CF:0.564651, Len:  6, Fitness_tra: 1
Rule 68: ff00000000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule 69: 0d6900000c00b005, Class:  0, CF:  1, Len:  6, Fitness_tra: 1
Rule 70: 00a000e000d300a0, Class:  8, CF:0.81673, Len:  5, Fitness_tra: 0
Rule 71: 0500501200e30b0b, Class:  7, CF:0.975607, Len:  8, Fitness_tra: 1
Rule 72: 81000000020b8a17, Class:  9, CF:0.778868, Len:  8, Fitness_tra: 1
Rule 73: 8000000014aa03a3, Class:  8, CF:  1, Len:  8, Fitness_tra: 1
Rule 74: 008e6e3000020067, Class:  5, CF:0.888824, Len:  8, Fitness_tra: 1
Rule 75: 0500101201e10080, Class:  4, CF:0.437215, Len:  8, Fitness_tra: 1
Rule 76: 11095212042316af, Class:  3, CF:0.856286, Len: 14, Fitness_tra: 1
Rule 77: 0100f0000004002b, Class:  9, CF:0.974309, Len:  5, Fitness_tra: 1
Rule 78: 070900020bd00000, Class:  8, CF:0.95327, Len:  5, Fitness_tra: 1
Rule 79: 0109000103d10650, Class:  7, CF:0.531465, Len:  8, Fitness_tra: 1
Rule 80: 0000a0e000000000, Class:  4, CF:0.255458, Len:  2, Fitness_tra: 1
Rule 81: 131538141111166a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1311133315f11417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1111311112171111, Class:  5, CF:0.915311, Len: 16, Fitness_tra: 0
Rule 84: 112111172115111a, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule 85: 3356211434f25242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1111115144711363, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: a631891812173218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000000000000003, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 91163191183157b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 36d62d449412d821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 8500d00000dadd00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1500000050d40c00, Class:  4, CF:0.935377, Len:  6, Fitness_tra: 0
Rule 93: 050000a050d00c00, Class:  4, CF:0.128081, Len:  5, Fitness_tra: 0
Rule 94: 0069d20f102d00a0, Class:  8, CF:  1, Len:  9, Fitness_tra: 0
Rule 95: 0500600050e1040b, Class:  6, CF:0.999959, Len:  7, Fitness_tra: 5
Rule 96: 610003002ce05010, Class:  0, CF:0.0627583, Len:  8, Fitness_tra: 0
Rule 97: e0000b90002702a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 177050900900100a, Class:  1, CF:0.977092, Len:  8, Fitness_tra: 0
Rule 99: 0000000000880e0e, Class:  8, CF:0.870966, Len:  4, Fitness_tra: 21
Rule100: 000001d000180000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:17.3913
------Result------
Miss_rate(tra)	:17.3913
Miss_rate(tst)	:18.1818
ARL				:6.19101

------Generation 600------
Rule  1: 0000060050000000, Class:  0, CF:0.970549, Len:  2, Fitness_tra: 69
Rule  2: 5000000000000407, Class:  6, CF:0.967724, Len:  3, Fitness_tra: 64
Rule  3: 020e00008000000c, Class:  7, CF:0.706539, Len:  4, Fitness_tra: 46
Rule  4: 0500600000e80006, Class:  4, CF:0.721176, Len:  5, Fitness_tra: 45
Rule  5: f8090002000000a0, Class:  3, CF:0.6231, Len:  5, Fitness_tra: 24
Rule  6: 4009000000030800, Class:  8, CF:0.593219, Len:  4, Fitness_tra: 24
Rule  7: 10090002042310ab, Class:  3, CF:0.604686, Len:  9, Fitness_tra: 19
Rule  8: 020000c0000c00e5, Class:  5, CF:0.847026, Len:  5, Fitness_tra: 20
Rule  9: 0000000000880e0e, Class:  8, CF:0.870966, Len:  4, Fitness_tra: 20
Rule 10: 1100009000040110, Class:  1, CF:0.690645, Len:  6, Fitness_tra: 18
Rule 11: 38090d0010a30603, Class:  2, CF:0.751898, Len:  9, Fitness_tra: 18
Rule 12: 004004000030d100, Class:  2, CF:0.358147, Len:  5, Fitness_tra: 16
Rule 13: 8000200000000008, Class:  8, CF:0.906167, Len:  3, Fitness_tra: 15
Rule 14: 000e7e3240000060, Class:  5, CF:0.821737, Len:  7, Fitness_tra: 14
Rule 15: 0700000009000b00, Class:  1, CF:0.912261, Len:  3, Fitness_tra: 14
Rule 16: 0500000050d00c00, Class:  4, CF:0.768719, Len:  4, Fitness_tra: 12
Rule 17: f00000000004b055, Class:  5, CF:0.966055, Len:  5, Fitness_tra: 12
Rule 18: 30a0000000032650, Class:  2, CF:0.701446, Len:  6, Fitness_tra: 12
Rule 19: 5000009800000000, Class:  9, CF:0.58365, Len:  3, Fitness_tra: 10
Rule 20: 0700000009000000, Class:  1, CF:0.773078, Len:  2, Fitness_tra: 10
Rule 21: 0200200007f00be0, Class:  2, CF:0.820591, Len:  6, Fitness_tra: 10
Rule 22: 5000300000080700, Class:  9, CF:0.449191, Len:  4, Fitness_tra: 8
Rule 23: 02002d0007f30603, Class:  2, CF:0.84965, Len:  8, Fitness_tra: 9
Rule 24: d000000009000000, Class:  9, CF:0.775281, Len:  2, Fitness_tra: 9
Rule 25: 0d09f00800e00000, Class:  9, CF:0.900644, Len:  5, Fitness_tra: 9
Rule 26: 004002009027d6a0, Class:  9, CF:0.734184, Len:  8, Fitness_tra: 8
Rule 27: 0009f00f00000020, Class:  0, CF:0.794354, Len:  4, Fitness_tra: 8
Rule 28: 0009520200230baf, Class:  3, CF:0.725376, Len:  9, Fitness_tra: 8
Rule 29: 02000000000c000c, Class:  7, CF:0.783036, Len:  3, Fitness_tra: 8
Rule 30: 10090010800383a0, Class:  3, CF:0.434705, Len:  8, Fitness_tra: 12
Rule 31: 00006060000003e0, Class:  4, CF:0.872521, Len:  4, Fitness_tra: 8
Rule 32: 0009f00003e3000f, Class:  6, CF:0.927207, Len:  6, Fitness_tra: 7
Rule 33: 8000000010da03a0, Class:  3, CF:0.783789, Len:  6, Fitness_tra: 6
Rule 34: 0500f00006eb000f, Class:  6, CF:0.920766, Len:  6, Fitness_tra: 8
Rule 35: 0500110021e0dd00, Class:  0, CF:0.999903, Len:  8, Fitness_tra: 7
Rule 36: e0000000000308d0, Class:  8, CF:0.875137, Len:  4, Fitness_tra: 7
Rule 37: 1070529804a11650, Class:  2, CF:0.991083, Len: 12, Fitness_tra: 6
Rule 38: 3709000000030003, Class:  1, CF:0.1505, Len:  5, Fitness_tra: 6
Rule 39: 0070500004a10e00, Class:  5, CF:  1, Len:  6, Fitness_tra: 6
Rule 40: 0500600050e1040b, Class:  6, CF:0.999959, Len:  7, Fitness_tra: 5
Rule 41: f000600000000000, Class:  4, CF:0.473579, Len:  2, Fitness_tra: 5
Rule 42: e00902e0002706a0, Class:  9, CF:0.978819, Len:  8, Fitness_tra: 5
Rule 43: 0500c21204db0300, Class:  5, CF:0.444087, Len:  9, Fitness_tra: 5
Rule 44: 050000005000dc06, Class:  4, CF:0.88988, Len:  5, Fitness_tra: 4
Rule 45: 0500e0000904d006, Class:  9, CF:0.929986, Len:  6, Fitness_tra: 4
Rule 46: 10400000020300db, Class:  7, CF:0.880623, Len:  6, Fitness_tra: 4
Rule 47: 000c50020000002f, Class:  1, CF:0.690506, Len:  5, Fitness_tra: 4
Rule 48: 0000f00000e30800, Class:  0, CF:0.461629, Len:  4, Fitness_tra: 4
Rule 49: 500000e0000300a0, Class:  9, CF:0.743515, Len:  4, Fitness_tra: 4
Rule 50: 7000010010aa0303, Class:  2, CF:0.857073, Len:  7, Fitness_tra: 4
Rule 51: 4000000000b8080e, Class:  5, CF:0.574265, Len:  5, Fitness_tra: 3
Rule 52: 0500202c101b0c20, Class:  7, CF:0.822079, Len:  9, Fitness_tra: 3
Rule 53: 0009a0000063000c, Class:  8, CF:  1, Len:  5, Fitness_tra: 3
Rule 54: 027e000080000022, Class:  7, CF:0.187982, Len:  6, Fitness_tra: 3
Rule 55: 3101090010600003, Class:  1, CF:0.75316, Len:  7, Fitness_tra: 3
Rule 56: 020ef0000000002f, Class:  4, CF:0.575251, Len:  5, Fitness_tra: 3
Rule 57: 0000001214dbb3a0, Class:  5, CF:0.481402, Len:  9, Fitness_tra: 3
