------Generation 0------
Rule  1: 669f20b000e00b20, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 006030030d087000, Class:  4, CF:0.520956, Len:  6, Fitness_tra: 1
Rule 48: d919511112211112, Class:  5, CF:0.576167, Len: 16, Fitness_tra: 0
Rule 49: 1118817120101220, Class:  5, CF:  1, Len: 13, Fitness_tra: 1
Rule 50: d010005120201190, Class:  8, CF:0.526536, Len:  9, Fitness_tra: 1
Rule 51: 112010621a211110, Class:  6, CF:0.999597, Len: 13, Fitness_tra: 1
Rule 52: 0d0e0000b0d00c00, Class:  8, CF:0.886259, Len:  5, Fitness_tra: 1
Rule 53: 1111318311119211, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 54: 00009f1073080000, Class:  8, CF:0.716513, Len:  6, Fitness_tra: 1
Rule 55: 711e327111332603, Class:  1, CF:0.486493, Len: 15, Fitness_tra: 1
Rule 56: 00005060090704a0, Class:  9, CF:0.900565, Len:  6, Fitness_tra: 1
Rule 57: 4514511e11101007, Class:  8, CF:0.998039, Len: 13, Fitness_tra: 1
Rule 58: 50002040b004d00c, Class:  8, CF:0.989881, Len:  7, Fitness_tra: 1
Rule 59: 000900000c000900, Class:  8, CF:0.0181974, Len:  3, Fitness_tra: 1
Rule 60: 05005060090501a0, Class:  9, CF:0.995558, Len:  7, Fitness_tra: 1
Rule 61: 0600700000000000, Class:  8, CF:0.193742, Len:  2, Fitness_tra: 1
Rule 62: 00009f0003080000, Class:  8, CF:0.615828, Len:  4, Fitness_tra: 1
Rule 63: 41153212112326a3, Class:  9, CF:0.736868, Len: 16, Fitness_tra: 1
Rule 64: 0501a0001205111f, Class:  4, CF:0.604085, Len: 10, Fitness_tra: 0
Rule 65: 731631211162942b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 16d3191119a25271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 4e8311514c1b52f7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 13936a33121254b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1113715461391641, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 162972c112ad111f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: f1111e1217111113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 13332312221b5122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 311f1e1511428511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 13113191111117b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1313151111111114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: af5645421b1b5c41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1143211811331814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 114e4d113565623b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 368341111e151117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1e22c1e7a1311671, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1611111718151313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 9a21281494313111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1351131552245ba7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 133a112311121471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 115311153d341171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 11111e5111111bb1, Class:  1, CF:0.843477, Len: 16, Fitness_tra: 0
Rule 87: 2112177211691113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 311a1112141111a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 500020400004d00c, Class:  8, CF:0.898375, Len:  6, Fitness_tra: 0
Rule 90: 11d3111665311112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 100952c112001116, Class:  3, CF:0.35279, Len: 12, Fitness_tra: 8
Rule 92: 0528b100500200ae, Class:  0, CF:0.992466, Len:  9, Fitness_tra: 0
Rule 93: 0110e00d2200810b, Class:  3, CF:0.710933, Len:  9, Fitness_tra: 2
Rule 94: a910551a09041441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 190090000221120c, Class:  7, CF:0.998548, Len:  9, Fitness_tra: 0
Rule 96: 151900011000162e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1019191119501226, Class:  9, CF:  1, Len: 14, Fitness_tra: 0
Rule 98: 1100100213011100, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0009000102101042, Class:  7, CF:0.345343, Len:  7, Fitness_tra: 1
Rule100: 0009000000090c00, Class:  4, CF:0.889457, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:28.0435
------Result------
Miss_rate(tra)	:28.0435
Miss_rate(tst)	:20
ARL				:8.69444

------Generation 200------
Rule  1: 0500060050000000, Class:  0, CF:0.950632, Len:  3, Fitness_tra: 43
Rule  2: 0009500002001650, Class:  2, CF:0.683344, Len:  6, Fitness_tra: 0
Rule  3: 00007060000004a0, Class:  6, CF:0.818091, Len:  4, Fitness_tra: 38
Rule  4: 090050500c0b0000, Class:  3, CF:0.164548, Len:  5, Fitness_tra: 22
Rule  5: 020000000040000c, Class:  7, CF:0.198779, Len:  3, Fitness_tra: 27
Rule  6: 0500a0004c070003, Class:  4, CF:0.610144, Len:  6, Fitness_tra: 25
Rule  7: 021010110a211010, Class:  6, CF:0.835172, Len: 10, Fitness_tra: 24
Rule  8: 0518001122900043, Class:  4, CF:0.961818, Len: 10, Fitness_tra: 23
Rule  9: d90000800d000000, Class:  9, CF:0.722991, Len:  4, Fitness_tra: 21
Rule 10: 0300000020400003, Class:  1, CF:0.938138, Len:  4, Fitness_tra: 8
Rule 11: 011050502521810f, Class:  1, CF:0.828427, Len: 11, Fitness_tra: 1
Rule 12: 1010500d5c00011b, Class:  3, CF:0.794086, Len:  9, Fitness_tra: 11
Rule 13: 02000000000c000c, Class:  7, CF:0.798894, Len:  3, Fitness_tra: 14
Rule 14: 0514511011101002, Class:  5, CF:0.922995, Len: 11, Fitness_tra: 12
Rule 15: 1019100012101626, Class:  2, CF:0.578902, Len: 11, Fitness_tra: 6
Rule 16: 090d000100100043, Class:  4, CF:0.501079, Len:  6, Fitness_tra: 13
Rule 17: 0020150142071103, Class:  5, CF:0.389171, Len: 10, Fitness_tra: 15
Rule 18: 0009b00000001800, Class:  8, CF:0.659277, Len:  4, Fitness_tra: 11
Rule 19: d508000022010013, Class:  9, CF:0.676123, Len:  8, Fitness_tra: 11
Rule 20: 054006006030000e, Class:  5, CF:0.995867, Len:  6, Fitness_tra: 10
Rule 21: 5000000f00000000, Class:  8, CF:0.0412777, Len:  2, Fitness_tra: 9
Rule 22: 500e004000040850, Class:  8, CF:0.985347, Len:  6, Fitness_tra: 9
Rule 23: 050010002a010015, Class:  0, CF:0.337915, Len:  7, Fitness_tra: 8
Rule 24: 0118010010101000, Class:  5, CF:0.727289, Len:  7, Fitness_tra: 8
Rule 25: 0520261011820000, Class:  8, CF:  1, Len:  9, Fitness_tra: 8
Rule 26: 0e00b0010a01000c, Class:  6, CF:0.835355, Len:  6, Fitness_tra: 8
Rule 27: a40905400c000041, Class:  3, CF:0.488596, Len:  8, Fitness_tra: 5
Rule 28: 0009000000090c00, Class:  4, CF:0.889457, Len:  3, Fitness_tra: 7
Rule 29: 604887006030000e, Class:  5, CF:  1, Len:  8, Fitness_tra: 7
Rule 30: d009100002011113, Class:  9, CF:0.74483, Len:  9, Fitness_tra: 10
Rule 31: 020000000000000c, Class:  7, CF:0.0980895, Len:  2, Fitness_tra: 7
Rule 32: 000a000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 6
Rule 33: 000000121e080003, Class:  9, CF:0.880375, Len:  6, Fitness_tra: 6
Rule 34: 020006000000000c, Class:  0, CF:  1, Len:  3, Fitness_tra: 6
Rule 35: 050006005000000e, Class:  0, CF:0.999084, Len:  4, Fitness_tra: 6
Rule 36: 050050100e080003, Class:  9, CF:0.99494, Len:  6, Fitness_tra: 6
Rule 37: 0d00000000a00c20, Class:  8, CF:0.389847, Len:  4, Fitness_tra: 5
Rule 38: 001e507211031101, Class:  2, CF:0.355449, Len: 11, Fitness_tra: 0
Rule 39: 009000000e000000, Class:  9, CF:0.769452, Len:  2, Fitness_tra: 4
Rule 40: 000050c202081101, Class:  9, CF:0.128301, Len:  8, Fitness_tra: 2
Rule 41: 151960700101020f, Class:  4, CF:0.703413, Len: 10, Fitness_tra: 4
Rule 42: 9500a0004c070003, Class:  5, CF:0.624903, Len:  7, Fitness_tra: 4
Rule 43: 0520755942071113, Class:  9, CF:0.777996, Len: 13, Fitness_tra: 4
Rule 44: 0518001122900073, Class:  4, CF:0.850556, Len: 10, Fitness_tra: 4
Rule 45: 00fe0000d00d0000, Class:  7, CF:0.220675, Len:  4, Fitness_tra: 3
Rule 46: 090090000200100c, Class:  7, CF:0.793016, Len:  5, Fitness_tra: 4
Rule 47: b90950000d010000, Class:  5, CF:0.263761, Len:  6, Fitness_tra: 4
Rule 48: 00009f1000000030, Class:  8, CF:  1, Len:  4, Fitness_tra: 4
Rule 49: 090950009001000c, Class:  7, CF:0.678023, Len:  6, Fitness_tra: 3
Rule 50: 0100060050000000, Class:  0, CF:0.993389, Len:  3, Fitness_tra: 3
Rule 51: 090050500c070000, Class:  3, CF:0.114125, Len:  5, Fitness_tra: 3
Rule 52: 920000000000009c, Class:  8, CF:0.738897, Len:  4, Fitness_tra: 3
Rule 53: 100952c112001116, Class:  3, CF:0.35279, Len: 12, Fitness_tra: -1
Rule 54: 0000a00042010013, Class:  9, CF:0.0711025, Len:  6, Fitness_tra: 3
Rule 55: 0010d0520201b10f, Class:  1, CF:0.107886, Len:  9, Fitness_tra: -1
Rule 56: 3b2000025e080003, Class:  1, CF:  1, Len:  8, Fitness_tra: 1
Rule 57: 00005060090204a0, Class:  9, CF:0.967178, Len:  6, Fitness_tra: 1
Rule 58: 5000004000040c08, Class:  8, CF:0.989083, Len:  5, Fitness_tra: 2
Rule 59: a90055400b070041, Class:  3, CF:0.853649, Len:  9, Fitness_tra: 0
Rule 60: 1111451231611121, Class:  1, CF:0.950989, Len: 16, Fitness_tra: 1
Rule 61: 0000050f02001000, Class:  5, CF:0.74701, Len:  4, Fitness_tra: 2
Rule 62: 000095e104081000, Class:  1, CF:0.448458, Len:  7, Fitness_tra: 0
Rule 63: 0d0e0000b0d00c00, Class:  8, CF:0.886259, Len:  5, Fitness_tra: 2
Rule 64: 0008001042000017, Class:  8, CF:0.536603, Len:  6, Fitness_tra: 2
Rule 65: 6111010250049021, Class:  1, CF:0.99956, Len: 11, Fitness_tra: 0
Rule 66: 60188f0000000001, Class:  8, CF:0.875106, Len:  6, Fitness_tra: 2
Rule 67: 0000000004070c08, Class:  8, CF:  1, Len:  4, Fitness_tra: 2
Rule 68: 0108010150000000, Class:  0, CF:0.954313, Len:  5, Fitness_tra: 1
Rule 69: 1100401209c70120, Class:  1, CF:0.99716, Len: 10, Fitness_tra: 0
Rule 70: 090056000c00d000, Class:  8, CF:0.99736, Len:  5, Fitness_tra: 1
Rule 71: 000095e102081000, Class:  1, CF:0.43201, Len:  7, Fitness_tra: 1
Rule 72: 1918816100100400, Class:  5, CF:0.751158, Len: 10, Fitness_tra: 1
Rule 73: 0500a0101e080003, Class:  9, CF:  1, Len:  7, Fitness_tra: 1
Rule 74: d0805900720b1003, Class:  5, CF:0.626561, Len:  9, Fitness_tra: 1
Rule 75: 1918817100100400, Class:  5, CF:0.799351, Len: 10, Fitness_tra: 1
Rule 76: 0100a0405000b150, Class:  8, CF:  1, Len:  7, Fitness_tra: 1
Rule 77: 00000f0009080000, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 78: 0500606000300000, Class:  1, CF:0.372219, Len:  4, Fitness_tra: 1
Rule 79: 090050800d070000, Class:  9, CF:0.160444, Len:  5, Fitness_tra: 1
Rule 80: b00e507204011001, Class:  3, CF:0.00540449, Len:  9, Fitness_tra: 0
Rule 81: 1181b11212f16814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1653c33113a25b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0a00000600000020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 131a131311a21741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 191a31151b341513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 16d1193331a19217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0500d00c07004000, Class:  3, CF:0.165056, Len:  5, Fitness_tra: 35
Rule 88: f1ea211191111177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0500606000300000, Class:  1, CF:0.372219, Len:  0, Fitness_tra: 0
Rule 90: 0550000050000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 001050520521b10f, Class:  1, CF:0.409153, Len: 10, Fitness_tra: 0
Rule 92: 0300000020400003, Class:  1, CF:0.938138, Len:  0, Fitness_tra: 0
Rule 93: 1b2881610e10d400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0500501211081103, Class:  9, CF:0.468345, Len: 10, Fitness_tra: 3
Rule 95: 6108000020040021, Class:  1, CF:0.94129, Len:  7, Fitness_tra: 40
Rule 96: 0000060f0d001050, Class:  5, CF:  1, Len:  5, Fitness_tra: 0
Rule 97: 02000000000c0005, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0900755946000113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 000e06005b041050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0000500000001650, Class:  2, CF:0.48287, Len:  4, Fitness_tra: 53
------Current------
Miss_rate(tra)	:17.8261
------Result------
Miss_rate(tra)	:17.8261
Miss_rate(tst)	:17.7273
ARL				:6.61628

------Generation 300------
Rule  1: 0000500000001650, Class:  2, CF:0.48287, Len:  4, Fitness_tra: 56
Rule  2: 6108000020040021, Class:  1, CF:0.94129, Len:  7, Fitness_tra: 39
Rule  3: 090090000000100c, Class:  7, CF:0.90198, Len:  4, Fitness_tra: 38
Rule  4: 00000f0050000000, Class:  0, CF:0.994387, Len:  2, Fitness_tra: 36
Rule  5: 0500d00c07004000, Class:  3, CF:0.165056, Len:  5, Fitness_tra: 35
Rule  6: 00007060000004a0, Class:  6, CF:0.818091, Len:  4, Fitness_tra: 34
Rule  7: 021010110a211010, Class:  6, CF:0.835172, Len: 10, Fitness_tra: 26
Rule  8: 0500a0004c070003, Class:  4, CF:0.610144, Len:  6, Fitness_tra: 25
Rule  9: 0518001122900043, Class:  4, CF:0.961818, Len: 10, Fitness_tra: 23
Rule 10: 090050500c0b0000, Class:  3, CF:0.164548, Len:  5, Fitness_tra: 22
Rule 11: d90000800d000000, Class:  9, CF:0.722991, Len:  4, Fitness_tra: 21
Rule 12: 02000000000c000c, Class:  7, CF:0.798894, Len:  3, Fitness_tra: 13
Rule 13: 0500000050000018, Class:  0, CF:0.914913, Len:  4, Fitness_tra: 14
Rule 14: 090d000100100043, Class:  4, CF:0.501079, Len:  6, Fitness_tra: 14
Rule 15: 0020150142071103, Class:  5, CF:0.389171, Len: 10, Fitness_tra: 13
Rule 16: 0500060050000000, Class:  0, CF:0.950632, Len:  3, Fitness_tra: 12
Rule 17: 0514511011101002, Class:  5, CF:0.922995, Len: 11, Fitness_tra: 11
Rule 18: 0009b00000001800, Class:  8, CF:0.659277, Len:  4, Fitness_tra: 12
Rule 19: 0d0e000000000c18, Class:  8, CF:0.8712, Len:  5, Fitness_tra: 10
Rule 20: d508000022010013, Class:  9, CF:0.676123, Len:  8, Fitness_tra: 10
Rule 21: 5000000f00000000, Class:  8, CF:0.0412777, Len:  2, Fitness_tra: 10
Rule 22: 1010500d5c00011b, Class:  3, CF:0.794086, Len:  9, Fitness_tra: 10
Rule 23: 054006006030000e, Class:  5, CF:0.995867, Len:  6, Fitness_tra: 9
Rule 24: 500e004000040850, Class:  8, CF:0.985347, Len:  6, Fitness_tra: 9
Rule 25: 0540101060310010, Class:  6, CF:0.968034, Len:  8, Fitness_tra: 9
Rule 26: d009100002011113, Class:  9, CF:0.74483, Len:  9, Fitness_tra: 9
Rule 27: 050010002a010015, Class:  0, CF:0.337915, Len:  7, Fitness_tra: 8
Rule 28: 0520261011820000, Class:  8, CF:  1, Len:  9, Fitness_tra: 8
Rule 29: 050006005000000e, Class:  0, CF:0.999084, Len:  4, Fitness_tra: 8
Rule 30: 0e00b0010a01000c, Class:  6, CF:0.835355, Len:  6, Fitness_tra: 8
Rule 31: b92950000d000000, Class:  5, CF:0.483539, Len:  6, Fitness_tra: 8
Rule 32: 0300000020400003, Class:  1, CF:0.938138, Len:  4, Fitness_tra: 8
Rule 33: 0118010010101000, Class:  5, CF:0.727289, Len:  7, Fitness_tra: 7
Rule 34: 020000000040000c, Class:  7, CF:0.198779, Len:  3, Fitness_tra: 0
Rule 35: 604887006030000e, Class:  5, CF:  1, Len:  8, Fitness_tra: 7
Rule 36: 0009000000090c00, Class:  4, CF:0.889457, Len:  3, Fitness_tra: 7
Rule 37: 050050100e080003, Class:  9, CF:0.99494, Len:  6, Fitness_tra: 6
Rule 38: 000000121e080003, Class:  9, CF:0.880375, Len:  6, Fitness_tra: 6
Rule 39: 1019100012101626, Class:  2, CF:0.578902, Len: 11, Fitness_tra: 5
Rule 40: 9100000050050000, Class:  9, CF:  1, Len:  4, Fitness_tra: 4
Rule 41: 0520755942071113, Class:  9, CF:0.777996, Len: 13, Fitness_tra: 4
Rule 42: 0518001122900073, Class:  4, CF:0.850556, Len: 10, Fitness_tra: 4
Rule 43: 0598000022010013, Class:  9, CF:0.569893, Len:  8, Fitness_tra: 4
Rule 44: 00009f1000000030, Class:  8, CF:  1, Len:  4, Fitness_tra: 4
Rule 45: 0500501211081103, Class:  9, CF:0.468345, Len: 10, Fitness_tra: 4
Rule 46: 151960700101020f, Class:  4, CF:0.703413, Len: 10, Fitness_tra: 4
Rule 47: 020000000000000c, Class:  7, CF:0.0980895, Len:  2, Fitness_tra: -1
Rule 48: 0008001042000017, Class:  8, CF:0.536603, Len:  6, Fitness_tra: 4
Rule 49: 9500a0004c070003, Class:  5, CF:0.624903, Len:  7, Fitness_tra: 4
Rule 50: 00fe0000d00d0000, Class:  7, CF:0.220675, Len:  4, Fitness_tra: 3
Rule 51: 920000000000009c, Class:  8, CF:0.738897, Len:  4, Fitness_tra: 3
Rule 52: a40000400c000043, Class:  3, CF:0.383731, Len:  6, Fitness_tra: 3
Rule 53: 0d00000000a00c20, Class:  8, CF:0.389847, Len:  4, Fitness_tra: 3
Rule 54: 000a000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 55: a40905400c000041, Class:  3, CF:0.488596, Len:  8, Fitness_tra: 2
Rule 56: 009000000e000000, Class:  9, CF:0.769452, Len:  2, Fitness_tra: 2
Rule 57: 60188f0000000001, Class:  8, CF:0.875106, Len:  6, Fitness_tra: 2
Rule 58: 0000050f02001000, Class:  5, CF:0.74701, Len:  4, Fitness_tra: 2
Rule 59: 5000004000040c08, Class:  8, CF:0.989083, Len:  5, Fitness_tra: 2
Rule 60: 0e00004008040800, Class:  4, CF:0.737481, Len:  5, Fitness_tra: 2
Rule 61: 000095e102081000, Class:  1, CF:0.43201, Len:  7, Fitness_tra: 2
Rule 62: 000050c202081101, Class:  9, CF:0.128301, Len:  8, Fitness_tra: 2
Rule 63: 0d00b00000a01c20, Class:  8, CF:0.957996, Len:  6, Fitness_tra: 2
Rule 64: 0000a00042010013, Class:  9, CF:0.0711025, Len:  6, Fitness_tra: 2
Rule 65: 020006000000000c, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 66: 090050800d070000, Class:  9, CF:0.160444, Len:  5, Fitness_tra: 1
Rule 67: d0805900720b1003, Class:  5, CF:0.626561, Len:  9, Fitness_tra: 1
Rule 68: 1918817100100400, Class:  5, CF:0.799351, Len: 10, Fitness_tra: 1
Rule 69: 0100a0405000b150, Class:  8, CF:  1, Len:  7, Fitness_tra: 1
Rule 70: 00000f0009080000, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 71: 0500606000300000, Class:  1, CF:0.372219, Len:  4, Fitness_tra: 1
Rule 72: 090050500c070000, Class:  3, CF:0.114125, Len:  5, Fitness_tra: 2
Rule 73: 1111451231611121, Class:  1, CF:0.950989, Len: 16, Fitness_tra: 1
Rule 74: 00005060090204a0, Class:  9, CF:0.967178, Len:  6, Fitness_tra: 1
Rule 75: 090950009001000c, Class:  7, CF:0.678023, Len:  6, Fitness_tra: 1
Rule 76: d5880900920b0003, Class:  9, CF:0.997439, Len:  9, Fitness_tra: 1
Rule 77: 011050502521810f, Class:  1, CF:0.828427, Len: 11, Fitness_tra: 1
Rule 78: 100050475004011b, Class:  3, CF:0.986367, Len:  9, Fitness_tra: 1
Rule 79: 3b2000025e080003, Class:  1, CF:  1, Len:  8, Fitness_tra: 1
Rule 80: 0500d0000c004e00, Class:  5, CF:0.81905, Len:  5, Fitness_tra: 1
Rule 81: a3d11966a53851b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0500606000300000, Class:  1, CF:0.372219, Len:  0, Fitness_tra: 0
Rule 83: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 315615b217315221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 163613113261d2b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0500000000300000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1a831d411b311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 315f2e11a1353441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 3311c31e11a15244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 11c9d12bb213d1f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: a400554000000040, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 302019b111b01c83, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: a40000000c000440, Class:  1, CF:0.312734, Len:  5, Fitness_tra: 1
Rule 94: 000a000600090000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 95: 500e004f02000000, Class:  8, CF:0.1157, Len:  5, Fitness_tra: 0
Rule 96: 05005e12110c1103, Class:  5, CF:0.127848, Len: 11, Fitness_tra: 0
Rule 97: 0507b00040070003, Class:  1, CF:0.0379742, Len:  6, Fitness_tra: 1
Rule 98: 050000000000000c, Class:  7, CF:0.146065, Len:  2, Fitness_tra: 15
Rule 99: 62d8102120a11011, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: d90000800d000000, Class:  9, CF:0.722991, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:15.5435
------Result------
Miss_rate(tra)	:15.5435
Miss_rate(tst)	:15.4545
ARL				:6.19767

------Generation 400------
Rule  1: 0000500000001650, Class:  2, CF:0.48287, Len:  4, Fitness_tra: 47
Rule  2: 6108000020040021, Class:  1, CF:0.94129, Len:  7, Fitness_tra: 25
Rule  3: 090090000000100c, Class:  7, CF:0.90198, Len:  4, Fitness_tra: 39
Rule  4: 00000f0050000000, Class:  0, CF:0.994387, Len:  2, Fitness_tra: 38
Rule  5: 0500d00c07004000, Class:  3, CF:0.165056, Len:  5, Fitness_tra: 34
Rule  6: 00007060000004a0, Class:  6, CF:0.818091, Len:  4, Fitness_tra: 34
Rule  7: 090050500c0b0000, Class:  3, CF:0.164548, Len:  5, Fitness_tra: 27
Rule  8: 021010110a211010, Class:  6, CF:0.835172, Len: 10, Fitness_tra: 23
Rule  9: d90000800d000000, Class:  9, CF:0.722991, Len:  4, Fitness_tra: 21
Rule 10: 0030a00000010650, Class:  4, CF:0.958735, Len:  5, Fitness_tra: 19
Rule 11: 0518001122900043, Class:  4, CF:0.961818, Len: 10, Fitness_tra: 18
Rule 12: 0004011010000070, Class:  8, CF:0.293395, Len:  5, Fitness_tra: 10
Rule 13: 050000000000000c, Class:  7, CF:0.146065, Len:  2, Fitness_tra: 15
Rule 14: 0500000050000018, Class:  0, CF:0.914913, Len:  4, Fitness_tra: 15
Rule 15: 0514511011101002, Class:  5, CF:0.922995, Len: 11, Fitness_tra: 13
Rule 16: 02000000000c000c, Class:  7, CF:0.798894, Len:  3, Fitness_tra: 13
Rule 17: 0020150142071103, Class:  5, CF:0.389171, Len: 10, Fitness_tra: 13
Rule 18: 0500060050000000, Class:  0, CF:0.950632, Len:  3, Fitness_tra: 12
Rule 19: 1019100010101020, Class:  2, CF:0.154341, Len:  8, Fitness_tra: 11
Rule 20: 050000600b000c20, Class:  4, CF:0.893014, Len:  5, Fitness_tra: 10
Rule 21: 0d0e000000000c18, Class:  8, CF:0.8712, Len:  5, Fitness_tra: 10
Rule 22: d508000022010013, Class:  9, CF:0.676123, Len:  8, Fitness_tra: 10
Rule 23: 500e004000040850, Class:  8, CF:0.985347, Len:  6, Fitness_tra: 9
Rule 24: 0009b00000001800, Class:  8, CF:0.659277, Len:  4, Fitness_tra: 9
Rule 25: 0540101060310010, Class:  6, CF:0.968034, Len:  8, Fitness_tra: 9
Rule 26: 5000000f00000000, Class:  8, CF:0.0412777, Len:  2, Fitness_tra: 9
Rule 27: 090d000100100043, Class:  4, CF:0.501079, Len:  6, Fitness_tra: 9
Rule 28: 0500a0004c070003, Class:  4, CF:0.610144, Len:  6, Fitness_tra: 8
Rule 29: 050006005000000e, Class:  0, CF:0.999084, Len:  4, Fitness_tra: 8
Rule 30: 0e00b0010a01000c, Class:  6, CF:0.835355, Len:  6, Fitness_tra: 8
Rule 31: 0300000020400003, Class:  1, CF:0.938138, Len:  4, Fitness_tra: 7
Rule 32: 050010002a010015, Class:  0, CF:0.337915, Len:  7, Fitness_tra: 8
Rule 33: 054006006030000e, Class:  5, CF:0.995867, Len:  6, Fitness_tra: 8
Rule 34: d009100002011113, Class:  9, CF:0.74483, Len:  9, Fitness_tra: 8
Rule 35: 604887006030000e, Class:  5, CF:  1, Len:  8, Fitness_tra: 7
Rule 36: 0009000000090c00, Class:  4, CF:0.889457, Len:  3, Fitness_tra: 7
Rule 37: 0118010010101000, Class:  5, CF:0.727289, Len:  7, Fitness_tra: 5
Rule 38: 1010500d5c00011b, Class:  3, CF:0.794086, Len:  9, Fitness_tra: 6
Rule 39: 050050100e080003, Class:  9, CF:0.99494, Len:  6, Fitness_tra: 5
Rule 40: 1010000d5c00001b, Class:  3, CF:0.598439, Len:  7, Fitness_tra: 6
Rule 41: b92950000d000000, Class:  5, CF:0.483539, Len:  6, Fitness_tra: 8
Rule 42: 000000121e080003, Class:  9, CF:0.880375, Len:  6, Fitness_tra: 5
Rule 43: 0000001000081800, Class:  5, CF:0.219659, Len:  4, Fitness_tra: 5
