------Generation 0------
Rule  1: 212a13195d31522b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0000506005020400, Class:  9, CF:0.914155, Len:  5, Fitness_tra: 1
Rule 66: 191500100001d0d3, Class:  4, CF:0.842541, Len:  9, Fitness_tra: 1
Rule 67: 1105000000480383, Class:  1, CF:0.304852, Len:  8, Fitness_tra: 0
Rule 68: 000e20000225d00a, Class:  9, CF:0.449758, Len:  7, Fitness_tra: 1
Rule 69: 002060000261f106, Class:  1, CF:  1, Len:  8, Fitness_tra: 1
Rule 70: 1100600100000009, Class:  0, CF:0.565354, Len:  5, Fitness_tra: 1
Rule 71: 0e307001d3010117, Class:  6, CF:0.952362, Len: 10, Fitness_tra: 1
Rule 72: 00000000000000d8, Class:  8, CF:0.0662835, Len:  2, Fitness_tra: 1
Rule 73: 2000000024107380, Class:  2, CF:0.384272, Len:  7, Fitness_tra: 1
Rule 74: 0501d51114114001, Class:  1, CF:0.147777, Len: 12, Fitness_tra: 1
Rule 75: 090000000d300003, Class:  7, CF:0.682131, Len:  4, Fitness_tra: 1
Rule 76: 09002001000d0059, Class:  5, CF:  1, Len:  6, Fitness_tra: 1
Rule 77: 01000030042b01c3, Class:  5, CF:0.824154, Len:  8, Fitness_tra: 1
Rule 78: 000000006e000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule 79: 003d00ac04004003, Class:  4, CF:0.992514, Len:  7, Fitness_tra: 1
Rule 80: 9520708c13004010, Class:  5, CF:0.20161, Len: 10, Fitness_tra: 0
Rule 81: 1381111111211113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: ff11111d551c1441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000000000002000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1f11154118116212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 131f231137271813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1a93111244149c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 135514b481393151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 811f992c1b1151f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0000000000002000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 4000060500000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 91: 003dce000901c000, Class:  1, CF:0.281622, Len:  7, Fitness_tra: 0
Rule 92: 001d0000081c0010, Class:  1, CF:0.329435, Len:  6, Fitness_tra: 8
Rule 93: 0000000000000172, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1e20700103310009, Class:  5, CF:0.521186, Len:  9, Fitness_tra: 0
Rule 95: 02104340053c0470, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0e200005103b0117, Class:  5, CF:  1, Len:  9, Fitness_tra: 0
Rule 97: 0035e00060000000, Class:  8, CF:0.627124, Len:  4, Fitness_tra: 4
Rule 98: 002073000bf00d01, Class:  5, CF:  1, Len:  7, Fitness_tra: 0
Rule 99: 4600004000052009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 100000000d000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:17.1739
------Result------
Miss_rate(tra)	:17.1739
Miss_rate(tst)	:14.5455
ARL				:5.68966

------Generation 400------
Rule  1: 2e20700113010007, Class:  6, CF:0.991153, Len:  9, Fitness_tra: 54
Rule  2: 00000f0020000000, Class:  0, CF:0.847986, Len:  2, Fitness_tra: 43
Rule  3: 602d000008000000, Class:  1, CF:0.592509, Len:  4, Fitness_tra: 45
Rule  4: 0500d00c04004000, Class:  3, CF:0.346272, Len:  5, Fitness_tra: 41
Rule  5: 000010009d0b0010, Class:  9, CF:0.885814, Len:  5, Fitness_tra: 35
Rule  6: 6e20000006000107, Class:  7, CF:0.96638, Len:  6, Fitness_tra: 37
Rule  7: 09000001000d0003, Class:  4, CF:0.918676, Len:  4, Fitness_tra: 36
Rule  8: 09000000003d0050, Class:  5, CF:0.999986, Len:  4, Fitness_tra: 8
Rule  9: 000e0000003b2a00, Class:  2, CF:0.881217, Len:  5, Fitness_tra: 32
Rule 10: 090090500c0b0000, Class:  3, CF:0.376002, Len:  5, Fitness_tra: 28
Rule 11: 003d100c24000003, Class:  4, CF:0.983485, Len:  7, Fitness_tra: 25
Rule 12: 0000200000a02a00, Class:  2, CF:0.603519, Len:  4, Fitness_tra: 23
Rule 13: 1030300021000009, Class:  0, CF:0.776201, Len:  6, Fitness_tra: 23
Rule 14: 090e0000000b040c, Class:  7, CF:0.746217, Len:  5, Fitness_tra: 18
Rule 15: 1005800060400303, Class:  2, CF:0.930166, Len:  7, Fitness_tra: 15
Rule 16: 000000b00d000000, Class:  9, CF:0.440914, Len:  2, Fitness_tra: 9
Rule 17: 1000000000370009, Class:  5, CF:0.271188, Len:  4, Fitness_tra: 10
Rule 18: 2010100024000083, Class:  4, CF:0.851698, Len:  7, Fitness_tra: 9
Rule 19: 00000000000bdc03, Class:  6, CF:0.604157, Len:  4, Fitness_tra: 9
Rule 20: 090000a0000b040c, Class:  6, CF:0.926243, Len:  5, Fitness_tra: 9
Rule 21: 1000000021000c09, Class:  8, CF:0.600816, Len:  5, Fitness_tra: 9
Rule 22: 0000000000c50009, Class:  8, CF:0.842122, Len:  3, Fitness_tra: 8
Rule 23: 1e000000130100db, Class:  7, CF:0.945076, Len:  7, Fitness_tra: 7
Rule 24: d200000002005003, Class:  9, CF:0.171289, Len:  5, Fitness_tra: 4
Rule 25: 0000d000000b4c00, Class:  7, CF:0.865767, Len:  4, Fitness_tra: 6
Rule 26: 0300200002100110, Class:  1, CF:0.92242, Len:  6, Fitness_tra: 6
Rule 27: 100d1000000300b0, Class:  6, CF:0.453397, Len:  5, Fitness_tra: 6
Rule 28: 00191010081b031f, Class:  5, CF:0.635424, Len: 10, Fitness_tra: 6
Rule 29: 0e00705113070000, Class:  8, CF:0.89357, Len:  7, Fitness_tra: 5
Rule 30: 00000000003b2199, Class:  8, CF:0.961275, Len:  6, Fitness_tra: 5
Rule 31: 0030de80000300b0, Class:  3, CF:  1, Len:  6, Fitness_tra: 5
Rule 32: 00800f0000e00900, Class:  8, CF:  1, Len:  4, Fitness_tra: 5
Rule 33: 10000000003b0009, Class:  8, CF:0.537256, Len:  4, Fitness_tra: 4
Rule 34: 0000560000000000, Class:  8, CF:0.315173, Len:  2, Fitness_tra: 3
Rule 35: 0500d0000dc00003, Class:  7, CF:0.195558, Len:  5, Fitness_tra: 4
Rule 36: 0000000701e70089, Class:  0, CF:  1, Len:  6, Fitness_tra: 4
Rule 37: 090090500c070000, Class:  3, CF:0.338719, Len:  5, Fitness_tra: 4
Rule 38: 10000600003d0059, Class:  5, CF:  1, Len:  6, Fitness_tra: 0
Rule 39: 208010c023000063, Class:  5, CF:0.190875, Len:  8, Fitness_tra: 4
Rule 40: 01000040003b0405, Class:  8, CF:0.91769, Len:  6, Fitness_tra: 4
Rule 41: 1000100060400010, Class:  8, CF:0.620502, Len:  5, Fitness_tra: 3
Rule 42: 0000d8000402f100, Class:  1, CF:0.998682, Len:  6, Fitness_tra: 3
Rule 43: 01000040003b0403, Class:  2, CF:0.699587, Len:  6, Fitness_tra: 3
Rule 44: 100910300803d010, Class:  5, CF:0.533659, Len:  8, Fitness_tra: 3
Rule 45: 0e207001d6010117, Class:  6, CF:0.984716, Len: 10, Fitness_tra: 3
Rule 46: 0035e00060000000, Class:  8, CF:0.627124, Len:  4, Fitness_tra: 3
Rule 47: 0020700050f00000, Class:  8, CF:  1, Len:  4, Fitness_tra: 3
Rule 48: 050000002001dc03, Class:  4, CF:0.352043, Len:  6, Fitness_tra: 3
Rule 49: 000000b00000f000, Class:  1, CF:0.576218, Len:  2, Fitness_tra: 3
Rule 50: 09c0000701600009, Class:  8, CF:  1, Len:  6, Fitness_tra: 3
Rule 51: 600000000d007000, Class:  1, CF:0.083888, Len:  3, Fitness_tra: 3
Rule 52: 0e00000000050003, Class:  4, CF:0.65496, Len:  3, Fitness_tra: 4
Rule 53: 090e00006007e050, Class:  4, CF:0.640813, Len:  6, Fitness_tra: 2
Rule 54: 050000002100dc0e, Class:  8, CF:0.803876, Len:  6, Fitness_tra: 2
Rule 55: d0000000400ba003, Class:  1, CF:0.815549, Len:  5, Fitness_tra: 2
Rule 56: 0100d00000104009, Class:  5, CF:0.989671, Len:  5, Fitness_tra: 1
Rule 57: 0100004021300c09, Class:  8, CF:  1, Len:  7, Fitness_tra: 2
Rule 58: 000a000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 59: 052d700113004007, Class:  6, CF:0.977578, Len:  9, Fitness_tra: 2
Rule 60: 08000000000c000c, Class:  7, CF:0.969739, Len:  3, Fitness_tra: 2
Rule 61: 000000000000dd7e, Class:  0, CF:0.692515, Len:  4, Fitness_tra: 2
Rule 62: 00000e000402f000, Class:  1, CF:0.559041, Len:  4, Fitness_tra: 2
Rule 63: 090e00000000e500, Class:  8, CF:0.195293, Len:  4, Fitness_tra: 1
Rule 64: 01000030042b01c3, Class:  5, CF:0.824154, Len:  8, Fitness_tra: 1
Rule 65: 000000006e000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule 66: 003d00ac04004003, Class:  4, CF:0.992514, Len:  7, Fitness_tra: 1
Rule 67: 0000000000005db9, Class:  8, CF:0.227705, Len:  4, Fitness_tra: 1
Rule 68: 09002001000d0059, Class:  5, CF:  1, Len:  6, Fitness_tra: 0
Rule 69: 0000506005020400, Class:  9, CF:0.914155, Len:  5, Fitness_tra: 1
Rule 70: 191500100001d0d3, Class:  4, CF:0.842541, Len:  9, Fitness_tra: 1
Rule 71: d90e0040000b0433, Class:  6, CF:0.264031, Len:  8, Fitness_tra: 1
Rule 72: 0000d8000d00f103, Class:  1, CF:  1, Len:  6, Fitness_tra: 1
Rule 73: 0e307001d3010117, Class:  6, CF:0.952362, Len: 10, Fitness_tra: 1
Rule 74: 090000000d300003, Class:  7, CF:0.682131, Len:  4, Fitness_tra: 1
Rule 75: 0500d00021012c00, Class:  7, CF:0.88167, Len:  7, Fitness_tra: 1
Rule 76: 0000d6b000002000, Class:  8, CF:0.5055, Len:  4, Fitness_tra: 1
Rule 77: 003dce0009070000, Class:  1, CF:0.367773, Len:  6, Fitness_tra: 1
Rule 78: 100000010d004009, Class:  5, CF:0.977212, Len:  5, Fitness_tra: 1
Rule 79: 201910100311031f, Class:  6, CF:0.329338, Len: 11, Fitness_tra: 1
Rule 80: 0000d60000302000, Class:  5, CF:0.990061, Len:  4, Fitness_tra: 0
Rule 81: 1311512218133611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1113511111125131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 2a3111131e353424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000005000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 5683251211f118b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 111a3f5155a1514b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000e0f0003080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 3316d512113151b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1661162311351111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1000d00c01004000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: d00d000028000000, Class:  9, CF:0.452187, Len:  4, Fitness_tra: 12
Rule 93: 10000f0020000000, Class:  0, CF:0.869893, Len:  3, Fitness_tra: 3
Rule 94: 0000d00020012930, Class:  8, CF:  1, Len:  6, Fitness_tra: 1
Rule 95: 00000000003d0050, Class:  5, CF:0.999874, Len:  3, Fitness_tra: 32
Rule 96: 10000f0020300000, Class:  0, CF:0.369127, Len:  4, Fitness_tra: 0
Rule 97: 052e7001000d0003, Class:  4, CF:0.0681375, Len:  7, Fitness_tra: 0
Rule 98: 01000040103b040b, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 20207e0003010000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0000000064040000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:14.4565
------Result------
Miss_rate(tra)	:14.4565
Miss_rate(tst)	:11.3636
ARL				:5.34884

------Generation 500------
Rule  1: 2e20700113010007, Class:  6, CF:0.991153, Len:  9, Fitness_tra: 48
Rule  2: 602d000008000000, Class:  1, CF:0.592509, Len:  4, Fitness_tra: 46
Rule  3: 00000f0020000000, Class:  0, CF:0.847986, Len:  2, Fitness_tra: 44
Rule  4: 0500d00c04004000, Class:  3, CF:0.346272, Len:  5, Fitness_tra: 43
Rule  5: 09000001000d0003, Class:  4, CF:0.918676, Len:  4, Fitness_tra: 36
Rule  6: 6e20000006000107, Class:  7, CF:0.96638, Len:  6, Fitness_tra: 35
Rule  7: 000010009d0b0010, Class:  9, CF:0.885814, Len:  5, Fitness_tra: 34
Rule  8: 00000000003d0050, Class:  5, CF:0.999874, Len:  3, Fitness_tra: 32
Rule  9: 000e0000003b2a00, Class:  2, CF:0.881217, Len:  5, Fitness_tra: 31
Rule 10: 090090500c0b0000, Class:  3, CF:0.376002, Len:  5, Fitness_tra: 28
Rule 11: 003d100c24000003, Class:  4, CF:0.983485, Len:  7, Fitness_tra: 25
Rule 12: 0000200000a02a00, Class:  2, CF:0.603519, Len:  4, Fitness_tra: 25
Rule 13: 1030300021000009, Class:  0, CF:0.776201, Len:  6, Fitness_tra: 20
Rule 14: d200000000300000, Class:  8, CF:0.680253, Len:  3, Fitness_tra: 21
Rule 15: 00000030002b4c00, Class:  6, CF:0.901661, Len:  5, Fitness_tra: 19
Rule 16: 090e0000000b040c, Class:  7, CF:0.746217, Len:  5, Fitness_tra: 16
Rule 17: 0000d000000b000c, Class:  7, CF:0.93273, Len:  3, Fitness_tra: 16
Rule 18: 1005800060400303, Class:  2, CF:0.930166, Len:  7, Fitness_tra: 15
Rule 19: 000000b00d000000, Class:  9, CF:0.440914, Len:  2, Fitness_tra: 13
Rule 20: 00200030002b4a00, Class:  5, CF:0.202345, Len:  6, Fitness_tra: 12
Rule 21: 1000000000370009, Class:  5, CF:0.271188, Len:  4, Fitness_tra: 10
Rule 22: 09000000002b4400, Class:  6, CF:0.373728, Len:  5, Fitness_tra: 12
Rule 23: 2010100024000083, Class:  4, CF:0.851698, Len:  7, Fitness_tra: 9
Rule 24: 0000000000c50009, Class:  8, CF:0.842122, Len:  3, Fitness_tra: 8
Rule 25: 09000000003d0050, Class:  5, CF:0.999986, Len:  4, Fitness_tra: 8
Rule 26: 1e000000130100db, Class:  7, CF:0.945076, Len:  7, Fitness_tra: 7
Rule 27: d00dd00028000000, Class:  9, CF:0.955607, Len:  5, Fitness_tra: 7
Rule 28: 00007001001b0009, Class:  8, CF:0.983728, Len:  5, Fitness_tra: 6
Rule 29: 0300200002100110, Class:  1, CF:0.92242, Len:  6, Fitness_tra: 6
Rule 30: d00d000028000000, Class:  9, CF:0.452187, Len:  4, Fitness_tra: 6
Rule 31: 090000a0000b040c, Class:  6, CF:0.926243, Len:  5, Fitness_tra: 5
Rule 32: 00800f0000e00900, Class:  8, CF:  1, Len:  4, Fitness_tra: 5
Rule 33: 0030de80000100ba, Class:  3, CF:0.993007, Len:  7, Fitness_tra: 5
Rule 34: 000000000000dd70, Class:  0, CF:0.754898, Len:  3, Fitness_tra: 5
Rule 35: 090090500c070000, Class:  3, CF:0.338719, Len:  5, Fitness_tra: 5
Rule 36: 0500d0000dc00003, Class:  7, CF:0.195558, Len:  5, Fitness_tra: 4
Rule 37: 0000560000000000, Class:  8, CF:0.315173, Len:  2, Fitness_tra: 0
Rule 38: 0035e00060000000, Class:  8, CF:0.627124, Len:  4, Fitness_tra: 4
Rule 39: 0000000701e70089, Class:  0, CF:  1, Len:  6, Fitness_tra: 4
Rule 40: d200000002005003, Class:  9, CF:0.171289, Len:  5, Fitness_tra: 4
Rule 41: 0000000b003b0403, Class:  2, CF:0.325236, Len:  5, Fitness_tra: 4
Rule 42: 10000f0020000000, Class:  0, CF:0.869893, Len:  3, Fitness_tra: 4
Rule 43: 050d7001000b0407, Class:  6, CF:0.976791, Len:  7, Fitness_tra: 3
Rule 44: 1000000021000c09, Class:  8, CF:0.600816, Len:  5, Fitness_tra: 3
Rule 45: 050000002001dc03, Class:  4, CF:0.352043, Len:  6, Fitness_tra: 3
Rule 46: 000000b00000f000, Class:  1, CF:0.576218, Len:  2, Fitness_tra: 3
Rule 47: 600000000d007000, Class:  1, CF:0.083888, Len:  3, Fitness_tra: 3
Rule 48: 0e00705113070000, Class:  8, CF:0.89357, Len:  7, Fitness_tra: 3
Rule 49: 208010c023000063, Class:  5, CF:0.190875, Len:  8, Fitness_tra: 3
Rule 50: 0e0000e000050003, Class:  4, CF:0.792065, Len:  4, Fitness_tra: 3
Rule 51: 0000d8000402f100, Class:  1, CF:0.998682, Len:  6, Fitness_tra: 3
Rule 52: 090e00006007e050, Class:  4, CF:0.640813, Len:  6, Fitness_tra: 3
Rule 53: 1000300021300009, Class:  8, CF:0.871302, Len:  6, Fitness_tra: 3
Rule 54: 600700600000e000, Class:  8, CF:0.996079, Len:  4, Fitness_tra: 3
Rule 55: 1000100060400010, Class:  8, CF:0.620502, Len:  5, Fitness_tra: 3
Rule 56: 020000000008000c, Class:  0, CF:0.607752, Len:  3, Fitness_tra: 2
Rule 57: 050000002100dc0e, Class:  8, CF:0.803876, Len:  6, Fitness_tra: 2
Rule 58: 00000e000402f000, Class:  1, CF:0.559041, Len:  4, Fitness_tra: 2
Rule 59: 00000000003b2199, Class:  8, CF:0.961275, Len:  6, Fitness_tra: 2
Rule 60: d0000000400ba003, Class:  1, CF:0.815549, Len:  5, Fitness_tra: 2
Rule 61: 000a000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 62: 0020700050f00000, Class:  8, CF:  1, Len:  4, Fitness_tra: 1
Rule 63: c90e000c2000040c, Class:  8, CF:0.791317, Len:  7, Fitness_tra: 1
Rule 64: 100910300803d010, Class:  5, CF:0.533659, Len:  8, Fitness_tra: 1
Rule 65: 191500100001d0d3, Class:  4, CF:0.842541, Len:  9, Fitness_tra: 1
Rule 66: 0000d8000d00f103, Class:  1, CF:  1, Len:  6, Fitness_tra: 1
Rule 67: 090000000d300003, Class:  7, CF:0.682131, Len:  4, Fitness_tra: 1
Rule 68: 0000d6b000002000, Class:  8, CF:0.5055, Len:  4, Fitness_tra: 1
Rule 69: 003dce0009070000, Class:  1, CF:0.367773, Len:  6, Fitness_tra: 1
Rule 70: 100000010d004009, Class:  5, CF:0.977212, Len:  5, Fitness_tra: 1
Rule 71: 201910100311031f, Class:  6, CF:0.329338, Len: 11, Fitness_tra: 1
Rule 72: 090e00000000e500, Class:  8, CF:0.195293, Len:  4, Fitness_tra: 1
Rule 73: 01000030042b01c3, Class:  5, CF:0.824154, Len:  8, Fitness_tra: 1
Rule 74: 003d00ac04004003, Class:  4, CF:0.992514, Len:  7, Fitness_tra: 1
Rule 75: 0100d00000104009, Class:  5, CF:0.989671, Len:  5, Fitness_tra: 1
Rule 76: 000000006e000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule 77: 0e00000000050003, Class:  4, CF:0.65496, Len:  3, Fitness_tra: 1
Rule 78: 0000506005020400, Class:  9, CF:0.914155, Len:  5, Fitness_tra: 1
Rule 79: 090e000606302a07, Class:  2, CF:0.998487, Len:  8, Fitness_tra: 1
Rule 80: 08000000000c000c, Class:  7, CF:0.969739, Len:  3, Fitness_tra: 1
Rule 81: 2e1163911d315724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 116636115968d177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: ca411124b17951f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000a000000000000, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 85: 731f1661121711ac, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1f23252134681811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 8e56ee2cb717d2f4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 311a11f311152117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0000002000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 13115f5152171b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 20801008030b000c, Class:  8, CF:0.99644, Len:  7, Fitness_tra: 0
Rule 92: 1000000100004000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 00000bb000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0e00706103020000, Class:  6, CF:0.0468921, Len:  6, Fitness_tra: 0
Rule 95: 0e60000000050107, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 96: 1000107060400010, Class:  8, CF:0.347918, Len:  6, Fitness_tra: 0
Rule 97: 000056000b000000, Class:  8, CF:0.553239, Len:  3, Fitness_tra: 4
Rule 98: 09000000c4000000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: d20000040200040c, Class:  8, CF:0.778387, Len:  6, Fitness_tra: 0
Rule100: 000000000007e009, Class:  0, CF:0.0247252, Len:  3, Fitness_tra: 0
------Current------
Miss_rate(tra)	:12.1739
------Result------
Miss_rate(tra)	:12.1739
Miss_rate(tst)	:10.9091
ARL				:5.04598

------Generation 600------
Rule  1: 2e20700113010007, Class:  6, CF:0.991153, Len:  9, Fitness_tra: 48
Rule  2: 00000f0020000000, Class:  0, CF:0.847986, Len:  2, Fitness_tra: 44
Rule  3: 602d000008000000, Class:  1, CF:0.592509, Len:  4, Fitness_tra: 44
Rule  4: 0080d00c24000000, Class:  3, CF:0.775185, Len:  5, Fitness_tra: 35
Rule  5: 09000001000d0003, Class:  4, CF:0.918676, Len:  4, Fitness_tra: 34
Rule  6: 000010009d0b0010, Class:  9, CF:0.885814, Len:  5, Fitness_tra: 30
Rule  7: 6e20000006000107, Class:  7, CF:0.96638, Len:  6, Fitness_tra: 34
Rule  8: 00000000003d0050, Class:  5, CF:0.999874, Len:  3, Fitness_tra: 32
Rule  9: 100580006060c303, Class:  2, CF:0.996694, Len:  8, Fitness_tra: 29
Rule 10: 000d100c200c0003, Class:  4, CF:0.981837, Len:  6, Fitness_tra: 24
Rule 11: 000000b00d000003, Class:  9, CF:0.544786, Len:  3, Fitness_tra: 23
Rule 12: d200000000300000, Class:  8, CF:0.680253, Len:  3, Fitness_tra: 22
Rule 13: 1030300021000009, Class:  0, CF:0.776201, Len:  6, Fitness_tra: 20
Rule 14: 00000030002b4c00, Class:  6, CF:0.901661, Len:  5, Fitness_tra: 19
Rule 15: 000e0000003b2a00, Class:  2, CF:0.881217, Len:  5, Fitness_tra: 14
Rule 16: 09ee000008000000, Class:  5, CF:0.533649, Len:  4, Fitness_tra: 16
Rule 17: 090090500c0b0000, Class:  3, CF:0.376002, Len:  5, Fitness_tra: 15
Rule 18: 0000d000000b000c, Class:  7, CF:0.93273, Len:  3, Fitness_tra: 14
Rule 19: 0e200030000b4a00, Class:  5, CF:0.51291, Len:  6, Fitness_tra: 14
Rule 20: 0e009000dc0b0000, Class:  3, CF:0.561286, Len:  5, Fitness_tra: 15
Rule 21: 09000000002b4400, Class:  6, CF:0.373728, Len:  5, Fitness_tra: 14
Rule 22: 000000000031da06, Class:  2, CF:0.841411, Len:  5, Fitness_tra: 14
Rule 23: 0500d00c04004000, Class:  3, CF:0.346272, Len:  5, Fitness_tra: 13
Rule 24: 090e0000000b040c, Class:  7, CF:0.746217, Len:  5, Fitness_tra: 12
Rule 25: 003d100c24000003, Class:  4, CF:0.983485, Len:  7, Fitness_tra: 10
Rule 26: 09000000003d0050, Class:  5, CF:0.999986, Len:  4, Fitness_tra: 9
Rule 27: 0000200000a02a00, Class:  2, CF:0.603519, Len:  4, Fitness_tra: 8
Rule 28: 1000000000370009, Class:  5, CF:0.271188, Len:  4, Fitness_tra: 9
Rule 29: 0000000000c50009, Class:  8, CF:0.842122, Len:  3, Fitness_tra: 8
Rule 30: 0300200002100110, Class:  1, CF:0.92242, Len:  6, Fitness_tra: 7
Rule 31: 02000000000c000c, Class:  7, CF:0.853745, Len:  3, Fitness_tra: 7
Rule 32: d00dd00028000000, Class:  9, CF:0.955607, Len:  5, Fitness_tra: 6
Rule 33: 1005800060400303, Class:  2, CF:0.930166, Len:  7, Fitness_tra: 6
Rule 34: 00007001001b0009, Class:  8, CF:0.983728, Len:  5, Fitness_tra: 6
Rule 35: 0900000e000d0000, Class:  9, CF:0.72578, Len:  3, Fitness_tra: 6
Rule 36: d00d000028000000, Class:  9, CF:0.452187, Len:  4, Fitness_tra: 2
Rule 37: 1e000000130100db, Class:  7, CF:0.945076, Len:  7, Fitness_tra: 5
Rule 38: 0035e00060000000, Class:  8, CF:0.627124, Len:  4, Fitness_tra: 5
Rule 39: 000000000000dd70, Class:  0, CF:0.754898, Len:  3, Fitness_tra: 5
Rule 40: 0030de80000100ba, Class:  3, CF:0.993007, Len:  7, Fitness_tra: 2
Rule 41: 00800f0000e00900, Class:  8, CF:  1, Len:  4, Fitness_tra: 5
Rule 42: 090000a0000b040c, Class:  6, CF:0.926243, Len:  5, Fitness_tra: 5
Rule 43: 090090500c070000, Class:  3, CF:0.338719, Len:  5, Fitness_tra: 5
Rule 44: 2010100024000083, Class:  4, CF:0.851698, Len:  7, Fitness_tra: 5
Rule 45: 0000d0800000f103, Class:  1, CF:0.952863, Len:  5, Fitness_tra: 4
Rule 46: 10000f0020000000, Class:  0, CF:0.869893, Len:  3, Fitness_tra: 4
Rule 47: 600000000d007000, Class:  1, CF:0.083888, Len:  3, Fitness_tra: 4
Rule 48: 0e00000000050003, Class:  4, CF:0.65496, Len:  3, Fitness_tra: 4
Rule 49: 0000000b003b0403, Class:  2, CF:0.325236, Len:  5, Fitness_tra: 0
Rule 50: 0500d0000dc00003, Class:  7, CF:0.195558, Len:  5, Fitness_tra: 4
Rule 51: 000056000b000000, Class:  8, CF:0.553239, Len:  3, Fitness_tra: 4
Rule 52: 0000000701e70089, Class:  0, CF:  1, Len:  6, Fitness_tra: 4
Rule 53: 1000100060400010, Class:  8, CF:0.620502, Len:  5, Fitness_tra: 3
Rule 54: 050d7001000b0407, Class:  6, CF:0.976791, Len:  7, Fitness_tra: 3
Rule 55: 600700600000e000, Class:  8, CF:0.996079, Len:  4, Fitness_tra: 3
Rule 56: 1000000021000c09, Class:  8, CF:0.600816, Len:  5, Fitness_tra: 3
Rule 57: 0035e00091000020, Class:  7, CF:0.71541, Len:  6, Fitness_tra: 3
Rule 58: 000000b00000f000, Class:  1, CF:0.576218, Len:  2, Fitness_tra: 3
Rule 59: 0e00705113070000, Class:  8, CF:0.89357, Len:  7, Fitness_tra: 3
Rule 60: 0e0000e000050003, Class:  4, CF:0.792065, Len:  4, Fitness_tra: 3
Rule 61: 1000300021300009, Class:  8, CF:0.871302, Len:  6, Fitness_tra: 3
Rule 62: 0000d000000bf010, Class:  1, CF:0.972673, Len:  4, Fitness_tra: 3
Rule 63: 053d00ac00004003, Class:  4, CF:0.973458, Len:  7, Fitness_tra: 3
