------Generation 0------
Rule  1: 7113118d12a11171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0d30000100075960, Class:  8, CF:0.885267, Len:  7, Fitness_tra: 1
Rule 53: 01300601e0021962, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 54: 4090c0c000920000, Class:  9, CF:0.880727, Len:  6, Fitness_tra: 0
Rule 55: e0000500f5000000, Class:  5, CF:  1, Len:  4, Fitness_tra: 1
Rule 56: 00d10ec10501011a, Class:  9, CF:0.933659, Len: 10, Fitness_tra: 1
Rule 57: 1090905014910061, Class:  3, CF:0.87124, Len: 10, Fitness_tra: 0
Rule 58: 1f71213565691112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 611a112d11312b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 050e000008072000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1311151b22156613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 13b52217a1111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1113181b2c153313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 86b3421ba2f95113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11117112a1113564, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 134a833111111116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1316d1d11228d115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 15145262611f1171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0509000000300000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 5313191131f51217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1f211d1d13115811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1a131217b2156121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 13b3151d63911114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 131e331333a1124b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 435111d5e5121247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 9111b5c1113d3613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 3e1173c13169111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 711336121151586c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11d1111111133381, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1351751811613211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000f000050000000, Class:  0, CF:0.789001, Len:  2, Fitness_tra: 0
Rule 83: 0000500000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 600000000d20bc00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 431613121b112265, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1113a63551742132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: d6331311321b1bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 135631d51111d747, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0000000000000800, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 111a911d61143212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 70000006b0900002, Class:  8, CF:0.957548, Len:  5, Fitness_tra: 10
Rule 92: 00b3150d60100004, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: d500e10000005db3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: d0000000050000a0, Class:  9, CF:0.950114, Len:  3, Fitness_tra: 22
Rule 95: 0bd0003000e00d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1009001720900105, Class:  0, CF:0.191422, Len:  8, Fitness_tra: 0
Rule 97: 7000000008900000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: d019010c01080010, Class:  4, CF:0.576482, Len:  8, Fitness_tra: 1
Rule 99: 0500000008303000, Class:  1, CF:0.201006, Len:  4, Fitness_tra: -1
Rule100: 10005010d1110a00, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:20.9783
------Result------
Miss_rate(tra)	:20.9783
Miss_rate(tst)	:24.0909
ARL				:6.53968

------Generation 200------
Rule  1: 0500060050000000, Class:  0, CF:0.958826, Len:  3, Fitness_tra: 57
Rule  2: 0c00000908000000, Class:  1, CF:0.793282, Len:  3, Fitness_tra: 52
Rule  3: f900000080000002, Class:  7, CF:0.839832, Len:  4, Fitness_tra: 33
Rule  4: 0501014700e00023, Class:  4, CF:0.984362, Len:  8, Fitness_tra: 31
Rule  5: 0009000700100005, Class:  8, CF:0.900414, Len:  4, Fitness_tra: 30
Rule  6: 1000001b10900111, Class:  6, CF:0.604358, Len:  8, Fitness_tra: 30
Rule  7: e0000000f000000b, Class:  6, CF:  1, Len:  3, Fitness_tra: 27
Rule  8: 0501000000a0002e, Class:  5, CF:0.957235, Len:  5, Fitness_tra: 26
Rule  9: 0009000100100005, Class:  8, CF:0.811915, Len:  4, Fitness_tra: 25
Rule 10: d0000000050000a0, Class:  9, CF:0.950114, Len:  3, Fitness_tra: 21
Rule 11: 100020c110030623, Class:  2, CF:0.657973, Len:  9, Fitness_tra: 20
Rule 12: f900000010000c02, Class:  7, CF:0.987622, Len:  5, Fitness_tra: 19
Rule 13: 1000000014910a00, Class:  3, CF:0.283078, Len:  6, Fitness_tra: 18
Rule 14: 1000500014d10a60, Class:  3, CF:0.5675, Len:  8, Fitness_tra: 7
Rule 15: f900e00080000002, Class:  7, CF:0.96078, Len:  5, Fitness_tra: 16
Rule 16: 0010003020005d12, Class:  0, CF:0.933872, Len:  7, Fitness_tra: 15
Rule 17: 8000501050d00a10, Class:  3, CF:0.733385, Len:  7, Fitness_tra: 14
Rule 18: 0025500040000623, Class:  2, CF:0.336485, Len:  7, Fitness_tra: 15
Rule 19: 7900000000a00002, Class:  5, CF:0.672667, Len:  4, Fitness_tra: 12
Rule 20: 70000006b0900002, Class:  8, CF:0.957548, Len:  5, Fitness_tra: 11
Rule 21: 00091d49080000a0, Class:  9, CF:0.945311, Len:  7, Fitness_tra: 11
Rule 22: 0d35001000312a00, Class:  2, CF:0.808869, Len:  8, Fitness_tra: 10
Rule 23: 0019003030e05012, Class:  6, CF:0.862254, Len:  8, Fitness_tra: 9
Rule 24: 151910a131022000, Class:  4, CF:0.505724, Len: 11, Fitness_tra: 8
Rule 25: 00005000090000a0, Class:  9, CF:0.411135, Len:  3, Fitness_tra: 8
Rule 26: 0006000000000000, Class:  0, CF:0.835476, Len:  1, Fitness_tra: 8
Rule 27: 0505011000310a00, Class:  2, CF:0.714193, Len:  7, Fitness_tra: 7
Rule 28: 0000b70009000000, Class:  4, CF:0.888499, Len:  3, Fitness_tra: 6
Rule 29: 0000a0d000000000, Class:  4, CF:0.0157046, Len:  2, Fitness_tra: 6
Rule 30: d2c9010c00020000, Class:  4, CF:0.356155, Len:  7, Fitness_tra: 5
Rule 31: 1019101102020013, Class:  4, CF:0.52577, Len: 10, Fitness_tra: 7
Rule 32: 5030000100070c63, Class:  6, CF:0.998533, Len:  7, Fitness_tra: 4
Rule 33: 01090040275000a4, Class:  3, CF:0.633857, Len:  8, Fitness_tra: 4
Rule 34: 000520c4b0005623, Class:  2, CF:0.935238, Len:  9, Fitness_tra: 4
Rule 35: 00c9300005020000, Class:  9, CF:0.761725, Len:  5, Fitness_tra: 4
Rule 36: 1000001b10900171, Class:  6, CF:0.650072, Len:  8, Fitness_tra: 3
Rule 37: 0009007000a05100, Class:  2, CF:0.735871, Len:  5, Fitness_tra: 3
Rule 38: 00003000050000a0, Class:  9, CF:0.579333, Len:  3, Fitness_tra: 3
Rule 39: 00c03e000502000a, Class:  9, CF:0.957403, Len:  6, Fitness_tra: 3
Rule 40: 0009c0700490ba60, Class:  5, CF:0.617287, Len:  8, Fitness_tra: 3
Rule 41: d500e10050000000, Class:  3, CF:0.390909, Len:  5, Fitness_tra: 3
Rule 42: 100520c410005623, Class:  2, CF:0.920029, Len: 10, Fitness_tra: 3
Rule 43: d500500050d10a00, Class:  3, CF:0.563395, Len:  7, Fitness_tra: 3
Rule 44: f90000e080000002, Class:  7, CF:0.89838, Len:  5, Fitness_tra: 3
Rule 45: 8000001b02000c13, Class:  4, CF:0.96395, Len:  7, Fitness_tra: 3
Rule 46: 0050000000000ca3, Class:  6, CF:0.0202332, Len:  4, Fitness_tra: 3
Rule 47: 409000c010920000, Class:  5, CF:0.69924, Len:  6, Fitness_tra: 2
Rule 48: 0d30000100075960, Class:  8, CF:0.885267, Len:  7, Fitness_tra: 2
Rule 49: a090c00000920000, Class:  5, CF:0.998885, Len:  5, Fitness_tra: 2
Rule 50: e505c010b1101a01, Class:  6, CF:0.33214, Len: 11, Fitness_tra: 2
Rule 51: 0505c1c0d0430a00, Class:  5, CF:0.749194, Len:  9, Fitness_tra: 2
Rule 52: a000c70009020000, Class:  1, CF:0.252605, Len:  5, Fitness_tra: 2
Rule 53: 0011003101815112, Class:  6, CF:0.771874, Len: 11, Fitness_tra: 2
Rule 54: 0009080700100005, Class:  8, CF:0.913232, Len:  5, Fitness_tra: 2
Rule 55: a180004700e00013, Class:  3, CF:0.883649, Len:  8, Fitness_tra: 2
Rule 56: 00d00e0020990010, Class:  9, CF:  1, Len:  6, Fitness_tra: 2
Rule 57: 500020400004d00c, Class:  6, CF:0.755201, Len:  6, Fitness_tra: 1
Rule 58: 01d00e4700e00013, Class:  3, CF:0.0754326, Len:  8, Fitness_tra: 1
Rule 59: 0e0100e000e00023, Class:  4, CF:0.880208, Len:  6, Fitness_tra: 1
Rule 60: 49390070d4010062, Class:  0, CF:0.873156, Len: 10, Fitness_tra: 1
Rule 61: e0000500f5000000, Class:  5, CF:  1, Len:  4, Fitness_tra: 1
Rule 62: 01300601e0021962, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 63: 0d3020c110310a00, Class:  2, CF:0.895822, Len:  9, Fitness_tra: 1
Rule 64: 01900000e0970c02, Class:  8, CF:  1, Len:  7, Fitness_tra: 1
Rule 65: 7e00000002600002, Class:  5, CF:0.9776, Len:  5, Fitness_tra: 1
Rule 66: 1501524200e00071, Class:  9, CF:0.791603, Len: 10, Fitness_tra: 1
Rule 67: 0000e00080020005, Class:  8, CF:0.712119, Len:  4, Fitness_tra: 1
Rule 68: a000c00080920002, Class:  8, CF:0.58384, Len:  6, Fitness_tra: 1
Rule 69: 00010000050100a0, Class:  9, CF:0.440317, Len:  4, Fitness_tra: 2
Rule 70: d800010002000002, Class:  8, CF:0.601868, Len:  5, Fitness_tra: 1
Rule 71: f00000101a900101, Class:  7, CF:0.885634, Len:  7, Fitness_tra: 1
Rule 72: 4090c070d4910a60, Class:  5, CF:0.895962, Len: 10, Fitness_tra: 1
Rule 73: 0000b00e050000a0, Class:  9, CF:0.891339, Len:  4, Fitness_tra: 1
Rule 74: 1001500014d00062, Class:  8, CF:0.99892, Len:  8, Fitness_tra: 1
Rule 75: e51910a131e22010, Class:  6, CF:0.986454, Len: 13, Fitness_tra: 1
Rule 76: 0c00b700020d0000, Class:  8, CF:0.180032, Len:  5, Fitness_tra: 1
Rule 77: 151910a102e22010, Class:  4, CF:0.681015, Len: 12, Fitness_tra: 0
Rule 78: 3e1173c13169111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 711336121151586c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11d1111111133381, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000a0d000000000, Class:  4, CF:0.0157046, Len:  0, Fitness_tra: 0
Rule 82: 6693c978513d3112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 13111616131811b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 169161e1edf21147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000002000000800, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1a3f831915122447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 90400e00c0b7f000, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 88: 5000000a00000000, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000b000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1f21252121311167, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1501524200e00071, Class:  9, CF:0.791603, Len:  0, Fitness_tra: 0
Rule 92: 000e51c700400200, Class:  7, CF:0.586452, Len:  7, Fitness_tra: 0
Rule 93: 1501570009000010, Class:  9, CF:  1, Len:  7, Fitness_tra: 0
Rule 94: a089004705e05000, Class:  5, CF:0.73482, Len:  8, Fitness_tra: 0
Rule 95: 1005500d14d10a60, Class:  3, CF:0.745148, Len: 10, Fitness_tra: 9
Rule 96: f970e00080000000, Class:  7, CF:0.347444, Len:  5, Fitness_tra: -3
Rule 97: 5000570049000023, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0039042000110002, Class:  8, CF:0.78965, Len:  7, Fitness_tra: -1
Rule 99: 0050000000005da3, Class:  8, CF:  1, Len:  5, Fitness_tra: 1
Rule100: 090a000000a05100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:17.9348
------Result------
Miss_rate(tra)	:17.9348
Miss_rate(tst)	:21.3636
ARL				:6.51765

------Generation 300------
Rule  1: 0500060050000000, Class:  0, CF:0.958826, Len:  3, Fitness_tra: 57
Rule  2: 0c00000908000000, Class:  1, CF:0.793282, Len:  3, Fitness_tra: 52
Rule  3: 0009080708000b00, Class:  4, CF:0.724793, Len:  5, Fitness_tra: 35
Rule  4: f900000080000002, Class:  7, CF:0.839832, Len:  4, Fitness_tra: 33
Rule  5: 1000001b10900111, Class:  6, CF:0.604358, Len:  8, Fitness_tra: 29
Rule  6: 0009000700100005, Class:  8, CF:0.900414, Len:  4, Fitness_tra: 28
Rule  7: e0000000f000000b, Class:  6, CF:  1, Len:  3, Fitness_tra: 27
Rule  8: 0501000000a0002e, Class:  5, CF:0.957235, Len:  5, Fitness_tra: 26
Rule  9: 0009000100100005, Class:  8, CF:0.811915, Len:  4, Fitness_tra: 25
Rule 10: 1000000014910a00, Class:  3, CF:0.283078, Len:  6, Fitness_tra: 29
Rule 11: 100020c110030623, Class:  2, CF:0.657973, Len:  9, Fitness_tra: 20
Rule 12: 0501014700e00023, Class:  4, CF:0.984362, Len:  8, Fitness_tra: 20
Rule 13: f900000010000c02, Class:  7, CF:0.987622, Len:  5, Fitness_tra: 19
Rule 14: d0000000050000a0, Class:  9, CF:0.950114, Len:  3, Fitness_tra: 17
Rule 15: f900e00080000002, Class:  7, CF:0.96078, Len:  5, Fitness_tra: 16
Rule 16: 0025500040000623, Class:  2, CF:0.336485, Len:  7, Fitness_tra: 14
Rule 17: 8000501050d00a10, Class:  3, CF:0.733385, Len:  7, Fitness_tra: 14
Rule 18: 0010003020005d12, Class:  0, CF:0.933872, Len:  7, Fitness_tra: 12
Rule 19: e009004990000000, Class:  9, CF:0.847845, Len:  5, Fitness_tra: 13
Rule 20: 7900000000a00002, Class:  5, CF:0.672667, Len:  4, Fitness_tra: 12
Rule 21: 70000006b0900002, Class:  8, CF:0.957548, Len:  5, Fitness_tra: 11
Rule 22: 0d35001000312a00, Class:  2, CF:0.808869, Len:  8, Fitness_tra: 12
Rule 23: 0019003030e05012, Class:  6, CF:0.862254, Len:  8, Fitness_tra: 0
Rule 24: 1005500d14d10a60, Class:  3, CF:0.745148, Len: 10, Fitness_tra: 9
Rule 25: 0505011000310a00, Class:  2, CF:0.714193, Len:  7, Fitness_tra: 9
Rule 26: 0006000000000000, Class:  0, CF:0.835476, Len:  1, Fitness_tra: 8
Rule 27: 1000500014d10a60, Class:  3, CF:0.5675, Len:  8, Fitness_tra: 8
Rule 28: 00005000090000a0, Class:  9, CF:0.411135, Len:  3, Fitness_tra: 8
Rule 29: 051901a70102d020, Class:  4, CF:0.770462, Len: 10, Fitness_tra: 7
Rule 30: 00c9300005020000, Class:  9, CF:0.761725, Len:  5, Fitness_tra: 7
Rule 31: 0000b70009000000, Class:  4, CF:0.888499, Len:  3, Fitness_tra: 6
Rule 32: 00003000050000a0, Class:  9, CF:0.579333, Len:  3, Fitness_tra: 5
Rule 33: 5030000100070c63, Class:  6, CF:0.998533, Len:  7, Fitness_tra: 2
Rule 34: 000520c4b0005623, Class:  2, CF:0.935238, Len:  9, Fitness_tra: 4
Rule 35: 01090040275000a4, Class:  3, CF:0.633857, Len:  8, Fitness_tra: 5
Rule 36: 1000001b10900171, Class:  6, CF:0.650072, Len:  8, Fitness_tra: 3
Rule 37: b009024900000001, Class:  5, CF:0.446427, Len:  6, Fitness_tra: 2
Rule 38: 80090d09080000a0, Class:  9, CF:0.784454, Len:  6, Fitness_tra: 3
Rule 39: 0009c0700490ba60, Class:  5, CF:0.617287, Len:  8, Fitness_tra: 3
Rule 40: d500e10050000000, Class:  3, CF:0.390909, Len:  5, Fitness_tra: 3
Rule 41: 100520c410005623, Class:  2, CF:0.920029, Len: 10, Fitness_tra: 3
Rule 42: d500500050d10a00, Class:  3, CF:0.563395, Len:  7, Fitness_tra: 3
Rule 43: f90000e080000002, Class:  7, CF:0.89838, Len:  5, Fitness_tra: 3
Rule 44: 0050000000000ca3, Class:  6, CF:0.0202332, Len:  4, Fitness_tra: 3
Rule 45: 0009007000a05100, Class:  2, CF:0.735871, Len:  5, Fitness_tra: 3
Rule 46: e505c010b1101a01, Class:  6, CF:0.33214, Len: 11, Fitness_tra: 3
Rule 47: e000000090090c00, Class:  4, CF:0.914908, Len:  4, Fitness_tra: 3
Rule 48: 151910a131022000, Class:  4, CF:0.505724, Len: 11, Fitness_tra: 3
Rule 49: 00c03e000502000a, Class:  9, CF:0.957403, Len:  6, Fitness_tra: 3
Rule 50: 0000003020905012, Class:  0, CF:0.0636734, Len:  6, Fitness_tra: 3
Rule 51: d800010002000002, Class:  8, CF:0.601868, Len:  5, Fitness_tra: 3
Rule 52: 0000a0d000000000, Class:  4, CF:0.0157046, Len:  2, Fitness_tra: 2
Rule 53: a180004700e00013, Class:  3, CF:0.883649, Len:  8, Fitness_tra: 2
Rule 54: a090c00000920000, Class:  5, CF:0.998885, Len:  5, Fitness_tra: 2
Rule 55: 0d30000100075960, Class:  8, CF:0.885267, Len:  7, Fitness_tra: 2
Rule 56: 8000001b02000c13, Class:  4, CF:0.96395, Len:  7, Fitness_tra: 2
Rule 57: e51910a131e22010, Class:  6, CF:0.986454, Len: 13, Fitness_tra: 2
Rule 58: 0505c1c0d0430a00, Class:  5, CF:0.749194, Len:  9, Fitness_tra: 2
Rule 59: 0011003101815112, Class:  6, CF:0.771874, Len: 11, Fitness_tra: 1
Rule 60: 0010000120025d12, Class:  0, CF:0.720923, Len:  8, Fitness_tra: 2
Rule 61: a000c70009020000, Class:  1, CF:0.252605, Len:  5, Fitness_tra: 2
Rule 62: 0009080700100005, Class:  8, CF:0.913232, Len:  5, Fitness_tra: 2
Rule 63: 00091d49080000a0, Class:  9, CF:0.945311, Len:  7, Fitness_tra: 1
Rule 64: 7e00000002600002, Class:  5, CF:0.9776, Len:  5, Fitness_tra: 1
Rule 65: 1501524200e00071, Class:  9, CF:0.791603, Len: 10, Fitness_tra: 1
Rule 66: 0000e00080020005, Class:  8, CF:0.712119, Len:  4, Fitness_tra: 1
Rule 67: a000c00080920002, Class:  8, CF:0.58384, Len:  6, Fitness_tra: 1
Rule 68: 01d00e4700e00013, Class:  3, CF:0.0754326, Len:  8, Fitness_tra: 1
Rule 69: 409000c010920000, Class:  5, CF:0.69924, Len:  6, Fitness_tra: 1
Rule 70: f00000101a900101, Class:  7, CF:0.885634, Len:  7, Fitness_tra: 1
Rule 71: 4090c070d4910a60, Class:  5, CF:0.895962, Len: 10, Fitness_tra: 1
Rule 72: 0000b00e050000a0, Class:  9, CF:0.891339, Len:  4, Fitness_tra: 1
Rule 73: 1001500014d00062, Class:  8, CF:0.99892, Len:  8, Fitness_tra: 1
Rule 74: 500020400004d00c, Class:  6, CF:0.755201, Len:  6, Fitness_tra: 1
Rule 75: 0c00b700020d0000, Class:  8, CF:0.180032, Len:  5, Fitness_tra: 1
Rule 76: 0050000000005da3, Class:  8, CF:  1, Len:  5, Fitness_tra: 1
Rule 77: 0e0100e000e00023, Class:  4, CF:0.880208, Len:  6, Fitness_tra: 1
Rule 78: e0000500f5000000, Class:  5, CF:  1, Len:  4, Fitness_tra: 1
Rule 79: 01900000e0970c02, Class:  8, CF:  1, Len:  7, Fitness_tra: 1
Rule 80: 01300601e0021962, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 81: 90b00e00c0b76000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0f0080050d0c5400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1311231515153811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 05fe000000007005, Class:  8, CF:0.973187, Len:  5, Fitness_tra: 2
Rule 85: 3616132d1d318722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 7353361935113447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1329121515133531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1aa3132111111421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1f2611745b329821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 060f000000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 0
Rule 91: 1006001080000710, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 92: 8000500009000ca3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0009003000e000a0, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 190020a110030623, Class:  4, CF:0.0839922, Len: 10, Fitness_tra: 0
Rule 95: 0006c000a002ba60, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: e000001b10930171, Class:  6, CF:0.999436, Len:  9, Fitness_tra: 17
Rule 97: 1000a0000400000c, Class:  0, CF:0.922497, Len:  4, Fitness_tra: 2
Rule 98: 0035000000310000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: dd3050c910a10a00, Class:  8, CF:  1, Len: 10, Fitness_tra: 1
Rule100: 1090d00010970101, Class:  5, CF:0.831941, Len:  8, Fitness_tra: 6
------Current------
Miss_rate(tra)	:15.2174
------Result------
Miss_rate(tra)	:15.2174
Miss_rate(tst)	:20.4545
ARL				:6.35227

------Generation 400------
Rule  1: 0500060050000000, Class:  0, CF:0.958826, Len:  3, Fitness_tra: 58
Rule  2: 0c00000908000000, Class:  1, CF:0.793282, Len:  3, Fitness_tra: 53
Rule  3: 0009080708000b00, Class:  4, CF:0.724793, Len:  5, Fitness_tra: 30
Rule  4: f900000080000002, Class:  7, CF:0.839832, Len:  4, Fitness_tra: 30
Rule  5: 1000000014910a00, Class:  3, CF:0.283078, Len:  6, Fitness_tra: 32
Rule  6: 1000001b10900111, Class:  6, CF:0.604358, Len:  8, Fitness_tra: 29
Rule  7: 0009000700100005, Class:  8, CF:0.900414, Len:  4, Fitness_tra: 29
Rule  8: e0000000f000000b, Class:  6, CF:  1, Len:  3, Fitness_tra: 27
Rule  9: 0501000000a0002e, Class:  5, CF:0.957235, Len:  5, Fitness_tra: 26
Rule 10: 0009000100100005, Class:  8, CF:0.811915, Len:  4, Fitness_tra: 25
Rule 11: 100020c110030623, Class:  2, CF:0.657973, Len:  9, Fitness_tra: 24
Rule 12: 0501014700e00023, Class:  4, CF:0.984362, Len:  8, Fitness_tra: 20
Rule 13: f900000010000c02, Class:  7, CF:0.987622, Len:  5, Fitness_tra: 19
Rule 14: d0000000050000a0, Class:  9, CF:0.950114, Len:  3, Fitness_tra: 17
Rule 15: e000001b10930171, Class:  6, CF:0.999436, Len:  9, Fitness_tra: 17
Rule 16: f900e00080000002, Class:  7, CF:0.96078, Len:  5, Fitness_tra: 16
Rule 17: 0025500040000623, Class:  2, CF:0.336485, Len:  7, Fitness_tra: 16
Rule 18: 8000501050d00a10, Class:  3, CF:0.733385, Len:  7, Fitness_tra: 14
Rule 19: e009004990000000, Class:  9, CF:0.847845, Len:  5, Fitness_tra: 13
Rule 20: 0010003020005d12, Class:  0, CF:0.933872, Len:  7, Fitness_tra: 12
Rule 21: 7900000000a00002, Class:  5, CF:0.672667, Len:  4, Fitness_tra: 12
Rule 22: 0d35001000312a00, Class:  2, CF:0.808869, Len:  8, Fitness_tra: 9
Rule 23: 70000006b0900002, Class:  8, CF:0.957548, Len:  5, Fitness_tra: 11
Rule 24: 0000e00e05000000, Class:  9, CF:0.285789, Len:  3, Fitness_tra: 10
Rule 25: 1005500d14d10a60, Class:  3, CF:0.745148, Len: 10, Fitness_tra: 9
Rule 26: 0505011000310a00, Class:  2, CF:0.714193, Len:  7, Fitness_tra: 8
Rule 27: 1000500014d10a60, Class:  3, CF:0.5675, Len:  8, Fitness_tra: 9
Rule 28: 0006000000000000, Class:  0, CF:0.835476, Len:  1, Fitness_tra: 8
Rule 29: 051901a70102d020, Class:  4, CF:0.770462, Len: 10, Fitness_tra: 5
Rule 30: 00c9300005020000, Class:  9, CF:0.761725, Len:  5, Fitness_tra: 7
Rule 31: 0000b70009000000, Class:  4, CF:0.888499, Len:  3, Fitness_tra: 2
Rule 32: 1090d00010970101, Class:  5, CF:0.831941, Len:  8, Fitness_tra: 6
Rule 33: 00003000050000a0, Class:  9, CF:0.579333, Len:  3, Fitness_tra: 6
Rule 34: 01090040275000a4, Class:  3, CF:0.633857, Len:  8, Fitness_tra: 5
Rule 35: 0005c0c40000b623, Class:  1, CF:0.947613, Len:  8, Fitness_tra: 5
Rule 36: 000520c4b0005623, Class:  2, CF:0.935238, Len:  9, Fitness_tra: 4
Rule 37: 80090d09080000a0, Class:  9, CF:0.784454, Len:  6, Fitness_tra: 4
Rule 38: b009024900000001, Class:  5, CF:0.446427, Len:  6, Fitness_tra: 4
Rule 39: 1000001b10900171, Class:  6, CF:0.650072, Len:  8, Fitness_tra: 3
Rule 40: d500e10050000000, Class:  3, CF:0.390909, Len:  5, Fitness_tra: 3
Rule 41: 100520c410005623, Class:  2, CF:0.920029, Len: 10, Fitness_tra: 2
Rule 42: d500500050d10a00, Class:  3, CF:0.563395, Len:  7, Fitness_tra: 3
Rule 43: f900005000000002, Class:  7, CF:0.426862, Len:  4, Fitness_tra: 3
Rule 44: 0050000000000ca3, Class:  6, CF:0.0202332, Len:  4, Fitness_tra: 3
Rule 45: 0009007000a05100, Class:  2, CF:0.735871, Len:  5, Fitness_tra: 2
Rule 46: e505c010b1101a01, Class:  6, CF:0.33214, Len: 11, Fitness_tra: 3
Rule 47: 00005000090000a0, Class:  9, CF:0.411135, Len:  3, Fitness_tra: 3
Rule 48: 151910a131022000, Class:  4, CF:0.505724, Len: 11, Fitness_tra: 0
Rule 49: 00c03e000502000a, Class:  9, CF:0.957403, Len:  6, Fitness_tra: 3
Rule 50: 0000003020905012, Class:  0, CF:0.0636734, Len:  6, Fitness_tra: 3
Rule 51: d800010002000002, Class:  8, CF:0.601868, Len:  5, Fitness_tra: 3
