------Generation 0------
Rule  1: 111f3311316cd412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0045101122109121, Class:  4, CF:0.838237, Len: 12, Fitness_tra: 4
Rule 36: 05400010121a9101, Class:  6, CF:0.189722, Len: 10, Fitness_tra: 3
Rule 37: 0e10040171305621, Class:  2, CF:0.634506, Len: 11, Fitness_tra: 2
Rule 38: 110025d2171011a3, Class:  3, CF:0.743195, Len: 13, Fitness_tra: 2
Rule 39: 40d000000080d640, Class:  9, CF:  1, Len:  6, Fitness_tra: 2
Rule 40: 112e111131111211, Class:  6, CF:0.893127, Len: 16, Fitness_tra: 2
Rule 41: b5d00100c550d0a0, Class:  5, CF:0.495069, Len:  9, Fitness_tra: 2
Rule 42: fe0d520c0117112b, Class:  7, CF:  1, Len: 13, Fitness_tra: 2
Rule 43: 0000506009e0e400, Class:  9, CF:  1, Len:  6, Fitness_tra: 2
Rule 44: 30e1000002080311, Class:  9, CF:0.991017, Len:  8, Fitness_tra: 2
Rule 45: 104072112e0d0010, Class:  1, CF:0.887067, Len: 10, Fitness_tra: 2
Rule 46: 0179011110715001, Class:  2, CF:0.962752, Len: 11, Fitness_tra: 2
Rule 47: 405e000000804800, Class:  8, CF:0.707106, Len:  6, Fitness_tra: 2
Rule 48: 0ec0001010a05621, Class:  2, CF:  1, Len:  9, Fitness_tra: 1
Rule 49: 120050111928e401, Class:  9, CF:  1, Len: 12, Fitness_tra: 1
Rule 50: b555110054200106, Class:  3, CF:0.714446, Len: 11, Fitness_tra: 1
Rule 51: 0ac0e00000000000, Class:  8, CF:0.660194, Len:  3, Fitness_tra: 1
Rule 52: 5511011800010118, Class:  8, CF:0.291091, Len: 11, Fitness_tra: 1
Rule 53: 1315121112119121, Class:  0, CF:  1, Len: 16, Fitness_tra: 1
Rule 54: 1110121210101c21, Class:  7, CF:0.605598, Len: 13, Fitness_tra: 0
Rule 55: 111e5211172151a3, Class:  3, CF:0.970292, Len: 16, Fitness_tra: 1
Rule 56: 07c5021112105621, Class:  1, CF:0.630992, Len: 13, Fitness_tra: 0
Rule 57: 080500122210002c, Class:  8, CF:0.538922, Len:  9, Fitness_tra: 1
Rule 58: 111e7211172151a3, Class:  5, CF:0.745205, Len: 16, Fitness_tra: 1
Rule 59: 00017040f201000e, Class:  5, CF:0.817738, Len:  7, Fitness_tra: 0
Rule 60: 26df535817181168, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 164112112415161a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c316135591611221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 11361e11c1171121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 11135511172821a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 71111a3311311114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: b1591113a33d3811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 8621121b186ed311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 361f1111141113af, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1a192d1111651c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b1161318d2124231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 161a1f66311d1c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 5a11111861a13114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1113313115111117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 00d070006e0d0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: f316431224115572, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11111125422494f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 135a1115148251a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1113331111111162, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 5116131911722431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 815a319d12721132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: b5233aff1e515c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 163a639532142b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: a316135335141bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1f16b52c52625c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 662623785b321812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00c0000000040000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 5121418111311c54, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 212363a319125111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 639a131a61388147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1313a1e512111131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 2148321124112121, Class:  1, CF:0.97737, Len: 16, Fitness_tra: -3
Rule 92: e5400610101a0001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: ae1501c15000d620, Class:  4, CF:0.743799, Len: 11, Fitness_tra: 3
Rule 94: 051001030800d011, Class:  4, CF:0.853417, Len:  8, Fitness_tra: 34
Rule 95: 1815001122170051, Class:  2, CF:0.741557, Len: 12, Fitness_tra: 7
Rule 96: 0010506e0620e4a0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 06d0531017100768, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0500008090000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0800000000300020, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 15650100f2000000, Class:  5, CF:0.340093, Len:  7, Fitness_tra: -1
------Current------
Miss_rate(tra)	:33.587
------Result------
Miss_rate(tra)	:33.587
Miss_rate(tst)	:28.1818
ARL				:9.51563

------Generation 100------
Rule  1: 0500060050000000, Class:  0, CF:0.980226, Len:  3, Fitness_tra: 49
Rule  2: 0e11040171205101, Class:  6, CF:0.420332, Len: 11, Fitness_tra: 46
Rule  3: 080000d20010000c, Class:  7, CF:0.710622, Len:  5, Fitness_tra: 44
Rule  4: 051001030800d011, Class:  4, CF:0.853417, Len:  8, Fitness_tra: 36
Rule  5: 0500600000300000, Class:  8, CF:0.607856, Len:  3, Fitness_tra: 21
Rule  6: 08c0001210300621, Class:  2, CF:0.438465, Len:  9, Fitness_tra: 17
Rule  7: 05010000f200000e, Class:  5, CF:0.58985, Len:  5, Fitness_tra: 18
Rule  8: 0879150110115021, Class:  2, CF:0.853498, Len: 12, Fitness_tra: 19
Rule  9: 405e000050804000, Class:  3, CF:0.680694, Len:  6, Fitness_tra: 18
Rule 10: 40c000101030d621, Class:  2, CF:0.974707, Len:  9, Fitness_tra: 6
Rule 11: 0500021050000009, Class:  0, CF:0.731141, Len:  5, Fitness_tra: 12
Rule 12: 05c8011000000249, Class:  8, CF:0.800897, Len:  8, Fitness_tra: 11
Rule 13: 05500100107a1002, Class:  6, CF:0.309693, Len:  8, Fitness_tra: 11
Rule 14: 11151192121cc116, Class:  1, CF:0.896749, Len: 16, Fitness_tra: 9
Rule 15: 1e18110022474411, Class:  4, CF:0.981017, Len: 14, Fitness_tra: 8
Rule 16: 1500510000500000, Class:  3, CF:0.0303655, Len:  5, Fitness_tra: 8
Rule 17: 131101800217d141, Class:  1, CF:  1, Len: 13, Fitness_tra: 7
Rule 18: 0800005101215005, Class:  8, CF:0.924252, Len:  8, Fitness_tra: 7
Rule 19: 1e18121010105121, Class:  4, CF:0.988789, Len: 13, Fitness_tra: 7
Rule 20: 0000000f01210085, Class:  0, CF:0.788078, Len:  6, Fitness_tra: 6
Rule 21: 05600600f0000000, Class:  5, CF:0.938632, Len:  4, Fitness_tra: 6
Rule 22: 21453d1124212163, Class:  9, CF:0.719483, Len: 16, Fitness_tra: -4
Rule 23: a80000160110010c, Class:  7, CF:0.982137, Len:  8, Fitness_tra: 6
Rule 24: 05400140c500d000, Class:  9, CF:0.95649, Len:  7, Fitness_tra: 6
Rule 25: 63c8010001114241, Class:  1, CF:  1, Len: 12, Fitness_tra: 6
Rule 26: 080000d2f010000e, Class:  5, CF:0.465325, Len:  6, Fitness_tra: 2
Rule 27: 0500560000000000, Class:  8, CF:0.72648, Len:  3, Fitness_tra: 5
Rule 28: 0045101122109121, Class:  4, CF:0.838237, Len: 12, Fitness_tra: 5
Rule 29: 080006000000000c, Class:  0, CF:0.898318, Len:  3, Fitness_tra: 5
Rule 30: 2145ed1020500160, Class:  3, CF:0.822979, Len: 11, Fitness_tra: 6
Rule 31: 00407040f30d0000, Class:  5, CF:0.866993, Len:  6, Fitness_tra: 2
Rule 32: 080000d00000000c, Class:  7, CF:0.098935, Len:  3, Fitness_tra: 4
Rule 33: ae1501c15000d620, Class:  4, CF:0.743799, Len: 11, Fitness_tra: 3
Rule 34: 5030000f00d00000, Class:  8, CF:0.877884, Len:  4, Fitness_tra: 3
Rule 35: 1e0802d20010010b, Class:  7, CF:0.726237, Len:  9, Fitness_tra: 3
Rule 36: 001020901910e110, Class:  1, CF:  1, Len:  9, Fitness_tra: 3
Rule 37: 1815001122170051, Class:  2, CF:0.741557, Len: 12, Fitness_tra: 1
Rule 38: 40d000000080d640, Class:  9, CF:  1, Len:  6, Fitness_tra: 2
Rule 39: 112e111131111211, Class:  6, CF:0.893127, Len: 16, Fitness_tra: 2
Rule 40: fe0d520c0117112b, Class:  7, CF:  1, Len: 13, Fitness_tra: 2
Rule 41: 0000506009e0e400, Class:  9, CF:  1, Len:  6, Fitness_tra: 2
Rule 42: 30e1000002080311, Class:  9, CF:0.991017, Len:  8, Fitness_tra: 1
Rule 43: 104072112e0d0010, Class:  1, CF:0.887067, Len: 10, Fitness_tra: 0
Rule 44: 405e000000804800, Class:  8, CF:0.707106, Len:  6, Fitness_tra: 2
Rule 45: 110025d2171011a3, Class:  3, CF:0.743195, Len: 13, Fitness_tra: 2
Rule 46: 000a000000000000, Class:  0, CF:0.777778, Len:  1, Fitness_tra: 2
Rule 47: 05400010121a9101, Class:  6, CF:0.189722, Len: 10, Fitness_tra: 2
Rule 48: 055001d0107a1052, Class:  7, CF:0.978187, Len: 10, Fitness_tra: 2
Rule 49: 1ea112d208100301, Class:  4, CF:0.856354, Len: 12, Fitness_tra: 2
Rule 50: 1515010952001110, Class:  9, CF:0.452148, Len: 11, Fitness_tra: 0
Rule 51: b555110054200106, Class:  3, CF:0.714446, Len: 11, Fitness_tra: 2
Rule 52: 34111c02a1300125, Class:  5, CF:  1, Len: 13, Fitness_tra: 1
Rule 53: 10e5000902080311, Class:  5, CF:0.496461, Len:  9, Fitness_tra: 2
Rule 54: 080500122210002c, Class:  8, CF:0.538922, Len:  9, Fitness_tra: 1
Rule 55: 111e7211172151a3, Class:  5, CF:0.745205, Len: 16, Fitness_tra: 1
Rule 56: 0ec0001010a05621, Class:  2, CF:  1, Len:  9, Fitness_tra: 1
Rule 57: 0179011110715001, Class:  2, CF:0.962752, Len: 11, Fitness_tra: 0
Rule 58: b5d00100c550d0a0, Class:  5, CF:0.495069, Len:  9, Fitness_tra: 1
Rule 59: 5511011800010118, Class:  8, CF:0.291091, Len: 11, Fitness_tra: 1
Rule 60: 0578d11000500240, Class:  8, CF:0.952876, Len:  9, Fitness_tra: 1
Rule 61: 0ac0e00000000000, Class:  8, CF:0.660194, Len:  3, Fitness_tra: 1
Rule 62: 1315121112119121, Class:  0, CF:  1, Len: 16, Fitness_tra: 1
Rule 63: 0e1071012e2dd110, Class:  4, CF:0.859793, Len: 12, Fitness_tra: 1
Rule 64: 000a600000900000, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 65: 120050111928e401, Class:  9, CF:  1, Len: 12, Fitness_tra: 0
Rule 66: b1591113a33d3811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 8621121b186ed311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 361f1111141113af, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1a192d1111651c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b1161318d2124231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 161a1f66311d1c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 5a11111861a13114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1113313115111117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 00d070006e0d0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: f316431224115572, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11111125422494f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 135a1115148251a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1113331111111162, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 5116131911722431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 815a319d12721132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 361333333561d774, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: aa16131115e85114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 050e00000000e550, Class:  0, CF:0.0518036, Len:  5, Fitness_tra: 1
Rule 84: 214155112721113a, Class:  9, CF:0.889599, Len: 16, Fitness_tra: 0
Rule 85: 1113195812225531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: f69f11131d1152b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 26813222281651a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 161f113531a13b7b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 3316151117a1522c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000000080000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 05c50c00b2001505, Class:  8, CF:0.275617, Len:  9, Fitness_tra: 0
Rule 92: 080000d00020000c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0800060e00010001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 080000015920500a, Class:  9, CF:0.866337, Len:  7, Fitness_tra: 16
Rule 95: 65cb0000f10100c1, Class:  8, CF:  1, Len:  9, Fitness_tra: 0
Rule 96: 08000046f3000100, Class:  2, CF:0.792118, Len:  6, Fitness_tra: 10
Rule 97: 34c10c10a1300661, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: b14e7d1127212163, Class:  3, CF:0.869016, Len: 16, Fitness_tra: 0
Rule 99: 1518121a10105121, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0a19111160a13014, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:32.5
------Result------
Miss_rate(tra)	:32.5
Miss_rate(tst)	:29.5455
ARL				:8.97222

------Generation 200------
Rule  1: 0500060050000000, Class:  0, CF:0.980226, Len:  3, Fitness_tra: 49
Rule  2: 080000d20010000c, Class:  7, CF:0.710622, Len:  5, Fitness_tra: 42
Rule  3: 05000000600d0050, Class:  5, CF:0.999435, Len:  4, Fitness_tra: 35
Rule  4: 051001030800d011, Class:  4, CF:0.853417, Len:  8, Fitness_tra: 27
Rule  5: 087000111010d621, Class:  2, CF:0.955959, Len: 10, Fitness_tra: 31
Rule  6: 1110419259205106, Class:  1, CF:0.997909, Len: 13, Fitness_tra: 23
Rule  7: 0500600000300000, Class:  8, CF:0.607856, Len:  3, Fitness_tra: 23
Rule  8: 0e11040171205101, Class:  6, CF:0.420332, Len: 11, Fitness_tra: 8
Rule  9: 0900000e0d000060, Class:  9, CF:0.688603, Len:  4, Fitness_tra: 21
Rule 10: 0000006270e0040c, Class:  6, CF:  1, Len:  6, Fitness_tra: 9
Rule 11: 405e000050804000, Class:  3, CF:0.680694, Len:  6, Fitness_tra: 20
Rule 12: 0e150101520c5620, Class:  4, CF:0.965072, Len: 11, Fitness_tra: 9
Rule 13: 08c0001210300621, Class:  2, CF:0.438465, Len:  9, Fitness_tra: 13
Rule 14: bd051d08d2930030, Class:  3, CF:0.939279, Len: 11, Fitness_tra: 13
Rule 15: 1500510000500000, Class:  3, CF:0.0303655, Len:  5, Fitness_tra: 17
Rule 16: 0010046171e09131, Class:  6, CF:0.998956, Len: 11, Fitness_tra: 9
Rule 17: 0500021050000009, Class:  0, CF:0.731141, Len:  5, Fitness_tra: 11
Rule 18: 05c8011000000249, Class:  8, CF:0.800897, Len:  8, Fitness_tra: 12
Rule 19: 0500560000000000, Class:  8, CF:0.72648, Len:  3, Fitness_tra: 11
Rule 20: 08000046f3000100, Class:  2, CF:0.792118, Len:  6, Fitness_tra: 10
Rule 21: 0e1d0401712c5103, Class:  4, CF:0.997154, Len: 12, Fitness_tra: 7
Rule 22: 4000000006800800, Class:  8, CF:0.694191, Len:  4, Fitness_tra: 9
Rule 23: 05500100107a1002, Class:  6, CF:0.309693, Len:  8, Fitness_tra: 9
Rule 24: 1e18110022474411, Class:  4, CF:0.981017, Len: 14, Fitness_tra: 9
Rule 25: 0000000f01210085, Class:  0, CF:0.788078, Len:  6, Fitness_tra: 7
Rule 26: 080006200000000c, Class:  0, CF:0.982138, Len:  4, Fitness_tra: 7
Rule 27: 2145ed1020500160, Class:  3, CF:0.822979, Len: 11, Fitness_tra: 6
Rule 28: 0800005101215005, Class:  8, CF:0.924252, Len:  8, Fitness_tra: 6
Rule 29: 40c000101030d621, Class:  2, CF:0.974707, Len:  9, Fitness_tra: 6
Rule 30: a80000160110010c, Class:  7, CF:0.982137, Len:  8, Fitness_tra: 6
Rule 31: 080000015920500a, Class:  9, CF:0.866337, Len:  7, Fitness_tra: 8
Rule 32: 11151192121cc116, Class:  1, CF:0.896749, Len: 16, Fitness_tra: 5
Rule 33: 000004015900513a, Class:  9, CF:0.877927, Len:  8, Fitness_tra: 4
Rule 34: 1e18121010105121, Class:  4, CF:0.988789, Len: 13, Fitness_tra: 4
Rule 35: 1e0802d20010010b, Class:  7, CF:0.726237, Len:  9, Fitness_tra: 2
Rule 36: 080000d2f010000e, Class:  5, CF:0.465325, Len:  6, Fitness_tra: 3
Rule 37: 15d00100c150dca0, Class:  7, CF:0.966991, Len: 10, Fitness_tra: 2
Rule 38: 05400140c500d000, Class:  9, CF:0.95649, Len:  7, Fitness_tra: 2
Rule 39: 0e15011152009620, Class:  4, CF:0.962461, Len: 11, Fitness_tra: 2
Rule 40: 05400010121a9101, Class:  6, CF:0.189722, Len: 10, Fitness_tra: 3
Rule 41: 5030000f00d00000, Class:  8, CF:0.877884, Len:  4, Fitness_tra: 3
Rule 42: 005e007070805100, Class:  6, CF:0.150236, Len:  7, Fitness_tra: 2
Rule 43: b555110054200106, Class:  3, CF:0.714446, Len: 11, Fitness_tra: 2
Rule 44: 08000d2011000c1b, Class:  7, CF:0.832718, Len:  8, Fitness_tra: 2
Rule 45: 00000500f9000000, Class:  9, CF:  1, Len:  3, Fitness_tra: 2
Rule 46: 050000000800d00c, Class:  8, CF:0.963246, Len:  4, Fitness_tra: 2
Rule 47: 000a000000000000, Class:  0, CF:0.777778, Len:  1, Fitness_tra: 2
Rule 48: 055001d0107a1052, Class:  7, CF:0.978187, Len: 10, Fitness_tra: 2
Rule 49: 080000d00000000c, Class:  7, CF:0.098935, Len:  3, Fitness_tra: 3
Rule 50: 63c8010001114241, Class:  1, CF:  1, Len: 12, Fitness_tra: 2
Rule 51: fe0d520c0117112b, Class:  7, CF:  1, Len: 13, Fitness_tra: 2
Rule 52: 1ea112d208100301, Class:  4, CF:0.856354, Len: 12, Fitness_tra: 1
Rule 53: 080500122210002c, Class:  8, CF:0.538922, Len:  9, Fitness_tra: 1
Rule 54: 000a600000900000, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 55: 0e1071012e2dd110, Class:  4, CF:0.859793, Len: 12, Fitness_tra: 0
Rule 56: 112e111131111211, Class:  6, CF:0.893127, Len: 16, Fitness_tra: 1
Rule 57: 110025d2171011a3, Class:  3, CF:0.743195, Len: 13, Fitness_tra: 1
Rule 58: b5d00100c550d0a0, Class:  5, CF:0.495069, Len:  9, Fitness_tra: 1
Rule 59: 5511011800010118, Class:  8, CF:0.291091, Len: 11, Fitness_tra: 0
Rule 60: 060100d000080011, Class:  1, CF:  1, Len:  6, Fitness_tra: 1
Rule 61: 12005011c900e400, Class:  9, CF:  1, Len:  9, Fitness_tra: 0
Rule 62: 0ac0e00000000000, Class:  8, CF:0.660194, Len:  3, Fitness_tra: 1
Rule 63: 12455011c9300760, Class:  1, CF:  1, Len: 12, Fitness_tra: 1
Rule 64: 0045101122109121, Class:  4, CF:0.838237, Len: 12, Fitness_tra: 2
Rule 65: 0000540101809130, Class:  7, CF:0.13272, Len:  8, Fitness_tra: 1
Rule 66: fe0d02d20017010b, Class:  7, CF:  1, Len: 10, Fitness_tra: 0
Rule 67: 1315121112119121, Class:  0, CF:  1, Len: 16, Fitness_tra: 1
Rule 68: 0cd2489250005806, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1a192d1111651c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b1161318d2124231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 161a1f66311d1c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 5a11111861a13114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1113313115111117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 00d070006e0d0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: f316431224115572, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11111125422494f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 135a1115148251a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1113331111111162, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 5116131911722431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 815a319d12721132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000d000000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0500560000000000, Class:  8, CF:0.72648, Len:  0, Fitness_tra: 0
Rule 83: a1d3811217521211, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 84: 131339318122523b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000d000002000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 339a11819192811b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 16c1712252a11141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 9383b51114fc111a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 11711114114981a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000000000004000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: a500001681100009, Class:  5, CF:0.95507, Len:  8, Fitness_tra: 2
Rule 92: 5f00012e0d600137, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 400000000650dca0, Class:  6, CF:0.425591, Len:  6, Fitness_tra: 9
Rule 94: 060100d90028501a, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 95: a000110031101800, Class:  5, CF:0.0043367, Len:  8, Fitness_tra: -2
Rule 96: 05c8011050002010, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 00005500005000e0, Class:  1, CF:0.47171, Len:  4, Fitness_tra: 8
Rule 98: 0e1509010d0c0020, Class:  7, CF:0.177073, Len:  8, Fitness_tra: 0
Rule 99: 0501040181000001, Class:  6, CF:0.259191, Len:  7, Fitness_tra: -4
Rule100: 5511111010010118, Class:  6, CF:0.962621, Len: 12, Fitness_tra: 2
------Current------
Miss_rate(tra)	:27.0652
------Result------
Miss_rate(tra)	:27.0652
Miss_rate(tst)	:28.1818
ARL				:8.39474

------Generation 300------
Rule  1: 0500060050000000, Class:  0, CF:0.980226, Len:  3, Fitness_tra: 52
Rule  2: 05000000600d0050, Class:  5, CF:0.999435, Len:  4, Fitness_tra: 36
Rule  3: 0800000001000c0b, Class:  7, CF:0.774426, Len:  4, Fitness_tra: 30
Rule  4: 000004600100800c, Class:  6, CF:0.960704, Len:  5, Fitness_tra: 30
Rule  5: 405e000050804000, Class:  3, CF:0.680694, Len:  6, Fitness_tra: 29
Rule  6: 0000046171e00401, Class:  6, CF:0.870628, Len:  8, Fitness_tra: 27
Rule  7: 087000111010d621, Class:  2, CF:0.955959, Len: 10, Fitness_tra: 28
Rule  8: a8400d1020500100, Class:  3, CF:0.710094, Len:  8, Fitness_tra: 24
Rule  9: 080000d20010000c, Class:  7, CF:0.710622, Len:  5, Fitness_tra: 23
Rule 10: 0b00000052000000, Class:  1, CF:0.93054, Len:  3, Fitness_tra: 23
Rule 11: 0070041150500121, Class:  4, CF:0.917729, Len:  9, Fitness_tra: 21
Rule 12: 0500600000300000, Class:  8, CF:0.607856, Len:  3, Fitness_tra: 20
Rule 13: 0900000e0d000060, Class:  9, CF:0.688603, Len:  4, Fitness_tra: 18
Rule 14: 55107d120a000100, Class:  6, CF:0.859119, Len:  9, Fitness_tra: 17
Rule 15: b8050d00d2900030, Class:  3, CF:0.925353, Len:  8, Fitness_tra: 16
Rule 16: 000004105b500120, Class:  4, CF:0.931247, Len:  7, Fitness_tra: 14
Rule 17: d000000e00000160, Class:  9, CF:0.917406, Len:  4, Fitness_tra: 14
Rule 18: 0500021050000009, Class:  0, CF:0.731141, Len:  5, Fitness_tra: 12
Rule 19: 085900005520003a, Class:  9, CF:0.966752, Len:  8, Fitness_tra: 11
Rule 20: 0500560000000000, Class:  8, CF:0.72648, Len:  3, Fitness_tra: 11
Rule 21: 08000046f3000100, Class:  2, CF:0.792118, Len:  6, Fitness_tra: 11
Rule 22: 0e0810002d090001, Class:  4, CF:0.840014, Len:  7, Fitness_tra: 11
Rule 23: 08c0001210300621, Class:  2, CF:0.438465, Len:  9, Fitness_tra: 10
Rule 24: 0010040151205191, Class:  4, CF:0.997318, Len: 10, Fitness_tra: 9
Rule 25: a000009005e00000, Class:  1, CF:0.876087, Len:  4, Fitness_tra: 9
Rule 26: 0000000f01210085, Class:  0, CF:0.788078, Len:  6, Fitness_tra: 8
Rule 27: 080006200000000c, Class:  0, CF:0.982138, Len:  4, Fitness_tra: 7
Rule 28: c81004d271100103, Class:  2, CF:0.906806, Len: 11, Fitness_tra: 7
Rule 29: 05fe000000007005, Class:  8, CF:0.983273, Len:  5, Fitness_tra: 6
Rule 30: 050000100010024e, Class:  8, CF:0.941337, Len:  6, Fitness_tra: 7
Rule 31: 080002015920000a, Class:  9, CF:0.888027, Len:  7, Fitness_tra: 5
Rule 32: 40c000101030d621, Class:  2, CF:0.974707, Len:  9, Fitness_tra: 6
Rule 33: 00c8011000000249, Class:  8, CF:0.85622, Len:  7, Fitness_tra: 6
Rule 34: 050e000000807005, Class:  8, CF:0.988663, Len:  5, Fitness_tra: 6
Rule 35: 0000e09005000000, Class:  1, CF:0.400884, Len:  3, Fitness_tra: 5
