------Generation 0------
Rule  1: 0d0ee00004000000, Class:  3, CF:0.237725, Len:  4, Fitness_tra: -7
Rule 84: 1116311511341521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 23111ff311351c31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1126792152621114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1613381122211663, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1313331222215561, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1311451c1b621811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 3351254512351154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: b11a1faa1e112c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 07d068000000d06e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 251311f613352c27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 111321c1313d1313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1fd3251824171c22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 5f11711231133217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 5509000005000300, Class:  9, CF:0.729499, Len:  5, Fitness_tra: 40
Rule 98: 0009600f00030000, Class:  0, CF:0.0924617, Len:  4, Fitness_tra: -25
Rule 99: b3161621112451f4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1121113221116613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:76.3043
------Result------
Miss_rate(tra)	:76.3043
Miss_rate(tst)	:73.6364
ARL				:6.58333

------Generation 200------
Rule  1: 0d0ee00004000000, Class:  3, CF:0.237725, Len:  4, Fitness_tra: -7
Rule  2: 239af91152111811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 2511111115381134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 1a11751112311217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 000c0b00f000030c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 1356331152611211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: a11a1115a312d411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 411a363151411714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 112311811114521b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 11b287e161131113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 711f6e11942112f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: c12d22d16c631321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 86112212151edf13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 418a161d11149b67, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: f313197842119c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 211aa63331128bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 41531191371451a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 115f331931115271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 3193111111241169, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1393a6333511127b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1123193117121313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 711ad62d41111431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 0a00002f003e00b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: c17d145ba2aed123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 5371182b14a5362a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 2121823211115371, Class:  9, CF:  1, Len: 16, Fitness_tra: 0
Rule 28: 11c69651112131a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 15121ba1a153c611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 132e181141391111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 21161f2519a114b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 4113131365f11421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1323521742556611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 16c11118f5633131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1636131113115111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 113f1111511b4211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1a43213511515114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 31134399a1111b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0000000000030500, Class:  8, CF:0.126812, Len:  2, Fitness_tra: 3
Rule 40: 132175121515386b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: b116935854141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1f11112251341521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: fa13214541171414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 3f53111181311811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 111114a1699116b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 11111271c51e1f51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 060f0000500c0740, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 13111e1cbb44d262, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1171211b18a11123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000050d000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 76161a3351841111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 9621152412186331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 51163e1511325421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000e00000e000000, Class:  9, CF:0.541432, Len:  2, Fitness_tra: -2
Rule 55: 133a631111b21431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 0009f08a00003020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1a23b17114321824, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 050e000000000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 600000000d204000, Class:  1, CF:0.164625, Len:  4, Fitness_tra: -22
Rule 60: 000e900009080000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 2e1f535325415ba7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 6191531113951227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1366111355121724, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule 64: 0000000305000707, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 65: 2d29116661193c57, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 00000000008000d8, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 111d121412115a13, Class:  9, CF:  1, Len: 16, Fitness_tra: 2
Rule 68: 81411214b115111f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0509000a0e050c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: ba1136e112571115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 6f912e111114812b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 21d1331315f15217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 139663e591125b42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 00000f40d0000000, Class:  0, CF:0.909543, Len:  3, Fitness_tra: 8
Rule 75: 0000000000000c00, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 61561d2211645822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: ba50000000000008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 113f131533189142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: a3d3211224113c41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 265fee1132625172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1181111428116111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000006e0d0000, Class:  9, CF:  1, Len:  3, Fitness_tra: 3
Rule 83: 00000000000000d0, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1116311511341521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 23111ff311351c31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1126792152621114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1613381122211663, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1313331222215561, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1311451c1b621811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 3351254512351154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: b11a1faa1e112c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 07d068000000d06e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 251311f613352c27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 111321c1313d1313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1fd3251824171c22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 5f11711231133217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 5509000005000300, Class:  9, CF:0.729499, Len:  5, Fitness_tra: 40
Rule 98: 0009600f00030000, Class:  0, CF:0.0924617, Len:  4, Fitness_tra: -25
Rule 99: b3161621112451f4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1121113221116613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:76.3043
------Result------
Miss_rate(tra)	:76.3043
Miss_rate(tst)	:73.6364
ARL				:6.58333

------Generation 300------
Rule  1: 00000f0000000000, Class:  0, CF:0.615241, Len:  1, Fitness_tra: 44
Rule  2: 5509000005000300, Class:  9, CF:0.729499, Len:  5, Fitness_tra: 40
Rule  3: 0000800529025b00, Class:  1, CF:0.91935, Len:  7, Fitness_tra: 32
Rule  4: 090050500c070000, Class:  3, CF:0.205732, Len:  5, Fitness_tra: 26
Rule  5: 00380010630d0100, Class:  5, CF:0.945457, Len:  7, Fitness_tra: 25
Rule  6: 05080000630a0100, Class:  6, CF:0.966838, Len:  6, Fitness_tra: 24
Rule  7: 0109024010115301, Class:  2, CF:0.813302, Len: 10, Fitness_tra: 24
Rule  8: 114911d001300207, Class:  7, CF:0.874505, Len: 11, Fitness_tra: 17
Rule  9: 40190310070000d1, Class:  4, CF:  1, Len:  8, Fitness_tra: 13
Rule 10: 0009005000250000, Class:  4, CF:0.552429, Len:  4, Fitness_tra: 12
Rule 11: 0000003005000000, Class:  9, CF:0.397055, Len:  2, Fitness_tra: 5
Rule 12: 0509000005000c00, Class:  4, CF:0.278469, Len:  4, Fitness_tra: 4
Rule 13: 2119311113613127, Class:  8, CF:0.992479, Len: 16, Fitness_tra: 4
Rule 14: 000e900003080000, Class:  7, CF:0.86639, Len:  4, Fitness_tra: 2
Rule 15: 2021833011105071, Class:  8, CF:  1, Len: 12, Fitness_tra: 2
Rule 16: 0003815529251b10, Class:  1, CF:  1, Len: 12, Fitness_tra: 1
Rule 17: 000000006e0d0000, Class:  9, CF:  1, Len:  3, Fitness_tra: 1
Rule 18: 0000000000030500, Class:  8, CF:0.126812, Len:  2, Fitness_tra: 1
Rule 19: 0f030000d0000801, Class:  9, CF:  1, Len:  5, Fitness_tra: 1
Rule 20: 1b211122213160b0, Class:  1, CF:  1, Len: 14, Fitness_tra: 1
Rule 21: 0f0080050d025400, Class:  9, CF:  1, Len:  7, Fitness_tra: 0
Rule 22: 1123193117121313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 711ad62d41111431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 0a00002f003e00b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: c17d145ba2aed123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 5371182b14a5362a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 2121823211115371, Class:  9, CF:  1, Len: 16, Fitness_tra: 0
Rule 28: 11c69651112131a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 15121ba1a153c611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 132e181141391111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 21161f2519a114b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 4113131365f11421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1323521742556611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 16c11118f5633131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1636131113115111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 113f1111511b4211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1a43213511515114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 31134399a1111b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 239af91152111811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 132175121515386b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: b116935854141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1f11112251341521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: fa13214541171414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 3f53111181311811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 111114a1699116b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 11111271c51e1f51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 060f0000500c0740, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 13111e1cbb44d262, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1171211b18a11123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000050d000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 76161a3351841111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 9621152412186331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 51163e1511325421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b3161621112451f4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 133a631111b21431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 0009f08a00003020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1a23b17114321824, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 050e000000000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000e900009080000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 2e1f535325415ba7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 6191531113951227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1366111355121724, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule 63: 2511111115381134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2d29116661193c57, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000000008000d8, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1a11751112311217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 81411214b115111f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0509000a0e050c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: ba1136e112571115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 6f912e111114812b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 21d1331315f15217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 139663e591125b42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000c0b00f000030c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000000c00, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 61561d2211645822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: ba50000000000008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 113f131533189142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: a3d3211224113c41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 265fee1132625172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1181111428116111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1f217911311d1c37, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: f000000000920000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 7311e112121182a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1186217c12111114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: d13333911141123b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 2621153111211613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 211f315162321747, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 191fe352111154a4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 8f21bc823cf516c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 335e112211111c4c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0f0901f013305cc1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 500ee80b13a8000a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: b3160311072001f4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1f38001053040120, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 5509800585000300, Class:  9, CF:0.936301, Len:  8, Fitness_tra: 0
Rule 96: 200af91002100807, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0b00505060010b01, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 030e110660190102, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: fa4921c041170407, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 495100000b205300, Class:  4, CF:0.995099, Len:  8, Fitness_tra: 4
------Current------
Miss_rate(tra)	:50.7609
------Result------
Miss_rate(tra)	:50.7609
Miss_rate(tst)	:52.2727
ARL				:7.72

------Generation 400------
Rule  1: 020000000000000c, Class:  7, CF:0.0461735, Len:  2, Fitness_tra: 53
Rule  2: 5500000005000300, Class:  9, CF:0.759474, Len:  4, Fitness_tra: 42
Rule  3: 00000f0000000000, Class:  0, CF:0.615241, Len:  1, Fitness_tra: 40
Rule  4: a000009005000000, Class:  1, CF:0.483151, Len:  3, Fitness_tra: 39
Rule  5: 000050000c070000, Class:  3, CF:0.0735179, Len:  3, Fitness_tra: 37
Rule  6: 00000100006d0000, Class:  5, CF:0.984717, Len:  3, Fitness_tra: 35
Rule  7: 15000001002d0100, Class:  4, CF:0.886798, Len:  6, Fitness_tra: 31
Rule  8: 0100000110001021, Class:  2, CF:0.30252, Len:  6, Fitness_tra: 30
Rule  9: 05080000630a0100, Class:  6, CF:0.966838, Len:  6, Fitness_tra: 24
Rule 10: 500000d300000000, Class:  8, CF:0.908864, Len:  3, Fitness_tra: 18
Rule 11: 151210a10190c011, Class:  6, CF:0.852682, Len: 12, Fitness_tra: 16
Rule 12: 0109024010115301, Class:  2, CF:0.813302, Len: 10, Fitness_tra: 15
Rule 13: 000010002b200d00, Class:  0, CF:0.934241, Len:  5, Fitness_tra: 14
Rule 14: 0000003005000000, Class:  9, CF:0.397055, Len:  2, Fitness_tra: 15
Rule 15: e5000000c30a0106, Class:  6, CF:0.976823, Len:  7, Fitness_tra: 14
Rule 16: 400d0000070000d1, Class:  4, CF:0.789798, Len:  5, Fitness_tra: 14
Rule 17: 5040000300000b0c, Class:  6, CF:0.830146, Len:  5, Fitness_tra: 13
Rule 18: 1530100033100002, Class:  5, CF:0.778554, Len:  8, Fitness_tra: 12
Rule 19: 090050500c070000, Class:  3, CF:0.205732, Len:  5, Fitness_tra: 11
Rule 20: 0009d04010110408, Class:  7, CF:0.934999, Len:  8, Fitness_tra: 11
Rule 21: 01000007006a0008, Class:  8, CF:0.912948, Len:  5, Fitness_tra: 9
Rule 22: 0500a0e000000000, Class:  4, CF:0.438819, Len:  3, Fitness_tra: 7
Rule 23: 4000b000070000d0, Class:  4, CF:0.99428, Len:  4, Fitness_tra: 6
Rule 24: 8900000000005003, Class:  4, CF:0.266481, Len:  4, Fitness_tra: 5
Rule 25: 050000510c0a0700, Class:  7, CF:0.753464, Len:  6, Fitness_tra: 4
Rule 26: 50c0000300000705, Class:  8, CF:0.956385, Len:  5, Fitness_tra: 4
Rule 27: 150010a1039a0106, Class:  6, CF:0.978366, Len: 10, Fitness_tra: 4
Rule 28: 0000800500245080, Class:  1, CF:0.959293, Len:  6, Fitness_tra: 3
Rule 29: 090050500c970000, Class:  3, CF:0.319825, Len:  6, Fitness_tra: 3
Rule 30: 00000000c0e80700, Class:  4, CF:0.149018, Len:  4, Fitness_tra: 3
Rule 31: 0509a00000500b0c, Class:  6, CF:  1, Len:  6, Fitness_tra: 3
Rule 32: c90000000000500e, Class:  0, CF:0.116573, Len:  4, Fitness_tra: 2
Rule 33: 05005000600a0700, Class:  8, CF:0.125998, Len:  5, Fitness_tra: 2
Rule 34: 09000050cc0a010c, Class:  7, CF:  1, Len:  7, Fitness_tra: 2
Rule 35: 000ea0e000000000, Class:  8, CF:0.56335, Len:  3, Fitness_tra: 2
Rule 36: 0000800529025b00, Class:  1, CF:0.91935, Len:  7, Fitness_tra: 1
Rule 37: b258000410000000, Class:  8, CF:0.277754, Len:  6, Fitness_tra: 2
Rule 38: 000d000050400b0c, Class:  8, CF:0.687924, Len:  5, Fitness_tra: 1
Rule 39: 25e80000130d0000, Class:  8, CF:  1, Len:  7, Fitness_tra: 1
Rule 40: 0500a07000000b1c, Class:  6, CF:  1, Len:  6, Fitness_tra: 1
Rule 41: 055000d050000800, Class:  8, CF:0.317242, Len:  5, Fitness_tra: 1
Rule 42: 500000005040030c, Class:  8, CF:0.932252, Len:  5, Fitness_tra: 1
Rule 43: 005070002b225b00, Class:  4, CF:0.984209, Len:  8, Fitness_tra: 1
Rule 44: 21105100130d0000, Class:  8, CF:0.597799, Len:  8, Fitness_tra: 0
Rule 45: 000000006e0d0000, Class:  9, CF:  1, Len:  3, Fitness_tra: 1
Rule 46: 000d000050000b0c, Class:  8, CF:0.341564, Len:  4, Fitness_tra: 1
Rule 47: 00603e0d2220b000, Class:  1, CF:0.608314, Len:  8, Fitness_tra: 1
Rule 48: 2009000060050008, Class:  8, CF:0.50444, Len:  5, Fitness_tra: 1
Rule 49: 0006000000000000, Class:  0, CF:0.815029, Len:  1, Fitness_tra: 1
Rule 50: 051902010090c50c, Class:  0, CF:0.930838, Len:  9, Fitness_tra: 1
Rule 51: 0000a000c0500d0c, Class:  0, CF:0.944578, Len:  5, Fitness_tra: 1
Rule 52: b0000a0000000400, Class:  0, CF:0.920392, Len:  3, Fitness_tra: 1
Rule 53: 80a0000000000b03, Class:  4, CF:0.22065, Len:  4, Fitness_tra: 1
Rule 54: 2171111727111faa, Class:  5, CF:  1, Len: 16, Fitness_tra: 1
Rule 55: 1a00100000900001, Class:  8, CF:  1, Len:  5, Fitness_tra: 1
Rule 56: 0000009005000000, Class:  1, CF:0.0128543, Len:  2, Fitness_tra: 0
Rule 57: 1a23b17114321824, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 050e000000000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000e900009080000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 2e1f535325415ba7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 6191531113951227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1366111355121724, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule 63: 2511111115381134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2d29116661193c57, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000000008000d8, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1a11751112311217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 81411214b115111f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0509000a0e050c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: ba1136e112571115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 6f912e111114812b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 21d1331315f15217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 139663e591125b42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000c0b00f000030c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000000c00, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 61561d2211645822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: ba50000000000008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 113f131533189142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: a3d3211224113c41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 265fee1132625172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1181111428116111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: a111831538121777, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 511f11911111546b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000000305000b04, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 21565f1111212b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 211a1581b11b1434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 3a1621111bf11121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0009900003080000, Class:  8, CF:0.515231, Len:  4, Fitness_tra: 2
Rule 88: 369f162111111b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1611892114125822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
