------Generation 0------
Rule  1: 7471c91472, Class:  2, CF:0.998633, Len: 10, Fitness_tra: -36
Rule 21: 1c22267117, Class:  4, CF:0.967872, Len: 10, Fitness_tra: 0
Rule 22: 00000000a0, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 0b08001c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1714117b11, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 724bc6b422, Class:  2, CF:0.745943, Len: 10, Fitness_tra: 0
Rule 27: 77142172bb, Class:  2, CF:0.721961, Len: 10, Fitness_tra: 0
Rule 28: 414471b277, Class:  2, CF:0.331314, Len: 10, Fitness_tra: 0
Rule 29: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 4171864411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 2422ca2127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b5b24d7b44, Class:  4, CF:0.488238, Len: 10, Fitness_tra: 0
Rule 33: 1224812bb2, Class:  1, CF:0.17421, Len: 10, Fitness_tra: 0
Rule 34: b2428621b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 71448d274b, Class:  2, CF:0.988044, Len: 10, Fitness_tra: 0
Rule 36: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 27475a4b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2022c020d7, Class:  2, CF:  1, Len:  7, Fitness_tra: 0
Rule 39: 2c421121bb, Class:  4, CF:0.931818, Len: 10, Fitness_tra: 0
Rule 40: 74bb534411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 41b253b772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4142c12224, Class:  2, CF:0.998836, Len: 10, Fitness_tra: 0
Rule 43: 4b71134217, Class:  4, CF:0.899191, Len: 10, Fitness_tra: 0
Rule 44: 21bb212272, Class:  2, CF:0.808606, Len: 10, Fitness_tra: 0
Rule 45: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 4b428311b2, Class:  2, CF:0.971388, Len: 10, Fitness_tra: 0
Rule 47: 7b27c92b78, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: 42b2292722, Class:  2, CF:0.720081, Len: 10, Fitness_tra: 0
Rule 49: bbb4861724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b2128174bb, Class:  2, CF:0.777612, Len: 10, Fitness_tra: 0
Rule 51: 4c74294b74, Class:  2, CF:0.0404487, Len: 10, Fitness_tra: 0
Rule 52: 71271127b4, Class:  4, CF:0.526292, Len: 10, Fitness_tra: 0
Rule 53: 45722e4bb2, Class:  1, CF:0.830073, Len: 10, Fitness_tra: 0
Rule 54: 2d422e2b12, Class:  1, CF:0.65285, Len: 10, Fitness_tra: 0
Rule 55: 24725f1114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: bb27867127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 27218a4414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 212b561472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 414bcd4b72, Class:  2, CF:0.930275, Len: 10, Fitness_tra: 0
Rule 60: 727bc31b22, Class:  2, CF:0.834271, Len: 10, Fitness_tra: 0
Rule 61: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 274721b2b2, Class:  2, CF:0.554742, Len: 10, Fitness_tra: 0
Rule 63: 4d72784141, Class:  2, CF:0.4269, Len: 10, Fitness_tra: 0
Rule 64: 44b4132721, Class:  4, CF:0.973543, Len: 10, Fitness_tra: 0
Rule 65: 1117c12b18, Class:  2, CF:0.998396, Len: 10, Fitness_tra: 0
Rule 66: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: bbbb5374bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 277b864142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 7c40e6b420, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 2b2b19bb72, Class:  2, CF:0.997075, Len: 10, Fitness_tra: 0
Rule 72: 4cb4861741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1b27134b1b, Class:  4, CF:0.445488, Len: 10, Fitness_tra: 0
Rule 74: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 4c74577024, Class:  2, CF:0.989195, Len:  9, Fitness_tra: 0
Rule 76: 7b1b8f2214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 2442112244, Class:  2, CF:0.806159, Len: 10, Fitness_tra: 0
Rule 78: ac428ebbbb, Class:  1, CF:0.474097, Len: 10, Fitness_tra: 0
Rule 79: 4914c37b27, Class:  1, CF:0.959236, Len: 10, Fitness_tra: 0
Rule 80: 4422cfb474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2777da1241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 114b112124, Class:  2, CF:0.419353, Len: 10, Fitness_tra: -1
Rule 87: 00000b0000, Class:  4, CF:0.236926, Len:  1, Fitness_tra: -189
Rule 88: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 7214217b24, Class:  4, CF:0.0857648, Len: 10, Fitness_tra: 0
Rule 92: 0d25062701, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 70400da74b, Class:  2, CF:0.629189, Len:  7, Fitness_tra: -9
Rule 94: 0000000c00, Class:  2, CF:0.952117, Len:  1, Fitness_tra: 3
Rule 95: 1c2d23711b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: b241862772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 4bbb532722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 472483a272, Class:  2, CF:0.784817, Len: 10, Fitness_tra: 0
Rule 99: ac222e4bbb, Class:  1, CF:0.516445, Len: 10, Fitness_tra: 0
Rule100: 2722118b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:18.2545
------Result------
Miss_rate(tra)	:18.2545
Miss_rate(tst)	:18.8128
ARL				:8.58182

------Generation 200------
Rule  1: 020701000b, Class:  0, CF:0.170333, Len:  4, Fitness_tra: 3217
Rule  2: 0008000000, Class:  1, CF:0.99025, Len:  1, Fitness_tra: 29
Rule  3: 0200000e00, Class:  2, CF:  1, Len:  2, Fitness_tra: 4
Rule  4: 0c00067000, Class:  1, CF:0.106372, Len:  3, Fitness_tra: 4
Rule  5: 0400900000, Class:  1, CF:0.477459, Len:  2, Fitness_tra: 3
Rule  6: 0000000c00, Class:  2, CF:0.952117, Len:  1, Fitness_tra: 2
Rule  7: c000000000, Class:  3, CF:0.491242, Len:  1, Fitness_tra: 1
Rule  8: ac428ebbbb, Class:  1, CF:0.474097, Len: 10, Fitness_tra: 0
Rule  9: 4bb2531772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: bb70001c00, Class:  2, CF:0.962037, Len:  5, Fitness_tra: 0
Rule 11: 0148c04b72, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 12: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 44bbc97bb7, Class:  0, CF:0.996228, Len: 10, Fitness_tra: 1
Rule 14: 4214537b24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 4542114172, Class:  4, CF:0.687194, Len: 10, Fitness_tra: 0
Rule 17: 15b7812172, Class:  1, CF:0.616227, Len: 10, Fitness_tra: 0
Rule 18: 11222327b2, Class:  4, CF:0.870425, Len: 10, Fitness_tra: 0
Rule 19: 44b7862b77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: b22b26b424, Class:  4, CF:0.999928, Len: 10, Fitness_tra: 0
Rule 21: 1c22267117, Class:  4, CF:0.967872, Len: 10, Fitness_tra: 0
Rule 22: 00000000a0, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 0b08001c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1714117b11, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 724bc6b422, Class:  2, CF:0.745943, Len: 10, Fitness_tra: 0
Rule 27: 77142172bb, Class:  2, CF:0.721961, Len: 10, Fitness_tra: 0
Rule 28: 414471b277, Class:  2, CF:0.331314, Len: 10, Fitness_tra: 0
Rule 29: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 4171864411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 2422ca2127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b5b24d7b44, Class:  4, CF:0.488238, Len: 10, Fitness_tra: 0
Rule 33: 1224812bb2, Class:  1, CF:0.17421, Len: 10, Fitness_tra: 0
Rule 34: b2428621b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 71448d274b, Class:  2, CF:0.988044, Len: 10, Fitness_tra: 0
Rule 36: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 27475a4b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2022c020d7, Class:  2, CF:  1, Len:  7, Fitness_tra: 0
Rule 39: 2c421121bb, Class:  4, CF:0.931818, Len: 10, Fitness_tra: 0
Rule 40: 74bb534411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 41b253b772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4142c12224, Class:  2, CF:0.998836, Len: 10, Fitness_tra: 0
Rule 43: 4b71134217, Class:  4, CF:0.899191, Len: 10, Fitness_tra: 0
Rule 44: 21bb212272, Class:  2, CF:0.808606, Len: 10, Fitness_tra: 0
Rule 45: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 4b428311b2, Class:  2, CF:0.971388, Len: 10, Fitness_tra: 0
Rule 47: 7b27c92b78, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: 42b2292722, Class:  2, CF:0.720081, Len: 10, Fitness_tra: 0
Rule 49: bbb4861724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b2128174bb, Class:  2, CF:0.777612, Len: 10, Fitness_tra: 0
Rule 51: 4c74294b74, Class:  2, CF:0.0404487, Len: 10, Fitness_tra: 0
Rule 52: 71271127b4, Class:  4, CF:0.526292, Len: 10, Fitness_tra: 0
Rule 53: 45722e4bb2, Class:  1, CF:0.830073, Len: 10, Fitness_tra: 0
Rule 54: 2d422e2b12, Class:  1, CF:0.65285, Len: 10, Fitness_tra: 0
Rule 55: 24725f1114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: bb27867127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 27218a4414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 212b561472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 414bcd4b72, Class:  2, CF:0.930275, Len: 10, Fitness_tra: 0
Rule 60: 727bc31b22, Class:  2, CF:0.834271, Len: 10, Fitness_tra: 0
Rule 61: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 274721b2b2, Class:  2, CF:0.554742, Len: 10, Fitness_tra: 0
Rule 63: 44b4132721, Class:  4, CF:0.973543, Len: 10, Fitness_tra: 0
Rule 64: 1117c12b18, Class:  2, CF:0.998396, Len: 10, Fitness_tra: 0
Rule 65: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: bbbb5374bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 277b864142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 7c40e6b420, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 4cb4861741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1b27134b1b, Class:  4, CF:0.445488, Len: 10, Fitness_tra: 0
Rule 72: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4c74577024, Class:  2, CF:0.989195, Len:  9, Fitness_tra: 0
Rule 74: 7b1b8f2214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 2442112244, Class:  2, CF:0.806159, Len: 10, Fitness_tra: 0
Rule 76: 2722118b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 4914c37b27, Class:  1, CF:0.959236, Len: 10, Fitness_tra: 0
Rule 78: 4422cfb474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 41b2e12711, Class:  2, CF:0.586662, Len: 10, Fitness_tra: 0
Rule 80: 7912cd4b21, Class:  1, CF:0.863302, Len: 10, Fitness_tra: 0
Rule 81: 1772367112, Class:  4, CF:0.756809, Len: 10, Fitness_tra: 0
Rule 82: 4b478f2412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 11413ab1bb, Class:  4, CF:0.98859, Len: 10, Fitness_tra: 0
Rule 85: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: bb7433b147, Class:  4, CF:0.900497, Len: 10, Fitness_tra: 0
Rule 89: 0000500000, Class:  3, CF:0.163389, Len:  1, Fitness_tra: -338
Rule 90: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 9000011b7b, Class:  3, CF:  1, Len:  6, Fitness_tra: 1
Rule 92: b4b72d2472, Class:  2, CF:0.849328, Len: 10, Fitness_tra: 0
Rule 93: 4214537b24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 2c42117bb7, Class:  4, CF:0.963323, Len: 10, Fitness_tra: 0
Rule 95: 00028ebbb0, Class:  1, CF:0.899612, Len:  6, Fitness_tra: -119
Rule 96: 7217112bb6, Class:  1, CF:0.336624, Len: 10, Fitness_tra: 0
Rule 97: 1264117b21, Class:  1, CF:0.672532, Len: 10, Fitness_tra: -11
Rule 98: 0140a04ba0, Class:  4, CF:0.549159, Len:  6, Fitness_tra: -50
Rule 99: 44b2297c7b, Class:  2, CF:0.981339, Len: 10, Fitness_tra: 0
Rule100: 0000067000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:19.6253
------Result------
Miss_rate(tra)	:19.6253
Miss_rate(tst)	:19.5434
ARL				:8.48276

------Generation 300------
Rule  1: 020701000b, Class:  0, CF:0.170333, Len:  4, Fitness_tra: 2000
Rule  2: 0008000000, Class:  1, CF:0.99025, Len:  1, Fitness_tra: 31
Rule  3: 0200000e00, Class:  2, CF:  1, Len:  2, Fitness_tra: 4
Rule  4: 0c00067000, Class:  1, CF:0.106372, Len:  3, Fitness_tra: 0
Rule  5: 0400900000, Class:  1, CF:0.477459, Len:  2, Fitness_tra: -12
Rule  6: 0000000c00, Class:  2, CF:0.952117, Len:  1, Fitness_tra: 3
Rule  7: c000000000, Class:  3, CF:0.491242, Len:  1, Fitness_tra: 1
Rule  8: 9000011b7b, Class:  3, CF:  1, Len:  6, Fitness_tra: 0
Rule  9: 44bbc97bb7, Class:  0, CF:0.996228, Len: 10, Fitness_tra: 2
Rule 10: ac428ebbbb, Class:  1, CF:0.474097, Len: 10, Fitness_tra: 1
Rule 11: 0148c04b72, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 12: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 4bb2531772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 4214537b24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 4542114172, Class:  4, CF:0.687194, Len: 10, Fitness_tra: 0
Rule 17: 15b7812172, Class:  1, CF:0.616227, Len: 10, Fitness_tra: 0
Rule 18: 11222327b2, Class:  4, CF:0.870425, Len: 10, Fitness_tra: 0
Rule 19: 44b7862b77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: b22b26b424, Class:  4, CF:0.999928, Len: 10, Fitness_tra: 0
Rule 21: 1c22267117, Class:  4, CF:0.967872, Len: 10, Fitness_tra: 0
Rule 22: 00000000a0, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 0b08001c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1714117b11, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 724bc6b422, Class:  2, CF:0.745943, Len: 10, Fitness_tra: 0
Rule 27: 77142172bb, Class:  2, CF:0.721961, Len: 10, Fitness_tra: 0
Rule 28: 414471b277, Class:  2, CF:0.331314, Len: 10, Fitness_tra: 0
Rule 29: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 4171864411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 2422ca2127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b5b24d7b44, Class:  4, CF:0.488238, Len: 10, Fitness_tra: 0
Rule 33: 1224812bb2, Class:  1, CF:0.17421, Len: 10, Fitness_tra: 0
Rule 34: b2428621b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 71448d274b, Class:  2, CF:0.988044, Len: 10, Fitness_tra: 0
Rule 36: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 27475a4b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2022c020d7, Class:  2, CF:  1, Len:  7, Fitness_tra: 0
Rule 39: 2c421121bb, Class:  4, CF:0.931818, Len: 10, Fitness_tra: 0
Rule 40: 74bb534411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 41b253b772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4142c12224, Class:  2, CF:0.998836, Len: 10, Fitness_tra: 0
Rule 43: 4b71134217, Class:  4, CF:0.899191, Len: 10, Fitness_tra: 0
Rule 44: 21bb212272, Class:  2, CF:0.808606, Len: 10, Fitness_tra: 0
Rule 45: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 4b428311b2, Class:  2, CF:0.971388, Len: 10, Fitness_tra: 0
Rule 47: 7b27c92b78, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: 42b2292722, Class:  2, CF:0.720081, Len: 10, Fitness_tra: 0
Rule 49: bbb4861724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b2128174bb, Class:  2, CF:0.777612, Len: 10, Fitness_tra: 0
Rule 51: 4c74294b74, Class:  2, CF:0.0404487, Len: 10, Fitness_tra: 0
Rule 52: 71271127b4, Class:  4, CF:0.526292, Len: 10, Fitness_tra: 0
Rule 53: 45722e4bb2, Class:  1, CF:0.830073, Len: 10, Fitness_tra: 0
Rule 54: 2d422e2b12, Class:  1, CF:0.65285, Len: 10, Fitness_tra: 0
Rule 55: 24725f1114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: bb27867127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 27218a4414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 212b561472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 414bcd4b72, Class:  2, CF:0.930275, Len: 10, Fitness_tra: 0
Rule 60: 727bc31b22, Class:  2, CF:0.834271, Len: 10, Fitness_tra: 0
Rule 61: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 274721b2b2, Class:  2, CF:0.554742, Len: 10, Fitness_tra: 0
Rule 63: 44b4132721, Class:  4, CF:0.973543, Len: 10, Fitness_tra: 0
Rule 64: 1117c12b18, Class:  2, CF:0.998396, Len: 10, Fitness_tra: 0
Rule 65: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: bbbb5374bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 277b864142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 7c40e6b420, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 4cb4861741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1b27134b1b, Class:  4, CF:0.445488, Len: 10, Fitness_tra: 0
Rule 72: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4c74577024, Class:  2, CF:0.989195, Len:  9, Fitness_tra: 0
Rule 74: 7b1b8f2214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 2442112244, Class:  2, CF:0.806159, Len: 10, Fitness_tra: 0
Rule 76: 2722118b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 4914c37b27, Class:  1, CF:0.959236, Len: 10, Fitness_tra: 0
Rule 78: 4422cfb474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 41b2e12711, Class:  2, CF:0.586662, Len: 10, Fitness_tra: 0
Rule 80: 7912cd4b21, Class:  1, CF:0.863302, Len: 10, Fitness_tra: 0
Rule 81: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0802700000, Class:  1, CF:0.443614, Len:  3, Fitness_tra: -153
Rule 84: 27b11342b2, Class:  4, CF:0.976194, Len: 10, Fitness_tra: 0
Rule 85: b22496b727, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 2c4411bbb7, Class:  4, CF:0.963323, Len: 10, Fitness_tra: 0
Rule 87: 0000e00000, Class:  3, CF:0.322407, Len:  1, Fitness_tra: -77
Rule 88: 11471f71b4, Class:  4, CF:0.965315, Len: 10, Fitness_tra: 0
Rule 89: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: b4121374b7, Class:  4, CF:0.954646, Len: 10, Fitness_tra: 0
Rule 91: 70c0c30b20, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0000a00000, Class:  4, CF:0.542786, Len:  1, Fitness_tra: -1312
Rule 93: c1224122bb, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 4000c12024, Class:  2, CF:0.997729, Len:  6, Fitness_tra: 1
Rule 95: 020701020b, Class:  2, CF:0.138688, Len:  5, Fitness_tra: 0
Rule 96: 020bca00a0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 4b478f2412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: cb20000000, Class:  3, CF:  1, Len:  3, Fitness_tra: 0
Rule 99: 2700067001, Class:  4, CF:0.133482, Len:  5, Fitness_tra: -3
Rule100: 20201d600b, Class:  2, CF:0.361523, Len:  6, Fitness_tra: -15
------Current------
Miss_rate(tra)	:48.2065
------Result------
Miss_rate(tra)	:48.2065
Miss_rate(tst)	:47.3973
ARL				:8.0339

------Generation 400------
Rule  1: 020701000b, Class:  0, CF:0.170333, Len:  4, Fitness_tra: 2000
Rule  2: 0008000000, Class:  1, CF:0.99025, Len:  1, Fitness_tra: 31
Rule  3: 0200000e00, Class:  2, CF:  1, Len:  2, Fitness_tra: 4
Rule  4: 0c00067000, Class:  1, CF:0.106372, Len:  3, Fitness_tra: 0
Rule  5: 0400900000, Class:  1, CF:0.477459, Len:  2, Fitness_tra: -12
Rule  6: 0000000c00, Class:  2, CF:0.952117, Len:  1, Fitness_tra: 3
Rule  7: c000000000, Class:  3, CF:0.491242, Len:  1, Fitness_tra: 1
Rule  8: 9000011b7b, Class:  3, CF:  1, Len:  6, Fitness_tra: 0
Rule  9: 44bbc97bb7, Class:  0, CF:0.996228, Len: 10, Fitness_tra: 2
Rule 10: ac428ebbbb, Class:  1, CF:0.474097, Len: 10, Fitness_tra: 1
Rule 11: 0148c04b72, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 12: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 4bb2531772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 4214537b24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 4542114172, Class:  4, CF:0.687194, Len: 10, Fitness_tra: 0
Rule 17: 15b7812172, Class:  1, CF:0.616227, Len: 10, Fitness_tra: 0
Rule 18: 11222327b2, Class:  4, CF:0.870425, Len: 10, Fitness_tra: 0
Rule 19: 44b7862b77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: b22b26b424, Class:  4, CF:0.999928, Len: 10, Fitness_tra: 0
Rule 21: 1c22267117, Class:  4, CF:0.967872, Len: 10, Fitness_tra: 0
Rule 22: 00000000a0, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 0b08001c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1714117b11, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 724bc6b422, Class:  2, CF:0.745943, Len: 10, Fitness_tra: 0
Rule 27: 77142172bb, Class:  2, CF:0.721961, Len: 10, Fitness_tra: 0
Rule 28: 414471b277, Class:  2, CF:0.331314, Len: 10, Fitness_tra: 0
Rule 29: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 4171864411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 2422ca2127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b5b24d7b44, Class:  4, CF:0.488238, Len: 10, Fitness_tra: 0
Rule 33: 1224812bb2, Class:  1, CF:0.17421, Len: 10, Fitness_tra: 0
Rule 34: b2428621b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 71448d274b, Class:  2, CF:0.988044, Len: 10, Fitness_tra: 0
Rule 36: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
