------Generation 0------
Rule  1: b5bbc14221, Class:  2, CF:0.979394, Len: 10, Fitness_tra: 0
Rule 21: 417b561717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 44775621b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1bb28a1b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 45b7c1b442, Class:  2, CF:0.986495, Len: 10, Fitness_tra: 0
Rule 25: 217751747b, Class:  2, CF:0.993242, Len: 10, Fitness_tra: 0
Rule 26: 212bd1b43b, Class:  2, CF:0.983577, Len: 10, Fitness_tra: 0
Rule 27: b2748fb77b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 774436747b, Class:  4, CF:0.999831, Len: 10, Fitness_tra: 0
Rule 29: 2b12164427, Class:  4, CF:0.993402, Len: 10, Fitness_tra: 0
Rule 30: b5bbc14221, Class:  2, CF:0.979394, Len: 10, Fitness_tra: -10
Rule 31: 2114c9b44b, Class:  0, CF:0.993709, Len: 10, Fitness_tra: 0
Rule 32: 487811bbb4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 717251211c, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 7142834177, Class:  0, CF:0.204129, Len: 10, Fitness_tra: 0
Rule 35: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 772416b7b2, Class:  4, CF:0.999769, Len: 10, Fitness_tra: 0
Rule 37: b8cb916177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 4271264472, Class:  4, CF:0.999874, Len: 10, Fitness_tra: 3
Rule 39: 4c27812147, Class:  2, CF:0.959967, Len: 10, Fitness_tra: 0
Rule 40: 272b81b212, Class:  2, CF:0.994934, Len: 10, Fitness_tra: 0
Rule 41: 4174dab144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4b44534171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 2c1456211b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1c1253b17b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 44129f7bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: bb14262124, Class:  4, CF:0.927774, Len: 10, Fitness_tra: 0
Rule 48: 28b18a7bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b81b2a8b25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: bbb22e74b4, Class:  2, CF:0.995194, Len: 10, Fitness_tra: 0
Rule 51: 244b21b1b2, Class:  4, CF:0.157673, Len: 10, Fitness_tra: -45
Rule 52: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 224756bb41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 7c47261b22, Class:  4, CF:0.99797, Len: 10, Fitness_tra: -1
Rule 57: b41b814b22, Class:  2, CF:0.918528, Len: 10, Fitness_tra: 0
Rule 58: 2bbb21b277, Class:  2, CF:0.918603, Len: 10, Fitness_tra: 0
Rule 59: 2441864741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: b2125abb2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 712822b142, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: 72475f4272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 141b8fb227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 42279f7b64, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 7247e14147, Class:  2, CF:0.541396, Len: 10, Fitness_tra: 0
Rule 67: 8cbb1abb71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2144567741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 282b29b122, Class:  1, CF:0.566571, Len: 10, Fitness_tra: 0
Rule 70: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0000800000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000186e041, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 708455b2b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 462881b247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 77b156b712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 424781b7b4, Class:  2, CF:0.861544, Len: 10, Fitness_tra: 0
Rule 77: b1244dbb2b, Class:  2, CF:0.44536, Len: 10, Fitness_tra: -6
Rule 78: bcb1d947b2, Class:  1, CF:0.0982656, Len: 10, Fitness_tra: 0
Rule 79: 242b557b2b, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 412721b4b4, Class:  2, CF:0.523199, Len: 10, Fitness_tra: 0
Rule 81: 1412134777, Class:  4, CF:0.972409, Len: 10, Fitness_tra: -120
Rule 82: 28b4dab412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: bd27757122, Class:  2, CF:0.640674, Len: 10, Fitness_tra: -59
Rule 84: b171494721, Class:  2, CF:0.997688, Len: 10, Fitness_tra: -1
Rule 85: b14b517111, Class:  2, CF:0.694002, Len: 10, Fitness_tra: 0
Rule 86: 7924812717, Class:  1, CF:0.936969, Len: 10, Fitness_tra: 0
Rule 87: 447b512b22, Class:  2, CF:0.881632, Len: 10, Fitness_tra: 0
Rule 88: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 4521137414, Class:  4, CF:0.473328, Len: 10, Fitness_tra: 3
Rule 90: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: b71b0a8020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0477500000, Class:  1, CF:0.408288, Len:  4, Fitness_tra: 102
Rule 93: 2247817771, Class:  2, CF:0.887099, Len: 10, Fitness_tra: -2
Rule 94: 0400800207, Class:  2, CF:0.975615, Len:  4, Fitness_tra: -1404
Rule 95: 2227de77b4, Class:  1, CF:0.639207, Len: 10, Fitness_tra: 0
Rule 96: 212bd1b43b, Class:  2, CF:0.983577, Len:  0, Fitness_tra: 0
Rule 97: 226419276b, Class:  1, CF:0.510038, Len: 10, Fitness_tra: 0
Rule 98: 402d40c007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 8514834717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2b611d4b6b, Class:  2, CF:0.739581, Len: 10, Fitness_tra: -664
------Current------
Miss_rate(tra)	:60.3929
------Result------
Miss_rate(tra)	:60.3929
Miss_rate(tst)	:58.958
ARL				:9.59259

------Generation 100------
Rule  1: 217419066b, Class:  0, CF:0.102971, Len:  9, Fitness_tra: 2508
Rule  2: 0477500000, Class:  1, CF:0.408288, Len:  4, Fitness_tra: -189
Rule  3: 000d000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 6
Rule  4: 4521137414, Class:  4, CF:0.473328, Len: 10, Fitness_tra: -28
Rule  5: 4271264472, Class:  4, CF:0.999874, Len: 10, Fitness_tra: 0
Rule  6: 226419bb6b, Class:  1, CF:0.43872, Len: 10, Fitness_tra: 0
Rule  7: 127bc61b71, Class:  1, CF:0.100155, Len: 10, Fitness_tra: 2
Rule  8: 8514834717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 217419766b, Class:  0, CF:0.184799, Len: 10, Fitness_tra: 0
Rule 10: 722485b277, Class:  2, CF:0.863008, Len: 10, Fitness_tra: 0
Rule 11: 22278e7742, Class:  2, CF:0.779452, Len: 10, Fitness_tra: 0
Rule 12: 44129f7b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: b24223747b, Class:  4, CF:0.993162, Len: 10, Fitness_tra: 0
Rule 14: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: b1741927bb, Class:  2, CF:0.516297, Len: 10, Fitness_tra: 0
Rule 16: 4bbe801b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 5227817477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 717451b2bb, Class:  2, CF:0.983748, Len: 10, Fitness_tra: 0
Rule 21: 417b561717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 44775621b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1bb28a1b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 45b7c1b442, Class:  2, CF:0.986495, Len: 10, Fitness_tra: -32
Rule 25: 217751747b, Class:  2, CF:0.993242, Len: 10, Fitness_tra: 0
Rule 26: 212bd1b43b, Class:  2, CF:0.983577, Len: 10, Fitness_tra: 0
Rule 27: b2748fb77b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 774436747b, Class:  4, CF:0.999831, Len: 10, Fitness_tra: 0
Rule 29: 2b12164427, Class:  4, CF:0.993402, Len: 10, Fitness_tra: -1
Rule 30: 2114c9b44b, Class:  0, CF:0.993709, Len: 10, Fitness_tra: 0
Rule 31: 487811bbb4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 32: 717251211c, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 7142834177, Class:  0, CF:0.204129, Len: 10, Fitness_tra: 0
Rule 34: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 772416b7b2, Class:  4, CF:0.999769, Len: 10, Fitness_tra: 0
Rule 36: b8cb916177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 417bc94177, Class:  2, CF:0.910885, Len: 10, Fitness_tra: 0
Rule 38: 4c27812147, Class:  2, CF:0.959967, Len: 10, Fitness_tra: 0
Rule 39: 272b81b212, Class:  2, CF:0.994934, Len: 10, Fitness_tra: 0
Rule 40: 4174dab144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 4b44534171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 2c1456211b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1c1253b17b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 44129f7bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: bb14262124, Class:  4, CF:0.927774, Len: 10, Fitness_tra: 0
Rule 47: 28b18a7bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: b81b2a8b25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: bbb22e74b4, Class:  2, CF:0.995194, Len: 10, Fitness_tra: 0
Rule 50: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 224756bb41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 402d40c007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b41b814b22, Class:  2, CF:0.918528, Len: 10, Fitness_tra: -17
Rule 56: 2bbb21b277, Class:  2, CF:0.918603, Len: 10, Fitness_tra: 0
Rule 57: 2441864741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: b2125abb2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 712822b142, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 72475f4272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 141b8fb227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 42279f7b64, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7247e14147, Class:  2, CF:0.541396, Len: 10, Fitness_tra: 0
Rule 65: 8cbb1abb71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2144567741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 282b29b122, Class:  1, CF:0.566571, Len: 10, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0000800000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000186e041, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 708455b2b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 462881b247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 77b156b712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 424781b7b4, Class:  2, CF:0.861544, Len: 10, Fitness_tra: 0
Rule 75: bcb1d947b2, Class:  1, CF:0.0982656, Len: 10, Fitness_tra: 0
Rule 76: 242b557b2b, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 412721b4b4, Class:  2, CF:0.523199, Len: 10, Fitness_tra: -49
Rule 78: 28b4dab412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b14b517111, Class:  2, CF:0.694002, Len: 10, Fitness_tra: 0
Rule 80: 7924812717, Class:  1, CF:0.936969, Len: 10, Fitness_tra: 7
Rule 81: 771433b772, Class:  4, CF:0.994758, Len: 10, Fitness_tra: -63
Rule 82: 0000b00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 4b14931172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1b748321b4, Class:  2, CF:0.180296, Len: 10, Fitness_tra: -4
Rule 86: 222b917711, Class:  1, CF:0.339828, Len: 10, Fitness_tra: 0
Rule 87: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 4727151124, Class:  2, CF:0.881178, Len: 10, Fitness_tra: -698
Rule 89: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000e00000, Class:  3, CF:0.357646, Len:  1, Fitness_tra: -119
Rule 91: 4174dab144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: b22751b42b, Class:  2, CF:0.892184, Len: 10, Fitness_tra: 0
Rule 93: 2444d68241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 2101067001, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 712451b2b4, Class:  2, CF:0.983748, Len: 10, Fitness_tra: 0
Rule 96: 4aae21e147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 227450b000, Class:  2, CF:0.356015, Len:  6, Fitness_tra: 0
Rule 99: b1729f7bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 4001260472, Class:  4, CF:0.999185, Len:  7, Fitness_tra: -16
------Current------
Miss_rate(tra)	:38.1453
------Result------
Miss_rate(tra)	:38.1453
Miss_rate(tst)	:37.1115
ARL				:9.31915

------Generation 200------
Rule  1: 217419066b, Class:  0, CF:0.102971, Len:  9, Fitness_tra: 2508
Rule  2: 0477500000, Class:  1, CF:0.408288, Len:  4, Fitness_tra: -189
Rule  3: 000d000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 6
Rule  4: 4521137414, Class:  4, CF:0.473328, Len: 10, Fitness_tra: -28
Rule  5: 4271264472, Class:  4, CF:0.999874, Len: 10, Fitness_tra: 0
Rule  6: 226419bb6b, Class:  1, CF:0.43872, Len: 10, Fitness_tra: 0
Rule  7: 127bc61b71, Class:  1, CF:0.100155, Len: 10, Fitness_tra: 2
Rule  8: 8514834717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 217419766b, Class:  0, CF:0.184799, Len: 10, Fitness_tra: 0
Rule 10: 722485b277, Class:  2, CF:0.863008, Len: 10, Fitness_tra: 0
Rule 11: 22278e7742, Class:  2, CF:0.779452, Len: 10, Fitness_tra: 0
Rule 12: 44129f7b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: b24223747b, Class:  4, CF:0.993162, Len: 10, Fitness_tra: 0
Rule 14: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: b1741927bb, Class:  2, CF:0.516297, Len: 10, Fitness_tra: 0
Rule 16: 4bbe801b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 5227817477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 717451b2bb, Class:  2, CF:0.983748, Len: 10, Fitness_tra: 0
Rule 21: 417b561717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 44775621b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1bb28a1b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 45b7c1b442, Class:  2, CF:0.986495, Len: 10, Fitness_tra: -32
Rule 25: 217751747b, Class:  2, CF:0.993242, Len: 10, Fitness_tra: 0
Rule 26: 212bd1b43b, Class:  2, CF:0.983577, Len: 10, Fitness_tra: 0
Rule 27: b2748fb77b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 774436747b, Class:  4, CF:0.999831, Len: 10, Fitness_tra: 0
Rule 29: 2b12164427, Class:  4, CF:0.993402, Len: 10, Fitness_tra: -1
Rule 30: 2114c9b44b, Class:  0, CF:0.993709, Len: 10, Fitness_tra: 0
Rule 31: 487811bbb4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 32: 717251211c, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 7142834177, Class:  0, CF:0.204129, Len: 10, Fitness_tra: 0
Rule 34: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 772416b7b2, Class:  4, CF:0.999769, Len: 10, Fitness_tra: 0
Rule 36: b8cb916177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 417bc94177, Class:  2, CF:0.910885, Len: 10, Fitness_tra: 0
Rule 38: 4c27812147, Class:  2, CF:0.959967, Len: 10, Fitness_tra: 0
Rule 39: 272b81b212, Class:  2, CF:0.994934, Len: 10, Fitness_tra: 0
Rule 40: 4174dab144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 4b44534171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 2c1456211b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1c1253b17b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 44129f7bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: bb14262124, Class:  4, CF:0.927774, Len: 10, Fitness_tra: 0
Rule 47: 28b18a7bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: b81b2a8b25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: bbb22e74b4, Class:  2, CF:0.995194, Len: 10, Fitness_tra: 0
Rule 50: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 224756bb41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 402d40c007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b41b814b22, Class:  2, CF:0.918528, Len: 10, Fitness_tra: -17
Rule 56: 2bbb21b277, Class:  2, CF:0.918603, Len: 10, Fitness_tra: 0
Rule 57: 2441864741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: b2125abb2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 712822b142, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 72475f4272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 141b8fb227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 42279f7b64, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7247e14147, Class:  2, CF:0.541396, Len: 10, Fitness_tra: 0
Rule 65: 8cbb1abb71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2144567741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 282b29b122, Class:  1, CF:0.566571, Len: 10, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0000800000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000186e041, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 708455b2b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 462881b247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 77b156b712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 424781b7b4, Class:  2, CF:0.861544, Len: 10, Fitness_tra: 0
Rule 75: bcb1d947b2, Class:  1, CF:0.0982656, Len: 10, Fitness_tra: 0
Rule 76: 242b557b2b, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 412721b4b4, Class:  2, CF:0.523199, Len: 10, Fitness_tra: -49
Rule 78: 28b4dab412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b14b517111, Class:  2, CF:0.694002, Len: 10, Fitness_tra: 0
Rule 80: 7924812717, Class:  1, CF:0.936969, Len: 10, Fitness_tra: 7
Rule 81: 771433b772, Class:  4, CF:0.994758, Len: 10, Fitness_tra: -63
Rule 82: 0000b00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 4b14931172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1b748321b4, Class:  2, CF:0.180296, Len: 10, Fitness_tra: -4
Rule 86: 222b917711, Class:  1, CF:0.339828, Len: 10, Fitness_tra: 0
Rule 87: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 4727151124, Class:  2, CF:0.881178, Len: 10, Fitness_tra: -698
Rule 89: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000e00000, Class:  3, CF:0.357646, Len:  1, Fitness_tra: -119
Rule 91: 4174dab144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: b22751b42b, Class:  2, CF:0.892184, Len: 10, Fitness_tra: 0
Rule 93: 2444d68241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 2101067001, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 712451b2b4, Class:  2, CF:0.983748, Len: 10, Fitness_tra: 0
Rule 96: 4aae21e147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 227450b000, Class:  2, CF:0.356015, Len:  6, Fitness_tra: 0
Rule 99: b1729f7bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 4001260472, Class:  4, CF:0.999185, Len:  7, Fitness_tra: -16
------Current------
Miss_rate(tra)	:38.1453
------Result------
Miss_rate(tra)	:38.1453
Miss_rate(tst)	:37.1115
ARL				:9.31915

------Generation 300------
Rule  1: 217419066b, Class:  0, CF:0.102971, Len:  9, Fitness_tra: 2508
Rule  2: 0477500000, Class:  1, CF:0.408288, Len:  4, Fitness_tra: -189
Rule  3: 000d000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 6
Rule  4: 4521137414, Class:  4, CF:0.473328, Len: 10, Fitness_tra: -28
Rule  5: 4271264472, Class:  4, CF:0.999874, Len: 10, Fitness_tra: 0
Rule  6: 226419bb6b, Class:  1, CF:0.43872, Len: 10, Fitness_tra: 0
Rule  7: 127bc61b71, Class:  1, CF:0.100155, Len: 10, Fitness_tra: 2
Rule  8: 8514834717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 217419766b, Class:  0, CF:0.184799, Len: 10, Fitness_tra: 0
Rule 10: 722485b277, Class:  2, CF:0.863008, Len: 10, Fitness_tra: 0
Rule 11: 22278e7742, Class:  2, CF:0.779452, Len: 10, Fitness_tra: 0
Rule 12: 44129f7b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: b24223747b, Class:  4, CF:0.993162, Len: 10, Fitness_tra: 0
Rule 14: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: b1741927bb, Class:  2, CF:0.516297, Len: 10, Fitness_tra: 0
Rule 16: 4bbe801b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 5227817477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 717451b2bb, Class:  2, CF:0.983748, Len: 10, Fitness_tra: 0
Rule 21: 417b561717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 44775621b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1bb28a1b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 45b7c1b442, Class:  2, CF:0.986495, Len: 10, Fitness_tra: -32
Rule 25: 217751747b, Class:  2, CF:0.993242, Len: 10, Fitness_tra: 0
Rule 26: 212bd1b43b, Class:  2, CF:0.983577, Len: 10, Fitness_tra: 0
Rule 27: b2748fb77b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 774436747b, Class:  4, CF:0.999831, Len: 10, Fitness_tra: 0
Rule 29: 2b12164427, Class:  4, CF:0.993402, Len: 10, Fitness_tra: -1
Rule 30: 2114c9b44b, Class:  0, CF:0.993709, Len: 10, Fitness_tra: 0
Rule 31: 487811bbb4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 32: 717251211c, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 7142834177, Class:  0, CF:0.204129, Len: 10, Fitness_tra: 0
Rule 34: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 772416b7b2, Class:  4, CF:0.999769, Len: 10, Fitness_tra: 0
Rule 36: b8cb916177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 417bc94177, Class:  2, CF:0.910885, Len: 10, Fitness_tra: 0
Rule 38: 4c27812147, Class:  2, CF:0.959967, Len: 10, Fitness_tra: 0
